strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,control_id
ALPHA1_S012,FAM_E,BTC,,2026-05-26T04:00:00+00:00,2026-05-26T04:00:00+00:00,2026-05-26T05:00:00+00:00,76716.0,LONG_HEDGE,spot+perp hedge,2026-05-26T06:00:00+00:00,76868.0,STATE_EXIT,,2,19.8133,6.25,6.25,0.1915,7.5048,0.1981,0.075,0.0,0.0021,
ALPHA1_S012,FAM_E,BTC,,2026-05-26T23:00:00+00:00,2026-05-26T23:00:00+00:00,2026-05-27T00:00:00+00:00,75895.0,LONG_HEDGE,spot+perp hedge,2026-05-27T00:00:00+00:00,76051.0,STATE_EXIT,,1,20.5547,6.25,6.25,0.0,8.0547,0.2055,0.0805,0.0,0.002,
ALPHA1_S012,FAM_E,BTC,,2026-05-27T05:00:00+00:00,2026-05-27T05:00:00+00:00,2026-05-27T06:00:00+00:00,75669.0,LONG_HEDGE,spot+perp hedge,2026-05-27T09:00:00+00:00,75880.0,STATE_EXIT,,4,27.8846,6.25,6.25,0.3119,15.6965,0.2788,0.157,0.0,0.0034,
ALPHA1_S012,FAM_E,ETH,,2026-01-30T06:00:00+00:00,2026-01-30T06:00:00+00:00,2026-01-30T07:00:00+00:00,2717.3,LONG_HEDGE,spot+perp hedge,2026-01-30T07:00:00+00:00,2738.6,STATE_EXIT,,1,78.3866,6.25,6.25,0.0,65.8866,0.7839,0.6589,0.0,0.0079,
ALPHA1_S012,FAM_E,ETH,,2026-01-31T14:00:00+00:00,2026-01-31T14:00:00+00:00,2026-01-31T15:00:00+00:00,2537.2,LONG_HEDGE,spot+perp hedge,2026-01-31T18:00:00+00:00,2378.5,TIME_EXIT,,4,-625.4927,6.25,6.25,0.2469,-637.7458,-6.2549,-6.3775,-0.0626,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-02-03T11:00:00+00:00,2026-02-03T11:00:00+00:00,2026-02-03T12:00:00+00:00,2275.5,LONG_HEDGE,spot+perp hedge,2026-02-03T12:00:00+00:00,2300.0,STATE_EXIT,,1,107.6686,6.25,6.25,0.0,95.1686,1.0767,0.9517,0.0,0.0108,
ALPHA1_S012,FAM_E,ETH,,2026-02-03T16:00:00+00:00,2026-02-03T16:00:00+00:00,2026-02-03T17:00:00+00:00,2239.6,LONG_HEDGE,spot+perp hedge,2026-02-03T20:00:00+00:00,2298.4,TIME_EXIT,,4,262.5469,6.25,6.25,0.1397,250.1866,2.6255,2.5019,-0.0538,0.0264,
ALPHA1_S012,FAM_E,ETH,,2026-02-05T21:00:00+00:00,2026-02-05T21:00:00+00:00,2026-02-05T22:00:00+00:00,1850.1,LONG_HEDGE,spot+perp hedge,2026-02-05T22:00:00+00:00,1869.8,STATE_EXIT,,1,106.4807,6.25,6.25,0.0,93.9807,1.0648,0.9398,0.0,0.0108,
ALPHA1_S012,FAM_E,ETH,,2026-02-07T01:00:00+00:00,2026-02-07T01:00:00+00:00,2026-02-07T02:00:00+00:00,2060.8,LONG_HEDGE,spot+perp hedge,2026-02-07T05:00:00+00:00,2082.8,STATE_EXIT,,4,106.7547,6.25,6.25,0.6231,94.8778,1.0675,0.9488,-0.0012,0.0127,
ALPHA1_S012,FAM_E,ETH,,2026-02-08T04:00:00+00:00,2026-02-08T04:00:00+00:00,2026-02-08T05:00:00+00:00,2086.5,LONG_HEDGE,spot+perp hedge,2026-02-08T05:00:00+00:00,2083.5,STATE_EXIT,,1,-14.3781,6.25,6.25,0.0,-26.8781,-0.1438,-0.2688,-0.0014,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-02-09T04:00:00+00:00,2026-02-09T04:00:00+00:00,2026-02-09T05:00:00+00:00,2089.6,LONG_HEDGE,spot+perp hedge,2026-02-09T06:00:00+00:00,2080.6,STATE_EXIT,,2,-43.0704,6.25,6.25,0.1274,-55.443,-0.4307,-0.5544,-0.0043,0.0025,
ALPHA1_S012,FAM_E,ETH,,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00,2026-02-12T01:00:00+00:00,1958.1,LONG_HEDGE,spot+perp hedge,2026-02-12T03:00:00+00:00,1967.7,STATE_EXIT,,3,49.0271,6.25,6.25,0.0435,36.5706,0.4903,0.3657,-0.0003,0.0051,
ALPHA1_S012,FAM_E,ETH,,2026-03-04T05:00:00+00:00,2026-03-04T05:00:00+00:00,2026-03-04T06:00:00+00:00,1970.4,LONG_HEDGE,spot+perp hedge,2026-03-04T06:00:00+00:00,1979.3,STATE_EXIT,,1,45.1685,6.25,6.25,0.0,32.6685,0.4517,0.3267,0.0,0.0045,
ALPHA1_S012,FAM_E,ETH,,2026-03-08T00:00:00+00:00,2026-03-08T00:00:00+00:00,2026-03-08T01:00:00+00:00,1967.8,LONG_HEDGE,spot+perp hedge,2026-03-08T04:00:00+00:00,1936.8,TIME_EXIT,,4,-157.5363,6.25,6.25,0.3163,-169.72,-1.5754,-1.6972,-0.0158,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-03-08T13:00:00+00:00,2026-03-08T13:00:00+00:00,2026-03-08T14:00:00+00:00,1943.3,LONG_HEDGE,spot+perp hedge,2026-03-08T17:00:00+00:00,1934.1,TIME_EXIT,,4,-47.3421,6.25,6.25,0.3796,-59.4625,-0.4734,-0.5946,-0.0048,0.0005,
ALPHA1_S012,FAM_E,ETH,,2026-03-12T19:00:00+00:00,2026-03-12T19:00:00+00:00,2026-03-12T20:00:00+00:00,2069.2,LONG_HEDGE,spot+perp hedge,2026-03-12T21:00:00+00:00,2062.0,STATE_EXIT,,2,-34.7961,6.25,6.25,0.0428,-47.2533,-0.348,-0.4725,-0.0039,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T14:00:00+00:00,2136.5,LONG_HEDGE,spot+perp hedge,2026-03-19T14:00:00+00:00,2120.7,STATE_EXIT,,1,-73.9527,6.25,6.25,0.0,-86.4527,-0.7395,-0.8645,-0.0073,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-03-22T09:00:00+00:00,2026-03-22T09:00:00+00:00,2026-03-22T10:00:00+00:00,2084.2,LONG_HEDGE,spot+perp hedge,2026-03-22T10:00:00+00:00,2080.3,STATE_EXIT,,1,-18.7122,6.25,6.25,0.0,-31.2122,-0.1871,-0.3121,-0.0019,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-03-28T05:00:00+00:00,2026-03-28T05:00:00+00:00,2026-03-28T06:00:00+00:00,1993.7,LONG_HEDGE,spot+perp hedge,2026-03-28T06:00:00+00:00,2000.3,STATE_EXIT,,1,33.1043,6.25,6.25,0.0,20.6043,0.331,0.206,0.0,0.0033,
ALPHA1_S012,FAM_E,ETH,,2026-04-09T12:00:00+00:00,2026-04-09T12:00:00+00:00,2026-04-09T13:00:00+00:00,2182.1,LONG_HEDGE,spot+perp hedge,2026-04-09T13:00:00+00:00,2164.1,STATE_EXIT,,1,-82.4893,6.25,6.25,0.0,-94.9893,-0.8249,-0.9499,-0.0082,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-04-15T08:00:00+00:00,2026-04-15T08:00:00+00:00,2026-04-15T09:00:00+00:00,2326.2,LONG_HEDGE,spot+perp hedge,2026-04-15T09:00:00+00:00,2318.9,STATE_EXIT,,1,-31.3817,6.25,6.25,0.0,-43.8817,-0.3138,-0.4388,-0.0032,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-04-16T17:00:00+00:00,2026-04-16T17:00:00+00:00,2026-04-16T18:00:00+00:00,2324.2,LONG_HEDGE,spot+perp hedge,2026-04-16T19:00:00+00:00,2358.8,STATE_EXIT,,2,148.8684,6.25,6.25,0.1415,136.5099,1.4887,1.3651,0.0,0.0149,
ALPHA1_S012,FAM_E,ETH,,2026-04-17T03:00:00+00:00,2026-04-17T03:00:00+00:00,2026-04-17T04:00:00+00:00,2324.3,LONG_HEDGE,spot+perp hedge,2026-04-17T05:00:00+00:00,2317.9,STATE_EXIT,,2,-27.5352,6.25,6.25,0.0597,-39.9754,-0.2754,-0.3998,-0.0027,0.0014,
ALPHA1_S012,FAM_E,ETH,,2026-04-19T02:00:00+00:00,2026-04-19T02:00:00+00:00,2026-04-19T03:00:00+00:00,2337.1,LONG_HEDGE,spot+perp hedge,2026-04-19T06:00:00+00:00,2325.5,TIME_EXIT,,4,-49.6342,6.25,6.25,0.4696,-61.6645,-0.4963,-0.6166,-0.005,0.0006,
ALPHA1_S012,FAM_E,ETH,,2026-04-21T03:00:00+00:00,2026-04-21T03:00:00+00:00,2026-04-21T04:00:00+00:00,2310.4,LONG_HEDGE,spot+perp hedge,2026-04-21T04:00:00+00:00,2313.4,STATE_EXIT,,1,12.9848,6.25,6.25,0.0,0.4848,0.1298,0.0048,0.0,0.0013,
ALPHA1_S012,FAM_E,ETH,,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T11:00:00+00:00,2312.8,LONG_HEDGE,spot+perp hedge,2026-04-23T11:00:00+00:00,2328.1,STATE_EXIT,,1,66.1536,6.25,6.25,0.0,53.6536,0.6615,0.5365,0.0,0.0066,
ALPHA1_S012,FAM_E,ETH,,2026-04-24T04:00:00+00:00,2026-04-24T04:00:00+00:00,2026-04-24T05:00:00+00:00,2305.0,LONG_HEDGE,spot+perp hedge,2026-04-24T08:00:00+00:00,2313.9,STATE_EXIT,,4,38.6117,6.25,6.25,0.1815,26.2932,0.3861,0.2629,0.0,0.0039,
ALPHA1_S012,FAM_E,ETH,,2026-04-24T14:00:00+00:00,2026-04-24T14:00:00+00:00,2026-04-24T15:00:00+00:00,2312.4,LONG_HEDGE,spot+perp hedge,2026-04-24T15:00:00+00:00,2322.8,STATE_EXIT,,1,44.9749,6.25,6.25,0.0,32.4749,0.4497,0.3247,0.0,0.0045,
ALPHA1_S012,FAM_E,ETH,,2026-04-27T17:00:00+00:00,2026-04-27T17:00:00+00:00,2026-04-27T18:00:00+00:00,2286.1,LONG_HEDGE,spot+perp hedge,2026-04-27T18:00:00+00:00,2287.6,STATE_EXIT,,1,6.5614,6.25,6.25,0.0,-5.9386,0.0656,-0.0594,0.0,0.0007,
ALPHA1_S012,FAM_E,ETH,,2026-05-06T00:00:00+00:00,2026-05-06T00:00:00+00:00,2026-05-06T01:00:00+00:00,2363.3,LONG_HEDGE,spot+perp hedge,2026-05-06T03:00:00+00:00,2375.5,STATE_EXIT,,3,51.6227,6.25,6.25,0.1558,39.2785,0.5162,0.3928,0.0,0.0052,
ALPHA1_S012,FAM_E,ETH,,2026-06-05T13:00:00+00:00,2026-06-05T13:00:00+00:00,2026-06-05T14:00:00+00:00,1614.1,LONG_HEDGE,spot+perp hedge,2026-06-05T15:00:00+00:00,1582.3,STATE_EXIT,,2,-197.0138,6.25,6.25,0.0,-209.5138,-1.9701,-2.0951,-0.0196,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-06-06T05:00:00+00:00,2026-06-06T05:00:00+00:00,2026-06-06T06:00:00+00:00,1566.2,LONG_HEDGE,spot+perp hedge,2026-06-06T06:00:00+00:00,1559.3,STATE_EXIT,,1,-44.0557,6.25,6.25,0.0,-56.5557,-0.4406,-0.5656,-0.0044,0.0,
ALPHA1_S012,FAM_E,ETH,,2026-06-07T19:00:00+00:00,2026-06-07T19:00:00+00:00,2026-06-07T20:00:00+00:00,1612.0,LONG_HEDGE,spot+perp hedge,2026-06-07T23:00:00+00:00,1689.6,TIME_EXIT,,4,481.3896,6.25,6.25,0.4501,469.3396,4.8139,4.6934,0.0,0.048,
ALPHA1_S012,FAM_E,ETH,,2026-06-09T00:00:00+00:00,2026-06-09T00:00:00+00:00,2026-06-09T01:00:00+00:00,1662.5,LONG_HEDGE,spot+perp hedge,2026-06-09T01:00:00+00:00,1668.2,STATE_EXIT,,1,34.2857,6.25,6.25,0.0,21.7857,0.3429,0.2179,0.0,0.0034,
ALPHA1_S012,FAM_E,ETH,,2026-06-10T17:00:00+00:00,2026-06-10T17:00:00+00:00,2026-06-10T18:00:00+00:00,1631.4,LONG_HEDGE,spot+perp hedge,2026-06-10T19:00:00+00:00,1629.3,STATE_EXIT,,2,-12.8724,6.25,6.25,0.1084,-25.264,-0.1287,-0.2526,-0.0013,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-01-25T06:00:00+00:00,2026-01-25T06:00:00+00:00,2026-01-25T07:00:00+00:00,88802.0,LONG,perp,2026-01-25T14:00:00+00:00,88672.0,TIME_EXIT,,8,-14.6393,2.5,2.5,-0.3245,-19.9638,-0.1464,-0.1996,-0.006,0.001,
ALPHA1_S013,FAM_X,BTC,,2026-01-26T06:00:00+00:00,2026-01-26T06:00:00+00:00,2026-01-26T07:00:00+00:00,87902.0,LONG,perp,2026-01-26T11:00:00+00:00,87804.0,INVALIDATION,INVALIDATION,5,-11.1488,2.5,2.5,-0.3287,-16.4775,-0.1115,-0.1648,-0.003,0.0007,
ALPHA1_S013,FAM_X,BTC,,2026-01-26T12:00:00+00:00,2026-01-26T12:00:00+00:00,2026-01-26T13:00:00+00:00,87769.0,LONG,perp,2026-01-26T16:00:00+00:00,87557.0,INVALIDATION,INVALIDATION,4,-24.1543,2.5,2.5,-0.1846,-29.3389,-0.2415,-0.2934,-0.0024,0.0044,
ALPHA1_S013,FAM_X,BTC,,2026-01-26T18:00:00+00:00,2026-01-26T18:00:00+00:00,2026-01-26T19:00:00+00:00,88365.0,LONG,perp,2026-01-27T02:00:00+00:00,88786.0,TIME_EXIT,,8,47.6433,2.5,2.5,-0.2042,42.4391,0.4764,0.4244,-0.0088,0.0048,
ALPHA1_S013,FAM_X,BTC,,2026-01-28T21:00:00+00:00,2026-01-28T21:00:00+00:00,2026-01-28T22:00:00+00:00,89378.0,LONG,perp,2026-01-29T05:00:00+00:00,88157.0,TIME_EXIT,,8,-136.6108,2.5,2.5,-0.6345,-142.2453,-1.3661,-1.4225,-0.017,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-01-29T12:00:00+00:00,2026-01-29T12:00:00+00:00,2026-01-29T13:00:00+00:00,88094.0,LONG,perp,2026-01-29T20:00:00+00:00,84234.0,TIME_EXIT,,8,-438.1683,2.5,2.5,-0.875,-444.0433,-4.3817,-4.4404,-0.0527,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-01-30T07:00:00+00:00,2026-01-30T07:00:00+00:00,2026-01-30T08:00:00+00:00,82776.0,LONG,perp,2026-01-30T08:00:00+00:00,82621.0,INVALIDATION,INVALIDATION,1,-18.7252,2.5,2.5,0.0,-23.7252,-0.1873,-0.2373,-0.0019,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-01-30T11:00:00+00:00,2026-01-30T11:00:00+00:00,2026-01-30T12:00:00+00:00,83119.0,LONG,perp,2026-01-30T19:00:00+00:00,84220.0,TIME_EXIT,,8,132.4607,2.5,2.5,-0.542,126.9187,1.3246,1.2692,-0.0049,0.0132,
ALPHA1_S013,FAM_X,BTC,,2026-01-31T07:00:00+00:00,2026-01-31T07:00:00+00:00,2026-01-31T08:00:00+00:00,83517.0,LONG,perp,2026-01-31T15:00:00+00:00,81268.0,TIME_EXIT,,8,-269.2865,2.5,2.5,-0.8004,-275.0869,-2.6929,-2.7509,-0.0269,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-01-31T17:00:00+00:00,2026-01-31T17:00:00+00:00,2026-01-31T18:00:00+00:00,78866.0,LONG,perp,2026-02-01T01:00:00+00:00,78503.0,TIME_EXIT,,8,-46.0274,2.5,2.5,-0.6957,-51.7232,-0.4603,-0.5172,-0.0144,0.0003,
ALPHA1_S013,FAM_X,BTC,,2026-02-01T16:00:00+00:00,2026-02-01T16:00:00+00:00,2026-02-01T17:00:00+00:00,77461.0,LONG,perp,2026-02-02T00:00:00+00:00,77634.0,TIME_EXIT,,8,22.3338,2.5,2.5,-0.4277,16.9061,0.2233,0.1691,-0.0125,0.007,
ALPHA1_S013,FAM_X,BTC,,2026-02-02T04:00:00+00:00,2026-02-02T04:00:00+00:00,2026-02-02T05:00:00+00:00,75853.0,LONG,perp,2026-02-02T06:00:00+00:00,76491.0,INVALIDATION,INVALIDATION,2,84.1101,2.5,2.5,0.0403,79.1503,0.8411,0.7915,-0.0051,0.0084,
ALPHA1_S013,FAM_X,BTC,,2026-02-02T08:00:00+00:00,2026-02-02T08:00:00+00:00,2026-02-02T09:00:00+00:00,76847.0,LONG,perp,2026-02-02T09:00:00+00:00,77659.0,INVALIDATION,INVALIDATION,1,105.6645,2.5,2.5,0.0,100.6645,1.0566,1.0066,0.0,0.0106,
ALPHA1_S013,FAM_X,BTC,,2026-02-02T10:00:00+00:00,2026-02-02T10:00:00+00:00,2026-02-02T11:00:00+00:00,77461.0,LONG,perp,2026-02-02T14:00:00+00:00,77796.0,INVALIDATION,INVALIDATION,4,43.2476,2.5,2.5,0.2094,38.457,0.4325,0.3846,0.0,0.0093,
ALPHA1_S013,FAM_X,BTC,,2026-02-02T18:00:00+00:00,2026-02-02T18:00:00+00:00,2026-02-02T19:00:00+00:00,78528.0,LONG,perp,2026-02-02T19:00:00+00:00,78288.0,INVALIDATION,INVALIDATION,1,-30.5623,2.5,2.5,0.0,-35.5623,-0.3056,-0.3556,-0.0031,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-02T22:00:00+00:00,2026-02-02T22:00:00+00:00,2026-02-02T23:00:00+00:00,78763.0,LONG,perp,2026-02-02T23:00:00+00:00,78684.0,INVALIDATION,INVALIDATION,1,-10.0301,2.5,2.5,0.0,-15.0301,-0.1003,-0.1503,-0.001,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-03T01:00:00+00:00,79028.0,LONG,perp,2026-02-03T01:00:00+00:00,78972.0,INVALIDATION,INVALIDATION,1,-7.0861,2.5,2.5,0.0,-12.0861,-0.0709,-0.1209,-0.0007,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T04:00:00+00:00,2026-02-03T04:00:00+00:00,2026-02-03T05:00:00+00:00,78756.0,LONG,perp,2026-02-03T05:00:00+00:00,78194.0,INVALIDATION,INVALIDATION,1,-71.3596,2.5,2.5,0.0,-76.3596,-0.7136,-0.7636,-0.0071,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T06:00:00+00:00,2026-02-03T06:00:00+00:00,2026-02-03T07:00:00+00:00,78550.0,LONG,perp,2026-02-03T07:00:00+00:00,78743.0,INVALIDATION,INVALIDATION,1,24.5703,2.5,2.5,0.0,19.5703,0.2457,0.1957,0.0,0.0025,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T08:00:00+00:00,2026-02-03T08:00:00+00:00,2026-02-03T09:00:00+00:00,78707.0,LONG,perp,2026-02-03T10:00:00+00:00,78072.0,INVALIDATION,INVALIDATION,2,-80.679,2.5,2.5,-0.0153,-85.6943,-0.8068,-0.8569,-0.0081,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T12:00:00+00:00,2026-02-03T12:00:00+00:00,2026-02-03T13:00:00+00:00,78299.0,LONG,perp,2026-02-03T17:00:00+00:00,74868.0,INVALIDATION,INVALIDATION,5,-438.1921,2.5,2.5,0.0388,-443.1533,-4.3819,-4.4315,-0.0438,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-03T18:00:00+00:00,2026-02-03T18:00:00+00:00,2026-02-03T19:00:00+00:00,73120.0,LONG,perp,2026-02-04T02:00:00+00:00,75927.0,TIME_EXIT,,8,383.8895,2.5,2.5,-0.8163,378.0732,3.8389,3.7807,0.0,0.0457,
ALPHA1_S013,FAM_X,BTC,,2026-02-04T16:00:00+00:00,2026-02-04T16:00:00+00:00,2026-02-04T17:00:00+00:00,73617.0,LONG,perp,2026-02-05T00:00:00+00:00,72827.0,INVALIDATION,INVALIDATION,8,-107.3122,2.5,2.5,-0.875,-113.1872,-1.0731,-1.1319,-0.0147,0.0041,
ALPHA1_S013,FAM_X,BTC,,2026-02-05T02:00:00+00:00,2026-02-05T02:00:00+00:00,2026-02-05T03:00:00+00:00,71452.0,LONG,perp,2026-02-05T10:00:00+00:00,70842.0,TIME_EXIT,,8,-85.372,2.5,2.5,-0.813,-91.185,-0.8537,-0.9119,-0.0103,0.0014,
ALPHA1_S013,FAM_X,BTC,,2026-02-05T21:00:00+00:00,2026-02-05T21:00:00+00:00,2026-02-05T22:00:00+00:00,63216.0,LONG,perp,2026-02-06T01:00:00+00:00,65668.0,INVALIDATION,INVALIDATION,4,387.8765,2.5,2.5,-0.375,382.5015,3.8788,3.825,-0.0051,0.0388,
ALPHA1_S013,FAM_X,BTC,,2026-02-06T02:00:00+00:00,2026-02-06T02:00:00+00:00,2026-02-06T03:00:00+00:00,64967.0,LONG,perp,2026-02-06T06:00:00+00:00,64935.0,INVALIDATION,INVALIDATION,4,-4.9256,2.5,2.5,-0.1253,-10.0509,-0.0493,-0.1005,-0.0128,0.0217,
ALPHA1_S013,FAM_X,BTC,,2026-02-06T08:00:00+00:00,2026-02-06T08:00:00+00:00,2026-02-06T09:00:00+00:00,64860.0,LONG,perp,2026-02-06T09:00:00+00:00,65761.0,INVALIDATION,INVALIDATION,1,138.9146,2.5,2.5,0.0,133.9146,1.3891,1.3391,0.0,0.0139,
ALPHA1_S013,FAM_X,BTC,,2026-02-06T12:00:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T13:00:00+00:00,66525.0,LONG,perp,2026-02-06T13:00:00+00:00,67274.0,INVALIDATION,INVALIDATION,1,112.5893,2.5,2.5,0.0,107.5893,1.1259,1.0759,0.0,0.0113,
ALPHA1_S013,FAM_X,BTC,,2026-02-07T10:00:00+00:00,2026-02-07T10:00:00+00:00,2026-02-07T11:00:00+00:00,67955.0,LONG,perp,2026-02-07T11:00:00+00:00,67926.0,INVALIDATION,INVALIDATION,1,-4.2675,2.5,2.5,0.0,-9.2675,-0.0427,-0.0927,-0.0004,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-07T13:00:00+00:00,2026-02-07T13:00:00+00:00,2026-02-07T14:00:00+00:00,69055.0,LONG,perp,2026-02-07T16:00:00+00:00,68911.0,INVALIDATION,INVALIDATION,3,-20.8529,2.5,2.5,0.2612,-25.5917,-0.2085,-0.2559,-0.0064,0.0008,
ALPHA1_S013,FAM_X,BTC,,2026-02-07T17:00:00+00:00,2026-02-07T17:00:00+00:00,2026-02-07T18:00:00+00:00,69157.0,LONG,perp,2026-02-07T21:00:00+00:00,69455.0,INVALIDATION,INVALIDATION,4,43.0904,2.5,2.5,0.085,38.1754,0.4309,0.3818,0.0,0.0064,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T02:00:00+00:00,2026-02-08T02:00:00+00:00,2026-02-08T03:00:00+00:00,69334.0,LONG,perp,2026-02-08T03:00:00+00:00,69054.0,INVALIDATION,INVALIDATION,1,-40.3842,2.5,2.5,0.0,-45.3842,-0.4038,-0.4538,-0.004,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T07:00:00+00:00,2026-02-08T07:00:00+00:00,2026-02-08T08:00:00+00:00,69670.0,LONG,perp,2026-02-08T11:00:00+00:00,70956.0,INVALIDATION,INVALIDATION,4,184.5845,2.5,2.5,0.1494,179.7339,1.8458,1.7973,0.0,0.0185,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T13:00:00+00:00,2026-02-08T13:00:00+00:00,2026-02-08T14:00:00+00:00,71486.0,LONG,perp,2026-02-08T14:00:00+00:00,71219.0,INVALIDATION,INVALIDATION,1,-37.35,2.5,2.5,0.0,-42.35,-0.3735,-0.4235,-0.0037,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T15:00:00+00:00,2026-02-08T15:00:00+00:00,2026-02-08T16:00:00+00:00,71149.0,LONG,perp,2026-02-08T16:00:00+00:00,70374.0,INVALIDATION,INVALIDATION,1,-108.9263,2.5,2.5,0.0,-113.9263,-1.0893,-1.1393,-0.0109,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T17:00:00+00:00,2026-02-08T17:00:00+00:00,2026-02-08T18:00:00+00:00,70760.0,LONG,perp,2026-02-08T22:00:00+00:00,71024.0,INVALIDATION,INVALIDATION,5,37.3092,2.5,2.5,-0.2769,32.0323,0.3731,0.3203,-0.0014,0.0088,
ALPHA1_S013,FAM_X,BTC,,2026-02-08T23:00:00+00:00,2026-02-08T23:00:00+00:00,2026-02-09T00:00:00+00:00,70290.0,LONG,perp,2026-02-09T00:00:00+00:00,70453.0,INVALIDATION,INVALIDATION,1,23.1896,2.5,2.5,0.0,18.1896,0.2319,0.1819,0.0,0.0024,
ALPHA1_S013,FAM_X,BTC,,2026-02-09T01:00:00+00:00,2026-02-09T01:00:00+00:00,2026-02-09T02:00:00+00:00,70332.0,LONG,perp,2026-02-09T04:00:00+00:00,70961.0,INVALIDATION,INVALIDATION,3,89.433,2.5,2.5,-0.0851,84.3479,0.8943,0.8435,0.0,0.0133,
ALPHA1_S013,FAM_X,BTC,,2026-02-09T05:00:00+00:00,2026-02-09T05:00:00+00:00,2026-02-09T06:00:00+00:00,71013.0,LONG,perp,2026-02-09T11:00:00+00:00,68880.0,INVALIDATION,INVALIDATION,6,-300.3675,2.5,2.5,-0.3641,-305.7317,-3.0037,-3.0573,-0.0327,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-09T12:00:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T13:00:00+00:00,69109.0,LONG,perp,2026-02-09T13:00:00+00:00,68550.0,INVALIDATION,INVALIDATION,1,-80.8867,2.5,2.5,0.0,-85.8867,-0.8089,-0.8589,-0.0081,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-09T14:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,69239.0,LONG,perp,2026-02-09T17:00:00+00:00,70572.0,INVALIDATION,INVALIDATION,3,192.5216,2.5,2.5,0.0998,187.6213,1.9252,1.8762,0.0,0.0192,
ALPHA1_S013,FAM_X,BTC,,2026-02-09T18:00:00+00:00,2026-02-09T18:00:00+00:00,2026-02-09T19:00:00+00:00,70386.0,LONG,perp,2026-02-09T22:00:00+00:00,70325.0,INVALIDATION,INVALIDATION,4,-8.6665,2.5,2.5,0.0893,-13.5772,-0.0867,-0.1358,-0.0009,0.0076,
ALPHA1_S013,FAM_X,BTC,,2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00,2026-02-10T01:00:00+00:00,69794.0,LONG,perp,2026-02-10T07:00:00+00:00,68882.0,INVALIDATION,INVALIDATION,7,-130.6703,2.5,2.5,0.0474,-135.6229,-1.3067,-1.3562,-0.0131,0.0094,
ALPHA1_S013,FAM_X,BTC,,2026-02-10T09:00:00+00:00,2026-02-10T09:00:00+00:00,2026-02-10T10:00:00+00:00,69122.0,LONG,perp,2026-02-10T14:00:00+00:00,68419.0,INVALIDATION,INVALIDATION,5,-101.7042,2.5,2.5,-0.1917,-106.8959,-1.017,-1.069,-0.0102,0.0,
ALPHA1_S013,FAM_X,BTC,,2026-02-10T15:00:00+00:00,2026-02-10T15:00:00+00:00,2026-02-10T16:00:00+00:00,69259.0,LONG,perp,2026-02-10T20:00:00+00:00,68711.0,INVALIDATION,INVALIDATION,5,-79.1233,2.5,2.5,-0.4598,-84.5831,-0.7912,-0.8458,-0.0079,0.0092,
