chain,start,end,duration_d,first_native_impulse_idx_offset,in_conc_at_end,state_end_plus7,state_end_plus30,subperiod
Polygon,2024-02-19 23:59:59,2024-03-17 23:59:59,28,9.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-03-27 23:59:59,2024-04-03 23:59:59,8,3.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-04-10 23:59:59,2024-04-13 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-04-23 23:59:59,2024-04-27 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-05-05 23:59:59,2024-05-08 23:59:59,3,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-05-09 23:59:59,2024-05-12 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-05-19 23:59:59,2024-05-30 23:59:59,12,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-06-09 23:59:59,2024-06-12 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-07-18 23:59:59,2024-07-27 23:59:59,10,1.0,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
Polygon,2024-08-18 23:59:59,2024-08-21 23:59:59,4,3.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-08-28 23:59:59,2024-08-30 23:59:59,3,,False,MID_CAP_ROTATION,BROAD_RISK_EXPANSION,2024
Polygon,2024-09-15 23:59:59,2024-09-18 23:59:59,4,3.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Polygon,2024-10-01 23:59:59,2024-10-03 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-10-11 23:59:59,2024-10-15 23:59:59,5,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-10-23 23:59:59,2024-10-25 23:59:59,3,2.0,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2024
Polygon,2024-11-06 23:59:59,2024-11-08 23:59:59,3,,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Polygon,2024-11-23 23:59:59,2024-11-28 23:59:59,5,3.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-12-03 23:59:59,2024-12-11 23:59:59,9,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2025-01-06 23:59:59,2025-01-10 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Polygon,2025-02-16 23:59:59,2025-02-18 23:59:59,3,2.0,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Polygon,2025-02-20 23:59:59,2025-02-23 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-03-20 23:59:59,2025-03-28 23:59:59,9,1.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-04-17 23:59:59,2025-04-24 23:59:59,8,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-13 23:59:59,2025-05-16 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-18 23:59:59,2025-05-22 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-23 23:59:59,2025-05-29 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Polygon,2025-07-02 23:59:59,2025-07-05 23:59:59,4,1.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2025-2026
Polygon,2025-07-12 23:59:59,2025-07-17 23:59:59,6,3.0,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Polygon,2025-07-18 23:59:59,2025-07-25 23:59:59,8,1.0,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Polygon,2025-07-26 23:59:59,2025-07-28 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Polygon,2025-08-08 23:59:59,2025-08-12 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-08-15 23:59:59,2025-08-19 23:59:59,5,,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Polygon,2025-09-10 23:59:59,2025-09-12 23:59:59,3,1.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-09-13 23:59:59,2025-09-15 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-09-16 23:59:59,2025-09-19 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-10-03 23:59:59,2025-10-12 23:59:59,10,1.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-10-26 23:59:59,2025-11-04 23:59:59,10,9.0,False,NARROW_LEADERSHIP,SMALL_CAP_ROTATION,2025-2026
Polygon,2026-01-14 23:59:59,2026-01-20 23:59:59,7,1.0,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Polygon,2026-02-18 23:59:59,2026-02-21 23:59:59,4,1.0,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Polygon,2026-04-08 23:59:59,2026-04-11 23:59:59,4,1.0,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
Polygon,2026-05-11 23:59:59,2026-05-14 23:59:59,4,1.0,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Polygon,2026-06-15 23:59:59,2026-06-17 23:59:59,3,1.0,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2022-08-09 23:59:59,2022-08-16 23:59:59,8,1.0,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2022-09-30 23:59:59,2022-10-09 23:59:59,10,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2022-10-10 23:59:59,2022-10-12 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2022
OP Mainnet,2022-11-01 23:59:59,2022-11-04 23:59:59,4,1.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2023-01-27 23:59:59,2023-01-29 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2023
OP Mainnet,2023-01-30 23:59:59,2023-02-01 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2023
OP Mainnet,2023-02-09 23:59:59,2023-02-15 23:59:59,7,,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
OP Mainnet,2023-02-21 23:59:59,2023-02-23 23:59:59,3,1.0,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-03-20 23:59:59,2023-03-26 23:59:59,7,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-04-06 23:59:59,2023-04-09 23:59:59,4,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-04-30 23:59:59,2023-05-03 23:59:59,4,2.0,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
OP Mainnet,2023-05-21 23:59:59,2023-05-26 23:59:59,6,1.0,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2023
OP Mainnet,2023-06-27 23:59:59,2023-06-29 23:59:59,3,,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-07-02 23:59:59,2023-07-04 23:59:59,3,2.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-07-15 23:59:59,2023-07-22 23:59:59,7,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-09-21 23:59:59,2023-09-23 23:59:59,3,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-10-21 23:59:59,2023-10-24 23:59:59,4,,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
OP Mainnet,2023-10-25 23:59:59,2023-10-28 23:59:59,4,1.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
OP Mainnet,2023-10-30 23:59:59,2023-11-04 23:59:59,6,1.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-11-07 23:59:59,2023-11-09 23:59:59,3,2.0,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-12-04 23:59:59,2023-12-13 23:59:59,8,2.0,True,BTC_CONCENTRATION,ETH_BROADENING,2023
OP Mainnet,2024-01-16 23:59:59,2024-01-19 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
OP Mainnet,2024-02-13 23:59:59,2024-02-24 23:59:59,12,1.0,True,MID_CAP_ROTATION,BTC_CONCENTRATION,2024
OP Mainnet,2024-02-25 23:59:59,2024-03-02 23:59:59,7,1.0,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2024
OP Mainnet,2024-03-12 23:59:59,2024-03-17 23:59:59,6,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-03-29 23:59:59,2024-04-04 23:59:59,7,1.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-04-10 23:59:59,2024-04-13 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-04-22 23:59:59,2024-04-24 23:59:59,3,,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-05-05 23:59:59,2024-05-10 23:59:59,5,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-05-22 23:59:59,2024-05-29 23:59:59,8,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-07-16 23:59:59,2024-07-26 23:59:59,11,1.0,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
OP Mainnet,2024-08-25 23:59:59,2024-08-27 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
OP Mainnet,2024-09-16 23:59:59,2024-09-19 23:59:59,4,2.0,True,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
OP Mainnet,2024-10-12 23:59:59,2024-10-16 23:59:59,5,4.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-10-18 23:59:59,2024-10-22 23:59:59,5,3.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-11-08 23:59:59,2024-11-20 23:59:59,13,2.0,True,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,2024
OP Mainnet,2024-12-03 23:59:59,2024-12-07 23:59:59,5,1.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
OP Mainnet,2024-12-08 23:59:59,2024-12-11 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-12-31 23:59:59,2025-01-02 23:59:59,3,2.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-01-03 23:59:59,2025-01-05 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-01-06 23:59:59,2025-01-10 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-02-14 23:59:59,2025-02-16 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-02-18 23:59:59,2025-02-21 23:59:59,4,,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-02-24 23:59:59,2025-02-26 23:59:59,3,,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-04-27 23:59:59,2025-05-02 23:59:59,6,2.0,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-05-29 23:59:59,2025-05-31 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-06-01 23:59:59,2025-06-03 23:59:59,3,2.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-07-04 23:59:59,2025-07-06 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
OP Mainnet,2025-07-16 23:59:59,2025-07-20 23:59:59,5,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-07-22 23:59:59,2025-07-24 23:59:59,3,2.0,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
OP Mainnet,2025-08-15 23:59:59,2025-08-18 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
OP Mainnet,2025-08-29 23:59:59,2025-08-31 23:59:59,3,1.0,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-10-02 23:59:59,2025-10-06 23:59:59,5,1.0,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-11-13 23:59:59,2025-11-15 23:59:59,3,1.0,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-12-05 23:59:59,2025-12-07 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-12-24 23:59:59,2025-12-26 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
OP Mainnet,2025-12-29 23:59:59,2025-12-31 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2026-01-07 23:59:59,2026-01-11 23:59:59,5,1.0,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
OP Mainnet,2026-01-20 23:59:59,2026-01-22 23:59:59,3,,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,2025-2026
OP Mainnet,2026-04-07 23:59:59,2026-04-09 23:59:59,3,,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
OP Mainnet,2026-04-10 23:59:59,2026-04-16 23:59:59,7,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-07-02 23:59:59,2026-07-04 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-07-10 23:59:59,2026-07-12 23:59:59,3,1.0,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
OP Mainnet,2026-07-16 23:59:59,2026-07-20 23:59:59,5,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-08-06 23:59:59,2026-08-08 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,,2025-2026
OP Mainnet,2026-08-16 23:59:59,2026-08-19 23:59:59,4,2.0,True,,,2025-2026
Bitcoin,2023-05-28 23:59:59,2023-06-01 23:59:59,4,3.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Bitcoin,2023-06-28 23:59:59,2023-06-30 23:59:59,3,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-07-03 23:59:59,2023-07-08 23:59:59,6,1.0,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-08-11 23:59:59,2023-08-14 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-08-15 23:59:59,2023-08-18 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Bitcoin,2023-09-09 23:59:59,2023-09-17 23:59:59,7,3.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Bitcoin,2023-10-03 23:59:59,2023-10-13 23:59:59,10,1.0,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Bitcoin,2023-10-30 23:59:59,2023-11-03 23:59:59,5,1.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Bitcoin,2023-11-22 23:59:59,2023-11-29 23:59:59,7,2.0,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Bitcoin,2023-12-21 23:59:59,2023-12-23 23:59:59,3,,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2024-01-28 23:59:59,2024-01-30 23:59:59,3,2.0,True,ETH_BROADENING,BTC_CONCENTRATION,2024
Bitcoin,2024-02-08 23:59:59,2024-02-16 23:59:59,9,2.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-02-18 23:59:59,2024-02-23 23:59:59,6,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Bitcoin,2024-03-01 23:59:59,2024-03-18 23:59:59,18,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-03-27 23:59:59,2024-03-30 23:59:59,4,3.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-04-01 23:59:59,2024-04-04 23:59:59,4,2.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-04-22 23:59:59,2024-04-29 23:59:59,8,5.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-05-09 23:59:59,2024-05-12 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Bitcoin,2024-05-18 23:59:59,2024-05-20 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-05-22 23:59:59,2024-05-29 23:59:59,8,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-06-11 23:59:59,2024-06-13 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-07-14 23:59:59,2024-07-16 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2024
Bitcoin,2024-07-21 23:59:59,2024-07-30 23:59:59,10,2.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-08-18 23:59:59,2024-08-21 23:59:59,4,3.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-08-28 23:59:59,2024-09-01 23:59:59,5,,False,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-09-10 23:59:59,2024-09-13 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Bitcoin,2024-09-14 23:59:59,2024-09-18 23:59:59,5,4.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Bitcoin,2024-10-20 23:59:59,2024-10-22 23:59:59,3,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-10-23 23:59:59,2024-10-28 23:59:59,6,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-08 23:59:59,2024-11-10 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-11 23:59:59,2024-11-13 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-20 23:59:59,2024-11-23 23:59:59,4,,True,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2024
Bitcoin,2024-11-24 23:59:59,2024-11-30 23:59:59,7,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-12-05 23:59:59,2024-12-07 23:59:59,3,2.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
Bitcoin,2024-12-12 23:59:59,2024-12-17 23:59:59,6,1.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-12-18 23:59:59,2024-12-25 23:59:59,8,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Bitcoin,2025-01-06 23:59:59,2025-01-10 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-01-25 23:59:59,2025-01-29 23:59:59,5,2.0,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Bitcoin,2025-03-18 23:59:59,2025-03-20 23:59:59,3,,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-03-25 23:59:59,2025-03-31 23:59:59,7,2.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-05-01 23:59:59,2025-05-07 23:59:59,7,1.0,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-06-12 23:59:59,2025-06-19 23:59:59,8,2.0,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2025-2026
Bitcoin,2025-07-16 23:59:59,2025-07-19 23:59:59,4,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-08-14 23:59:59,2025-08-20 23:59:59,7,1.0,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,2025-2026
Bitcoin,2025-08-25 23:59:59,2025-08-28 23:59:59,4,,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-09-17 23:59:59,2025-09-24 23:59:59,8,,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-10-02 23:59:59,2025-10-12 23:59:59,11,1.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Bitcoin,2025-10-26 23:59:59,2025-11-01 23:59:59,7,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-11-29 23:59:59,2025-12-03 23:59:59,5,,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-12-04 23:59:59,2025-12-06 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-12-23 23:59:59,2025-12-25 23:59:59,3,1.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2026-01-20 23:59:59,2026-01-22 23:59:59,3,,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,2025-2026
Bitcoin,2026-03-04 23:59:59,2026-03-11 23:59:59,8,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-03-25 23:59:59,2026-03-28 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-03-29 23:59:59,2026-04-02 23:59:59,5,3.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-04-06 23:59:59,2026-04-15 23:59:59,10,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-04-23 23:59:59,2026-04-25 23:59:59,3,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2026-04-27 23:59:59,2026-04-29 23:59:59,3,2.0,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Bitcoin,2026-05-09 23:59:59,2026-05-14 23:59:59,6,1.0,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Bitcoin,2026-06-17 23:59:59,2026-06-20 23:59:59,4,,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-07-06 23:59:59,2026-07-08 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2024-10-13 23:59:59,2024-10-16 23:59:59,4,3.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-10-17 23:59:59,2024-10-21 23:59:59,5,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Sui,2024-10-31 23:59:59,2024-11-02 23:59:59,3,,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Sui,2024-11-05 23:59:59,2024-11-07 23:59:59,3,,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Sui,2024-11-08 23:59:59,2024-11-10 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Sui,2024-11-22 23:59:59,2024-11-25 23:59:59,4,,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-04 23:59:59,2024-12-08 23:59:59,5,3.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-09 23:59:59,2024-12-12 23:59:59,4,3.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-27 23:59:59,2024-12-29 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Sui,2025-01-11 23:59:59,2025-01-13 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2025-02-14 23:59:59,2025-02-19 23:59:59,6,4.0,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Sui,2025-02-24 23:59:59,2025-02-26 23:59:59,3,,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
Sui,2025-03-29 23:59:59,2025-04-04 23:59:59,7,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2025-04-19 23:59:59,2025-04-21 23:59:59,3,,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
