chain,start,end,duration_d,brd_chg,disp_chg,rb_spread,has_opposing,classification,in_conc,state7,state30,subperiod
Arbitrum,2023-12-09 23:59:59,2023-12-13 23:59:59,4,-0.046,0.01124,0.00604,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,ETH_BROADENING,2023
Arbitrum,2023-12-15 23:59:59,2023-12-17 23:59:59,3,0.07,-0.00209,0.00921,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,2023
Arbitrum,2023-12-29 23:59:59,2023-12-31 23:59:59,3,-0.034,-0.05252,0.00498,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,
Arbitrum,2024-02-05 23:59:59,2024-02-07 23:59:59,3,-0.24,,0.00652,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-02-08 23:59:59,2024-02-22 23:59:59,15,0.396,0.11054,0.00428,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-02-26 23:59:59,2024-03-15 23:59:59,19,-0.054,0.3375,0.01015,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-03-27 23:59:59,2024-04-03 23:59:59,8,-0.358,-0.18025,0.01121,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-04-10 23:59:59,2024-04-14 23:59:59,5,-0.112,0.02636,0.0239,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-04-22 23:59:59,2024-04-24 23:59:59,3,-0.066,0.2779,0.00843,False,GLOBAL_BREADTH_DISPERSION,True,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-04-25 23:59:59,2024-04-29 23:59:59,5,-0.02,-0.02408,0.00657,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-09 23:59:59,2024-05-12 23:59:59,4,0.068,0.02002,0.0048,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-05-19 23:59:59,2024-05-21 23:59:59,3,0.07,0.01303,0.00824,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-22 23:59:59,2024-05-26 23:59:59,5,0.154,0.02053,0.00568,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-27 23:59:59,2024-05-29 23:59:59,3,-0.024,0.01506,0.00492,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-06-06 23:59:59,2024-06-10 23:59:59,5,0.336,,0.01943,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-07-02 23:59:59,2024-07-06 23:59:59,5,-0.016,0.00247,0.01321,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Arbitrum,2024-07-14 23:59:59,2024-07-20 23:59:59,7,0.424,0.04847,0.00546,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-07-22 23:59:59,2024-07-27 23:59:59,6,-0.096,-0.0563,0.00479,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
Arbitrum,2024-09-15 23:59:59,2024-09-17 23:59:59,3,-0.004,0.15191,0.00924,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Arbitrum,2024-10-17 23:59:59,2024-10-22 23:59:59,6,-0.132,-0.02362,0.00455,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.044,0.02039,0.01031,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Arbitrum,2024-11-11 23:59:59,2024-11-13 23:59:59,3,-0.188,0.11183,0.03066,True,OFFSETTING_LOCAL_ROTATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Arbitrum,2024-12-02 23:59:59,2024-12-15 23:59:59,14,-0.148,-0.16366,0.00845,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2025-02-15 23:59:59,2025-02-19 23:59:59,5,0.028,0.00478,0.00793,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Arbitrum,2025-02-23 23:59:59,2025-02-26 23:59:59,4,-0.056,-0.03054,0.00635,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-03-20 23:59:59,2025-03-23 23:59:59,4,0.008,-0.05465,0.00549,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-03-25 23:59:59,2025-03-27 23:59:59,3,0.076,0.03627,0.00913,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-04-30 23:59:59,2025-05-02 23:59:59,3,0.078,0.04447,0.0058,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-03 23:59:59,2025-05-05 23:59:59,3,-0.04,0.001,0.01793,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-14 23:59:59,2025-05-16 23:59:59,3,-0.018,-0.04294,0.02771,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-23 23:59:59,2025-05-26 23:59:59,4,-0.134,0.03442,0.01349,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-27 23:59:59,2025-05-29 23:59:59,3,-0.16,0.04417,0.00496,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-06-15 23:59:59,2025-06-17 23:59:59,3,-0.04,-0.01109,0.01062,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Arbitrum,2025-06-26 23:59:59,2025-06-29 23:59:59,4,0.168,0.01595,0.00723,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,ETH_BROADENING,2025-2026
Arbitrum,2025-07-06 23:59:59,2025-07-09 23:59:59,4,-0.054,0.02383,0.00642,False,GLOBAL_BREADTH_DISPERSION,True,ETH_BROADENING,BROAD_RISK_EXPANSION,2025-2026
Arbitrum,2025-07-14 23:59:59,2025-07-25 23:59:59,12,0.124,0.12484,0.00507,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Arbitrum,2025-07-28 23:59:59,2025-07-30 23:59:59,3,-0.034,-0.00155,0.01827,False,RANK_BAND_REPRICING,False,ETH_BROADENING,ETH_BROADENING,2025-2026
Arbitrum,2025-09-05 23:59:59,2025-09-11 23:59:59,7,-0.038,0.13894,0.00737,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-09-13 23:59:59,2025-09-21 23:59:59,9,-0.294,0.05438,0.00616,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-10-01 23:59:59,2025-10-04 23:59:59,4,0.026,-0.37167,0.01015,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Arbitrum,2025-10-06 23:59:59,2025-10-09 23:59:59,4,-0.18,-0.03194,0.00362,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-10-10 23:59:59,2025-10-12 23:59:59,3,0.014,0.01404,0.04276,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Arbitrum,2026-01-02 23:59:59,2026-01-10 23:59:59,9,0.156,-0.04418,0.00481,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,CAPITAL_EXIT,2025-2026
Arbitrum,2026-03-04 23:59:59,2026-03-09 23:59:59,6,0.042,-0.03733,0.00426,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2026-03-16 23:59:59,2026-03-24 23:59:59,9,0.022,0.04801,0.00484,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2026-05-06 23:59:59,2026-05-08 23:59:59,3,0.012,-0.22769,0.02287,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Arbitrum,2026-05-15 23:59:59,2026-05-18 23:59:59,4,-0.162,-0.10663,0.015,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Arbitrum,2026-07-06 23:59:59,2026-07-09 23:59:59,4,-0.128,-0.029,0.00496,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2021-05-12 23:59:59,2021-05-14 23:59:59,3,0.02,-0.0047,0.0222,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-10-28 23:59:59,2021-11-03 23:59:59,7,0.728,,0.0054,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2020-2021
Avalanche,2021-11-11 23:59:59,2021-11-13 23:59:59,3,-0.066,-0.09048,0.00384,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-11-23 23:59:59,2021-11-29 23:59:59,7,-0.012,-0.11021,0.00735,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-12-01 23:59:59,2021-12-03 23:59:59,3,-0.116,-0.21021,0.00891,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-12-04 23:59:59,2021-12-06 23:59:59,3,-0.03,-0.04808,0.03764,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2021-12-24 23:59:59,2021-12-26 23:59:59,3,0.066,-0.00101,0.00434,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2021-12-27 23:59:59,2021-12-29 23:59:59,3,-0.078,-0.0061,0.01106,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2022-02-07 23:59:59,2022-02-10 23:59:59,4,0.0,,0.00449,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2022
Avalanche,2022-02-11 23:59:59,2022-02-15 23:59:59,5,0.0,,0.00863,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-02-16 23:59:59,2022-02-18 23:59:59,3,0.0,,0.00829,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2022
Avalanche,2022-02-20 23:59:59,2022-02-23 23:59:59,4,0.0,,0.01424,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2022
Avalanche,2022-03-07 23:59:59,2022-03-09 23:59:59,3,0.016,0.03987,0.01183,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2022
Avalanche,2022-03-16 23:59:59,2022-03-18 23:59:59,3,-0.022,0.01482,0.00649,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,ETH_BROADENING,2022
Avalanche,2022-04-23 23:59:59,2022-04-25 23:59:59,3,-0.058,-0.01105,0.01197,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2022
Avalanche,2022-06-10 23:59:59,2022-06-13 23:59:59,4,-0.332,-0.03426,0.02672,False,RANK_BAND_REPRICING,True,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-06-30 23:59:59,2022-07-02 23:59:59,3,0.008,-0.001,0.00868,False,TRUE_STALL,False,CAPITAL_EXIT,ETH_BROADENING,2022
Avalanche,2022-08-14 23:59:59,2022-08-17 23:59:59,4,-0.216,-0.04633,0.0199,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-08-27 23:59:59,2022-08-29 23:59:59,3,0.012,0.03201,0.00949,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-10-01 23:59:59,2022-10-04 23:59:59,4,0.066,0.2175,0.00559,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2022
Avalanche,2022-12-01 23:59:59,2022-12-03 23:59:59,3,-0.024,-0.03432,0.00427,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2023-01-17 23:59:59,2023-01-23 23:59:59,7,0.02,0.0581,0.00668,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Avalanche,2023-02-03 23:59:59,2023-02-06 23:59:59,4,-0.018,0.03079,0.00953,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-02-08 23:59:59,2023-02-10 23:59:59,3,-0.008,-0.10729,0.02123,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Avalanche,2023-02-17 23:59:59,2023-02-19 23:59:59,3,-0.094,0.04763,0.01267,False,RANK_BAND_REPRICING,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
Avalanche,2023-03-08 23:59:59,2023-03-10 23:59:59,3,-0.09,-0.00474,0.02487,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Avalanche,2023-04-06 23:59:59,2023-04-10 23:59:59,5,0.266,0.02407,0.00239,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-06-28 23:59:59,2023-06-30 23:59:59,3,-0.128,,0.01411,True,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-07-03 23:59:59,2023-07-08 23:59:59,6,0.108,0.68673,0.00658,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-07-15 23:59:59,2023-07-17 23:59:59,3,-0.058,-0.04837,0.00447,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-10-08 23:59:59,2023-10-13 23:59:59,5,-0.484,,0.00551,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Avalanche,2023-10-19 23:59:59,2023-10-24 23:59:59,6,0.432,0.02295,0.00605,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Avalanche,2023-10-30 23:59:59,2023-11-04 23:59:59,6,0.04,0.01803,0.00421,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Avalanche,2023-12-19 23:59:59,2023-12-29 23:59:59,10,0.122,-0.00606,0.00604,False,GLOBAL_BREADTH_DISPERSION,True,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2024-01-16 23:59:59,2024-01-19 23:59:59,4,-0.174,-0.05494,0.00804,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-02-19 23:59:59,2024-02-23 23:59:59,5,0.028,0.03316,0.00986,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-03-04 23:59:59,2024-03-12 23:59:59,9,-0.018,0.17393,0.00488,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-04-11 23:59:59,2024-04-14 23:59:59,4,-0.078,0.04612,0.02688,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-05-08 23:59:59,2024-05-12 23:59:59,5,0.136,0.02188,0.0048,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-05-22 23:59:59,2024-05-29 23:59:59,8,0.18,0.04921,0.00449,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-07-07 23:59:59,2024-07-09 23:59:59,3,0.018,0.00619,0.00581,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-07-13 23:59:59,2024-07-20 23:59:59,8,0.446,0.06067,0.00708,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-09-10 23:59:59,2024-09-14 23:59:59,5,-0.518,,0.00367,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-09-15 23:59:59,2024-09-18 23:59:59,4,-0.002,-0.00043,0.00404,False,TRUE_STALL,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Avalanche,2024-10-01 23:59:59,2024-10-03 23:59:59,3,-0.106,-0.00488,0.02156,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-10-18 23:59:59,2024-10-22 23:59:59,5,-0.138,-0.07102,0.00314,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.044,0.02039,0.01031,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Avalanche,2024-11-11 23:59:59,2024-11-14 23:59:59,4,-0.262,0.09036,0.03329,True,OFFSETTING_LOCAL_ROTATION,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Avalanche,2024-11-29 23:59:59,2024-12-02 23:59:59,4,0.018,0.19032,0.01905,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-12-03 23:59:59,2024-12-07 23:59:59,5,-0.016,0.05026,0.01883,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
Avalanche,2024-12-09 23:59:59,2024-12-11 23:59:59,3,-0.026,-0.2284,0.03435,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2025-01-06 23:59:59,2025-01-10 23:59:59,5,-0.048,-0.15528,0.01507,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-03-09 23:59:59,2025-03-11 23:59:59,3,-0.008,-0.08923,0.01116,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-03-30 23:59:59,2025-04-01 23:59:59,3,-0.044,-0.02917,0.00761,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-04-17 23:59:59,2025-04-19 23:59:59,3,0.036,-0.02453,0.01504,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-04-30 23:59:59,2025-05-02 23:59:59,3,0.078,0.04447,0.0058,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-05 23:59:59,2025-05-07 23:59:59,3,0.186,0.03774,0.00791,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-17 23:59:59,2025-05-19 23:59:59,3,-0.006,0.03519,0.01013,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-29 23:59:59,2025-05-31 23:59:59,3,-0.122,-0.04603,0.02197,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2025-06-10 23:59:59,2025-06-12 23:59:59,3,-0.096,0.02208,0.01445,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-06-26 23:59:59,2025-06-30 23:59:59,5,0.076,-0.00334,0.0059,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2025-2026
Avalanche,2025-07-04 23:59:59,2025-07-08 23:59:59,5,-0.002,0.0412,0.00812,False,GLOBAL_BREADTH_DISPERSION,True,ETH_BROADENING,BROAD_RISK_EXPANSION,2025-2026
Avalanche,2025-07-12 23:59:59,2025-07-15 23:59:59,4,0.08,0.04364,0.00846,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-07-16 23:59:59,2025-07-19 23:59:59,4,0.064,-0.02643,0.01024,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-07-20 23:59:59,2025-07-24 23:59:59,5,-0.024,-0.03072,0.01368,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Avalanche,2025-07-28 23:59:59,2025-07-30 23:59:59,3,-0.034,-0.00155,0.01827,False,RANK_BAND_REPRICING,False,ETH_BROADENING,ETH_BROADENING,2025-2026
Avalanche,2025-07-31 23:59:59,2025-08-02 23:59:59,3,-0.32,-0.04957,0.01205,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Avalanche,2025-08-09 23:59:59,2025-08-12 23:59:59,4,-0.118,-0.02685,0.00542,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-08-13 23:59:59,2025-08-16 23:59:59,4,-0.262,-0.05937,0.01344,False,RANK_BAND_REPRICING,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-08-23 23:59:59,2025-08-25 23:59:59,3,-0.194,-0.04508,0.0315,False,RANK_BAND_REPRICING,False,ETH_BROADENING,BTC_CONCENTRATION,2025-2026
Avalanche,2025-09-09 23:59:59,2025-09-11 23:59:59,3,0.058,-0.02988,0.0074,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-09-24 23:59:59,2025-09-26 23:59:59,3,-0.09,0.0376,0.0076,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2025-10-03 23:59:59,2025-10-09 23:59:59,7,-0.182,-0.07718,0.00364,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-10-28 23:59:59,2025-10-31 23:59:59,4,-0.042,-0.08144,0.01687,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-12-10 23:59:59,2025-12-12 23:59:59,3,0.014,0.00907,0.018,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2026-01-03 23:59:59,2026-01-10 23:59:59,8,0.096,-0.00665,0.00266,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,CAPITAL_EXIT,2025-2026
Avalanche,2026-04-05 23:59:59,2026-04-07 23:59:59,3,0.224,-0.00567,0.00809,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-04-17 23:59:59,2026-04-20 23:59:59,4,-0.036,-3.6533,0.00834,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-05-14 23:59:59,2026-05-16 23:59:59,3,-0.324,-0.13889,0.01722,False,RANK_BAND_REPRICING,True,MID_CAP_ROTATION,LARGE_ALT_ROTATION,2025-2026
Avalanche,2026-06-18 23:59:59,2026-06-20 23:59:59,3,-0.036,-0.04588,0.01002,False,RANK_BAND_REPRICING,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-07-04 23:59:59,2026-07-07 23:59:59,4,0.072,-0.05919,0.0084,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2026-08-06 23:59:59,2026-08-08 23:59:59,3,0.036,0.01193,0.0036,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,,2025-2026
Polygon,2021-12-01 23:59:59,2021-12-11 23:59:59,11,-0.296,-0.441,0.01304,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
