chain,start,end,duration_d,imp_share_chg_pre5,imp_share_chg_post3,imp_share_ctrl_med,release_trigger,state_at_end,in_conc_at_end,state_end_plus7,state_end_plus30,fwd7_propagation,subperiod
Avalanche,2025-07-16 23:59:59,2025-07-19 23:59:59,4,0.0,-0.5,0.0,imp_share,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Avalanche,2025-07-20 23:59:59,2025-07-24 23:59:59,5,0.0,0.0,0.0,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,ETH_BROADENING,True,2025-2026
Avalanche,2025-07-28 23:59:59,2025-07-30 23:59:59,3,0.0,-0.5,0.0,vel7,BROAD_RISK_EXPANSION,False,ETH_BROADENING,ETH_BROADENING,True,2025-2026
Avalanche,2025-07-31 23:59:59,2025-08-02 23:59:59,3,-0.5,0.0,0.0,vel7,NARROW_LEADERSHIP,False,BROAD_RISK_EXPANSION,ETH_BROADENING,True,2025-2026
Avalanche,2025-08-09 23:59:59,2025-08-12 23:59:59,4,0.5,-1.0,0.0,imp_share,ETH_BROADENING,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Avalanche,2025-08-13 23:59:59,2025-08-16 23:59:59,4,0.0,0.0,1.0,imp_share,NARROW_LEADERSHIP,False,ETH_BROADENING,NARROW_LEADERSHIP,True,2025-2026
Avalanche,2025-08-23 23:59:59,2025-08-25 23:59:59,3,-0.4,-0.1,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,ETH_BROADENING,BTC_CONCENTRATION,True,2025-2026
Avalanche,2025-09-09 23:59:59,2025-09-11 23:59:59,3,0.5,0.5,-0.1,imp_share,NARROW_LEADERSHIP,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Avalanche,2025-09-24 23:59:59,2025-09-26 23:59:59,3,-0.5,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Avalanche,2025-10-03 23:59:59,2025-10-09 23:59:59,7,0.2,-0.2,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Avalanche,2025-10-28 23:59:59,2025-10-31 23:59:59,4,0.0,-1.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Avalanche,2025-12-10 23:59:59,2025-12-12 23:59:59,3,-0.2,0.0,0.0,tvl_chg7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Avalanche,2026-01-03 23:59:59,2026-01-10 23:59:59,8,0.0,-0.2,0.0,tvl_chg7,LARGE_ALT_ROTATION,False,MID_CAP_ROTATION,CAPITAL_EXIT,True,2025-2026
Avalanche,2026-04-05 23:59:59,2026-04-07 23:59:59,3,0.2,-0.2,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Avalanche,2026-04-17 23:59:59,2026-04-20 23:59:59,4,-0.2,0.0,-0.2,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Avalanche,2026-05-14 23:59:59,2026-05-16 23:59:59,3,0.0,-0.4,0.0,tvl_chg7,BTC_CONCENTRATION,True,MID_CAP_ROTATION,LARGE_ALT_ROTATION,True,2025-2026
Avalanche,2026-06-18 23:59:59,2026-06-20 23:59:59,3,0.0,0.0,0.0,imp_share,LARGE_ALT_ROTATION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2025-2026
Avalanche,2026-07-04 23:59:59,2026-07-07 23:59:59,4,0.2,-0.2,0.4,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Avalanche,2026-08-06 23:59:59,2026-08-08 23:59:59,3,0.0,-0.6,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Polygon,2021-12-01 23:59:59,2021-12-11 23:59:59,11,0.0,0.0,0.0,tvl_chg7,STABLECOIN_PARKING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2020-2021
Polygon,2021-12-20 23:59:59,2021-12-27 23:59:59,8,0.0,0.0,0.25,tvl_chg7,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2020-2021
Polygon,2021-12-28 23:59:59,2022-01-27 23:59:59,4,0.0,0.0,0.16667,tvl_chg7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-02-07 23:59:59,2022-02-13 23:59:59,7,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-03-19 23:59:59,2022-03-22 23:59:59,4,0.0,0.5,0.2,vel7,BTC_CONCENTRATION,True,MID_CAP_ROTATION,MID_CAP_ROTATION,True,2022
Polygon,2022-04-06 23:59:59,2022-04-08 23:59:59,3,-1.0,0.0,0.0,imp_share,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2022
Polygon,2022-05-05 23:59:59,2022-05-12 23:59:59,8,-0.5,0.0,0.0,tvl_chg7,CAPITAL_EXIT,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-08-15 23:59:59,2022-08-25 23:59:59,11,0.0,0.0,0.0,vel7,BROAD_RISK_EXPANSION,False,ETH_BROADENING,NARROW_LEADERSHIP,True,2022
Polygon,2022-09-30 23:59:59,2022-10-02 23:59:59,3,-0.5,0.0,0.25,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-11-07 23:59:59,2022-11-10 23:59:59,4,0.0,-0.5,0.0,imp_share,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-12-01 23:59:59,2022-12-05 23:59:59,5,0.5,-0.16667,0.25,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2022-12-07 23:59:59,2022-12-09 23:59:59,3,0.0,0.16667,0.0,vel7,MID_CAP_ROTATION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
Polygon,2023-01-08 23:59:59,2023-01-20 23:59:59,13,0.5,0.0,-0.5,imp_share,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,True,2023
Polygon,2023-02-09 23:59:59,2023-02-11 23:59:59,3,-0.66667,0.5,0.25,imp_share,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2023
Polygon,2023-02-19 23:59:59,2023-02-26 23:59:59,8,0.33333,0.33333,0.33333,tvl_chg7,MID_CAP_ROTATION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Polygon,2023-03-19 23:59:59,2023-03-26 23:59:59,8,0.0,0.0,0.33333,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
Polygon,2023-03-31 23:59:59,2023-04-02 23:59:59,3,1.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
Polygon,2023-05-01 23:59:59,2023-05-03 23:59:59,3,0.0,0.0,0.25,imp_share,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2023
Polygon,2023-05-25 23:59:59,2023-05-28 23:59:59,4,-0.33333,0.0,-0.33333,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Polygon,2023-05-30 23:59:59,2023-06-03 23:59:59,4,0.0,-0.33333,0.33333,imp_share,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Polygon,2023-06-23 23:59:59,2023-06-26 23:59:59,3,-0.66667,0.0,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
Polygon,2023-06-27 23:59:59,2023-06-30 23:59:59,4,0.25,0.25,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
Polygon,2023-07-02 23:59:59,2023-07-09 23:59:59,8,0.0,0.25,0.33333,tvl_chg7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,True,2023
Polygon,2023-07-16 23:59:59,2023-07-20 23:59:59,5,0.25,0.0,0.33333,imp_share,MIXED_NO_CLEAR_ROUTE,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,True,2023
Polygon,2023-08-10 23:59:59,2023-08-14 23:59:59,5,-0.33333,0.33333,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2023
Polygon,2023-09-03 23:59:59,2023-09-06 23:59:59,4,0.33333,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Polygon,2023-09-09 23:59:59,2023-09-11 23:59:59,3,-0.33333,0.33333,0.5,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
Polygon,2023-10-08 23:59:59,2023-10-10 23:59:59,3,-0.66667,0.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2023
Polygon,2023-10-28 23:59:59,2023-11-02 23:59:59,6,-0.33333,0.66667,0.33333,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
Polygon,2023-11-12 23:59:59,2023-11-17 23:59:59,5,-0.66667,0.33333,0.25,imp_share,LARGE_ALT_ROTATION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2023
Polygon,2023-12-03 23:59:59,2023-12-07 23:59:59,4,0.0,-0.66667,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
Polygon,2023-12-08 23:59:59,2023-12-13 23:59:59,5,-0.66667,0.0,0.5,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,ETH_BROADENING,False,2023
Polygon,2023-12-15 23:59:59,2023-12-17 23:59:59,3,0.0,0.0,0.25,vel7,MID_CAP_ROTATION,False,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,True,2023
Polygon,2023-12-24 23:59:59,2023-12-30 23:59:59,6,0.25,-0.5,0.0,vel7,BROAD_RISK_EXPANSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
Polygon,2024-01-16 23:59:59,2024-01-19 23:59:59,4,-0.25,0.25,0.0,tvl_chg7,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2024
Polygon,2024-02-19 23:59:59,2024-03-17 23:59:59,28,0.0,0.33333,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-03-27 23:59:59,2024-04-03 23:59:59,8,0.0,0.0,0.25,tvl_chg7,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-04-10 23:59:59,2024-04-13 23:59:59,4,0.0,0.66667,0.0,imp_share,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-04-23 23:59:59,2024-04-27 23:59:59,5,0.0,0.0,0.0,vel7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-05-05 23:59:59,2024-05-08 23:59:59,3,-1.0,0.0,0.66667,tvl_chg7,STABLECOIN_PARKING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-05-09 23:59:59,2024-05-12 23:59:59,4,0.0,0.5,0.33333,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Polygon,2024-05-19 23:59:59,2024-05-30 23:59:59,12,0.33333,-0.33333,0.1,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-06-09 23:59:59,2024-06-12 23:59:59,4,-0.33333,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-07-18 23:59:59,2024-07-27 23:59:59,10,0.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,STABLECOIN_PARKING,False,2024
Polygon,2024-08-18 23:59:59,2024-08-21 23:59:59,4,0.0,-0.5,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2024-08-28 23:59:59,2024-08-30 23:59:59,3,-1.0,0.0,0.25,vel7,MIXED_NO_CLEAR_ROUTE,False,MID_CAP_ROTATION,BROAD_RISK_EXPANSION,True,2024
Polygon,2024-09-15 23:59:59,2024-09-18 23:59:59,4,0.0,0.33333,0.5,tvl_chg7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2024
Polygon,2024-10-01 23:59:59,2024-10-03 23:59:59,3,-1.0,0.0,0.0,vel7,LARGE_ALT_ROTATION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Polygon,2024-10-11 23:59:59,2024-10-15 23:59:59,5,0.75,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Polygon,2024-10-23 23:59:59,2024-10-25 23:59:59,3,1.0,-0.5,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2024
Polygon,2024-11-06 23:59:59,2024-11-08 23:59:59,3,-0.5,0.0,0.0,vel7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,False,2024
Polygon,2024-11-23 23:59:59,2024-11-28 23:59:59,5,-0.5,-0.5,-0.4,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2024
Polygon,2024-12-03 23:59:59,2024-12-11 23:59:59,9,0.0,0.5,0.0,vel7,BROAD_RISK_EXPANSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Polygon,2025-01-06 23:59:59,2025-01-10 23:59:59,5,0.5,-1.0,0.66667,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Polygon,2025-02-16 23:59:59,2025-02-18 23:59:59,3,1.0,-0.66667,0.33333,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,STABLECOIN_PARKING,False,2025-2026
Polygon,2025-02-20 23:59:59,2025-02-23 23:59:59,4,-0.66667,-0.33333,0.08333,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Polygon,2025-03-20 23:59:59,2025-03-28 23:59:59,9,1.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-04-17 23:59:59,2025-04-24 23:59:59,8,0.5,-0.5,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-05-13 23:59:59,2025-05-16 23:59:59,4,0.0,0.0,0.0,tvl_chg7,ETH_BROADENING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-05-18 23:59:59,2025-05-22 23:59:59,3,0.0,0.0,0.0,imp_share,MID_CAP_ROTATION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-05-23 23:59:59,2025-05-29 23:59:59,4,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Polygon,2025-07-02 23:59:59,2025-07-05 23:59:59,4,-0.5,-0.5,0.05,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2025-2026
Polygon,2025-07-12 23:59:59,2025-07-17 23:59:59,6,0.0,0.0,0.0,tvl_chg7,ETH_BROADENING,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,True,2025-2026
Polygon,2025-07-18 23:59:59,2025-07-25 23:59:59,8,1.0,0.0,0.0,imp_share,BROAD_RISK_EXPANSION,False,ETH_BROADENING,NARROW_LEADERSHIP,True,2025-2026
Polygon,2025-07-26 23:59:59,2025-07-28 23:59:59,3,1.0,0.0,0.0,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,True,2025-2026
Polygon,2025-08-08 23:59:59,2025-08-12 23:59:59,5,0.5,0.0,0.25,vel7,ETH_BROADENING,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Polygon,2025-08-15 23:59:59,2025-08-19 23:59:59,5,0.0,-0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,False,2025-2026
Polygon,2025-09-10 23:59:59,2025-09-12 23:59:59,3,0.0,1.0,0.16667,vel7,NARROW_LEADERSHIP,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-09-13 23:59:59,2025-09-15 23:59:59,3,1.0,-1.0,0.0,imp_share,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-09-16 23:59:59,2025-09-19 23:59:59,4,0.5,0.5,0.66667,imp_share,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Polygon,2025-10-03 23:59:59,2025-10-12 23:59:59,10,0.5,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Polygon,2025-10-26 23:59:59,2025-11-04 23:59:59,10,0.33333,-0.33333,0.25,tvl_chg7,STABLECOIN_PARKING,False,NARROW_LEADERSHIP,SMALL_CAP_ROTATION,False,2025-2026
Polygon,2026-01-14 23:59:59,2026-01-20 23:59:59,7,0.33333,0.33333,-0.33333,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,False,2025-2026
Polygon,2026-02-18 23:59:59,2026-02-21 23:59:59,4,0.25,0.0,0.33333,imp_share,CAPITAL_EXIT,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2025-2026
Polygon,2026-04-08 23:59:59,2026-04-11 23:59:59,4,0.25,0.25,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MID_CAP_ROTATION,False,2025-2026
Polygon,2026-05-11 23:59:59,2026-05-14 23:59:59,4,0.25,0.0,0.08333,imp_share,MID_CAP_ROTATION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2025-2026
Polygon,2026-06-15 23:59:59,2026-06-17 23:59:59,3,-0.16667,-0.25,-0.16667,tvl_chg7,LARGE_ALT_ROTATION,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
OP Mainnet,2022-08-09 23:59:59,2022-08-16 23:59:59,8,0.0,0.0,0.0,,ETH_BROADENING,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,True,2022
OP Mainnet,2022-09-30 23:59:59,2022-10-09 23:59:59,10,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2022
OP Mainnet,2022-10-10 23:59:59,2022-10-12 23:59:59,3,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2022
OP Mainnet,2022-11-01 23:59:59,2022-11-04 23:59:59,4,0.0,0.0,0.0,imp_share,ETH_BROADENING,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,False,2022
OP Mainnet,2023-01-27 23:59:59,2023-01-29 23:59:59,3,0.0,0.0,0.5,vel7,LARGE_ALT_ROTATION,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,True,2023
OP Mainnet,2023-01-30 23:59:59,2023-02-01 23:59:59,3,1.0,0.0,0.0,vel7,MID_CAP_ROTATION,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,True,2023
OP Mainnet,2023-02-09 23:59:59,2023-02-15 23:59:59,7,0.0,1.0,0.0,vel7,MID_CAP_ROTATION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2023
OP Mainnet,2023-02-21 23:59:59,2023-02-23 23:59:59,3,-1.0,1.0,0.0,tvl_chg7,BROAD_RISK_EXPANSION,False,MID_CAP_ROTATION,BTC_CONCENTRATION,True,2023
OP Mainnet,2023-03-20 23:59:59,2023-03-26 23:59:59,7,0.0,0.0,1.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
OP Mainnet,2023-04-06 23:59:59,2023-04-09 23:59:59,4,0.0,1.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
OP Mainnet,2023-04-30 23:59:59,2023-05-03 23:59:59,4,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2023
OP Mainnet,2023-05-21 23:59:59,2023-05-26 23:59:59,6,0.0,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,False,2023
OP Mainnet,2023-06-27 23:59:59,2023-06-29 23:59:59,3,-1.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
OP Mainnet,2023-07-02 23:59:59,2023-07-04 23:59:59,3,0.5,0.0,0.5,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
OP Mainnet,2023-07-15 23:59:59,2023-07-22 23:59:59,7,0.5,-1.0,0.5,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2023
OP Mainnet,2023-09-21 23:59:59,2023-09-23 23:59:59,3,-1.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
OP Mainnet,2023-10-21 23:59:59,2023-10-24 23:59:59,4,-1.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2023
OP Mainnet,2023-10-25 23:59:59,2023-10-28 23:59:59,4,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2023
OP Mainnet,2023-10-30 23:59:59,2023-11-04 23:59:59,6,0.5,-0.5,0.0,vel7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2023
OP Mainnet,2023-11-07 23:59:59,2023-11-09 23:59:59,3,0.5,0.0,0.0,vel7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2023
OP Mainnet,2023-12-04 23:59:59,2023-12-13 23:59:59,8,-0.5,1.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,ETH_BROADENING,False,2023
OP Mainnet,2024-01-16 23:59:59,2024-01-19 23:59:59,4,-1.0,0.0,0.0,tvl_chg7,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2024
OP Mainnet,2024-02-13 23:59:59,2024-02-24 23:59:59,12,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,MID_CAP_ROTATION,BTC_CONCENTRATION,True,2024
OP Mainnet,2024-02-25 23:59:59,2024-03-02 23:59:59,7,0.0,1.0,0.0,tvl_chg7,MID_CAP_ROTATION,False,MID_CAP_ROTATION,BTC_CONCENTRATION,True,2024
OP Mainnet,2024-03-12 23:59:59,2024-03-17 23:59:59,6,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-03-29 23:59:59,2024-04-04 23:59:59,7,0.0,0.0,1.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-04-10 23:59:59,2024-04-13 23:59:59,4,0.0,1.0,0.0,tvl_chg7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-04-22 23:59:59,2024-04-24 23:59:59,3,-1.0,0.5,0.5,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-05-05 23:59:59,2024-05-10 23:59:59,5,-0.5,0.0,0.0,imp_share,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-05-22 23:59:59,2024-05-29 23:59:59,8,1.0,-0.5,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-07-16 23:59:59,2024-07-26 23:59:59,11,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,STABLECOIN_PARKING,False,2024
OP Mainnet,2024-08-25 23:59:59,2024-08-27 23:59:59,3,0.0,0.5,0.0,tvl_chg7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,False,2024
