state,band_a,band_b,corr,perm_p,n,edge,uncond_corr,uncond_edge,new_edge_vs_uncond,sign_flip,direction,fdr_q
BREADTH_EXPANDING,11-25,301-500,-0.0093,0.8507,687,False,-0.039,False,False,False,a_leads_b,0.8793
BREADTH_EXPANDING,26-50,1-10,0.102,0.01,687,True,0.0679,True,False,False,a_leads_b,0.0346
BREADTH_EXPANDING,26-50,11-25,0.1552,0.005,687,True,0.0962,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,26-50,51-100,0.2843,0.005,687,True,0.1352,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,26-50,101-200,0.2808,0.005,687,True,0.0637,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,26-50,201-300,-0.0193,0.5771,687,False,-0.0394,False,False,False,a_leads_b,0.6409
BREADTH_EXPANDING,26-50,301-500,0.0997,0.0746,687,False,0.0176,False,False,False,a_leads_b,0.1456
BREADTH_EXPANDING,51-100,1-10,0.2091,0.005,687,True,0.077,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,51-100,11-25,0.2193,0.005,687,True,0.0942,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,51-100,26-50,0.3516,0.005,687,True,0.1691,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,51-100,101-200,0.4852,0.005,687,True,0.1333,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,51-100,201-300,0.0465,0.3483,687,False,-0.0447,False,False,False,a_leads_b,0.4252
BREADTH_EXPANDING,51-100,301-500,0.146,0.01,687,True,0.0224,False,True,False,a_leads_b,0.0346
BREADTH_EXPANDING,101-200,1-10,0.0848,0.0149,687,True,0.0218,True,False,False,a_leads_b,0.0447
BREADTH_EXPANDING,101-200,11-25,0.1221,0.0448,687,True,0.0045,False,True,False,a_leads_b,0.1002
BREADTH_EXPANDING,101-200,26-50,0.2751,0.005,687,True,0.0683,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,101-200,51-100,0.4761,0.01,687,True,0.1069,True,False,False,a_leads_b,0.0346
BREADTH_EXPANDING,101-200,201-300,0.0584,0.2637,687,False,-0.0556,False,False,False,a_leads_b,0.3441
BREADTH_EXPANDING,101-200,301-500,0.1361,0.0199,687,True,-0.0117,False,True,False,a_leads_b,0.0563
BREADTH_EXPANDING,201-300,1-10,0.0156,0.2289,687,False,0.014,False,False,False,a_leads_b,0.3218
BREADTH_EXPANDING,201-300,11-25,0.0245,0.4378,687,False,-0.0406,False,False,False,a_leads_b,0.508
BREADTH_EXPANDING,201-300,26-50,-0.0653,0.1493,687,False,-0.0447,False,False,False,a_leads_b,0.2362
BREADTH_EXPANDING,201-300,51-100,0.0499,0.2338,687,False,-0.0624,False,False,False,a_leads_b,0.3249
BREADTH_EXPANDING,201-300,101-200,0.0569,0.199,687,False,-0.0536,False,False,False,a_leads_b,0.2897
BREADTH_EXPANDING,201-300,301-500,0.1867,0.005,687,True,0.2668,True,False,False,a_leads_b,0.0248
BREADTH_EXPANDING,301-500,1-10,0.0288,0.1194,687,False,0.016,False,False,False,a_leads_b,0.2091
BREADTH_EXPANDING,301-500,11-25,0.0662,0.1343,687,False,-0.0059,False,False,False,a_leads_b,0.2217
BREADTH_EXPANDING,301-500,26-50,0.0382,0.3881,687,False,0.0227,False,False,False,a_leads_b,0.459
BREADTH_EXPANDING,301-500,51-100,0.1327,0.0249,687,True,0.0148,False,True,False,a_leads_b,0.0641
BREADTH_EXPANDING,301-500,101-200,0.1357,0.0249,687,True,0.0017,False,True,False,a_leads_b,0.0641
BREADTH_EXPANDING,301-500,201-300,0.172,0.005,687,True,0.2666,True,False,False,a_leads_b,0.0248
BREADTH_CONTRACTING,1-10,11-25,0.0288,0.1592,1421,False,0.0402,False,False,False,a_leads_b,0.2471
BREADTH_CONTRACTING,1-10,26-50,0.0092,0.4826,1421,False,0.033,False,False,False,a_leads_b,0.5471
BREADTH_CONTRACTING,1-10,51-100,0.0299,0.0498,1421,True,0.0403,True,False,False,a_leads_b,0.1065
BREADTH_CONTRACTING,1-10,101-200,0.0084,0.1841,1421,False,0.0132,False,False,False,a_leads_b,0.2753
BREADTH_CONTRACTING,1-10,201-300,0.0102,0.2637,1421,False,0.0141,False,False,False,a_leads_b,0.3441
BREADTH_CONTRACTING,1-10,301-500,0.0086,0.2886,1421,False,0.014,False,False,False,a_leads_b,0.3669
BREADTH_CONTRACTING,11-25,1-10,0.0384,0.1194,1421,False,0.0385,False,False,False,a_leads_b,0.2091
BREADTH_CONTRACTING,11-25,26-50,0.0958,0.005,1421,True,0.1063,True,False,False,a_leads_b,0.0248
BREADTH_CONTRACTING,11-25,51-100,0.065,0.0547,1421,False,0.0746,True,False,False,a_leads_b,0.115
BREADTH_CONTRACTING,11-25,101-200,0.0228,0.194,1421,False,0.0302,False,False,False,a_leads_b,0.2849
BREADTH_CONTRACTING,11-25,201-300,-0.0505,0.1095,1421,False,-0.0547,False,False,False,a_leads_b,0.1966
BREADTH_CONTRACTING,11-25,301-500,-0.041,0.1891,1421,False,-0.039,False,False,False,a_leads_b,0.2794
BREADTH_CONTRACTING,26-50,1-10,0.0275,0.1095,1421,False,0.0679,True,False,False,a_leads_b,0.1966
BREADTH_CONTRACTING,26-50,11-25,0.0565,0.0498,1421,True,0.0962,True,False,False,a_leads_b,0.1065
BREADTH_CONTRACTING,26-50,51-100,0.0721,0.0348,1421,True,0.1352,True,False,False,a_leads_b,0.0827
BREADTH_CONTRACTING,26-50,101-200,0.0255,0.2587,1421,False,0.0637,True,False,False,a_leads_b,0.3412
BREADTH_CONTRACTING,26-50,201-300,-0.0492,0.1095,1421,False,-0.0394,False,False,False,a_leads_b,0.1966
BREADTH_CONTRACTING,26-50,301-500,-0.0213,0.4229,1421,False,0.0176,False,False,False,a_leads_b,0.493
BREADTH_CONTRACTING,51-100,1-10,0.0259,0.0597,1421,False,0.077,True,False,False,a_leads_b,0.1219
BREADTH_CONTRACTING,51-100,11-25,0.0546,0.0547,1421,False,0.0942,True,False,False,a_leads_b,0.115
BREADTH_CONTRACTING,51-100,26-50,0.1011,0.005,1421,True,0.1691,True,False,False,a_leads_b,0.0248
BREADTH_CONTRACTING,51-100,101-200,0.0921,0.01,1421,True,0.1333,True,False,False,a_leads_b,0.0346
BREADTH_CONTRACTING,51-100,201-300,-0.0735,0.0398,1421,True,-0.0447,False,True,False,a_leads_b,0.0919
BREADTH_CONTRACTING,51-100,301-500,-0.0239,0.2388,1421,False,0.0224,False,False,False,a_leads_b,0.3264
BREADTH_CONTRACTING,101-200,1-10,0.0133,0.0348,1421,True,0.0218,True,False,False,a_leads_b,0.0827
BREADTH_CONTRACTING,101-200,11-25,-0.015,0.3035,1421,False,0.0045,False,False,False,a_leads_b,0.3829
BREADTH_CONTRACTING,101-200,26-50,0.0312,0.1294,1421,False,0.0683,True,False,False,a_leads_b,0.2188
BREADTH_CONTRACTING,101-200,51-100,0.0635,0.0348,1421,True,0.1069,True,False,False,a_leads_b,0.0827
BREADTH_CONTRACTING,101-200,201-300,-0.0735,0.0398,1421,True,-0.0556,False,True,False,a_leads_b,0.0919
BREADTH_CONTRACTING,101-200,301-500,-0.0396,0.0995,1421,False,-0.0117,False,False,False,a_leads_b,0.184
BREADTH_CONTRACTING,201-300,1-10,0.0096,0.2338,1421,False,0.014,False,False,False,a_leads_b,0.3249
BREADTH_CONTRACTING,201-300,11-25,-0.0656,0.0448,1421,True,-0.0406,False,True,False,a_leads_b,0.1002
BREADTH_CONTRACTING,201-300,26-50,-0.0465,0.0945,1421,False,-0.0447,False,False,False,a_leads_b,0.1754
BREADTH_CONTRACTING,201-300,51-100,-0.0924,0.0348,1421,True,-0.0624,False,True,False,a_leads_b,0.0827
BREADTH_CONTRACTING,201-300,101-200,-0.072,0.0448,1421,True,-0.0536,False,True,False,a_leads_b,0.1002
BREADTH_CONTRACTING,201-300,301-500,0.2807,0.005,1421,True,0.2668,True,False,False,a_leads_b,0.0248
BREADTH_CONTRACTING,301-500,1-10,0.0093,0.3731,1421,False,0.016,False,False,False,a_leads_b,0.4466
BREADTH_CONTRACTING,301-500,11-25,-0.0375,0.2438,1421,False,-0.0059,False,False,False,a_leads_b,0.3286
BREADTH_CONTRACTING,301-500,26-50,-0.0025,0.9254,1421,False,0.0227,False,False,False,a_leads_b,0.9407
BREADTH_CONTRACTING,301-500,51-100,-0.0277,0.2239,1421,False,0.0148,False,False,False,a_leads_b,0.3165
BREADTH_CONTRACTING,301-500,101-200,-0.0257,0.1891,1421,False,0.0017,False,False,False,a_leads_b,0.2794
BREADTH_CONTRACTING,301-500,201-300,0.2853,0.005,1421,True,0.2666,True,False,False,a_leads_b,0.0248
ETH_STRONG,1-10,11-25,0.1008,0.0249,924,True,0.0402,False,True,False,a_leads_b,0.0641
ETH_STRONG,1-10,26-50,0.0782,0.0249,924,True,0.033,False,True,False,a_leads_b,0.0641
ETH_STRONG,1-10,51-100,0.0788,0.0448,924,True,0.0403,True,False,False,a_leads_b,0.1002
ETH_STRONG,1-10,101-200,0.1041,0.0199,924,True,0.0132,False,True,False,a_leads_b,0.0563
ETH_STRONG,1-10,201-300,0.0383,0.1294,924,False,0.0141,False,False,False,a_leads_b,0.2188
ETH_STRONG,1-10,301-500,0.0173,0.3383,924,False,0.014,False,False,False,a_leads_b,0.4161
ETH_STRONG,11-25,1-10,0.0488,0.1343,924,False,0.0385,False,False,False,a_leads_b,0.2217
ETH_STRONG,11-25,26-50,0.1813,0.005,924,True,0.1063,True,False,False,a_leads_b,0.0248
ETH_STRONG,11-25,51-100,0.1865,0.01,924,True,0.0746,True,False,False,a_leads_b,0.0346
ETH_STRONG,11-25,101-200,0.1473,0.01,924,True,0.0302,False,True,False,a_leads_b,0.0346
ETH_STRONG,11-25,201-300,-0.0299,0.3831,924,False,-0.0547,False,False,False,a_leads_b,0.4564
ETH_STRONG,11-25,301-500,0.0266,0.5274,924,False,-0.039,False,False,False,a_leads_b,0.5938
ETH_STRONG,26-50,1-10,0.1063,0.005,924,True,0.0679,True,False,False,a_leads_b,0.0248
ETH_STRONG,26-50,11-25,0.2215,0.005,924,True,0.0962,True,False,False,a_leads_b,0.0248
ETH_STRONG,26-50,51-100,0.3107,0.01,924,True,0.1352,True,False,False,a_leads_b,0.0346
ETH_STRONG,26-50,101-200,0.2616,0.005,924,True,0.0637,True,False,False,a_leads_b,0.0248
ETH_STRONG,26-50,201-300,0.0037,0.9303,924,False,-0.0394,False,False,False,a_leads_b,0.9437
ETH_STRONG,26-50,301-500,0.0992,0.0348,924,True,0.0176,False,True,False,a_leads_b,0.0827
ETH_STRONG,51-100,1-10,0.2179,0.005,924,True,0.077,True,False,False,a_leads_b,0.0248
ETH_STRONG,51-100,11-25,0.2833,0.005,924,True,0.0942,True,False,False,a_leads_b,0.0248
ETH_STRONG,51-100,26-50,0.349,0.005,924,True,0.1691,True,False,False,a_leads_b,0.0248
ETH_STRONG,51-100,101-200,0.4727,0.01,924,True,0.1333,True,False,False,a_leads_b,0.0346
ETH_STRONG,51-100,201-300,0.1045,0.01,924,True,-0.0447,False,True,False,a_leads_b,0.0346
ETH_STRONG,51-100,301-500,0.1851,0.01,924,True,0.0224,False,True,False,a_leads_b,0.0346
ETH_STRONG,101-200,1-10,0.1021,0.01,924,True,0.0218,True,False,False,a_leads_b,0.0346
ETH_STRONG,101-200,11-25,0.1807,0.01,924,True,0.0045,False,True,False,a_leads_b,0.0346
ETH_STRONG,101-200,26-50,0.2495,0.005,924,True,0.0683,True,False,False,a_leads_b,0.0248
ETH_STRONG,101-200,51-100,0.4802,0.005,924,True,0.1069,True,False,False,a_leads_b,0.0248
ETH_STRONG,101-200,201-300,0.1125,0.0199,924,True,-0.0556,False,True,False,a_leads_b,0.0563
ETH_STRONG,101-200,301-500,0.2065,0.005,924,True,-0.0117,False,True,False,a_leads_b,0.0248
ETH_STRONG,201-300,1-10,0.0255,0.1493,924,False,0.014,False,False,False,a_leads_b,0.2362
ETH_STRONG,201-300,11-25,0.0106,0.7463,924,False,-0.0406,False,False,False,a_leads_b,0.7965
ETH_STRONG,201-300,26-50,-0.0007,0.9552,924,False,-0.0447,False,False,False,a_leads_b,0.9611
ETH_STRONG,201-300,51-100,0.06,0.1244,924,False,-0.0624,False,False,False,a_leads_b,0.214
ETH_STRONG,201-300,101-200,0.1087,0.005,924,True,-0.0536,False,True,False,a_leads_b,0.0248
ETH_STRONG,201-300,301-500,-0.0113,0.6119,924,False,0.2668,True,False,False,a_leads_b,0.669
ETH_STRONG,301-500,1-10,0.0238,0.1493,924,False,0.016,False,False,False,a_leads_b,0.2362
ETH_STRONG,301-500,11-25,0.0685,0.1095,924,False,-0.0059,False,False,False,a_leads_b,0.1966
ETH_STRONG,301-500,26-50,0.0823,0.0448,924,True,0.0227,False,True,False,a_leads_b,0.1002
ETH_STRONG,301-500,51-100,0.1327,0.01,924,True,0.0148,False,True,False,a_leads_b,0.0346
ETH_STRONG,301-500,101-200,0.1913,0.005,924,True,0.0017,False,True,False,a_leads_b,0.0248
ETH_STRONG,301-500,201-300,-0.0052,0.8607,924,False,0.2666,True,False,False,a_leads_b,0.8859
ETH_WEAK,1-10,11-25,0.0259,0.2239,1090,False,0.0402,False,False,False,a_leads_b,0.3165
ETH_WEAK,1-10,26-50,0.0215,0.3433,1090,False,0.033,False,False,False,a_leads_b,0.4202
ETH_WEAK,1-10,51-100,0.0452,0.0597,1090,False,0.0403,True,False,False,a_leads_b,0.1219
ETH_WEAK,1-10,101-200,-0.0118,0.3881,1090,False,0.0132,False,False,False,a_leads_b,0.459
ETH_WEAK,1-10,201-300,-0.0007,0.8209,1090,False,0.0141,False,False,False,a_leads_b,0.8557
ETH_WEAK,1-10,301-500,0.0115,0.3582,1090,False,0.014,False,False,False,a_leads_b,0.4319
ETH_WEAK,11-25,1-10,0.013,0.2587,1090,False,0.0385,False,False,False,a_leads_b,0.3412
ETH_WEAK,11-25,26-50,0.0905,0.0149,1090,True,0.1063,True,False,False,a_leads_b,0.0447
ETH_WEAK,11-25,51-100,0.1007,0.0448,1090,True,0.0746,True,False,False,a_leads_b,0.1002
ETH_WEAK,11-25,101-200,0.0396,0.2786,1090,False,0.0302,False,False,False,a_leads_b,0.3579
ETH_WEAK,11-25,201-300,-0.091,0.0149,1090,True,-0.0547,False,True,False,a_leads_b,0.0447
ETH_WEAK,11-25,301-500,-0.0842,0.0398,1090,True,-0.039,False,True,False,a_leads_b,0.0919
ETH_WEAK,26-50,1-10,0.0429,0.1045,1090,False,0.0679,True,False,False,a_leads_b,0.1918
ETH_WEAK,26-50,11-25,0.1118,0.0149,1090,True,0.0962,True,False,False,a_leads_b,0.0447
ETH_WEAK,26-50,51-100,0.3284,0.005,1090,True,0.1352,True,False,False,a_leads_b,0.0248
ETH_WEAK,26-50,101-200,0.2372,0.005,1090,True,0.0637,True,False,False,a_leads_b,0.0248
ETH_WEAK,26-50,201-300,-0.0931,0.0199,1090,True,-0.0394,False,True,False,a_leads_b,0.0563
ETH_WEAK,26-50,301-500,-0.0235,0.5075,1090,False,0.0176,False,False,False,a_leads_b,0.574
ETH_WEAK,51-100,1-10,0.0163,0.393,1090,False,0.077,True,False,False,a_leads_b,0.4637
ETH_WEAK,51-100,11-25,0.1224,0.0299,1090,True,0.0942,True,False,False,a_leads_b,0.0751
ETH_WEAK,51-100,26-50,0.3312,0.005,1090,True,0.1691,True,False,False,a_leads_b,0.0248
ETH_WEAK,51-100,101-200,0.5834,0.01,1090,True,0.1333,True,False,False,a_leads_b,0.0346
ETH_WEAK,51-100,201-300,-0.1768,0.005,1090,True,-0.0447,False,True,False,a_leads_b,0.0248
ETH_WEAK,51-100,301-500,-0.0422,0.3085,1090,False,0.0224,False,False,False,a_leads_b,0.3862
ETH_WEAK,101-200,1-10,0.0018,0.8209,1090,False,0.0218,True,False,False,a_leads_b,0.8557
ETH_WEAK,101-200,11-25,0.0794,0.0796,1090,False,0.0045,False,False,False,a_leads_b,0.1536
ETH_WEAK,101-200,26-50,0.2754,0.005,1090,True,0.0683,True,False,False,a_leads_b,0.0248
ETH_WEAK,101-200,51-100,0.6016,0.005,1090,True,0.1069,True,False,False,a_leads_b,0.0248
ETH_WEAK,101-200,201-300,-0.2707,0.005,1090,True,-0.0556,False,True,False,a_leads_b,0.0248
ETH_WEAK,101-200,301-500,-0.1296,0.0149,1090,True,-0.0117,False,True,False,a_leads_b,0.0447
ETH_WEAK,201-300,1-10,0.0054,0.4129,1090,False,0.014,False,False,False,a_leads_b,0.4825
ETH_WEAK,201-300,11-25,-0.0729,0.0746,1090,False,-0.0406,False,False,False,a_leads_b,0.1456
ETH_WEAK,201-300,26-50,-0.0983,0.0149,1090,True,-0.0447,False,True,False,a_leads_b,0.0447
ETH_WEAK,201-300,51-100,-0.1752,0.005,1090,True,-0.0624,False,True,False,a_leads_b,0.0248
ETH_WEAK,201-300,101-200,-0.2543,0.005,1090,True,-0.0536,False,True,False,a_leads_b,0.0248
ETH_WEAK,201-300,301-500,0.3977,0.005,1090,True,0.2668,True,False,False,a_leads_b,0.0248
ETH_WEAK,301-500,1-10,0.0132,0.2836,1090,False,0.016,False,False,False,a_leads_b,0.3624
ETH_WEAK,301-500,11-25,-0.0611,0.1393,1090,False,-0.0059,False,False,False,a_leads_b,0.2269
ETH_WEAK,301-500,26-50,-0.0197,0.5423,1090,False,0.0227,False,False,False,a_leads_b,0.6092
ETH_WEAK,301-500,51-100,-0.0423,0.2786,1090,False,0.0148,False,False,False,a_leads_b,0.3579
ETH_WEAK,301-500,101-200,-0.1128,0.0498,1090,True,0.0017,False,True,False,a_leads_b,0.1065
ETH_WEAK,301-500,201-300,0.3899,0.005,1090,True,0.2666,True,False,False,a_leads_b,0.0248
RISK_ON,1-10,11-25,-0.0182,0.2388,1152,False,0.0402,False,False,False,a_leads_b,0.3264
RISK_ON,1-10,26-50,-0.004,0.7214,1152,False,0.033,False,False,False,a_leads_b,0.7733
RISK_ON,1-10,51-100,-0.0201,0.1642,1152,False,0.0403,True,False,False,a_leads_b,0.2525
RISK_ON,1-10,101-200,-0.0423,0.01,1152,True,0.0132,False,True,False,a_leads_b,0.0346
RISK_ON,1-10,201-300,0.0494,0.0896,1152,False,0.0141,False,False,False,a_leads_b,0.1689
RISK_ON,1-10,301-500,0.0394,0.0896,1152,False,0.014,False,False,False,a_leads_b,0.1689
RISK_ON,11-25,1-10,0.0234,0.2189,1152,False,0.0385,False,False,False,a_leads_b,0.3149
RISK_ON,11-25,26-50,0.0786,0.0249,1152,True,0.1063,True,False,False,a_leads_b,0.0641
RISK_ON,11-25,51-100,0.0289,0.2587,1152,False,0.0746,True,False,False,a_leads_b,0.3412
RISK_ON,11-25,101-200,0.011,0.4527,1152,False,0.0302,False,False,False,a_leads_b,0.5216
RISK_ON,11-25,201-300,-0.0368,0.1393,1152,False,-0.0547,False,False,False,a_leads_b,0.2269
RISK_ON,11-25,301-500,-0.0252,0.3831,1152,False,-0.039,False,False,False,a_leads_b,0.4564
RISK_ON,26-50,1-10,0.0604,0.0249,1152,True,0.0679,True,False,False,a_leads_b,0.0641
RISK_ON,26-50,11-25,0.0516,0.1244,1152,False,0.0962,True,False,False,a_leads_b,0.214
RISK_ON,26-50,51-100,0.0629,0.0348,1152,True,0.1352,True,False,False,a_leads_b,0.0827
RISK_ON,26-50,101-200,0.0132,0.4627,1152,False,0.0637,True,False,False,a_leads_b,0.5294
RISK_ON,26-50,201-300,-0.0256,0.3134,1152,False,-0.0394,False,False,False,a_leads_b,0.3904
RISK_ON,26-50,301-500,0.0224,0.4478,1152,False,0.0176,False,False,False,a_leads_b,0.5172
RISK_ON,51-100,1-10,0.0666,0.0249,1152,True,0.077,True,False,False,a_leads_b,0.0641
RISK_ON,51-100,11-25,0.0516,0.0348,1152,True,0.0942,True,False,False,a_leads_b,0.0827
RISK_ON,51-100,26-50,0.1186,0.01,1152,True,0.1691,True,False,False,a_leads_b,0.0346
RISK_ON,51-100,101-200,0.0436,0.01,1152,True,0.1333,True,False,False,a_leads_b,0.0346
RISK_ON,51-100,201-300,0.0251,0.204,1152,False,-0.0447,False,False,False,a_leads_b,0.2961
RISK_ON,51-100,301-500,0.058,0.0796,1152,False,0.0224,False,False,False,a_leads_b,0.1536
RISK_ON,101-200,1-10,0.011,0.1642,1152,False,0.0218,True,False,False,a_leads_b,0.2525
RISK_ON,101-200,11-25,-0.0212,0.2338,1152,False,0.0045,False,False,False,a_leads_b,0.3249
RISK_ON,101-200,26-50,0.028,0.1244,1152,False,0.0683,True,False,False,a_leads_b,0.214
RISK_ON,101-200,51-100,0.0167,0.2438,1152,False,0.1069,True,False,False,a_leads_b,0.3286
RISK_ON,101-200,201-300,0.0225,0.1493,1152,False,-0.0556,False,False,False,a_leads_b,0.2362
RISK_ON,101-200,301-500,0.0311,0.1144,1152,False,-0.0117,False,False,False,a_leads_b,0.2017
RISK_ON,201-300,1-10,0.0093,0.2886,1152,False,0.014,False,False,False,a_leads_b,0.3669
RISK_ON,201-300,11-25,-0.0315,0.2637,1152,False,-0.0406,False,False,False,a_leads_b,0.3441
RISK_ON,201-300,26-50,-0.0447,0.1095,1152,False,-0.0447,False,False,False,a_leads_b,0.1966
RISK_ON,201-300,51-100,-0.0199,0.3682,1152,False,-0.0624,False,False,False,a_leads_b,0.4418
RISK_ON,201-300,101-200,0.0071,0.5871,1152,False,-0.0536,False,False,False,a_leads_b,0.6477
RISK_ON,201-300,301-500,0.16,0.005,1152,True,0.2668,True,False,False,a_leads_b,0.0248
RISK_ON,301-500,1-10,0.0195,0.2736,1152,False,0.016,False,False,False,a_leads_b,0.3552
RISK_ON,301-500,11-25,0.0089,0.7861,1152,False,-0.0059,False,False,False,a_leads_b,0.8335
RISK_ON,301-500,26-50,0.023,0.403,1152,False,0.0227,False,False,False,a_leads_b,0.4732
RISK_ON,301-500,51-100,0.0345,0.1592,1152,False,0.0148,False,False,False,a_leads_b,0.2471
RISK_ON,301-500,101-200,0.0353,0.0945,1152,False,0.0017,False,False,False,a_leads_b,0.1754
RISK_ON,301-500,201-300,0.1654,0.005,1152,True,0.2666,True,False,False,a_leads_b,0.0248
RISK_OFF,1-10,11-25,0.1182,0.0547,934,False,0.0402,False,False,False,a_leads_b,0.115
RISK_OFF,1-10,26-50,0.0654,0.1542,934,False,0.033,False,False,False,a_leads_b,0.2416
RISK_OFF,1-10,51-100,0.1023,0.0149,934,True,0.0403,True,False,False,a_leads_b,0.0447
RISK_OFF,1-10,101-200,0.12,0.005,934,True,0.0132,False,True,False,a_leads_b,0.0248
RISK_OFF,1-10,201-300,0.0271,0.1393,934,False,0.0141,False,False,False,a_leads_b,0.2269
RISK_OFF,1-10,301-500,0.0096,0.2438,934,False,0.014,False,False,False,a_leads_b,0.3286
RISK_OFF,11-25,1-10,-0.0032,0.1841,934,False,0.0385,False,False,False,a_leads_b,0.2753
RISK_OFF,11-25,26-50,0.1456,0.0149,934,True,0.1063,True,False,False,a_leads_b,0.0447
RISK_OFF,11-25,51-100,0.1333,0.01,934,True,0.0746,True,False,False,a_leads_b,0.0346
RISK_OFF,11-25,101-200,0.0707,0.1095,934,False,0.0302,False,False,False,a_leads_b,0.1966
RISK_OFF,11-25,201-300,-0.0834,0.0498,934,True,-0.0547,False,True,False,a_leads_b,0.1065
RISK_OFF,11-25,301-500,-0.0667,0.1343,934,False,-0.039,False,False,False,a_leads_b,0.2217
RISK_OFF,26-50,1-10,0.0654,0.1144,934,False,0.0679,True,False,False,a_leads_b,0.2017
RISK_OFF,26-50,11-25,0.2042,0.005,934,True,0.0962,True,False,False,a_leads_b,0.0248
RISK_OFF,26-50,51-100,0.3242,0.005,934,True,0.1352,True,False,False,a_leads_b,0.0248
RISK_OFF,26-50,101-200,0.2745,0.01,934,True,0.0637,True,False,False,a_leads_b,0.0346
RISK_OFF,26-50,201-300,-0.096,0.0398,934,True,-0.0394,False,True,False,a_leads_b,0.0919
RISK_OFF,26-50,301-500,-0.0514,0.1841,934,False,0.0176,False,False,False,a_leads_b,0.2753
RISK_OFF,51-100,1-10,0.0636,0.0398,934,True,0.077,True,False,False,a_leads_b,0.0919
RISK_OFF,51-100,11-25,0.1878,0.0149,934,True,0.0942,True,False,False,a_leads_b,0.0447
RISK_OFF,51-100,26-50,0.3014,0.005,934,True,0.1691,True,False,False,a_leads_b,0.0248
RISK_OFF,51-100,101-200,0.583,0.005,934,True,0.1333,True,False,False,a_leads_b,0.0248
RISK_OFF,51-100,201-300,-0.1947,0.01,934,True,-0.0447,False,True,False,a_leads_b,0.0346
RISK_OFF,51-100,301-500,-0.0764,0.0896,934,False,0.0224,False,False,False,a_leads_b,0.1689
RISK_OFF,101-200,1-10,0.0785,0.0199,934,True,0.0218,True,False,False,a_leads_b,0.0563
RISK_OFF,101-200,11-25,0.107,0.0547,934,False,0.0045,False,False,False,a_leads_b,0.115
RISK_OFF,101-200,26-50,0.2862,0.005,934,True,0.0683,True,False,False,a_leads_b,0.0248
RISK_OFF,101-200,51-100,0.5981,0.005,934,True,0.1069,True,False,False,a_leads_b,0.0248
RISK_OFF,101-200,201-300,-0.3332,0.01,934,True,-0.0556,False,True,False,a_leads_b,0.0346
RISK_OFF,101-200,301-500,-0.1913,0.005,934,True,-0.0117,False,True,False,a_leads_b,0.0248
RISK_OFF,201-300,1-10,0.0212,0.1493,934,False,0.014,False,False,False,a_leads_b,0.2362
RISK_OFF,201-300,11-25,-0.0693,0.1294,934,False,-0.0406,False,False,False,a_leads_b,0.2188
RISK_OFF,201-300,26-50,-0.0903,0.0199,934,True,-0.0447,False,True,False,a_leads_b,0.0563
RISK_OFF,201-300,51-100,-0.1921,0.0149,934,True,-0.0624,False,True,False,a_leads_b,0.0447
RISK_OFF,201-300,101-200,-0.3011,0.01,934,True,-0.0536,False,True,False,a_leads_b,0.0346
RISK_OFF,201-300,301-500,0.4171,0.005,934,True,0.2668,True,False,False,a_leads_b,0.0248
RISK_OFF,301-500,1-10,0.0057,0.4826,934,False,0.016,False,False,False,a_leads_b,0.5471
RISK_OFF,301-500,11-25,-0.0446,0.2438,934,False,-0.0059,False,False,False,a_leads_b,0.3286
RISK_OFF,301-500,26-50,-0.0394,0.3234,934,False,0.0227,False,False,False,a_leads_b,0.4008
RISK_OFF,301-500,51-100,-0.0777,0.0597,934,False,0.0148,False,False,False,a_leads_b,0.1219
RISK_OFF,301-500,101-200,-0.1666,0.01,934,True,0.0017,False,True,False,a_leads_b,0.0346
RISK_OFF,301-500,201-300,0.4074,0.005,934,True,0.2666,True,False,False,a_leads_b,0.0248
