event_id,triangle,entry_timestamp,exit_timestamp,direction,entry_z,exit_z,exit_reason,hold_minutes,entry_est_hour,entry_utc_hour,gross_bps,cost_bps,net_bps,mfe_bps,mae_bps,z6_stop,hard_exit,rollover_zone_entry
USD_CHF_JPY-DEV-00117,USD_CHF_JPY,2023-11-30T19:05:00,2023-11-30T19:10:00,LONG,-17.351,-9.4376,SL_HIT,5.0,14,19,4.9166,4.8005,0.1161,4.9166,0.0,1,0,0
USD_CHF_JPY-DEV-00118,USD_CHF_JPY,2023-11-30T19:15:00,2023-11-30T20:25:00,LONG,-3.2744,0.2707,TP_HIT,70.0,14,19,13.7962,4.8005,8.9956,13.7962,0.0,0,0,0
USD_CHF_JPY-DEV-00119,USD_CHF_JPY,2023-12-01T18:50:00,2023-12-04T00:00:00,LONG,-3.7535,0.1019,TIMEOUT,3190.0,13,18,1.2458,4.8005,-3.5548,1.2458,0.0,0,1,0
USD_CHF_JPY-DEV-00120,USD_CHF_JPY,2023-12-04T19:00:00,2023-12-04T19:05:00,LONG,-11.0351,-19.6524,SL_HIT,5.0,14,19,-4.8952,4.8005,-9.6957,0.0,-4.8952,1,0,0
USD_CHF_JPY-DEV-00121,USD_CHF_JPY,2023-12-04T19:10:00,2023-12-04T19:15:00,LONG,-7.6978,-7.4476,SL_HIT,5.0,14,19,-0.6206,4.8005,-5.4212,0.0,-0.6206,1,0,0
USD_CHF_JPY-DEV-00122,USD_CHF_JPY,2023-12-04T19:20:00,2023-12-04T19:30:00,LONG,-8.4671,-6.3343,SL_HIT,10.0,14,19,0.9133,4.8005,-3.8872,5.5679,0.0,1,0,0
USD_CHF_JPY-DEV-00123,USD_CHF_JPY,2023-12-04T19:35:00,2023-12-04T21:00:00,LONG,-3.3096,0.405,TIMEOUT,85.0,14,19,4.643,4.8005,-0.1575,4.643,-1.2752,0,1,0
USD_CHF_JPY-DEV-00124,USD_CHF_JPY,2023-12-05T19:00:00,2023-12-05T19:05:00,LONG,-104.9343,-12.6409,SL_HIT,5.0,14,19,2.5198,4.8005,-2.2808,2.5198,0.0,1,0,0
USD_CHF_JPY-DEV-00125,USD_CHF_JPY,2023-12-05T19:10:00,2023-12-05T21:00:00,LONG,-7.8896,0.2777,TIMEOUT,110.0,14,19,20.3313,4.8005,15.5308,20.3313,0.0,0,1,0
USD_CHF_JPY-DEV-00126,USD_CHF_JPY,2023-12-06T19:00:00,2023-12-06T19:05:00,LONG,-16.1886,-10.6646,SL_HIT,5.0,14,19,-0.0429,4.8005,-4.8435,0.0,-0.0429,1,0,0
USD_CHF_JPY-DEV-00127,USD_CHF_JPY,2023-12-06T19:10:00,2023-12-06T21:00:00,LONG,-5.8474,0.1443,TIMEOUT,110.0,14,19,7.2224,4.8005,2.4218,7.2268,-0.3412,0,1,0
USD_CHF_JPY-DEV-00128,USD_CHF_JPY,2023-12-07T18:55:00,2023-12-07T19:00:00,LONG,-6.0358,-17.3624,SL_HIT,5.0,13,18,-5.1385,4.8005,-9.9391,0.0,-5.1385,1,0,0
USD_CHF_JPY-DEV-00129,USD_CHF_JPY,2023-12-07T19:05:00,2023-12-07T19:10:00,LONG,-11.1738,-12.248,SL_HIT,5.0,14,19,-3.0723,4.8005,-7.8729,0.0,-3.0723,1,0,0
USD_CHF_JPY-DEV-00130,USD_CHF_JPY,2023-12-07T19:15:00,2023-12-07T19:20:00,LONG,-10.5417,-6.956,SL_HIT,5.0,14,19,2.1058,4.8005,-2.6948,2.1058,0.0,1,0,0
USD_CHF_JPY-DEV-00131,USD_CHF_JPY,2023-12-07T19:25:00,2023-12-07T21:00:00,LONG,-5.7304,0.2883,TIMEOUT,95.0,14,19,9.5118,4.8005,4.7112,9.5118,0.0,0,1,0
USD_CHF_JPY-DEV-00132,USD_CHF_JPY,2023-12-11T18:35:00,2023-12-11T18:50:00,SHORT,3.1937,-2.1855,TP_HIT,15.0,13,18,1.2328,4.8005,-3.5678,1.2328,0.0,0,0,0
USD_CHF_JPY-DEV-00133,USD_CHF_JPY,2023-12-11T18:55:00,2023-12-11T19:00:00,LONG,-6.2595,-33.5223,SL_HIT,5.0,13,18,-7.143,4.8005,-11.9435,0.0,-7.143,1,0,0
USD_CHF_JPY-DEV-00134,USD_CHF_JPY,2023-12-11T19:05:00,2023-12-11T19:15:00,LONG,-20.814,-9.9745,SL_HIT,10.0,14,19,1.5798,4.8005,-3.2207,9.4316,0.0,1,0,0
USD_CHF_JPY-DEV-00135,USD_CHF_JPY,2023-12-11T19:20:00,2023-12-11T21:00:00,LONG,-5.6154,0.2518,TIMEOUT,100.0,14,19,8.5039,4.8005,3.7034,8.5039,0.0,0,1,0
USD_CHF_JPY-DEV-00136,USD_CHF_JPY,2023-12-12T19:00:00,2023-12-12T19:05:00,LONG,-16.9833,-10.9136,SL_HIT,5.0,14,19,-0.0771,4.8005,-4.8776,0.0,-0.0771,1,0,0
USD_CHF_JPY-DEV-00137,USD_CHF_JPY,2023-12-12T19:10:00,2023-12-12T19:45:00,LONG,-26.6254,-9.0154,SL_HIT,35.0,14,19,3.2376,4.8005,-1.563,26.1503,0.0,1,0,0
USD_CHF_JPY-DEV-00138,USD_CHF_JPY,2023-12-12T19:50:00,2023-12-12T21:00:00,LONG,-3.3486,0.1768,TIMEOUT,70.0,14,19,12.4125,4.8005,7.6119,12.4125,0.0,0,1,0
USD_CHF_JPY-DEV-00139,USD_CHF_JPY,2023-12-13T19:00:00,2023-12-13T19:05:00,LONG,-11.0058,-8.3851,SL_HIT,5.0,14,19,0.4544,4.8005,-4.3462,0.4544,0.0,1,0,0
USD_CHF_JPY-DEV-00140,USD_CHF_JPY,2023-12-13T19:10:00,2023-12-13T21:00:00,LONG,-5.5786,0.3215,TIMEOUT,110.0,14,19,11.4955,4.8005,6.695,11.4955,-1.2937,0,1,0
USD_CHF_JPY-DEV-00141,USD_CHF_JPY,2023-12-14T19:00:00,2023-12-14T19:05:00,LONG,-11.0067,-9.8368,SL_HIT,5.0,14,19,-1.5288,4.8005,-6.3293,0.0,-1.5288,1,0,0
USD_CHF_JPY-DEV-00142,USD_CHF_JPY,2023-12-14T19:10:00,2023-12-14T19:20:00,LONG,-15.9741,-9.841,SL_HIT,10.0,14,19,0.4211,4.8005,-4.3795,14.0221,0.0,1,0,0
USD_CHF_JPY-DEV-00143,USD_CHF_JPY,2023-12-14T19:25:00,2023-12-14T20:15:00,LONG,-4.3912,0.2559,TP_HIT,50.0,14,19,13.824,4.8005,9.0235,13.824,-3.6347,0,0,0
USD_CHF_JPY-DEV-00144,USD_CHF_JPY,2023-12-15T18:50:00,2023-12-18T00:00:00,LONG,-5.2237,0.4617,TIMEOUT,3190.0,13,18,2.072,4.8005,-2.7285,2.072,0.0,0,1,0
USD_CHF_JPY-DEV-00145,USD_CHF_JPY,2023-12-18T18:55:00,2023-12-18T19:00:00,LONG,-3.6273,-131.1943,SL_HIT,5.0,13,18,-23.8179,4.8005,-28.6185,0.0,-23.8179,1,0,0
USD_CHF_JPY-DEV-00146,USD_CHF_JPY,2023-12-18T19:05:00,2023-12-18T19:15:00,LONG,-13.7282,-9.5726,SL_HIT,10.0,14,19,-1.2635,4.8005,-6.0641,10.0336,-1.2635,1,0,0
USD_CHF_JPY-DEV-00147,USD_CHF_JPY,2023-12-18T19:20:00,2023-12-18T21:00:00,LONG,-5.5437,0.1627,TIMEOUT,100.0,14,19,17.7061,4.8005,12.9055,17.8085,0.0,0,1,0
USD_CHF_JPY-DEV-00148,USD_CHF_JPY,2023-12-19T18:55:00,2023-12-19T19:00:00,LONG,-4.3407,-85.7848,SL_HIT,5.0,13,18,-15.9053,4.8005,-20.7058,0.0,-15.9053,1,0,0
USD_CHF_JPY-DEV-00149,USD_CHF_JPY,2023-12-19T19:05:00,2023-12-19T19:10:00,LONG,-15.1764,-10.7111,SL_HIT,5.0,14,19,-0.7037,4.8005,-5.5043,0.0,-0.7037,1,0,0
USD_CHF_JPY-DEV-00150,USD_CHF_JPY,2023-12-19T19:15:00,2023-12-19T19:20:00,LONG,-8.6814,-7.1388,SL_HIT,5.0,14,19,0.5856,4.8005,-4.2149,0.5856,0.0,1,0,0
USD_CHF_JPY-DEV-00151,USD_CHF_JPY,2023-12-19T19:25:00,2023-12-19T21:00:00,LONG,-3.1397,0.2409,TIMEOUT,95.0,14,19,9.5461,4.8005,4.7456,9.5461,0.0,0,1,0
USD_CHF_JPY-DEV-00152,USD_CHF_JPY,2023-12-20T18:55:00,2023-12-20T19:00:00,LONG,-8.0283,-64.5836,SL_HIT,5.0,13,18,-11.1648,4.8005,-15.9653,0.0,-11.1648,1,0,0
USD_CHF_JPY-DEV-00153,USD_CHF_JPY,2023-12-20T19:05:00,2023-12-20T19:10:00,LONG,-34.0757,-13.1161,SL_HIT,5.0,14,19,-0.2154,4.8005,-5.0159,0.0,-0.2154,1,0,0
USD_CHF_JPY-DEV-00154,USD_CHF_JPY,2023-12-20T19:15:00,2023-12-20T19:20:00,LONG,-9.2128,-7.3918,SL_HIT,5.0,14,19,1.1254,4.8005,-3.6752,1.1254,0.0,1,0,0
USD_CHF_JPY-DEV-00155,USD_CHF_JPY,2023-12-20T19:25:00,2023-12-20T19:45:00,LONG,-5.6269,-6.1613,SL_HIT,20.0,14,19,-11.1749,4.8005,-15.9755,0.9523,-11.1749,1,0,0
USD_CHF_JPY-DEV-00156,USD_CHF_JPY,2023-12-20T19:50:00,2023-12-20T21:00:00,LONG,-3.8909,-0.0378,TIMEOUT,70.0,14,19,23.4087,4.8005,18.6082,24.1151,0.0,0,1,0
USD_CHF_JPY-DEV-00157,USD_CHF_JPY,2023-12-21T19:00:00,2023-12-21T19:05:00,LONG,-25.9382,-22.681,SL_HIT,5.0,14,19,-5.4959,4.8005,-10.2965,0.0,-5.4959,1,0,0
USD_CHF_JPY-DEV-00158,USD_CHF_JPY,2023-12-21T19:10:00,2023-12-21T19:15:00,LONG,-12.1068,-9.7385,SL_HIT,5.0,14,19,-0.7651,4.8005,-5.5657,0.0,-0.7651,1,0,0
USD_CHF_JPY-DEV-00159,USD_CHF_JPY,2023-12-21T19:20:00,2023-12-21T21:00:00,LONG,-4.7704,-0.7943,TIMEOUT,100.0,14,19,5.7891,4.8005,0.9886,6.0757,0.0,0,1,0
USD_CHF_JPY-DEV-00160,USD_CHF_JPY,2023-12-22T18:45:00,2023-12-25T00:00:00,LONG,-3.0928,-64.6843,TIMEOUT,3195.0,13,18,-52.8792,4.8005,-57.6797,1.4208,-52.8792,0,1,0
USD_CHF_JPY-DEV-00161,USD_CHF_JPY,2023-12-26T19:00:00,2023-12-26T19:05:00,LONG,-57.9714,-13.2229,SL_HIT,5.0,14,19,0.4802,4.8005,-4.3204,0.4802,0.0,1,0,0
USD_CHF_JPY-DEV-00162,USD_CHF_JPY,2023-12-26T19:10:00,2023-12-26T19:15:00,LONG,-9.4283,-7.5663,SL_HIT,5.0,14,19,0.4011,4.8005,-4.3994,0.4011,0.0,1,0,0
USD_CHF_JPY-DEV-00163,USD_CHF_JPY,2023-12-26T19:20:00,2023-12-26T20:40:00,LONG,-6.339,0.3093,TP_HIT,80.0,14,19,12.1891,4.8005,7.3885,12.1891,0.0,0,0,0
USD_CHF_JPY-DEV-00164,USD_CHF_JPY,2023-12-27T18:55:00,2023-12-27T19:00:00,LONG,-20.5578,-28.3371,SL_HIT,5.0,13,18,-8.7777,4.8005,-13.5782,0.0,-8.7777,1,0,0
USD_CHF_JPY-DEV-00165,USD_CHF_JPY,2023-12-27T19:05:00,2023-12-27T19:10:00,LONG,-15.162,-7.4681,SL_HIT,5.0,14,19,4.8715,4.8005,0.071,4.8715,0.0,1,0,0
USD_CHF_JPY-DEV-00166,USD_CHF_JPY,2023-12-27T19:15:00,2023-12-27T19:30:00,LONG,-3.9747,-6.232,SL_HIT,15.0,14,19,-6.1605,4.8005,-10.9611,0.0,-6.1605,1,0,0
USD_CHF_JPY-DEV-00167,USD_CHF_JPY,2023-12-27T19:35:00,2023-12-27T20:50:00,LONG,-4.5317,0.377,TP_HIT,75.0,14,19,11.7497,4.8005,6.9491,11.7497,-4.3024,0,0,0
USD_CHF_JPY-DEV-00168,USD_CHF_JPY,2023-12-28T18:55:00,2023-12-28T19:00:00,LONG,-38.2905,-24.3484,SL_HIT,5.0,13,18,-10.338,4.8005,-15.1386,0.0,-10.338,1,0,0
USD_CHF_JPY-DEV-00169,USD_CHF_JPY,2023-12-28T19:05:00,2023-12-28T19:10:00,LONG,-18.9771,-8.6853,SL_HIT,5.0,14,19,8.0771,4.8005,3.2765,8.0771,0.0,1,0,0
USD_CHF_JPY-DEV-00170,USD_CHF_JPY,2023-12-28T19:15:00,2023-12-28T19:20:00,LONG,-9.7627,-8.4945,SL_HIT,5.0,14,19,-2.1715,4.8005,-6.9721,0.0,-2.1715,1,0,0
USD_CHF_JPY-DEV-00171,USD_CHF_JPY,2023-12-28T19:25:00,2023-12-28T20:15:00,LONG,-7.28,0.266,TP_HIT,50.0,14,19,38.2315,4.8005,33.431,38.2315,0.0,0,0,0
USD_CHF_JPY-DEV-00172,USD_CHF_JPY,2023-12-29T18:30:00,2024-01-01T15:05:00,LONG,-4.3669,-69.1498,SL_HIT,4115.0,13,18,-22.47,4.8005,-27.2705,0.1752,-22.47,1,0,0
USD_CHF_JPY-DEV-00173,USD_CHF_JPY,2024-01-01T19:10:00,2024-01-01T20:05:00,LONG,-3.0939,0.5075,TP_HIT,55.0,14,19,31.4765,4.8005,26.6759,31.4765,0.0,0,0,0
USD_CHF_JPY-DEV-00174,USD_CHF_JPY,2024-01-02T18:55:00,2024-01-02T19:00:00,LONG,-38.8646,-52.5489,SL_HIT,5.0,13,18,-25.4833,4.8005,-30.2838,0.0,-25.4833,1,0,0
USD_CHF_JPY-DEV-00175,USD_CHF_JPY,2024-01-02T19:05:00,2024-01-02T21:00:00,LONG,-5.6702,-0.1678,TIMEOUT,115.0,14,19,12.7303,4.8005,7.9298,12.9404,-0.986,0,1,0
USD_CHF_JPY-DEV-00176,USD_CHF_JPY,2024-01-03T19:05:00,2024-01-03T20:15:00,LONG,-9.0801,0.3223,TP_HIT,70.0,14,19,8.4651,4.8005,3.6646,8.4651,0.0,0,0,0
USD_CHF_JPY-DEV-00177,USD_CHF_JPY,2024-01-04T19:00:00,2024-01-04T19:05:00,LONG,-53.3415,-7.9087,SL_HIT,5.0,14,19,13.4761,4.8005,8.6755,13.4761,0.0,1,0,0
USD_CHF_JPY-DEV-00178,USD_CHF_JPY,2024-01-04T19:10:00,2024-01-04T20:50:00,LONG,-4.4739,0.2501,TP_HIT,100.0,14,19,12.3969,4.8005,7.5963,12.3969,-1.1995,0,0,0
USD_CHF_JPY-DEV-00179,USD_CHF_JPY,2024-01-08T18:55:00,2024-01-08T19:00:00,LONG,-4.4979,-41.8226,SL_HIT,5.0,13,18,-7.7169,4.8005,-12.5174,0.0,-7.7169,1,0,0
USD_CHF_JPY-DEV-00180,USD_CHF_JPY,2024-01-08T19:05:00,2024-01-08T19:10:00,LONG,-6.3941,-8.1722,SL_HIT,5.0,14,19,-1.6654,4.8005,-6.466,0.0,-1.6654,1,0,0
USD_CHF_JPY-DEV-00181,USD_CHF_JPY,2024-01-08T19:15:00,2024-01-08T19:20:00,LONG,-3.9768,-7.3098,SL_HIT,5.0,14,19,-2.9461,4.8005,-7.7466,0.0,-2.9461,1,0,0
USD_CHF_JPY-DEV-00182,USD_CHF_JPY,2024-01-08T19:25:00,2024-01-08T19:35:00,LONG,-6.0353,-13.4067,SL_HIT,10.0,14,19,-8.3607,4.8005,-13.1612,2.8629,-8.3607,1,0,0
USD_CHF_JPY-DEV-00183,USD_CHF_JPY,2024-01-08T19:40:00,2024-01-08T21:00:00,LONG,-10.7452,0.2588,TIMEOUT,80.0,14,19,15.7625,4.8005,10.9619,15.7625,0.0,0,1,0
USD_CHF_JPY-DEV-00184,USD_CHF_JPY,2024-01-09T18:55:00,2024-01-09T19:00:00,LONG,-8.064,-11.4664,SL_HIT,5.0,13,18,-1.1105,4.8005,-5.9111,0.0,-1.1105,1,0,0
USD_CHF_JPY-DEV-00185,USD_CHF_JPY,2024-01-09T19:05:00,2024-01-09T19:10:00,LONG,-18.1296,-12.2525,SL_HIT,5.0,14,19,-0.5804,4.8005,-5.3809,0.0,-0.5804,1,0,0
USD_CHF_JPY-DEV-00186,USD_CHF_JPY,2024-01-09T19:15:00,2024-01-09T19:20:00,LONG,-7.7083,-11.2707,SL_HIT,5.0,14,19,-3.5087,4.8005,-8.3092,0.0,-3.5087,1,0,0
USD_CHF_JPY-DEV-00187,USD_CHF_JPY,2024-01-09T19:25:00,2024-01-09T21:00:00,LONG,-5.0669,0.0697,TIMEOUT,95.0,14,19,4.9318,4.8005,0.1313,5.0172,-0.0641,0,1,0
USD_CHF_JPY-DEV-00188,USD_CHF_JPY,2024-01-10T18:55:00,2024-01-10T19:00:00,LONG,-6.7996,-17.4889,SL_HIT,5.0,13,18,-2.5495,4.8005,-7.35,0.0,-2.5495,1,0,0
USD_CHF_JPY-DEV-00189,USD_CHF_JPY,2024-01-10T19:05:00,2024-01-10T19:15:00,LONG,-9.8236,-9.8025,SL_HIT,10.0,14,19,-1.0374,4.8005,-5.8379,1.2806,-1.0374,1,0,0
USD_CHF_JPY-DEV-00190,USD_CHF_JPY,2024-01-10T19:20:00,2024-01-10T19:25:00,LONG,-8.7643,-7.838,SL_HIT,5.0,14,19,-0.276,4.8005,-5.0765,0.0,-0.276,1,0,0
USD_CHF_JPY-DEV-00191,USD_CHF_JPY,2024-01-10T19:30:00,2024-01-10T21:00:00,LONG,-6.7849,0.2815,TIMEOUT,90.0,14,19,5.2264,4.8005,0.4259,5.2264,0.0,0,1,0
USD_CHF_JPY-DEV-00192,USD_CHF_JPY,2024-01-11T19:05:00,2024-01-11T19:25:00,LONG,-5.3776,-6.2864,SL_HIT,20.0,14,19,-2.6273,4.8005,-7.4278,3.4503,-2.6273,1,0,0
USD_CHF_JPY-DEV-00193,USD_CHF_JPY,2024-01-11T19:35:00,2024-01-11T21:00:00,LONG,-4.391,0.3469,TIMEOUT,85.0,14,19,7.4485,4.8005,2.6479,7.4485,0.0,0,1,0
USD_CHF_JPY-DEV-00194,USD_CHF_JPY,2024-01-12T18:40:00,2024-01-15T00:00:00,LONG,-3.275,0.1976,TIMEOUT,3200.0,13,18,0.8639,4.8005,-3.9366,0.8639,-0.6468,0,1,0
USD_CHF_JPY-DEV-00195,USD_CHF_JPY,2024-01-15T18:00:00,2024-01-15T18:05:00,LONG,-3.8634,1.4797,TP_HIT,5.0,13,18,1.107,4.8005,-3.6936,1.107,0.0,0,0,0
USD_CHF_JPY-DEV-00196,USD_CHF_JPY,2024-01-15T18:55:00,2024-01-15T19:00:00,LONG,-14.9703,-15.7285,SL_HIT,5.0,13,18,-1.7409,4.8005,-6.5414,0.0,-1.7409,1,0,0
USD_CHF_JPY-DEV-00197,USD_CHF_JPY,2024-01-15T19:05:00,2024-01-15T19:10:00,LONG,-14.8517,-7.8287,SL_HIT,5.0,14,19,1.6302,4.8005,-3.1703,1.6302,0.0,1,0,0
USD_CHF_JPY-DEV-00198,USD_CHF_JPY,2024-01-15T19:15:00,2024-01-15T20:05:00,LONG,-5.9008,0.3195,TP_HIT,50.0,14,19,4.8023,4.8005,0.0017,4.8023,-0.0998,0,0,0
USD_CHF_JPY-DEV-00199,USD_CHF_JPY,2024-01-16T18:55:00,2024-01-16T19:00:00,LONG,-3.1505,-62.1625,SL_HIT,5.0,13,18,-10.8503,4.8005,-15.6509,0.0,-10.8503,1,0,0
USD_CHF_JPY-DEV-00200,USD_CHF_JPY,2024-01-16T19:05:00,2024-01-16T19:10:00,LONG,-5.453,-14.6656,SL_HIT,5.0,14,19,-8.493,4.8005,-13.2936,0.0,-8.493,1,0,0
USD_CHF_JPY-DEV-00201,USD_CHF_JPY,2024-01-16T19:15:00,2024-01-16T19:35:00,LONG,-3.6829,-6.6534,SL_HIT,20.0,14,19,-4.5345,4.8005,-9.3351,3.2788,-4.5345,1,0,0
USD_CHF_JPY-DEV-00202,USD_CHF_JPY,2024-01-17T19:00:00,2024-01-17T19:10:00,LONG,-6.8335,-17.305,SL_HIT,10.0,14,19,-3.9748,4.8005,-8.7753,0.7784,-3.9748,1,0,0
USD_CHF_JPY-DEV-00203,USD_CHF_JPY,2024-01-17T19:15:00,2024-01-17T19:25:00,LONG,-3.5803,-9.9718,SL_HIT,10.0,14,19,-3.7327,4.8005,-8.5333,1.0613,-3.7327,1,0,0
USD_CHF_JPY-DEV-00204,USD_CHF_JPY,2024-01-17T19:30:00,2024-01-17T19:55:00,LONG,-6.8556,-17.4167,SL_HIT,25.0,14,19,-12.3641,4.8005,-17.1647,1.2225,-12.3641,1,0,0
USD_CHF_JPY-DEV-00205,USD_CHF_JPY,2024-01-18T19:00:00,2024-01-18T19:05:00,LONG,-8.8809,-21.7774,SL_HIT,5.0,14,19,-4.6627,4.8005,-9.4633,0.0,-4.6627,1,0,0
USD_CHF_JPY-DEV-00206,USD_CHF_JPY,2024-01-18T19:10:00,2024-01-18T19:15:00,LONG,-4.7657,-13.4651,SL_HIT,5.0,14,19,-5.6568,4.8005,-10.4574,0.0,-5.6568,1,0,0
USD_CHF_JPY-DEV-00207,USD_CHF_JPY,2024-01-18T19:20:00,2024-01-18T19:35:00,LONG,-6.1547,-9.183,SL_HIT,15.0,14,19,-3.9992,4.8005,-8.7998,2.0169,-3.9992,1,0,0
USD_CHF_JPY-DEV-00208,USD_CHF_JPY,2024-01-18T19:40:00,2024-01-18T19:50:00,LONG,-9.0539,-6.2831,SL_HIT,10.0,14,19,1.5734,4.8005,-3.2272,5.8164,0.0,1,0,0
USD_CHF_JPY-DEV-00209,USD_CHF_JPY,2024-01-18T19:55:00,2024-01-18T20:50:00,LONG,-3.8566,0.253,TP_HIT,55.0,14,19,6.5763,4.8005,1.7757,6.5763,0.0,0,0,0
USD_CHF_JPY-DEV-00210,USD_CHF_JPY,2024-01-22T19:00:00,2024-01-22T19:05:00,LONG,-13.4165,-10.5971,SL_HIT,5.0,14,19,-0.2305,4.8005,-5.0311,0.0,-0.2305,1,0,0
USD_CHF_JPY-DEV-00211,USD_CHF_JPY,2024-01-22T19:10:00,2024-01-22T19:15:00,LONG,-13.4232,-8.9674,SL_HIT,5.0,14,19,0.3334,4.8005,-4.4671,0.3334,0.0,1,0,0
USD_CHF_JPY-DEV-00212,USD_CHF_JPY,2024-01-22T19:20:00,2024-01-22T19:25:00,LONG,-6.918,-8.2068,SL_HIT,5.0,14,19,-1.2061,4.8005,-6.0067,0.0,-1.2061,1,0,0
USD_CHF_JPY-DEV-00213,USD_CHF_JPY,2024-01-22T19:30:00,2024-01-22T21:00:00,LONG,-5.8843,0.1854,TIMEOUT,90.0,14,19,4.1113,4.8005,-0.6892,4.1395,0.0,0,1,0
USD_CHF_JPY-DEV-00214,USD_CHF_JPY,2024-01-23T18:00:00,2024-01-23T18:35:00,LONG,-3.2353,0.3872,TP_HIT,35.0,13,18,0.6174,4.8005,-4.1831,0.6174,0.0,0,0,0
USD_CHF_JPY-DEV-00215,USD_CHF_JPY,2024-01-23T19:00:00,2024-01-23T19:05:00,LONG,-62.6546,-9.5007,SL_HIT,5.0,14,19,3.4235,4.8005,-1.3771,3.4235,0.0,1,0,0
USD_CHF_JPY-DEV-00216,USD_CHF_JPY,2024-01-23T19:10:00,2024-01-23T19:15:00,LONG,-10.3556,-6.4642,SL_HIT,5.0,14,19,2.2246,4.8005,-2.5759,2.2246,0.0,1,0,0
USD_CHF_JPY-DEV-00217,USD_CHF_JPY,2024-01-24T19:00:00,2024-01-24T19:05:00,LONG,-17.1986,-9.4536,SL_HIT,5.0,14,19,0.6458,4.8005,-4.1548,0.6458,0.0,1,0,0
USD_CHF_JPY-DEV-00218,USD_CHF_JPY,2024-01-24T19:10:00,2024-01-24T19:20:00,LONG,-7.5043,-6.4686,SL_HIT,10.0,14,19,-0.103,4.8005,-4.9035,1.4636,-0.103,1,0,0
USD_CHF_JPY-DEV-00219,USD_CHF_JPY,2024-01-24T19:25:00,2024-01-24T21:00:00,LONG,-5.4783,-0.4602,TIMEOUT,95.0,14,19,3.3453,4.8005,-1.4553,3.8737,0.0,0,1,0
USD_CHF_JPY-DEV-00220,USD_CHF_JPY,2024-01-25T19:10:00,2024-01-25T19:15:00,LONG,-49.8174,-15.4072,SL_HIT,5.0,14,19,-1.9055,4.8005,-6.7061,0.0,-1.9055,1,0,0
USD_CHF_JPY-DEV-00221,USD_CHF_JPY,2024-01-25T19:20:00,2024-01-25T20:05:00,LONG,-5.6766,0.2559,TP_HIT,45.0,14,19,8.9505,4.8005,4.1499,8.9505,-0.1175,0,0,0
USD_CHF_JPY-DEV-00222,USD_CHF_JPY,2024-01-29T19:00:00,2024-01-29T19:05:00,LONG,-28.5735,-65.6945,SL_HIT,5.0,14,19,-21.9112,4.8005,-26.7117,0.0,-21.9112,1,0,0
USD_CHF_JPY-DEV-00223,USD_CHF_JPY,2024-01-29T19:10:00,2024-01-29T21:00:00,LONG,-6.2166,0.1278,TIMEOUT,110.0,14,19,12.0574,4.8005,7.2568,12.347,-0.4897,0,1,0
USD_CHF_JPY-DEV-00224,USD_CHF_JPY,2024-01-30T19:00:00,2024-01-30T19:05:00,LONG,-36.1317,-24.3842,SL_HIT,5.0,14,19,-7.1354,4.8005,-11.9359,0.0,-7.1354,1,0,0
USD_CHF_JPY-DEV-00225,USD_CHF_JPY,2024-01-30T19:10:00,2024-01-30T21:00:00,LONG,-7.0049,0.3294,TIMEOUT,110.0,14,19,9.1227,4.8005,4.3222,9.1227,0.0,0,1,0
USD_CHF_JPY-DEV-00226,USD_CHF_JPY,2024-01-31T19:00:00,2024-01-31T21:00:00,LONG,-6.8117,0.1451,TIMEOUT,120.0,14,19,18.8475,4.8005,14.047,19.2211,0.0,0,1,0
USD_CHF_JPY-DEV-00227,USD_CHF_JPY,2024-02-01T19:00:00,2024-02-01T19:10:00,LONG,-75.5865,-11.1448,SL_HIT,10.0,14,19,2.5384,4.8005,-2.2621,11.4223,0.0,1,0,0
USD_CHF_JPY-DEV-00228,USD_CHF_JPY,2024-02-01T19:15:00,2024-02-01T19:20:00,LONG,-9.5516,-7.0737,SL_HIT,5.0,14,19,1.9051,4.8005,-2.8954,1.9051,0.0,1,0,0
USD_CHF_JPY-DEV-00229,USD_CHF_JPY,2024-02-01T19:25:00,2024-02-01T21:00:00,LONG,-6.4555,0.2455,TIMEOUT,95.0,14,19,17.4814,4.8005,12.6809,17.4814,0.0,0,1,0
USD_CHF_JPY-DEV-00230,USD_CHF_JPY,2024-02-05T18:45:00,2024-02-05T19:00:00,LONG,-3.207,-6.618,SL_HIT,15.0,13,18,-0.859,4.8005,-5.6595,0.2224,-0.859,1,0,0
USD_CHF_JPY-DEV-00231,USD_CHF_JPY,2024-02-05T19:05:00,2024-02-05T19:10:00,LONG,-4.8547,-6.1727,SL_HIT,5.0,14,19,-0.4329,4.8005,-5.2334,0.0,-0.4329,1,0,0
USD_CHF_JPY-DEV-00232,USD_CHF_JPY,2024-02-05T19:15:00,2024-02-05T19:20:00,LONG,-7.7735,-14.3215,SL_HIT,5.0,14,19,-2.5603,4.8005,-7.3608,0.0,-2.5603,1,0,0
USD_CHF_JPY-DEV-00233,USD_CHF_JPY,2024-02-05T19:25:00,2024-02-05T19:30:00,LONG,-5.0516,-7.2855,SL_HIT,5.0,14,19,-1.3054,4.8005,-6.106,0.0,-1.3054,1,0,0
USD_CHF_JPY-DEV-00234,USD_CHF_JPY,2024-02-05T19:35:00,2024-02-05T21:00:00,LONG,-6.9758,0.0701,TIMEOUT,85.0,14,19,3.9716,4.8005,-0.8289,3.9716,0.0,0,1,0
