candidate,entry_ts,direction,entry_z,peak_disp_bps,resolution_min,entry_est_hour,rollover_zone
CAD_CHF_JPY,2023-05-24T13:55:00,SHORT,3.227,0.71,5,8,0
CAD_CHF_JPY,2023-05-24T16:55:00,LONG,-7.303,1.56,5,11,0
CAD_CHF_JPY,2023-05-24T18:30:00,SHORT,3.163,0.76,15,13,0
CAD_CHF_JPY,2023-05-24T19:55:00,SHORT,13.276,21.74,45,14,0
CAD_CHF_JPY,2023-05-25T20:00:00,LONG,-99.96,22.91,80,15,0
CAD_CHF_JPY,2023-05-26T19:45:00,LONG,-4.239,19.31,2970,14,0
CAD_CHF_JPY,2023-05-28T20:40:00,LONG,-3.29,10.02,35,15,0
CAD_CHF_JPY,2023-05-29T15:00:00,LONG,-3.919,0.82,25,10,0
CAD_CHF_JPY,2023-05-29T19:55:00,LONG,-34.548,17.92,70,14,0
CAD_CHF_JPY,2023-05-29T20:40:00,LONG,-3.761,8.65,25,15,0
CAD_CHF_JPY,2023-05-29T20:50:00,LONG,-4.439,10.76,15,15,0
CAD_CHF_JPY,2023-05-30T19:55:00,LONG,-6.291,13.79,70,14,0
CAD_CHF_JPY,2023-05-31T16:55:00,LONG,-3.491,0.82,20,11,0
CAD_CHF_JPY,2023-05-31T19:55:00,LONG,-4.341,21.44,65,14,0
CAD_CHF_JPY,2023-05-31T20:40:00,LONG,-3.564,8.16,20,15,0
CAD_CHF_JPY,2023-06-01T20:00:00,LONG,-50.795,33.99,60,15,0
CAD_CHF_JPY,2023-06-04T20:00:00,LONG,-22.685,21.37,60,15,0
CAD_CHF_JPY,2023-06-05T20:00:00,LONG,-54.192,18.82,60,15,0
CAD_CHF_JPY,2023-06-05T20:40:00,LONG,-3.319,7.97,20,15,0
CAD_CHF_JPY,2023-06-05T20:50:00,LONG,-3.448,8.6,10,15,0
CAD_CHF_JPY,2023-06-06T19:20:00,LONG,-3.372,0.56,100,14,0
CAD_CHF_JPY,2023-06-06T19:30:00,LONG,-3.359,0.58,90,14,0
CAD_CHF_JPY,2023-06-06T19:45:00,LONG,-4.343,13.98,75,14,0
CAD_CHF_JPY,2023-06-07T19:55:00,LONG,-7.534,16.83,65,14,0
CAD_CHF_JPY,2023-06-07T20:30:00,LONG,-3.579,9.54,30,15,0
CAD_CHF_JPY,2023-06-08T20:00:00,LONG,-16.873,7.48,70,15,0
CAD_CHF_JPY,2023-06-08T20:55:00,LONG,-4.61,4.38,15,15,0
CAD_CHF_JPY,2023-06-09T19:45:00,LONG,-5.279,41.12,2955,14,0
CAD_CHF_JPY,2023-06-11T20:55:00,LONG,-3.782,21.14,5,15,0
CAD_CHF_JPY,2023-06-12T18:10:00,LONG,-4.343,0.81,5,13,0
CAD_CHF_JPY,2023-06-12T19:55:00,LONG,-6.475,8.91,70,14,0
CAD_CHF_JPY,2023-06-12T20:50:00,LONG,-3.272,8.69,15,15,0
CAD_CHF_JPY,2023-06-13T11:25:00,LONG,-8.405,11.8,5,6,0
CAD_CHF_JPY,2023-06-13T20:00:00,LONG,-21.853,19.13,65,15,0
CAD_CHF_JPY,2023-06-13T20:20:00,LONG,-3.171,5.92,45,15,0
CAD_CHF_JPY,2023-06-13T20:55:00,LONG,-3.678,7.49,10,15,0
CAD_CHF_JPY,2023-06-14T16:55:00,LONG,-135.966,24.97,10,11,0
CAD_CHF_JPY,2023-06-14T20:50:00,LONG,-3.014,5.69,15,15,0
CAD_CHF_JPY,2023-06-15T11:10:00,LONG,-4.965,4.52,5,6,0
CAD_CHF_JPY,2023-06-15T11:25:00,LONG,-7.814,7.53,5,6,0
CAD_CHF_JPY,2023-06-15T20:00:00,LONG,-17.809,12.36,60,15,0
CAD_CHF_JPY,2023-06-15T20:25:00,LONG,-4.166,6.7,35,15,0
CAD_CHF_JPY,2023-06-15T20:35:00,LONG,-3.326,6.69,25,15,0
CAD_CHF_JPY,2023-06-15T20:55:00,LONG,-3.576,6.52,5,15,0
CAD_CHF_JPY,2023-06-16T12:55:00,LONG,-6.346,9.08,10,7,0
CAD_CHF_JPY,2023-06-18T20:00:00,LONG,-29.347,20.69,75,15,0
CAD_CHF_JPY,2023-06-19T16:05:00,LONG,-3.048,0.58,5,11,0
CAD_CHF_JPY,2023-06-19T17:45:00,LONG,-3.054,0.65,20,12,0
CAD_CHF_JPY,2023-06-19T19:15:00,LONG,-3.385,0.75,10,14,0
CAD_CHF_JPY,2023-06-19T19:45:00,LONG,-4.334,1.0,90,14,0
CAD_CHF_JPY,2023-06-19T19:55:00,LONG,-15.388,22.21,80,14,0
CAD_CHF_JPY,2023-06-20T19:55:00,LONG,-6.204,8.31,70,14,0
CAD_CHF_JPY,2023-06-20T20:55:00,LONG,-5.283,6.54,10,15,0
CAD_CHF_JPY,2023-06-21T20:00:00,LONG,-11.406,2.65,75,15,0
CAD_CHF_JPY,2023-06-21T20:20:00,LONG,-5.561,4.0,55,15,0
CAD_CHF_JPY,2023-06-21T20:50:00,LONG,-6.812,4.0,25,15,0
CAD_CHF_JPY,2023-06-22T06:25:00,LONG,-4.909,3.41,5,1,0
CAD_CHF_JPY,2023-06-22T20:00:00,LONG,-37.849,13.19,75,15,0
CAD_CHF_JPY,2023-06-22T20:55:00,LONG,-4.291,7.8,20,15,0
CAD_CHF_JPY,2023-06-25T20:00:00,LONG,-52.146,24.08,75,15,0
CAD_CHF_JPY,2023-06-26T20:00:00,LONG,-136.047,26.69,75,15,0
CAD_CHF_JPY,2023-06-27T19:55:00,LONG,-3.214,12.22,80,14,0
CAD_CHF_JPY,2023-06-28T16:00:00,SHORT,4.22,0.91,70,11,0
CAD_CHF_JPY,2023-06-28T16:30:00,SHORT,3.061,0.74,40,11,0
CAD_CHF_JPY,2023-06-28T16:40:00,SHORT,3.163,0.79,30,11,0
CAD_CHF_JPY,2023-06-28T20:00:00,LONG,-28.948,14.46,60,15,0
CAD_CHF_JPY,2023-06-29T19:55:00,LONG,-7.745,8.41,80,14,0
CAD_CHF_JPY,2023-06-30T12:55:00,LONG,-5.076,6.34,5,7,0
CAD_CHF_JPY,2023-07-02T20:00:00,LONG,-38.062,27.67,60,15,0
CAD_CHF_JPY,2023-07-03T19:55:00,LONG,-7.543,21.6,125,14,0
CAD_CHF_JPY,2023-07-04T18:40:00,LONG,-3.249,0.63,155,13,0
CAD_CHF_JPY,2023-07-04T19:10:00,LONG,-3.642,0.76,125,14,0
CAD_CHF_JPY,2023-07-04T19:20:00,LONG,-3.501,0.75,115,14,0
CAD_CHF_JPY,2023-07-04T19:55:00,LONG,-21.786,22.98,80,14,0
CAD_CHF_JPY,2023-07-04T20:35:00,LONG,-3.429,11.01,40,15,0
CAD_CHF_JPY,2023-07-05T19:50:00,LONG,-3.528,14.51,80,14,0
CAD_CHF_JPY,2023-07-05T20:50:00,LONG,-3.676,7.43,20,15,0
CAD_CHF_JPY,2023-07-06T20:00:00,LONG,-55.594,17.12,60,15,0
CAD_CHF_JPY,2023-07-07T11:25:00,LONG,-8.155,21.79,5,6,0
CAD_CHF_JPY,2023-07-09T20:00:00,LONG,-14.39,26.57,65,15,0
CAD_CHF_JPY,2023-07-10T19:55:00,LONG,-4.59,26.67,65,14,0
CAD_CHF_JPY,2023-07-10T20:40:00,LONG,-3.755,10.26,20,15,0
CAD_CHF_JPY,2023-07-11T14:45:00,SHORT,3.6,0.73,5,9,0
CAD_CHF_JPY,2023-07-11T19:55:00,LONG,-7.224,12.04,65,14,0
CAD_CHF_JPY,2023-07-11T20:50:00,LONG,-3.103,4.7,10,15,0
CAD_CHF_JPY,2023-07-12T11:25:00,LONG,-12.474,18.88,5,6,0
CAD_CHF_JPY,2023-07-12T20:00:00,LONG,-14.583,21.24,60,15,0
CAD_CHF_JPY,2023-07-13T20:00:00,LONG,-110.281,28.5,60,15,0
CAD_CHF_JPY,2023-07-13T20:50:00,LONG,-4.084,18.56,10,15,0
CAD_CHF_JPY,2023-07-14T19:45:00,LONG,-3.059,1.21,2955,14,0
CAD_CHF_JPY,2023-07-16T20:05:00,LONG,-75.105,30.42,55,15,0
CAD_CHF_JPY,2023-07-17T19:50:00,LONG,-3.074,0.49,70,14,0
CAD_CHF_JPY,2023-07-17T20:00:00,LONG,-49.303,17.32,60,15,0
CAD_CHF_JPY,2023-07-17T20:40:00,LONG,-3.432,6.91,20,15,0
CAD_CHF_JPY,2023-07-17T20:50:00,LONG,-3.572,8.88,10,15,0
CAD_CHF_JPY,2023-07-18T19:55:00,LONG,-37.239,10.18,70,14,0
CAD_CHF_JPY,2023-07-19T19:55:00,LONG,-3.117,23.46,55,14,0
CAD_CHF_JPY,2023-07-20T19:10:00,SHORT,3.825,0.94,25,14,0
CAD_CHF_JPY,2023-07-20T20:00:00,LONG,-43.461,11.51,60,15,0
CAD_CHF_JPY,2023-07-21T18:40:00,SHORT,3.296,0.68,5,13,0
CAD_CHF_JPY,2023-07-21T19:45:00,LONG,-3.005,23.35,2955,14,0
CAD_CHF_JPY,2023-07-23T20:45:00,LONG,-3.092,10.37,15,15,0
CAD_CHF_JPY,2023-07-23T20:55:00,LONG,-3.184,11.1,5,15,0
CAD_CHF_JPY,2023-07-24T20:00:00,LONG,-17.25,7.08,65,15,0
CAD_CHF_JPY,2023-07-25T19:55:00,LONG,-15.499,36.24,65,14,0
CAD_CHF_JPY,2023-07-26T16:55:00,LONG,-68.145,14.54,15,11,0
CAD_CHF_JPY,2023-07-26T20:00:00,LONG,-13.961,17.41,60,15,0
CAD_CHF_JPY,2023-07-27T20:00:00,LONG,-32.018,19.45,75,15,0
CAD_CHF_JPY,2023-07-27T20:55:00,LONG,-3.457,10.89,20,15,0
CAD_CHF_JPY,2023-07-30T20:00:00,LONG,-16.531,26.01,70,15,0
CAD_CHF_JPY,2023-07-31T20:00:00,LONG,-53.515,12.52,60,15,0
CAD_CHF_JPY,2023-07-31T20:15:00,LONG,-6.243,11.98,45,15,0
CAD_CHF_JPY,2023-07-31T20:55:00,LONG,-8.698,17.56,5,15,0
CAD_CHF_JPY,2023-08-01T20:00:00,LONG,-11.494,14.0,60,15,0
CAD_CHF_JPY,2023-08-01T20:50:00,LONG,-3.075,9.07,10,15,0
CAD_CHF_JPY,2023-08-02T20:00:00,LONG,-38.265,19.47,60,15,0
CAD_CHF_JPY,2023-08-03T19:55:00,LONG,-3.349,19.98,65,14,0
CAD_CHF_JPY,2023-08-03T20:50:00,LONG,-3.466,8.46,10,15,0
CAD_CHF_JPY,2023-08-04T11:25:00,LONG,-5.149,12.61,5,6,0
CAD_CHF_JPY,2023-08-06T20:05:00,LONG,-26.665,30.99,60,15,0
CAD_CHF_JPY,2023-08-07T16:00:00,SHORT,3.1,0.67,5,11,0
CAD_CHF_JPY,2023-08-07T19:55:00,SHORT,4.693,10.37,70,14,0
CAD_CHF_JPY,2023-08-07T20:50:00,LONG,-3.681,4.52,15,15,0
CAD_CHF_JPY,2023-08-08T15:40:00,SHORT,3.018,0.75,5,10,0
CAD_CHF_JPY,2023-08-08T19:50:00,LONG,-4.936,1.21,70,14,0
CAD_CHF_JPY,2023-08-08T20:00:00,LONG,-39.934,10.52,60,15,0
CAD_CHF_JPY,2023-08-08T20:35:00,LONG,-3.575,5.22,25,15,0
CAD_CHF_JPY,2023-08-08T20:55:00,LONG,-3.504,5.4,5,15,0
CAD_CHF_JPY,2023-08-09T19:15:00,SHORT,3.021,0.75,15,14,0
CAD_CHF_JPY,2023-08-09T19:55:00,LONG,-5.923,21.37,190,14,0
CAD_CHF_JPY,2023-08-10T11:25:00,LONG,-5.478,11.73,5,6,0
CAD_CHF_JPY,2023-08-10T20:00:00,LONG,-20.246,17.68,60,15,0
CAD_CHF_JPY,2023-08-10T20:35:00,LONG,-3.527,10.06,25,15,0
CAD_CHF_JPY,2023-08-11T19:50:00,LONG,-5.658,30.81,2960,14,0
CAD_CHF_JPY,2023-08-14T19:55:00,LONG,-3.133,8.78,90,14,0
CAD_CHF_JPY,2023-08-15T11:25:00,LONG,-3.882,4.97,5,6,0
CAD_CHF_JPY,2023-08-15T20:00:00,LONG,-19.313,8.55,60,15,0
CAD_CHF_JPY,2023-08-15T20:25:00,LONG,-4.004,4.76,35,15,0
CAD_CHF_JPY,2023-08-15T20:55:00,LONG,-3.549,3.88,5,15,0
CAD_CHF_JPY,2023-08-16T16:55:00,LONG,-3.286,0.77,10,11,0
CAD_CHF_JPY,2023-08-16T20:00:00,LONG,-35.571,14.37,70,15,0
CAD_CHF_JPY,2023-08-16T20:55:00,LONG,-4.514,7.28,15,15,0
CAD_CHF_JPY,2023-08-17T18:45:00,SHORT,3.469,0.81,25,13,0
CAD_CHF_JPY,2023-08-17T20:00:00,LONG,-66.788,18.25,65,15,0
CAD_CHF_JPY,2023-08-18T19:30:00,SHORT,5.461,1.04,2980,14,0
CAD_CHF_JPY,2023-08-18T19:45:00,LONG,-3.928,19.29,2965,14,0
CAD_CHF_JPY,2023-08-20T20:55:00,LONG,-3.098,10.12,15,15,0
CAD_CHF_JPY,2023-08-21T20:00:00,LONG,-39.855,8.13,70,15,0
CAD_CHF_JPY,2023-08-21T20:45:00,LONG,-8.741,8.07,25,15,0
CAD_CHF_JPY,2023-08-22T20:00:00,LONG,-37.764,10.57,40,15,0
CAD_CHF_JPY,2023-08-22T20:45:00,LONG,-3.589,7.58,30,15,0
CAD_CHF_JPY,2023-08-23T19:55:00,LONG,-4.653,20.25,70,14,0
CAD_CHF_JPY,2023-08-24T19:55:00,LONG,-4.031,12.78,50,14,0
CAD_CHF_JPY,2023-08-24T20:55:00,LONG,-3.425,5.13,10,15,0
CAD_CHF_JPY,2023-08-27T20:05:00,LONG,-89.851,45.13,55,15,0
CAD_CHF_JPY,2023-08-27T20:55:00,LONG,-3.2,19.75,5,15,0
CAD_CHF_JPY,2023-08-28T15:25:00,SHORT,3.01,0.64,10,10,0
CAD_CHF_JPY,2023-08-28T19:15:00,LONG,-3.286,0.67,105,14,0
CAD_CHF_JPY,2023-08-28T20:00:00,LONG,-16.285,8.84,60,15,0
CAD_CHF_JPY,2023-08-28T20:55:00,LONG,-4.71,4.99,5,15,0
CAD_CHF_JPY,2023-08-29T20:00:00,LONG,-70.786,15.66,35,15,0
CAD_CHF_JPY,2023-08-30T20:00:00,LONG,-33.346,11.16,65,15,0
CAD_CHF_JPY,2023-08-30T20:40:00,LONG,-7.173,9.21,25,15,0
CAD_CHF_JPY,2023-08-31T19:55:00,LONG,-4.385,17.39,65,14,0
CAD_CHF_JPY,2023-09-01T19:45:00,LONG,-4.495,1.61,2965,14,0
CAD_CHF_JPY,2023-09-03T20:00:00,LONG,-44.328,20.11,70,15,0
CAD_CHF_JPY,2023-09-03T20:50:00,LONG,-3.522,10.64,20,15,0
CAD_CHF_JPY,2023-09-04T19:55:00,LONG,-109.213,22.37,70,14,0
CAD_CHF_JPY,2023-09-05T19:55:00,LONG,-5.225,11.28,65,14,0
CAD_CHF_JPY,2023-09-06T20:00:00,LONG,-31.517,14.31,65,15,0
CAD_CHF_JPY,2023-09-07T19:55:00,LONG,-6.861,18.1,70,14,0
CAD_CHF_JPY,2023-09-07T20:45:00,LONG,-3.959,8.74,20,15,0
CAD_CHF_JPY,2023-09-08T19:45:00,LONG,-3.531,53.85,2955,14,0
CAD_CHF_JPY,2023-09-11T19:55:00,LONG,-7.402,8.67,70,14,0
CAD_CHF_JPY,2023-09-11T20:55:00,LONG,-3.248,4.79,10,15,0
CAD_CHF_JPY,2023-09-12T20:00:00,LONG,-40.454,16.01,80,15,0
CAD_CHF_JPY,2023-09-12T20:40:00,LONG,-3.466,5.95,40,15,0
CAD_CHF_JPY,2023-09-12T20:50:00,LONG,-4.29,7.67,30,15,0
CAD_CHF_JPY,2023-09-13T11:25:00,LONG,-3.787,7.13,5,6,0
CAD_CHF_JPY,2023-09-13T20:00:00,LONG,-21.714,16.36,45,15,0
CAD_CHF_JPY,2023-09-14T20:00:00,LONG,-26.547,13.89,65,15,0
CAD_CHF_JPY,2023-09-14T20:55:00,LONG,-3.445,7.22,10,15,0
CAD_CHF_JPY,2023-09-15T19:50:00,LONG,-3.455,34.65,2955,14,0
CAD_CHF_JPY,2023-09-18T19:55:00,LONG,-4.414,22.36,70,14,0
CAD_CHF_JPY,2023-09-19T14:45:00,LONG,-3.663,0.64,25,9,0
CAD_CHF_JPY,2023-09-19T19:55:00,LONG,-3.119,9.19,65,14,0
CAD_CHF_JPY,2023-09-19T20:40:00,LONG,-3.109,3.68,20,15,0
CAD_CHF_JPY,2023-09-19T20:55:00,LONG,-6.519,8.1,5,15,0
CAD_CHF_JPY,2023-09-20T15:00:00,SHORT,3.656,0.74,5,10,0
CAD_CHF_JPY,2023-09-20T16:55:00,LONG,-13.275,2.66,10,11,0
CAD_CHF_JPY,2023-09-20T19:55:00,LONG,-3.227,13.57,80,14,0
CAD_CHF_JPY,2023-09-21T20:00:00,LONG,-35.973,15.97,65,15,0
CAD_CHF_JPY,2023-09-21T20:35:00,LONG,-3.864,7.54,30,15,0
CAD_CHF_JPY,2023-09-21T20:55:00,LONG,-4.051,8.71,10,15,0
CAD_CHF_JPY,2023-09-22T19:45:00,LONG,-3.505,36.31,2965,14,0
CAD_CHF_JPY,2023-09-25T20:00:00,LONG,-27.044,10.4,65,15,0
CAD_CHF_JPY,2023-09-26T20:00:00,LONG,-95.342,26.19,60,15,0
CAD_CHF_JPY,2023-09-26T20:20:00,LONG,-5.502,17.13,40,15,0
CAD_CHF_JPY,2023-09-27T20:00:00,LONG,-13.493,17.61,60,15,0
CAD_CHF_JPY,2023-09-27T20:50:00,LONG,-3.395,8.7,10,15,0
CAD_CHF_JPY,2023-09-28T20:00:00,LONG,-76.336,21.4,65,15,0
CAD_CHF_JPY,2023-10-01T20:00:00,LONG,-81.294,43.13,70,15,0
CAD_CHF_JPY,2023-10-02T20:00:00,LONG,-12.28,10.45,65,15,0
CAD_CHF_JPY,2023-10-02T20:45:00,LONG,-5.19,8.25,20,15,0
CAD_CHF_JPY,2023-10-02T20:55:00,LONG,-3.287,5.59,10,15,0
CAD_CHF_JPY,2023-10-03T19:55:00,SHORT,4.222,27.06,65,14,0
CAD_CHF_JPY,2023-10-04T20:00:00,LONG,-11.394,14.0,70,15,0
CAD_CHF_JPY,2023-10-04T20:55:00,LONG,-4.549,9.93,15,15,0
CAD_CHF_JPY,2023-10-05T11:25:00,LONG,-3.696,8.3,5,6,0
CAD_CHF_JPY,2023-10-05T20:00:00,LONG,-16.09,10.83,40,15,0
CAD_CHF_JPY,2023-10-05T20:55:00,LONG,-3.217,6.17,15,15,0
CAD_CHF_JPY,2023-10-06T19:50:00,LONG,-4.468,26.03,2950,14,0
CAD_CHF_JPY,2023-10-08T20:20:00,LONG,-3.14,7.99,40,15,0
CAD_CHF_JPY,2023-10-08T20:40:00,LONG,-4.574,20.46,20,15,0
CAD_CHF_JPY,2023-10-09T19:45:00,LONG,-3.875,0.88,80,14,0
CAD_CHF_JPY,2023-10-09T20:00:00,LONG,-64.738,18.69,65,15,0
CAD_CHF_JPY,2023-10-10T19:55:00,LONG,-13.486,18.19,65,14,0
CAD_CHF_JPY,2023-10-11T20:00:00,LONG,-115.721,27.06,60,15,0
CAD_CHF_JPY,2023-10-11T20:40:00,LONG,-3.446,13.31,20,15,0
CAD_CHF_JPY,2023-10-12T20:00:00,LONG,-9.073,24.53,60,15,0
CAD_CHF_JPY,2023-10-13T19:40:00,SHORT,3.374,0.8,2970,14,0
CAD_CHF_JPY,2023-10-13T19:50:00,LONG,-3.389,33.07,2960,14,0
CAD_CHF_JPY,2023-10-15T20:55:00,LONG,-4.927,28.0,15,15,0
CAD_CHF_JPY,2023-10-16T20:00:00,LONG,-53.855,15.4,60,15,0
CAD_CHF_JPY,2023-10-16T20:55:00,LONG,-6.62,15.88,5,15,0
CAD_CHF_JPY,2023-10-17T19:55:00,LONG,-5.138,25.96,70,14,0
CAD_CHF_JPY,2023-10-17T20:55:00,LONG,-3.425,14.45,10,15,0
CAD_CHF_JPY,2023-10-18T19:55:00,LONG,-8.755,6.57,115,14,0
CAD_CHF_JPY,2023-10-19T19:55:00,LONG,-5.645,9.91,70,14,0
CAD_CHF_JPY,2023-10-20T19:50:00,LONG,-3.013,56.18,2955,14,0
CAD_CHF_JPY,2023-10-22T20:45:00,LONG,-3.351,22.03,20,15,0
CAD_CHF_JPY,2023-10-23T20:00:00,LONG,-90.871,22.95,60,15,0
CAD_CHF_JPY,2023-10-23T20:35:00,LONG,-3.087,13.46,25,15,0
CAD_CHF_JPY,2023-10-24T20:00:00,LONG,-79.089,24.97,65,15,0
CAD_CHF_JPY,2023-10-24T20:50:00,LONG,-4.093,14.28,15,15,0
CAD_CHF_JPY,2023-10-25T14:55:00,SHORT,6.952,3.38,10,9,0
CAD_CHF_JPY,2023-10-25T20:00:00,LONG,-15.001,5.97,85,15,0
CAD_CHF_JPY,2023-10-25T20:40:00,LONG,-3.471,3.69,45,15,0
CAD_CHF_JPY,2023-10-25T20:55:00,LONG,-3.868,4.37,30,15,0
CAD_CHF_JPY,2023-10-26T11:25:00,LONG,-4.994,5.86,5,6,0
CAD_CHF_JPY,2023-10-26T20:00:00,LONG,-43.408,22.28,60,15,0
CAD_CHF_JPY,2023-10-26T20:50:00,LONG,-3.503,11.99,10,15,0
CAD_CHF_JPY,2023-10-27T19:50:00,LONG,-6.039,29.07,2960,14,0
CAD_CHF_JPY,2023-10-29T20:45:00,LONG,-3.889,16.23,25,15,0
CAD_CHF_JPY,2023-10-30T19:40:00,LONG,-4.153,0.83,5,14,0
CAD_CHF_JPY,2023-10-30T20:00:00,LONG,-53.881,11.16,60,15,0
CAD_CHF_JPY,2023-10-30T20:45:00,LONG,-3.369,8.55,15,15,0
CAD_CHF_JPY,2023-10-31T20:00:00,LONG,-100.044,45.4,355,15,0
CAD_CHF_JPY,2023-11-01T16:55:00,LONG,-27.135,25.36,5,11,0
CAD_CHF_JPY,2023-11-01T20:00:00,LONG,-10.873,22.77,65,15,0
CAD_CHF_JPY,2023-11-01T20:35:00,LONG,-4.6,18.04,30,15,0
CAD_CHF_JPY,2023-11-01T20:50:00,LONG,-3.178,17.12,15,15,0
CAD_CHF_JPY,2023-11-02T20:00:00,LONG,-24.397,15.2,65,15,0
CAD_CHF_JPY,2023-11-02T20:50:00,LONG,-3.218,6.75,15,15,0
CAD_CHF_JPY,2023-11-05T19:00:00,LONG,-29.828,49.57,60,14,0
CAD_CHF_JPY,2023-11-06T18:55:00,LONG,-3.041,13.59,70,13,0
CAD_CHF_JPY,2023-11-06T19:15:00,LONG,-6.929,7.69,50,14,0
CAD_CHF_JPY,2023-11-06T19:45:00,LONG,-3.544,11.91,20,14,0
CAD_CHF_JPY,2023-11-07T19:00:00,LONG,-96.615,22.34,35,14,0
CAD_CHF_JPY,2023-11-07T19:55:00,LONG,-3.554,10.77,5,14,0
CAD_CHF_JPY,2023-11-08T19:00:00,LONG,-36.478,9.97,65,14,0
CAD_CHF_JPY,2023-11-09T16:45:00,SHORT,3.264,0.73,25,11,0
CAD_CHF_JPY,2023-11-09T18:25:00,SHORT,3.5,0.78,110,13,0
CAD_CHF_JPY,2023-11-09T18:55:00,LONG,-4.132,17.42,80,13,0
CAD_CHF_JPY,2023-11-09T19:50:00,LONG,-4.756,11.87,25,14,0
CAD_CHF_JPY,2023-11-12T19:00:00,LONG,-86.987,36.12,60,14,0
CAD_CHF_JPY,2023-11-13T17:45:00,SHORT,3.546,0.91,5,12,0
CAD_CHF_JPY,2023-11-13T18:55:00,SHORT,3.259,14.25,65,13,0
CAD_CHF_JPY,2023-11-14T19:00:00,LONG,-17.916,20.33,60,14,0
CAD_CHF_JPY,2023-11-14T19:40:00,LONG,-3.284,15.73,20,14,0
CAD_CHF_JPY,2023-11-15T18:55:00,LONG,-7.552,30.08,65,13,0
CAD_CHF_JPY,2023-11-15T19:50:00,LONG,-4.273,16.47,10,14,0
CAD_CHF_JPY,2023-11-16T19:00:00,LONG,-19.437,13.68,60,14,0
CAD_CHF_JPY,2023-11-17T18:50:00,LONG,-4.133,21.16,2950,13,0
CAD_CHF_JPY,2023-11-20T16:50:00,LONG,-3.135,0.74,20,11,0
CAD_CHF_JPY,2023-11-20T18:45:00,LONG,-3.272,0.75,75,13,0
CAD_CHF_JPY,2023-11-20T18:55:00,LONG,-3.776,12.65,65,13,0
CAD_CHF_JPY,2023-11-20T19:50:00,LONG,-5.091,11.02,10,14,0
CAD_CHF_JPY,2023-11-21T15:55:00,LONG,-5.976,1.56,5,10,0
CAD_CHF_JPY,2023-11-21T18:55:00,LONG,-4.413,10.95,60,13,0
CAD_CHF_JPY,2023-11-22T11:55:00,LONG,-3.517,6.17,10,6,0
CAD_CHF_JPY,2023-11-22T19:00:00,LONG,-15.832,34.54,65,14,0
CAD_CHF_JPY,2023-11-23T14:40:00,LONG,-3.652,1.16,130,9,0
CAD_CHF_JPY,2023-11-23T15:00:00,LONG,-4.77,1.6,110,10,0
CAD_CHF_JPY,2023-11-23T15:15:00,LONG,-3.162,1.27,95,10,0
CAD_CHF_JPY,2023-11-23T15:50:00,LONG,-3.305,1.32,60,10,0
CAD_CHF_JPY,2023-11-23T16:35:00,LONG,-3.271,1.38,15,11,0
CAD_CHF_JPY,2023-11-23T18:55:00,LONG,-3.562,25.7,70,13,0
CAD_CHF_JPY,2023-11-24T15:15:00,LONG,-30.237,11.93,3140,10,0
CAD_CHF_JPY,2023-11-24T16:00:00,LONG,-3.191,18.96,3095,11,0
CAD_CHF_JPY,2023-11-24T16:30:00,LONG,-5.125,14.81,3065,11,0
CAD_CHF_JPY,2023-11-24T17:20:00,LONG,-3.114,10.59,3015,12,0
CAD_CHF_JPY,2023-11-24T17:50:00,LONG,-4.307,27.12,2985,12,0
CAD_CHF_JPY,2023-11-27T16:05:00,SHORT,3.184,0.74,5,11,0
CAD_CHF_JPY,2023-11-27T16:45:00,SHORT,3.024,0.72,15,11,0
CAD_CHF_JPY,2023-11-27T19:00:00,LONG,-19.51,15.17,65,14,0
CAD_CHF_JPY,2023-11-28T16:15:00,LONG,-3.198,0.65,15,11,0
CAD_CHF_JPY,2023-11-28T18:00:00,LONG,-3.008,0.62,5,13,0
CAD_CHF_JPY,2023-11-28T18:45:00,LONG,-4.174,0.87,80,13,0
CAD_CHF_JPY,2023-11-28T19:00:00,LONG,-41.09,14.29,65,14,0
CAD_CHF_JPY,2023-11-29T19:00:00,LONG,-16.803,11.65,40,14,0
CAD_CHF_JPY,2023-11-29T19:50:00,LONG,-3.765,5.32,20,14,0
CAD_CHF_JPY,2023-11-30T10:25:00,LONG,-3.295,4.77,5,5,0
CAD_CHF_JPY,2023-11-30T19:00:00,LONG,-64.996,35.65,60,14,0
CAD_CHF_JPY,2023-11-30T19:40:00,LONG,-3.047,12.9,20,14,0
CAD_CHF_JPY,2023-12-01T17:20:00,LONG,-3.393,0.94,10,12,0
CAD_CHF_JPY,2023-12-03T19:00:00,LONG,-185.719,52.84,60,14,0
CAD_CHF_JPY,2023-12-03T19:15:00,LONG,-7.571,32.59,45,14,0
CAD_CHF_JPY,2023-12-04T19:00:00,LONG,-9.02,7.53,60,14,0
CAD_CHF_JPY,2023-12-04T19:30:00,LONG,-8.525,9.24,30,14,0
CAD_CHF_JPY,2023-12-04T19:55:00,LONG,-4.476,6.33,5,14,0
CAD_CHF_JPY,2023-12-05T18:35:00,LONG,-3.123,0.81,5,13,0
CAD_CHF_JPY,2023-12-05T18:55:00,LONG,-7.006,22.73,65,13,0
CAD_CHF_JPY,2023-12-06T19:00:00,LONG,-17.179,10.18,70,14,0
CAD_CHF_JPY,2023-12-06T19:20:00,LONG,-5.262,6.46,50,14,0
CAD_CHF_JPY,2023-12-07T10:25:00,LONG,-6.536,9.23,5,5,0
