sector,episode_start,episode_end,leader_symbol,leader_rank,n_peers,n_days,same_day_corr,delay1_corr,delay3_corr,delay7_corr,delay14_corr
dex,2026-08-16 23:59:59,2026-08-22 23:59:59,ASTER,39,79,7,0.0187,0.1254,,,
discord-bots,2024-02-17 23:59:59,2024-02-25 23:59:59,PAAL,227,9,9,0.0392,0.0495,-0.8353,,
discord-bots,2024-06-20 23:59:59,2024-06-26 23:59:59,PAAL,232,14,7,0.762,-0.4645,,,
discord-bots,2024-07-15 23:59:59,2024-07-21 23:59:59,PAAL,220,14,7,-0.534,0.6108,,,
discord-bots,2024-09-18 23:59:59,2024-10-02 23:59:59,PAAL,306,16,14,0.1971,0.2519,0.4501,0.6002,
discord-bots,2024-10-29 23:59:59,2024-11-04 23:59:59,PAAL,245,7,7,0.31,0.1981,,,
discord-bots,2024-11-27 23:59:59,2024-12-04 23:59:59,PAAL,351,8,8,0.3006,0.3974,0.2918,,
discord-bots,2025-02-03 23:59:59,2025-02-09 23:59:59,PAAL,250,7,7,0.6508,-0.1034,,,
discord-bots,2025-04-07 23:59:59,2025-04-14 23:59:59,PAAL,304,7,7,0.3504,0.2516,,,
discord-bots,2025-09-11 23:59:59,2025-09-16 23:59:59,CGPT,417,6,6,0.7988,-0.3792,,,
discount-token,2020-09-04 23:59:59,2020-09-11 23:59:59,LEO,21,96,8,0.2599,-0.0167,0.4168,,
discount-token,2020-09-13 23:59:59,2020-09-19 23:59:59,LEO,20,82,7,0.6399,-0.5946,,,
discount-token,2020-10-04 23:59:59,2020-10-09 23:59:59,LEO,20,78,6,0.7126,0.0102,,,
discount-token,2020-10-19 23:59:59,2020-10-27 23:59:59,LEO,21,117,9,0.9016,-0.3257,0.1992,,
discount-token,2021-02-19 23:59:59,2021-02-25 23:59:59,HT,17,65,7,0.9424,-0.5996,,,
discount-token,2021-04-04 23:59:59,2021-04-16 23:59:59,HT,41,105,13,0.7657,-0.2299,0.3403,-0.4347,
discount-token,2021-05-01 23:59:59,2021-05-07 23:59:59,HT,33,56,7,0.9167,0.135,,,
discount-token,2021-05-10 23:59:59,2021-05-16 23:59:59,HT,33,56,7,0.8263,0.1754,,,
discount-token,2021-10-18 23:59:59,2021-10-28 23:59:59,LEO,55,77,11,0.5272,-0.3028,-0.442,,
discount-token,2021-12-01 23:59:59,2021-12-11 23:59:59,LEO,56,77,11,0.2286,-0.3785,0.0243,,
discount-token,2022-02-11 23:59:59,2022-02-18 23:59:59,LEO,29,56,8,0.5623,-0.0166,-0.033,,
discount-token,2022-02-21 23:59:59,2022-02-27 23:59:59,LEO,24,49,7,0.9407,-0.6749,,,
discount-token,2022-04-06 23:59:59,2022-04-18 23:59:59,LEO,28,91,13,0.3012,-0.3726,0.0102,-0.3914,
discount-token,2022-04-26 23:59:59,2022-05-03 23:59:59,LEO,26,56,8,0.7195,0.0536,-0.1226,,
discount-token,2022-05-11 23:59:59,2022-05-18 23:59:59,LEO,19,56,8,-0.0354,0.2146,-0.8473,,
discount-token,2022-08-14 23:59:59,2022-08-18 23:59:59,LEO,20,33,5,0.6077,,,,
discount-token,2022-11-09 23:59:59,2022-11-14 23:59:59,LEO,18,36,6,0.4033,0.0662,,,
discount-token,2022-12-14 23:59:59,2022-12-22 23:59:59,LEO,19,54,9,0.2198,-0.2011,-0.2522,,
discount-token,2022-12-28 23:59:59,2023-01-01 23:59:59,LEO,19,30,5,0.4386,,,,
discount-token,2023-02-19 23:59:59,2023-02-28 23:59:59,LEO,23,51,10,-0.5366,0.4845,-0.2429,,
discount-token,2023-03-06 23:59:59,2023-03-12 23:59:59,LEO,22,35,7,0.4597,0.7577,,,
discount-token,2023-08-15 23:59:59,2023-08-30 23:59:59,LEO,21,80,16,0.8762,0.1746,-0.1196,-0.0342,
discount-token,2023-09-10 23:59:59,2023-09-17 23:59:59,LEO,20,30,6,,,,,
discount-token,2023-10-08 23:59:59,2023-10-16 23:59:59,LEO,21,40,8,0.8178,-0.6619,,,
discount-token,2024-01-22 23:59:59,2024-01-28 23:59:59,LEO,21,35,7,0.8889,0.3306,,,
discount-token,2024-03-13 23:59:59,2024-03-22 23:59:59,LEO,24,50,10,-0.0888,-0.4075,0.1235,,
discount-token,2024-04-09 23:59:59,2024-04-19 23:59:59,LEO,22,55,11,0.3504,0.3431,-0.2182,,
discount-token,2024-04-27 23:59:59,2024-05-05 23:59:59,LEO,21,45,9,0.9995,0.2199,0.3188,,
discount-token,2024-06-06 23:59:59,2024-06-24 23:59:59,LEO,23,95,19,0.0158,0.3037,-0.2788,-0.4898,0.0482
discount-token,2024-07-01 23:59:59,2024-07-05 23:59:59,LEO,21,25,5,0.6283,,,,
discount-token,2024-07-24 23:59:59,2024-07-30 23:59:59,LEO,18,34,7,0.5727,-0.4219,,,
discount-token,2024-08-02 23:59:59,2024-08-07 23:59:59,LEO,18,30,6,0.2118,,,,
discount-token,2024-08-30 23:59:59,2024-09-05 23:59:59,LEO,17,35,7,0.4399,-0.0739,,,
discount-token,2024-12-12 23:59:59,2024-12-22 23:59:59,LEO,23,55,11,0.5918,0.5314,0.6378,,
discount-token,2025-01-08 23:59:59,2025-01-14 23:59:59,LEO,20,35,7,0.1226,0.19,,,
discount-token,2025-01-19 23:59:59,2025-01-30 23:59:59,LEO,20,60,12,0.361,0.355,-0.2134,0.318,
discount-token,2025-02-01 23:59:59,2025-02-10 23:59:59,LEO,20,44,10,-0.0903,-0.333,0.7889,,
discount-token,2025-03-31 23:59:59,2025-04-08 23:59:59,LEO,13,36,9,0.4495,-0.5209,-0.0875,,
discount-token,2025-08-14 23:59:59,2025-08-20 23:59:59,LEO,21,28,7,-0.5172,0.2308,,,
discount-token,2025-10-08 23:59:59,2025-10-16 23:59:59,LEO,20,36,9,0.2523,0.569,-0.3602,,
discount-token,2025-11-24 23:59:59,2025-11-28 23:59:59,LEO,14,20,5,-0.3231,,,,
discount-token,2025-12-09 23:59:59,2025-12-13 23:59:59,LEO,14,20,5,0.7506,,,,
discount-token,2026-02-19 23:59:59,2026-02-23 23:59:59,LEO,12,20,5,0.1338,,,,
discount-token,2026-04-02 23:59:59,2026-04-06 23:59:59,LEO,10,15,5,0.9415,,,,
discount-token,2026-05-14 23:59:59,2026-05-20 23:59:59,LEO,12,21,7,0.7586,-0.1732,,,
discount-token,2026-06-15 23:59:59,2026-06-25 23:59:59,LEO,11,33,11,0.369,-0.1381,0.1079,,
discount-token,2026-07-09 23:59:59,2026-07-15 23:59:59,LEO,11,21,7,0.6757,-0.4098,,,
discount-token,2026-07-21 23:59:59,2026-07-31 23:59:59,LEO,11,33,11,0.8992,-0.4511,-0.0605,,
discount-token,2026-08-10 23:59:59,2026-08-18 23:59:59,LEO,11,27,9,0.3779,-0.5046,0.2275,,
distributed-computing,2020-09-23 23:59:59,2020-10-11 23:59:59,FIL,42,308,19,0.5605,0.0574,-0.0533,-0.4888,
distributed-computing,2021-03-10 23:59:59,2021-03-16 23:59:59,FIL,41,124,7,0.0131,0.7892,,,
distributed-computing,2021-03-22 23:59:59,2021-04-08 23:59:59,FIL,20,324,18,0.499,0.2572,-0.0992,-0.0435,
distributed-computing,2021-07-27 23:59:59,2021-08-02 23:59:59,ICP,21,133,7,0.6517,-0.0466,,,
distributed-computing,2021-09-02 23:59:59,2021-09-06 23:59:59,ICP,17,92,5,0.1638,,,,
distributed-computing,2021-11-02 23:59:59,2021-11-06 23:59:59,ICP,25,90,5,-0.1722,,,,
distributed-computing,2022-02-04 23:59:59,2022-02-08 23:59:59,ICP,34,93,5,0.1031,,,,
distributed-computing,2022-03-28 23:59:59,2022-04-04 23:59:59,ICP,35,127,8,0.5659,-0.7864,-0.6227,,
distributed-computing,2022-05-27 23:59:59,2022-06-02 23:59:59,ICP,37,113,7,0.7654,-0.0715,,,
distributed-computing,2022-06-12 23:59:59,2022-06-22 23:59:59,ICP,37,185,11,0.4954,0.0135,-0.0438,,
distributed-computing,2022-08-15 23:59:59,2022-08-22 23:59:59,FIL,33,120,8,0.1878,-0.2284,-0.072,,
distributed-computing,2022-11-19 23:59:59,2022-11-26 23:59:59,FIL,32,101,8,0.7055,-0.1056,-0.996,,
distributed-computing,2023-04-05 23:59:59,2023-04-13 23:59:59,FIL,29,108,9,-0.1665,0.2632,-0.3782,,
distributed-computing,2023-06-13 23:59:59,2023-06-17 23:59:59,ICP,30,75,5,,,,,
distributed-computing,2023-07-05 23:59:59,2023-07-11 23:59:59,FIL,30,98,7,0.5291,-0.7583,,,
distributed-computing,2023-09-08 23:59:59,2023-09-15 23:59:59,ICP,31,112,7,0.9981,,,,
distributed-computing,2024-02-16 23:59:59,2024-02-24 23:59:59,ICP,16,351,9,0.6263,-0.036,0.3104,,
distributed-computing,2024-06-20 23:59:59,2024-06-29 23:59:59,ICP,24,405,10,0.7201,0.2375,0.3821,,
distributed-computing,2024-08-25 23:59:59,2024-08-30 23:59:59,TAO,34,217,6,-0.3193,-0.7648,,,
distributed-computing,2024-09-20 23:59:59,2024-09-30 23:59:59,TAO,29,369,11,0.5893,-0.2706,0.1125,,
distributed-computing,2024-11-28 23:59:59,2024-12-03 23:59:59,RENDER,31,192,6,0.3584,-0.2403,,,
distributed-computing,2025-02-03 23:59:59,2025-02-13 23:59:59,TAO,38,342,11,0.5849,0.1416,-0.526,,
distributed-computing,2025-07-09 23:59:59,2025-07-14 23:59:59,TAO,31,179,6,0.335,0.3926,,,
distributed-computing,2025-08-30 23:59:59,2025-09-03 23:59:59,TAO,35,140,5,0.7996,,,,
distributed-computing,2025-12-23 23:59:59,2025-12-29 23:59:59,TAO,37,178,7,0.4467,-0.6209,,,
distributed-computing,2026-03-17 23:59:59,2026-03-24 23:59:59,TAO,30,190,8,-0.0716,0.3021,0.107,,
distributed-computing,2026-06-13 23:59:59,2026-06-18 23:59:59,TAO,29,123,6,0.9706,-0.1178,,,
distributed-computing,2026-07-31 23:59:59,2026-08-07 23:59:59,TAO,34,164,8,0.0981,0.259,0.2252,,
distributed-computing,2026-08-15 23:59:59,2026-08-23 23:59:59,TAO,32,164,9,0.5545,0.1929,-0.6103,,
doge-chain-ecosystem,2026-03-15 23:59:59,2026-03-20 23:59:59,DOGE,9,6,6,0.5503,0.3905,,,
doge-chain-ecosystem,2026-07-02 23:59:59,2026-07-08 23:59:59,DOGE,10,7,7,0.5394,0.0399,,,
doge-chain-ecosystem,2026-07-14 23:59:59,2026-07-20 23:59:59,DOGE,10,7,7,-0.1336,0.3394,,,
doge-chain-ecosystem,2026-08-14 23:59:59,2026-08-23 23:59:59,DOGE,10,10,10,0.192,-0.0333,-0.1813,,
doggone-doggerel,2021-09-16 23:59:59,2021-09-22 23:59:59,DOGE,9,7,7,-0.1147,-0.7832,,,
doggone-doggerel,2021-09-25 23:59:59,2021-09-30 23:59:59,DOGE,10,5,5,,,,,
doggone-doggerel,2021-10-22 23:59:59,2021-11-01 23:59:59,DOGE,10,37,11,-0.0903,-0.1441,0.3829,,
doggone-doggerel,2022-02-07 23:59:59,2022-02-13 23:59:59,DOGE,11,21,7,0.6497,-0.5813,,,
doggone-doggerel,2022-03-26 23:59:59,2022-04-01 23:59:59,DOGE,12,19,7,-0.4454,0.3205,,,
doggone-doggerel,2022-06-24 23:59:59,2022-06-30 23:59:59,DOGE,10,21,7,-0.0388,0.1106,,,
doggone-doggerel,2022-08-10 23:59:59,2022-08-20 23:59:59,DOGE,11,44,11,0.8624,-0.3143,-0.1615,,
doggone-doggerel,2022-10-26 23:59:59,2022-11-04 23:59:59,DOGE,10,40,10,0.8069,-0.5325,0.3656,,
doggone-doggerel,2022-11-26 23:59:59,2022-12-08 23:59:59,DOGE,8,52,13,0.2395,0.3154,0.567,-0.3195,
doggone-doggerel,2022-12-26 23:59:59,2023-01-02 23:59:59,DOGE,8,32,8,0.4931,-0.3579,0.1419,,
doggone-doggerel,2023-01-18 23:59:59,2023-01-22 23:59:59,DOGE,9,24,5,0.3758,,,,
doggone-doggerel,2023-02-02 23:59:59,2023-02-10 23:59:59,DOGE,9,48,9,0.7616,0.3058,0.3202,,
doggone-doggerel,2023-03-08 23:59:59,2023-03-13 23:59:59,DOGE,8,36,6,0.5583,-0.7955,,,
doggone-doggerel,2023-04-15 23:59:59,2023-04-19 23:59:59,DOGE,8,30,5,-0.1413,,,,
doggone-doggerel,2023-06-21 23:59:59,2023-06-27 23:59:59,DOGE,8,40,6,0.7339,,,,
doggone-doggerel,2023-07-22 23:59:59,2023-07-27 23:59:59,DOGE,8,38,6,0.2011,,,,
doggone-doggerel,2023-12-02 23:59:59,2023-12-12 23:59:59,DOGE,9,56,9,-0.2476,0.0173,,,
doggone-doggerel,2024-02-09 23:59:59,2024-02-15 23:59:59,DOGE,10,56,7,0.7393,-0.0571,,,
doggone-doggerel,2024-02-27 23:59:59,2024-03-12 23:59:59,DOGE,10,143,15,0.7163,0.1038,-0.004,0.6166,
doggone-doggerel,2024-04-19 23:59:59,2024-04-25 23:59:59,DOGE,8,68,7,0.5066,0.5792,,,
doggone-doggerel,2024-05-15 23:59:59,2024-05-20 23:59:59,DOGE,9,55,6,0.5991,-0.1458,,,
doggone-doggerel,2024-05-26 23:59:59,2024-06-03 23:59:59,DOGE,8,86,9,0.435,-0.5755,-0.284,,
doggone-doggerel,2024-06-24 23:59:59,2024-07-03 23:59:59,DOGE,9,90,10,0.5753,-0.5672,-0.1824,,
doggone-doggerel,2024-07-15 23:59:59,2024-07-26 23:59:59,DOGE,9,112,12,0.3743,0.1947,-0.5643,0.0296,
doggone-doggerel,2024-09-24 23:59:59,2024-09-30 23:59:59,DOGE,8,93,7,0.8298,0.3428,,,
doggone-doggerel,2024-10-07 23:59:59,2024-10-17 23:59:59,DOGE,8,146,11,-0.242,-0.3013,-0.1213,,
doggone-doggerel,2025-03-21 23:59:59,2025-03-28 23:59:59,DOGE,9,110,8,0.6087,0.374,-0.8222,,
doggone-doggerel,2025-04-22 23:59:59,2025-04-29 23:59:59,DOGE,8,114,8,0.4913,0.1201,0.2725,,
doggone-doggerel,2025-05-07 23:59:59,2025-05-16 23:59:59,DOGE,8,148,10,0.7833,-0.1171,0.0914,,
doggone-doggerel,2025-06-24 23:59:59,2025-07-04 23:59:59,DOGE,9,138,11,0.9017,-0.2744,0.2848,,
doggone-doggerel,2025-07-06 23:59:59,2025-07-12 23:59:59,DOGE,9,94,7,0.6311,-0.1546,,,
doggone-doggerel,2025-09-08 23:59:59,2025-09-14 23:59:59,DOGE,8,80,7,0.9416,-0.0859,,,
doggone-doggerel,2025-11-23 23:59:59,2025-11-29 23:59:59,DOGE,9,60,7,0.7784,0.3657,,,
doggone-doggerel,2026-01-02 23:59:59,2026-01-10 23:59:59,DOGE,9,80,9,0.712,0.1226,-0.6807,,
doggone-doggerel,2026-03-12 23:59:59,2026-03-17 23:59:59,DOGE,9,48,6,0.8783,-0.4946,,,
doggone-doggerel,2026-04-18 23:59:59,2026-04-26 23:59:59,DOGE,9,73,9,0.6472,0.2571,0.1833,,
doggone-doggerel,2026-05-07 23:59:59,2026-05-11 23:59:59,DOGE,9,40,5,0.6994,,,,
doggone-doggerel,2026-07-03 23:59:59,2026-07-07 23:59:59,DOGE,10,35,5,0.9594,,,,
doggone-doggerel,2026-07-23 23:59:59,2026-08-06 23:59:59,DOGE,10,105,15,0.8204,0.0446,-0.2987,0.0254,
doggone-doggerel,2026-08-19 23:59:59,2026-08-23 23:59:59,DOGE,10,36,5,0.9138,,,,
dpos,2020-09-09 23:59:59,2020-09-15 23:59:59,LSK,76,31,7,0.8313,-0.0328,,,
dpos,2020-09-21 23:59:59,2020-09-29 23:59:59,ABBC,78,31,9,0.139,-0.2482,-0.0546,,
dpos,2020-10-05 23:59:59,2020-10-11 23:59:59,ABBC,63,21,7,-0.5163,0.1736,,,
dpos,2021-02-03 23:59:59,2021-02-07 23:59:59,ADA,6,20,5,-0.0019,,,,
dpos,2021-02-24 23:59:59,2021-03-02 23:59:59,ADA,5,35,7,0.7427,0.3267,,,
dpos,2021-03-22 23:59:59,2021-03-29 23:59:59,ADA,5,40,8,-0.0249,-0.4866,0.8198,,
dpos,2021-04-24 23:59:59,2021-05-03 23:59:59,ADA,6,61,10,0.8132,0.4431,-0.491,,
dpos,2021-05-17 23:59:59,2021-05-21 23:59:59,ADA,4,35,5,-0.0647,,,,
dpos,2021-07-29 23:59:59,2021-08-04 23:59:59,ADA,5,49,7,-0.0068,0.0749,,,
dpos,2021-09-03 23:59:59,2021-09-13 23:59:59,ADA,3,88,11,-0.0047,-0.5944,-0.7134,,
dpos,2021-11-20 23:59:59,2021-11-24 23:59:59,ADA,6,31,5,0.9302,,,,
dpos,2022-02-20 23:59:59,2022-03-02 23:59:59,ADA,7,66,11,-0.0326,0.0016,0.2433,,
dpos,2022-03-07 23:59:59,2022-03-12 23:59:59,ADA,8,36,6,0.756,0.7768,,,
dpos,2022-03-25 23:59:59,2022-04-02 23:59:59,ADA,7,54,9,0.4217,0.0374,-0.346,,
dpos,2022-04-11 23:59:59,2022-04-18 23:59:59,ADA,8,48,8,0.1454,-0.1079,-0.8531,,
dpos,2022-05-10 23:59:59,2022-05-17 23:59:59,ADA,8,48,8,0.8684,0.2183,-0.1487,,
dpos,2022-05-25 23:59:59,2022-06-09 23:59:59,ADA,8,96,16,-0.1051,0.5107,-0.107,-0.2467,
dpos,2022-08-12 23:59:59,2022-08-19 23:59:59,ADA,7,48,8,-0.4398,-0.452,0.0829,,
dpos,2022-09-16 23:59:59,2022-09-21 23:59:59,ADA,8,36,6,0.224,0.4478,,,
dpos,2022-10-10 23:59:59,2022-10-14 23:59:59,ADA,8,30,5,-0.9832,,,,
dpos,2022-12-19 23:59:59,2022-12-26 23:59:59,ADA,9,48,8,-0.069,0.0519,-0.2126,,
dpos,2023-03-14 23:59:59,2023-03-21 23:59:59,ADA,7,40,8,-0.5912,-0.1035,-0.2934,,
dpos,2023-03-29 23:59:59,2023-04-04 23:59:59,ADA,7,35,7,0.2376,0.7347,,,
dpos,2023-04-20 23:59:59,2023-04-24 23:59:59,ADA,7,25,5,-0.5391,,,,
dpos,2023-06-08 23:59:59,2023-06-13 23:59:59,ADA,7,23,5,,,,,
dpos,2023-07-05 23:59:59,2023-07-12 23:59:59,ADA,7,40,8,-0.0329,0.5045,0.7932,,
dpos,2023-08-22 23:59:59,2023-08-29 23:59:59,ADA,7,40,8,0.3061,-0.3605,0.5666,,
dpos,2023-09-14 23:59:59,2023-09-19 23:59:59,ADA,7,25,5,,,,,
dpos,2024-03-02 23:59:59,2024-03-08 23:59:59,ADA,8,21,7,0.3891,0.436,,,
dpos,2024-04-23 23:59:59,2024-04-27 23:59:59,ADA,10,10,5,0.2224,,,,
dpos,2024-09-24 23:59:59,2024-09-30 23:59:59,ADA,10,14,7,0.0784,-0.2696,,,
dpos,2024-11-13 23:59:59,2024-11-20 23:59:59,ADA,9,16,8,0.0129,0.434,0.4601,,
dpos,2024-11-25 23:59:59,2024-11-29 23:59:59,ADA,9,10,5,-0.1916,,,,
dpos,2024-12-22 23:59:59,2024-12-26 23:59:59,ADA,9,8,5,0.0615,,,,
dpos,2025-01-07 23:59:59,2025-01-11 23:59:59,ADA,9,14,5,0.0046,,,,
dpos,2025-02-03 23:59:59,2025-02-08 23:59:59,ADA,9,18,6,0.4938,0.2304,,,
dpos,2025-02-18 23:59:59,2025-02-22 23:59:59,ADA,9,15,5,0.5082,,,,
dpos,2025-12-18 23:59:59,2025-12-22 23:59:59,ADA,10,5,5,-0.2623,,,,
dpos,2026-01-29 23:59:59,2026-02-04 23:59:59,ADA,10,7,7,0.1152,0.4072,,,
dpos,2026-03-11 23:59:59,2026-03-16 23:59:59,ADA,10,6,6,-0.0866,0.5265,,,
dpos,2026-03-21 23:59:59,2026-03-30 23:59:59,ADA,11,10,10,0.1805,0.0421,0.1276,,
dpos,2026-06-26 23:59:59,2026-06-30 23:59:59,ADA,16,5,5,-0.6587,,,,
dpos,2026-07-07 23:59:59,2026-07-13 23:59:59,ADA,14,7,7,-0.3993,-0.1018,,,
dpos,2026-07-30 23:59:59,2026-08-05 23:59:59,ADA,15,9,7,-0.3429,0.4022,,,
dragonfly-capital-portfolio,2021-08-03 23:59:59,2021-08-07 23:59:59,BTC,1,50,5,0.3704,,,,
dragonfly-capital-portfolio,2021-09-15 23:59:59,2021-09-20 23:59:59,BTC,1,66,6,-0.8052,-0.4475,,,
dragonfly-capital-portfolio,2021-10-17 23:59:59,2021-10-25 23:59:59,BTC,1,99,9,-0.2009,0.5299,0.3125,,
dragonfly-capital-portfolio,2021-11-22 23:59:59,2021-11-26 23:59:59,BTC,1,60,5,-0.7118,,,,
dragonfly-capital-portfolio,2022-04-01 23:59:59,2022-04-05 23:59:59,BTC,1,60,5,-0.7205,,,,
dragonfly-capital-portfolio,2022-07-28 23:59:59,2022-08-02 23:59:59,BTC,1,78,6,0.55,-0.5328,,,
dragonfly-capital-portfolio,2022-09-18 23:59:59,2022-09-22 23:59:59,BTC,1,65,5,-0.661,,,,
dragonfly-capital-portfolio,2022-12-28 23:59:59,2023-01-03 23:59:59,BTC,1,98,7,-0.8287,-0.3592,,,
dragonfly-capital-portfolio,2023-03-16 23:59:59,2023-03-22 23:59:59,BTC,1,98,7,-0.0748,-0.1885,,,
dragonfly-capital-portfolio,2023-03-30 23:59:59,2023-04-03 23:59:59,BTC,1,70,5,-0.1864,,,,
dragonfly-capital-portfolio,2023-04-10 23:59:59,2023-04-18 23:59:59,BTC,1,126,9,-0.8324,-0.459,0.4693,,
dragonfly-capital-portfolio,2023-06-08 23:59:59,2023-06-14 23:59:59,BTC,1,84,6,-0.9829,,,,
dragonfly-capital-portfolio,2023-07-16 23:59:59,2023-07-22 23:59:59,BTC,1,84,6,0.3703,,,,
dragonfly-capital-portfolio,2023-09-14 23:59:59,2023-09-19 23:59:59,BTC,1,70,5,,,,,
dragonfly-capital-portfolio,2023-09-27 23:59:59,2023-10-01 23:59:59,BTC,1,70,5,0.6135,,,,
dragonfly-capital-portfolio,2023-11-03 23:59:59,2023-11-07 23:59:59,BTC,1,70,5,-0.734,,,,
dragonfly-capital-portfolio,2023-12-24 23:59:59,2024-01-01 23:59:59,BTC,1,112,8,-0.3904,-0.0493,,,
dragonfly-capital-portfolio,2024-06-12 23:59:59,2024-06-16 23:59:59,BTC,1,75,5,-0.834,,,,
dragonfly-capital-portfolio,2024-06-20 23:59:59,2024-06-24 23:59:59,BTC,1,75,5,-0.9305,,,,
dragonfly-capital-portfolio,2024-09-23 23:59:59,2024-09-28 23:59:59,BTC,1,90,6,-0.7074,-0.157,,,
dragonfly-capital-portfolio,2024-11-19 23:59:59,2024-11-28 23:59:59,BTC,1,140,10,-0.8683,-0.5448,0.564,,
dragonfly-capital-portfolio,2025-05-30 23:59:59,2025-06-03 23:59:59,BTC,1,65,5,-0.9316,,,,
dragonfly-capital-portfolio,2025-08-28 23:59:59,2025-09-03 23:59:59,BTC,1,98,7,-0.788,0.2327,,,
dragonfly-capital-portfolio,2025-12-03 23:59:59,2025-12-07 23:59:59,BTC,1,70,5,-0.6063,,,,
dragonfly-capital-portfolio,2025-12-25 23:59:59,2025-12-29 23:59:59,BTC,1,70,5,-0.4736,,,,
dragonfly-capital-portfolio,2026-01-16 23:59:59,2026-01-23 23:59:59,BTC,1,120,8,-0.4252,0.3281,0.0686,,
dragonfly-capital-portfolio,2026-02-25 23:59:59,2026-03-03 23:59:59,BTC,1,98,7,-0.4649,0.2583,,,
dragonfly-capital-portfolio,2026-03-11 23:59:59,2026-03-17 23:59:59,BTC,1,98,7,0.1622,-0.4735,,,
dragonfly-capital-portfolio,2026-04-01 23:59:59,2026-04-11 23:59:59,BTC,1,154,11,-0.5285,0.2315,-0.6041,,
dragonfly-capital-portfolio,2026-06-13 23:59:59,2026-06-19 23:59:59,BTC,1,98,7,-0.5507,-0.0567,,,
dragonfly-capital-portfolio,2026-07-02 23:59:59,2026-07-09 23:59:59,BTC,1,112,8,0.5448,-0.7396,0.2807,,
duckchain-ecosystem,2025-12-16 23:59:59,2025-12-21 23:59:59,USDT,3,6,6,0.8158,-0.2589,,,
duckchain-ecosystem,2026-01-26 23:59:59,2026-02-01 23:59:59,USDT,3,7,7,0.3187,0.0642,,,
duckchain-ecosystem,2026-03-07 23:59:59,2026-03-15 23:59:59,USDT,3,9,9,-0.0417,-0.0449,-0.1312,,
duckchain-ecosystem,2026-04-09 23:59:59,2026-04-15 23:59:59,USDT,3,7,7,0.554,-0.998,,,
duckchain-ecosystem,2026-05-29 23:59:59,2026-06-07 23:59:59,USDT,3,10,10,0.3116,-0.3916,-0.2655,,
duckchain-ecosystem,2026-06-12 23:59:59,2026-06-18 23:59:59,USDT,3,7,7,-0.3425,-0.3844,,,
dwf-labs-portfolio,2024-03-11 23:59:59,2024-03-15 23:59:59,TRX,15,344,5,-0.3934,,,,
dwf-labs-portfolio,2024-03-24 23:59:59,2024-03-30 23:59:59,TON,11,485,7,-0.4872,0.6748,,,
dwf-labs-portfolio,2024-04-19 23:59:59,2024-04-23 23:59:59,TON,9,342,5,0.3216,,,,
dwf-labs-portfolio,2024-06-20 23:59:59,2024-06-26 23:59:59,TON,9,453,7,0.0039,0.5169,,,
dwf-labs-portfolio,2024-06-28 23:59:59,2024-07-03 23:59:59,TON,8,389,6,-0.05,0.1849,,,
dwf-labs-portfolio,2024-07-11 23:59:59,2024-07-17 23:59:59,TON,8,456,7,-0.1081,-0.2288,,,
dwf-labs-portfolio,2024-07-27 23:59:59,2024-07-31 23:59:59,TON,9,316,5,0.0363,,,,
dwf-labs-portfolio,2024-09-22 23:59:59,2024-09-30 23:59:59,TON,9,552,9,-0.0122,-0.23,-0.9223,,
dwf-labs-portfolio,2024-11-25 23:59:59,2024-12-04 23:59:59,TRX,11,603,10,0.7052,-0.0472,-0.0262,,
dwf-labs-portfolio,2025-02-03 23:59:59,2025-02-09 23:59:59,TRX,10,383,7,-0.802,0.2629,,,
dwf-labs-portfolio,2025-02-27 23:59:59,2025-03-05 23:59:59,TRX,10,388,7,-0.4159,0.3997,,,
dwf-labs-portfolio,2025-10-21 23:59:59,2025-10-25 23:59:59,TRX,8,217,5,-0.9199,,,,
dwf-labs-portfolio,2026-05-07 23:59:59,2026-05-11 23:59:59,TRX,8,140,5,0.2439,,,,
dwf-labs-portfolio,2026-06-13 23:59:59,2026-06-19 23:59:59,TRX,8,175,7,-0.2713,-0.4318,,,
dwf-labs-portfolio,2026-07-02 23:59:59,2026-07-09 23:59:59,TRX,8,201,8,0.0275,-0.503,0.1661,,
dwf-labs-portfolio,2026-07-16 23:59:59,2026-07-22 23:59:59,TRX,8,180,7,0.4365,0.0725,,,
dwf-labs-portfolio,2026-07-30 23:59:59,2026-08-05 23:59:59,TRX,8,201,7,0.7774,-0.2344,,,
dwf-labs-portfolio,2026-08-18 23:59:59,2026-08-23 23:59:59,TRX,8,178,6,-0.3508,-0.0581,,,
e-commerce,2020-09-10 23:59:59,2020-09-14 23:59:59,BHP,401,5,5,0.1287,,,,
e-commerce,2020-10-15 23:59:59,2020-10-19 23:59:59,EVR,346,5,5,0.0943,,,,
e-commerce,2020-10-23 23:59:59,2020-10-27 23:59:59,EVR,286,5,5,0.3559,,,,
e-commerce,2022-05-10 23:59:59,2022-05-23 23:59:59,UQC,420,5,5,,,,,
education,2023-05-27 23:59:59,2023-06-03 23:59:59,EDU,160,14,7,-0.4579,,,,
education,2023-09-27 23:59:59,2023-10-01 23:59:59,EDU,250,10,5,0.1887,,,,
education,2023-10-25 23:59:59,2023-11-03 23:59:59,EDU,272,20,10,0.6962,0.6447,-0.0333,,
education,2023-12-01 23:59:59,2023-12-08 23:59:59,EDU,194,15,7,0.4863,,,,
