episode_id,variant,direction,boundary,old_anchor_type,new_anchor_type,old_anchor_value,new_anchor_value,anchor_value_sealed,rekey_event_time,rekey_evidence_complete_time,rekey_known_time,new_anchor_active_time,event_pos,known_pos,crossing_pos,latency_bars,crossing_latency_bars,coordinate_before,coordinate_after,sigma_state_before,sigma_state_after,dist_from_old_anchor,dist_from_new_anchor,dist_from_boundary,vol_known,prior_state_duration,anchor_age,momentum,level_known,level_b_known,anchor_price_known,duplicate_episode_id,stage,is_control
RK-A-d-1-b1-e3331-k3331,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16181,1.8341880827577395,1.8341880827577395,2025-07-15 19:00:00+00:00,2025-07-15 19:00:00+00:00,2025-07-15 19:00:00+00:00,2025-07-15 19:00:00+00:00,3331,3331,3331,0,0,1.8341880827577395,0.0,1.0,0.0,1.8341880827577395,0.0,0.8341880827577395,0.0010380701004633292,1,74,1,1.1596,1.1606045855371823,1.16181,X-d-1-b1-e3331,confirmation,False
RK-A-d-1-b1-e3352-k3352,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1596,2.8017775641147087,2.8017775641147087,2025-07-16 16:00:00+00:00,2025-07-16 16:00:00+00:00,2025-07-16 16:00:00+00:00,2025-07-16 16:00:00+00:00,3352,3352,3352,0,0,2.8017775641147087,0.0,2.0,0.0,2.8017775641147087,0.0,1.8017775641147087,0.0007240464632536143,2,21,1,1.15725,1.158760699604119,1.1596,X-d-1-b1-e3352,confirmation,False
RK-A-d-1-b1-e3538-k3538,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1718299999999997,3.2004981342365673,3.2004981342365673,2025-07-28 10:00:00+00:00,2025-07-28 10:00:00+00:00,2025-07-28 10:00:00+00:00,2025-07-28 10:00:00+00:00,3538,3538,3538,0,0,3.2004981342365673,0.0,3.0,0.0,3.2004981342365673,0.0,2.2004981342365673,0.0011566695942809339,1,186,1,1.1674999999999998,1.1704753634538145,1.1718299999999997,X-d-1-b1-e3538,confirmation,False
RK-A-d-1-b1-e3544-k3544,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16512,1.2664973017001036,1.2664973017001036,2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,3544,3544,3544,0,0,1.2664973017001036,0.0,1.0,0.0,1.2664973017001036,0.0,0.26649730170010355,0.0012207683667095563,5,6,1,1.16332,1.163698526182247,1.16512,X-d-1-b1-e3544,confirmation,False
RK-A-d-1-b1-e3546-k3546,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1633199999999997,1.6366569931991788,1.6366569931991788,2025-07-28 18:00:00+00:00,2025-07-28 18:00:00+00:00,2025-07-28 18:00:00+00:00,2025-07-28 18:00:00+00:00,3546,3546,3546,0,0,1.6366569931991788,0.0,1.0,0.0,1.6366569931991788,0.0,0.6366569931991788,0.001277624971392302,1,2,1,1.1608899999999998,1.1618346623725477,1.1633199999999997,X-d-1-b1-e3546,confirmation,False
RK-A-d-1-b1-e3561-k3561,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1578799999999998,3.3214098677796042,3.3214098677796042,2025-07-29 09:00:00+00:00,2025-07-29 09:00:00+00:00,2025-07-29 09:00:00+00:00,2025-07-29 09:00:00+00:00,3561,3561,3561,0,0,3.3214098677796042,0.0,3.0,0.0,3.3214098677796042,0.0,2.3214098677796042,0.001174999530268442,14,15,1,1.1533699999999998,1.1565202905293246,1.1578799999999998,X-d-1-b1-e3561,confirmation,False
RK-A-d-1-b1-e3597-k3597,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.14687,2.38441136206519,2.38441136206519,2025-07-30 21:00:00+00:00,2025-07-30 21:00:00+00:00,2025-07-30 21:00:00+00:00,2025-07-30 21:00:00+00:00,3597,3597,3597,0,0,2.38441136206519,0.0,2.0,0.0,2.38441136206519,0.0,1.3844113620651899,0.0016194409602667745,5,36,1,1.14245,1.145014214818747,1.14687,X-d-1-b1-e3597,confirmation,False
RK-A-d-1-b1-e3599-k3599,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1423999999999999,1.1490628990627452,1.1490628990627452,2025-07-30 23:00:00+00:00,2025-07-30 23:00:00+00:00,2025-07-30 23:00:00+00:00,2025-07-30 23:00:00+00:00,3599,3599,3599,0,0,1.1490628990627452,0.0,1.0,0.0,1.1490628990627452,0.0,0.14906289906274517,0.001570713883981519,1,2,1,1.1403399999999997,1.1406070249529663,1.1423999999999999,X-d-1-b1-e3599,confirmation,False
RK-A-d-1-b1-e3785-k3785,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16195,2.4236338304642033,2.4236338304642033,2025-08-11 17:00:00+00:00,2025-08-11 17:00:00+00:00,2025-08-11 17:00:00+00:00,2025-08-11 17:00:00+00:00,3785,3785,3785,0,0,2.4236338304642033,0.0,2.0,0.0,2.4236338304642033,0.0,1.4236338304642033,0.0008388783213184711,3,186,1,1.15959,1.160975674062135,1.16195,X-d-1-b1-e3785,confirmation,False
RK-A-d-1-b1-e3940-k3940,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16388,1.431422577892583,1.431422577892583,2025-08-20 04:00:00+00:00,2025-08-20 04:00:00+00:00,2025-08-20 04:00:00+00:00,2025-08-20 04:00:00+00:00,3940,3940,3940,0,0,1.431422577892583,0.0,1.0,0.0,1.431422577892583,0.0,0.4314225778925831,0.0006725909176552066,9,155,1,1.16276,1.1630974480809169,1.16388,X-d-1-b1-e3940,confirmation,False
RK-A-d-1-b1-e3978-k3978,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16158,1.0876646510721708,1.0876646510721708,2025-08-21 18:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21 18:00:00+00:00,3978,3978,3978,0,0,1.0876646510721708,0.0,1.0,0.0,1.0876646510721708,0.0,0.08766465107217081,0.0009027633335601737,2,38,1,1.16044,1.160531841357784,1.16158,X-d-1-b1-e3978,confirmation,False
RK-A-d-1-b1-e3990-k3990,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16038,1.6891784298561443,1.6891784298561443,2025-08-22 06:00:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22 06:00:00+00:00,3990,3990,3990,0,0,1.6891784298561443,0.0,1.0,0.0,1.6891784298561443,0.0,0.6891784298561443,0.0007197925450111304,2,12,1,1.15897,1.1595450676517083,1.16038,X-d-1-b1-e3990,confirmation,False
RK-A-d-1-b1-e4067-k4067,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16034,2.1623690445779955,2.1623690445779955,2025-08-27 11:00:00+00:00,2025-08-27 11:00:00+00:00,2025-08-27 11:00:00+00:00,2025-08-27 11:00:00+00:00,4067,4067,4067,0,0,2.1623690445779955,0.0,2.0,0.0,2.1623690445779955,0.0,1.1623690445779955,0.0005782616868695286,1,77,1,1.15889,1.1596692137979299,1.16034,X-d-1-b1-e4067,confirmation,False
RK-A-d-1-b1-e4069-k4069,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15889,1.4276573036719236,1.4276573036719236,2025-08-27 13:00:00+00:00,2025-08-27 13:00:00+00:00,2025-08-27 13:00:00+00:00,2025-08-27 13:00:00+00:00,4069,4069,4069,0,0,1.4276573036719236,0.0,1.0,0.0,1.4276573036719236,0.0,0.42765730367192356,0.0005623297739863575,1,2,1,1.15796,1.1582385048429549,1.15889,X-d-1-b1-e4069,confirmation,False
RK-A-d-1-b1-e4456-k4456,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1790700000000003,1.6062874832985503,1.6062874832985503,2025-09-18 16:00:00+00:00,2025-09-18 16:00:00+00:00,2025-09-18 16:00:00+00:00,2025-09-18 16:00:00+00:00,4456,4456,4456,0,0,1.6062874832985503,0.0,1.0,0.0,1.6062874832985503,0.0,0.6062874832985503,0.00124204735080614,1,387,1,1.1767200000000002,1.1776064483184792,1.1790700000000003,X-d-1-b1-e4456,confirmation,False
RK-A-d-1-b1-e4478-k4478,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.17598,3.2953016381506597,3.2953016381506597,2025-09-19 14:00:00+00:00,2025-09-19 14:00:00+00:00,2025-09-19 14:00:00+00:00,2025-09-19 14:00:00+00:00,4478,4478,4478,0,0,3.2953016381506597,0.0,3.0,0.0,3.2953016381506597,0.0,2.2953016381506597,0.0005940975652061864,7,22,1,1.17368,1.1752815606363745,1.17598,X-d-1-b1-e4478,confirmation,False
RK-A-d-1-b1-e4580-k4580,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16707,1.172791277399002,1.172791277399002,2025-09-25 20:00:00+00:00,2025-09-25 20:00:00+00:00,2025-09-25 20:00:00+00:00,2025-09-25 20:00:00+00:00,4580,4580,4580,0,0,1.172791277399002,0.0,1.0,0.0,1.172791277399002,0.0,0.1727912773990019,0.0009576295041922627,3,102,1,1.16576,1.1659529142970253,1.16707,X-d-1-b1-e4580,confirmation,False
RK-A-d-1-b1-e4697-k4697,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.17225,1.4189194059663117,1.4189194059663117,2025-10-02 17:00:00+00:00,2025-10-02 17:00:00+00:00,2025-10-02 17:00:00+00:00,2025-10-02 17:00:00+00:00,4697,4697,4697,0,0,1.4189194059663117,0.0,1.0,0.0,1.4189194059663117,0.0,0.4189194059663117,0.0005473083136775146,1,117,1,1.17134,1.1716085933688933,1.17225,X-d-1-b1-e4697,confirmation,False
RK-A-d-1-b1-e4738-k4738,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1693699999999998,3.134159171582073,3.134159171582073,2025-10-06 10:00:00+00:00,2025-10-06 10:00:00+00:00,2025-10-06 10:00:00+00:00,2025-10-06 10:00:00+00:00,4738,4738,4738,0,0,3.134159171582073,0.0,3.0,0.0,3.134159171582073,0.0,2.134159171582073,0.0008579073527966616,1,41,1,1.1662299999999999,1.1683672190869234,1.1693699999999998,X-d-1-b1-e4738,confirmation,False
RK-A-d-1-b1-e4774-k4774,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16579,1.128355140127208,1.128355140127208,2025-10-07 22:00:00+00:00,2025-10-07 22:00:00+00:00,2025-10-07 22:00:00+00:00,2025-10-07 22:00:00+00:00,4774,4774,4774,0,0,1.128355140127208,0.0,1.0,0.0,1.128355140127208,0.0,0.12835514012720806,0.0005627343889003998,1,36,1,1.16505,1.1651341544274998,1.16579,X-d-1-b1-e4774,confirmation,False
RK-A-d-1-b1-e4780-k4780,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16474,2.746792777765701,2.746792777765701,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,2025-10-08 04:00:00+00:00,4780,4780,4780,0,0,2.746792777765701,0.0,2.0,0.0,2.746792777765701,0.0,1.7467927777657009,0.0006475922799655165,2,6,1,1.16267,1.1639859675469826,1.16474,X-d-1-b1-e4780,confirmation,False
RK-A-d-1-b1-e4817-k4817,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16028,2.341290427001588,2.341290427001588,2025-10-09 17:00:00+00:00,2025-10-09 17:00:00+00:00,2025-10-09 17:00:00+00:00,2025-10-09 17:00:00+00:00,4817,4817,4817,0,0,2.341290427001588,0.0,2.0,0.0,2.341290427001588,0.0,1.3412904270015882,0.0007995545003299154,1,37,1,1.15811,1.1593526636817233,1.16028,X-d-1-b1-e4817,confirmation,False
RK-A-d-1-b1-e4821-k4821,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1558,1.1674464662757624,1.1674464662757624,2025-10-09 21:00:00+00:00,2025-10-09 21:00:00+00:00,2025-10-09 21:00:00+00:00,2025-10-09 21:00:00+00:00,4821,4821,4821,0,0,1.1674464662757624,0.0,1.0,0.0,1.1674464662757624,0.0,0.16744646627576243,0.0008601146633924471,2,4,1,1.15464,1.1548063068783243,1.1558,X-d-1-b1-e4821,confirmation,False
RK-A-d-1-b1-e4988-k4988,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1649099999999997,1.0063182981425884,1.0063182981425884,2025-10-20 20:00:00+00:00,2025-10-20 20:00:00+00:00,2025-10-20 20:00:00+00:00,2025-10-20 20:00:00+00:00,4988,4988,4988,0,0,1.0063182981425884,0.0,1.0,0.0,1.0063182981425884,0.0,0.006318298142588441,0.000486355001312768,7,167,1,1.1643399999999997,1.1643435779476847,1.1649099999999997,X-d-1-b1-e4988,confirmation,False
RK-A-d-1-b1-e4997-k4997,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16408,1.2659402969666542,1.2659402969666542,2025-10-21 05:00:00+00:00,2025-10-21 05:00:00+00:00,2025-10-21 05:00:00+00:00,2025-10-21 05:00:00+00:00,4997,4997,4997,0,0,1.2659402969666542,0.0,1.0,0.0,1.2659402969666542,0.0,0.2659402969666542,0.0004412031288410023,1,9,1,1.16343,1.163566517545141,1.16408,X-d-1-b1-e4997,confirmation,False
RK-A-d-1-b1-e5000-k5000,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16343,1.6580084996600646,1.6580084996600646,2025-10-21 08:00:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 08:00:00+00:00,5000,5000,5000,0,0,1.6580084996600646,0.0,1.0,0.0,1.6580084996600646,0.0,0.6580084996600646,0.00046674914639508575,2,3,1,1.16253,1.1628870967502798,1.16343,X-d-1-b1-e5000,confirmation,False
RK-A-d-1-b1-e5009-k5009,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.16112,1.2804256144326176,1.2804256144326176,2025-10-21 17:00:00+00:00,2025-10-21 17:00:00+00:00,2025-10-21 17:00:00+00:00,2025-10-21 17:00:00+00:00,5009,5009,5009,0,0,1.2804256144326176,0.0,1.0,0.0,1.2804256144326176,0.0,0.2804256144326176,0.0004575142811643986,7,9,1,1.16044,1.1605888925217467,1.16112,X-d-1-b1-e5009,confirmation,False
RK-A-d-1-b1-e5029-k5029,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15949,1.8405841428170084,1.8405841428170084,2025-10-22 13:00:00+00:00,2025-10-22 13:00:00+00:00,2025-10-22 13:00:00+00:00,2025-10-22 13:00:00+00:00,5029,5029,5029,0,0,1.8405841428170084,0.0,1.0,0.0,1.8405841428170084,0.0,0.8405841428170084,0.0004265688987235955,3,20,1,1.15858,1.1589955031036154,1.15949,X-d-1-b1-e5029,confirmation,False
RK-A-d-1-b1-e5175-k5175,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15944,2.4739354059524934,2.4739354059524934,2025-10-30 15:00:00+00:00,2025-10-30 15:00:00+00:00,2025-10-30 15:00:00+00:00,2025-10-30 15:00:00+00:00,5175,5175,5175,0,0,2.4739354059524934,0.0,2.0,0.0,2.4739354059524934,0.0,1.4739354059524934,0.0013759369754098234,2,146,1,1.1555,1.157845780657416,1.15944,X-d-1-b1-e5175,confirmation,False
RK-A-d-1-b1-e5200-k5200,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1555000000000002,2.7260513380668754,2.7260513380668754,2025-10-31 16:00:00+00:00,2025-10-31 16:00:00+00:00,2025-10-31 16:00:00+00:00,2025-10-31 16:00:00+00:00,5200,5200,5200,0,0,2.7260513380668754,0.0,2.0,0.0,2.7260513380668754,0.0,1.7260513380668754,0.0005146543533183719,1,25,1,1.1538800000000002,1.1549054698966166,1.1555000000000002,X-d-1-b1-e5200,confirmation,False
RK-A-d-1-b1-e5243-k5243,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15083,1.0576494879364557,1.0576494879364557,2025-11-04 11:00:00+00:00,2025-11-04 11:00:00+00:00,2025-11-04 11:00:00+00:00,2025-11-04 11:00:00+00:00,5243,5243,5243,0,0,1.0576494879364557,0.0,1.0,0.0,1.0576494879364557,0.0,0.057649487936455746,0.0005999398363996095,1,43,1,1.1501,1.1501397783045244,1.15083,X-d-1-b1-e5243,confirmation,False
RK-A-d-1-b1-e5245-k5245,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1501,1.6547807571536712,1.6547807571536712,2025-11-04 13:00:00+00:00,2025-11-04 13:00:00+00:00,2025-11-04 13:00:00+00:00,2025-11-04 13:00:00+00:00,5245,5245,5245,0,0,1.6547807571536712,0.0,1.0,0.0,1.6547807571536712,0.0,0.6547807571536712,0.0005730022320855019,1,2,1,1.14901,1.1494411789038836,1.1501,X-d-1-b1-e5245,confirmation,False
RK-A-d-1-b1-e5248-k5248,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.14893,1.2431020458581674,1.2431020458581674,2025-11-04 16:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 16:00:00+00:00,5248,5248,5248,0,0,1.2431020458581674,0.0,1.0,0.0,1.2431020458581674,0.0,0.24310204585816741,0.0005883526898249181,2,3,1,1.14809,1.1482542227612513,1.14893,X-d-1-b1-e5248,confirmation,False
RK-A-d-1-b1-e5463-k5463,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15966,1.136357799163342,1.136357799163342,2025-11-17 15:00:00+00:00,2025-11-17 15:00:00+00:00,2025-11-17 15:00:00+00:00,2025-11-17 15:00:00+00:00,5463,5463,5463,0,0,1.136357799163342,0.0,1.0,0.0,1.136357799163342,0.0,0.136357799163342,0.00041746485875690824,4,215,1,1.15911,1.1591759837388134,1.15966,X-d-1-b1-e5463,confirmation,False
RK-A-d-1-b1-e5512-k5512,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15692,1.963893871190357,1.963893871190357,2025-11-19 16:00:00+00:00,2025-11-19 16:00:00+00:00,2025-11-19 16:00:00+00:00,2025-11-19 16:00:00+00:00,5512,5512,5512,0,0,1.963893871190357,0.0,1.0,0.0,1.963893871190357,0.0,0.9638938711903571,0.0006077386958746558,1,49,1,1.15554,1.1562171085567674,1.15692,X-d-1-b1-e5512,confirmation,False
RK-A-d-1-b1-e5517-k5517,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.15298,1.233622378795877,1.233622378795877,2025-11-19 21:00:00+00:00,2025-11-19 21:00:00+00:00,2025-11-19 21:00:00+00:00,2025-11-19 21:00:00+00:00,5517,5517,5517,0,0,1.233622378795877,0.0,1.0,0.0,1.233622378795877,0.0,0.2336223787958771,0.0006189341519396912,3,5,1,1.1521,1.1522666020974335,1.15298,X-d-1-b1-e5517,confirmation,False
RK-A-d-1-b1-e5984-k5984,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1728499999999997,1.6670379051849038,1.6670379051849038,2025-12-17 08:00:00+00:00,2025-12-17 08:00:00+00:00,2025-12-17 08:00:00+00:00,2025-12-17 08:00:00+00:00,5984,5984,5984,0,0,1.6670379051849038,0.0,1.0,0.0,1.6670379051849038,0.0,0.6670379051849038,0.0009520715648350315,2,467,1,1.1709899999999998,1.1717338942557611,1.1728499999999997,X-d-1-b1-e5984,confirmation,False
RK-A-d-1-b1-e6151-k6151,RKEY_A,-1,1.0,TRAILING50,TRAILING50,1.1764400000000002,1.2631615478861724,1.2631615478861724,2025-12-29 07:00:00+00:00,2025-12-29 07:00:00+00:00,2025-12-29 07:00:00+00:00,2025-12-29 07:00:00+00:00,6151,6151,6151,0,0,1.2631615478861724,0.0,1.0,0.0,1.2631615478861724,0.0,0.2631615478861724,0.0005519968160104698,1,167,1,1.1756200000000003,1.1757907880637184,1.1764400000000002,X-d-1-b1-e6151,confirmation,False
RK-B-d-1-b1-e10-k12,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03485,3.108424482792327,-1.9530942204557107,2025-01-02 10:00:00+00:00,2025-01-02 12:00:00+00:00,2025-01-02 12:00:00+00:00,2025-01-02 12:00:00+00:00,10,12,12,2,0,3.108424482792327,0.0,3.0,0.0,3.108424482792327,0.0,2.108424482792327,0.0009869782068237492,1,10,1,1.03168,1.0338291294740205,1.03485,X-d-1-b1-e12,confirmation,False
RK-B-d-1-b1-e17-k18,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.02743,2.458693624093027,2.458693624093027,2025-01-02 17:00:00+00:00,2025-01-02 18:00:00+00:00,2025-01-02 18:00:00+00:00,2025-01-02 18:00:00+00:00,17,18,17,1,1,1.0917757537655355,-1.3669178703274913,1.0,1.0,1.0917757537655355,1.3669178703274913,0.09177575376553548,0.0011685912319697352,3,5,-1,1.0244822169231127,1.026230055569362,1.02743,X-d-1-b1-e17,confirmation,False
RK-B-d-1-b1-e105-k109,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03188,2.6665367692460595,-2.5875489900568915,2025-01-08 09:00:00+00:00,2025-01-08 13:00:00+00:00,2025-01-08 13:00:00+00:00,2025-01-08 13:00:00+00:00,105,109,109,4,0,2.6665367692460595,0.0,2.0,0.0,2.6665367692460595,0.0,1.6665367692460595,0.0007639849777055283,3,87,1,1.02978,1.0310919602448023,1.03188,X-d-1-b1-e109,confirmation,False
RK-B-d-1-b1-e158-k159,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.0281700000000003,2.0695128925473774,-4.621421607995844,2025-01-10 14:00:00+00:00,2025-01-10 15:00:00+00:00,2025-01-10 15:00:00+00:00,2025-01-10 15:00:00+00:00,158,159,159,1,0,2.0695128925473774,0.0,2.0,0.0,2.0695128925473774,0.0,1.0695128925473774,0.0011857694018500235,0,49,1,1.0256500000000002,1.0269515500172206,1.0281700000000003,X-d-1-b1-e159,confirmation,False
RK-B-d-1-b1-e169-k173,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.02374,1.7541047341222125,-0.4521116608276443,2025-01-13 01:00:00+00:00,2025-01-13 05:00:00+00:00,2025-01-13 05:00:00+00:00,2025-01-13 05:00:00+00:00,169,173,173,4,0,1.7541047341222125,0.0,1.0,0.0,1.7541047341222125,0.0,0.7541047341222125,0.0012264350446726314,10,10,1,1.02154,1.0224852189983447,1.02374,X-d-1-b1-e173,confirmation,False
RK-B-d-1-b1-e175-k179,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.02117,1.9995310716609658,-0.6175613415250226,2025-01-13 07:00:00+00:00,2025-01-13 11:00:00+00:00,2025-01-13 11:00:00+00:00,2025-01-13 11:00:00+00:00,175,179,179,4,0,1.9995310716609658,0.0,1.0,0.0,1.9995310716609658,0.0,0.9995310716609658,0.0009019514893831876,5,2,1,1.01933,1.0202493694420502,1.02117,X-d-1-b1-e179,confirmation,False
RK-B-d-1-b1-e466-k467,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.0416,1.5393366531004224,-1.254188561221108,2025-01-29 10:00:00+00:00,2025-01-29 11:00:00+00:00,2025-01-29 11:00:00+00:00,2025-01-29 11:00:00+00:00,466,467,467,1,0,1.5393366531004224,0.0,1.0,0.0,1.5393366531004224,0.0,0.5393366531004224,0.0007675860615701899,0,287,1,1.04037,1.0408007891290714,1.0416,X-d-1-b1-e467,confirmation,False
RK-B-d-1-b1-e524-k528,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03587,3.7957767523989165,-0.057075375839251624,2025-01-31 20:00:00+00:00,2025-02-03 00:00:00+00:00,2025-02-03 00:00:00+00:00,2025-02-03 00:00:00+00:00,524,528,528,4,0,3.7957767523989165,0.0,3.0,0.0,3.7957767523989165,0.0,2.7957767523989165,0.002781722314494053,4,57,1,1.02499,1.0329925013626715,1.03587,X-d-1-b1-e528,confirmation,False
RK-B-d-1-b1-e640-k642,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03552,2.3007981758823983,-3.220140386145707,2025-02-07 16:00:00+00:00,2025-02-07 18:00:00+00:00,2025-02-07 18:00:00+00:00,2025-02-07 18:00:00+00:00,640,642,642,2,0,2.3007981758823983,0.0,2.0,0.0,2.3007981758823983,0.0,1.3007981758823983,0.0011515657941321966,1,112,1,1.03278,1.034328216928872,1.03552,X-d-1-b1-e642,confirmation,False
RK-B-d-1-b1-e644-k648,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03218,2.241310290220973,-0.28407573618259196,2025-02-07 20:00:00+00:00,2025-02-10 00:00:00+00:00,2025-02-10 00:00:00+00:00,2025-02-10 00:00:00+00:00,644,648,648,4,0,2.241310290220973,0.0,2.0,0.0,2.241310290220973,0.0,1.241310290220973,0.0013463502661727861,5,2,1,1.02907,1.030791259257772,1.03218,X-d-1-b1-e648,confirmation,False
RK-B-d-1-b1-e805-k807,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.0455,1.9569872044827985,-1.6348127096571876,2025-02-18 13:00:00+00:00,2025-02-18 15:00:00+00:00,2025-02-18 15:00:00+00:00,2025-02-18 15:00:00+00:00,805,807,807,2,0,1.9569872044827985,0.0,1.0,0.0,1.9569872044827985,0.0,0.9569872044827985,0.000503662036617818,1,157,1,1.04447,1.0449735539272957,1.0455,X-d-1-b1-e807,confirmation,False
RK-B-d-1-b1-e825-k827,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.04405,1.738426488226,-1.1478500509412906,2025-02-19 09:00:00+00:00,2025-02-19 11:00:00+00:00,2025-02-19 11:00:00+00:00,2025-02-19 11:00:00+00:00,825,827,827,2,0,1.738426488226,0.0,1.0,0.0,1.738426488226,0.0,0.7384264882260001,0.0006284408890635934,1,18,1,1.04291,1.0433940824140757,1.04405,X-d-1-b1-e827,confirmation,False
RK-B-d-1-b1-e832-k834,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.04239,2.939052270015665,-2.154111152912454,2025-02-19 16:00:00+00:00,2025-02-19 18:00:00+00:00,2025-02-19 18:00:00+00:00,2025-02-19 18:00:00+00:00,832,834,834,2,0,2.939052270015665,0.0,2.0,0.0,2.939052270015665,0.0,1.9390522700156652,0.0006305537668244699,1,5,1,1.04046,1.041732924241568,1.04239,X-d-1-b1-e834,confirmation,False
RK-B-d-1-b1-e974-k975,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.04629,3.145247490211205,-2.1154406099302223,2025-02-27 14:00:00+00:00,2025-02-27 15:00:00+00:00,2025-02-27 15:00:00+00:00,2025-02-27 15:00:00+00:00,974,975,975,1,0,3.145247490211205,0.0,3.0,0.0,3.145247490211205,0.0,2.145247490211205,0.0012056227796158438,0,140,1,1.04233,1.0450293290414299,1.04629,X-d-1-b1-e975,confirmation,False
RK-B-d-1-b1-e1003-k1004,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.03825,1.940585737080806,-2.1602147850986846,2025-02-28 19:00:00+00:00,2025-02-28 20:00:00+00:00,2025-02-28 20:00:00+00:00,2025-02-28 20:00:00+00:00,1003,1004,1004,1,0,1.940585737080806,0.0,1.0,0.0,1.940585737080806,0.0,0.940585737080806,0.0009389070886778088,0,28,1,1.03636,1.0372756372048266,1.03825,X-d-1-b1-e1004,confirmation,False
RK-B-d-1-b1-e1212-k1214,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.0865400000000003,1.0060360733639035,-1.1950465628846907,2025-03-13 12:00:00+00:00,2025-03-13 14:00:00+00:00,2025-03-13 14:00:00+00:00,2025-03-13 14:00:00+00:00,1212,1214,1214,2,0,1.0060360733639035,0.0,1.0,0.0,1.0060360733639035,0.0,0.006036073363903549,0.0008328447426638449,1,208,1,1.0856300000000003,1.0856354575972835,1.0865400000000003,X-d-1-b1-e1214,confirmation,False
RK-B-d-1-b1-e1310-k1313,RKEY_B,-1,1.0,TRAILING50,TRAILING50,1.08925,1.0087617403063829,-1.6839781180027358,2025-03-19 14:00:00+00:00,2025-03-19 17:00:00+00:00,2025-03-19 17:00:00+00:00,2025-03-19 17:00:00+00:00,1310,1313,1313,3,0,1.0087617403063829,0.0,1.0,0.0,1.0087617403063829,0.0,0.008761740306382881,0.0007829856126700577,2,96,1,1.08839,1.0883974667255982,1.08925,X-d-1-b1-e1313,confirmation,False
