historical_date,cmc_id,rank,rank_band,ret_1d,sigma_t0,fwd1_cum,fwd2_cum,fwd3_cum,fwd5_cum,fwd7_cum,fwd10_cum,fwd14_cum,fwd21_cum,fwd30_cum,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,volume_24h_usd,vol_prev7_med,listing_age_days,log10_mcap,mcap_q_within_date,momentum_state,top500_breadth_30d,top500_dispersion_30d,mkt_vol_30d,btc_ret_1d,eth_ret_1d,z1,sign,ns,cls,family,fwd7_sigma,reversal,subperiod,event_id,price_outcome,pre_rank_state,fwd_rank_vel_7d,rank_outcome,price_recovered,price_new_low,rank_recovered,rank_decayed,cross_state,response_class,resp3,rank_depth_rel,vol_med,cell,age_in_cell,BTC_UP,RISK_ON,field_imp_max14
2026-03-14 23:59:59,17520,888,751-1000,-0.11736614,0.055272855,-0.027937746,-0.033893052,-0.06759568,-0.06780792,-0.06872329,-0.13708766,0.11833348,0.3655518,0.9118387,-44.0,-66.0,-118.0,-196.0,-325.0,41562.77,37443.57,1474,7.1620965,2.0,SHORT_COLD_MEDIUM_COLD,0.522,0.2881629777843125,0.03497123,0.0034714183,0.002161505,2.1233957,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.4699407,0,2025-2026,LF2EV_17520_20260314,PARTIAL_REBOUND,RANK_DETERIORATING,-34.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,WEAK_RESPONSE,WEAK_DELAYED,-0.009788617701672941,0.03497123157776044,HIGH_BREADTH_LOW_DISP,1.0,1.0,1.0,0.258
2026-05-10 23:59:59,17520,691,501-750,-0.3381009,0.12374548,-0.18880929,-0.4496397,-0.44864884,-0.31201255,-0.31377035,-0.31227234,-0.31406772,-0.3098921,0.30817014,-163.0,-22.0,-11.0,179.0,153.0,9489.96,27676.58,1531,7.485198,3.0,SHORT_HOT_MEDIUM_HOT,0.746,0.5987809277861545,0.03027609,0.018280236,0.018187206,2.7322283,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.95837075,0,2025-2026,LF2EV_17520_20260510,FULL_REVERSAL,RANK_DETERIORATING,-124.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.008028957135907455,0.03027608992903405,HIGH_BREADTH_HIGH_DISP,25.0,1.0,1.0,0.11399999999999999
2025-07-18 23:59:59,17591,680,501-750,-0.06745066,0.024688834,-0.060189713,-0.04847015,-0.0009052759,0.08948613,0.119232096,0.09461848,0.05564469,0.19794641,0.2725069,-108.0,-99.0,-72.0,41.0,-41.0,2.7154868e+06,2.858748e+06,1271,7.649121,3.0,SHORT_COLD_MEDIUM_HOT,0.706,0.259292044194024,0.042578492,-0.010785643,0.020775475,2.7320309,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.8253392,1,2025-2026,LF2EV_17591_20250718,LATE_RECOVERY,RANK_DETERIORATING,106.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.1026550237536148,0.04257849237743424,HIGH_BREADTH_LOW_DISP,8.0,1.0,1.0,0.19599999999999995
2025-07-19 23:59:59,17591,614,501-750,-0.060189713,0.02559,0.011719562,0.059284437,0.030152177,0.16721633,0.16171579,0.18046051,0.11878151,0.2768101,0.30978376,66.0,-24.0,-24.0,17.0,24.0,1.6604524e+06,2.7154868e+06,1272,7.6221614,3.0,SHORT_COLD_MEDIUM_HOT,0.804,0.2662800200735841,0.042982634,-0.00053596636,0.0130338725,2.3520794,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,2.3885434,1,2025-2026,LF2EV_17591_20250719,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,25.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.1176021475747896,0.042982634755010976,HIGH_BREADTH_LOW_DISP,9.0,1.0,1.0,0.19599999999999995
2024-12-28 23:59:59,17722,1276,1001-1500,-0.10938299,0.031874653,-0.0063610934,-0.0075605568,-0.016071023,-0.0034782237,0.025780402,0.009222113,-0.0027607258,0.100368366,0.10478249,-48.0,-36.0,-23.0,-32.0,-83.0,1.549886e+06,1.4380239e+06,1064,6.9159303,1.0,SHORT_COLD_MEDIUM_COLD,0.3,0.47690889698488215,0.06999267,0.010609813,0.020723077,3.4316604,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.30569986,1,2024,LF2EV_17722_20241228,LATE_RECOVERY,RANK_DETERIORATING,-4.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.034856658311407385,0.0699926706411213,LOW_BREADTH_HIGH_DISP,2.0,0.0,1.0,-0.0020000000000000018
2024-03-27 23:59:59,18031,675,501-750,-0.09111402,0.044618957,0.05288944,0.0029430757,0.03680676,0.034657933,0.058831662,0.04689588,0.049271673,-0.01125443,-0.016401261,-22.0,-25.0,-45.0,-52.0,-118.0,746003.2,734014.9,776,7.687366,3.0,SHORT_COLD_MEDIUM_COLD,0.7,0.54708726034899,0.06363747,-0.007608435,-0.024359485,2.0420473,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.49835947,1,2024,LF2EV_18031_20240327,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,23.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.07592880382226841,0.06363747289044795,HIGH_BREADTH_HIGH_DISP,40.0,1.0,1.0,0.020000000000000018
2023-04-16 23:59:59,18208,731,501-750,-0.029417612,0.012810829,-0.009915491,-0.0041358876,-0.0022754392,-0.07870527,-0.10429953,-0.10886018,-0.056482155,-0.08917178,-0.1449116,-2.0,-1.0,-12.0,-39.0,-16.0,940001.8,1.1507381e+06,419,7.156068,3.0,SHORT_COLD_MEDIUM_COLD,0.548,0.21498088897042708,0.03451522,-0.00010361651,0.0131610045,2.2963083,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.0772028,0,2023,LF2EV_18208_20230416,CONTINUED_DECLINE,RANK_DETERIORATING,-7.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.016838642704342544,0.03451522086499073,HIGH_BREADTH_LOW_DISP,8.0,1.0,1.0,0.2
2025-03-23 23:59:59,18966,849,751-1000,-0.073424324,0.03586665,0.051638138,0.043707136,0.044494208,0.040662892,-0.0017240109,-0.0079672355,-0.1233923,-0.077157915,-0.085303985,-23.0,-21.0,-22.0,2.0,-46.0,134226.86,163427.4,1098,7.216207,3.0,SHORT_COLD_MEDIUM_HOT,0.132,0.19973216080639522,0.06124316,0.026503857,0.01275805,2.0471475,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.01816771,0,2025-2026,LF2EV_18966_20250323,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,58.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.0682754144354899,0.06124315988940635,LOW_BREADTH_LOW_DISP,14.0,0.0,0.0,0.12
2023-02-18 23:59:59,19018,679,501-750,-0.078140736,0.037326705,0.04877494,0.032452364,-0.012268444,0.020521747,-0.090711236,-0.067111656,-0.10063711,-0.24436943,-0.04936812,-44.0,-25.0,-41.0,-65.0,-112.0,2.3302618e+06,1.9835982e+06,331,7.3033204,3.0,SHORT_COLD_MEDIUM_COLD,0.794,0.4599189170670458,0.05022619,0.0030805254,-0.0017488484,2.0934272,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.918528,0,2023,LF2EV_19018_20230218,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,18.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,RESPONDS,RESPONDS,0.04839854069722049,0.05022618733709174,HIGH_BREADTH_HIGH_DISP,30.0,1.0,1.0,0.10000000000000009
2023-03-18 23:59:59,19018,681,501-750,-0.2077812,0.063968405,-0.0402234,-0.04340883,-0.072684705,-0.04196111,-0.104732,-0.13850689,-0.094005406,-0.121623755,-0.21547659,-50.0,-2.0,-16.0,-25.0,-56.0,5.231098e+06,3.2507922e+06,359,7.256886,3.0,SHORT_HOT_MEDIUM_HOT,0.284,0.2614266067975958,0.047841698,-0.016702598,-0.01719705,3.2481847,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.6188208,0,2023,LF2EV_19018_20230318,CONTINUED_DECLINE,RANK_DETERIORATING,-12.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.013430424484713266,0.047841698322775954,LOW_BREADTH_LOW_DISP,1.0,1.0,1.0,0.07799999999999999
2023-06-29 23:59:59,19018,680,501-750,-0.16711643,0.06968847,0.0041508037,0.07828507,0.21632601,0.09216244,0.032081522,-0.007599651,0.07527197,-0.12285373,-0.27301514,-64.0,-80.0,-59.0,-121.0,-109.0,2.5936068e+06,2.6968538e+06,462,7.163915,3.0,SHORT_COLD_MEDIUM_COLD,0.134,0.22549159754673134,0.04456313,0.011935853,0.01326941,2.39805,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.17399831,1,2023,LF2EV_19018_20230629,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,5.0,RANK_RECOVERY,1,1,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.03297228695415966,0.04456312922364099,LOW_BREADTH_LOW_DISP,56.0,1.0,1.0,0.762
2023-09-03 23:59:59,19091,537,501-750,-0.042333733,0.016081283,0.009978122,0.02892305,0.026835538,0.02555906,0.010367148,0.05062282,0.101975515,0.02819753,0.107247934,-11.0,-13.0,-6.0,-18.0,-31.0,232386.75,262229.12,526,7.3568306,3.0,SHORT_COLD_MEDIUM_COLD,0.116,0.18017457168272022,0.03270506,0.003895396,-0.0005544569,2.632485,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.243663,1,2023,LF2EV_19091_20230903,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-2.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,0.013595517744489527,0.03270506009682033,LOW_BREADTH_LOW_DISP,11.0,0.0,0.0,0.306
2023-12-22 23:59:59,19091,604,501-750,-0.07245089,0.025965493,-0.08587045,-0.1023639,-0.08889438,-0.09266913,-0.1198035,-0.16053052,-0.117541075,-0.19118516,-0.20150039,-23.0,-32.0,-26.0,-49.0,-63.0,335459.9,309469.56,636,7.5636387,3.0,SHORT_COLD_MEDIUM_COLD,0.77,0.4986557983296675,0.04232006,0.0029348768,0.038839426,2.790276,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.7439095,0,2023,LF2EV_19091_20231222,CONTINUED_DECLINE,RANK_DETERIORATING,-56.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.04026514465796782,0.042320062236716804,HIGH_BREADTH_HIGH_DISP,8.0,1.0,1.0,0.746
2023-12-23 23:59:59,19091,623,501-750,-0.08587045,0.027831333,-0.016493447,-0.0030239322,-0.027150812,-0.037228674,-0.03348639,-0.07658587,-0.020560844,-0.13993564,-0.08928912,-19.0,-53.0,-41.0,-65.0,-90.0,235202.02,323892.3,637,7.5246463,3.0,SHORT_COLD_MEDIUM_COLD,0.0,,0.04176927,-0.0058720815,-0.007512742,3.0853877,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.4547632,0,2023,LF2EV_19091_20231223,CONTINUED_DECLINE,RANK_DETERIORATING,-35.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,,0.041769271653375385,LOW_BREADTH_LOW_DISP,1.0,0.0,1.0,0.746
2024-02-13 23:59:59,19220,1697,1501-2000,-0.14741246,0.062092576,-0.07422635,-0.20922467,0.10660838,-0.047013506,-0.019571932,-0.10576321,0.007954047,0.13068183,0.18308958,-43.0,-51.0,-43.0,-39.0,-107.0,5289.8,8582.78,685,5.814698,0.0,SHORT_COLD_MEDIUM_COLD,0.0,,0.035134267,-0.0043192734,-0.0059932363,2.3740754,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.11913654,0,2024,LF2EV_19220_20240213,PARTIAL_REBOUND,RANK_DETERIORATING,-37.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,DELAYED_RESPONSE,WEAK_DELAYED,,0.03513426798849975,LOW_BREADTH_LOW_DISP,1.0,0.0,1.0,0.752
2022-07-27 23:59:59,19590,683,501-750,-0.23296456,0.11057053,0.04559969,0.1967451,0.06652263,0.21142724,0.2628094,0.33036852,0.2817608,0.27383924,0.26540568,-116.0,-129.0,-150.0,-80.0,21.0,4.8498905e+06,5.0453885e+06,100,7.1659594,3.0,SHORT_COLD_MEDIUM_COLD,0.594,0.23895247895379176,0.04598839,0.07960516,0.1348488,2.1069317,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.89836437,1,2022,LF2EV_19590_20220727,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,47.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.021532149390339095,0.045988389671473694,HIGH_BREADTH_LOW_DISP,5.0,1.0,1.0,0.464
2023-04-04 23:59:59,19590,681,501-750,-0.46909997,0.13377497,0.8655098,0.867991,0.8361281,0.7765094,0.39928865,1.3698448,2.2180593,3.4289331,3.4210775,-167.0,-170.0,-97.0,-154.0,-127.0,1581.19,6769.17,351,7.244523,3.0,SHORT_COLD_MEDIUM_COLD,0.41,0.24377584429674812,0.045527183,0.013597191,0.033534847,3.506635,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.1281403,1,2023,LF2EV_19590_20230404,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,7.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.03605482309705893,0.04552718130636561,HIGH_BREADTH_LOW_DISP,3.0,1.0,1.0,0.41400000000000003
2024-01-16 23:59:59,19624,1146,1001-1500,-0.019439481,0.0075714355,0.01955924,0.018707953,0.018337538,0.021432756,0.011391611,-0.0028988915,0.07092612,0.07257709,0.19559427,-1.0,-9.0,-29.0,-10.0,-60.0,52420.16,53273.25,636,6.7235603,2.0,SHORT_COLD_MEDIUM_COLD,0.526,0.38277295973610104,0.051171992,0.0151246,0.030392818,2.5674763,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.5686668,1,2024,LF2EV_19624_20240116,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,31.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.07094200603814538,0.051171990177824506,HIGH_BREADTH_HIGH_DISP,5.0,1.0,1.0,0.526
2025-07-06 23:59:59,19689,1262,1001-1500,-0.13155231,0.05600698,0.052651644,0.15321892,0.08816402,0.14270955,0.15841657,0.059548184,0.09285877,0.20734657,0.2195621,-48.0,60.0,-30.0,62.0,-106.0,167803.19,167213.98,1172,6.763412,1.0,SHORT_COLD_MEDIUM_COLD,0.224,0.17858399711925893,0.043789834,0.009247684,0.021434428,2.3488557,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.0690782,1,2025-2026,LF2EV_19689_20250706,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,25.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.037344315401823536,0.0437898342760665,LOW_BREADTH_LOW_DISP,30.0,1.0,1.0,0.5
2024-03-20 23:59:59,19705,866,751-1000,-0.08824191,0.027712626,0.0058962815,-0.061324958,-0.1519266,0.03749789,0.033811938,-8.103905e-05,0.03480802,-0.012853405,-0.074080326,-62.0,-46.0,-37.0,-94.0,-158.0,124444.56,106832.95,698,7.3858304,3.0,SHORT_COLD_MEDIUM_COLD,0.698,0.6672897834982073,0.06282379,0.09692507,0.112671904,3.1841772,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.4611512,1,2024,LF2EV_19705_20240320,LATE_RECOVERY,RANK_DETERIORATING,2.0,RANK_RECOVERY,1,1,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,0.0020871082355331527,0.06282378683360075,HIGH_BREADTH_HIGH_DISP,33.0,1.0,1.0,0.15600000000000003
2024-05-04 23:59:59,19705,891,751-1000,-0.1124118,0.044174828,0.16419958,0.08784632,0.041327186,-0.15375638,-0.14137958,-0.17981994,-0.26465815,-0.34749457,-0.32472137,-40.0,-72.0,-48.0,-40.0,-34.0,113218.53,101094.68,743,7.271464,2.0,SHORT_COLD_MEDIUM_COLD,0.108,0.15488638196495746,0.059469257,0.015926836,0.0045220656,2.5447025,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.2096586,0,2024,LF2EV_19705_20240504,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-87.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,RESPONDS,RESPONDS,-0.053104560249845834,0.0594692547738532,LOW_BREADTH_LOW_DISP,10.0,0.0,0.0,0.39599999999999996
2024-12-31 23:59:59,19779,1087,1001-1500,-0.1104253,0.05126827,0.08063785,0.04457446,0.09434772,0.18975051,0.2962793,0.28856796,0.17698489,0.06608653,-0.06401694,-42.0,-49.0,-46.0,-91.0,-56.0,1.0034543e+07,9.009773e+06,336,7.1078033,2.0,SHORT_COLD_MEDIUM_COLD,0.132,0.3985175136955391,0.06744547,0.008484034,-0.007109114,2.1538723,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,2.1842568,1,2024,LF2EV_19779_20241231,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,80.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.06144722039895589,0.06744547531593258,LOW_BREADTH_HIGH_DISP,5.0,0.0,0.0,0.00399999999999999
2025-01-02 23:59:59,20382,1719,1501-2000,-0.3150971,0.12523594,-0.48438853,,1.3804823,1.4102193,1.4115866,1.3684841,1.4092908,1.419034,1.2914335,-169.0,-162.0,-71.0,12.0,-91.0,85246.77,72465.51,947,6.403691,0.0,SHORT_COLD_MEDIUM_COLD,0.158,0.5585736640865672,0.06545017,0.026129285,0.02918992,2.5160277,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,4.2601957,1,2025-2026,LF2EV_20382_20250102,LATE_RECOVERY,RANK_DETERIORATING,,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.05344682756903113,0.06545017094032898,LOW_BREADTH_HIGH_DISP,7.0,1.0,0.0,0.07
2025-03-15 23:59:59,20490,909,751-1000,-0.16690184,0.04007784,-0.19454606,0.22141474,0.20160984,0.20582779,0.20811664,0.20829241,0.20829831,0.2755084,0.30948538,-65.0,-76.0,-87.0,-59.0,-120.0,903233.25,83050.35,1012,7.145671,2.0,SHORT_COLD_MEDIUM_COLD,0.09,0.22773602666713008,0.060241614,0.0044541233,0.014625625,4.164442,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.9626981,1,2025-2026,LF2EV_20490_20250315,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,37.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.047067809854019815,0.06024161429554572,LOW_BREADTH_LOW_DISP,6.0,0.0,0.0,0.12
2024-12-12 23:59:59,20497,894,751-1000,-0.1966576,0.08389003,0.010643445,-0.05828906,-0.15289061,-0.23516046,-0.37280196,-0.5168243,-0.5476262,-0.55443656,-0.86966157,-75.0,-82.0,-111.0,-32.0,-51.0,2.1982225e+06,1.8703965e+06,919,7.571671,2.0,SHORT_COLD_MEDIUM_HOT,0.792,0.5444955857587174,0.0721184,-0.011169327,0.013118128,2.344231,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.6796502,0,2024,LF2EV_20497_20241212,CONTINUED_DECLINE,RANK_DETERIORATING,-77.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.27153977770964843,0.07211840362178805,HIGH_BREADTH_HIGH_DISP,30.0,1.0,1.0,0.01200000000000001
2022-11-04 23:59:59,21013,813,751-1000,-0.12280886,0.05649286,0.037543856,0.031048639,-0.028934224,-0.08905084,0.07536285,-0.199348,0.3091281,0.026405338,0.23986268,-22.0,-13.0,-59.0,-70.0,-124.0,1.0749165e+06,925786.3,110,6.907872,3.0,SHORT_COLD_MEDIUM_COLD,0.58,0.2534310130843488,0.031212846,0.046375204,0.07414209,2.1738827,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.50421387,1,2022,LF2EV_21013_20221104,LATE_RECOVERY,RANK_DETERIORATING,62.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.07499899997056803,0.031212845017996503,HIGH_BREADTH_LOW_DISP,11.0,1.0,1.0,0.15399999999999997
2023-09-22 23:59:59,21060,747,501-750,-0.088440344,0.03570422,0.00979718,-0.006083113,-0.03303521,-0.011679555,-0.00506207,-0.02338098,-0.015627077,0.17807247,0.093559355,-20.0,-20.0,-12.0,-21.0,-12.0,433426.97,344359.7,429,6.979146,3.0,SHORT_COLD_MEDIUM_COLD,0.402,0.21681587677948855,0.029278819,0.00044925843,0.0056562694,2.4770277,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.05358702,0,2023,LF2EV_21060_20230922,FULL_REVERSAL,RANK_DETERIORATING,-19.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.034366735049579045,0.029278818202484035,HIGH_BREADTH_LOW_DISP,6.0,1.0,0.0,0.446
2024-05-27 23:59:59,21134,1000,751-1000,-0.5,0.18898223,0.0,1.0,0.5,1.0,1.0,2.0,1.5,1.5,1.5,-36.0,-55.0,-99.0,-140.0,-162.0,532275.2,526686.5,671,7.2312803,2.0,SHORT_COLD_MEDIUM_COLD,0.532,0.23467354928648926,0.043368213,0.012791708,0.017279392,2.6457512,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,2.0000002,1,2024,LF2EV_21134_20240527,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,17.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.02323593884186248,0.04336821451529141,HIGH_BREADTH_LOW_DISP,4.0,1.0,1.0,0.23600000000000004
2023-03-17 23:59:59,21557,999,751-1000,-0.29721254,0.060249664,0.12333546,-0.051105075,-0.08864727,-0.083972186,0.15461338,3.8629227,3.8983297,4.1930976,3.9313514,-95.0,-203.0,-234.0,-240.0,-280.0,6357.17,7836.11,204,6.736419,2.0,SHORT_COLD_MEDIUM_COLD,0.296,0.32192089695141984,0.048847497,0.09464578,0.06872679,4.933016,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.9699368,1,2023,LF2EV_21557_20230317,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-23.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,0.008678592265855878,0.048847496727695505,LOW_BREADTH_HIGH_DISP,2.0,1.0,1.0,0.06599999999999998
2025-03-19 23:59:59,21706,667,501-750,-0.1294586,0.03815743,-0.029022137,-0.08256939,-0.14129156,-0.13503623,-0.14972408,-0.21956456,-0.22426902,-0.24141504,-0.06257095,-56.0,-34.0,-41.0,63.0,214.0,7.0062205e+06,1.5079161e+06,926,7.502667,3.0,SHORT_COLD_MEDIUM_HOT,0.098,0.2111264292493519,0.06199884,0.049997564,0.06478805,3.3927495,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.4830765,0,2025-2026,LF2EV_21706_20250319,CONTINUED_DECLINE,RANK_DETERIORATING,-40.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.08887209376534444,0.06199884187108534,LOW_BREADTH_LOW_DISP,10.0,0.0,0.0,0.12
2026-01-23 23:59:59,21870,833,751-1000,-0.07009009,0.034698147,-0.008313726,-0.081350856,-0.056623098,-0.090976,-0.17952394,-0.27289942,-0.34086928,-0.24227639,-0.2138183,-26.0,-70.0,-82.0,-127.0,-149.0,3.0936392e+06,3.0059238e+06,1221,7.305703,3.0,SHORT_COLD_MEDIUM_COLD,0.554,0.5177699892562133,0.035577606,0.00046309037,0.0012283002,2.0199952,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.9555417,0,2025-2026,LF2EV_21870_20260123,CONTINUED_DECLINE,RANK_DETERIORATING,-50.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.0017509873122170116,0.03557760522794689,HIGH_BREADTH_HIGH_DISP,6.0,1.0,1.0,0.020000000000000004
2023-11-08 23:59:59,21928,600,501-750,-0.16473313,0.056011476,0.049277455,0.38601136,0.41125596,0.45961818,0.45167452,0.21685095,0.127408,0.2806462,0.072315365,-39.0,-53.0,-14.0,-53.0,-73.0,520289.47,281762.06,411,7.3818936,3.0,SHORT_COLD_MEDIUM_HOT,0.882,0.3609211498232078,0.03304689,0.0059732916,0.0006345641,2.9410603,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,3.0478919,1,2023,LF2EV_21928_20231108,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,72.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.027138155891352822,0.03304689129137746,HIGH_BREADTH_HIGH_DISP,14.0,1.0,1.0,0.812
2024-06-29 23:59:59,21964,544,501-750,-0.16378716,0.08015064,0.11619206,0.1177171,0.09957758,0.040227804,0.020201676,0.109622955,0.17290737,0.10661425,-0.17739849,-42.0,-41.0,-34.0,-43.0,429.0,1.939827e+06,1.2712681e+06,641,7.6910896,3.0,SHORT_COLD_MEDIUM_COLD,0.05,0.16375580320464334,0.04224453,0.009403913,-0.00019802903,2.0434916,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.09526456,1,2024,LF2EV_21964_20240629,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,21.0,RANK_RECOVERY,1,1,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.08063624892750926,0.04224453109816401,LOW_BREADTH_LOW_DISP,16.0,0.0,0.0,0.058
