event_id,triangle_id,direction,entry_z,entry_z_threshold,entry_timestamp,exit_timestamp,exit_reason,holding_minutes,gross_pnl_bps,cost_bps,net_pnl_bps,max_adverse_z
EUR_GBP_USD_20240712_0910_2.5,EUR_GBP_USD,SHORT,2.5489,2.5,2024-07-12T09:10:00,2024-07-12T11:25:00,E1_OVERSHOOT,135.0,197.00,84.00,113.00,3.2238
EUR_GBP_USD_20240715_0920_2.5,EUR_GBP_USD,SHORT,3.1274,2.5,2024-07-15T09:20:00,2024-07-15T11:20:00,E1_OVERSHOOT,120.0,302.00,84.00,218.00,2.8229
EUR_GBP_USD_20240716_0820_2.5,EUR_GBP_USD,SHORT,2.5993,2.5,2024-07-16T08:20:00,2024-07-16T11:30:00,E1_OVERSHOOT,190.0,197.00,84.00,113.00,2.7441
EUR_GBP_USD_20240716_1135_2.5,EUR_GBP_USD,LONG,-2.7460,2.5,2024-07-16T11:35:00,2024-07-16T15:35:00,E1_OVERSHOOT,240.0,170.00,84.00,86.00,-4.3688
EUR_GBP_USD_20240717_0800_2.5,EUR_GBP_USD,SHORT,3.9723,2.5,2024-07-17T08:00:00,2024-07-17T11:45:00,E1_OVERSHOOT,225.0,308.00,84.00,224.00,4.1176
EUR_GBP_USD_20240718_1225_2.5,EUR_GBP_USD,LONG,-3.0556,2.5,2024-07-18T12:25:00,2024-07-18T16:20:00,E1_OVERSHOOT,235.0,67.00,84.00,-17.00,-4.6687
EUR_GBP_USD_20240719_1115_2.5,EUR_GBP_USD,SHORT,2.5554,2.5,2024-07-19T11:15:00,2024-07-19T14:25:00,E1_OVERSHOOT,190.0,165.00,84.00,81.00,2.4317
EUR_GBP_USD_20240723_0850_2.5,EUR_GBP_USD,LONG,-2.5822,2.5,2024-07-23T08:50:00,2024-07-23T14:35:00,E1_OVERSHOOT,345.0,206.00,84.00,122.00,-2.8361
EUR_GBP_USD_20240724_1040_2.5,EUR_GBP_USD,SHORT,3.0701,2.5,2024-07-24T10:40:00,2024-07-24T15:45:00,E1_OVERSHOOT,305.0,108.00,84.00,24.00,4.3250
EUR_GBP_USD_20240725_1005_2.5,EUR_GBP_USD,SHORT,2.5669,2.5,2024-07-25T10:05:00,2024-07-25T12:05:00,E1_OVERSHOOT,120.0,256.00,84.00,172.00,2.5130
EUR_GBP_USD_20240725_1235_2.5,EUR_GBP_USD,LONG,-2.9903,2.5,2024-07-25T12:35:00,2024-07-25T14:35:00,E1_OVERSHOOT,120.0,335.00,84.00,251.00,-2.2176
EUR_GBP_USD_20240729_0800_2.5,EUR_GBP_USD,LONG,-2.9977,2.5,2024-07-29T08:00:00,2024-07-29T14:40:00,E1_OVERSHOOT,400.0,397.00,84.00,313.00,-3.2881
EUR_GBP_USD_20240730_1125_2.5,EUR_GBP_USD,LONG,-2.8411,2.5,2024-07-30T11:25:00,2024-07-30T15:30:00,E1_OVERSHOOT,245.0,176.00,84.00,92.00,-4.4036
EUR_GBP_USD_20240731_1010_2.5,EUR_GBP_USD,SHORT,2.6028,2.5,2024-07-31T10:10:00,2024-07-31T13:35:00,E1_OVERSHOOT,205.0,168.00,84.00,84.00,4.1324
EUR_GBP_USD_20240802_0810_2.5,EUR_GBP_USD,SHORT,2.7161,2.5,2024-08-02T08:10:00,2024-08-02T15:50:00,E1_OVERSHOOT,460.0,75.00,84.00,-9.00,5.4895
EUR_GBP_USD_20240808_0900_2.5,EUR_GBP_USD,LONG,-2.6458,2.5,2024-08-08T09:00:00,2024-08-08T15:35:00,E1_OVERSHOOT,395.0,344.00,84.00,260.00,-5.5613
EUR_GBP_USD_20240809_0955_2.5,EUR_GBP_USD,LONG,-2.5289,2.5,2024-08-09T09:55:00,2024-08-09T12:50:00,E1_OVERSHOOT,175.0,105.00,84.00,21.00,-2.5930
EUR_GBP_USD_20240809_1445_2.5,EUR_GBP_USD,SHORT,2.8069,2.5,2024-08-09T14:45:00,2024-08-09T16:45:00,E1_OVERSHOOT,120.0,176.00,84.00,92.00,2.0048
EUR_GBP_USD_20240812_1320_2.5,EUR_GBP_USD,LONG,-2.6651,2.5,2024-08-12T13:20:00,2024-08-12T15:20:00,E1_OVERSHOOT,120.0,161.00,84.00,77.00,-1.8537
EUR_GBP_USD_20240813_0800_2.5,EUR_GBP_USD,LONG,-4.3511,2.5,2024-08-13T08:00:00,2024-08-13T10:45:00,E1_OVERSHOOT,165.0,210.00,84.00,126.00,-3.9923
EUR_GBP_USD_20240813_1130_2.5,EUR_GBP_USD,SHORT,2.6208,2.5,2024-08-13T11:30:00,2024-08-13T17:00:00,HARD_SESSION_EXIT,330.0,-204.00,84.00,-288.00,3.5115
EUR_GBP_USD_20240815_1130_2.5,EUR_GBP_USD,LONG,-6.9618,2.5,2024-08-15T11:30:00,2024-08-15T11:35:00,Z6_STOP,5.0,-153.00,84.00,-237.00,-8.9346
EUR_GBP_USD_20240815_1140_2.5,EUR_GBP_USD,LONG,-7.7535,2.5,2024-08-15T11:40:00,2024-08-15T11:45:00,Z6_STOP,5.0,-46.00,84.00,-130.00,-7.5295
EUR_GBP_USD_20240815_1150_2.5,EUR_GBP_USD,LONG,-6.8615,2.5,2024-08-15T11:50:00,2024-08-15T15:30:00,E1_OVERSHOOT,220.0,713.00,84.00,629.00,-5.7957
EUR_GBP_USD_20240819_0855_2.5,EUR_GBP_USD,LONG,-2.5505,2.5,2024-08-19T08:55:00,2024-08-19T13:00:00,E1_OVERSHOOT,245.0,208.00,84.00,124.00,-2.8093
EUR_GBP_USD_20240820_1155_2.5,EUR_GBP_USD,SHORT,3.0298,2.5,2024-08-20T11:55:00,2024-08-20T17:00:00,HARD_SESSION_EXIT,305.0,36.00,84.00,-48.00,3.7183
EUR_GBP_USD_20240821_1415_2.5,EUR_GBP_USD,SHORT,2.5518,2.5,2024-08-21T14:15:00,2024-08-21T17:00:00,HARD_SESSION_EXIT,165.0,-434.00,84.00,-518.00,4.8114
EUR_GBP_USD_20240822_1250_2.5,EUR_GBP_USD,LONG,-2.8502,2.5,2024-08-22T12:50:00,2024-08-22T17:00:00,HARD_SESSION_EXIT,250.0,83.00,84.00,-1.00,-4.0914
EUR_GBP_USD_20240823_1010_2.5,EUR_GBP_USD,LONG,-2.6102,2.5,2024-08-23T10:10:00,2024-08-23T13:00:00,E1_OVERSHOOT,170.0,487.00,84.00,403.00,-2.7430
EUR_GBP_USD_20240823_1305_2.5,EUR_GBP_USD,SHORT,3.1682,2.5,2024-08-23T13:05:00,2024-08-23T17:00:00,HARD_SESSION_EXIT,235.0,-348.00,84.00,-432.00,5.9938
EUR_GBP_USD_20240827_1115_2.5,EUR_GBP_USD,LONG,-2.8072,2.5,2024-08-27T11:15:00,2024-08-27T13:20:00,E1_OVERSHOOT,125.0,236.00,84.00,152.00,-3.3629
EUR_GBP_USD_20240828_1345_2.5,EUR_GBP_USD,SHORT,2.5491,2.5,2024-08-28T13:45:00,2024-08-28T17:00:00,HARD_SESSION_EXIT,195.0,348.00,84.00,264.00,1.9810
EUR_GBP_USD_20240829_0800_2.5,EUR_GBP_USD,LONG,-3.1373,2.5,2024-08-29T08:00:00,2024-08-29T11:10:00,E1_OVERSHOOT,190.0,457.00,84.00,373.00,-3.1567
EUR_GBP_USD_20240830_1140_2.5,EUR_GBP_USD,LONG,-2.6884,2.5,2024-08-30T11:40:00,2024-08-30T16:05:00,E1_OVERSHOOT,265.0,75.00,84.00,-9.00,-3.9111
EUR_GBP_USD_20240903_0805_2.5,EUR_GBP_USD,LONG,-2.6178,2.5,2024-09-03T08:05:00,2024-09-03T11:35:00,E1_OVERSHOOT,210.0,172.00,84.00,88.00,-3.0529
EUR_GBP_USD_20240903_1205_2.5,EUR_GBP_USD,SHORT,2.8027,2.5,2024-09-03T12:05:00,2024-09-03T15:40:00,E1_OVERSHOOT,215.0,328.00,84.00,244.00,4.0500
EUR_GBP_USD_20240904_1010_2.5,EUR_GBP_USD,LONG,-2.5161,2.5,2024-09-04T10:10:00,2024-09-04T13:00:00,E1_OVERSHOOT,170.0,493.00,84.00,409.00,-3.5489
EUR_GBP_USD_20240904_1315_2.5,EUR_GBP_USD,SHORT,2.7231,2.5,2024-09-04T13:15:00,2024-09-04T17:00:00,HARD_SESSION_EXIT,225.0,436.00,84.00,352.00,4.3984
EUR_GBP_USD_20240905_1025_2.5,EUR_GBP_USD,SHORT,2.5462,2.5,2024-09-05T10:25:00,2024-09-05T13:00:00,E1_OVERSHOOT,155.0,305.00,84.00,221.00,2.4551
EUR_GBP_USD_20240905_1340_2.5,EUR_GBP_USD,LONG,-2.5520,2.5,2024-09-05T13:40:00,2024-09-05T15:45:00,E1_OVERSHOOT,125.0,236.00,84.00,152.00,-3.0585
EUR_GBP_USD_20240906_1105_2.5,EUR_GBP_USD,LONG,-2.6391,2.5,2024-09-06T11:05:00,2024-09-06T12:45:00,Z6_STOP,100.0,-283.00,84.00,-367.00,-6.2538
EUR_GBP_USD_20240906_1250_2.5,EUR_GBP_USD,LONG,-4.9446,2.5,2024-09-06T12:50:00,2024-09-06T16:35:00,E1_OVERSHOOT,225.0,319.00,84.00,235.00,-5.3897
EUR_GBP_USD_20240910_1250_2.5,EUR_GBP_USD,LONG,-3.0611,2.5,2024-09-10T12:50:00,2024-09-10T15:25:00,E1_OVERSHOOT,155.0,191.00,84.00,107.00,-2.7383
EUR_GBP_USD_20240911_1135_2.5,EUR_GBP_USD,LONG,-3.5479,2.5,2024-09-11T11:35:00,2024-09-11T15:40:00,E1_OVERSHOOT,245.0,300.00,84.00,216.00,-3.9612
EUR_GBP_USD_20240912_1205_2.5,EUR_GBP_USD,SHORT,3.6868,2.5,2024-09-12T12:05:00,2024-09-12T17:00:00,HARD_SESSION_EXIT,295.0,-45.00,84.00,-129.00,3.3645
EUR_GBP_USD_20240916_0805_2.5,EUR_GBP_USD,SHORT,2.6162,2.5,2024-09-16T08:05:00,2024-09-16T11:35:00,E1_OVERSHOOT,210.0,270.00,84.00,186.00,2.6101
EUR_GBP_USD_20240917_0805_2.5,EUR_GBP_USD,SHORT,2.6836,2.5,2024-09-17T08:05:00,2024-09-17T11:20:00,E1_OVERSHOOT,195.0,205.00,84.00,121.00,2.4202
EUR_GBP_USD_20240917_1135_2.5,EUR_GBP_USD,LONG,-2.8562,2.5,2024-09-17T11:35:00,2024-09-17T16:00:00,E1_OVERSHOOT,265.0,34.00,84.00,-50.00,-3.4169
EUR_GBP_USD_20240918_0845_2.5,EUR_GBP_USD,SHORT,2.6032,2.5,2024-09-18T08:45:00,2024-09-18T10:45:00,E1_OVERSHOOT,120.0,267.00,84.00,183.00,2.2752
EUR_GBP_USD_20240918_1325_2.5,EUR_GBP_USD,LONG,-3.0541,2.5,2024-09-18T13:25:00,2024-09-18T17:00:00,HARD_SESSION_EXIT,215.0,456.00,84.00,372.00,-3.5077
EUR_GBP_USD_20240920_1010_2.5,EUR_GBP_USD,LONG,-2.6380,2.5,2024-09-20T10:10:00,2024-09-20T12:10:00,E1_OVERSHOOT,120.0,386.00,84.00,302.00,-1.9531
EUR_GBP_USD_20240923_0800_2.5,EUR_GBP_USD,LONG,-2.9240,2.5,2024-09-23T08:00:00,2024-09-23T10:15:00,E1_OVERSHOOT,135.0,813.00,84.00,729.00,-2.7554
EUR_GBP_USD_20240925_0815_2.5,EUR_GBP_USD,LONG,-2.6111,2.5,2024-09-25T08:15:00,2024-09-25T11:25:00,E1_OVERSHOOT,190.0,239.00,84.00,155.00,-2.5379
EUR_GBP_USD_20240925_1405_2.5,EUR_GBP_USD,LONG,-3.1082,2.5,2024-09-25T14:05:00,2024-09-25T17:00:00,HARD_SESSION_EXIT,175.0,-387.00,84.00,-471.00,-4.5716
EUR_GBP_USD_20240926_1115_2.5,EUR_GBP_USD,SHORT,2.8868,2.5,2024-09-26T11:15:00,2024-09-26T13:15:00,E1_OVERSHOOT,120.0,312.00,84.00,228.00,3.7766
EUR_GBP_USD_20240926_1420_2.5,EUR_GBP_USD,SHORT,3.0240,2.5,2024-09-26T14:20:00,2024-09-26T17:00:00,HARD_SESSION_EXIT,160.0,-198.00,84.00,-282.00,3.5566
EUR_GBP_USD_20240927_1005_2.5,EUR_GBP_USD,SHORT,2.7529,2.5,2024-09-27T10:05:00,2024-09-27T14:40:00,E1_OVERSHOOT,275.0,293.00,84.00,209.00,3.5573
EUR_GBP_USD_20240930_1325_2.5,EUR_GBP_USD,LONG,-2.5860,2.5,2024-09-30T13:25:00,2024-09-30T17:00:00,HARD_SESSION_EXIT,215.0,355.00,84.00,271.00,-3.0965
EUR_GBP_USD_20241001_0930_2.5,EUR_GBP_USD,LONG,-2.6107,2.5,2024-10-01T09:30:00,2024-10-01T16:35:00,E1_OVERSHOOT,425.0,291.00,84.00,207.00,-2.3726
EUR_GBP_USD_20241002_1125_2.5,EUR_GBP_USD,LONG,-2.9389,2.5,2024-10-02T11:25:00,2024-10-02T17:00:00,HARD_SESSION_EXIT,335.0,98.00,84.00,14.00,-3.6396
EUR_GBP_USD_20241003_0820_2.5,EUR_GBP_USD,SHORT,3.1664,2.5,2024-10-03T08:20:00,2024-10-03T11:20:00,E1_OVERSHOOT,180.0,220.00,84.00,136.00,3.2857
EUR_GBP_USD_20241003_1340_2.5,EUR_GBP_USD,LONG,-2.9509,2.5,2024-10-03T13:40:00,2024-10-03T15:40:00,E1_OVERSHOOT,120.0,294.00,84.00,210.00,-2.8259
EUR_GBP_USD_20241004_1130_2.5,EUR_GBP_USD,LONG,-8.0741,2.5,2024-10-04T11:30:00,2024-10-04T11:35:00,Z6_STOP,5.0,8.00,84.00,-76.00,-7.0743
EUR_GBP_USD_20241004_1140_2.5,EUR_GBP_USD,LONG,-8.1917,2.5,2024-10-04T11:40:00,2024-10-04T11:45:00,Z6_STOP,5.0,-68.00,84.00,-152.00,-7.6730
EUR_GBP_USD_20241004_1150_2.5,EUR_GBP_USD,LONG,-6.7231,2.5,2024-10-04T11:50:00,2024-10-04T11:55:00,Z6_STOP,5.0,-39.00,84.00,-123.00,-6.1954
EUR_GBP_USD_20241004_1200_2.5,EUR_GBP_USD,LONG,-4.5746,2.5,2024-10-04T12:00:00,2024-10-04T15:45:00,E1_OVERSHOOT,225.0,587.00,84.00,503.00,-4.4899
EUR_GBP_USD_20241008_1155_2.5,EUR_GBP_USD,LONG,-2.8150,2.5,2024-10-08T11:55:00,2024-10-08T15:45:00,E1_OVERSHOOT,230.0,172.00,84.00,88.00,-3.2216
EUR_GBP_USD_20241009_1345_2.5,EUR_GBP_USD,LONG,-2.9807,2.5,2024-10-09T13:45:00,2024-10-09T17:00:00,HARD_SESSION_EXIT,195.0,119.00,84.00,35.00,-2.3765
EUR_GBP_USD_20241010_1130_2.5,EUR_GBP_USD,SHORT,2.7194,2.5,2024-10-10T11:30:00,2024-10-10T13:30:00,E1_OVERSHOOT,120.0,397.00,84.00,313.00,3.9945
EUR_GBP_USD_20241010_1335_2.5,EUR_GBP_USD,LONG,-3.2122,2.5,2024-10-10T13:35:00,2024-10-10T17:00:00,HARD_SESSION_EXIT,205.0,56.00,84.00,-28.00,-5.4761
EUR_GBP_USD_20241011_1055_2.5,EUR_GBP_USD,LONG,-2.6379,2.5,2024-10-11T10:55:00,2024-10-11T13:15:00,E1_OVERSHOOT,140.0,220.00,84.00,136.00,-3.5296
EUR_GBP_USD_20241011_1415_2.5,EUR_GBP_USD,SHORT,2.6968,2.5,2024-10-11T14:15:00,2024-10-11T17:00:00,HARD_SESSION_EXIT,165.0,126.00,84.00,42.00,2.7842
EUR_GBP_USD_20241014_1135_2.5,EUR_GBP_USD,LONG,-2.7440,2.5,2024-10-14T11:35:00,2024-10-14T14:30:00,E1_OVERSHOOT,175.0,278.00,84.00,194.00,-3.1505
EUR_GBP_USD_20241015_0800_2.5,EUR_GBP_USD,SHORT,2.7725,2.5,2024-10-15T08:00:00,2024-10-15T11:15:00,E1_OVERSHOOT,195.0,206.00,84.00,122.00,2.8611
EUR_GBP_USD_20241016_1500_2.5,EUR_GBP_USD,LONG,-2.5740,2.5,2024-10-16T15:00:00,2024-10-16T17:00:00,HARD_SESSION_EXIT,120.0,45.00,84.00,-39.00,-2.4218
EUR_GBP_USD_20241017_1000_2.5,EUR_GBP_USD,SHORT,2.7126,2.5,2024-10-17T10:00:00,2024-10-17T12:00:00,E1_OVERSHOOT,120.0,282.00,84.00,198.00,2.4364
EUR_GBP_USD_20241017_1205_2.5,EUR_GBP_USD,LONG,-4.2250,2.5,2024-10-17T12:05:00,2024-10-17T16:05:00,E1_OVERSHOOT,240.0,385.00,84.00,301.00,-5.0761
EUR_GBP_USD_20241018_1130_2.5,EUR_GBP_USD,SHORT,3.1194,2.5,2024-10-18T11:30:00,2024-10-18T15:30:00,E1_OVERSHOOT,240.0,210.00,84.00,126.00,4.0333
EUR_GBP_USD_20241021_1420_2.5,EUR_GBP_USD,LONG,-2.7018,2.5,2024-10-21T14:20:00,2024-10-21T17:00:00,HARD_SESSION_EXIT,160.0,-92.00,84.00,-176.00,-3.9764
EUR_GBP_USD_20241022_1055_2.5,EUR_GBP_USD,LONG,-3.1277,2.5,2024-10-22T10:55:00,2024-10-22T16:00:00,E1_OVERSHOOT,305.0,222.00,84.00,138.00,-2.7321
EUR_GBP_USD_20241024_1015_2.5,EUR_GBP_USD,SHORT,2.9278,2.5,2024-10-24T10:15:00,2024-10-24T12:25:00,E1_OVERSHOOT,130.0,186.00,84.00,102.00,3.0141
EUR_GBP_USD_20241025_1435_2.5,EUR_GBP_USD,LONG,-2.7199,2.5,2024-10-25T14:35:00,2024-10-25T17:00:00,HARD_SESSION_EXIT,145.0,-186.00,84.00,-270.00,-4.7059
EUR_GBP_USD_20241029_0800_2.5,EUR_GBP_USD,SHORT,2.6390,2.5,2024-10-29T08:00:00,2024-10-29T10:00:00,E1_OVERSHOOT,120.0,118.00,84.00,34.00,2.9436
EUR_GBP_USD_20241029_1105_2.5,EUR_GBP_USD,LONG,-3.0112,2.5,2024-10-29T11:05:00,2024-10-29T13:30:00,E1_OVERSHOOT,145.0,277.00,84.00,193.00,-5.1081
EUR_GBP_USD_20241030_0800_2.5,EUR_GBP_USD,SHORT,3.5002,2.5,2024-10-30T08:00:00,2024-10-30T10:50:00,E1_OVERSHOOT,170.0,522.00,84.00,438.00,2.5474
EUR_GBP_USD_20241030_1115_2.5,EUR_GBP_USD,LONG,-3.5146,2.5,2024-10-30T11:15:00,2024-10-30T13:25:00,E1_OVERSHOOT,130.0,532.00,84.00,448.00,-4.1459
EUR_GBP_USD_20241031_1130_2.5,EUR_GBP_USD,SHORT,2.5041,2.5,2024-10-31T11:30:00,2024-10-31T13:35:00,E1_OVERSHOOT,125.0,457.00,84.00,373.00,3.0930
EUR_GBP_USD_20241101_1135_2.5,EUR_GBP_USD,SHORT,3.5702,2.5,2024-11-01T11:35:00,2024-11-01T13:50:00,E1_OVERSHOOT,135.0,385.00,84.00,301.00,2.9113
EUR_GBP_USD_20241105_1410_2.5,EUR_GBP_USD,SHORT,2.5356,2.5,2024-11-05T14:10:00,2024-11-05T17:00:00,HARD_SESSION_EXIT,170.0,31.00,84.00,-53.00,3.4922
EUR_GBP_USD_20241107_1140_2.5,EUR_GBP_USD,SHORT,3.0415,2.5,2024-11-07T11:40:00,2024-11-07T15:05:00,E1_OVERSHOOT,205.0,490.00,84.00,406.00,3.1014
EUR_GBP_USD_20241108_1305_2.5,EUR_GBP_USD,LONG,-3.1186,2.5,2024-11-08T13:05:00,2024-11-08T17:00:00,HARD_SESSION_EXIT,235.0,92.00,84.00,8.00,-4.2502
EUR_GBP_USD_20241113_1005_2.5,EUR_GBP_USD,SHORT,2.6339,2.5,2024-11-13T10:05:00,2024-11-13T12:05:00,E1_OVERSHOOT,120.0,973.00,84.00,889.00,2.7789
EUR_GBP_USD_20241113_1210_2.5,EUR_GBP_USD,LONG,-3.8693,2.5,2024-11-13T12:10:00,2024-11-13T17:00:00,HARD_SESSION_EXIT,290.0,405.00,84.00,321.00,-3.4761
EUR_GBP_USD_20241114_1115_2.5,EUR_GBP_USD,SHORT,3.0397,2.5,2024-11-14T11:15:00,2024-11-14T16:35:00,E1_OVERSHOOT,320.0,352.00,84.00,268.00,4.5140
EUR_GBP_USD_20241115_1135_2.5,EUR_GBP_USD,LONG,-2.6693,2.5,2024-11-15T11:35:00,2024-11-15T16:35:00,E1_OVERSHOOT,300.0,512.00,84.00,428.00,-2.6957
EUR_GBP_USD_20241118_1335_2.5,EUR_GBP_USD,SHORT,2.6128,2.5,2024-11-18T13:35:00,2024-11-18T17:00:00,HARD_SESSION_EXIT,205.0,74.00,84.00,-10.00,3.3560
EUR_GBP_USD_20241119_1115_2.5,EUR_GBP_USD,SHORT,3.5919,2.5,2024-11-19T11:15:00,2024-11-19T15:15:00,E1_OVERSHOOT,240.0,465.00,84.00,381.00,4.0449
EUR_GBP_USD_20241121_1355_2.5,EUR_GBP_USD,LONG,-2.5099,2.5,2024-11-21T13:55:00,2024-11-21T17:00:00,HARD_SESSION_EXIT,185.0,-34.00,84.00,-118.00,-3.1788
EUR_GBP_USD_20241122_1110_2.5,EUR_GBP_USD,SHORT,3.7761,2.5,2024-11-22T11:10:00,2024-11-22T13:20:00,E1_OVERSHOOT,130.0,1091.00,84.00,1007.00,1.8984
EUR_GBP_USD_20241125_0950_2.5,EUR_GBP_USD,SHORT,2.5674,2.5,2024-11-25T09:50:00,2024-11-25T13:20:00,E1_OVERSHOOT,210.0,367.00,84.00,283.00,4.4741
EUR_GBP_USD_20241128_0940_2.5,EUR_GBP_USD,SHORT,2.7617,2.5,2024-11-28T09:40:00,2024-11-28T17:00:00,HARD_SESSION_EXIT,440.0,86.00,84.00,2.00,3.4332
EUR_GBP_USD_20241129_0850_2.5,EUR_GBP_USD,LONG,-2.5683,2.5,2024-11-29T08:50:00,2024-11-29T14:45:00,E1_OVERSHOOT,355.0,341.00,84.00,257.00,-4.6705
EUR_GBP_USD_20241202_1300_2.5,EUR_GBP_USD,LONG,-2.5332,2.5,2024-12-02T13:00:00,2024-12-02T16:20:00,E1_OVERSHOOT,200.0,600.00,84.00,516.00,-2.3095
EUR_GBP_USD_20241204_1215_2.5,EUR_GBP_USD,SHORT,2.5347,2.5,2024-12-04T12:15:00,2024-12-04T17:00:00,HARD_SESSION_EXIT,285.0,145.00,84.00,61.00,3.4126
EUR_GBP_USD_20241205_1055_2.5,EUR_GBP_USD,SHORT,2.5954,2.5,2024-12-05T10:55:00,2024-12-05T15:20:00,E1_OVERSHOOT,265.0,295.00,84.00,211.00,3.6102
EUR_GBP_USD_20241206_1030_2.5,EUR_GBP_USD,SHORT,2.6566,2.5,2024-12-06T10:30:00,2024-12-06T12:30:00,E1_OVERSHOOT,120.0,609.00,84.00,525.00,3.4216
EUR_GBP_USD_20241206_1235_2.5,EUR_GBP_USD,LONG,-2.7424,2.5,2024-12-06T12:35:00,2024-12-06T17:00:00,HARD_SESSION_EXIT,265.0,164.00,84.00,80.00,-4.6261
EUR_GBP_USD_20241212_0905_2.5,EUR_GBP_USD,LONG,-3.0945,2.5,2024-12-12T09:05:00,2024-12-12T11:50:00,E1_OVERSHOOT,165.0,294.00,84.00,210.00,-3.7670
EUR_GBP_USD_20241212_1235_2.5,EUR_GBP_USD,LONG,-2.5635,2.5,2024-12-12T12:35:00,2024-12-12T14:50:00,E1_OVERSHOOT,135.0,384.00,84.00,300.00,-2.6080
EUR_GBP_USD_20241213_0820_2.5,EUR_GBP_USD,SHORT,2.5327,2.5,2024-12-13T08:20:00,2024-12-13T12:00:00,E1_OVERSHOOT,220.0,470.00,84.00,386.00,3.0416
EUR_GBP_USD_20241218_1245_2.5,EUR_GBP_USD,LONG,-2.8071,2.5,2024-12-18T12:45:00,2024-12-18T15:30:00,E1_OVERSHOOT,165.0,278.00,84.00,194.00,-3.6166
EUR_GBP_USD_20241219_1355_2.5,EUR_GBP_USD,LONG,-2.6027,2.5,2024-12-19T13:55:00,2024-12-19T17:00:00,HARD_SESSION_EXIT,185.0,89.00,84.00,5.00,-2.3906
EUR_GBP_USD_20241220_1410_2.5,EUR_GBP_USD,SHORT,2.5498,2.5,2024-12-20T14:10:00,2024-12-20T17:00:00,HARD_SESSION_EXIT,170.0,93.00,84.00,9.00,2.7468
EUR_GBP_USD_20241224_1135_2.5,EUR_GBP_USD,SHORT,2.6109,2.5,2024-12-24T11:35:00,2024-12-24T13:45:00,E1_OVERSHOOT,130.0,292.00,84.00,208.00,2.7821
EUR_GBP_USD_20241226_1245_2.5,EUR_GBP_USD,SHORT,2.5132,2.5,2024-12-26T12:45:00,2024-12-26T17:00:00,HARD_SESSION_EXIT,255.0,-48.00,84.00,-132.00,3.3205
EUR_GBP_USD_20241227_0845_2.5,EUR_GBP_USD,SHORT,2.5378,2.5,2024-12-27T08:45:00,2024-12-27T13:30:00,E1_OVERSHOOT,285.0,145.00,84.00,61.00,3.2799
EUR_GBP_USD_20241230_0905_2.5,EUR_GBP_USD,SHORT,2.8124,2.5,2024-12-30T09:05:00,2024-12-30T11:05:00,E1_OVERSHOOT,120.0,505.00,84.00,421.00,3.2709
EUR_GBP_USD_20241230_1135_2.5,EUR_GBP_USD,LONG,-3.0720,2.5,2024-12-30T11:35:00,2024-12-30T15:55:00,E1_OVERSHOOT,260.0,523.00,84.00,439.00,-4.2547
EUR_GBP_USD_20241231_0950_2.5,EUR_GBP_USD,LONG,-2.6230,2.5,2024-12-31T09:50:00,2024-12-31T17:00:00,HARD_SESSION_EXIT,430.0,-78.00,84.00,-162.00,-4.3861
EUR_GBP_USD_20230105_1025_3.0,EUR_GBP_USD,LONG,-3.3468,3.0,2023-01-05T10:25:00,2023-01-05T16:35:00,E1_OVERSHOOT,370.0,221.00,84.00,137.00,-4.6807
EUR_GBP_USD_20230106_1205_3.0,EUR_GBP_USD,SHORT,4.1124,3.0,2023-01-06T12:05:00,2023-01-06T12:15:00,Z6_STOP,10.0,-429.00,84.00,-513.00,6.5185
EUR_GBP_USD_20230106_1220_3.0,EUR_GBP_USD,SHORT,6.3899,3.0,2023-01-06T12:20:00,2023-01-06T17:00:00,HARD_SESSION_EXIT,280.0,-280.00,84.00,-364.00,5.0471
EUR_GBP_USD_20230112_1030_3.0,EUR_GBP_USD,SHORT,5.1171,3.0,2023-01-12T10:30:00,2023-01-12T10:50:00,Z6_STOP,20.0,-283.00,84.00,-367.00,6.5169
EUR_GBP_USD_20230112_1055_3.0,EUR_GBP_USD,SHORT,6.3700,3.0,2023-01-12T10:55:00,2023-01-12T17:00:00,HARD_SESSION_EXIT,365.0,313.00,84.00,229.00,5.3494
EUR_GBP_USD_20230113_1045_3.0,EUR_GBP_USD,LONG,-3.1745,3.0,2023-01-13T10:45:00,2023-01-13T12:45:00,E1_OVERSHOOT,120.0,646.00,84.00,562.00,-3.6050
EUR_GBP_USD_20230117_1110_3.0,EUR_GBP_USD,SHORT,3.8662,3.0,2023-01-17T11:10:00,2023-01-17T13:10:00,E1_OVERSHOOT,120.0,574.00,84.00,490.00,3.9392
EUR_GBP_USD_20230117_1415_3.0,EUR_GBP_USD,LONG,-3.1402,3.0,2023-01-17T14:15:00,2023-01-17T17:00:00,HARD_SESSION_EXIT,165.0,72.00,84.00,-12.00,-3.7423
EUR_GBP_USD_20230119_1240_3.0,EUR_GBP_USD,LONG,-3.1131,3.0,2023-01-19T12:40:00,2023-01-19T15:30:00,E1_OVERSHOOT,170.0,523.00,84.00,439.00,-3.2923
EUR_GBP_USD_20230120_1050_3.0,EUR_GBP_USD,LONG,-3.2183,3.0,2023-01-20T10:50:00,2023-01-20T13:05:00,E1_OVERSHOOT,135.0,455.00,84.00,371.00,-3.2081
