internal_asset_id,canonical_symbol,cmc_name,distinct_cmc_ids_for_symbol,coingecko_candidates,coinpaprika_candidates,collision_class,classification_note
CMC:36743,TIBBIR,Ribbita by Virtuals,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36762,DUSD,StandX DUSD,1,6,13,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36828,USELESS,Useless Coin,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36838,WAPTM,Wrapped Apertum,1,0,0,NO_COLLISION,no symbol multiplicity
CMC:36902,SN51,lium,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:36912,SN4,Targon,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:36922,H,Humanity Protocol,1,3,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:37003,MSTRX,MicroStrategy tokenized stock (xStock),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37004,TSLAX,Tesla tokenized stock (xStock),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37005,CRCLX,Circle tokenized stock (xStock),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37006,SPYX,SP500 tokenized ETF (xStock),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37070,ICNT,Impossible Cloud Network,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37166,CROSS,CROSS,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:37263,CC,Canton,1,6,26,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:37277,INI,InitVerse,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37298,VELVET,Velvet,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37322,VSN,Vision,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37387,BAS,BNB Attestation Service,1,1,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:37414,ESPORTS,Yooldo,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37456,OPEN,OpenLedger,1,5,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:37574,TETH,Treehouse ETH,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:37593,PROVE,Succinct,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37654,SUSD1+,Lorenzo staked USD1+,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37745,CTM,c8ntinuum,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:37760,BFUSD,BFUSD,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:37986,LIGHT,Light,1,5,7,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38014,MUON,Micron Technology Tokenized Stock (Ondo),1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38051,IVVON,iShares Core S&P 500 Tokenized ETF (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38056,CRCLON,Circle Internet Group Tokenized Stock (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38067,SPYON,SPDR S&P 500 Tokenized ETF (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38093,NVDAON,NVIDIA Tokenized Stock (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38127,AKE,AKEDO,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38151,YZY,YZY MONEY,1,2,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38185,ADI,ADI,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38186,DIEM,Diem,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38187,UCN,Uchain,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38192,JUPSOL,Jupiter Staked SOL,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38236,Q,Quack AI,1,3,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38273,USDON,U.S. Dollar Tokenized Currency (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38283,CARDS,Collector Crypt,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38299,AVNT,Avantis,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38309,HOLO,Holoworld AI,1,4,5,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38330,GUSD,GUSD,2,3,3,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:38337,0G,0G,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38339,UB,Unibase,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38341,RAIN,Rain,1,7,8,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38353,MET,Meteora,1,3,9,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38386,USAT,USAT,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38408,BARD,Lombard,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38417,RIVER,River,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38470,GIGGLE,Giggle Fund,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38482,FF,Falcon Finance,1,2,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38489,COAI,ChainOpera AI,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38515,2Z,DoubleZero,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38517,USDT0,USDT0,1,2,1,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38554,KGEN,KGeN,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38562,USDAI,USDai,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38569,APR,Capricorn,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38590,币安人生,币安人生,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38634,CLO,Yei Finance,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38750,ON,Orochi Network,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38767,NOCK,Nockchain,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38770,MEGA,MegaETH,1,3,17,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38779,SYRUPUSDC,syrupUSDC,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38786,SYRUPUSDT,syrupUSDT,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38828,KITE,Kite,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38837,BEAT,Audiera,1,2,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38838,SENTIS,SentismAI,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38841,UAI,UnifAI Network,1,2,1,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38849,PIEVERSE,Pieverse,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38868,SENT,Sentient,1,2,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38869,US,Talus,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38892,STABLE,Stable,1,5,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:38908,ALLO,Allora,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38942,USDSUI,USDsui,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38947,EUSX,Solstice eUSX,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:38948,USX,Solstice USX,1,2,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:38967,RAVE,RaveDAO,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39042,POWER,Power Protocol,1,3,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39064,NIGHT,Midnight,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39070,KNTQ,Kinetiq,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39071,CYS,Cysic,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39072,KHYPE,Kinetiq Staked HYPE,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39090,GTBTC,GTBTC,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39094,ANTFUN,AntFun,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39120,U,United Stables,1,4,9,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39121,MAGMA,Magma Finance,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39125,LIT,Lighter,1,4,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39143,WHITEWHALE,The White Whale,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39158,BTW,Bitway,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39159,BREV,Brevis,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39172,VAM,Vitalum,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39177,TBK,TronBank,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39332,ZAMA,Zama,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39369,WPEAQ,Wrapped peaq,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:39545,BILL,Billions Network,1,2,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39548,ESP,Espresso,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39549,FIDD,Fidelity Digital Dollar,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39614,VBWBTC,VaultBridge Bridged WBTC (Katana),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39665,UP,Unitas,1,8,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39682,PROS,Pharos,1,5,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39683,USDGO,USDGO,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39686,BP,Backpack,1,4,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39689,GCOIN,Playnance,1,2,1,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:39711,STRCX,Strategy PP Variable tokenized stock (xStock),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39720,EDGE,edgeX,1,4,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39769,IBITON,iShares Bitcoin Trust Tokenized Stock (Ondo),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:39797,PRL,Perle,1,3,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39841,GENIUS,Genius Terminal,1,2,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:39870,CHIP,USD.AI,1,3,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39922,ASSET,REAL,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39925,PUSD,Polymarket USD,1,4,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:39965,NEX,Nexus,1,6,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40092,O,o1.exchange,1,3,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40212,MUB,Micron Technology Tokenized bStocks,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:40213,CRCLB,Circle Internet Group Tokenized bStocks,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:40217,SPCXB,SpaceX Tokenized bStocks,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:40224,RE,Re,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40531,CAP,Cap,1,7,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40558,AVV,AIVIVE,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:40588,ANSEM,The Black Bull,1,3,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40643,PRESPCX,"SpaceX 
Pre-IPO stock (Republic)",1,1,1,NO_COLLISION,no symbol multiplicity
CMC:40809,CASHCAT,Cash Cat,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:40980,DOS,DAPPOS,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:41861,牛来,牛来 (Niu Lai),1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
VENUE_ALIAS,PEPE,venue-side,1,0,0,MULTIPLIER_ALIAS,Binance/Bybit USD-M venue symbol is 1000PEPE (archive verified); canonical asset is PEPE
VENUE_ALIAS,SHIB,venue-side,1,0,0,MULTIPLIER_ALIAS,Binance/Bybit USD-M venue symbol is 1000SHIB (archive verified); canonical asset is SHIB
VENUE_ALIAS,BONK,venue-side,1,0,0,MULTIPLIER_ALIAS,Binance/Bybit USD-M venue symbol is 1000BONK (archive verified); canonical asset is BONK
VENUE_ALIAS,MATIC,venue-side,1,0,0,VENUE_ALIAS,"HL legacy coin MATIC (isDelisted) == POL (current); rename alias, not a different asset"
VENUE_ALIAS,RNDR,venue-side,1,0,0,VENUE_ALIAS,"HL legacy coin RNDR (isDelisted) == RENDER (current); rename alias, not a different asset"
VENUE_ALIAS,MKR,venue-side,1,0,0,VENUE_ALIAS,"HL legacy coin MKR (isDelisted) == SKY (rebrand); rename alias, not a different asset"
