participation,sign,rank_band,horizon,state,n,n_valid,prob,assets
ISOLATED,UP,1001-1500,21D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,21D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,21D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,30D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,30D,1S_RECOVERY,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,30D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,30D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,30D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,30D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,1D,STABILIZED,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,1D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,1D,25P_GIVEBACK,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,1D,50P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,1D,FULL_REVERSAL,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,1D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,2D,STABILIZED,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,2D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,2D,25P_GIVEBACK,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,2D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,2D,FULL_REVERSAL,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,2D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,3D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,3D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,3D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,3D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,3D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,3D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,5D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,5D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,5D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,5D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,5D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,5D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,7D,STABILIZED,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,7D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,7D,25P_GIVEBACK,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,7D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,7D,FULL_REVERSAL,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,7D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,10D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,10D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,10D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,10D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,10D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,10D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,14D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,14D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,14D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,14D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,14D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,14D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,21D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1501-2000,21D,1S_RECOVERY,0,3,0.0,0
ISOLATED,UP,1501-2000,21D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,21D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,21D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,21D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1501-2000,30D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1501-2000,30D,1S_RECOVERY,1,3,0.3333333333333333,1
ISOLATED,UP,1501-2000,30D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,30D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1501-2000,30D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1501-2000,30D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,501-750,1D,STABILIZED,12,55,0.21818181818181817,12
ISOLATED,UP,501-750,1D,1S_RECOVERY,6,55,0.10909090909090909,6
ISOLATED,UP,501-750,1D,25P_GIVEBACK,27,55,0.4909090909090909,27
ISOLATED,UP,501-750,1D,50P_GIVEBACK,13,55,0.23636363636363636,13
ISOLATED,UP,501-750,1D,FULL_REVERSAL,43,55,0.7818181818181819,43
ISOLATED,UP,501-750,1D,NEW_EXTREME,0,55,0.0,0
ISOLATED,UP,501-750,2D,STABILIZED,14,55,0.2545454545454545,14
ISOLATED,UP,501-750,2D,1S_RECOVERY,4,55,0.07272727272727272,4
ISOLATED,UP,501-750,2D,25P_GIVEBACK,28,55,0.509090909090909,28
ISOLATED,UP,501-750,2D,50P_GIVEBACK,17,55,0.3090909090909091,17
ISOLATED,UP,501-750,2D,FULL_REVERSAL,41,55,0.7454545454545455,41
ISOLATED,UP,501-750,2D,NEW_EXTREME,0,55,0.0,0
ISOLATED,UP,501-750,3D,STABILIZED,15,55,0.2727272727272727,15
ISOLATED,UP,501-750,3D,1S_RECOVERY,5,55,0.09090909090909091,5
ISOLATED,UP,501-750,3D,25P_GIVEBACK,30,55,0.5454545454545454,30
ISOLATED,UP,501-750,3D,50P_GIVEBACK,22,55,0.4,22
ISOLATED,UP,501-750,3D,FULL_REVERSAL,40,55,0.7272727272727273,40
ISOLATED,UP,501-750,3D,NEW_EXTREME,1,55,0.01818181818181818,1
ISOLATED,UP,501-750,5D,STABILIZED,13,55,0.23636363636363636,13
ISOLATED,UP,501-750,5D,1S_RECOVERY,3,55,0.05454545454545454,3
ISOLATED,UP,501-750,5D,25P_GIVEBACK,30,55,0.5454545454545454,30
ISOLATED,UP,501-750,5D,50P_GIVEBACK,22,55,0.4,22
ISOLATED,UP,501-750,5D,FULL_REVERSAL,42,55,0.7636363636363637,41
ISOLATED,UP,501-750,5D,NEW_EXTREME,0,55,0.0,0
ISOLATED,UP,501-750,7D,STABILIZED,13,55,0.23636363636363636,13
ISOLATED,UP,501-750,7D,1S_RECOVERY,5,55,0.09090909090909091,5
ISOLATED,UP,501-750,7D,25P_GIVEBACK,30,55,0.5454545454545454,30
ISOLATED,UP,501-750,7D,50P_GIVEBACK,21,55,0.38181818181818183,21
ISOLATED,UP,501-750,7D,FULL_REVERSAL,42,55,0.7636363636363637,41
ISOLATED,UP,501-750,7D,NEW_EXTREME,3,55,0.05454545454545454,3
ISOLATED,UP,501-750,10D,STABILIZED,15,55,0.2727272727272727,15
ISOLATED,UP,501-750,10D,1S_RECOVERY,7,55,0.12727272727272726,7
ISOLATED,UP,501-750,10D,25P_GIVEBACK,32,55,0.5818181818181818,31
ISOLATED,UP,501-750,10D,50P_GIVEBACK,21,55,0.38181818181818183,21
ISOLATED,UP,501-750,10D,FULL_REVERSAL,40,55,0.7272727272727273,39
ISOLATED,UP,501-750,10D,NEW_EXTREME,6,55,0.10909090909090909,6
ISOLATED,UP,501-750,14D,STABILIZED,16,55,0.2909090909090909,16
ISOLATED,UP,501-750,14D,1S_RECOVERY,6,55,0.10909090909090909,6
ISOLATED,UP,501-750,14D,25P_GIVEBACK,28,55,0.509090909090909,27
ISOLATED,UP,501-750,14D,50P_GIVEBACK,22,55,0.4,21
ISOLATED,UP,501-750,14D,FULL_REVERSAL,39,55,0.7090909090909091,38
ISOLATED,UP,501-750,14D,NEW_EXTREME,7,55,0.12727272727272726,7
ISOLATED,UP,501-750,21D,STABILIZED,17,55,0.3090909090909091,17
ISOLATED,UP,501-750,21D,1S_RECOVERY,4,55,0.07272727272727272,4
ISOLATED,UP,501-750,21D,25P_GIVEBACK,32,55,0.5818181818181818,31
ISOLATED,UP,501-750,21D,50P_GIVEBACK,26,55,0.4727272727272727,25
ISOLATED,UP,501-750,21D,FULL_REVERSAL,38,55,0.6909090909090909,37
ISOLATED,UP,501-750,21D,NEW_EXTREME,5,55,0.09090909090909091,5
ISOLATED,UP,501-750,30D,STABILIZED,15,55,0.2727272727272727,15
ISOLATED,UP,501-750,30D,1S_RECOVERY,3,55,0.05454545454545454,3
ISOLATED,UP,501-750,30D,25P_GIVEBACK,31,55,0.5636363636363636,30
ISOLATED,UP,501-750,30D,50P_GIVEBACK,26,55,0.4727272727272727,25
ISOLATED,UP,501-750,30D,FULL_REVERSAL,40,55,0.7272727272727273,39
ISOLATED,UP,501-750,30D,NEW_EXTREME,5,55,0.09090909090909091,5
ISOLATED,UP,751-1000,1D,STABILIZED,13,38,0.34210526315789475,13
ISOLATED,UP,751-1000,1D,1S_RECOVERY,8,38,0.21052631578947367,8
ISOLATED,UP,751-1000,1D,25P_GIVEBACK,12,38,0.3157894736842105,12
ISOLATED,UP,751-1000,1D,50P_GIVEBACK,6,38,0.15789473684210525,6
ISOLATED,UP,751-1000,1D,FULL_REVERSAL,25,38,0.6578947368421053,25
ISOLATED,UP,751-1000,1D,NEW_EXTREME,0,38,0.0,0
ISOLATED,UP,751-1000,2D,STABILIZED,15,38,0.39473684210526316,15
ISOLATED,UP,751-1000,2D,1S_RECOVERY,8,38,0.21052631578947367,8
ISOLATED,UP,751-1000,2D,25P_GIVEBACK,16,38,0.42105263157894735,16
ISOLATED,UP,751-1000,2D,50P_GIVEBACK,11,38,0.2894736842105263,11
ISOLATED,UP,751-1000,2D,FULL_REVERSAL,23,38,0.6052631578947368,23
ISOLATED,UP,751-1000,2D,NEW_EXTREME,3,38,0.07894736842105263,3
ISOLATED,UP,751-1000,3D,STABILIZED,15,38,0.39473684210526316,15
ISOLATED,UP,751-1000,3D,1S_RECOVERY,6,38,0.15789473684210525,6
ISOLATED,UP,751-1000,3D,25P_GIVEBACK,14,38,0.3684210526315789,14
ISOLATED,UP,751-1000,3D,50P_GIVEBACK,10,38,0.2631578947368421,10
ISOLATED,UP,751-1000,3D,FULL_REVERSAL,23,38,0.6052631578947368,23
ISOLATED,UP,751-1000,3D,NEW_EXTREME,3,38,0.07894736842105263,3
ISOLATED,UP,751-1000,5D,STABILIZED,17,38,0.4473684210526316,17
ISOLATED,UP,751-1000,5D,1S_RECOVERY,11,38,0.2894736842105263,11
ISOLATED,UP,751-1000,5D,25P_GIVEBACK,14,38,0.3684210526315789,14
ISOLATED,UP,751-1000,5D,50P_GIVEBACK,9,38,0.23684210526315788,9
ISOLATED,UP,751-1000,5D,FULL_REVERSAL,21,38,0.5526315789473685,21
ISOLATED,UP,751-1000,5D,NEW_EXTREME,5,38,0.13157894736842105,5
ISOLATED,UP,751-1000,7D,STABILIZED,17,38,0.4473684210526316,17
ISOLATED,UP,751-1000,7D,1S_RECOVERY,10,38,0.2631578947368421,10
ISOLATED,UP,751-1000,7D,25P_GIVEBACK,16,38,0.42105263157894735,16
ISOLATED,UP,751-1000,7D,50P_GIVEBACK,12,38,0.3157894736842105,12
ISOLATED,UP,751-1000,7D,FULL_REVERSAL,21,38,0.5526315789473685,21
ISOLATED,UP,751-1000,7D,NEW_EXTREME,5,38,0.13157894736842105,5
ISOLATED,UP,751-1000,10D,STABILIZED,17,38,0.4473684210526316,17
ISOLATED,UP,751-1000,10D,1S_RECOVERY,6,38,0.15789473684210525,6
ISOLATED,UP,751-1000,10D,25P_GIVEBACK,12,38,0.3157894736842105,12
ISOLATED,UP,751-1000,10D,50P_GIVEBACK,9,38,0.23684210526315788,9
ISOLATED,UP,751-1000,10D,FULL_REVERSAL,21,38,0.5526315789473685,21
ISOLATED,UP,751-1000,10D,NEW_EXTREME,4,38,0.10526315789473684,4
ISOLATED,UP,751-1000,14D,STABILIZED,20,38,0.5263157894736842,20
ISOLATED,UP,751-1000,14D,1S_RECOVERY,8,38,0.21052631578947367,8
ISOLATED,UP,751-1000,14D,25P_GIVEBACK,15,38,0.39473684210526316,15
ISOLATED,UP,751-1000,14D,50P_GIVEBACK,9,38,0.23684210526315788,9
ISOLATED,UP,751-1000,14D,FULL_REVERSAL,18,38,0.47368421052631576,18
ISOLATED,UP,751-1000,14D,NEW_EXTREME,6,38,0.15789473684210525,6
ISOLATED,UP,751-1000,21D,STABILIZED,18,38,0.47368421052631576,18
ISOLATED,UP,751-1000,21D,1S_RECOVERY,9,38,0.23684210526315788,9
ISOLATED,UP,751-1000,21D,25P_GIVEBACK,14,38,0.3684210526315789,14
ISOLATED,UP,751-1000,21D,50P_GIVEBACK,10,38,0.2631578947368421,10
ISOLATED,UP,751-1000,21D,FULL_REVERSAL,20,38,0.5263157894736842,20
ISOLATED,UP,751-1000,21D,NEW_EXTREME,8,38,0.21052631578947367,8
ISOLATED,UP,751-1000,30D,STABILIZED,17,38,0.4473684210526316,17
ISOLATED,UP,751-1000,30D,1S_RECOVERY,9,38,0.23684210526315788,9
ISOLATED,UP,751-1000,30D,25P_GIVEBACK,16,38,0.42105263157894735,16
ISOLATED,UP,751-1000,30D,50P_GIVEBACK,15,38,0.39473684210526316,15
ISOLATED,UP,751-1000,30D,FULL_REVERSAL,21,38,0.5526315789473685,21
ISOLATED,UP,751-1000,30D,NEW_EXTREME,10,38,0.2631578947368421,10
LOCAL_CLUSTER,DOWN,1001-1500,1D,STABILIZED,360,809,0.44499381953028433,324
LOCAL_CLUSTER,DOWN,1001-1500,1D,1S_RECOVERY,174,809,0.21508034610630408,161
LOCAL_CLUSTER,DOWN,1001-1500,1D,25P_GIVEBACK,275,809,0.3399258343634116,248
LOCAL_CLUSTER,DOWN,1001-1500,1D,50P_GIVEBACK,208,809,0.25710754017305315,190
LOCAL_CLUSTER,DOWN,1001-1500,1D,FULL_REVERSAL,449,809,0.5550061804697157,376
LOCAL_CLUSTER,DOWN,1001-1500,1D,NEW_EXTREME,25,809,0.030902348578491966,24
LOCAL_CLUSTER,DOWN,1001-1500,2D,STABILIZED,337,810,0.4160493827160494,307
LOCAL_CLUSTER,DOWN,1001-1500,2D,1S_RECOVERY,161,810,0.19876543209876543,150
LOCAL_CLUSTER,DOWN,1001-1500,2D,25P_GIVEBACK,333,810,0.4111111111111111,292
LOCAL_CLUSTER,DOWN,1001-1500,2D,50P_GIVEBACK,248,810,0.30617283950617286,224
LOCAL_CLUSTER,DOWN,1001-1500,2D,FULL_REVERSAL,473,810,0.5839506172839506,397
LOCAL_CLUSTER,DOWN,1001-1500,2D,NEW_EXTREME,52,810,0.06419753086419754,49
LOCAL_CLUSTER,DOWN,1001-1500,3D,STABILIZED,336,809,0.415327564894932,305
LOCAL_CLUSTER,DOWN,1001-1500,3D,1S_RECOVERY,151,809,0.18665018541409148,141
LOCAL_CLUSTER,DOWN,1001-1500,3D,25P_GIVEBACK,364,809,0.449938195302843,319
LOCAL_CLUSTER,DOWN,1001-1500,3D,50P_GIVEBACK,284,809,0.3510506798516687,254
LOCAL_CLUSTER,DOWN,1001-1500,3D,FULL_REVERSAL,473,809,0.584672435105068,399
LOCAL_CLUSTER,DOWN,1001-1500,3D,NEW_EXTREME,66,809,0.0815822002472188,64
LOCAL_CLUSTER,DOWN,1001-1500,5D,STABILIZED,335,807,0.41511771995043373,306
LOCAL_CLUSTER,DOWN,1001-1500,5D,1S_RECOVERY,149,807,0.18463444857496902,140
LOCAL_CLUSTER,DOWN,1001-1500,5D,25P_GIVEBACK,380,807,0.4708798017348203,333
LOCAL_CLUSTER,DOWN,1001-1500,5D,50P_GIVEBACK,307,807,0.38042131350681535,277
LOCAL_CLUSTER,DOWN,1001-1500,5D,FULL_REVERSAL,472,807,0.5848822800495663,401
LOCAL_CLUSTER,DOWN,1001-1500,5D,NEW_EXTREME,84,807,0.10408921933085502,81
LOCAL_CLUSTER,DOWN,1001-1500,7D,STABILIZED,316,808,0.3910891089108911,287
LOCAL_CLUSTER,DOWN,1001-1500,7D,1S_RECOVERY,150,808,0.18564356435643564,140
LOCAL_CLUSTER,DOWN,1001-1500,7D,25P_GIVEBACK,404,808,0.5,352
LOCAL_CLUSTER,DOWN,1001-1500,7D,50P_GIVEBACK,333,808,0.4121287128712871,297
LOCAL_CLUSTER,DOWN,1001-1500,7D,FULL_REVERSAL,492,808,0.6089108910891089,419
LOCAL_CLUSTER,DOWN,1001-1500,7D,NEW_EXTREME,101,808,0.125,97
LOCAL_CLUSTER,DOWN,1001-1500,10D,STABILIZED,320,807,0.3965303593556382,291
LOCAL_CLUSTER,DOWN,1001-1500,10D,1S_RECOVERY,147,807,0.1821561338289963,137
LOCAL_CLUSTER,DOWN,1001-1500,10D,25P_GIVEBACK,403,807,0.4993804213135068,348
LOCAL_CLUSTER,DOWN,1001-1500,10D,50P_GIVEBACK,337,807,0.41759603469640644,297
LOCAL_CLUSTER,DOWN,1001-1500,10D,FULL_REVERSAL,487,807,0.6034696406443618,408
LOCAL_CLUSTER,DOWN,1001-1500,10D,NEW_EXTREME,119,807,0.14745972738537794,113
LOCAL_CLUSTER,DOWN,1001-1500,14D,STABILIZED,340,809,0.42027194066749074,307
LOCAL_CLUSTER,DOWN,1001-1500,14D,1S_RECOVERY,164,809,0.2027194066749073,150
LOCAL_CLUSTER,DOWN,1001-1500,14D,25P_GIVEBACK,409,809,0.5055624227441285,353
LOCAL_CLUSTER,DOWN,1001-1500,14D,50P_GIVEBACK,363,809,0.44870210135970334,319
LOCAL_CLUSTER,DOWN,1001-1500,14D,FULL_REVERSAL,469,809,0.5797280593325093,397
LOCAL_CLUSTER,DOWN,1001-1500,14D,NEW_EXTREME,145,809,0.1792336217552534,135
LOCAL_CLUSTER,DOWN,1001-1500,21D,STABILIZED,324,807,0.40148698884758366,294
LOCAL_CLUSTER,DOWN,1001-1500,21D,1S_RECOVERY,149,807,0.18463444857496902,137
LOCAL_CLUSTER,DOWN,1001-1500,21D,25P_GIVEBACK,430,807,0.5328376703841388,364
LOCAL_CLUSTER,DOWN,1001-1500,21D,50P_GIVEBACK,377,807,0.46716232961586124,323
LOCAL_CLUSTER,DOWN,1001-1500,21D,FULL_REVERSAL,483,807,0.5985130111524164,407
LOCAL_CLUSTER,DOWN,1001-1500,21D,NEW_EXTREME,164,807,0.20322180916976457,152
LOCAL_CLUSTER,DOWN,1001-1500,30D,STABILIZED,318,807,0.3940520446096654,294
LOCAL_CLUSTER,DOWN,1001-1500,30D,1S_RECOVERY,152,807,0.18835192069392812,142
LOCAL_CLUSTER,DOWN,1001-1500,30D,25P_GIVEBACK,440,807,0.5452292441140025,371
LOCAL_CLUSTER,DOWN,1001-1500,30D,50P_GIVEBACK,395,807,0.48946716232961585,339
LOCAL_CLUSTER,DOWN,1001-1500,30D,FULL_REVERSAL,489,807,0.6059479553903345,407
LOCAL_CLUSTER,DOWN,1001-1500,30D,NEW_EXTREME,177,807,0.21933085501858737,166
LOCAL_CLUSTER,DOWN,1501-2000,1D,STABILIZED,209,523,0.39961759082217974,196
LOCAL_CLUSTER,DOWN,1501-2000,1D,1S_RECOVERY,91,523,0.1739961759082218,88
LOCAL_CLUSTER,DOWN,1501-2000,1D,25P_GIVEBACK,202,523,0.3862332695984704,189
LOCAL_CLUSTER,DOWN,1501-2000,1D,50P_GIVEBACK,163,523,0.31166347992351817,155
LOCAL_CLUSTER,DOWN,1501-2000,1D,FULL_REVERSAL,314,523,0.6003824091778203,287
LOCAL_CLUSTER,DOWN,1501-2000,1D,NEW_EXTREME,12,523,0.022944550669216062,12
LOCAL_CLUSTER,DOWN,1501-2000,2D,STABILIZED,189,519,0.36416184971098264,176
LOCAL_CLUSTER,DOWN,1501-2000,2D,1S_RECOVERY,96,519,0.18497109826589594,89
LOCAL_CLUSTER,DOWN,1501-2000,2D,25P_GIVEBACK,242,519,0.4662813102119461,226
LOCAL_CLUSTER,DOWN,1501-2000,2D,50P_GIVEBACK,192,519,0.3699421965317919,180
LOCAL_CLUSTER,DOWN,1501-2000,2D,FULL_REVERSAL,330,519,0.6358381502890174,295
LOCAL_CLUSTER,DOWN,1501-2000,2D,NEW_EXTREME,19,519,0.036608863198458574,19
LOCAL_CLUSTER,DOWN,1501-2000,3D,STABILIZED,188,522,0.36015325670498083,175
LOCAL_CLUSTER,DOWN,1501-2000,3D,1S_RECOVERY,91,522,0.1743295019157088,86
LOCAL_CLUSTER,DOWN,1501-2000,3D,25P_GIVEBACK,251,522,0.48084291187739464,227
LOCAL_CLUSTER,DOWN,1501-2000,3D,50P_GIVEBACK,211,522,0.4042145593869732,195
LOCAL_CLUSTER,DOWN,1501-2000,3D,FULL_REVERSAL,334,522,0.6398467432950191,299
LOCAL_CLUSTER,DOWN,1501-2000,3D,NEW_EXTREME,31,522,0.05938697318007663,31
LOCAL_CLUSTER,DOWN,1501-2000,5D,STABILIZED,182,528,0.3446969696969697,171
LOCAL_CLUSTER,DOWN,1501-2000,5D,1S_RECOVERY,82,528,0.1553030303030303,80
LOCAL_CLUSTER,DOWN,1501-2000,5D,25P_GIVEBACK,284,528,0.5378787878787878,254
LOCAL_CLUSTER,DOWN,1501-2000,5D,50P_GIVEBACK,249,528,0.4715909090909091,227
LOCAL_CLUSTER,DOWN,1501-2000,5D,FULL_REVERSAL,346,528,0.6553030303030303,306
LOCAL_CLUSTER,DOWN,1501-2000,5D,NEW_EXTREME,44,528,0.08333333333333333,43
LOCAL_CLUSTER,DOWN,1501-2000,7D,STABILIZED,180,526,0.34220532319391633,174
LOCAL_CLUSTER,DOWN,1501-2000,7D,1S_RECOVERY,82,526,0.155893536121673,81
LOCAL_CLUSTER,DOWN,1501-2000,7D,25P_GIVEBACK,296,526,0.5627376425855514,263
LOCAL_CLUSTER,DOWN,1501-2000,7D,50P_GIVEBACK,251,526,0.47718631178707227,225
LOCAL_CLUSTER,DOWN,1501-2000,7D,FULL_REVERSAL,346,526,0.6577946768060836,307
LOCAL_CLUSTER,DOWN,1501-2000,7D,NEW_EXTREME,54,526,0.10266159695817491,53
LOCAL_CLUSTER,DOWN,1501-2000,10D,STABILIZED,172,525,0.32761904761904764,167
LOCAL_CLUSTER,DOWN,1501-2000,10D,1S_RECOVERY,80,525,0.1523809523809524,79
LOCAL_CLUSTER,DOWN,1501-2000,10D,25P_GIVEBACK,304,525,0.579047619047619,272
LOCAL_CLUSTER,DOWN,1501-2000,10D,50P_GIVEBACK,277,525,0.5276190476190477,245
LOCAL_CLUSTER,DOWN,1501-2000,10D,FULL_REVERSAL,353,525,0.6723809523809524,313
LOCAL_CLUSTER,DOWN,1501-2000,10D,NEW_EXTREME,60,525,0.11428571428571428,59
LOCAL_CLUSTER,DOWN,1501-2000,14D,STABILIZED,167,525,0.3180952380952381,159
LOCAL_CLUSTER,DOWN,1501-2000,14D,1S_RECOVERY,82,525,0.15619047619047619,80
LOCAL_CLUSTER,DOWN,1501-2000,14D,25P_GIVEBACK,321,525,0.6114285714285714,289
LOCAL_CLUSTER,DOWN,1501-2000,14D,50P_GIVEBACK,289,525,0.5504761904761905,261
LOCAL_CLUSTER,DOWN,1501-2000,14D,FULL_REVERSAL,358,525,0.6819047619047619,320
LOCAL_CLUSTER,DOWN,1501-2000,14D,NEW_EXTREME,77,525,0.14666666666666667,75
LOCAL_CLUSTER,DOWN,1501-2000,21D,STABILIZED,168,526,0.3193916349809886,164
LOCAL_CLUSTER,DOWN,1501-2000,21D,1S_RECOVERY,75,526,0.14258555133079848,74
LOCAL_CLUSTER,DOWN,1501-2000,21D,25P_GIVEBACK,329,526,0.6254752851711026,294
LOCAL_CLUSTER,DOWN,1501-2000,21D,50P_GIVEBACK,296,526,0.5627376425855514,265
LOCAL_CLUSTER,DOWN,1501-2000,21D,FULL_REVERSAL,358,526,0.6806083650190115,316
LOCAL_CLUSTER,DOWN,1501-2000,21D,NEW_EXTREME,81,526,0.15399239543726237,80
LOCAL_CLUSTER,DOWN,1501-2000,30D,STABILIZED,167,528,0.3162878787878788,164
LOCAL_CLUSTER,DOWN,1501-2000,30D,1S_RECOVERY,84,528,0.1590909090909091,83
LOCAL_CLUSTER,DOWN,1501-2000,30D,25P_GIVEBACK,339,528,0.6420454545454546,297
LOCAL_CLUSTER,DOWN,1501-2000,30D,50P_GIVEBACK,318,528,0.6022727272727273,279
LOCAL_CLUSTER,DOWN,1501-2000,30D,FULL_REVERSAL,361,528,0.6837121212121212,316
LOCAL_CLUSTER,DOWN,1501-2000,30D,NEW_EXTREME,105,528,0.19886363636363635,104
LOCAL_CLUSTER,DOWN,501-750,1D,STABILIZED,384,788,0.4873096446700508,298
LOCAL_CLUSTER,DOWN,501-750,1D,1S_RECOVERY,172,788,0.2182741116751269,147
LOCAL_CLUSTER,DOWN,501-750,1D,25P_GIVEBACK,224,788,0.28426395939086296,168
LOCAL_CLUSTER,DOWN,501-750,1D,50P_GIVEBACK,155,788,0.1967005076142132,116
LOCAL_CLUSTER,DOWN,501-750,1D,FULL_REVERSAL,404,788,0.5126903553299492,289
LOCAL_CLUSTER,DOWN,501-750,1D,NEW_EXTREME,23,788,0.02918781725888325,20
LOCAL_CLUSTER,DOWN,501-750,2D,STABILIZED,399,785,0.5082802547770701,308
LOCAL_CLUSTER,DOWN,501-750,2D,1S_RECOVERY,177,785,0.22547770700636943,149
LOCAL_CLUSTER,DOWN,501-750,2D,25P_GIVEBACK,257,785,0.3273885350318471,188
LOCAL_CLUSTER,DOWN,501-750,2D,50P_GIVEBACK,189,785,0.24076433121019108,137
LOCAL_CLUSTER,DOWN,501-750,2D,FULL_REVERSAL,386,785,0.49171974522292994,280
LOCAL_CLUSTER,DOWN,501-750,2D,NEW_EXTREME,53,785,0.06751592356687898,46
LOCAL_CLUSTER,DOWN,501-750,3D,STABILIZED,417,786,0.5305343511450382,316
LOCAL_CLUSTER,DOWN,501-750,3D,1S_RECOVERY,179,786,0.227735368956743,158
LOCAL_CLUSTER,DOWN,501-750,3D,25P_GIVEBACK,250,786,0.31806615776081426,185
LOCAL_CLUSTER,DOWN,501-750,3D,50P_GIVEBACK,194,786,0.24681933842239187,146
LOCAL_CLUSTER,DOWN,501-750,3D,FULL_REVERSAL,369,786,0.46946564885496184,272
LOCAL_CLUSTER,DOWN,501-750,3D,NEW_EXTREME,75,786,0.09541984732824428,69
LOCAL_CLUSTER,DOWN,501-750,5D,STABILIZED,423,787,0.5374841168996188,328
LOCAL_CLUSTER,DOWN,501-750,5D,1S_RECOVERY,196,787,0.24904701397712833,170
LOCAL_CLUSTER,DOWN,501-750,5D,25P_GIVEBACK,270,787,0.34307496823379924,195
LOCAL_CLUSTER,DOWN,501-750,5D,50P_GIVEBACK,216,787,0.2744599745870394,159
LOCAL_CLUSTER,DOWN,501-750,5D,FULL_REVERSAL,364,787,0.4625158831003812,257
LOCAL_CLUSTER,DOWN,501-750,5D,NEW_EXTREME,94,787,0.11944091486658195,84
