event_id,price_recovery_day,pre_rank_state,rank_outcome,fwd_rank_vel_14d,price_recovered,rank_recovered
LF2EV_19220_20240213,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-39.0,1,0
LF2EV_19220_20240324,10.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,9.0,1,0
LF2EV_19590_20220727,2.0,RANK_DETERIORATING,RANK_RECOVERY,-80.0,1,1
LF2EV_19590_20230404,1.0,RANK_DETERIORATING,RANK_RECOVERY,-154.0,1,1
LF2EV_19590_20240225,3.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-24.0,0,0
LF2EV_19624_20240116,1.0,RANK_DETERIORATING,RANK_RECOVERY,-10.0,1,1
LF2EV_19689_20250706,1.0,RANK_DETERIORATING,RANK_RECOVERY,62.0,1,1
LF2EV_19705_20240320,5.0,RANK_DETERIORATING,RANK_RECOVERY,-94.0,1,1
LF2EV_19705_20240504,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-40.0,0,0
LF2EV_19779_20240829,1.0,RANK_IMPROVING,RANK_RECOVERY,-3.0,1,1
LF2EV_19779_20241231,1.0,RANK_DETERIORATING,RANK_RECOVERY,-91.0,1,1
LF2EV_20382_20250102,3.0,RANK_DETERIORATING,RANK_RECOVERY,12.0,1,1
LF2EV_20490_20250315,2.0,RANK_DETERIORATING,RANK_RECOVERY,-59.0,1,1
LF2EV_20497_20241212,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-32.0,0,0
LF2EV_20513_20240813,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,75.0,0,0
LF2EV_20605_20250311,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,31.0,0,0
LF2EV_20622_20250602,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,139.0,0,0
LF2EV_20641_20240414,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,18.0,1,0
LF2EV_20789_20240211,21.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,218.0,1,0
LF2EV_20825_20240505,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,18.0,0,0
LF2EV_20886_20240124,3.0,RANK_IMPROVING,RANK_RECOVERY,51.0,1,1
LF2EV_21013_20221104,1.0,RANK_DETERIORATING,RANK_RECOVERY,-70.0,1,1
LF2EV_21060_20230922,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-21.0,1,0
LF2EV_21060_20251219,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,53.0,0,0
LF2EV_21134_20240527,2.0,RANK_DETERIORATING,RANK_RECOVERY,-140.0,1,1
LF2EV_21217_20240407,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,9.0,0,0
LF2EV_21557_20230317,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-240.0,1,0
LF2EV_21706_20241018,,RANK_IMPROVING,RANK_RECOVERY,54.0,0,1
LF2EV_21706_20250316,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,124.0,0,0
LF2EV_21706_20250319,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,63.0,0,0
LF2EV_21849_20250520,1.0,RANK_IMPROVING,RANK_RECOVERY,267.0,0,1
LF2EV_21870_20251115,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,31.0,0,0
LF2EV_21870_20260123,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-127.0,0,0
LF2EV_21928_20231108,1.0,RANK_DETERIORATING,RANK_RECOVERY,-53.0,1,1
LF2EV_21929_20231014,5.0,RANK_IMPROVING,RANK_RECOVERY,187.0,1,1
LF2EV_21929_20240309,2.0,RANK_STABLE,RANK_RECOVERY,18.0,1,1
LF2EV_21964_20240629,1.0,RANK_DETERIORATING,RANK_RECOVERY,-43.0,1,1
LF2EV_21968_20230424,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,184.0,0,0
LF2EV_22008_20230105,7.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,434.0,1,0
LF2EV_22031_20240202,7.0,RANK_DETERIORATING,RANK_RECOVERY,-62.0,1,1
LF2EV_22031_20240218,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-105.0,1,0
LF2EV_22052_20251211,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-22.0,0,0
LF2EV_22265_20251012,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-36.0,0,0
LF2EV_22289_20240727,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,29.0,0,0
LF2EV_22289_20241107,3.0,RANK_DETERIORATING,RANK_RECOVERY,-100.0,1,1
LF2EV_22331_20250223,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,5.0,0,0
LF2EV_22355_20250513,,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-83.0,0,0
LF2EV_22359_20250429,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,85.0,1,0
LF2EV_22359_20251101,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,83.0,0,0
LF2EV_22359_20260325,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-22.0,0,0
LF2EV_22607_20250302,,RANK_DETERIORATING,RANK_RECOVERY,-114.0,0,1
LF2EV_22765_20240713,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,67.0,0,0
LF2EV_22850_20231227,,RANK_IMPROVING,RANK_RECOVERY,370.0,0,1
LF2EV_22929_20240226,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-148.0,0,0
LF2EV_22933_20250719,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-83.0,1,0
LF2EV_22933_20260801,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,80.0,1,0
LF2EV_23081_20240120,1.0,RANK_DETERIORATING,RANK_RECOVERY,30.0,0,1
LF2EV_23081_20240406,,RANK_IMPROVING,RANK_RECOVERY,-13.0,0,1
LF2EV_23081_20240422,1.0,RANK_DETERIORATING,RANK_RECOVERY,12.0,1,1
LF2EV_23081_20240923,5.0,RANK_DETERIORATING,RANK_RECOVERY,-63.0,1,1
LF2EV_23081_20250215,5.0,RANK_DETERIORATING,RANK_RECOVERY,117.0,0,1
LF2EV_23295_20240606,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-53.0,0,0
LF2EV_23295_20240609,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-59.0,0,0
LF2EV_23295_20240726,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-82.0,0,0
LF2EV_23711_20251122,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-6.0,1,0
LF2EV_23756_20240921,,RANK_IMPROVING,RANK_RECOVERY,69.0,0,1
LF2EV_23951_20240604,30.0,RANK_DETERIORATING,RANK_RECOVERY,-74.0,1,1
LF2EV_23951_20240605,1.0,RANK_STABLE,RANK_RECOVERY,-70.0,1,1
LF2EV_23951_20241124,1.0,RANK_DETERIORATING,RANK_RECOVERY,-171.0,1,1
LF2EV_24190_20260503,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-222.0,0,0
LF2EV_24220_20250602,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,55.0,0,0
LF2EV_24400_20231014,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-111.0,0,0
LF2EV_24686_20241105,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-31.0,1,0
LF2EV_24792_20240307,2.0,RANK_DETERIORATING,RANK_RECOVERY,-84.0,0,1
LF2EV_24792_20240423,10.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,33.0,0,0
LF2EV_24793_20231220,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,207.0,1,0
LF2EV_24877_20240512,1.0,RANK_DETERIORATING,RANK_RECOVERY,-15.0,1,1
LF2EV_24877_20250305,1.0,RANK_IMPROVING,RANK_RECOVERY,45.0,1,1
LF2EV_24877_20250318,3.0,RANK_DETERIORATING,RANK_RECOVERY,13.0,1,1
LF2EV_25023_20251001,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-99.0,0,0
LF2EV_25264_20240619,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-5.0,1,0
LF2EV_25354_20250111,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-87.0,0,0
LF2EV_25354_20250116,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-83.0,0,0
LF2EV_25714_20250212,1.0,RANK_DETERIORATING,RANK_RECOVERY,-18.0,1,1
LF2EV_26220_20251206,2.0,RANK_DETERIORATING,RANK_RECOVERY,-331.0,1,1
LF2EV_26532_20250608,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,28.0,1,0
LF2EV_26914_20241123,1.0,RANK_DETERIORATING,RANK_RECOVERY,92.0,1,1
LF2EV_27276_20240121,1.0,RANK_DETERIORATING,RANK_RECOVERY,-314.0,1,1
LF2EV_27276_20240129,1.0,RANK_IMPROVING,RANK_RECOVERY,46.0,1,1
LF2EV_27463_20240902,7.0,RANK_DETERIORATING,RANK_RECOVERY,-33.0,0,1
LF2EV_27533_20260118,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,4.0,0,0
LF2EV_27615_20250322,,RANK_DETERIORATING,RANK_STABLE,-50.0,0,0
LF2EV_27650_20250129,,RANK_IMPROVING,RANK_RECOVERY,134.0,0,1
LF2EV_27650_20250130,1.0,RANK_DETERIORATING,RANK_RECOVERY,-11.0,0,1
LF2EV_28066_20260510,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-16.0,0,0
LF2EV_28111_20240814,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-19.0,0,0
LF2EV_28135_20250522,14.0,RANK_IMPROVING,RANK_RECOVERY,76.0,1,1
LF2EV_28147_20250522,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-128.0,0,0
LF2EV_28179_20240201,1.0,RANK_DETERIORATING,RANK_RECOVERY,-265.0,1,1
LF2EV_28194_20260503,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-9.0,1,0
LF2EV_28211_20240905,21.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,152.0,1,0
LF2EV_28249_20240416,7.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-16.0,0,0
LF2EV_28348_20241123,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,8.0,0,0
LF2EV_28348_20241124,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-187.0,0,0
LF2EV_28348_20241128,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-180.0,1,0
LF2EV_28395_20240909,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-119.0,0,0
LF2EV_28395_20250103,,RANK_DETERIORATING,RANK_RECOVERY,-199.0,0,1
LF2EV_28443_20240522,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-33.0,1,0
LF2EV_28443_20250110,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-12.0,1,0
LF2EV_28458_20251008,,RANK_DETERIORATING,RANK_RECOVERY,-179.0,0,1
LF2EV_28508_20240512,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-90.0,0,0
LF2EV_28596_20240521,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-6.0,0,0
LF2EV_28654_20260110,5.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,346.0,0,0
LF2EV_28656_20250216,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,62.0,0,0
LF2EV_28688_20260311,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-22.0,1,0
LF2EV_28735_20260719,5.0,RANK_DETERIORATING,RANK_RECOVERY,-52.0,0,1
LF2EV_28744_20240313,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,16.0,0,0
LF2EV_28832_20240325,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-14.0,0,0
LF2EV_29042_20260502,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-36.0,1,0
LF2EV_29296_20241014,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-21.0,1,0
LF2EV_29296_20250221,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-1.0,1,0
LF2EV_29447_20250716,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,15.0,0,0
LF2EV_29460_20240519,1.0,RANK_IMPROVING,RANK_RECOVERY,389.0,1,1
LF2EV_29509_20241201,2.0,RANK_IMPROVING,RANK_RECOVERY,-111.0,1,1
LF2EV_29599_20260709,5.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-20.0,0,0
LF2EV_29960_20250516,2.0,RANK_DETERIORATING,RANK_RECOVERY,43.0,1,1
LF2EV_30402_20240911,1.0,RANK_DETERIORATING,RANK_RECOVERY,-77.0,1,1
LF2EV_30402_20240917,1.0,RANK_DETERIORATING,RANK_RECOVERY,-119.0,1,1
LF2EV_30460_20250828,1.0,RANK_DETERIORATING,RANK_RECOVERY,-136.0,1,1
LF2EV_30491_20250415,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,3.0,1,0
LF2EV_30491_20250425,7.0,RANK_DETERIORATING,RANK_RECOVERY,2.0,1,1
LF2EV_30661_20240922,2.0,RANK_IMPROVING,RANK_RECOVERY,94.0,1,1
LF2EV_30825_20250208,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,86.0,0,0
LF2EV_31185_20250425,1.0,RANK_DETERIORATING,RANK_RECOVERY,-71.0,1,1
LF2EV_31704_20250318,2.0,RANK_DETERIORATING,RANK_RECOVERY,-33.0,1,1
LF2EV_31806_20260331,1.0,RANK_DETERIORATING,RANK_RECOVERY,-122.0,1,1
LF2EV_32068_20250912,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-112.0,0,0
LF2EV_32068_20260113,,RANK_DETERIORATING,RANK_RECOVERY,-80.0,0,1
LF2EV_32068_20260529,1.0,RANK_DETERIORATING,RANK_RECOVERY,-9.0,0,1
LF2EV_32088_20250713,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-102.0,0,0
LF2EV_32120_20260626,2.0,RANK_IMPROVING,RANK_RECOVERY,84.0,1,1
LF2EV_32195_20260127,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,5.0,0,0
LF2EV_32232_20260105,1.0,RANK_DETERIORATING,RANK_RECOVERY,-31.0,1,1
LF2EV_32454_20250907,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,31.0,1,0
LF2EV_32536_20250708,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,99.0,1,0
LF2EV_32809_20250528,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-163.0,0,0
LF2EV_32854_20250214,3.0,RANK_IMPROVING,RANK_RECOVERY,116.0,1,1
LF2EV_32854_20250516,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-4.0,0,0
LF2EV_32878_20250917,2.0,RANK_IMPROVING,RANK_RECOVERY,38.0,0,1
LF2EV_32916_20250804,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,35.0,1,0
LF2EV_32916_20251031,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-14.0,0,0
LF2EV_32916_20251127,1.0,RANK_DETERIORATING,RANK_RECOVERY,-141.0,1,1
LF2EV_32942_20250219,1.0,RANK_DETERIORATING,RANK_RECOVERY,-224.0,1,1
LF2EV_33746_20250831,3.0,RANK_IMPROVING,RANK_RECOVERY,-1.0,1,1
LF2EV_33881_20250125,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-79.0,1,0
LF2EV_33983_20250910,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,59.0,0,0
LF2EV_34034_20250329,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-103.0,1,0
LF2EV_34348_20250720,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-89.0,0,0
LF2EV_34377_20250411,1.0,RANK_IMPROVING,RANK_RECOVERY,12.0,1,1
LF2EV_34448_20250209,1.0,RANK_IMPROVING,RANK_RECOVERY,231.0,0,1
LF2EV_34448_20250426,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-166.0,1,0
LF2EV_34792_20260425,3.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-18.0,0,0
LF2EV_34830_20250702,1.0,RANK_IMPROVING,RANK_RECOVERY,97.0,0,1
LF2EV_34926_20251123,1.0,RANK_IMPROVING,RANK_RECOVERY,42.0,1,1
LF2EV_34987_20250827,14.0,RANK_IMPROVING,RANK_RECOVERY,103.0,1,1
LF2EV_35014_20250511,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,174.0,0,0
LF2EV_35014_20251129,5.0,RANK_DETERIORATING,RANK_RECOVERY,-31.0,1,1
LF2EV_35053_20251026,5.0,RANK_IMPROVING,RANK_RECOVERY,133.0,1,1
LF2EV_35230_20250702,,RANK_DETERIORATING,RANK_RECOVERY,-152.0,0,1
LF2EV_35269_20251027,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,14.0,0,0
LF2EV_35269_20251102,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-91.0,1,0
LF2EV_35386_20250731,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-42.0,0,0
LF2EV_35386_20251108,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,200.0,1,0
LF2EV_35386_20251210,2.0,RANK_DETERIORATING,RANK_RECOVERY,-20.0,1,1
LF2EV_35422_20250822,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-16.0,0,0
LF2EV_35600_20260416,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-43.0,0,0
LF2EV_35669_20250623,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-379.0,0,0
LF2EV_35728_20260225,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-30.0,1,0
LF2EV_35976_20250726,1.0,RANK_STABLE,RANK_RECOVERY,-24.0,1,1
LF2EV_35976_20260331,1.0,RANK_IMPROVING,RANK_RECOVERY,12.0,1,1
LF2EV_35976_20260425,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-25.0,1,0
LF2EV_35976_20260521,1.0,RANK_IMPROVING,RANK_RECOVERY,2.0,1,1
LF2EV_36056_20251012,1.0,RANK_DETERIORATING,RANK_RECOVERY,23.0,0,1
LF2EV_36056_20251126,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-48.0,0,0
LF2EV_36164_20260224,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-77.0,0,0
LF2EV_36174_20260112,1.0,RANK_IMPROVING,RANK_RECOVERY,86.0,1,1
LF2EV_36180_20260405,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,40.0,0,0
LF2EV_36215_20260210,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-47.0,0,0
LF2EV_36223_20260505,3.0,RANK_DETERIORATING,RANK_RECOVERY,-44.0,1,1
LF2EV_36319_20251208,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-197.0,0,0
LF2EV_36713_20251126,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,10.0,0,0
LF2EV_36770_20251110,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-159.0,0,0
LF2EV_36770_20251207,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-52.0,0,0
LF2EV_36804_20251129,2.0,RANK_DETERIORATING,RANK_RECOVERY,-4.0,1,1
LF2EV_36804_20251207,1.0,RANK_IMPROVING,RANK_RECOVERY,-45.0,1,1
LF2EV_36990_20251115,1.0,RANK_DETERIORATING,RANK_RECOVERY,-216.0,1,1
LF2EV_37114_20251128,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-36.0,0,0
LF2EV_37180_20251206,1.0,RANK_IMPROVING,RANK_RECOVERY,-3.0,1,1
LF2EV_37180_20251210,1.0,RANK_IMPROVING,RANK_RECOVERY,19.0,1,1
LF2EV_37393_20260501,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-3.0,1,0
LF2EV_37393_20260823,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-31.0,0,0
LF2EV_37562_20251124,14.0,RANK_DETERIORATING,RANK_RECOVERY,-55.0,1,1
LF2EV_37562_20260612,7.0,RANK_IMPROVING,RANK_RECOVERY,150.0,0,1
LF2EV_37743_20260102,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,7.0,0,0
LF2EV_38003_20260720,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,8.0,1,0
LF2EV_38021_20251213,1.0,RANK_IMPROVING,RANK_RECOVERY,22.0,1,1
LF2EV_38021_20260309,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-38.0,1,0
LF2EV_38057_20251020,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,284.0,0,0
LF2EV_38093_20260430,7.0,RANK_IMPROVING,RANK_RECOVERY,124.0,1,1
LF2EV_38102_20260417,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,93.0,0,0
LF2EV_38178_20251209,1.0,RANK_DETERIORATING,RANK_RECOVERY,-353.0,1,1
LF2EV_38307_20260401,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-78.0,0,0
LF2EV_38407_20260304,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,22.0,1,0
LF2EV_38468_20260524,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,56.0,1,0
LF2EV_38561_20260104,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,159.0,0,0
LF2EV_38569_20260211,1.0,RANK_IMPROVING,RANK_RECOVERY,18.0,1,1
LF2EV_38838_20260726,,RANK_IMPROVING,RANK_RECOVERY,118.0,0,1
LF2EV_38926_20260329,3.0,RANK_DETERIORATING,RANK_RECOVERY,-159.0,1,1
LF2EV_39151_20260819,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-75.0,1,0
LF2EV_39595_20260718,1.0,RANK_DETERIORATING,RANK_RECOVERY,-115.0,1,1
