lag_d,variable,n_rev,n_con,med_rev,med_con,diff,ranksum_p,p_fdr
10,vol_med,554,433,0.050881870857482074,0.04922098603668708,0.0016608848207949958,0.34130369236172486,0.6946491814198072
10,chain_tvl_med_chg7,562,440,0.021400503827514017,-0.005738251052333054,0.02713875487984707,6.705013177629743e-14,1.5567689900338816e-11
10,stablecoin_change_7d,562,440,0.007225451449057396,0.005502826580303433,0.0017226248687539636,0.017842530780102058,0.12132920930469399
10,stablecoin_change_30d,562,440,0.030090861383691214,0.02860541724114718,0.0014854441425440346,0.15447036930529565,0.5792638848948587
10,dex_volume_change_7d,562,440,0.03323928484531358,0.007623808197713022,0.025615476647600555,0.10088483210397106,0.46773876702750217
10,total_mcap_chg30,562,440,0.05739019396093337,0.001063641321408959,0.05632655263952441,4.038473381819723e-06,0.00014108865607144973
10,eth_share,562,440,0.15885012720731517,0.15846591368724033,0.00038421352007483867,0.44537117359137823,0.7602048740723437
10,n_stablecoins_in_top500,562,440,23.0,24.0,-1.0,0.04377150030679555,0.2565915535225946
10,mkt_ret_1d,562,440,0.0028688026082458657,3.498133773910204e-05,0.0028338212705067635,0.2567908271961511,0.6679872741308572
14,top500_breadth_30d,558,436,0.392,0.292,0.10000000000000003,1.0023410992083886e-05,0.00024342569552203723
14,top500_breadth_7d,558,436,0.413,0.402,0.010999999999999954,0.6388252563505898,0.8795215432908442
14,breadth_vel,558,436,0.0040000000000000036,-0.0020000000000000018,0.006000000000000005,0.4041961147983567,0.7415108580833163
14,breadth_accel,558,436,0.0,0.010000000000000009,-0.010000000000000009,0.623705990479579,0.87147960313585
14,top500_dispersion_30d,543,423,0.35598912309235875,0.30645321698184336,0.04953590611051539,0.0005691723081935991,0.006750648306482221
14,top500_dispersion_7d,556,433,0.1535925979757709,0.1437428423713263,0.009849755604444593,0.006284669096702481,0.051696471601907504
14,top3_share,558,436,0.7112543759580334,0.7142480352135399,-0.002993659255506431,0.7725836241549445,0.9325163160504594
14,top3_share_chg7,558,436,1.0048317136079898e-05,-1.0742204241187547e-05,2.0790521377267446e-05,0.4442605745146916,0.7602048740723437
14,btc_return_30d,543,423,0.040977308562555326,0.008871927094610488,0.03210538146794484,8.51191053391527e-06,0.00021705371861483938
14,btc_dominance,558,436,0.5019989210396323,0.5055506336149052,-0.0035517125752728695,0.8763239429207108,0.9673705863410444
14,btc_dom_chg30,558,436,0.0013883582808858208,0.0009657986185648282,0.0004225596623209926,0.9527734073385324,1.0
14,eth_btc_relative_return_30d,543,423,0.0012103019930443937,-0.005145799010801588,0.006356101003845982,0.9458875912878131,0.9979867967970715
14,eth_btc_relative_return_7d,556,433,-0.006829201185159395,-0.002913387732081274,-0.003915813453078121,0.5204606591474314,0.8044600318983364
14,med_ret30_11_50,543,423,-0.0002138254979257015,-0.0273661635982263,0.0271523381003006,4.102987940999132e-05,0.000775008833299836
14,med_ret30_51_200,543,423,-0.012836730432157883,-0.06127232220814505,0.048435591775987163,6.089864351060691e-06,0.00017254615661338622
14,med_ret30_201_500,543,423,-0.015093648320268382,-0.05355127406703264,0.03845762574676426,1.2408098280074352e-06,8.056288325184587e-05
14,rb_spread,556,433,1.0,1.0,0.0,0.01037981011203842,0.08020762359302415
14,pos_ret_share,558,436,0.451,0.446,0.0050000000000000044,0.36407667349546613,0.713139707233482
14,pos_vel7_share,558,436,0.36,0.368,-0.008000000000000007,0.13132810003469925,0.5273805591944616
14,leadership_width,558,436,0.0,0.0,0.0,1.0,1.0
14,rank_depth_rel,543,423,-0.026856742658162958,-0.03190487404459097,0.005048131386428012,0.27300088281361046,0.6744047243407413
14,vol_med,555,431,0.051130378510526514,0.04927494445851632,0.0018554340520101908,0.3790222959654608,0.7245807706935373
14,chain_tvl_med_chg7,558,436,0.013520404586228718,-0.0016155946640140084,0.015135999250242727,0.0005429633342866859,0.0065931262020526155
14,stablecoin_change_7d,558,436,0.006491056868567879,0.006343538023594331,0.00014751884497354872,0.2572844458546275,0.6679872741308572
14,stablecoin_change_30d,558,436,0.031221180494390932,0.026867334622338257,0.004353845872052675,0.14370580433070748,0.5552269712777333
14,dex_volume_change_7d,558,436,0.057067338200859186,-0.01635175552093343,0.07341909372179262,0.0018128248282189314,0.01744416344135198
14,total_mcap_chg30,558,436,0.048243600603153136,0.0067465323593726145,0.04149706824378052,3.100766565597944e-06,0.00013178257903791264
14,eth_share,558,436,0.1601248644717425,0.16166672028677054,-0.001541855815028026,0.5589169769951952,0.8191471333601553
14,n_stablecoins_in_top500,558,436,23.0,24.0,-1.0,0.025260897845887635,0.16307668229623662
14,mkt_ret_1d,558,436,0.003061426400353855,0.0014905318027017866,0.0015708945976520684,0.31024021391791146,0.6936477230603573
