internal_asset_id,cmc_id,cmc_slug,cmc_name,canonical_symbol,symbols_observed,coingecko_id,cg_join,coinpaprika_id,cp_join,date_added_cmc,first_seen_in_snapshots,last_seen_in_snapshots,ticker_reuse_flagged
CMC:33696,33696,etherfi-ebtc,ether.fi Staked BTC,EBTC,EBTC,ether-fi-staked-btc,HIGH,ebtc-etherfi-staked-btc,HIGH,2024-10-29T12:30:45.000Z,2026-01-01,2026-01-01,True
CMC:33788,33788,peanut-the-squirrel,Peanut the Squirrel,PNUT,PNUT,peanut-the-squirrel,HIGH,pnut-peanut-the-squirrel,HIGH,2024-11-04T08:19:12.000Z,2025-01-01,2026-08-20,True
CMC:33793,33793,global-dollar-usdg,Global Dollar,USDG,USDG,global-dollar,HIGH,usdg-global-dollar,HIGH,2024-11-05T04:54:47.000Z,2025-06-01,2026-08-20,True
CMC:33824,33824,maple-finance,Maple Finance,SYRUP,SYRUP,syrup,HIGH,syrup-je-maple-syrup,SYMBOL_ONLY,2024-11-06T06:16:40.000Z,2025-01-01,2026-08-20,True
CMC:33834,33834,bybit-staked-sol,Bybit Staked SOL,BBSOL,BBSOL,bybit-staked-sol,HIGH,bbsol-bybit-staked-sol,HIGH,2024-11-07T06:03:44.000Z,2026-01-01,2026-08-20,True
CMC:33849,33849,hashkey-platform-token,HashKey Platform Token,HSK,HSK,hashkey-ecopoints,HIGH,hsk-hashkey-platform-token,HIGH,2024-11-08T04:32:46.000Z,2026-01-01,2026-01-01,True
CMC:33871,33871,wrapped-onus,Wrapped ONUS,WONUS,WONUS,,NONE,,NONE,2021-11-29T04:57:43.000Z,2025-06-01,2025-06-01,False
CMC:33881,33881,comedian,Comedian,BAN,BAN,comedian,HIGH,bansol-comedian,HIGH,2024-11-11T07:48:59.000Z,2025-06-01,2026-08-20,True
CMC:33978,33978,mantle-restaked-ether,Mantle Restaked Ether,CMETH,CMETH,mantle-restaked-eth,HIGH,cmeth-mantle-restaked-eth,HIGH,2024-11-14T10:21:06.000Z,2026-01-01,2026-08-20,False
CMC:33979,33979,usual,Usual,USUAL,USUAL,usual,HIGH,usual-usual,HIGH,2024-11-14T12:01:40.000Z,2025-01-01,2025-06-01,False
CMC:33981,33981,usd0-liquid-bond,Bond USD0,BUSD0,BUSD0,usd0-liquid-bond,HIGH,,NONE,2024-11-14T13:45:03.000Z,2026-01-01,2026-08-20,False
CMC:33983,33983,supertrust,SuperTrust,SUT,SUT,super-trust,SYMBOL_ONLY,sut-supertrust,HIGH,2024-11-18T08:00:29.000Z,2026-08-20,2026-08-20,True
CMC:34017,34017,pinlink,PinLink,PIN,PIN,pinlink,HIGH,pin-pinlink,HIGH,2024-11-17T06:26:47.000Z,2025-06-01,2025-06-01,True
CMC:34025,34025,dasha,Dasha,VVAIFU,VVAIFU,dasha,HIGH,vvaifu-dasha,HIGH,2024-11-17T22:52:06.000Z,2025-01-01,2025-01-01,False
CMC:34026,34026,ai16z,ai16z,AI16Z,AI16Z,ai16z,HIGH,ai16z-ai16z,HIGH,2024-11-17T23:08:14.000Z,2025-01-01,2025-06-01,False
CMC:34083,34083,zerebro,Zerebro,ZEREBRO,ZEREBRO,zerebro,HIGH,zerebro-zerebro,HIGH,2024-11-19T16:27:39.000Z,2025-01-01,2026-08-20,False
CMC:34103,34103,aixbt,aixbt by Virtuals,AIXBT,AIXBT,aixbt,SYMBOL_ONLY,aixbt-aixbt-by-virtuals,HIGH,2024-11-20T08:37:44.000Z,2025-01-01,2025-06-01,True
CMC:34104,34104,morpho,Morpho,MORPHO,MORPHO,morpho,HIGH,morpho-morpho,HIGH,2024-11-21T09:19:23.000Z,2025-01-01,2026-08-20,True
CMC:34118,34118,banana-for-scale,Banana For Scale,BANANAS31,BANANAS31,banana-for-scale-2,HIGH,,NONE,2024-11-20T18:19:27.000Z,2025-06-01,2026-08-20,False
CMC:34125,34125,just-a-chill-guy,Just a chill guy,CHILLGUY,CHILLGUY,chill-guy,HIGH,chillguy-just-a-chill-guy,HIGH,2024-11-20T20:41:25.000Z,2025-01-01,2025-06-01,True
CMC:34143,34143,whiterock,WhiteRock,WHITE,WHITE,whiterock,HIGH,white-whiterock,HIGH,2024-11-21T12:54:14.000Z,2025-01-01,2026-01-01,True
CMC:34187,34187,lofitheyeti,LOFI,LOFI,LOFI,lofi-2,HIGH,lofi-lofi1,HIGH,2024-11-24T15:15:26.000Z,2025-01-01,2025-01-01,True
CMC:34212,34212,matrixdock-gold,Matrixdock Gold,XAUM,XAUM,matrixdock-gold,HIGH,xaum-matrixdock-gold,HIGH,2024-11-25T09:55:55.000Z,2026-08-20,2026-08-20,False
CMC:34261,34261,wfi,WeFi,WFI,WFI,wefi,HIGH,wfi-wefi,HIGH,2024-11-27T18:54:49.000Z,2026-01-01,2026-08-20,False
CMC:34330,34330,freysa-ai,Freysa,FAI,FAI,freysa-ai,SYMBOL_ONLY,fai-freysa,HIGH,2024-11-30T06:17:26.000Z,2025-01-01,2025-06-01,True
CMC:34332,34332,purr,Purr,PURR,PURR,purr-2,HIGH,purr-purr-bsc,HIGH,2024-11-30T08:18:42.000Z,2026-08-20,2026-08-20,True
CMC:34378,34378,shiro-neko,Shiro Neko,SHIRO,SHIRO,shiro-neko-2,HIGH,shiro-shiro-neko,HIGH,2024-12-03T10:38:32.000Z,2025-01-01,2025-01-01,True
CMC:34387,34387,ripple-usd,Ripple USD,RLUSD,RLUSD,ripple-usd,HIGH,rlusd-ripple-usd,HIGH,2024-12-18T07:22:18.000Z,2025-06-01,2026-08-20,False
CMC:34434,34434,rekt-eth,Rekt (rektcoin.com),REKT,REKT,rekt-04bbe51a-e290-450a-afb5-b2b43b80b20e,SYMBOL_ONLY,rekt1-rekt,SYMBOL_ONLY,2024-12-06T03:06:19.000Z,2025-06-01,2026-01-01,True
CMC:34466,34466,pudgy-penguins,Pudgy Penguins,PENGU,PENGU,pudgy-penguins,HIGH,pengu-pudgy-penguins,HIGH,2024-12-17T14:00:00.000Z,2025-01-01,2026-08-20,True
CMC:34600,34600,revox,REVOX,REX,REX,revox,HIGH,rex-revox,HIGH,2024-12-13T06:35:54.000Z,2025-01-01,2025-01-01,True
CMC:34610,34610,wise-monkey,Wise Monkey,MONKY,MONKY,wise-monkey,HIGH,monky-wise-monkey,HIGH,2024-12-13T10:14:47.000Z,2025-01-01,2025-01-01,True
CMC:34611,34611,suilend,Suilend,SEND,SEND,suilend,HIGH,send-suilend,HIGH,2024-12-13T10:27:37.000Z,2025-01-01,2025-01-01,True
CMC:34619,34619,vana,Vana,VANA,VANA,vana,HIGH,vana-vana,HIGH,2024-12-13T12:20:10.000Z,2025-01-01,2026-01-01,True
CMC:34691,34691,ethena-labs-usdtb,Ethena Labs (USDTb),USDTB,USDTB,usdtb,SYMBOL_ONLY,usdtb-usdtb,SYMBOL_ONLY,2024-12-17T05:05:34.000Z,2025-06-01,2026-08-20,False
CMC:34792,34792,griffain,GRIFFAIN,GRIFFAIN,GRIFFAIN,griffain,HIGH,griffain-test-griffaincom,HIGH,2024-12-20T09:18:51.000Z,2025-01-01,2025-06-01,False
CMC:34812,34812,bio,Bio Protocol,BIO,BIO,bio-protocol,HIGH,bio-bio-protocol,HIGH,2024-12-23T08:13:52.000Z,2025-06-01,2026-08-20,True
CMC:34880,34880,alchemist-ai,Alchemist AI,ALCH,ALCH,alchemist-ai,HIGH,alch-alchemist-ai,HIGH,2024-12-26T08:47:25.000Z,2025-06-01,2026-01-01,True
CMC:34926,34926,ai-rig-complex,AI Rig Complex,ARC,ARC,ai-rig-complex,HIGH,arcsol-ai-rig-complex,HIGH,2024-12-27T10:34:59.000Z,2025-01-01,2026-08-20,True
CMC:34958,34958,tagger,Tagger,TAG,TAG,tagger,HIGH,tag-tagger,HIGH,2024-12-31T03:48:26.000Z,2026-01-01,2026-08-20,True
CMC:35014,35014,derive,Derive,DRV,DRV,derive,HIGH,drv7-derive,HIGH,2025-01-14T02:54:55.000Z,2026-08-20,2026-08-20,True
CMC:35053,35053,pippin,pippin,PIPPIN,PIPPIN,pippin,HIGH,pippin-pippin,HIGH,2025-01-06T15:45:53.000Z,2026-01-01,2026-01-01,False
CMC:35092,35092,hey-anon,Hey Anon,ANON,ANON,heyanon,HIGH,anon-anon-coin,SYMBOL_ONLY,2025-01-07T12:50:58.000Z,2025-06-01,2025-06-01,True
CMC:35268,35268,goplus-security,GoPlus Security,GPS,GPS,goplus-security,HIGH,gps1-goplus,SYMBOL_ONLY,2025-01-16T08:01:34.000Z,2026-08-20,2026-08-20,True
CMC:35293,35293,asbnb,Aster asBNB,ASBNB,ASBNB,astherus-staked-bnb,SYMBOL_ONLY,asbnb-astherus-staked-bnb,SYMBOL_ONLY,2025-01-16T18:26:10.000Z,2026-01-01,2026-08-20,False
CMC:35319,35319,anime,Animecoin,ANIME,ANIME,anime,HIGH,anime-animecoin,HIGH,2025-01-23T14:00:00.000Z,2025-06-01,2025-06-01,True
CMC:35336,35336,official-trump,OFFICIAL TRUMP,TRUMP,TRUMP,official-trump,HIGH,trump-official-trump,HIGH,2025-01-18T04:19:35.000Z,2025-06-01,2026-08-20,True
CMC:35347,35347,melania-meme,Official Melania Meme,MELANIA,MELANIA,melania-meme,HIGH,melania-melania-meme,HIGH,2025-01-19T23:21:51.000Z,2025-06-01,2026-08-20,True
CMC:35364,35364,plume,Plume,PLUME,PLUME,plume,HIGH,plume-plume,HIGH,2025-01-20T17:00:10.000Z,2025-06-01,2026-08-20,False
CMC:35429,35429,solayer,Solayer,LAYER,LAYER,solayer,HIGH,layer-solayer,HIGH,2025-01-23T10:38:59.000Z,2025-06-01,2026-01-01,True
CMC:35437,35437,usdf,Aster USDF,USDF,USDF,astherus-usdf,HIGH,usdf-astherus-usdf,SYMBOL_ONLY,2025-01-24T04:03:42.000Z,2025-06-01,2026-08-20,True
CMC:35487,35487,launch-coin-on-believe,Launch Coin on Believe,LAUNCHCOIN,LAUNCHCOIN,,NONE,pasternak-ben-pasternak-cloutme,HIGH,2025-01-27T06:31:18.000Z,2025-06-01,2025-06-01,False
CMC:35491,35491,memecore,MemeCore,M,M,memecore,HIGH,m-memecore,HIGH,2025-07-03T09:16:58.000Z,2026-01-01,2026-08-20,True
CMC:35509,35509,venice-token,Venice Token,VVV,VVV,venice-token,HIGH,vvv-venice-token,HIGH,2025-01-28T02:53:32.000Z,2025-06-01,2026-08-20,True
CMC:35537,35537,jelly-my-jelly,Jelly-My-Jelly,JELLYJELLY,JELLYJELLY,jelly-my-jelly,HIGH,jellyjelly-jelly-my-jelly,HIGH,2025-01-30T08:23:28.000Z,2026-01-01,2026-08-20,False
CMC:35600,35600,sign,Sign,SIGN,SIGN,sign-global,HIGH,sign-sign2,HIGH,2025-04-25T14:19:12.000Z,2025-06-01,2026-01-01,True
CMC:35626,35626,story-protocol,Story,IP,DATA|IP,,NONE,ip-iron-phoenix,SYMBOL_ONLY,2025-02-06T07:02:40.000Z,2025-06-01,2026-08-20,True
CMC:35637,35637,bitdca,BitDCA,BDCA,BDCA,bitdca,HIGH,bdca-bitdca,HIGH,2025-02-07T06:36:58.000Z,2025-06-01,2026-08-20,False
CMC:35669,35669,central-african-republic-meme,Central African Republic Meme,CAR,CAR,central-african-republic-meme,HIGH,car-central-african-republic-meme,HIGH,2025-02-10T01:57:25.000Z,2025-06-01,2025-06-01,True
CMC:35690,35690,b3,B3 (Base),B3,B3,b3,HIGH,b3-b3,SYMBOL_ONLY,2025-02-10T21:30:07.000Z,2025-06-01,2025-06-01,True
CMC:35697,35697,pi,Pi,PI,PI,pi-network,SYMBOL_ONLY,pi2-pi-network,SYMBOL_ONLY,2025-02-11T07:16:10.000Z,2025-06-01,2026-08-20,True
CMC:35701,35701,gohome,GOHOME,GOHOME,GOHOME,gohome,HIGH,gohome-gohome,HIGH,2025-02-11T09:31:39.000Z,2025-06-01,2026-01-01,False
CMC:35702,35702,nillion,Nillion,NIL,NIL,nillion,HIGH,nil-nillion,HIGH,2025-02-11T10:24:28.000Z,2025-06-01,2025-06-01,True
CMC:35721,35721,falcon-finance,Falcon USD,USDF,USDF,falcon-finance,HIGH,usdf-falcon-finance,HIGH,2025-02-17T05:02:36.000Z,2025-06-01,2026-08-20,True
CMC:35763,35763,kaito,KAITO,KAITO,KAITO,kaito,HIGH,kaito-kaito,HIGH,2025-02-14T13:09:33.000Z,2025-06-01,2026-08-20,False
CMC:35766,35766,siren-bsc,siren,SIREN,SIREN,siren-2,HIGH,siren-siren1,HIGH,2025-02-14T16:40:35.000Z,2025-06-01,2025-06-01,False
CMC:35818,35818,sosovalue,SoSoValue,SOSO,SOSO,sosovalue,HIGH,soso-sosovalue,HIGH,2025-02-19T07:26:46.000Z,2025-06-01,2026-08-20,False
CMC:35837,35837,wouldmeme,would,WOULD,WOULD,would,HIGH,would-would,HIGH,2025-02-20T06:36:44.000Z,2025-06-01,2026-08-20,False
CMC:35881,35881,wrapped-hyperliquid,Wrapped HYPE,WHYPE,WHYPE,wrapped-hype,HIGH,whype-wrapped-hype,HIGH,2024-07-15T10:14:50.000Z,2026-01-01,2026-08-20,False
CMC:35930,35930,wrapped-tezos,Wrapped XTZ,WXTZ,WXTZ,wrapped-xtz,HIGH,wxtz-wrapped-tezos,SYMBOL_ONLY,2017-10-06T00:00:00.000Z,2025-06-01,2026-08-20,True
CMC:35931,35931,zora,ZORA,ZORA,ZORA,zora,HIGH,zora-zora,HIGH,2025-03-04T04:17:05.000Z,2026-01-01,2026-01-01,True
CMC:35943,35943,pundi-ai,Pundi AI,PUNDIAI,PUNDIAI,pundi-aifx,HIGH,pundiai-pundi-ai,HIGH,2019-04-25T00:00:00.000Z,2025-06-01,2025-06-01,False
CMC:35954,35954,loaded-lions,Loaded Lions,LION,LION,loaded-lions,HIGH,lion-loaded-lions,HIGH,2025-03-06T06:47:37.000Z,2026-01-01,2026-08-20,True
CMC:35976,35976,aegis-yusd,Aegis YUSD,YUSD,YUSD,aegis-yusd,HIGH,yusd-aegis-yusd,HIGH,2025-03-08T12:18:51.000Z,2026-08-20,2026-08-20,True
CMC:36039,36039,frax-usd,Frax USD,FRXUSD,FRXUSD,frax-usd,HIGH,frxusd-frax-usd,HIGH,2025-03-16T04:43:36.000Z,2025-06-01,2026-08-20,False
CMC:36044,36044,maplestory-universe,NEXPACE,NXPC,NXPC,nexpace,HIGH,nxpc-nexpace,HIGH,2025-03-17T06:30:59.000Z,2025-06-01,2026-08-20,True
CMC:36056,36056,xphere,Xphere,XP,XP,xphere,HIGH,xp-xphere,HIGH,2025-03-18T03:08:15.000Z,2026-08-20,2026-08-20,True
CMC:36063,36063,bedrock-dao,Bedrock,BR,BR,bedrock-token,HIGH,br-bedrock-dao,SYMBOL_ONLY,2025-03-19T01:52:05.000Z,2026-08-20,2026-08-20,True
CMC:36066,36066,keeta,Keeta,KTA,KTA,keeta,HIGH,kta-keeta,HIGH,2025-03-19T07:00:47.000Z,2025-06-01,2026-08-20,False
CMC:36067,36067,openeden-open-dollar,OpenEden OpenDollar,USDO,USDO,openeden-open-dollar,HIGH,usdo-usd-open-dollar,SYMBOL_ONLY,2025-03-19T05:58:40.000Z,2025-06-01,2025-06-01,True
CMC:36068,36068,openeden-compounding-opendollar,OpenEden Compounding OpenDollar,CUSDO,CUSDO,compounding-open-dollar,HIGH,cusdo-compounding-opendollar,HIGH,2025-03-19T05:58:49.000Z,2026-01-01,2026-01-01,False
CMC:36080,36080,multibank-group,MultiBank Group,MBG,MBG,mbg-by-multibank-group,SYMBOL_ONLY,,NONE,2025-07-17T15:10:11.000Z,2026-01-01,2026-01-01,False
CMC:36102,36102,particle-network,Particle Network,PARTI,PARTI,particle-network,HIGH,parti-particle-network,HIGH,2025-03-24T02:22:29.000Z,2025-06-01,2025-06-01,False
CMC:36119,36119,walrus-xyz,Walrus,WAL,WAL,walrus-2,HIGH,wal-walrus,HIGH,2025-03-26T06:11:29.000Z,2025-06-01,2026-08-20,True
CMC:36133,36133,defi-app,Defi App,HOME,HOME,home,SYMBOL_ONLY,home-home2,SYMBOL_ONLY,2025-03-26T08:40:47.000Z,2026-01-01,2026-01-01,True
CMC:36148,36148,usd1,World Liberty Financial USD,USD1,USD1,usd1-wlfi,SYMBOL_ONLY,usd1-usd-one,SYMBOL_ONLY,2025-04-13T05:37:56.000Z,2025-06-01,2026-08-20,True
CMC:36175,36175,universal-btc,Universal BTC,UNIBTC,UNIBTC,universal-btc,HIGH,unibtc-universal-btc,HIGH,2025-04-01T04:54:23.000Z,2026-01-01,2026-08-20,False
CMC:36195,36195,alaya-ai,Alaya Governance Token,AGT,AGT,alaya-ai,SYMBOL_ONLY,agt-alaya-governance-token,HIGH,2025-04-03T07:25:50.000Z,2026-08-20,2026-08-20,True
CMC:36215,36215,apertum,Apertum,APTM,APTM,apertum,HIGH,aptm-apertum,HIGH,2025-04-08T05:10:39.000Z,2026-01-01,2026-01-01,False
CMC:36238,36238,xpin-network,XPIN Network,XPIN,XPIN,xpin-network,HIGH,xpin-xpin-network,HIGH,2025-04-11T08:33:03.000Z,2026-08-20,2026-08-20,False
CMC:36246,36246,staked-aave,Staked Aave,STKAAVE,STKAAVE,staked-aave,HIGH,stkaave-staked-aave,HIGH,2025-04-14T08:13:04.000Z,2026-01-01,2026-08-20,False
CMC:36300,36300,skyai,SKYAI,SKYAI,SKYAI,skyai,HIGH,skyai-skyai,HIGH,2025-04-20T12:09:27.000Z,2026-08-20,2026-08-20,False
CMC:36302,36302,mindwavedao,MindWaveDAO,NILA,NILA,mindwavedao,HIGH,nila-mindwavedao,HIGH,2025-04-21T11:51:29.000Z,2025-06-01,2026-08-20,False
CMC:36313,36313,troll-sol,TROLL (SOL),TROLL,TROLL,baby-troll-3,SYMBOL_ONLY,troll-troll2,SYMBOL_ONLY,2025-04-22T11:22:09.000Z,2026-08-20,2026-08-20,True
CMC:36341,36341,aster,Aster,ASTER,ASTER,aster-2,HIGH,aster-aster,HIGH,2025-04-25T06:46:11.000Z,2026-01-01,2026-08-20,True
CMC:36352,36352,bsquared-network,BSquared Network,B2,B2,bsquared-network,HIGH,b2-bsquared-network,HIGH,2025-04-28T08:14:06.000Z,2026-01-01,2026-01-01,False
CMC:36405,36405,space-and-time,Space and Time,SXT,SXT,space-and-time,HIGH,sxt-space-and-time,HIGH,2025-05-02T07:29:58.000Z,2025-06-01,2025-06-01,False
CMC:36410,36410,myx-finance,MYX Finance,MYX,MYX,myx-finance,HIGH,myx-myx,HIGH,2025-05-05T03:08:48.000Z,2026-01-01,2026-01-01,True
CMC:36457,36457,aave-ethereum-usdt,Aave Ethereum USDT,AETHUSDT,AETHUSDT,,NONE,aethusdt-aave-ethereum-usdt,HIGH,2025-05-12T14:03:23.000Z,2026-01-01,2026-08-20,False
CMC:36458,36458,aave-ethereum-weth,Aave Ethereum WETH,AETHWETH,AETHWETH,,NONE,,NONE,2025-05-12T14:04:10.000Z,2026-01-01,2026-08-20,False
CMC:36462,36462,vaulta,Vaulta,A,A,vaulta,HIGH,a-vaulta,HIGH,2025-05-28T09:48:03.000Z,2025-06-01,2026-08-20,True
CMC:36507,36507,pump-fun,Pump.fun,PUMP,PUMP,pump-fun,HIGH,pump-pumpfun,HIGH,2025-05-14T18:51:49.000Z,2026-01-01,2026-08-20,True
CMC:36510,36510,lagrange,Lagrange,LA,LA,lagrange,HIGH,la-lagrange,HIGH,2025-05-15T07:24:08.000Z,2026-01-01,2026-01-01,True
CMC:36511,36511,slt-game,SLT,SLT,SLT,salute,SYMBOL_ONLY,slt-secondlive-token,SYMBOL_ONLY,2025-05-15T07:27:26.000Z,2025-06-01,2026-01-01,True
CMC:36532,36532,buildon,BUILDon,B,B,build-on,HIGH,b-buildon,HIGH,2025-05-16T08:07:37.000Z,2025-06-01,2026-08-20,True
CMC:36542,36542,soon,SOON,SOON,SOON,soon-2,HIGH,soon-soon-1,HIGH,2025-05-23T02:53:18.000Z,2026-01-01,2026-08-20,True
CMC:36569,36569,spark,Spark,SPK,SPK,spark-2,HIGH,spk-spark,HIGH,2025-05-21T08:03:34.000Z,2026-08-20,2026-08-20,True
CMC:36576,36576,huma-finance,Huma Finance,HUMA,HUMA,huma-finance,HIGH,huma-finance,HIGH,2025-05-26T11:00:00.000Z,2025-06-01,2026-08-20,False
CMC:36645,36645,plasma-xpl,Plasma,XPL,XPL,plasma,HIGH,xpl-plasma,HIGH,2025-09-25T11:30:00.000Z,2026-01-01,2026-08-20,True
CMC:36671,36671,sahara-ai,Sahara AI,SAHARA,SAHARA,sahara-ai,HIGH,sahara-sahara-ai,HIGH,2025-06-26T12:00:00.000Z,2026-01-01,2026-01-01,True
CMC:36707,36707,coinbase-wrapped-xrp,Coinbase Wrapped XRP,CBXRP,CBXRP,coinbase-wrapped-xrp,HIGH,cbxrp-coinbase-wrapped-xrp,HIGH,2025-06-04T07:30:23.000Z,2026-08-20,2026-08-20,False
CMC:36743,36743,ribbita-by-virtuals,Ribbita by Virtuals,TIBBIR,TIBBIR,ribbita-by-virtuals,HIGH,tibbir-ribbita-by-virtuals,HIGH,2025-06-06T02:27:45.000Z,2026-01-01,2026-08-20,False
CMC:36762,36762,standx-dusd,StandX DUSD,DUSD,DUSD,standx-dusd,HIGH,dusd-standx-dusd,HIGH,2025-06-08T02:53:21.000Z,2026-01-01,2026-08-20,True
CMC:36828,36828,theuselesscoin,Useless Coin,USELESS,USELESS,useless-3,HIGH,useless-useless-coin,HIGH,2025-06-16T03:18:23.000Z,2026-01-01,2026-08-20,True
CMC:36838,36838,wrapped-apertum,Wrapped Apertum,WAPTM,WAPTM,,NONE,,NONE,2025-04-08T05:10:39.000Z,2026-01-01,2026-01-01,False
CMC:36902,36902,celium,lium,SN51,SN51,celium,HIGH,,NONE,2025-06-20T21:06:53.000Z,2026-08-20,2026-08-20,False
CMC:36912,36912,targon,Targon,SN4,SN4,targon,HIGH,,NONE,2025-06-20T21:26:01.000Z,2026-08-20,2026-08-20,False
CMC:36922,36922,humanity-protocol,Humanity Protocol,H,H,humanity,SYMBOL_ONLY,h-humanity,SYMBOL_ONLY,2025-06-23T03:36:52.000Z,2026-01-01,2026-08-20,True
CMC:37003,37003,microstrategy-tokenized-stock-xstock,MicroStrategy tokenized stock (xStock),MSTRX,MSTRX,microstrategy-xstock,SYMBOL_ONLY,mstrx-microstrategy-tokenized-stock-xstock,HIGH,2025-07-01T12:32:41.000Z,2026-08-20,2026-08-20,False
CMC:37004,37004,tesla-tokenized-stock-xstock,Tesla tokenized stock (xStock),TSLAX,TSLAX,tesla-xstock,SYMBOL_ONLY,tslax-tesla-tokenized-stock-xstock,HIGH,2025-07-01T12:44:26.000Z,2026-01-01,2026-08-20,False
CMC:37005,37005,circle-tokenized-stock-xstock,Circle tokenized stock (xStock),CRCLX,CRCLX,circle-xstock,SYMBOL_ONLY,crclx-circle-tokenized-stock-xstock,HIGH,2025-07-01T12:51:56.000Z,2026-08-20,2026-08-20,False
CMC:37006,37006,sp500-tokenized-stock-xstock,SP500 tokenized ETF (xStock),SPYX,SPYX,sp500-xstock,SYMBOL_ONLY,spyx-sp500-tokenized-stock-xstock,HIGH,2025-07-01T13:10:01.000Z,2026-08-20,2026-08-20,False
CMC:37070,37070,impossible-cloud-network,Impossible Cloud Network,ICNT,ICNT,impossible-cloud-network-token,HIGH,icnt-impossible-cloud-network,HIGH,2025-07-02T03:41:23.000Z,2026-01-01,2026-01-01,False
CMC:37166,37166,cross,CROSS,CROSS,CROSS,cross-2,HIGH,cross-cross,HIGH,2025-07-04T08:36:24.000Z,2026-08-20,2026-08-20,True
CMC:37263,37263,canton-network,Canton,CC,CC,canton-network,HIGH,cc-canton-network,SYMBOL_ONLY,2025-07-08T04:07:45.000Z,2026-01-01,2026-08-20,True
CMC:37277,37277,initverse,InitVerse,INI,INI,ini,SYMBOL_ONLY,ini-initverse,HIGH,2025-07-08T08:09:02.000Z,2026-01-01,2026-01-01,False
CMC:37298,37298,velvet,Velvet,VELVET,VELVET,velvet,HIGH,velvet-velvet,HIGH,2025-07-09T10:28:24.000Z,2026-08-20,2026-08-20,False
CMC:37322,37322,vision-token,Vision,VSN,VSN,vision-3,HIGH,vsn-vision,HIGH,2025-07-11T08:45:23.000Z,2026-01-01,2026-08-20,False
CMC:37387,37387,bnb-attestation-service,BNB Attestation Service,BAS,BAS,bas,HIGH,bas-bnb-attestation-service,HIGH,2025-07-17T02:40:52.000Z,2026-08-20,2026-08-20,True
CMC:37414,37414,yooldo,Yooldo,ESPORTS,ESPORTS,yooldo-games,SYMBOL_ONLY,esports-yooldo,HIGH,2025-07-18T07:57:28.000Z,2026-01-01,2026-01-01,False
CMC:37456,37456,openledger,OpenLedger,OPEN,OPEN,openledger-2,HIGH,open-openledger,HIGH,2025-07-22T08:35:29.000Z,2026-08-20,2026-08-20,True
CMC:37574,37574,treehouse-eth,Treehouse ETH,TETH,TETH,treehouse-eth,HIGH,teth-treehouse-eth,HIGH,2025-07-31T14:51:07.000Z,2026-08-20,2026-08-20,True
CMC:37593,37593,succinct,Succinct,PROVE,PROVE,succinct,HIGH,prove-succinct,HIGH,2025-08-02T17:21:51.000Z,2026-01-01,2026-01-01,False
CMC:37654,37654,lorenzo-staked-usd1,Lorenzo staked USD1+,SUSD1+,SUSD1+,staked-usd1,HIGH,susd1-staked-usd1,HIGH,2025-08-08T10:16:29.000Z,2026-01-01,2026-01-01,False
CMC:37745,37745,c8ntinuum,c8ntinuum,CTM,CTM,c8ntinuum,HIGH,ctm-c8ntinuum,HIGH,2025-08-13T12:46:20.000Z,2026-01-01,2026-08-20,True
CMC:37760,37760,bfusd,BFUSD,BFUSD,BFUSD,bfusd,HIGH,bfusd-bfusd,HIGH,2025-08-18T02:35:06.000Z,2026-01-01,2026-08-20,False
CMC:37986,37986,light,Light,LIGHT,LIGHT,heaven,HIGH,light-light-defi,SYMBOL_ONLY,2025-08-15T14:59:54.000Z,2026-08-20,2026-08-20,True
CMC:38014,38014,micron-technology-tokenized-stock-ondo,Micron Technology Tokenized Stock (Ondo),MUON,MUON,micron-technology-ondo-tokenized-stock,HIGH,muon-micron-technology-tokenized-stock-ondo,HIGH,2025-09-03T10:55:38.000Z,2026-08-20,2026-08-20,True
CMC:38051,38051,ishares-core-sp-500-tokenized-etf-ondo,iShares Core S&P 500 Tokenized ETF (Ondo),IVVON,IVVON,ishares-core-s-p-500-etf-ondo-tokenized-etf,HIGH,ivvon-ishares-core-sampp-500-tokenized-etf-ondo,HIGH,2025-09-03T10:55:34.000Z,2026-08-20,2026-08-20,False
CMC:38056,38056,circle-internet-group-tokenized-stock-ondo,Circle Internet Group Tokenized Stock (Ondo),CRCLON,CRCLON,circle-internet-group-ondo-tokenized-stock,HIGH,crclon-circle-internet-group-tokenized-stock-ondo,HIGH,2025-09-03T10:55:40.000Z,2026-08-20,2026-08-20,False
CMC:38067,38067,spdr-sp-500-tokenized-etf-ondo,SPDR S&P 500 Tokenized ETF (Ondo),SPYON,SPYON,spdr-s-p-500-etf-ondo-tokenized-etf,HIGH,spyon-spdr-sp-500-tokenized-etf-ondo,HIGH,2025-09-03T10:55:40.000Z,2026-08-20,2026-08-20,False
CMC:38093,38093,nvidia-tokenized-stock-ondo,NVIDIA Tokenized Stock (Ondo),NVDAON,NVDAON,nvidia-ondo-tokenized-stock,SYMBOL_ONLY,nvdaon-nvidia-tokenized-stock-ondo,HIGH,2025-09-03T10:55:27.000Z,2026-08-20,2026-08-20,False
CMC:38127,38127,akedo,AKEDO,AKE,AKE,akedo,HIGH,ake-akedo,HIGH,2025-08-19T07:34:00.000Z,2026-08-20,2026-08-20,False
