date,state,bias_direction,confidence,regime_ratio,asian_range_pips,actual_direction_12pm,direction_correct_12pm,target_25_hit_12pm,mfe_pips_12pm,lens_a,lens_b,lens_c,lens_a_time,lens_b_time
2024-04-08,EXHAUSTION,LONG,0.3,0.268,110.0,LONG,True,True,133.2,LONG,LONG,FAILED,09:15,09:10
2024-04-09,NO_SIGNAL,NONE,0.0,1.703,15.8,SHORT,,,0.0,SHORT,NONE,CONFIRMED,12:25,
2024-04-10,EXHAUSTION,LONG,0.3,0.837,16.6,LONG,True,True,88.4,LONG,LONG,FAILED,10:45,10:35
2024-04-11,9/9_LOCK,LONG,0.97,1.789,14.2,SHORT,False,True,18.2,LONG,LONG,CONFIRMED,09:20,09:00
2024-04-12,EXHAUSTION,LONG,0.3,1.433,20.8,LONG,True,True,37.5,LONG,LONG,FAILED,08:10,09:35
2024-04-15,KINETIC_CONFLICT,NONE,0.0,0.395,57.0,LONG,,,0.0,LONG,SHORT,FAILED,15:30,10:35
2024-04-16,EXHAUSTION,LONG,0.3,0.554,44.6,LONG,True,True,26.2,LONG,LONG,FAILED,09:40,09:25
2024-04-17,KINETIC_CONFLICT,NONE,0.0,3.047,12.8,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:00,09:05
2024-04-18,9/9_LOCK,SHORT,0.97,1.556,13.5,LONG,False,True,25.4,SHORT,SHORT,CONFIRMED,08:40,09:15
2024-04-19,NO_SIGNAL,NONE,0.0,0.208,120.0,SHORT,,,0.0,NONE,LONG,FAILED,,07:20
2024-04-22,NO_SIGNAL,NONE,0.0,0.452,52.9,LONG,,,0.0,NONE,SHORT,FAILED,,10:55
2024-04-23,KINETIC_CONFLICT,NONE,0.0,2.675,11.7,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:00,10:30
2024-04-24,9/9_LOCK,LONG,0.97,3.523,8.8,LONG,True,True,33.5,LONG,LONG,CONFIRMED,09:00,09:10
2024-04-25,EXHAUSTION,SHORT,0.3,1.446,15.7,LONG,False,True,34.0,SHORT,SHORT,FAILED,09:35,09:35
2024-04-26,NO_SIGNAL,NONE,0.0,2.011,18.7,LONG,,,0.0,SHORT,NONE,CONFIRMED,11:00,
2024-04-29,NO_SIGNAL,NONE,0.0,0.678,50.9,LONG,,,0.0,NONE,SHORT,FAILED,,07:05
2024-04-30,NO_SIGNAL,NONE,0.0,1.182,27.4,LONG,,,0.0,LONG,NONE,FAILED,08:40,
2024-05-01,EXHAUSTION,LONG,0.3,0.365,53.7,LONG,True,True,30.6,LONG,LONG,FAILED,09:40,07:10
2024-05-02,9/9_LOCK,SHORT,0.97,2.897,24.2,SHORT,True,True,60.9,SHORT,SHORT,CONFIRMED,09:15,09:10
2024-05-03,9/9_LOCK,SHORT,0.97,1.659,17.0,SHORT,True,True,99.7,SHORT,SHORT,CONFIRMED,08:30,09:25
2024-05-06,NO_SIGNAL,NONE,0.0,0.514,41.8,LONG,,,0.0,LONG,NONE,FAILED,09:00,
2024-05-07,NO_SIGNAL,NONE,0.0,0.879,29.7,LONG,,,0.0,LONG,NONE,FAILED,11:25,
2024-05-08,NO_SIGNAL,NONE,0.0,1.279,13.6,SHORT,,,0.0,LONG,NONE,FAILED,11:30,
2024-05-09,NO_SIGNAL,NONE,0.0,1.431,10.9,SHORT,,,0.0,LONG,NONE,FAILED,08:40,
2024-05-10,NO_SIGNAL,NONE,0.0,0.749,19.1,LONG,,,0.0,LONG,NONE,FAILED,14:25,
2024-05-13,NO_SIGNAL,NONE,0.0,0.345,38.3,LONG,,,0.0,LONG,NONE,FAILED,12:15,
2024-05-14,NO_SIGNAL,NONE,0.0,1.674,9.5,SHORT,,,0.0,SHORT,NONE,CONFIRMED,10:00,
2024-05-15,NO_SIGNAL,NONE,0.0,1.018,17.0,SHORT,,,0.0,SHORT,NONE,FAILED,09:55,
2024-05-16,NO_SIGNAL,NONE,0.0,0.821,37.9,LONG,,,0.0,LONG,NONE,FAILED,13:30,
2024-05-17,NO_SIGNAL,NONE,0.0,1.451,23.5,LONG,,,0.0,LONG,LONG,CAUTION,10:10,10:10
2024-05-20,NO_SIGNAL,NONE,0.0,0.815,17.8,LONG,,,0.0,LONG,NONE,FAILED,10:55,
2024-05-21,NO_SIGNAL,NONE,0.0,0.956,22.7,LONG,,,0.0,SHORT,NONE,FAILED,12:10,
2024-05-22,9/9_LOCK,LONG,0.97,2.458,13.1,LONG,True,True,48.7,LONG,LONG,CONFIRMED,08:10,09:15
2024-05-23,NO_SIGNAL,NONE,0.0,1.464,14.0,SHORT,,,0.0,SHORT,SHORT,CAUTION,11:15,10:30
2024-05-24,NO_SIGNAL,NONE,0.0,0.741,17.0,LONG,,,0.0,LONG,NONE,FAILED,11:20,
2024-05-27,NO_SIGNAL,NONE,0.0,1.186,17.2,LONG,,,0.0,LONG,NONE,FAILED,09:10,
2024-05-28,NO_SIGNAL,NONE,0.0,0.972,21.4,SHORT,,,0.0,SHORT,NONE,FAILED,10:40,
2024-05-29,NO_SIGNAL,NONE,0.0,1.05,16.0,SHORT,,,0.0,LONG,NONE,FAILED,11:20,
2024-05-30,9/9_LOCK,SHORT,0.97,4.469,16.0,SHORT,True,True,84.9,SHORT,SHORT,CONFIRMED,08:40,09:30
2024-05-31,9/9_LOCK,LONG,0.97,1.584,19.0,SHORT,False,True,36.4,LONG,LONG,CONFIRMED,08:15,09:10
2024-06-03,NO_SIGNAL,NONE,0.0,0.766,35.1,SHORT,,,0.0,SHORT,NONE,FAILED,15:40,
2024-06-04,9/9_LOCK,SHORT,0.97,3.303,14.2,SHORT,True,True,43.8,SHORT,SHORT,CONFIRMED,09:05,09:00
2024-06-05,NO_SIGNAL,NONE,0.0,1.523,14.9,LONG,,,0.0,LONG,NONE,CONFIRMED,08:25,
2024-06-06,NO_SIGNAL,NONE,0.0,0.719,31.3,SHORT,,,0.0,NONE,NONE,FAILED,,
2024-06-07,EXHAUSTION,SHORT,0.3,1.274,16.4,LONG,False,True,12.4,SHORT,SHORT,FAILED,09:55,09:55
2024-06-10,EXHAUSTION,LONG,0.3,0.489,42.5,SHORT,False,True,11.1,LONG,LONG,FAILED,09:40,10:20
2024-06-11,NO_SIGNAL,NONE,0.0,0.538,26.4,LONG,,,0.0,LONG,NONE,FAILED,10:55,
2024-06-12,NO_SIGNAL,NONE,0.0,1.346,15.9,SHORT,,,0.0,SHORT,NONE,FAILED,11:35,
2024-06-13,NO_SIGNAL,NONE,0.0,0.716,22.5,LONG,,,0.0,LONG,NONE,FAILED,08:00,
2024-06-14,KINETIC_CONFLICT,NONE,0.0,2.528,14.2,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:00,09:35
2024-06-17,EXHAUSTION,LONG,0.3,1.087,19.5,LONG,True,True,33.8,LONG,LONG,FAILED,08:45,09:30
2024-06-18,9/9_LOCK,LONG,0.97,1.561,17.1,SHORT,False,True,4.6,LONG,LONG,CONFIRMED,08:25,10:15
2024-06-19,KINETIC_CONFLICT,NONE,0.0,1.661,12.4,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:40,10:35
2024-06-20,9/9_LOCK,LONG,0.97,6.411,12.4,LONG,True,True,89.4,LONG,LONG,CONFIRMED,10:30,10:30
2024-06-21,EXHAUSTION,LONG,0.3,1.399,16.3,LONG,True,True,31.9,LONG,LONG,FAILED,10:00,09:00
2024-06-24,NO_SIGNAL,NONE,0.0,0.625,32.3,LONG,,,0.0,NONE,NONE,FAILED,,
2024-06-25,KINETIC_CONFLICT,NONE,0.0,1.574,16.2,LONG,,,0.0,SHORT,LONG,CONFIRMED,08:05,09:00
2024-06-26,NO_SIGNAL,NONE,0.0,2.063,15.9,LONG,,,0.0,LONG,NONE,CONFIRMED,09:10,
2024-06-27,NO_SIGNAL,NONE,0.0,1.535,9.9,SHORT,,,0.0,LONG,NONE,CONFIRMED,10:35,
2024-06-28,EXHAUSTION,LONG,0.3,0.725,23.3,LONG,True,True,20.3,LONG,LONG,FAILED,11:30,09:00
2024-07-01,KINETIC_CONFLICT,NONE,0.0,0.424,77.2,LONG,,,0.0,LONG,SHORT,FAILED,11:05,09:00
2024-07-02,KINETIC_CONFLICT,NONE,0.0,0.608,19.4,LONG,,,0.0,LONG,SHORT,FAILED,09:30,10:40
2024-07-03,NO_SIGNAL,NONE,0.0,1.937,12.7,SHORT,,,0.0,LONG,NONE,CONFIRMED,08:05,
2024-07-04,9/9_LOCK,LONG,0.97,1.832,21.4,SHORT,False,True,27.8,LONG,LONG,CONFIRMED,09:30,09:30
2024-07-05,NO_SIGNAL,NONE,0.0,0.551,20.5,SHORT,,,0.0,SHORT,NONE,FAILED,09:00,
2024-07-08,NO_SIGNAL,NONE,0.0,0.834,26.5,LONG,,,0.0,LONG,NONE,FAILED,13:05,
2024-07-09,NO_SIGNAL,NONE,0.0,0.567,24.5,SHORT,,,0.0,NONE,NONE,FAILED,,
2024-07-10,NO_SIGNAL,NONE,0.0,1.947,9.5,LONG,,,0.0,SHORT,NONE,CONFIRMED,08:00,
2024-07-11,NO_SIGNAL,NONE,0.0,1.99,9.9,SHORT,,,0.0,LONG,NONE,CONFIRMED,09:40,
2024-07-12,NO_SIGNAL,NONE,0.0,0.338,27.5,SHORT,,,0.0,SHORT,NONE,FAILED,16:05,
2024-07-15,NO_SIGNAL,NONE,0.0,0.41,63.7,LONG,,,0.0,NONE,SHORT,FAILED,,09:55
2024-07-16,NO_SIGNAL,NONE,0.0,1.148,13.5,LONG,,,0.0,LONG,NONE,FAILED,14:30,
2024-07-17,KINETIC_CONFLICT,NONE,0.0,5.842,12.0,SHORT,,,0.0,SHORT,LONG,CONFIRMED,10:05,09:05
2024-07-18,NO_SIGNAL,NONE,0.0,0.742,27.9,LONG,,,0.0,NONE,SHORT,FAILED,,10:00
2024-07-19,KINETIC_CONFLICT,NONE,0.0,0.422,55.0,LONG,,,0.0,LONG,SHORT,FAILED,08:45,09:50
2024-07-22,KINETIC_CONFLICT,NONE,0.0,0.424,44.8,LONG,,,0.0,LONG,SHORT,FAILED,15:40,09:05
2024-07-23,9/9_LOCK,LONG,0.97,1.62,15.0,LONG,True,True,26.7,LONG,LONG,CONFIRMED,09:50,09:50
2024-07-24,NO_SIGNAL,NONE,0.0,4.119,11.8,SHORT,,,0.0,SHORT,NONE,CONFIRMED,08:55,
2024-07-25,9/9_LOCK,SHORT,0.97,2.077,27.1,SHORT,True,True,74.2,SHORT,SHORT,CONFIRMED,08:40,10:15
2024-07-26,9/9_LOCK,LONG,0.97,2.358,14.8,LONG,True,True,28.2,LONG,LONG,CONFIRMED,09:30,10:10
2024-07-29,NO_SIGNAL,NONE,0.0,0.961,28.5,LONG,,,0.0,LONG,NONE,FAILED,10:30,
2024-07-30,NO_SIGNAL,NONE,0.0,1.69,12.9,SHORT,,,0.0,LONG,NONE,CONFIRMED,08:15,
2024-07-31,EXHAUSTION,SHORT,0.3,1.069,24.5,SHORT,True,True,55.9,SHORT,SHORT,FAILED,10:50,07:20
2024-08-01,EXHAUSTION,SHORT,0.3,0.872,24.2,SHORT,True,True,33.7,SHORT,SHORT,FAILED,10:00,10:00
2024-08-02,KINETIC_CONFLICT,NONE,0.0,1.981,15.9,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:00,09:30
2024-08-05,EXHAUSTION,SHORT,0.3,0.814,106.7,SHORT,True,True,125.2,SHORT,SHORT,FAILED,08:35,07:05
2024-08-06,EXHAUSTION,LONG,0.3,0.427,91.6,LONG,True,True,99.0,LONG,LONG,FAILED,08:35,07:00
2024-08-07,EXHAUSTION,LONG,0.3,1.0,92.5,LONG,True,True,136.7,LONG,LONG,FAILED,12:05,07:20
2024-08-08,EXHAUSTION,SHORT,0.3,0.603,57.4,LONG,False,True,56.9,SHORT,SHORT,FAILED,12:45,07:00
2024-08-09,KINETIC_CONFLICT,NONE,0.0,0.851,30.9,SHORT,,,0.0,LONG,SHORT,FAILED,10:15,08:00
2024-08-12,EXHAUSTION,LONG,0.3,0.725,39.6,LONG,True,True,80.3,LONG,LONG,FAILED,08:10,09:15
2024-08-13,NO_SIGNAL,NONE,0.0,0.485,34.2,LONG,,,0.0,NONE,LONG,FAILED,,07:30
2024-08-14,9/9_LOCK,SHORT,0.97,1.63,21.1,SHORT,True,True,31.6,SHORT,SHORT,CONFIRMED,10:30,10:10
2024-08-15,EXHAUSTION,LONG,0.3,1.051,21.7,LONG,True,True,97.5,LONG,LONG,FAILED,12:00,10:05
2024-08-16,NO_SIGNAL,NONE,0.0,2.005,18.4,SHORT,,,0.0,SHORT,NONE,CONFIRMED,10:00,
2024-08-19,EXHAUSTION,SHORT,0.3,0.889,46.0,SHORT,True,True,41.1,SHORT,SHORT,FAILED,08:30,07:35
2024-08-20,EXHAUSTION,SHORT,0.3,1.426,25.8,SHORT,True,True,47.4,SHORT,SHORT,FAILED,10:35,10:10
2024-08-21,KINETIC_CONFLICT,NONE,0.0,1.211,22.8,SHORT,,,0.0,LONG,SHORT,FAILED,08:10,10:05
2024-08-22,KINETIC_CONFLICT,NONE,0.0,0.997,31.1,LONG,,,0.0,SHORT,LONG,FAILED,11:20,10:50
2024-08-23,KINETIC_CONFLICT,NONE,0.0,1.243,18.1,LONG,,,0.0,LONG,SHORT,FAILED,09:15,09:20
2024-08-26,NO_SIGNAL,NONE,0.0,0.808,28.7,LONG,,,0.0,LONG,NONE,FAILED,15:30,
2024-08-27,KINETIC_CONFLICT,NONE,0.0,1.087,21.9,SHORT,,,0.0,LONG,SHORT,FAILED,10:30,10:40
2024-08-28,EXHAUSTION,LONG,0.3,0.91,27.7,LONG,True,True,36.0,LONG,LONG,FAILED,08:15,10:35
2024-08-29,NO_SIGNAL,NONE,0.0,3.0,20.1,LONG,,,0.0,SHORT,NONE,CONFIRMED,08:35,
2024-08-30,NO_SIGNAL,NONE,0.0,1.085,19.9,LONG,,,0.0,LONG,NONE,FAILED,08:35,
2024-09-02,KINETIC_CONFLICT,NONE,0.0,0.551,40.5,LONG,,,0.0,LONG,SHORT,FAILED,14:30,08:25
2024-09-03,KINETIC_CONFLICT,NONE,0.0,1.047,27.7,SHORT,,,0.0,LONG,SHORT,FAILED,10:25,09:15
2024-09-04,EXHAUSTION,SHORT,0.3,1.258,23.3,LONG,False,True,30.9,SHORT,SHORT,FAILED,08:00,10:25
2024-09-05,NO_SIGNAL,NONE,0.0,0.929,19.6,SHORT,,,0.0,SHORT,NONE,FAILED,15:15,
2024-09-06,NO_SIGNAL,NONE,0.0,1.457,16.4,LONG,,,0.0,SHORT,SHORT,CAUTION,08:05,09:55
2024-09-09,EXHAUSTION,LONG,0.3,0.733,47.2,LONG,True,True,64.5,LONG,LONG,FAILED,09:05,10:00
2024-09-10,NO_SIGNAL,NONE,0.0,0.939,11.5,SHORT,,,0.0,SHORT,NONE,FAILED,11:50,
2024-09-11,EXHAUSTION,SHORT,0.3,1.057,42.1,LONG,False,True,46.7,SHORT,SHORT,FAILED,08:10,08:20
2024-09-12,EXHAUSTION,LONG,0.3,1.22,25.0,LONG,True,True,27.4,LONG,LONG,FAILED,08:20,10:00
2024-09-13,EXHAUSTION,SHORT,0.3,1.028,28.2,SHORT,True,True,66.7,SHORT,SHORT,FAILED,10:45,09:55
2024-09-16,EXHAUSTION,SHORT,0.3,0.868,34.2,SHORT,True,True,24.3,SHORT,SHORT,FAILED,09:45,10:15
2024-09-17,EXHAUSTION,SHORT,0.3,1.062,17.6,LONG,False,True,17.6,SHORT,SHORT,FAILED,10:40,10:40
2024-09-18,9/9_LOCK,SHORT,0.97,1.511,22.3,SHORT,True,True,46.7,SHORT,SHORT,CONFIRMED,09:50,10:15
2024-09-19,NO_SIGNAL,NONE,0.0,0.614,62.9,LONG,,,0.0,NONE,SHORT,FAILED,,08:05
2024-09-20,9/9_LOCK,SHORT,0.97,1.908,21.8,LONG,False,True,26.1,SHORT,SHORT,CONFIRMED,09:30,09:30
2024-09-23,KINETIC_CONFLICT,NONE,0.0,0.757,36.7,LONG,,,0.0,LONG,SHORT,FAILED,10:50,09:30
2024-09-24,NO_SIGNAL,NONE,0.0,1.293,14.7,LONG,,,0.0,LONG,NONE,FAILED,09:05,
2024-09-25,9/9_LOCK,LONG,0.97,4.091,19.8,LONG,True,True,65.0,LONG,LONG,CONFIRMED,10:20,10:15
2024-09-26,9/9_LOCK,LONG,0.97,2.084,29.7,SHORT,False,True,12.5,LONG,LONG,CONFIRMED,09:50,09:50
2024-09-27,9/9_LOCK,LONG,0.97,1.963,29.9,SHORT,False,True,31.8,LONG,LONG,CONFIRMED,08:00,07:05
2024-09-30,EXHAUSTION,LONG,0.3,1.146,36.2,LONG,True,True,61.2,LONG,LONG,FAILED,10:30,08:45
2024-10-01,EXHAUSTION,LONG,0.3,0.666,39.2,SHORT,False,True,26.8,LONG,LONG,FAILED,09:35,09:00
2024-10-02,KINETIC_CONFLICT,NONE,0.0,1.173,33.5,LONG,,,0.0,LONG,SHORT,FAILED,13:30,07:55
2024-10-03,9/9_LOCK,LONG,0.97,2.009,21.7,LONG,True,True,41.6,LONG,LONG,CONFIRMED,09:30,09:30
2024-10-04,KINETIC_CONFLICT,NONE,0.0,1.605,17.2,LONG,,,0.0,SHORT,LONG,CONFIRMED,08:05,09:40
2024-10-07,EXHAUSTION,SHORT,0.3,0.672,34.4,SHORT,True,True,40.0,SHORT,SHORT,FAILED,14:30,10:35
2024-10-08,NO_SIGNAL,NONE,0.0,2.144,18.0,LONG,,,0.0,LONG,NONE,CONFIRMED,11:40,
2024-10-09,NO_SIGNAL,NONE,0.0,0.676,25.0,LONG,,,0.0,LONG,NONE,FAILED,15:20,
2024-10-10,NO_SIGNAL,NONE,0.0,2.606,10.9,SHORT,,,0.0,LONG,NONE,CONFIRMED,08:05,
2024-10-11,KINETIC_CONFLICT,NONE,0.0,0.863,26.2,LONG,,,0.0,LONG,SHORT,FAILED,09:10,10:25
2024-10-14,EXHAUSTION,LONG,0.3,1.077,26.0,LONG,True,True,79.3,LONG,LONG,FAILED,10:00,10:00
2024-10-15,EXHAUSTION,SHORT,0.3,1.38,21.6,SHORT,True,True,16.7,SHORT,SHORT,FAILED,11:55,10:20
2024-10-16,EXHAUSTION,LONG,0.3,0.921,16.4,LONG,True,True,19.4,LONG,LONG,FAILED,09:05,09:30
2024-10-17,KINETIC_CONFLICT,NONE,0.0,1.842,19.0,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:00,10:20
2024-10-18,KINETIC_CONFLICT,NONE,0.0,2.091,7.7,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:05,10:00
2024-10-21,NO_SIGNAL,NONE,0.0,1.112,16.9,SHORT,,,0.0,LONG,NONE,FAILED,09:20,
2024-10-22,KINETIC_CONFLICT,NONE,0.0,1.182,14.8,SHORT,,,0.0,SHORT,LONG,FAILED,09:25,09:55
2024-10-23,EXHAUSTION,LONG,0.3,0.866,25.3,LONG,True,True,32.7,LONG,LONG,FAILED,08:05,10:00
2024-10-24,NO_SIGNAL,NONE,0.0,1.11,19.1,LONG,,,0.0,NONE,SHORT,FAILED,,09:00
2024-10-25,NO_SIGNAL,NONE,0.0,1.096,19.8,LONG,,,0.0,LONG,NONE,FAILED,11:00,
2024-10-28,NO_SIGNAL,NONE,0.0,1.268,29.8,SHORT,,,0.0,SHORT,NONE,FAILED,13:05,
2024-10-29,NO_SIGNAL,NONE,0.0,1.69,14.5,LONG,,,0.0,LONG,NONE,CONFIRMED,09:10,
2024-10-30,NO_SIGNAL,NONE,0.0,1.142,15.5,SHORT,,,0.0,SHORT,NONE,FAILED,12:00,
2024-10-31,KINETIC_CONFLICT,NONE,0.0,1.134,14.9,SHORT,,,0.0,SHORT,LONG,FAILED,09:40,10:05
2024-11-01,9/9_LOCK,LONG,0.97,3.356,16.3,LONG,True,True,58.5,LONG,LONG,CONFIRMED,08:20,10:30
2024-11-04,NO_SIGNAL,NONE,0.0,1.028,38.7,SHORT,,,0.0,SHORT,NONE,FAILED,11:10,
2024-11-05,9/9_LOCK,SHORT,0.97,1.617,17.5,SHORT,True,True,20.5,SHORT,SHORT,CONFIRMED,10:55,10:55
2024-11-06,KINETIC_CONFLICT,NONE,0.0,0.446,134.0,LONG,,,0.0,LONG,SHORT,FAILED,12:50,07:15
2024-11-07,9/9_LOCK,SHORT,0.97,1.517,24.2,SHORT,True,True,34.8,SHORT,SHORT,CONFIRMED,08:30,09:20
2024-11-08,9/9_LOCK,SHORT,0.97,1.632,22.8,LONG,False,True,16.5,SHORT,SHORT,CONFIRMED,12:40,10:25
2024-11-11,EXHAUSTION,LONG,0.3,1.145,26.9,LONG,True,True,59.3,LONG,LONG,FAILED,09:30,09:30
2024-11-12,KINETIC_CONFLICT,NONE,0.0,0.802,32.9,LONG,,,0.0,LONG,SHORT,FAILED,08:35,10:00
2024-11-13,NO_SIGNAL,NONE,0.0,0.799,25.9,LONG,,,0.0,LONG,NONE,FAILED,08:05,
2024-11-14,KINETIC_CONFLICT,NONE,0.0,1.162,38.2,LONG,,,0.0,LONG,SHORT,FAILED,11:05,09:30
2024-11-15,EXHAUSTION,SHORT,0.3,0.773,35.2,SHORT,True,True,33.4,SHORT,SHORT,FAILED,10:40,08:45
2024-11-18,NO_SIGNAL,NONE,0.0,1.044,22.6,SHORT,,,0.0,SHORT,NONE,FAILED,11:15,
2024-11-19,EXHAUSTION,LONG,0.3,1.045,19.9,SHORT,False,True,15.4,LONG,LONG,FAILED,08:10,10:55
2024-11-20,NO_SIGNAL,NONE,0.0,1.0,27.6,LONG,,,0.0,LONG,NONE,FAILED,08:10,
2024-11-21,EXHAUSTION,SHORT,0.3,1.36,16.4,SHORT,True,True,17.0,SHORT,SHORT,FAILED,08:10,08:10
2024-11-22,9/9_LOCK,LONG,0.97,3.728,15.8,LONG,True,True,92.6,LONG,LONG,CONFIRMED,08:20,10:45
2024-11-25,EXHAUSTION,SHORT,0.3,1.048,29.3,SHORT,True,True,35.9,SHORT,SHORT,FAILED,15:00,08:20
2024-11-26,NO_SIGNAL,NONE,0.0,0.588,43.9,LONG,,,0.0,SHORT,NONE,FAILED,14:15,
2024-11-27,9/9_LOCK,SHORT,0.97,3.197,13.2,SHORT,True,True,46.5,SHORT,SHORT,CONFIRMED,08:25,10:00
2024-11-28,EXHAUSTION,LONG,0.3,0.581,32.7,LONG,True,True,36.0,LONG,LONG,FAILED,09:30,09:30
2024-11-29,EXHAUSTION,SHORT,0.3,0.914,26.6,SHORT,True,True,31.5,SHORT,SHORT,FAILED,09:25,09:25
2024-12-02,KINETIC_CONFLICT,NONE,0.0,0.444,62.4,LONG,,,0.0,LONG,SHORT,FAILED,10:30,08:35
2024-12-03,EXHAUSTION,SHORT,0.3,1.157,37.5,SHORT,True,True,33.6,SHORT,SHORT,FAILED,11:00,09:30
2024-12-04,KINETIC_CONFLICT,NONE,0.0,0.864,30.8,LONG,,,0.0,LONG,SHORT,FAILED,11:10,08:45
2024-12-05,NO_SIGNAL,NONE,0.0,0.969,22.9,SHORT,,,0.0,LONG,NONE,FAILED,10:50,
2024-12-06,NO_SIGNAL,NONE,0.0,1.294,20.1,SHORT,,,0.0,LONG,NONE,FAILED,09:05,
2024-12-09,NO_SIGNAL,NONE,0.0,0.717,29.0,LONG,,,0.0,NONE,NONE,FAILED,,
2024-12-10,NO_SIGNAL,NONE,0.0,1.752,21.0,LONG,,,0.0,LONG,NONE,CONFIRMED,10:00,
2024-12-11,EXHAUSTION,LONG,0.3,0.793,27.5,LONG,True,True,38.2,LONG,LONG,FAILED,09:05,09:35
2024-12-12,KINETIC_CONFLICT,NONE,0.0,4.881,16.0,LONG,,,0.0,SHORT,LONG,CONFIRMED,09:05,09:55
2024-12-13,EXHAUSTION,LONG,0.3,0.395,59.8,LONG,True,True,31.7,LONG,LONG,FAILED,09:00,09:00
2024-12-16,KINETIC_CONFLICT,NONE,0.0,0.873,32.3,LONG,,,0.0,LONG,SHORT,FAILED,14:30,09:15
2024-12-17,EXHAUSTION,LONG,0.3,1.342,22.5,LONG,True,True,37.5,LONG,LONG,FAILED,08:15,08:15
2024-12-18,EXHAUSTION,LONG,0.3,1.131,22.1,LONG,True,True,23.3,LONG,LONG,FAILED,11:00,10:00
2024-12-19,9/9_LOCK,SHORT,0.97,1.749,27.5,SHORT,True,True,58.4,SHORT,SHORT,CONFIRMED,08:20,09:00
2024-12-20,9/9_LOCK,SHORT,0.97,1.875,27.3,SHORT,True,True,51.9,SHORT,SHORT,CONFIRMED,10:10,10:05
2024-12-23,NO_SIGNAL,NONE,0.0,1.442,29.4,LONG,,,0.0,LONG,NONE,FAILED,08:05,
2024-12-24,EXHAUSTION,LONG,0.3,0.893,26.2,LONG,True,True,24.4,LONG,LONG,FAILED,09:35,09:30
2024-12-26,NO_SIGNAL,NONE,0.0,0.411,26.5,LONG,,,0.0,LONG,NONE,FAILED,09:15,
2024-12-27,NO_SIGNAL,NONE,0.0,1.083,15.6,LONG,,,0.0,LONG,NONE,FAILED,08:10,
2024-12-30,NO_SIGNAL,NONE,0.0,1.466,20.4,LONG,,,0.0,LONG,NONE,CAUTION,09:25,
2024-12-31,9/9_LOCK,SHORT,0.97,1.76,16.7,LONG,False,True,13.3,SHORT,SHORT,CONFIRMED,10:55,10:55
2025-01-02,NO_SIGNAL,NONE,0.0,1.154,35.8,LONG,,,0.0,SHORT,NONE,FAILED,09:45,
2025-01-03,EXHAUSTION,SHORT,0.3,1.437,21.3,SHORT,True,True,42.2,SHORT,SHORT,FAILED,09:10,07:20
2025-01-06,9/9_LOCK,SHORT,0.97,3.62,24.2,SHORT,True,True,79.7,SHORT,SHORT,CONFIRMED,10:00,10:00
2025-01-07,9/9_LOCK,SHORT,0.97,1.647,26.9,LONG,False,True,22.6,SHORT,SHORT,CONFIRMED,08:05,09:05
2025-01-08,9/9_LOCK,LONG,0.97,3.823,9.6,LONG,True,True,31.4,LONG,LONG,CONFIRMED,09:30,09:00
2025-01-09,EXHAUSTION,LONG,0.3,1.17,21.8,LONG,True,True,26.7,LONG,LONG,FAILED,08:10,08:50
2025-01-10,NO_SIGNAL,NONE,0.0,1.299,15.7,LONG,,,0.0,LONG,NONE,FAILED,08:10,
2025-01-13,EXHAUSTION,LONG,0.3,1.004,25.2,LONG,True,True,28.5,LONG,LONG,FAILED,16:35,09:25
2025-01-14,9/9_LOCK,SHORT,0.97,2.0,18.5,SHORT,True,True,27.1,SHORT,SHORT,CONFIRMED,09:00,08:55
2025-01-15,EXHAUSTION,SHORT,0.3,1.139,15.1,SHORT,True,True,42.8,SHORT,SHORT,FAILED,09:45,09:45
2025-01-16,NO_SIGNAL,NONE,0.0,1.38,16.6,LONG,,,0.0,SHORT,NONE,FAILED,10:50,
2025-01-17,KINETIC_CONFLICT,NONE,0.0,1.163,28.8,LONG,,,0.0,LONG,SHORT,FAILED,08:10,10:15
2025-01-20,EXHAUSTION,SHORT,0.3,0.634,29.2,SHORT,True,True,54.7,SHORT,SHORT,FAILED,09:40,10:35
2025-01-21,KINETIC_CONFLICT,NONE,0.0,0.783,49.3,LONG,,,0.0,LONG,SHORT,FAILED,11:05,10:45
2025-01-22,NO_SIGNAL,NONE,0.0,1.408,28.4,LONG,,,0.0,SHORT,NONE,FAILED,11:55,
2025-01-23,NO_SIGNAL,NONE,0.0,0.937,20.5,LONG,,,0.0,LONG,NONE,FAILED,09:10,
2025-01-24,KINETIC_CONFLICT,NONE,0.0,1.077,29.8,SHORT,,,0.0,SHORT,LONG,FAILED,08:30,08:40
2025-01-27,9/9_LOCK,SHORT,0.97,5.452,19.7,SHORT,True,True,89.5,SHORT,SHORT,CONFIRMED,10:10,10:00
2025-01-28,KINETIC_CONFLICT,NONE,0.0,0.451,53.9,LONG,,,0.0,LONG,SHORT,FAILED,09:35,09:05
