regime,lens,band,label,n,mean_resid,tstat,pvalue,sig_bh5,abs_mean_resid_pct
BTC_UP,sector,751-1000,staking,228,-0.00114,-0.485,0.627804,True,0.00114
BTC_UP,sector,751-1000,store-of-value,651,-0.00351,-3.353,0.0008,True,0.00351
BTC_UP,sector,751-1000,substrate,685,-0.00331,-2.862,0.004207,True,0.00331
BTC_UP,sector,751-1000,tokenized-gold,445,-0.00344,-4.389,1.1e-05,True,0.00344
BTC_UP,sector,751-1000,tokenized-stock,659,-0.0089,-8.882,0.0,True,0.0089
BTC_UP,sector,751-1000,trustswap-launchpad,425,0.00399,2.678,0.00741,True,0.00399
BTC_UP,sector,751-1000,vr-ar,1066,0.00274,3.007,0.002642,True,0.00274
BTC_UP,sector,751-1000,wallet,917,0.00167,1.807,0.070793,True,0.00167
BTC_UP,sector,751-1000,web3,206,-0.00173,-1.101,0.271008,True,0.00173
BTC_UP,sector,751-1000,yield-farming,716,0.00322,2.752,0.005918,True,0.00322
BTC_UP,sector,751-1000,zero-knowledge-proofs,1028,0.00206,2.182,0.029123,True,0.00206
BTC_UP,sector,1001-1500,,121173,-0.00021,-2.136,0.032719,True,0.00021
BTC_UP,sector,1001-1500,adult,321,0.00578,2.92,0.003498,True,0.00578
BTC_UP,sector,1001-1500,ai-big-data,20284,0.00313,13.143,0.0,True,0.00313
BTC_UP,sector,1001-1500,algorand,552,-0.00331,-3.01,0.002615,True,0.00331
BTC_UP,sector,1001-1500,amm,424,-0.00054,-0.326,0.744797,True,0.00054
BTC_UP,sector,1001-1500,aptos,242,0.00139,0.712,0.476647,True,0.00139
BTC_UP,sector,1001-1500,arbitrum,427,-0.00155,-0.996,0.319101,True,0.00155
BTC_UP,sector,1001-1500,arbitrum-ecosytem,699,-0.0005,-0.401,0.688248,True,0.0005
BTC_UP,sector,1001-1500,art,945,-0.0023,-1.991,0.046527,True,0.0023
BTC_UP,sector,1001-1500,asset-management,8637,0.00074,1.963,0.04968,True,0.00074
BTC_UP,sector,1001-1500,avalanche,1284,-0.00015,-0.167,0.867117,True,0.00015
BTC_UP,sector,1001-1500,base,1029,0.00439,3.736,0.000187,True,0.00439
BTC_UP,sector,1001-1500,binance-chain,1523,-0.00338,-4.267,2e-05,True,0.00338
BTC_UP,sector,1001-1500,binance-labs-portfolio,486,-0.00164,-1.163,0.24487,True,0.00164
BTC_UP,sector,1001-1500,binance-smart-chain,5159,-0.00076,-1.506,0.132112,True,0.00076
BTC_UP,sector,1001-1500,bnb-chain,10838,0.00064,2.325,0.020093,True,0.00064
BTC_UP,sector,1001-1500,bounce-launchpad,461,-0.00233,-1.679,0.093145,True,0.00233
BTC_UP,sector,1001-1500,bullperks-launchpad,237,-0.00301,-1.231,0.218243,True,0.00301
BTC_UP,sector,1001-1500,cardano,752,0.00449,3.992,6.6e-05,True,0.00449
BTC_UP,sector,1001-1500,centralized-exchange,1764,-0.0023,-3.33,0.000869,True,0.0023
BTC_UP,sector,1001-1500,collectibles-nfts,35007,0.00113,6.56,0.0,True,0.00113
BTC_UP,sector,1001-1500,commodities,430,0.00026,0.19,0.849151,True,0.00026
BTC_UP,sector,1001-1500,communications-social-media,4586,0.00214,4.647,3e-06,True,0.00214
BTC_UP,sector,1001-1500,content-creation,325,-0.00634,-3.876,0.000106,True,0.00634
BTC_UP,sector,1001-1500,cosmos,3755,0.00042,0.777,0.437076,True,0.00042
BTC_UP,sector,1001-1500,cronos,486,-0.00129,-1.377,0.168602,True,0.00129
BTC_UP,sector,1001-1500,crowdfunding,725,-0.00211,-1.817,0.069163,True,0.00211
BTC_UP,sector,1001-1500,cybersecurity,1840,0.00155,2.005,0.04501,True,0.00155
BTC_UP,sector,1001-1500,dag,1367,0.00042,0.49,0.624267,True,0.00042
BTC_UP,sector,1001-1500,dao,3348,0.00128,2.461,0.013848,True,0.00128
BTC_UP,sector,1001-1500,dao-maker,241,0.00167,0.622,0.533901,True,0.00167
BTC_UP,sector,1001-1500,decentralized-exchange,2480,-0.00377,-5.565,0.0,True,0.00377
BTC_UP,sector,1001-1500,decentralized-exchange-dex-token,5803,0.00181,4.721,2e-06,True,0.00181
BTC_UP,sector,1001-1500,defi,41830,0.00122,8.323,0.0,True,0.00122
BTC_UP,sector,1001-1500,derivatives,269,0.00514,3.197,0.001389,True,0.00514
BTC_UP,sector,1001-1500,distributed-computing,3214,-0.00121,-2.039,0.041495,True,0.00121
BTC_UP,sector,1001-1500,dpos,1613,-0.00372,-4.168,3.1e-05,True,0.00372
BTC_UP,sector,1001-1500,duckstarter,467,0.00222,1.3,0.193471,True,0.00222
BTC_UP,sector,1001-1500,dwf-labs-portfolio,1234,-0.00171,-2.011,0.044288,True,0.00171
BTC_UP,sector,1001-1500,e-commerce,283,0.00221,1.281,0.200194,True,0.00221
BTC_UP,sector,1001-1500,education,1253,0.00235,2.458,0.013954,True,0.00235
BTC_UP,sector,1001-1500,energy,1350,0.00475,4.989,1e-06,True,0.00475
BTC_UP,sector,1001-1500,enterprise-solutions,454,-0.00128,-0.884,0.376665,True,0.00128
BTC_UP,sector,1001-1500,entertainment,510,-0.00099,-0.626,0.531561,True,0.00099
BTC_UP,sector,1001-1500,ethereum,23337,-0.00014,-0.711,0.476992,True,0.00014
BTC_UP,sector,1001-1500,events,966,-6e-05,-0.051,0.959671,True,6e-05
BTC_UP,sector,1001-1500,exnetwork-capital-portfolio,814,0.00344,3.053,0.002268,True,0.00344
BTC_UP,sector,1001-1500,fan-token,2792,-0.00081,-1.54,0.123451,True,0.00081
BTC_UP,sector,1001-1500,fantom,799,0.0062,4.902,1e-06,True,0.0062
BTC_UP,sector,1001-1500,ferrum-network,455,0.00881,6.467,0.0,True,0.00881
BTC_UP,sector,1001-1500,filesharing,413,0.00556,3.261,0.001109,True,0.00556
BTC_UP,sector,1001-1500,food-beverage,219,0.00157,0.992,0.321377,True,0.00157
BTC_UP,sector,1001-1500,gambling,3891,0.00152,2.762,0.005742,True,0.00152
BTC_UP,sector,1001-1500,gaming,11239,-6e-05,-0.178,0.858856,True,6e-05
BTC_UP,sector,1001-1500,hardware,557,-0.00055,-0.467,0.640645,True,0.00055
BTC_UP,sector,1001-1500,health,3093,-0.00092,-1.465,0.143002,True,0.00092
BTC_UP,sector,1001-1500,hospitality,379,-0.00162,-1.044,0.29661,True,0.00162
BTC_UP,sector,1001-1500,hybrid-pos-lpos,223,-0.00381,-1.944,0.051887,True,0.00381
BTC_UP,sector,1001-1500,hybrid-pow-pos,2425,0.00446,6.507,0.0,True,0.00446
BTC_UP,sector,1001-1500,identity,454,-0.00186,-1.151,0.249923,True,0.00186
BTC_UP,sector,1001-1500,insurance,1265,0.00072,0.778,0.436621,True,0.00072
BTC_UP,sector,1001-1500,interoperability,1001,0.0015,1.464,0.143143,True,0.0015
BTC_UP,sector,1001-1500,iot,924,0.00417,4.025,5.7e-05,True,0.00417
BTC_UP,sector,1001-1500,klaytn,916,0.00306,4.052,5.1e-05,True,0.00306
BTC_UP,sector,1001-1500,kommunitas-launchpad,366,-0.0023,-1.193,0.232697,True,0.0023
BTC_UP,sector,1001-1500,launchpad,3425,0.00354,6.697,0.0,True,0.00354
BTC_UP,sector,1001-1500,layer-1,688,0.00177,1.31,0.190118,True,0.00177
BTC_UP,sector,1001-1500,layer-2,267,-0.00039,-0.172,0.863793,True,0.00039
BTC_UP,sector,1001-1500,logistics,1310,0.00203,1.884,0.059544,True,0.00203
BTC_UP,sector,1001-1500,loyalty,200,-0.00061,-0.222,0.824606,True,0.00061
BTC_UP,sector,1001-1500,manufacturing,343,0.00604,4.124,3.7e-05,True,0.00604
BTC_UP,sector,1001-1500,marketing,1455,0.00127,1.429,0.153126,True,0.00127
BTC_UP,sector,1001-1500,marketplace,12041,-1e-05,-0.02,0.984002,True,1e-05
BTC_UP,sector,1001-1500,masternodes,1484,0.00142,1.647,0.099657,True,0.00142
BTC_UP,sector,1001-1500,media,3738,-0.00038,-0.673,0.500808,True,0.00038
BTC_UP,sector,1001-1500,medium-of-exchange,2360,-0.00107,-1.522,0.127893,True,0.00107
BTC_UP,sector,1001-1500,memes,27192,0.00344,16.089,0.0,True,0.00344
BTC_UP,sector,1001-1500,metaverse,900,0.00468,4.412,1e-05,True,0.00468
BTC_UP,sector,1001-1500,meverse,237,-0.00323,-2.052,0.040201,True,0.00323
BTC_UP,sector,1001-1500,mineable,46606,0.00223,13.745,0.0,True,0.00223
BTC_UP,sector,1001-1500,music,496,-0.0007,-0.482,0.629506,True,0.0007
BTC_UP,sector,1001-1500,mvb,257,-0.00725,-3.886,0.000102,True,0.00725
BTC_UP,sector,1001-1500,near-protocol,242,0.01152,6.008,0.0,True,0.01152
BTC_UP,sector,1001-1500,okex-blockdream-ventures-portfolio,740,-0.00529,-4.716,2e-06,True,0.00529
BTC_UP,sector,1001-1500,optimism,231,0.01024,4.842,1e-06,True,0.01024
BTC_UP,sector,1001-1500,oracles,2046,0.00049,0.686,0.492972,True,0.00049
BTC_UP,sector,1001-1500,osmosis,254,0.00422,1.899,0.0576,True,0.00422
BTC_UP,sector,1001-1500,payments,2357,-0.00264,-3.898,9.7e-05,True,0.00264
BTC_UP,sector,1001-1500,philanthropy,625,0.00307,2.085,0.037049,True,0.00307
BTC_UP,sector,1001-1500,platform,23462,0.00091,4.094,4.2e-05,True,0.00091
BTC_UP,sector,1001-1500,play-to-earn,474,-0.00123,-0.78,0.435549,True,0.00123
BTC_UP,sector,1001-1500,polkadot,1825,-0.0009,-1.145,0.252193,True,0.0009
BTC_UP,sector,1001-1500,polkastarter,1964,0.00197,2.506,0.012225,True,0.00197
BTC_UP,sector,1001-1500,polygon,2445,-0.00153,-2.373,0.017651,True,0.00153
BTC_UP,sector,1001-1500,pos,5184,0.00042,0.894,0.371423,True,0.00042
BTC_UP,sector,1001-1500,posign,219,0.00477,2.049,0.040475,True,0.00477
BTC_UP,sector,1001-1500,pow,2001,-0.00157,-2.038,0.041575,True,0.00157
BTC_UP,sector,1001-1500,prediction-markets,532,-0.00246,-2.254,0.024197,True,0.00246
BTC_UP,sector,1001-1500,privacy,3159,0.00206,3.726,0.000195,True,0.00206
BTC_UP,sector,1001-1500,real-estate,2715,0.00396,6.212,0.0,True,0.00396
BTC_UP,sector,1001-1500,real-world-assets,1113,0.00326,3.05,0.00229,True,0.00326
BTC_UP,sector,1001-1500,rebase,302,0.00363,1.718,0.085774,True,0.00363
BTC_UP,sector,1001-1500,rehypothecated-crypto,486,0.00633,4.398,1.1e-05,True,0.00633
BTC_UP,sector,1001-1500,scaling,393,-0.0006,-0.454,0.649884,True,0.0006
BTC_UP,sector,1001-1500,services,6337,-0.00065,-1.599,0.1098,True,0.00065
BTC_UP,sector,1001-1500,smart-contracts,397,6e-05,0.034,0.973025,True,6e-05
BTC_UP,sector,1001-1500,social-money,343,0.00282,1.32,0.186819,True,0.00282
BTC_UP,sector,1001-1500,social-token,364,0.00453,3.79,0.000151,True,0.00453
BTC_UP,sector,1001-1500,solana,5562,0.00264,5.665,0.0,True,0.00264
BTC_UP,sector,1001-1500,spartan-group,321,-0.00036,-0.193,0.847172,True,0.00036
BTC_UP,sector,1001-1500,sports,11028,-0.00013,-0.533,0.593942,True,0.00013
BTC_UP,sector,1001-1500,stablecoin,4588,-0.00598,-21.774,0.0,True,0.00598
BTC_UP,sector,1001-1500,staking,596,0.00071,0.478,0.632378,True,0.00071
BTC_UP,sector,1001-1500,storage,354,-0.00402,-2.401,0.016363,True,0.00402
BTC_UP,sector,1001-1500,store-of-value,1302,-0.00651,-9.172,0.0,True,0.00651
BTC_UP,sector,1001-1500,substrate,833,-0.00365,-2.987,0.002821,True,0.00365
BTC_UP,sector,1001-1500,sui,382,0.00078,0.534,0.593439,True,0.00078
BTC_UP,sector,1001-1500,superstarter,205,0.0025,0.891,0.373038,True,0.0025
BTC_UP,sector,1001-1500,telegram-bot,307,0.00221,1.121,0.262351,True,0.00221
BTC_UP,sector,1001-1500,tokenized-gold,428,-0.00661,-8.281,0.0,True,0.00661
BTC_UP,sector,1001-1500,tokenized-stock,358,-0.0076,-4.913,1e-06,True,0.0076
BTC_UP,sector,1001-1500,toncoin,334,-0.00016,-0.088,0.929993,True,0.00016
BTC_UP,sector,1001-1500,tourism,204,0.00305,1.38,0.167625,True,0.00305
BTC_UP,sector,1001-1500,transport,547,0.00746,5.223,0.0,True,0.00746
BTC_UP,sector,1001-1500,tron,447,0.00193,1.624,0.10444,True,0.00193
BTC_UP,sector,1001-1500,tron20,236,-0.00208,-1.683,0.092299,True,0.00208
BTC_UP,sector,1001-1500,trustswap-launchpad,431,-0.0011,-0.675,0.499545,True,0.0011
BTC_UP,sector,1001-1500,vbc-ventures-portfolio,266,-2e-05,-0.007,0.994172,True,2e-05
BTC_UP,sector,1001-1500,vr-ar,2478,0.00276,4.197,2.7e-05,True,0.00276
BTC_UP,sector,1001-1500,wallet,298,0.00146,0.978,0.327868,True,0.00146
BTC_UP,sector,1001-1500,web3,472,0.00023,0.15,0.880422,True,0.00023
BTC_UP,sector,1001-1500,xrp,205,0.00196,0.724,0.469218,True,0.00196
BTC_UP,sector,1001-1500,yield-farming,1440,0.00186,2.013,0.044077,True,0.00186
BTC_UP,sector,1001-1500,zero-knowledge-proofs,627,0.00028,0.213,0.831266,True,0.00028
BTC_UP,sector,1501-2000,,138672,-0.00135,-14.615,0.0,True,0.00135
BTC_UP,sector,1501-2000,ai-big-data,17063,0.00148,5.71,0.0,True,0.00148
BTC_UP,sector,1501-2000,alameda-research-portfolio,212,0.00351,1.35,0.176893,True,0.00351
BTC_UP,sector,1501-2000,algorand,263,-0.00161,-0.761,0.446453,True,0.00161
BTC_UP,sector,1501-2000,analytics,292,0.00408,2.095,0.036142,True,0.00408
BTC_UP,sector,1501-2000,aptos,201,-0.00028,-0.17,0.864679,True,0.00028
BTC_UP,sector,1501-2000,arbitrum,534,-0.00226,-1.624,0.104344,True,0.00226
BTC_UP,sector,1501-2000,arbitrum-ecosytem,506,-0.00173,-1.185,0.235945,True,0.00173
BTC_UP,sector,1501-2000,art,1717,-0.00238,-2.889,0.003864,True,0.00238
BTC_UP,sector,1501-2000,asset-management,7180,-3e-05,-0.075,0.939985,True,3e-05
BTC_UP,sector,1501-2000,avalanche,1866,-0.00141,-1.926,0.054112,True,0.00141
BTC_UP,sector,1501-2000,base,1082,0.00174,1.606,0.108185,True,0.00174
BTC_UP,sector,1501-2000,binance-chain,989,-0.00368,-3.61,0.000306,True,0.00368
BTC_UP,sector,1501-2000,binance-smart-chain,4882,-0.00272,-5.292,0.0,True,0.00272
BTC_UP,sector,1501-2000,bnb-chain,14774,0.00041,1.616,0.106111,True,0.00041
BTC_UP,sector,1501-2000,cardano,333,0.0053,3.258,0.001124,True,0.0053
BTC_UP,sector,1501-2000,centralized-exchange,1694,-0.00543,-7.714,0.0,True,0.00543
BTC_UP,sector,1501-2000,collectibles-nfts,31158,-0.00017,-0.923,0.355849,True,0.00017
BTC_UP,sector,1501-2000,commodities,495,-0.00323,-2.672,0.007543,True,0.00323
BTC_UP,sector,1501-2000,communications-social-media,3434,0.00089,1.659,0.097158,True,0.00089
BTC_UP,sector,1501-2000,content-creation,597,-0.00203,-1.422,0.154969,True,0.00203
BTC_UP,sector,1501-2000,cosmos,3630,0.00063,1.157,0.247251,True,0.00063
BTC_UP,sector,1501-2000,crowdfunding,752,-0.00498,-4.18,2.9e-05,True,0.00498
BTC_UP,sector,1501-2000,cybersecurity,1737,-0.00222,-2.882,0.003955,True,0.00222
BTC_UP,sector,1501-2000,dag,511,0.00083,0.549,0.583345,True,0.00083
BTC_UP,sector,1501-2000,dao,1440,-0.00115,-1.354,0.175679,True,0.00115
BTC_UP,sector,1501-2000,dao-maker,584,-0.00683,-4.662,3e-06,True,0.00683
BTC_UP,sector,1501-2000,dapp,355,0.00352,2.076,0.037896,True,0.00352
BTC_UP,sector,1501-2000,decentralized-exchange,1011,-0.00271,-2.437,0.014795,True,0.00271
BTC_UP,sector,1501-2000,decentralized-exchange-dex-token,3984,-0.00041,-0.845,0.398319,True,0.00041
BTC_UP,sector,1501-2000,defi,37260,0.00047,3.085,0.002033,True,0.00047
BTC_UP,sector,1501-2000,derivatives,369,-0.00011,-0.067,0.946751,True,0.00011
BTC_UP,sector,1501-2000,distributed-computing,1990,-0.00165,-2.055,0.039885,True,0.00165
BTC_UP,sector,1501-2000,dpos,1761,-0.0011,-1.438,0.150551,True,0.0011
BTC_UP,sector,1501-2000,duckstarter,377,-0.00854,-4.166,3.1e-05,True,0.00854
BTC_UP,sector,1501-2000,dwf-labs-portfolio,1032,-0.00053,-0.475,0.635053,True,0.00053
BTC_UP,sector,1501-2000,education,1162,0.00228,2.202,0.027694,True,0.00228
BTC_UP,sector,1501-2000,energy,1522,-0.0013,-1.536,0.124456,True,0.0013
BTC_UP,sector,1501-2000,entertainment,668,0.00128,0.897,0.36975,True,0.00128
BTC_UP,sector,1501-2000,ethereum,20563,-0.00048,-2.237,0.025265,True,0.00048
BTC_UP,sector,1501-2000,events,501,0.00283,1.671,0.094782,True,0.00283
BTC_UP,sector,1501-2000,exnetwork-capital-portfolio,467,0.00309,2.21,0.027104,True,0.00309
BTC_UP,sector,1501-2000,fan-token,2350,-0.00108,-1.792,0.073189,True,0.00108
BTC_UP,sector,1501-2000,fantom,295,0.00547,2.97,0.002979,True,0.00547
BTC_UP,sector,1501-2000,fashion,304,0.00184,0.897,0.369687,True,0.00184
BTC_UP,sector,1501-2000,food-beverage,306,-0.00086,-0.668,0.504407,True,0.00086
BTC_UP,sector,1501-2000,gambling,3497,0.00233,4.193,2.7e-05,True,0.00233
BTC_UP,sector,1501-2000,gaming,12138,-0.00176,-5.899,0.0,True,0.00176
BTC_UP,sector,1501-2000,hardware,497,-0.00053,-0.352,0.724887,True,0.00053
BTC_UP,sector,1501-2000,health,2235,-0.00298,-4.463,8e-06,True,0.00298
BTC_UP,sector,1501-2000,heco,262,-0.00236,-1.116,0.264457,True,0.00236
BTC_UP,sector,1501-2000,hospitality,611,-0.00054,-0.495,0.620444,True,0.00054
BTC_UP,sector,1501-2000,hybrid-pow-pos,3632,0.0031,6.481,0.0,True,0.0031
BTC_UP,sector,1501-2000,icp,389,0.00992,6.406,0.0,True,0.00992
BTC_UP,sector,1501-2000,injective,376,-0.00934,-5.763,0.0,True,0.00934
BTC_UP,sector,1501-2000,insurance,1053,-0.00048,-0.503,0.614632,True,0.00048
BTC_UP,sector,1501-2000,interoperability,434,-0.00399,-2.656,0.0079,True,0.00399
BTC_UP,sector,1501-2000,iot,916,-0.0,-0.002,0.99849,True,0.0
BTC_UP,sector,1501-2000,iotex,277,0.00839,5.064,0.0,True,0.00839
BTC_UP,sector,1501-2000,jobs,219,-0.00089,-0.354,0.72301,True,0.00089
BTC_UP,sector,1501-2000,klaytn,848,-0.00093,-0.988,0.323061,True,0.00093
BTC_UP,sector,1501-2000,kommunitas-launchpad,310,-0.00397,-2.093,0.036348,True,0.00397
BTC_UP,sector,1501-2000,launchpad,3116,0.00256,4.621,4e-06,True,0.00256
BTC_UP,sector,1501-2000,launchzone,314,-0.00754,-4.838,1e-06,True,0.00754
BTC_UP,sector,1501-2000,layer-1,611,-0.00358,-2.91,0.003612,True,0.00358
BTC_UP,sector,1501-2000,logistics,1011,0.00228,1.886,0.059357,True,0.00228
BTC_UP,sector,1501-2000,loyalty,450,-0.00316,-1.961,0.049924,True,0.00316
BTC_UP,sector,1501-2000,marketing,2900,-0.0021,-3.341,0.000836,True,0.0021
BTC_UP,sector,1501-2000,marketplace,11752,-8e-05,-0.275,0.78301,True,8e-05
BTC_UP,sector,1501-2000,masternodes,1597,-0.00145,-1.613,0.106811,True,0.00145
BTC_UP,sector,1501-2000,media,4928,-0.00042,-0.884,0.376736,True,0.00042
BTC_UP,sector,1501-2000,medium-of-exchange,2629,-0.00199,-2.904,0.003686,True,0.00199
BTC_UP,sector,1501-2000,memes,32221,0.00274,13.904,0.0,True,0.00274
BTC_UP,sector,1501-2000,metaverse,884,-0.00277,-2.622,0.00874,True,0.00277
BTC_UP,sector,1501-2000,mineable,59148,0.00131,9.281,0.0,True,0.00131
BTC_UP,sector,1501-2000,move-to-earn,352,-0.00043,-0.276,0.782538,True,0.00043
BTC_UP,sector,1501-2000,music,336,0.00103,0.614,0.539381,True,0.00103
BTC_UP,sector,1501-2000,mvb,436,-0.00564,-3.99,6.6e-05,True,0.00564
BTC_UP,sector,1501-2000,okex-blockdream-ventures-portfolio,254,0.00122,0.568,0.570059,True,0.00122
BTC_UP,sector,1501-2000,okx-ventures-portfolio,207,0.00553,2.746,0.006034,True,0.00553
BTC_UP,sector,1501-2000,olympus-pro,323,0.00443,2.478,0.013226,True,0.00443
BTC_UP,sector,1501-2000,optimism,342,0.00616,4.245,2.2e-05,True,0.00616
BTC_UP,sector,1501-2000,oracles,1710,-0.00303,-3.77,0.000163,True,0.00303
BTC_UP,sector,1501-2000,osmosis,247,-0.00063,-0.289,0.772221,True,0.00063
BTC_UP,sector,1501-2000,payments,1613,-0.00244,-2.874,0.004047,True,0.00244
BTC_UP,sector,1501-2000,philanthropy,553,0.0042,3.466,0.000529,True,0.0042
BTC_UP,sector,1501-2000,platform,18291,-0.00117,-4.777,2e-06,True,0.00117
BTC_UP,sector,1501-2000,play-to-earn,437,0.00032,0.203,0.839153,True,0.00032
BTC_UP,sector,1501-2000,polkadot,2065,0.00115,1.549,0.121316,True,0.00115
BTC_UP,sector,1501-2000,polkastarter,1219,-0.00263,-2.931,0.003374,True,0.00263
BTC_UP,sector,1501-2000,polygon,2857,-0.00163,-2.889,0.003865,True,0.00163
BTC_UP,sector,1501-2000,pos,5171,0.00075,1.656,0.097674,True,0.00075
BTC_UP,sector,1501-2000,posign,374,0.00621,3.787,0.000152,True,0.00621
BTC_UP,sector,1501-2000,pow,2087,0.00155,2.488,0.01285,True,0.00155
BTC_UP,sector,1501-2000,prediction-markets,627,-0.00428,-3.569,0.000359,True,0.00428
BTC_UP,sector,1501-2000,privacy,1679,0.00016,0.181,0.856161,True,0.00016
BTC_UP,sector,1501-2000,quantum-resistant,270,0.00128,0.578,0.56343,True,0.00128
BTC_UP,sector,1501-2000,real-estate,2068,0.00211,2.756,0.005854,True,0.00211
BTC_UP,sector,1501-2000,real-world-assets,366,0.0003,0.152,0.879073,True,0.0003
BTC_UP,sector,1501-2000,real-world-assets-protocols,247,0.00381,2.132,0.033037,True,0.00381
BTC_UP,sector,1501-2000,rebase,936,0.00114,1.041,0.297911,True,0.00114
BTC_UP,sector,1501-2000,rehypothecated-crypto,509,0.00519,3.522,0.000429,True,0.00519
BTC_UP,sector,1501-2000,retail,440,0.00381,2.062,0.039195,True,0.00381
BTC_UP,sector,1501-2000,scrypt,313,0.00086,0.514,0.607325,True,0.00086
BTC_UP,sector,1501-2000,services,3735,-0.00222,-4.104,4.1e-05,True,0.00222
BTC_UP,sector,1501-2000,skyvision-capital-portfolio,205,-0.01017,-5.186,0.0,True,0.01017
BTC_UP,sector,1501-2000,smart-contracts,433,0.00029,0.191,0.848887,True,0.00029
BTC_UP,sector,1501-2000,social-money,447,-0.00355,-2.172,0.029855,True,0.00355
BTC_UP,sector,1501-2000,solana,5378,0.002,4.169,3.1e-05,True,0.002
BTC_UP,sector,1501-2000,sports,11406,0.00252,9.127,0.0,True,0.00252
BTC_UP,sector,1501-2000,stablecoin,1982,-0.00324,-8.792,0.0,True,0.00324
BTC_UP,sector,1501-2000,staking,985,-0.00095,-0.815,0.414872,True,0.00095
BTC_UP,sector,1501-2000,store-of-value,524,-0.00782,-6.408,0.0,True,0.00782
BTC_UP,sector,1501-2000,substrate,465,-0.00241,-1.529,0.126388,True,0.00241
BTC_UP,sector,1501-2000,sui,315,-0.00426,-2.185,0.028879,True,0.00426
BTC_UP,sector,1501-2000,superstarter,239,-0.00572,-2.217,0.026618,True,0.00572
BTC_UP,sector,1501-2000,telegram-bot,356,0.00159,0.84,0.400941,True,0.00159
BTC_UP,sector,1501-2000,toncoin,537,0.00135,1.141,0.253755,True,0.00135
BTC_UP,sector,1501-2000,transport,322,-0.00011,-0.048,0.961394,True,0.00011
BTC_UP,sector,1501-2000,tron,371,0.00752,6.509,0.0,True,0.00752
BTC_UP,sector,1501-2000,trustswap-launchpad,629,-0.00362,-2.717,0.006597,True,0.00362
BTC_UP,sector,1501-2000,vbc-ventures-portfolio,711,-0.00579,-4.787,2e-06,True,0.00579
BTC_UP,sector,1501-2000,velas,206,0.00076,0.397,0.691725,True,0.00076
BTC_UP,sector,1501-2000,vr-ar,2147,0.00237,3.479,0.000504,True,0.00237
BTC_UP,sector,1501-2000,wrapped-tokens,266,0.00395,1.884,0.059577,True,0.00395
BTC_UP,sector,1501-2000,yield-aggregator,354,-0.004,-2.492,0.012714,True,0.004
BTC_UP,sector,1501-2000,yield-farming,2109,0.00055,0.758,0.448727,True,0.00055
BTC_UP,sector,1501-2000,zero-knowledge-proofs,262,-0.00583,-4.028,5.6e-05,True,0.00583
BTC_DOWN,chain,501-750,,51907,0.00094,6.856,0.0,True,0.00094
BTC_DOWN,chain,501-750,-,2739,-0.00496,-7.629,0.0,True,0.00496
BTC_DOWN,chain,501-750,ADA,942,-0.00554,-5.909,0.0,True,0.00554
BTC_DOWN,chain,501-750,ARB,1728,0.0014,2.027,0.042621,True,0.0014
BTC_DOWN,chain,501-750,AVAX,1179,-0.00692,-7.677,0.0,True,0.00692
BTC_DOWN,chain,501-750,BLAST,248,0.00869,5.763,0.0,True,0.00869
BTC_DOWN,chain,501-750,BNB,28237,0.00199,10.597,0.0,True,0.00199
BTC_DOWN,chain,501-750,BTC,470,0.0018,1.119,0.262999,True,0.0018
BTC_DOWN,chain,501-750,CELO,632,0.01622,22.658,0.0,True,0.01622
BTC_DOWN,chain,501-750,CRO,243,0.00027,0.148,0.882153,True,0.00027
BTC_DOWN,chain,501-750,ETH,148383,0.00012,1.411,0.158287,True,0.00012
BTC_DOWN,chain,501-750,GRAM,534,-0.00233,-1.693,0.090525,True,0.00233
BTC_DOWN,chain,501-750,HBAR,348,-0.00558,-4.301,1.7e-05,True,0.00558
BTC_DOWN,chain,501-750,KAIA,1405,0.00401,4.746,2e-06,True,0.00401
BTC_DOWN,chain,501-750,NEO,1006,-0.00206,-2.117,0.034237,True,0.00206
BTC_DOWN,chain,501-750,ONT,341,0.00359,2.766,0.005681,True,0.00359
BTC_DOWN,chain,501-750,OP,292,-0.00911,-5.75,0.0,True,0.00911
BTC_DOWN,chain,501-750,OSMO,508,0.0042,2.71,0.006734,True,0.0042
BTC_DOWN,chain,501-750,POL,2287,0.00315,4.986,1e-06,True,0.00315
BTC_DOWN,chain,501-750,SDN,310,-0.00316,-1.864,0.062367,True,0.00316
BTC_DOWN,chain,501-750,SOL,15218,-0.00127,-4.833,1e-06,True,0.00127
BTC_DOWN,chain,501-750,SUI,1032,-0.00359,-3.353,0.0008,True,0.00359
BTC_DOWN,chain,501-750,TAO,294,-0.01015,-6.56,0.0,True,0.01015
BTC_DOWN,chain,501-750,TRX,861,0.00827,7.689,0.0,True,0.00827
BTC_DOWN,chain,501-750,XDC,332,0.01618,14.117,0.0,True,0.01618
BTC_DOWN,chain,501-750,XLM,506,0.00827,6.15,0.0,True,0.00827
BTC_DOWN,chain,501-750,XRP,291,0.00679,3.928,8.5e-05,True,0.00679
