event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,n_families_voted,consensus,dominant_false,final_class
20034,-0.08010301,751-1000,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
20075,-0.34117863,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20101,-0.20422682,751-1000,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
20317,-0.1741337,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20343,-0.20725012,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20417,-0.45237714,751-1000,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
20429,-0.5713796,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20434,-0.22080255,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20436,-0.1866046,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20475,-0.28332558,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
20626,-0.29172483,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
20828,-0.28428674,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
21374,-0.17039432,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
21382,-0.12652078,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
21385,-0.05353376,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
21644,-0.12332545,1001-1500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
21702,-0.491453,1501-2000,TRUE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
21868,-0.13172118,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
22103,-0.3251132,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
22213,-0.099243425,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
22253,-0.16217415,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
22277,-0.32494956,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
22997,-0.021959612,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
23023,-0.14633052,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
23043,-0.28936017,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
23151,-0.101205,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
23714,-0.2952541,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
23938,-0.23079014,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
24221,-0.43358263,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
24446,-0.282277,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
24490,-0.1777151,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
25291,-0.13436209,751-1000,TRUE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
25342,-0.12780996,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
25345,-0.27492633,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
26069,-0.16499324,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26192,-0.16107799,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26244,-0.18696286,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
26264,-0.14946817,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26277,-0.060359433,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26485,-0.11533688,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26488,-0.16372815,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
26542,-0.057138685,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
26577,-0.19821805,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26578,-0.26006597,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26676,-0.051406555,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
26680,-0.039176296,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26684,-0.09053192,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26706,-0.11901064,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26707,-0.11140328,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26708,-0.09288316,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26721,-0.055358026,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26727,-0.0371529,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26731,-0.033287883,26-100,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
26736,-0.063960694,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
26745,-0.058623556,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26823,-0.2710835,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
26827,-0.46550995,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
26883,-0.11039134,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
27092,-0.36085013,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
27117,-0.28173637,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
27201,-0.19680333,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
27780,-0.103479765,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
27900,-0.283269,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
27979,-0.17893285,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
28015,-0.15188415,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
28021,-0.025754295,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
28035,-0.13515458,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
28234,-0.08582686,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
28242,-0.1520013,251-500,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
28339,-0.12618913,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
28676,-0.22202319,751-1000,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
28799,-0.3303302,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
28808,-0.37285292,501-750,NO_PEERS,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
28880,-0.52724487,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29091,-0.19739203,751-1000,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29159,-0.4954638,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29272,-0.24000302,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29406,-0.092941046,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29435,-0.3653671,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29437,-0.12714773,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29568,-0.1425286,251-500,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
29691,-0.29582518,501-750,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
29897,-0.15351006,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30093,-0.098741286,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30483,-0.12804526,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30523,-0.21561612,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30525,-0.25513485,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30538,-0.114352584,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30541,-0.12317455,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
30552,-0.088337846,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31036,-0.21061583,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
31093,-0.18477012,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31131,-0.12357137,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31448,-0.35906953,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31471,-0.2798188,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31524,-0.20977269,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31557,-0.2516525,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31567,-0.076912835,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
31579,-0.24026105,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
31617,-0.07113085,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
32317,-0.15143439,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
32445,-0.017896477,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
32767,-0.059160125,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
32780,-0.10915975,751-1000,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
32803,-0.14404911,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
32943,-0.114991814,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
33143,-0.20690951,1001-1500,NO_PEERS,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
33278,-0.15880948,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
33531,-0.24762821,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
33533,-0.18993072,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
33563,-0.1486836,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
33931,-0.20313047,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
34154,-0.24715304,1001-1500,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
34201,-0.052163675,101-250,FALSE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
34204,-0.12103601,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
34214,-0.13655742,251-500,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
34279,-0.34607,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
34423,-0.34927022,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
34721,-0.3753225,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
35333,-0.223033,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
36068,-0.062327962,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
36073,-0.07019348,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
36565,-0.14760691,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
36770,-0.15739712,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
36771,-0.17474306,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
36914,-0.09737126,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
37189,-0.15738077,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
37875,-0.28393966,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
38095,-0.20567639,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
38112,-0.38580915,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
38120,-0.6233109,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
38229,-0.16842969,26-100,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
38266,-0.075812064,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
38454,-0.21635717,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
38477,-0.08386943,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
