cmc_id,rank,symbol,price_usd,market_cap_usd,volume_24h_usd,date_added_cmc,is_stablecoin,historical_date,price_prev,rank_prev,vol_prev7_med,ret_1d,ret_1d_raw,ret_3d,ret_7d,ret_14d,ret_30d,ret_60d,vol_63d,vol_30d,vol_20d,vol_ewma,sigma_t0,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,rank_vel_60d,vol_accel,turnover,listing_age_days,log10_mcap,log10_vol,liq_proxy,vol_pct_within_date,mcap_q_within_date,vol_regime,liq_bucket,momentum_state,fwd1_cum,fwd_rank_1d,fwd2_cum,fwd_rank_2d,fwd3_cum,fwd_rank_3d,fwd5_cum,fwd_rank_5d,fwd7_cum,fwd_rank_7d,fwd10_cum,fwd_rank_10d,fwd14_cum,fwd_rank_14d,fwd21_cum,fwd_rank_21d,fwd30_cum,fwd_rank_30d,historical_date_key,btc_ret_1d,btc_return_30d,eth_ret_1d,eth_btc_relative_return_1d,eth_btc_relative_return_30d,top500_breadth_30d,top500_dispersion_30d,btc_dominance,stablecoin_mcap_share,total_alt_share,mkt_vol_30d,field_cell,rank_band,flag_stale_price,flag_zero_volume,flag_missing_price,flag_listing_day,flag_suspicious_volume,flag_any_quality,z1,event_sign,event_sign_label,is_2s,is_3s,cluster_n,participation,event_family,amp_level,raw_amp_level,subperiod,event_id,signed_fwd1,rev1,recover1s1,signed_fwd2,rev2,recover1s2,signed_fwd3,rev3,recover1s3,signed_fwd5,rev5,recover1s5,signed_fwd7,rev7,recover1s7,signed_fwd10,rev10,recover1s10,signed_fwd14,rev14,recover1s14,signed_fwd21,rev21,recover1s21,signed_fwd30,rev30,recover1s30,fwd_rank_vel_1d,fwd_rank_vel_3d,fwd_rank_vel_7d,fwd_rank_vel_14d,fwd_rank_vel_30d,event_index,peer_n,peer_med0,peer_med1,peer_med2,peer_med3,peer_med5,peer_med7,peer_med10,peer_med14,peer_med21,peer_med30,residual0,resid1,resid2,resid3,resid5,resid7,resid10,resid14,resid21,resid30,path_class
37393,969,YNG,0.5169467,1.395756e+07,23924.91,2025-07-17,False,2026-05-01 23:59:59,0.5682018,915.0,26219.54,-0.090205856,-0.090205856,0.00993762,0.019363355,0.038246103,0.060337324,0.06940423,0.024681639,0.03478013,0.042255927,0.048694517,0.024681639,-54.0,-17.0,-27.0,-3.0,-31.0,-33.0,0.912484,0.0017141183,288.0,7.1448097,4.3788505,9.334234,0.13733906,2.0,LOW_VOL,LOW,SHORT_HOT_MEDIUM_HOT,0.009779326,972.0,0.009953154,972.0,0.048203714,961.0,0.047395818,968.0,0.05104151,979.0,0.06997873,980.0,0.11781341,944.0,0.2140336,894.0,0.22935149,918.0,2026-05-01,0.02456853,0.14836465,0.017215446,-0.0073530837,-0.075257696,0.632,0.52780026,0.5724143,0.117996685,0.4275857,0.02990681,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,3.6547759,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,nan,2025-2026,LF5EV_20260501_37393,-0.009779325686395168,True,False,-0.009953154250979424,True,False,-0.048203714191913605,True,False,-0.047395817935466766,True,False,-0.051041509956121445,True,False,-0.069978728890419,True,False,-0.11781340837478638,True,False,-0.2140336036682129,True,False,-0.2293514907360077,True,False,3.0,-8.0,10.0,-25.0,-51.0,239625,10,-0.090205856,-0.014446185,0.0011603734,-0.008337611,-0.0014409516,-0.0043914085,0.00012547337,-0.007842438,-0.0083526205,-0.03380934,0.0,0.004666859284043312,-0.011113527696579695,-0.03986610285937786,-0.04595486633479595,-0.04665010143071413,-0.07010420225560665,-0.10997097007930279,-0.20568098314106464,-0.19554214924573898,PERSISTENT_DECOUPLING
37393,800,YNG,0.6500165,1.7550446e+07,86720.26,2025-07-17,False,2026-08-23 23:59:59,0.66462916,784.0,69263.5,-0.021986185,-0.021986185,-0.02206857,-0.016125431,-0.02679744,-0.0018969312,0.05996061,0.007208314,0.006726021,0.006546264,0.0072020898,0.007208314,-16.0,-16.0,-43.0,-31.0,51.0,70.0,1.2520341,0.0049412,402.0,7.244288,4.9381204,9.713348,0.22371967,2.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_COLD,,,,,,,,,,,,,,,,,,,2026-08-23,0.008715859,0.21305904,0.016320385,0.007604527,0.11144732,0.716,0.36951634,0.5569063,0.111647904,0.44309372,0.03509013,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,3.0501149,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,nan,2025-2026,LF5EV_20260823_37393,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,,,,239629,10,0.0001064479,,,,,,,,,,-0.022092633,,,,,,,,,,AMBIGUOUS
37448,543,AIH,32.26265,3.77473e+07,,2025-07-21,False,2026-04-07 23:59:59,42.767685,449.0,,-0.2456302,-0.2456302,-0.1961794,-0.008997732,-0.0474042,0.7072539,1.4718324,0.11567569,0.0975806,0.07575903,0.076879695,0.11567569,-94.0,-82.0,-15.0,-15.0,183.0,330.0,,,260.0,7.5768857,,,,2.0,HIGH_VOL,,SHORT_COLD_MEDIUM_COLD,0.026895065,523.0,0.0061234008,533.0,-0.009569536,540.0,0.0068595936,527.0,0.07606887,515.0,0.039928712,555.0,0.075909704,532.0,0.06454504,535.0,0.13462032,538.0,2026-04-07,0.044741254,0.090509936,0.063595936,0.018854685,0.06708645,0.576,0.17898957,0.54885936,0.12193215,0.45114067,0.030656414,HIGH_BREADTH_LOW_DISP,501-750,False,True,False,False,False,True,2.1234384,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2025-2026,LF5EV_20260407_37448,-0.02689506486058235,True,False,-0.006123400758951902,True,False,0.009569535963237286,False,False,-0.0068595935590565205,True,False,-0.07606887072324753,True,False,-0.03992871195077896,True,False,-0.07590970396995544,True,False,-0.06454504281282425,True,False,-0.1346203237771988,True,False,-20.0,-3.0,-28.0,-11.0,-5.0,239695,10,-0.0009720825,0.00539575,0.01836368,-0.001858815,0.014316384,0.0057253344,-0.0062111015,-0.0076308036,0.008366167,-0.013982109,-0.24465813,-0.03229081491008401,-0.024487081449478865,0.011428350931964815,-0.021175977308303118,-0.081794205121696,-0.03371761040762067,-0.06827890034765005,-0.07291120942682028,-0.12063821498304605,PERSISTENT_DECOUPLING
37562,849,AIO,0.08707288,2.0048532e+07,2.7735575e+09,2025-07-31,False,2025-11-24 23:59:59,0.11115847,750.0,4.3852723e+09,-0.21667795,-0.21667795,-0.25923294,-0.3018133,-0.28840125,-0.4158632,-0.41233963,0.07870024,0.06158666,0.038058102,0.047247127,0.07870024,-99.0,-115.0,-104.0,-55.0,-186.0,-173.0,0.63247097,138.34218,116.0,7.3020825,9.443037,12.023602,0.9957917,2.0,HIGH_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,-0.015970299,856.0,-0.019764937,869.0,-0.04139934,878.0,-0.025413884,866.0,-0.014836308,837.0,-0.05436021,867.0,0.072219275,820.0,0.13358304,770.0,0.13362771,769.0,2025-11-24,0.016883288,-0.2093408,0.05390968,0.037026394,-0.043793123,0.116,0.21103469,0.54687935,0.09740796,0.45312062,0.048176512,LOW_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,2.7532058,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2025-2026,LF5EV_20251124_37562,0.015970299020409584,False,False,0.019764937460422516,False,False,0.04139934107661247,False,False,0.025413883849978447,False,False,0.014836307615041733,False,False,0.05436021089553833,False,False,-0.07221927493810654,True,False,-0.13358303904533386,True,False,-0.13362771272659302,True,False,7.0,29.0,-12.0,-29.0,-80.0,239928,10,0.0026252687,0.0008749041,-0.0032214988,0.022744192,0.025983967,-0.023613336,-0.00418462,-0.052333962,-0.13223097,-0.21045277,-0.21930322,0.015095394919626415,0.022986436262726784,0.01865514926612377,-0.0005700830370187759,0.038449643179774284,0.05854483088478446,-0.019885312765836716,-0.001352071762084961,0.07682505249977112,ASSET_REJOINS_PEERS
37654,383,SUSD1+,1.0066534,7.788011e+07,,2025-08-08,True,2026-05-06 23:59:59,1.0251678,374.0,,-0.018059881,-0.018059881,-0.018291902,-0.006810456,-0.011115082,-0.019200495,-0.0136556765,0.004211452,0.0028726363,0.0031282955,0.0032872537,0.004211452,-9.0,-16.0,-27.0,-23.0,-55.0,-41.0,,,271.0,7.8914266,,,,3.0,LOW_VOL,,SHORT_COLD_MEDIUM_COLD,0.009112421,377.0,0.017357573,382.0,0.012308706,385.0,0.008288255,391.0,0.010792235,378.0,0.015979383,361.0,0.016199965,354.0,0.01400935,346.0,0.013028357,274.0,2026-05-06,0.006184351,0.18251145,-0.004396393,-0.010580745,-0.067204125,0.754,0.8849627,0.5732211,0.11401499,0.42677894,0.03028561,HIGH_BREADTH_HIGH_DISP,251-500,False,True,False,False,False,True,4.288279,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,nan,2025-2026,LF5EV_20260506_37654,-0.009112421423196793,True,False,-0.01735757291316986,True,False,-0.012308705598115921,True,False,-0.008288254961371422,True,False,-0.010792234912514687,True,False,-0.015979383140802383,True,False,-0.01619996502995491,True,False,-0.01400934997946024,True,False,-0.013028357177972794,True,False,-6.0,2.0,-5.0,-29.0,-109.0,240155,10,0.00021099407,-0.00021450128,-4.630793e-05,8.7566295e-06,0.00031796447,-0.00018362486,7.073935e-05,-0.00049394806,-0.00024368092,-0.00019954878,-0.018270876,-0.00889792013913393,-0.017311264982708963,-0.012317462227656506,-0.008606219431385398,-0.010608610056806356,-0.01605012248910498,-0.01570601697312668,-0.013765669064014219,-0.012828808394260705,PERSISTENT_DECOUPLING
37743,832,STAR,0.11214939,2.0842944e+07,2.5961082e+06,2025-08-13,False,2026-01-02 23:59:59,0.11930351,794.0,2.319052e+07,-0.05996571,-0.05996571,-0.0038233318,0.009095041,0.07870657,0.043190654,-0.11174865,0.021089168,0.0150951315,0.017694462,0.020885456,0.021089168,-38.0,-21.0,-16.0,7.0,25.0,-4.0,0.11194696,0.124555744,142.0,7.318959,6.414323,10.52612,0.5887012,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_HOT,-0.06280239,869.0,-0.07335314,885.0,-0.083965234,894.0,-0.0072115418,859.0,-0.031563703,859.0,-0.14088912,904.0,-0.13965382,919.0,-0.22029954,926.0,-0.25193235,875.0,2026-01-02,0.013667081,-0.03831064,0.041337363,0.027670283,0.017271126,0.18,0.22622433,0.549302,0.09683184,0.45069802,0.03565248,LOW_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,2.8434365,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260102_37743,0.06280238926410675,False,True,0.07335314154624939,False,True,0.0839652344584465,False,True,0.007211541756987572,False,False,0.03156370297074318,False,False,0.14088912308216095,False,True,0.13965381681919098,False,True,0.22029954195022583,False,True,0.2519323527812958,False,True,37.0,62.0,27.0,87.0,43.0,240336,10,0.0011157872,-0.00017529106,-0.00013665206,0.00030201572,0.00013602202,0.00019934619,0.000796526,0.0011802982,0.0037099794,0.0023893574,-0.0610815,0.06297768032527529,0.07348979360540397,0.08366321874200366,0.007075519737554714,0.0313643567787949,0.14009259711019695,0.13847351865842938,0.2165895625948906,0.2495429953560233,ASSET_REJOINS_PEERS
37760,216,BFUSD,0.99787104,1.99674e+09,4.4300364e+07,2025-08-18,True,2026-01-23 23:59:59,0.99893063,217.0,6.147605e+06,-0.0010607243,-0.0010607243,-0.0005130795,-0.0012454117,-0.00078063336,-0.0009351374,-0.001633241,0.00029813443,0.00032378544,0.00032887526,0.0003556143,0.00029813443,1.0,0.0,1.0,1.0,0.0,-2.0,7.2061176,0.022186346,158.0,9.300322,7.646407,13.123526,0.9300477,3.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,9.690631e-06,216.0,0.0005236849,216.0,0.00040496213,216.0,0.00014720339,216.0,-0.00012723087,216.0,0.0008345467,216.0,0.0012979733,216.0,0.0011432138,215.0,0.0006765103,215.0,2026-01-23,0.00046309037,0.021594279,0.0012283002,0.0007652098,-0.018991766,0.554,0.51777,0.5551789,0.09820084,0.44482115,0.035577606,HIGH_BREADTH_HIGH_DISP,101-250,False,False,False,False,False,False,3.5578723,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,nan,2025-2026,LF5EV_20260123_37760,-9.690630577097181e-06,True,False,-0.0005236848955973983,True,False,-0.00040496213478036225,True,False,-0.0001472033909521997,True,False,0.00012723087274935097,False,False,-0.0008345466922037303,True,False,-0.0012979733292013407,True,False,-0.001143213827162981,True,False,-0.0006765102734789252,True,False,0.0,0.0,0.0,0.0,-1.0,240365,10,-5.6242305e-05,-2.5457288e-05,0.00021892533,5.5389544e-05,-1.9651532e-05,0.00019114412,0.00029666224,0.0005247126,0.00060834846,0.00073299394,-0.0010044819,1.5766657270432916e-05,-0.0007426102238241583,-0.00046035167906666175,-0.00012755185889545828,-6.391324859578162e-05,-0.0011312089336570352,-0.0018226859392598271,-0.0017515622894279659,-0.0014095042133703828,AMBIGUOUS
38003,980,ITOTON,163.54527,1.2350025e+07,1.2392282e+06,2025-09-03,False,2026-07-20 23:59:59,166.41621,973.0,1.2581249e+06,-0.017251574,-0.017251574,-0.012515436,-0.010576571,-0.0061213975,-0.009189547,0.0069573685,0.0073749903,0.004096512,0.0041954652,0.0040593636,0.0073749903,-7.0,0.0,-15.0,8.0,14.0,45.0,0.9849803,0.10034216,320.0,7.0916677,6.093151,10.138244,0.51754385,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,0.0017067479,979.0,0.002500434,984.0,0.00093975454,986.0,0.00084522256,988.0,-0.013025269,986.0,-0.0064040017,893.0,0.011514376,899.0,0.032776568,906.0,0.042274185,897.0,2026-07-20,0.008335361,0.015416487,0.017232265,0.008896903,0.07913731,0.412,0.1735877,0.55130726,0.13193952,0.44869274,0.026566911,HIGH_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,2.3391995,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260720_38003,-0.0017067479202523828,True,False,-0.0025004339404404163,True,False,-0.0009397545363754034,True,False,-0.0008452225592918694,True,False,0.013025268912315369,False,False,0.006404001731425524,False,False,-0.011514375917613506,True,False,-0.032776568084955215,True,False,-0.04227418452501297,True,False,-1.0,6.0,6.0,-81.0,-83.0,240522,10,9.183977e-05,0.004874763,0.0051446417,-0.0033205377,-0.0027852864,-0.0017565824,0.0045924974,0.0040807575,0.019963762,0.025729619,-0.017343413,-0.006581510999239981,-0.007645075675100088,0.0023807832039892673,0.001940063841175288,0.014781851321458817,0.0018115043640136719,-0.015595133416354656,-0.05274032987654209,-0.06800380349159241,ASSET_REJOINS_PEERS
38021,953,IEFAON,89.92035,1.5189536e+07,53181.62,2025-09-03,False,2025-12-13 23:59:59,92.6256,925.0,946890.25,-0.029206324,-0.029206324,-0.0023975763,0.0055928146,0.012026232,0.023394339,0.04355233,0.009912544,0.013335969,0.013890575,0.018214282,0.009912544,-28.0,4.0,5.0,22.0,80.0,72.0,0.056164503,0.003501201,101.0,7.1815443,4.7257614,9.544425,0.15450187,2.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_HOT,0.040530153,923.0,0.011469479,925.0,0.0018317762,939.0,-0.0148063,924.0,0.040821813,928.0,0.009682897,938.0,0.0066999537,948.0,0.021306338,952.0,0.049176715,953.0,2025-12-13,0.00031347276,-0.09427299,0.010545037,0.010231564,0.058371227,0.174,0.34407675,0.55046904,0.09709018,0.44953093,0.03832607,LOW_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,2.9464004,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20251213_38021,-0.04053015261888504,True,False,-0.011469478718936443,True,False,-0.0018317762296646833,True,False,0.014806300401687622,False,False,-0.04082181304693222,True,False,-0.009682896547019482,True,False,-0.006699953693896532,True,False,-0.021306337788701057,True,False,-0.049176715314388275,True,False,-30.0,-14.0,-25.0,-5.0,0.0,240683,10,0.0,-0.00015174889,-0.0012078155,-0.00047944207,-0.0024971217,-0.0013669535,-5.02303e-07,0.0012634442,0.00030575081,0.001947841,-0.029206324,-0.04037840373348445,-0.010261663235723972,-0.0013523341622203588,0.01730342209339142,-0.03945485956501216,-0.009682394244009629,-0.007963397889398038,-0.02161208860343322,-0.05112455633934587,PERSISTENT_DECOUPLING
38021,850,IEFAON,93.78042,1.5898501e+07,1.989735e+06,2025-09-03,False,2026-03-09 23:59:59,98.0502,832.0,1.6099668e+06,-0.043546952,-0.043546952,-0.006914741,-0.0411075,-0.05001998,-0.036807463,0.006513191,0.012142433,0.01187581,0.013151407,0.0150220655,0.012142433,-18.0,-1.0,-15.0,-38.0,-8.0,119.0,1.2358859,0.12515236,187.0,7.2013564,6.298795,10.350754,0.6086262,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,-0.0023323095,854.0,-0.0048197187,857.0,-0.016633533,862.0,-0.025876787,869.0,-0.013290268,869.0,-0.029834658,868.0,-0.019490879,863.0,-0.052223135,869.0,0.027122682,853.0,2026-03-09,0.036874548,-0.012695736,0.029088791,-0.007785758,-0.033995844,0.264,0.216923,0.5477898,0.12837003,0.45221022,0.035482235,LOW_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,3.586345,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,nan,2025-2026,LF5EV_20260309_38021,0.0023323094937950373,False,False,0.0048197186551988125,False,False,0.0166335329413414,False,False,0.025876786559820175,False,False,0.013290268369019032,False,False,0.029834657907485962,False,False,0.019490879029035568,False,False,0.05222313478589058,False,False,-0.027122681960463524,True,False,4.0,12.0,19.0,13.0,3.0,240692,10,0.004411486,0.00092628377,-0.0040575657,-0.010522521,-0.017231207,-0.0075818426,-0.01212563,-0.019557588,-0.04303698,-0.004756657,-0.047958437,0.001406025723554194,0.008877284359186888,0.02715605404227972,0.04310799390077591,0.020872110966593027,0.04196028783917427,0.039048466831445694,0.09526011347770691,-0.022366025019437075,BOTH_NORMALIZE
38151,178,YZY,0.29111326,8.8200216e+07,115888.57,2025-08-21,False,2026-08-03 23:59:59,0.29657456,177.0,119050.86,-0.018414661,-0.018414661,-0.01002051,-0.010352782,-0.011145456,-0.007523861,-0.03844029,0.003487347,0.003265092,0.003658797,0.0048253243,0.003487347,-1.0,1.0,1.0,8.0,9.0,16.0,0.9734375,0.0013139262,347.0,7.94547,5.0640407,10.477489,0.26068145,3.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_COLD,0.00365679,177.0,0.004535692,178.0,0.003132973,180.0,0.017220996,180.0,0.006794847,180.0,0.0019922145,178.0,0.010138323,311.0,,,,,2026-08-03,-0.0003323841,0.005905886,-0.012889903,-0.012557519,0.038625885,0.282,0.16978599,0.55050606,0.1342313,0.44949397,0.025115117,LOW_BREADTH_LOW_DISP,101-250,False,False,False,False,False,False,5.2804213,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,nan,2025-2026,LF5EV_20260803_38151,-0.00365678989328444,True,False,-0.004535691812634468,True,False,-0.003132973099127412,True,False,-0.01722099632024765,True,False,-0.006794847082346678,True,False,-0.001992214471101761,True,False,-0.010138322599232197,True,False,,False,False,,False,False,-1.0,2.0,2.0,133.0,,241724,10,-4.7462763e-05,0.00045208185,0.00052266335,0.00021281454,0.00023458773,0.0005100412,0.00016048881,0.00011736285,,,-0.0183672,-0.004108871740754694,-0.005058355163782835,-0.0033457876415923238,-0.017455584049457684,-0.007304888276848942,-0.002152703280444257,-0.010255685447191354,,,PERSISTENT_DECOUPLING
38178,568,TRUTH,0.02494405,5.201596e+07,2.001865e+07,2025-08-25,False,2025-11-10 23:59:59,0.04218138,415.0,2.931655e+06,-0.40864784,-0.40864784,0.23325561,0.7834325,0.8333341,0.86102825,,0.18418112,0.20209968,0.21756159,0.27143842,0.18418112,-153.0,73.0,192.0,168.0,243.0,,6.828447,0.38485593,77.0,7.7161365,7.301435,11.366854,0.8382046,2.0,HIGH_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,0.079862334,535.0,0.08120654,531.0,0.25332573,475.0,0.21738972,469.0,0.36834154,429.0,0.46570143,409.0,0.07732786,489.0,-0.3874391,662.0,-0.070512205,528.0,2025-11-10,0.012194066,-0.043420035,-0.0039528147,-0.016146882,-0.005145799,0.33,0.2383246,0.5586351,0.08299744,0.44136485,0.05408033,HIGH_BREADTH_LOW_DISP,501-750,False,False,False,False,False,False,2.218728,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2025-2026,LF5EV_20251110_38178,-0.0798623338341713,True,False,-0.0812065377831459,True,False,-0.2533257305622101,True,False,-0.21738971769809723,True,False,-0.3683415353298187,True,False,-0.4657014310359955,True,False,-0.07732786238193512,True,False,0.387439101934433,False,False,0.07051220536231995,False,False,-33.0,-93.0,-139.0,-79.0,-40.0,241824,10,-0.1033382,-0.07885334,-0.13938941,-0.11996088,-0.0012497347,0.011203219,0.018489815,0.02351985,0.3788646,0.11532913,-0.30530965,-0.0010089948773384094,0.05818287283182144,-0.13336484879255295,-0.21613998303655535,-0.37954475451260805,-0.48419124633073807,-0.10084771178662777,0.008574515581130981,-0.04481692612171173,PERSISTENT_DECOUPLING
38236,479,Q,0.01450778,5.699451e+07,1.4956064e+07,2025-08-29,False,2026-05-11 23:59:59,0.01815529,407.0,3.695877e+06,-0.20090619,-0.20090619,0.17615518,0.44318253,0.44725683,0.58470106,0.10547343,0.0876853,0.10432379,0.11272958,0.12646854,0.0876853,-72.0,38.0,86.0,81.0,97.0,-11.0,4.046689,0.26241234,255.0,7.755833,7.174817,11.343242,0.86177564,3.0,HIGH_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,0.115517326,434.0,0.5004653,354.0,0.49108616,398.0,0.51654214,381.0,0.54825205,368.0,0.24900158,442.0,0.24510641,389.0,0.3403491,378.0,0.25814837,349.0,2026-05-11,-0.004999226,0.11873407,-0.012529553,-0.0075303274,-0.09511854,0.744,0.6037846,0.5707645,0.113247804,0.42923555,0.030386781,HIGH_BREADTH_HIGH_DISP,251-500,False,False,False,False,False,False,2.2912185,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2025-2026,LF5EV_20260511_38236,-0.11551732569932938,True,False,-0.5004652738571167,True,False,-0.4910861551761627,True,False,-0.5165421366691589,True,False,-0.5482520461082458,True,False,-0.24900157749652863,True,False,-0.24510641396045685,True,False,-0.34034910798072815,True,False,-0.2581483721733093,True,False,-45.0,-81.0,-111.0,-90.0,-130.0,241982,10,0.0002608056,-0.0043862155,-0.08157843,-0.0063097263,-0.15060844,-0.120726824,-0.002755205,-0.031645242,-0.12112368,-0.33835074,-0.20116699,-0.11113111022859812,-0.41888684034347534,-0.4847764289006591,-0.36593370139598846,-0.42752522230148315,-0.2462463725823909,-0.21346117183566093,-0.2192254289984703,0.0802023708820343,LOCAL_CONTAGION
38273,322,USDON,0.9795694,8.9331816e+07,,2025-09-03,False,2026-03-15 23:59:59,1.0001119,318.0,8.012892e+07,-0.02054032,-0.02054032,-0.020466717,0.00020687858,0.00013574133,-0.020197839,-0.020315712,0.008899578,0.010517658,0.010527025,0.009732113,0.008899578,-4.0,47.0,65.0,83.0,72.0,223.0,,,193.0,7.951006,,,,3.0,LOW_VOL,,SHORT_COLD_MEDIUM_HOT,0.020792667,381.0,0.020906085,401.0,0.020865496,344.0,0.020863617,373.0,0.00047492297,365.0,0.020616192,419.0,9.871685e-06,364.0,0.00038191272,348.0,0.021049831,360.0,2026-03-15,0.022120303,0.05710424,0.038334057,0.016213756,0.0058430107,0.464,0.26035714,0.5504606,0.12166042,0.44953942,0.0338811,HIGH_BREADTH_LOW_DISP,251-500,False,True,False,False,False,True,2.3080106,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260315_38273,-0.02079266682267189,True,False,-0.020906085148453712,True,False,-0.02086549624800682,True,False,-0.020863616839051247,True,False,-0.00047492297017015517,True,False,-0.020616192370653152,True,False,-9.87168459687382e-06,True,False,-0.00038191271596588194,True,False,-0.021049831062555313,True,False,59.0,22.0,43.0,42.0,38.0,242073,10,6.531304e-05,0.0023713042,0.00022229918,2.3564251e-05,0.0004432827,-4.1942425e-05,-4.2106185e-05,-0.00011899816,-5.4804037e-05,-0.000523368,-0.020605633,-0.02316397102549672,-0.021128384323674254,-0.020889060499030165,-0.021306899550836533,-0.0004329805451561697,-0.020574086185661145,0.00010912647849181667,-0.0003271086789027322,-0.020526463049463928,PERSISTENT_DECOUPLING
38307,957,FELY,0.28321305,1.2395454e+07,53429.15,2025-09-08,False,2026-04-01 23:59:59,0.30202308,929.0,53483.47,-0.062280074,-0.062280074,-0.09201311,-0.14331272,-0.17371596,-0.23127286,-0.2007613,0.02558085,0.014106269,0.015153749,0.016578214,0.02558085,-28.0,-52.0,-44.0,-78.0,-112.0,-70.0,0.99898434,0.0043103825,205.0,7.0932627,4.7277784,9.457151,0.15877287,2.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_COLD,-0.03166044,970.0,-0.05940065,975.0,-0.08403401,993.0,-0.034581244,969.0,-0.013629315,967.0,-0.072592415,996.0,-0.08221584,1005.0,-0.11236018,1044.0,-0.105573945,1056.0,2026-04-01,-0.0022681355,-0.010138655,0.016168004,0.01843614,0.06512308,0.322,0.19720067,0.542009,0.12720168,0.45799103,0.030973556,HIGH_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,2.4346366,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260401_38307,0.03166044130921364,False,True,0.05940065160393715,False,True,0.0840340107679367,False,True,0.03458124399185181,False,False,0.013629315420985222,False,False,0.07259241491556168,False,False,0.08221583813428879,False,False,0.11236017942428589,False,False,0.10557394474744797,False,False,13.0,36.0,10.0,48.0,99.0,242124,10,0.00017975969,-0.014629939,-0.0028903931,-0.012970814,-0.02868661,0.021699682,0.023276323,-0.07009689,-0.10008495,-0.10692496,-0.062459834,0.04629037994891405,0.06229104474186897,0.09700482431799173,0.06326785311102867,-0.008070366457104683,0.04931609146296978,0.1523127257823944,0.21244513243436813,0.21249890327453613,AMBIGUOUS
