event_id,family,direction,decision,split,pos,admitted_f_pct,one_R_budget_account_ccy,target_notional_account_ccy,one_R_price_move_bps,translation_status,translation_id
EUR_ORIGIN_202410210900,B,SHORT,ACCEPT_FULL,inner_sel,1.328433,0.3,0.003,1.626991504442,18.438940780024,ECONOMIC_TARGET,TR-43c9c1edb6b5bb0eaeafb05c848530d5
EUR_ORIGIN_202410220600,A,LONG,ACCEPT_FULL,inner_sel,1.636737,0.7,0.007,4.677364675738,14.965692190541,ECONOMIC_TARGET,TR-60870a1bea26080327047ea2085d0409
EUR_ORIGIN_202410220900,A,LONG,REJECT_HEAT_CAP,inner_sel,4.596045,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-69e173e514f741f564d711ae08009a5c
EUR_ORIGIN_202410221200,B,SHORT,ACCEPT_FULL,inner_sel,2.555288,0.3,0.003,3.129575915382,9.585963341727,ECONOMIC_TARGET,TR-142ccca0dfede68a63b80824c5167ffe
EUR_ORIGIN_202410221600,B,SHORT,ACCEPT_FULL,inner_sel,2.370255,0.3,0.003,2.902958021009,10.334286539072,ECONOMIC_TARGET,TR-228fb8ac4713eda4e2f9e3ef11a77ed8
EUR_ORIGIN_202410222300,A,LONG,ACCEPT_FULL,inner_sel,1.238156,0.7,0.007,3.538326525647,19.783363545627,ECONOMIC_TARGET,TR-b09ed9fc171e74c15d4e2021d24353da
EUR_ORIGIN_202410230900,B,SHORT,ACCEPT_FULL,inner_sel,1.255979,0.3,0.003,1.538253943805,19.502631617374,ECONOMIC_TARGET,TR-6e80d1bb007c30ee9f3aaf96a197c3f2
EUR_ORIGIN_202410231100,A,LONG,ACCEPT_FULL,inner_sel,1.769008,0.7,0.007,5.055361245788,13.846686042136,ECONOMIC_TARGET,TR-a84acba5f0debec8f86124f71076e092
EUR_ORIGIN_202410240500,B,SHORT,ACCEPT_FULL,inner_sel,0.899628,0.3,0.003,1.101815350458,27.227792739976,ECONOMIC_TARGET,TR-b1a7141f926d5f27623991fc5c0404aa
EUR_ORIGIN_202410251100,A,LONG,ACCEPT_FULL,inner_sel,3.77511,0.7,0.007,10.788274798309,6.488525858738,ECONOMIC_TARGET,TR-427b56c7e1e188960cc890f4c9cff04a
EUR_ORIGIN_202410251400,B,SHORT,ACCEPT_FULL,inner_sel,3.731498,0.3,0.003,4.570133112804,6.564360218733,ECONOMIC_TARGET,TR-965523c94d8228eb018470ce304837b4
EUR_ORIGIN_202410280000,A,LONG,ACCEPT_FULL,inner_sel,0.708564,0.7,0.007,2.024891078453,34.56976068732,ECONOMIC_TARGET,TR-69e2ce26e198348665d0db762493b800
EUR_ORIGIN_202410290700,A,LONG,ACCEPT_FULL,inner_sel,1.054867,0.7,0.007,3.0145328398,23.220845059578,ECONOMIC_TARGET,TR-604190fe5ae24866591a3705a7763566
EUR_ORIGIN_202410290900,B,SHORT,ACCEPT_FULL,inner_sel,0.9584,0.3,0.003,1.173795607007,25.558112350149,ECONOMIC_TARGET,TR-2342ca8f573076b4e5be11f50c067502
EUR_ORIGIN_202410300800,A,LONG,ACCEPT_FULL,inner_sel,0.56739,0.7,0.007,1.621451595974,43.171193129543,ECONOMIC_TARGET,TR-9ffa1940db2510106726557fa9172f9e
EUR_ORIGIN_202410301300,A,LONG,REJECT_HEAT_CAP,inner_sel,0.973471,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-f0b4b864c1f4dc7c8656a7a3a0e623de
EUR_ORIGIN_202410301600,A,LONG,ACCEPT_FULL,inner_sel,1.81271,0.7,0.007,5.180251580754,13.51285722494,ECONOMIC_TARGET,TR-25b55374ef49f6fd26a2dc9922d19b21
EUR_ORIGIN_202410310500,B,SHORT,ACCEPT_FULL,inner_sel,0.492801,0.3,0.003,0.603556021929,49.705410782141,ECONOMIC_TARGET,TR-603d4bf2bf893ae8657849e419165ea0
EUR_ORIGIN_202411010600,A,LONG,ACCEPT_FULL,inner_sel,1.600874,0.7,0.007,4.574879681488,15.300948849705,ECONOMIC_TARGET,TR-9d51393ecd40bb875ae550d9ab1f133e
EUR_ORIGIN_202411011100,B,SHORT,ACCEPT_FULL,inner_sel,0.385459,0.3,0.003,0.472088475305,63.547410219243,ECONOMIC_TARGET,TR-6c6cbd80e265e2218535569e4ac6cebc
EUR_ORIGIN_202411052100,B,SHORT,ACCEPT_FULL,inner_sel,0.226164,0.3,0.003,0.276993061866,108.305961881885,ECONOMIC_TARGET,TR-f08421a5544bf56767142534414339c7
EUR_ORIGIN_202411052300,B,SHORT,ACCEPT_FULL,inner_sel,0.207937,0.3,0.003,0.25467016788,117.799427587885,ECONOMIC_TARGET,TR-deed022a1c91c8b2c731a4d674a140b0
EUR_ORIGIN_202411060200,B,SHORT,ACCEPT_FULL,inner_sel,0.636052,0.3,0.003,0.779001759751,38.510824429426,ECONOMIC_TARGET,TR-1c8d6aebc5c79421e02f4542ac03b6c3
EUR_ORIGIN_202411060800,B,SHORT,ACCEPT_FULL,inner_sel,1.256437,0.3,0.003,1.538814671552,19.495525065237,ECONOMIC_TARGET,TR-a9ec23c12b72203352ec18aa42273f1d
EUR_ORIGIN_202411061500,A,LONG,ACCEPT_FULL,inner_sel,1.217278,0.7,0.007,3.478660447806,20.122688330834,ECONOMIC_TARGET,TR-0ae7a35fad89a3aec7948216beef516f
EUR_ORIGIN_202411070500,A,LONG,ACCEPT_FULL,inner_sel,2.616499,0.7,0.007,7.477268691035,9.361707181117,ECONOMIC_TARGET,TR-30392fa95c4a9f89954d2e106260e9e8
EUR_ORIGIN_202411110000,A,LONG,ACCEPT_FULL,inner_sel,1.398426,0.7,0.007,3.996334610908,17.516050785372,ECONOMIC_TARGET,TR-27205035a74e4bfec004b1fa46f664a3
EUR_ORIGIN_202411131100,B,SHORT,ACCEPT_FULL,inner_sel,0.582277,0.3,0.003,0.713140232026,42.067462544874,ECONOMIC_TARGET,TR-9da991b2539d78f77bfbef321c7eb3da
EUR_ORIGIN_202411141200,A,LONG,ACCEPT_FULL,inner_sel,0.919348,0.7,0.007,2.627255463762,26.643773689124,ECONOMIC_TARGET,TR-d3c403c8e30adf8460cf8f6bac4a0d01
EUR_ORIGIN_202411151100,B,SHORT,ACCEPT_FULL,inner_sel,0.554148,0.3,0.003,0.678689480605,44.202836285667,ECONOMIC_TARGET,TR-dcb0fe9ea6bbc3fddc3304731bd6141f
EUR_ORIGIN_202411151500,B,SHORT,ACCEPT_FULL,inner_sel,1.0,0.3,0.003,1.224744871392,24.494897427832,ECONOMIC_TARGET,TR-2f38ad1d2bc91d419d409d85eea6fa23
EUR_ORIGIN_202411190500,B,SHORT,ACCEPT_FULL,inner_sel,0.47615,0.3,0.003,0.583162125679,51.443670085852,ECONOMIC_TARGET,TR-2e7b16c2ce395a8b3fad7cfe09b4e56c
EUR_ORIGIN_202411191400,A,LONG,ACCEPT_FULL,inner_sel,0.747751,0.7,0.007,2.136877041157,32.758085117564,ECONOMIC_TARGET,TR-a5a040aeb3ff7630f4726ccf76b958d0
EUR_ORIGIN_202411201100,B,SHORT,ACCEPT_FULL,inner_sel,2.117971,0.3,0.003,2.593973645403,11.565267848102,ECONOMIC_TARGET,TR-7b0fdb5270dfec37bdf64ed66c4c2fc1
EUR_ORIGIN_202411210600,B,SHORT,ACCEPT_FULL,inner_sel,0.701611,0.3,0.003,0.859294100597,34.91237747256,ECONOMIC_TARGET,TR-17cf678d7bd71fd1f3708b1f11a25574
EUR_ORIGIN_202411220500,B,SHORT,ACCEPT_FULL,inner_sel,1.006095,0.3,0.003,1.232209944511,24.346500475531,ECONOMIC_TARGET,TR-4de3257a3c8aff1e3af6c43a7e143c51
EUR_ORIGIN_202411221100,B,SHORT,ACCEPT_FULL,inner_sel,0.518617,0.3,0.003,0.635173203184,47.231211659438,ECONOMIC_TARGET,TR-6cd42960783aa7cceba3159a071fa013
EUR_ORIGIN_202411250000,A,LONG,ACCEPT_FULL,inner_sel,1.952593,0.7,0.007,5.579998411699,12.544806438159,ECONOMIC_TARGET,TR-0abfb1ff18acc8802051e1597e91e0eb
EUR_ORIGIN_202411251000,A,LONG,ACCEPT_FULL,inner_sel,0.452681,0.7,0.007,1.293644413248,54.110696326721,ECONOMIC_TARGET,TR-f9322f33571c0e62afb4464be2eacf32
EUR_ORIGIN_202411271000,A,LONG,ACCEPT_FULL,inner_sel,0.986378,0.7,0.007,2.818809342747,24.833180073039,ECONOMIC_TARGET,TR-65cbca17b03c4fcb33932765e48cb035
EUR_ORIGIN_202411282200,B,SHORT,ACCEPT_FULL,inner_sel,0.457898,0.3,0.003,0.560808467651,53.494199411164,ECONOMIC_TARGET,TR-ff47a49773cef99bfd0e6b26be2557e5
EUR_ORIGIN_202412020400,B,SHORT,ACCEPT_FULL,inner_sel,0.777013,0.3,0.003,0.951643113169,31.524422953143,ECONOMIC_TARGET,TR-0b493290e1cac38c219b20cdd409856e
EUR_ORIGIN_202412040500,B,SHORT,ACCEPT_FULL,inner_sel,0.939965,0.3,0.003,1.151217121339,26.059376154077,ECONOMIC_TARGET,TR-0ebce96a38829b30784c1c02dbcc6333
EUR_ORIGIN_202412041000,B,SHORT,ACCEPT_FULL,inner_sel,0.620369,0.3,0.003,0.759794354595,39.484368130123,ECONOMIC_TARGET,TR-86cf3904c0cd989f43a99bf11799fedd
EUR_ORIGIN_202412051000,A,LONG,ACCEPT_FULL,inner_sel,0.80773,0.7,0.007,2.308280030873,30.325610005609,ECONOMIC_TARGET,TR-a5e8755fa9e53ffca81518ac92fa5ee7
EUR_ORIGIN_202412090000,B,SHORT,ACCEPT_FULL,inner_sel,2.521627,0.3,0.003,3.088349859219,9.713925354165,ECONOMIC_TARGET,TR-cd0d45a5bbb1c19115c56c5672e75c9c
EUR_ORIGIN_202412101000,B,SHORT,ACCEPT_FULL,inner_sel,1.185707,0.3,0.003,1.452188502259,20.658475090061,ECONOMIC_TARGET,TR-2450001ee9441b14283ee603507984c5
EUR_ORIGIN_202412110400,B,SHORT,ACCEPT_FULL,inner_sel,0.356799,0.3,0.003,0.436987787178,68.651804192899,ECONOMIC_TARGET,TR-c4d2880b8a8df2d4a46b59cd9a5bae1e
EUR_ORIGIN_202412110600,A,LONG,ACCEPT_FULL,inner_sel,0.352653,0.7,0.007,1.007790110195,69.45890745692,ECONOMIC_TARGET,TR-7dcac030a1e199c45d0d483738704fdb
EUR_ORIGIN_202412111100,B,SHORT,ACCEPT_FULL,inner_sel,0.650812,0.3,0.003,0.797078227691,37.637460110935,ECONOMIC_TARGET,TR-c4d95dfdeb219c3e5b19c6697bec35c8
EUR_ORIGIN_202412121100,A,LONG,ACCEPT_FULL,inner_sel,0.787917,0.7,0.007,2.251660246271,31.088171546272,ECONOMIC_TARGET,TR-d7ba80d6e47ac5136e0d9c737c768dbf
EUR_ORIGIN_202412121300,A,LONG,REJECT_HEAT_CAP,inner_sel,1.015069,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-60a4d4edb1080878b8b847062b833a29
EUR_ORIGIN_202412130500,A,LONG,ACCEPT_FULL,inner_sel,1.364041,0.7,0.007,3.898070839946,17.95760079131,ECONOMIC_TARGET,TR-b4c086427eddc8a80924d5ae09b053bb
EUR_ORIGIN_202412181600,B,SHORT,ACCEPT_FULL,inner_sel,0.382205,0.3,0.003,0.468103741182,64.088357688036,ECONOMIC_TARGET,TR-5584d3178bf2f0b997aa8189a0bc6911
EUR_ORIGIN_202412182100,B,SHORT,ACCEPT_FULL,inner_sel,0.729859,0.3,0.003,0.893891258883,33.561129166312,ECONOMIC_TARGET,TR-190a2c831e8aa56131fd9f48e14959b3
EUR_ORIGIN_202412190300,A,LONG,ACCEPT_FULL,inner_sel,0.490577,0.7,0.007,1.401939485305,49.930828494195,ECONOMIC_TARGET,TR-4793e2a348e1e9fe54b836b170ca12c5
EUR_ORIGIN_202412200600,B,SHORT,ACCEPT_FULL,inner_sel,1.626924,0.3,0.003,1.992566350702,15.055960364594,ECONOMIC_TARGET,TR-41817bddf62d35b4ec762c86360a9370
EUR_ORIGIN_202412260000,A,LONG,ACCEPT_FULL,inner_sel,3.087633,0.7,0.007,8.823645989666,7.933228518231,ECONOMIC_TARGET,TR-0f833148830fb4e66e72cd8284fdba24
EUR_ORIGIN_202412271300,A,LONG,ACCEPT_FULL,inner_sel,0.78446,0.7,0.007,2.241781089085,31.225171958502,ECONOMIC_TARGET,TR-76d2350ff3d3762ed63971b65f72cf1b
EUR_ORIGIN_202412301000,B,SHORT,ACCEPT_FULL,inner_sel,1.063756,0.3,0.003,1.30283027537,23.026790647366,ECONOMIC_TARGET,TR-1e9c4514f8c810b4ad9f4980384136d9
EUR_ORIGIN_202412301500,B,SHORT,ACCEPT_FULL,inner_sel,1.068343,0.3,0.003,1.308448094824,22.927925164687,ECONOMIC_TARGET,TR-96ccfe555d1bda2aa822d92662e8b170
EUR_ORIGIN_202412310600,A,LONG,ACCEPT_FULL,inner_sel,0.792715,0.7,0.007,2.26537197813,30.90000259374,ECONOMIC_TARGET,TR-320546695430337afb865345ff1b5928
EUR_ORIGIN_202412311100,B,SHORT,ACCEPT_FULL,inner_sel,0.773016,0.3,0.003,0.946747619144,31.687431152055,ECONOMIC_TARGET,TR-4aca56c881fa7bb9e249f775a1924ecf
EUR_ORIGIN_202501020800,A,LONG,ACCEPT_FULL,inner_val,0.733306,0.7,0.007,2.095595132535,33.403398830831,ECONOMIC_TARGET,TR-8768dd7a198ea258bdcaa44e1029b6cb
EUR_ORIGIN_202501021200,B,SHORT,ACCEPT_FULL,inner_val,0.605277,0.3,0.003,0.741310401082,40.468877755164,ECONOMIC_TARGET,TR-8b8c094f2f9ee88f6bb30c7212e75e26
EUR_ORIGIN_202501060000,A,LONG,ACCEPT_FULL,inner_val,2.035907,0.7,0.007,5.818089747773,12.031440392749,ECONOMIC_TARGET,TR-396b0da720bba9e9e5bba321228c465e
EUR_ORIGIN_202501060800,A,LONG,ACCEPT_FULL,inner_val,0.328222,0.7,0.007,0.937972775382,74.62903171311,ECONOMIC_TARGET,TR-4a67dc5534d5eaa17928be00de1ea109
EUR_ORIGIN_202501061300,A,LONG,REJECT_HEAT_CAP,inner_val,1.613077,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-2dbfdadd7cd00c9fa063fc98d61124bf
EUR_ORIGIN_202501101100,B,SHORT,ACCEPT_FULL,inner_val,0.389325,0.3,0.003,0.476824284385,62.916258635404,ECONOMIC_TARGET,TR-7de897cc37e5e4250acfdee8cfc4e3ef
EUR_ORIGIN_202501130600,B,SHORT,ACCEPT_FULL,inner_val,0.575428,0.3,0.003,0.704752551576,42.568132506801,ECONOMIC_TARGET,TR-d06c9c7e91365b374bcd99008435b9b8
EUR_ORIGIN_202501132300,A,LONG,ACCEPT_FULL,inner_val,1.071351,0.7,0.007,3.061640360421,22.863560627471,ECONOMIC_TARGET,TR-c076a68eebc84f8e6f20293c728ac1d5
EUR_ORIGIN_202501140500,A,LONG,ACCEPT_FULL,inner_val,1.314298,0.7,0.007,3.75591870899,18.63725107587,ECONOMIC_TARGET,TR-63f1f4e7ddc9dcb73cbea0c22378891b
EUR_ORIGIN_202501141200,A,LONG,ACCEPT_FULL,inner_val,1.384285,0.7,0.007,3.955923976295,17.694981101623,ECONOMIC_TARGET,TR-8eeca2aeecf5fbf0510a9b3388f92e95
EUR_ORIGIN_202501141700,A,LONG,REJECT_HEAT_CAP,inner_val,2.303352,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-835ed3c51c65ddaa224ddb81f9397d24
EUR_ORIGIN_202501150200,B,SHORT,ACCEPT_FULL,inner_val,0.899338,0.3,0.003,1.101459482696,27.236589698761,ECONOMIC_TARGET,TR-060cb3782cfa4fc6721af018a5f5c703
EUR_ORIGIN_202501150400,B,SHORT,ACCEPT_FULL,inner_val,0.646286,0.3,0.003,0.791535172927,37.901032103308,ECONOMIC_TARGET,TR-addd31576a00e9d09638b9aab8650a25
EUR_ORIGIN_202501151200,B,SHORT,ACCEPT_FULL,inner_val,0.545304,0.3,0.003,0.667857698853,44.919748700255,ECONOMIC_TARGET,TR-f3d886dc5e9a3a4f0f76a01156ba6ede
EUR_ORIGIN_202501151500,A,LONG,ACCEPT_FULL,inner_val,5.654664,0.7,0.007,16.159547393888,4.331804492648,ECONOMIC_TARGET,TR-533cae3132de3bfb4f7bf2001510e4f4
EUR_ORIGIN_202501151800,B,SHORT,ACCEPT_FULL,inner_val,2.682261,0.3,0.003,3.285085041556,9.132183678811,ECONOMIC_TARGET,TR-eb22120739bb5bf79605c28dd10d8ce0
EUR_ORIGIN_202501152200,B,SHORT,ACCEPT_FULL,inner_val,0.560041,0.3,0.003,0.685907712808,43.737662428643,ECONOMIC_TARGET,TR-864f485e1454446b7a4e23158525445b
EUR_ORIGIN_202501201500,A,LONG,ACCEPT_FULL,inner_val,1.731364,0.7,0.007,4.94778380216,14.147748325107,ECONOMIC_TARGET,TR-28e5654545feefc2d7a0fd7ff7cea0b0
EUR_ORIGIN_202501240000,B,SHORT,ACCEPT_FULL,inner_val,0.655807,0.3,0.003,0.803196514687,37.350759685112,ECONOMIC_TARGET,TR-05a9a25738bc6a565b06158be66eface
EUR_ORIGIN_202501240400,A,LONG,ACCEPT_FULL,inner_val,1.184354,0.7,0.007,3.384573072796,20.682076732997,ECONOMIC_TARGET,TR-1317743c4513301c1feff5da67f18760
EUR_ORIGIN_202501270000,B,SHORT,ACCEPT_FULL,inner_val,1.659863,0.3,0.003,2.032908144499,14.75718422457,ECONOMIC_TARGET,TR-be2fa7043ec6d67c97481207756ea042
EUR_ORIGIN_202501270600,B,SHORT,ACCEPT_FULL,inner_val,0.52951,0.3,0.003,0.648514346537,46.259578003452,ECONOMIC_TARGET,TR-8071207272c17aca43705bee13b1b194
EUR_ORIGIN_202501271000,A,LONG,ACCEPT_FULL,inner_val,1.45214,0.7,0.007,4.149835988619,16.868136522018,ECONOMIC_TARGET,TR-0a1fd76aa70161a2d266b82763996575
EUR_ORIGIN_202501272000,B,SHORT,ACCEPT_FULL,inner_val,0.81573,0.3,0.003,0.999060584975,30.028208950665,ECONOMIC_TARGET,TR-98c761063ad877e1e96860a1a9745c74
EUR_ORIGIN_202501301000,A,LONG,ACCEPT_FULL,inner_val,0.578277,0.7,0.007,1.652563032336,42.358444809851,ECONOMIC_TARGET,TR-26191f0aae7c53d958bd601a61b15e56
EUR_ORIGIN_202501301500,A,LONG,REJECT_HEAT_CAP,inner_val,1.022209,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-d00aee87d7928a76ebd81dfd628a13bb
EUR_ORIGIN_202502030000,B,SHORT,ACCEPT_FULL,inner_val,1.438286,0.3,0.003,1.761533788833,17.030612861459,ECONOMIC_TARGET,TR-d88b10412d1b051c1147c2161bfca8ba
EUR_ORIGIN_202502031100,B,SHORT,ACCEPT_FULL,inner_val,1.312612,0.3,0.003,1.607614749662,18.661187331292,ECONOMIC_TARGET,TR-88c5aab012286042b87a9d2d0ad86518
EUR_ORIGIN_202502031300,B,SHORT,ACCEPT_FULL,inner_val,0.930615,0.3,0.003,1.139766174293,26.321188219699,ECONOMIC_TARGET,TR-4e0a72a16a813dfff8417f6fc5ecd80a
EUR_ORIGIN_202502031700,A,LONG,ACCEPT_FULL,inner_val,0.680922,0.7,0.007,1.945897900287,35.973110403008,ECONOMIC_TARGET,TR-fe86237eb6cd9b8dad41bd59053e8186
EUR_ORIGIN_202502071200,B,SHORT,ACCEPT_FULL,inner_val,1.102442,0.3,0.003,1.350210260667,22.218761680251,ECONOMIC_TARGET,TR-6bef3e0dc34c0a407fa305803af3428f
EUR_ORIGIN_202502100500,A,LONG,ACCEPT_FULL,inner_val,0.836552,0.7,0.007,2.390647319883,29.280772373996,ECONOMIC_TARGET,TR-f4bd0483e03c259f6dcc8dbeb69a30cd
EUR_ORIGIN_202502121100,A,LONG,ACCEPT_FULL,inner_val,0.40632,0.7,0.007,1.161157467454,60.284674526926,ECONOMIC_TARGET,TR-a1edf22003bb321f14d4ffc90f0d9e42
EUR_ORIGIN_202502130100,A,LONG,ACCEPT_FULL,inner_val,1.015337,0.7,0.007,2.901568135005,24.124885835179,ECONOMIC_TARGET,TR-0f7caa0b5f2d74fdc25481a28c69ecf8
EUR_ORIGIN_202502130700,B,SHORT,ACCEPT_FULL,inner_val,1.319044,0.3,0.003,1.61549214365,18.570192444398,ECONOMIC_TARGET,TR-ff8b9fcd5f438ddd57853864c1efc7fb
EUR_ORIGIN_202502131700,A,LONG,ACCEPT_FULL,inner_val,0.838513,0.7,0.007,2.396249191007,29.212320764765,ECONOMIC_TARGET,TR-dbcb9c4025d63fe7dee416942dbebe6c
EUR_ORIGIN_202502191100,B,SHORT,ACCEPT_FULL,inner_val,0.679007,0.3,0.003,0.831610667263,36.074573332182,ECONOMIC_TARGET,TR-72df1b20199c53c5330a3b6f351b5c3f
EUR_ORIGIN_202502192200,B,SHORT,ACCEPT_FULL,inner_val,1.049196,0.3,0.003,1.284996946428,23.346358980386,ECONOMIC_TARGET,TR-d0f2a8d508d3f42bb68c099d0619907d
EUR_ORIGIN_202502210500,B,SHORT,ACCEPT_FULL,inner_val,1.519758,0.3,0.003,1.861316104558,16.117627697167,ECONOMIC_TARGET,TR-e731aa1a5f0fee6cb0c3c62455dead9d
EUR_ORIGIN_202502211100,B,SHORT,ACCEPT_FULL,inner_val,0.537103,0.3,0.003,0.657814287778,45.605576767454,ECONOMIC_TARGET,TR-2555413439f5daa8f2129bf87c847e1b
EUR_ORIGIN_202502240000,A,LONG,ACCEPT_FULL,inner_val,1.670928,0.7,0.007,4.775074206155,14.659458047744,ECONOMIC_TARGET,TR-288272a22f4de64e24248419494089a3
EUR_ORIGIN_202502240200,A,LONG,REJECT_HEAT_CAP,inner_val,1.826671,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-cbd28e6a4aacd055896eb9ea6d165944
EUR_ORIGIN_202502241100,B,SHORT,ACCEPT_FULL,inner_val,0.647745,0.3,0.003,0.793322133216,37.815659924147,ECONOMIC_TARGET,TR-6a132ee05fcb919775ec3cf52f3f12cd
EUR_ORIGIN_202502250400,B,SHORT,ACCEPT_FULL,inner_val,0.601457,0.3,0.003,0.736631307555,40.725936696283,ECONOMIC_TARGET,TR-461638eb905c5b81ce64cd9e1bc8e331
EUR_ORIGIN_202502261400,B,SHORT,ACCEPT_FULL,inner_val,1.205602,0.3,0.003,1.476555033153,20.317563061595,ECONOMIC_TARGET,TR-a4ce83b15dd38dfe55c34b43acf81b32
EUR_ORIGIN_202502271000,B,SHORT,ACCEPT_FULL,inner_val,1.265282,0.3,0.003,1.54964732621,19.359243546967,ECONOMIC_TARGET,TR-fcfb26e30ae224d462a437e271575d9e
EUR_ORIGIN_202502272100,B,SHORT,ACCEPT_FULL,inner_val,0.402684,0.3,0.003,0.49318503714,60.829096060894,ECONOMIC_TARGET,TR-312defa3afa757f9b68d95e341e7aa61
EUR_ORIGIN_202502280400,A,LONG,ACCEPT_FULL,inner_val,0.649356,0.7,0.007,1.855689413922,37.721829674097,ECONOMIC_TARGET,TR-c53cc06ef53b670c7c21579b11e2d394
EUR_ORIGIN_202502281500,B,SHORT,ACCEPT_FULL,inner_val,1.0,0.3,0.003,1.224744871392,24.494897427832,ECONOMIC_TARGET,TR-aef13fb5484c73f646936d7bb26c38b2
EUR_ORIGIN_202503030000,A,LONG,ACCEPT_FULL,inner_val,2.146821,0.7,0.007,6.135051192199,11.409847743245,ECONOMIC_TARGET,TR-81904c84249e374a3f5036ce42306789
EUR_ORIGIN_202503030600,A,LONG,ACCEPT_FULL,inner_val,0.73788,0.7,0.007,2.108667984649,33.196311846915,ECONOMIC_TARGET,TR-a611f6bd5e5e56c3ef1dd5bac2e1ad38
EUR_ORIGIN_202503041300,A,LONG,ACCEPT_FULL,inner_val,0.682258,0.7,0.007,1.949714709043,35.902688570453,ECONOMIC_TARGET,TR-2bd0ee2a804b06b6fe25b0d0156c5ff9
EUR_ORIGIN_202503041500,A,LONG,REJECT_HEAT_CAP,inner_val,0.506527,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-e9cfef240bfe9467a18bf96e680e8be3
EUR_ORIGIN_202503041800,A,LONG,REJECT_HEAT_CAP,inner_val,0.551311,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-8e2e535cf6d582a7e6c7617e978a766e
EUR_ORIGIN_202503042000,A,LONG,ACCEPT_FULL,inner_val,1.642646,0.7,0.007,4.694252084458,14.911853633034,ECONOMIC_TARGET,TR-27b482e7156d9f83dfd4444c909aa339
EUR_ORIGIN_202503050900,A,LONG,ACCEPT_FULL,inner_val,0.35167,0.7,0.007,1.004980959566,69.653060919895,ECONOMIC_TARGET,TR-4b5b85b463551a2c851e6b0e747c2a75
EUR_ORIGIN_202503051100,A,LONG,REJECT_HEAT_CAP,inner_val,0.362927,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-616fe5f2ef8a847dbfcacb9df3d08ada
EUR_ORIGIN_202503051600,A,LONG,ACCEPT_FULL,inner_val,1.466244,0.7,0.007,4.19014220425,16.70587693396,ECONOMIC_TARGET,TR-225ace86bf0137a3bc7730b36fea3156
EUR_ORIGIN_202503071300,B,SHORT,ACCEPT_FULL,inner_val,0.533043,0.3,0.003,0.652842221496,45.952910231872,ECONOMIC_TARGET,TR-610f3b577a6156bb1f519a90f3e8e0e2
EUR_ORIGIN_202503100800,A,LONG,ACCEPT_FULL,inner_val,0.835908,0.7,0.007,2.388807504079,29.303323888793,ECONOMIC_TARGET,TR-76e9c21772981837394b86d9fa226031
EUR_ORIGIN_202503110700,A,LONG,ACCEPT_FULL,inner_val,1.407076,0.7,0.007,4.021054257772,17.408369923064,ECONOMIC_TARGET,TR-bb32372ac4a21c927c634597006bec13
EUR_ORIGIN_202503121500,B,SHORT,ACCEPT_FULL,inner_val,1.237281,0.3,0.003,1.515353283386,19.797363643783,ECONOMIC_TARGET,TR-dbe785b2a9de9978ce25a5d210282042
EUR_ORIGIN_202503140900,A,LONG,ACCEPT_FULL,inner_val,1.969711,0.7,0.007,5.628919088756,12.435780102049,ECONOMIC_TARGET,TR-a328091f4b40b4f0520e3eea706b3e27
EUR_ORIGIN_202503190600,B,SHORT,ACCEPT_FULL,inner_val,0.608065,0.3,0.003,0.744725051077,40.283323297137,ECONOMIC_TARGET,TR-e697df58f0ebc3b6037c415888df4fd1
EUR_ORIGIN_202503191600,B,SHORT,ACCEPT_FULL,inner_val,0.36857,0.3,0.003,0.451403743536,66.459351366971,ECONOMIC_TARGET,TR-61ae3985b51fdeddba87d466ca9d3538
EUR_ORIGIN_202503201400,A,LONG,ACCEPT_FULL,inner_val,1.843237,0.7,0.007,5.267489745721,13.28906241476,ECONOMIC_TARGET,TR-598bc74f7106d08cc6b527c14229464d
EUR_ORIGIN_202503211100,B,SHORT,ACCEPT_FULL,inner_val,0.771019,0.3,0.003,0.944301599629,31.769510939913,ECONOMIC_TARGET,TR-e56f9b29c7b16a345b12806baa7ce66b
EUR_ORIGIN_202503240000,A,LONG,ACCEPT_FULL,inner_val,2.770522,0.7,0.007,7.917425317644,8.841258008964,ECONOMIC_TARGET,TR-4fe336b65c64e4eee7cf220eb9cf95c6
EUR_ORIGIN_202503261600,B,SHORT,ACCEPT_FULL,inner_val,1.537851,0.3,0.003,1.88347564707,15.927999943437,ECONOMIC_TARGET,TR-0d40f263a41955c900734462e3c4493b
EUR_ORIGIN_202503262000,B,SHORT,ACCEPT_FULL,inner_val,1.347279,0.3,0.003,1.650072467457,18.181019677419,ECONOMIC_TARGET,TR-a114b87ef02e01da0c4a6957176ed8c3
EUR_ORIGIN_202503310000,B,SHORT,ACCEPT_FULL,inner_val,0.833298,0.3,0.003,1.020577930544,29.395109478803,ECONOMIC_TARGET,TR-db8d91f57a48b453bfadff941ee08499
