alloc_id,heat_id,f_pct,survives_100,median_cagr_100,p95_dd_100,survives_75,median_cagr_75,p95_dd_75,survives_50,median_cagr_50,p95_dd_50,survives_25,median_cagr_25,p95_dd_25,region,dependency_sensitive,diagnostic_only
A3_0_100_B,H0,3.0,True,2.9240617769685544,0.4368304062039447,True,0.8954445265123555,0.5410005283585514,False,-0.09182032822975991,0.8022962886469373,False,-0.5686830387279975,0.966160043502259,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,0.25,True,0.10233033670461977,0.0386366444869952,True,0.0461123441327545,0.05106324533856512,False,-0.00727166364479892,0.10572468830806844,False,-0.05801109068397528,0.2105362110512931,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,0.5,True,0.21348277841681906,0.07603485632769044,True,0.09337272543526604,0.10017270008240603,False,-0.015112959820428928,0.20146780830435743,False,-0.11305143617248975,0.37769676723472734,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,0.75,True,0.3341838421806645,0.11245716216675691,True,0.141755650282199,0.14730417061799717,False,-0.023501388295377484,0.2881501032187388,False,-0.16527264853348042,0.5102693738869035,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,1.0,True,0.46507377269724404,0.14767735020337835,True,0.19123100303025375,0.19255440748139888,False,-0.03238082926222585,0.3667575884916082,False,-0.214801923544795,0.6152336241134129,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,1.5,True,0.7598550685866465,0.21497603056014916,True,0.29312693068811213,0.27769432001421335,False,-0.05172150952565843,0.5011613668537536,False,-0.3061762960723439,0.763622412956569,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,2.0,True,1.1035705467462056,0.2781283638466987,True,0.3986123778823472,0.35575755805025755,False,-0.0731124475266737,0.6100815716038683,False,-0.3881146116538534,0.8557179479938173,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.00-REJ,3.0,True,1.9606451521391617,0.3930691398545872,True,0.6190567567515535,0.493068598014653,False,-0.12141583979038764,0.7665767858149262,False,-0.5267961024401995,0.9472888195712769,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,0.25,True,0.10233033670461977,0.0386366444869952,True,0.0461123441327545,0.05106324533856512,False,-0.00727166364479892,0.10572468830806844,False,-0.05801109068397528,0.2105362110512931,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,0.5,True,0.21348277841681906,0.07603485632769044,True,0.09337272543526604,0.10017270008240603,False,-0.015112959820428928,0.20146780830435743,False,-0.11305143617248975,0.37769676723472734,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,0.75,True,0.3341838421806645,0.11245716216675691,True,0.141755650282199,0.14730417061799717,False,-0.023501388295377484,0.2881501032187388,False,-0.16527264853348042,0.5102693738869035,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,1.0,True,0.46507377269724404,0.14767735020337835,True,0.19123100303025375,0.19255440748139888,False,-0.03238082926222585,0.3667575884916082,False,-0.214801923544795,0.6152336241134129,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,1.5,True,0.7598550685866465,0.21497603056014916,True,0.29312693068811213,0.27769432001421335,False,-0.05172150952565843,0.5011613668537536,False,-0.3061762960723439,0.763622412956569,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,2.0,True,1.1035705467462056,0.2781283638466987,True,0.3986123778823472,0.35575755805025755,False,-0.0731124475266737,0.6100815716038683,False,-0.3881146116538534,0.8557179479938173,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-1.50-REJ,3.0,True,1.9606451521391617,0.3930691398545872,True,0.6190567567515535,0.493068598014653,False,-0.12141583979038764,0.7665767858149262,False,-0.5267961024401995,0.9472888195712769,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,0.25,True,0.1286479783870686,0.044525109518485075,True,0.06001279097345297,0.059082890845656474,False,-0.004568091339750502,0.11829938234039428,False,-0.06518213705982895,0.2388507067899303,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,0.5,True,0.27186769566452496,0.08748127473919776,True,0.12240709025298668,0.11519809672911,False,-0.009812829519617206,0.22406489963205617,False,-0.12656960628160516,0.42173058943408265,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,0.75,True,0.4309984686873923,0.12890855228232484,True,0.1871899935060956,0.16866640415291,False,-0.015774677034090717,0.3185092618729187,False,-0.1843600073176902,0.5614087682891825,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,1.0,True,0.6076483143942961,0.1687904862812182,True,0.2543749522979793,0.21952445030518716,False,-0.022445246178738915,0.40279907225612155,False,-0.23873362074868953,0.6679294283944388,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,1.5,True,1.019483035198593,0.24443398743092232,True,0.39569974148395554,0.31358142443882286,False,-0.03783627264902378,0.5437056661742952,False,-0.3379680451878192,0.8106946439203877,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,2.0,True,1.5212115925923668,0.3145944803353773,True,0.5464391432735753,0.3983601818834204,False,-0.05591148452097208,0.6541825835645965,False,-0.42557762391083,0.8929131372136272,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-2.00-REJ,3.0,True,2.8598731282331045,0.43896489068784017,True,0.8734501292858328,0.5432379825755727,False,-0.0992303656318102,0.8060297703797872,False,-0.5704643624832131,0.966505709638588,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,0.25,True,0.1301397122567654,0.04419852103216969,True,0.061103653916763145,0.05859579127004462,False,-0.003880995297575268,0.11713562295180073,False,-0.06487316555578052,0.23806359970533192,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,0.5,True,0.2752036434552096,0.08685097775522649,True,0.12471249224712483,0.11450506589670759,False,-0.008479968690643158,0.22197815922661207,False,-0.126005923808339,0.42047975719888064,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,0.75,True,0.4367321027194302,0.12809440815022483,True,0.1908260612615057,0.1676187972645053,False,-0.013798439040994759,0.31553859268063944,False,-0.18358141697776445,0.5600250728938527,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,1.0,True,0.6162128623696463,0.16789351764716604,True,0.259406459242751,0.21808869315077162,False,-0.0197975056759859,0.3989461962439318,False,-0.23778007185184177,0.6665591378704306,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,1.5,True,1.0364302666478262,0.24319751933982253,True,0.404118018889928,0.3119291246482906,False,-0.03385378348715254,0.5395426548601632,False,-0.33668765431650377,0.8095606502871167,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,2.0,True,1.5495553927491108,0.3130742871106943,True,0.5588193843237939,0.3965131320617655,False,-0.05064394961873417,0.6496744342148761,False,-0.4240347230346329,0.8920982804870989,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H1-3.00-REJ,3.0,True,2.9240617769685544,0.4368304062039447,True,0.8954445265123555,0.5410005283585514,False,-0.09182032822975991,0.8022962886469373,False,-0.5686830387279975,0.966160043502259,FRAGILE_HIGH_SCALE,False,True
