alloc_id,heat_id,f_pct,edge,scheme,p95_dd_ci_lo,p95_dd_ci_hi,p99_dd_ci_lo,p99_dd_ci_hi,median_cagr_ci_lo,median_cagr_ci_hi
A0_50_50,H0,0.25,0.75,episode,0.027004159022624763,0.027698186211489128,0.033189070591384116,0.034962653015669413,0.07307473183246913,0.0738422942783922
A0_50_50,H0,0.25,0.5,episode,0.06124764914024311,0.06278575534766949,0.07563855588946918,0.07907461469903877,0.006274038365945816,0.006872317533565281
A0_50_50,H0,0.25,0.25,episode,0.19269438534050834,0.19457475180117875,0.20815211865845507,0.21201244675321304,-0.056351097795602656,-0.05585798364163298
A0_50_50,H0,0.5,1.0,episode,0.04180353902935451,0.042870620299186306,0.05067033012585629,0.05338212894745037,0.30826121132542306,0.31070484786647357
A0_50_50,H0,0.5,0.75,episode,0.053433298597867614,0.05478479244369418,0.06551237972826665,0.06888577820890278,0.15085799147254303,0.15249223948173526
A0_50_50,H0,0.5,0.5,episode,0.11936063564677969,0.1224148334322984,0.1462248826628728,0.15252187041042486,0.012204898714303613,0.013407990020383514
A0_50_50,H0,0.5,0.25,episode,0.3488205164785101,0.3518194256586882,0.3735180213219182,0.37963491121734627,-0.10975735968136957,-0.10883583046878414
A0_50_50,H0,0.75,1.0,episode,0.06223050078552445,0.06374787403895758,0.07514261527270959,0.07927234153278544,0.4945734039744621,0.49876322556073094
A0_50_50,H0,0.75,0.75,episode,0.07935171032667374,0.08134326915862936,0.09689090027493559,0.1017931096152397,0.23359082041402116,0.23619701562796444
A0_50_50,H0,0.75,0.5,episode,0.17452682827336136,0.17877789543807598,0.212191862925755,0.22066783119334518,0.017775705160835913,0.019614406564237692
A0_50_50,H0,0.75,0.25,episode,0.47521292531197834,0.4788177989712751,0.5047564974533608,0.5120414834592953,-0.16035540579769134,-0.15906679129549461
A0_50_50,H0,1.0,1.0,episode,0.0823630057521192,0.0843369508915464,0.09910330164819572,0.10470954233187395,0.7059889873766316,0.7123634763384956
A0_50_50,H0,1.0,0.75,episode,0.1046812342754633,0.10738020024043392,0.12743559736464605,0.1337084780951213,0.32152376299352275,0.32527776899418165
A0_50_50,H0,1.0,0.5,episode,0.22668554181811726,0.23218969700577305,0.2737271187012109,0.2839515515076955,0.02299332210386603,0.025479954384124932
A0_50_50,H0,1.0,0.25,episode,0.5774438667616425,0.581298058227534,0.6088312654936842,0.6165358628652198,-0.20827298391296925,-0.2066730271208127
A0_50_50,H0,1.5,1.0,episode,0.12151145689428956,0.12439376233825318,0.14559156586812708,0.15410405169009217,1.2175186649623395,1.2299750703026167
A0_50_50,H0,1.5,0.75,episode,0.15365413652206422,0.15742992146347715,0.18599699868214037,0.19474702363616134,0.5141694461440142,0.5206796234679124
A0_50_50,H0,1.5,0.5,episode,0.32292751677326037,0.3305586317840921,0.38378628088321554,0.39768725801465554,0.03243924919063999,0.036131949337444715
A0_50_50,H0,1.5,0.25,episode,0.7267188359081613,0.7304247602039855,0.7565813862722951,0.7638327420263198,-0.296677656618486,-0.29452901104273743
A0_50_50,H0,2.0,1.0,episode,0.15939822530538328,0.1630106159409311,0.18991744064288657,0.2009462013889699,1.8731544131622533,1.8950491486456875
A0_50_50,H0,2.0,0.75,episode,0.20070072772088227,0.2054174897925752,0.24183450049981983,0.25262951785736787,0.7311536509249326,0.7408243683885258
A0_50_50,H0,2.0,0.5,episode,0.4090162410360816,0.41825594769671387,0.47858780891897595,0.49510244770524003,0.04048149477191296,0.04540421627559436
A0_50_50,H0,2.0,0.25,episode,0.8238912778077417,0.827023774593832,0.8490531192047024,0.8550833860180564,-0.37581356334682364,-0.3733486670767796
A0_50_50,H0,3.0,1.0,episode,0.23151704396957135,0.23625929616707048,0.2729509515977428,0.28879654358388557,3.777693628259537,3.833755076237261
A0_50_50,H0,3.0,0.75,episode,0.2888765179402622,0.294596786521011,0.343182960117509,0.35840283239413706,1.2481704839377847,1.266406297448445
A0_50_50,H0,3.0,0.5,episode,0.5529739276233765,0.5642662840911215,0.6313786025115736,0.6495335545135597,0.05182207254137766,0.05906405619287051
A0_50_50,H0,3.0,0.25,episode,0.9275961837955641,0.9295077919322648,0.9426249984001769,0.946042659902235,-0.5100183920975415,-0.5071418930458115
A0_50_50,H1-1.00-REJ,0.25,1.0,episode,0.020965817112443295,0.021547259106113388,0.025374708736679578,0.0265621364988236,0.14308448961294942,0.14407596493606536
A0_50_50,H1-1.00-REJ,0.25,0.75,episode,0.026889732567679413,0.02758028397609642,0.03297859511694622,0.034502987115576776,0.07269982964786689,0.07354860463448548
A0_50_50,H1-1.00-REJ,0.25,0.5,episode,0.06062510460361291,0.06188543214962785,0.07341407540330659,0.0776777373248141,0.006640034705665249,0.007247034264716079
A0_50_50,H1-1.00-REJ,0.25,0.25,episode,0.18998503626758942,0.1921040439069505,0.20540746056442427,0.20989010559359692,-0.05531694433325321,-0.054867321434395634
A0_50_50,H1-1.00-REJ,0.5,1.0,episode,0.04157633963110474,0.042726751398863304,0.050232665413150315,0.05259558992228491,0.3056041516118094,0.3078655955872528
A0_50_50,H1-1.00-REJ,0.5,0.75,episode,0.05320647182010396,0.054574676729461015,0.06501573102459904,0.06812433396497125,0.15002872236213188,0.15185219080153994
A0_50_50,H1-1.00-REJ,0.5,0.5,episode,0.1181232660981627,0.12065990333585945,0.14194565782884014,0.1501119231328999,0.0129386964420591,0.014166879170876312
A0_50_50,H1-1.00-REJ,0.5,0.25,episode,0.3444430180952118,0.3478487052834526,0.3691994031790244,0.37626160853317914,-0.10780581334428835,-0.10695602463713078
A0_50_50,H1-1.00-REJ,0.75,1.0,episode,0.06188606990006002,0.06361376699309401,0.07453146991402966,0.07810543836780447,0.49006902945705483,0.4938900974292846
A0_50_50,H1-1.00-REJ,0.75,0.75,episode,0.07895918246740641,0.08101249383848451,0.09608021257525036,0.10071243755807631,0.23226451977771037,0.23521331312306346
A0_50_50,H1-1.00-REJ,0.75,0.5,episode,0.17262634914391803,0.1764837271275198,0.2062028647111297,0.2176733224575433,0.018889398578158273,0.02076295610043354
A0_50_50,H1-1.00-REJ,0.75,0.25,episode,0.46990917932794796,0.4740102635447048,0.4996941488263442,0.5080144612885475,-0.15759832891940648,-0.15639445223897225
A0_50_50,H1-1.00-REJ,1.0,1.0,episode,0.08183235044505058,0.08410282271705352,0.09836686326138905,0.10309516097988954,0.6993270605194335,0.7049391098834407
A0_50_50,H1-1.00-REJ,1.0,0.75,episode,0.10415439301234372,0.1067666204600154,0.1263313455470931,0.13276281201378284,0.3196700367106209,0.3239314253470049
A0_50_50,H1-1.00-REJ,1.0,0.5,episode,0.22453383140349434,0.22922907315637903,0.2665134578705452,0.28058908894934526,0.02450065605287708,0.02704091217246459
A0_50_50,H1-1.00-REJ,1.0,0.25,episode,0.5717267158568687,0.5761222324696098,0.6035622244330126,0.6122672762920461,-0.20481781948131672,-0.2033098014808351
A0_50_50,H1-1.00-REJ,1.5,1.0,episode,0.1208093716383186,0.12393584596838289,0.14458347326961118,0.15153700334652925,1.2049704695572847,1.2155546200309202
A0_50_50,H1-1.00-REJ,1.5,0.75,episode,0.15292964313182464,0.1566097041687482,0.1843621396356728,0.19367430492791118,0.5110281088193581,0.5182727155268875
A0_50_50,H1-1.00-REJ,1.5,0.5,episode,0.320292690069494,0.3263573654988654,0.3754544516744075,0.39279187426208584,0.03470387959155464,0.03856455961267195
A0_50_50,H1-1.00-REJ,1.5,0.25,episode,0.7211316547323217,0.7254227246234014,0.7517811691821322,0.7598434908801631,-0.29203314745849374,-0.28999835882430414
A0_50_50,H1-1.00-REJ,2.0,1.0,episode,0.15854236974068642,0.16230196829345073,0.18846454811494298,0.19763855276414577,1.8517627902324223,1.8700881185916596
A0_50_50,H1-1.00-REJ,2.0,0.75,episode,0.1996934617625907,0.2042761656922866,0.2392277998718937,0.2505989630248008,0.7264242303944066,0.7375235904113611
A0_50_50,H1-1.00-REJ,2.0,0.5,episode,0.4063050308737162,0.4133534752680577,0.47035584204720077,0.48813441139225355,0.043415586529297966,0.048582497418353764
A0_50_50,H1-1.00-REJ,2.0,0.25,episode,0.8190478216598718,0.8227779781989247,0.8451693847427316,0.8517779234293823,-0.3703525132999586,-0.3679401442562602
A0_50_50,H1-1.00-REJ,3.0,1.0,episode,0.230350113605828,0.23549607396491268,0.27169192853822466,0.28328646809778074,3.7271102024044427,3.770386443919545
A0_50_50,H1-1.00-REJ,3.0,0.75,episode,0.28693168345432235,0.29313858977656443,0.3406268220847652,0.354992586499762,1.2387749417288738,1.260286891526075
A0_50_50,H1-1.00-REJ,3.0,0.5,episode,0.5501041846468677,0.5585619086233411,0.6236012010433031,0.6415420754951338,0.05619656089251218,0.064166508996989
A0_50_50,H1-1.00-REJ,3.0,0.25,episode,0.9246129656753753,0.926926680732207,0.9404434387625632,0.9441345560638738,-0.5035991379409998,-0.5007198317572348
A1_70_30,H0,0.25,1.0,episode,0.023368115302352374,0.023874764959987912,0.028376867920287912,0.029708380096017065,0.14990518558873256,0.15093840735324898
A1_70_30,H0,0.25,0.75,episode,0.02900561103490879,0.029663967093743998,0.03593120373100938,0.03789106706835979,0.07793511748169031,0.07867050441891116
A1_70_30,H0,0.25,0.5,episode,0.05920685561296892,0.060957706743739674,0.07523316789647676,0.0794272240835451,0.010392749337728564,0.01101167448772115
A1_70_30,H0,0.25,0.25,episode,0.18690334956337634,0.18900724422943935,0.20416700191800333,0.2085227543161621,-0.05281043869900143,-0.052286834336210994
A1_70_30,H0,0.5,1.0,episode,0.04630474225990559,0.047291528986706875,0.0561666051378546,0.05885356841919756,0.3210621219300488,0.32334300543216543
A1_70_30,H0,0.5,0.75,episode,0.057339025355638396,0.05862939120180262,0.07087869874780914,0.07464385353980509,0.16115230679909487,0.16278380688054042
A1_70_30,H0,0.5,0.5,episode,0.11554044987717116,0.11888001234588501,0.1456285338209309,0.15322134002567658,0.020452977697644516,0.02169992096301322
A1_70_30,H0,0.5,0.25,episode,0.33951351697119136,0.3429370103431388,0.36726970739407344,0.3742475498326985,-0.10310395832019516,-0.10211447777461466
A1_70_30,H0,0.75,1.0,episode,0.06885021214134565,0.0702803889257071,0.0833738004004609,0.0871352705252722,0.5163034601636965,0.5201407940631505
A1_70_30,H0,0.75,0.75,episode,0.08511060481202988,0.08700681908022706,0.10490012748054593,0.11016304184104933,0.24997674165053227,0.25268202510843923
A1_70_30,H0,0.75,0.5,episode,0.16913448465238573,0.173798656975011,0.21132014476591263,0.22192197344934486,0.030180194760176915,0.03207554398503484
A1_70_30,H0,0.75,0.25,episode,0.4639946560784309,0.4681769794652057,0.4974308462625082,0.5058142072090605,-0.15098979744861496,-0.14958649654283887
A1_70_30,H0,1.0,1.0,episode,0.09100505266745089,0.09288480739875564,0.10985131442044929,0.11477648029417706,0.7387294605919077,0.7445712424872741
A1_70_30,H0,1.0,0.75,episode,0.11223196270435329,0.11473071739143029,0.13811376851288795,0.14438240148958495,0.34478071462046417,0.348689329045272
A1_70_30,H0,1.0,0.5,episode,0.22033958464419676,0.22588851771944357,0.2725672507976512,0.28574551696658784,0.03957535715089994,0.04211662967605828
A1_70_30,H0,1.0,0.25,episode,0.5654704675194692,0.5699731778199818,0.6012063775927802,0.61014899740623,-0.19657446813065704,-0.19480042377264778
A1_70_30,H0,1.5,1.0,episode,0.13397191253098542,0.13679340892933617,0.1608695892870548,0.16815286805198404,1.2800873659430776,1.2913136328740333
A1_70_30,H0,1.5,0.75,episode,0.16480329273515634,0.16838200922874533,0.20116609571539523,0.21021669032414034,0.5532633608718088,0.5604030204913052
A1_70_30,H0,1.5,0.5,episode,0.31495330299515895,0.3224249508985581,0.3830552021272899,0.3998696064818825,0.05717557133330421,0.061126642189880134
A1_70_30,H0,1.5,0.25,episode,0.7152623871716727,0.719684644367943,0.7497604733091197,0.758194247824418,-0.2811704142336388,-0.2788044339893607
A1_70_30,H0,2.0,1.0,episode,0.17542890807384057,0.1791675404600605,0.20941680122547146,0.21906158480047866,1.978479698908732,1.9982574887030735
A1_70_30,H0,2.0,0.75,episode,0.21514610089183944,0.21965526424240311,0.2600286280346295,0.2719944331193677,0.7896680822675547,0.8006356774528939
A1_70_30,H0,2.0,0.5,episode,0.40082385513051155,0.4082613785752619,0.4786711068003351,0.49774858699793456,0.0730337146004724,0.0785124552843976
A1_70_30,H0,2.0,0.25,episode,0.8141425661278091,0.8180127185382277,0.8437792263930537,0.8506915961850058,-0.35762752232936,-0.35481700247228437
A1_70_30,H0,3.0,1.0,episode,0.2539126703928725,0.25930758589237907,0.30022281585796107,0.3134589696613051,4.026438541760476,4.076583296055974
A1_70_30,H0,3.0,0.75,episode,0.3085017809626012,0.3150719024156515,0.3674375751396478,0.38300602368627906,1.3571198958932549,1.3791735346226643
A1_70_30,H0,3.0,0.5,episode,0.5443435548777827,0.5537226954565789,0.6316241562646201,0.6513633692730196,0.0995226135451363,0.10824190539284999
A1_70_30,H0,3.0,0.25,episode,0.9217414912102363,0.9242436166620096,0.9399894855707053,0.9438465238931292,-0.4890672199204947,-0.4855907030197869
A1_70_30,H1-1.00-REJ,0.25,1.0,episode,0.01889625090953803,0.019300193465747018,0.02303320282010878,0.024272172562980844,0.14048535267417414,0.14130979567550767
A1_70_30,H1-1.00-REJ,0.25,0.75,episode,0.023210708345137505,0.02375876073517761,0.028295257648347866,0.02988761970539332,0.07562990229916419,0.07634605894894193
A1_70_30,H1-1.00-REJ,0.25,0.5,episode,0.043895417743373084,0.04510452831827659,0.054764801812291784,0.058219314229918794,0.014382466644521053,0.014942118286757
A1_70_30,H1-1.00-REJ,0.25,0.25,episode,0.15683961209906688,0.1587330200176499,0.17152756948646042,0.1744099238632347,-0.04326627460866338,-0.04281384273470848
A1_70_30,H1-1.00-REJ,0.5,1.0,episode,0.03750971401312814,0.03831363410763322,0.04566160703976904,0.04806633151020003,0.29956936213958946,0.30153319814535195
A1_70_30,H1-1.00-REJ,0.5,0.75,episode,0.04606433969501782,0.047154690201870526,0.0559976265010086,0.059031044834025506,0.15632965627637574,0.15786972337483407
A1_70_30,H1-1.00-REJ,0.5,0.5,episode,0.0863183076861131,0.08852140318490068,0.10717067179241356,0.11354470481783763,0.02859401434811924,0.02972665334203999
A1_70_30,H1-1.00-REJ,0.5,0.25,episode,0.28962538960179335,0.29287340994728117,0.3142197938159765,0.3190107651178556,-0.0848837390674919,-0.08401982342738919
A1_70_30,H1-1.00-REJ,0.75,1.0,episode,0.055911859748704246,0.05705958223478744,0.06789000955798788,0.07141443863893561,0.4796494548025675,0.4829490756352613
A1_70_30,H1-1.00-REJ,0.75,0.75,episode,0.06851118020708932,0.07010035426332047,0.0830330695579161,0.0874440066457009,0.24236204903740322,0.2448672842763609
A1_70_30,H1-1.00-REJ,0.75,0.5,episode,0.12739448920011007,0.13065436622887125,0.15711303608444527,0.16615096453540315,0.042630889242374806,0.04435291491991568
A1_70_30,H1-1.00-REJ,0.75,0.25,episode,0.40195895431718515,0.4061384954964961,0.4328989888344806,0.43877694388078897,-0.12493316840213238,-0.12366887916432295
A1_70_30,H1-1.00-REJ,1.0,1.0,episode,0.07398397661114098,0.07550727694551528,0.08972337202539955,0.09433475835240467,0.6833239157733815,0.688386861243139
A1_70_30,H1-1.00-REJ,1.0,0.75,episode,0.09058519970821133,0.09262043309619994,0.10938281444039889,0.11527423073121702,0.334099376577209,0.3376240430940766
A1_70_30,H1-1.00-REJ,1.0,0.5,episode,0.16704628714461334,0.17127280069818235,0.20495520564729716,0.21629526320722528,0.056480619839317577,0.05877237216876187
A1_70_30,H1-1.00-REJ,1.0,0.25,episode,0.49702528621726627,0.501693767059495,0.5314927103864672,0.5378349102056531,-0.1634182691934902,-0.16180867758092007
A1_70_30,H1-1.00-REJ,1.5,1.0,episode,0.10943759850710137,0.11175392735618261,0.13220698492218608,0.13887878470299694,1.1729849876782885,1.1831611629140408
A1_70_30,H1-1.00-REJ,1.5,0.75,episode,0.13354214703062975,0.13651721693879507,0.16017290202172776,0.1690400371515351,0.5356401498487867,0.5417692812796424
A1_70_30,H1-1.00-REJ,1.5,0.5,episode,0.24250286455189718,0.24803116403076464,0.2945805817235036,0.30845178130278267,0.08350617782824346,0.08711745034407226
A1_70_30,H1-1.00-REJ,1.5,0.25,episode,0.6449365906706822,0.6500722391900464,0.6810411514875516,0.6874487454307958,-0.23598748581741472,-0.23373911979400352
A1_70_30,H1-1.00-REJ,2.0,1.0,episode,0.143878875678258,0.1468629336461527,0.17316390105188745,0.1817276467956923,1.7959138122284914,1.8138729738107953
A1_70_30,H1-1.00-REJ,2.0,0.75,episode,0.1749571431251705,0.17864570702894458,0.20850124084855373,0.22029305570997162,0.7636450899151563,0.7731674220649296
A1_70_30,H1-1.00-REJ,2.0,0.5,episode,0.3123964883702936,0.31952679782571036,0.3757029293379282,0.39202157308273083,0.10971068914513851,0.11452592622249848
A1_70_30,H1-1.00-REJ,2.0,0.25,episode,0.750295121663104,0.7551011053085845,0.7835938395927375,0.7893329435743633,-0.30297219315057144,-0.30026753907582304
A1_70_30,H1-1.00-REJ,3.0,1.0,episode,0.21034453295414748,0.21428738668637318,0.25073650715809154,0.26221575797572294,3.585108748638559,3.6284533312245366
A1_70_30,H1-1.00-REJ,3.0,0.75,episode,0.2538155564379763,0.25889641654129925,0.2998868434551419,0.315937637835602,1.3106771276289007,1.3298600780730196
A1_70_30,H1-1.00-REJ,3.0,0.5,episode,0.43772997785751294,0.44636576708637626,0.5155902214434204,0.5332488341219823,0.15849874245966175,0.16617394544681016
A1_70_30,H1-1.00-REJ,3.0,0.25,episode,0.8777977265730558,0.8813614667999679,0.9015820976733909,0.9053916300930078,-0.4216653483457962,-0.41828600814569433
A2_100_0_A,H0,0.25,1.0,episode,0.03531152517763058,0.03602923587456309,0.042809306078312334,0.04491608021508769,0.15765667404652392,0.15901542018321144
A2_100_0_A,H0,0.25,0.75,episode,0.0431208153870397,0.043967140821420156,0.05348817484956895,0.056427699497748014,0.08488110376421558,0.08603070806682224
A2_100_0_A,H0,0.25,0.5,episode,0.0740618879214027,0.076514881148532,0.09486973667047109,0.09889454440231638,0.01658668579914379,0.01747743300143705
A2_100_0_A,H0,0.25,0.25,episode,0.1903932516428484,0.19304802061678797,0.2121184076630855,0.2189760116674174,-0.047349700815707337,-0.046800310591067644
A2_100_0_A,H0,0.5,1.0,episode,0.0695971539722848,0.0710145734829815,0.08422340572946292,0.08815158696773638,0.33797987595409723,0.34111855987337586
A2_100_0_A,H0,0.5,0.75,episode,0.08488182270281176,0.08657759654102733,0.10457565559314241,0.11009547649203545,0.17567550085033082,0.1781125440273744
A2_100_0_A,H0,0.5,0.5,episode,0.1436421426276466,0.14807683196974114,0.1821089540802445,0.18977287454629949,0.03266914887013105,0.03450249213567928
A2_100_0_A,H0,0.5,0.25,episode,0.3456433071343639,0.3500916566826795,0.3803800686938395,0.39114913910991245,-0.09292847971782554,-0.0918792736602182
A2_100_0_A,H0,0.75,1.0,episode,0.10302651000226888,0.10527573724780624,0.12408316818415797,0.13000217688932142,0.5439456233045784,0.5493321436133318
A2_100_0_A,H0,0.75,0.75,episode,0.12531413061809013,0.12761077809894392,0.15350721209506682,0.16134261543820208,0.27254975144226884,0.2766442328851919
A2_100_0_A,H0,0.75,0.5,episode,0.20926643071676806,0.2151531482096887,0.2621927569568398,0.27306946043224123,0.048226283352549706,0.05100277643616043
A2_100_0_A,H0,0.75,0.25,episode,0.4720623275510521,0.4775410971319758,0.5135681415192291,0.5262516610440793,-0.13681235104124034,-0.13528506004930152
A2_100_0_A,H0,1.0,1.0,episode,0.13559651650908752,0.13859151461245925,0.16285881787556836,0.1704188346593624,0.7785310859626245,0.7869356740841797
A2_100_0_A,H0,1.0,0.75,episode,0.1644595378040725,0.16731892329449577,0.20003372699040475,0.21103790226101934,0.3759751365739086,0.38172351317136527
A2_100_0_A,H0,1.0,0.5,episode,0.2709251328962166,0.2777951581164137,0.3352959231049406,0.34894674650534285,0.06321280597433648,0.0669894049688661
A2_100_0_A,H0,1.0,0.25,episode,0.5748139873866822,0.5807797036852862,0.6188199638041194,0.6320692865739649,-0.1790215946427095,-0.17706248774192243
A2_100_0_A,H0,1.5,1.0,episode,0.19802860815963427,0.2023339980990279,0.23628579099432542,0.2469270254252363,1.3483761993000996,1.3650666542676624
A2_100_0_A,H0,1.5,0.75,episode,0.23862762714994992,0.2429213403861099,0.28780688790650133,0.30203612060901275,0.6040101104707386,0.613465273140208
A2_100_0_A,H0,1.5,0.5,episode,0.3829366104585292,0.3918135537800437,0.4627975886494752,0.47930956309472106,0.09133700054785557,0.09734889680914612
A2_100_0_A,H0,1.5,0.25,episode,0.7256145686758061,0.7314378022111243,0.7673486798883973,0.7794268794095542,-0.25842958764506985,-0.25575653125675263
A2_100_0_A,H0,2.0,1.0,episode,0.25667872541307263,0.2621179465839261,0.3046886799230946,0.3175496894942837,2.0816909964887067,2.1125472576460917
A2_100_0_A,H0,2.0,0.75,episode,0.30744014461505925,0.3132548453979258,0.36686267594898375,0.3859526695712441,0.8611418590248257,0.8755584429435099
A2_100_0_A,H0,2.0,0.5,episode,0.4806249589319146,0.4904329222630093,0.5705478243255241,0.5863883113671103,0.11672016121812102,0.12509240915931022
A2_100_0_A,H0,2.0,0.25,episode,0.8243217605792916,0.8292567106968332,0.8591686139623401,0.8687958509154701,-0.3317529846996072,-0.32841325644656016
A2_100_0_A,H0,3.0,1.0,episode,0.3652476760862646,0.37208241247592555,0.4263563145851552,0.4434986109365347,4.208144504226639,4.284208627807447
A2_100_0_A,H0,3.0,0.75,episode,0.4311659621884924,0.43859345593779264,0.5047339870650394,0.5267970691539992,1.4718463698200444,1.5004822911640185
A2_100_0_A,H0,3.0,0.5,episode,0.6387043989919912,0.6492316855580175,0.7282517933560181,0.7454343387885419,0.15909872042640386,0.1710939302649661
A2_100_0_A,H0,3.0,0.25,episode,0.9296453933062211,0.9325401014511088,0.949661767369652,0.9547668986026193,-0.46103487838199886,-0.45695509521932126
A2_100_0_A,H1-1.00-REJ,0.25,1.0,episode,0.02726117360998105,0.027950239075840617,0.03325191877227244,0.034726913286532116,0.14505029837945263,0.14621361347869852
A2_100_0_A,H1-1.00-REJ,0.25,0.75,episode,0.032202279889165096,0.03291180740399039,0.03995196432296638,0.042406746628344594,0.0821783097654154,0.08307621359535788
A2_100_0_A,H1-1.00-REJ,0.25,0.5,episode,0.05080684869892114,0.052343939746119776,0.06384850619720753,0.06812673820467811,0.022695529745357063,0.023410684877424797
A2_100_0_A,H1-1.00-REJ,0.25,0.25,episode,0.14459919381207667,0.14653363513169715,0.16289280647680054,0.16854744273456992,-0.03354835071610056,-0.0330379670290072
A2_100_0_A,H1-1.00-REJ,0.5,1.0,episode,0.05400654882490981,0.05535069279119101,0.06568281829345621,0.06850319054654225,0.3092902464760581,0.31194743578511946
A2_100_0_A,H1-1.00-REJ,0.5,0.75,episode,0.06362084964075755,0.06507098503698035,0.07862254561387182,0.0836842342652347,0.1699881301753098,0.17196716168918122
A2_100_0_A,H1-1.00-REJ,0.5,0.5,episode,0.0997392590027251,0.10281229903739475,0.12461209597482316,0.13252033226206322,0.045252142616956134,0.04673443596146779
A2_100_0_A,H1-1.00-REJ,0.5,0.25,episode,0.26932088154903877,0.27266130832905267,0.30027345759254226,0.30962671815617826,-0.06635677900662525,-0.06532481556999914
A2_100_0_A,H1-1.00-REJ,0.75,1.0,episode,0.08026723744355588,0.0822491919991004,0.09725850075232916,0.10151832535651541,0.49500857443415947,0.4996425492186605
A2_100_0_A,H1-1.00-REJ,0.75,0.75,episode,0.09436155331286619,0.09653323197433787,0.11627766361978649,0.1237149122624864,0.2637153696556964,0.2669578175440549
A2_100_0_A,H1-1.00-REJ,0.75,0.5,episode,0.146758865262791,0.15128398266357573,0.18265175551414248,0.19331546458280513,0.06768684260704198,0.06992155598426306
A2_100_0_A,H1-1.00-REJ,0.75,0.25,episode,0.3768169304477157,0.3809635927978104,0.41605253142548576,0.42771365919932225,-0.09839553945677205,-0.09690427341286052
A2_100_0_A,H1-1.00-REJ,1.0,1.0,episode,0.10598028265563306,0.10852689981672003,0.1279623923023185,0.13355777948462727,0.7047362180134357,0.7116953618163387
A2_100_0_A,H1-1.00-REJ,1.0,0.75,episode,0.12447835250976737,0.12726598948417953,0.1526548288744274,0.16226504886400903,0.3637261165611174,0.3683033700257667
A2_100_0_A,H1-1.00-REJ,1.0,0.5,episode,0.19204244731547795,0.19777165893208618,0.23793838730204125,0.25057259957385863,0.08991488008127187,0.09296658343990062
A2_100_0_A,H1-1.00-REJ,1.0,0.25,episode,0.4691037226788885,0.47393013683510626,0.5132993798296211,0.526376867036706,-0.1297306695883651,-0.12780075031103505
A2_100_0_A,H1-1.00-REJ,1.5,1.0,episode,0.15590974687796819,0.15967414999104132,0.1872703301474416,0.19619083106269697,1.2071166301394167,1.2210322119599935
A2_100_0_A,H1-1.00-REJ,1.5,0.75,episode,0.18253470977962266,0.1865975893814831,0.22202710490153182,0.23595763682522028,0.5836888825170995,0.5915894427289645
A2_100_0_A,H1-1.00-REJ,1.5,0.5,episode,0.2778234614752999,0.28471471436703544,0.34006919773678845,0.35514495317051376,0.13348367471118852,0.13840848041964193
A2_100_0_A,H1-1.00-REJ,1.5,0.25,episode,0.6163555724851157,0.6217358453673587,0.6635831722195966,0.6771818556985953,-0.19021397646455226,-0.18749578035685363
A2_100_0_A,H1-1.00-REJ,2.0,1.0,episode,0.2038757183882364,0.20873962346574537,0.24374533917512797,0.25522212331063304,1.842077787633821,1.8665302595659659
A2_100_0_A,H1-1.00-REJ,2.0,0.75,episode,0.23786820129313485,0.24272341031254066,0.28746336755748736,0.30475989048597385,0.8318559657464715,0.8444060587388335
A2_100_0_A,H1-1.00-REJ,2.0,0.5,episode,0.3570320839989385,0.36517069603353713,0.43035395579486746,0.44690790906959244,0.17584586786058456,0.1828825237603099
A2_100_0_A,H1-1.00-REJ,2.0,0.25,episode,0.7242786133767104,0.7295137825765042,0.768794838656335,0.781246103724379,-0.24781128091881763,-0.2444328031050748
A2_100_0_A,H1-1.00-REJ,3.0,1.0,episode,0.2943907070720319,0.3003050172037285,0.34628601336770565,0.3628995317795149,3.6398998124713913,3.6958005713693347
A2_100_0_A,H1-1.00-REJ,3.0,0.75,episode,0.34066825277027024,0.34724768112165844,0.40652301915421657,0.4272572313094347,1.424260332783262,1.4495817031486855
A2_100_0_A,H1-1.00-REJ,3.0,0.5,episode,0.49516625807012915,0.5051222605067964,0.5810530627142935,0.59952460189688,0.2562463366656941,0.267393675527818
A2_100_0_A,H1-1.00-REJ,3.0,0.25,episode,0.8603204082005594,0.8641098540214469,0.8928672441386265,0.9014168225528624,-0.3543524294674166,-0.3499225202386935
