DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2025.01.27,11:00:00,3062.69,3087.45,3055.42,3077.98,5012,0,301
2025.01.27,12:00:00,3077.98,3078.67,3031.1,3035.6,5394,0,301
2025.01.27,13:00:00,3035.6,3072.77,3034.79,3055.98,4752,0,301
2025.01.27,14:00:00,3055.98,3120.17,3050.46,3100.02,4936,0,301
2025.01.27,15:00:00,3099.95,3131.77,3085.9,3096.35,7373,0,301
2025.01.27,16:00:00,3096.35,3143.49,3080.11,3134.27,7495,0,301
2025.01.27,17:00:00,3134.21,3149.3,3109.16,3129.9,6704,0,301
2025.01.27,18:00:00,3130.53,3130.53,3072.88,3081.5,6976,0,301
2025.01.27,19:00:00,3081.5,3096.85,3063.5,3070.02,5898,0,301
2025.01.27,20:00:00,3070.02,3086.24,3043.8,3052.23,5304,0,301
2025.01.27,21:00:00,3052.43,3079.61,3052.43,3073.37,4586,0,301
2025.01.27,22:00:00,3073.37,3146.42,3070.28,3142.48,5089,0,301
2025.01.27,23:00:00,3142.48,3236.49,3139.73,3156.65,6990,0,301
2025.01.28,00:00:00,3156.65,3178.49,3143.5,3167.94,2681,0,301
2025.01.28,01:00:00,3167.94,3179.94,3156.79,3179.23,2502,0,301
2025.01.28,02:00:00,3179.45,3201,3161.5,3164.71,3198,0,301
2025.01.28,03:00:00,3164.71,3174.05,3148.85,3163.52,2321,0,301
2025.01.28,04:00:00,3163.52,3196.91,3162.36,3190.1,3036,0,301
2025.01.28,05:00:00,3189.88,3215.35,3172.42,3199.96,3261,0,301
2025.01.28,06:00:00,3199.96,3220.16,3194.62,3209.46,2507,0,301
2025.01.28,07:00:00,3209.46,3219.35,3205.69,3210.17,2019,0,301
2025.01.28,08:00:00,3210.17,3212.54,3188.82,3192.1,2091,0,301
2025.01.28,09:00:00,3191.87,3213.2,3186.01,3193.12,2229,0,301
2025.01.28,10:00:00,3193.12,3202.59,3180.41,3195.97,2477,0,301
2025.01.28,11:00:00,3195.8,3199.06,3181.5,3194.21,2200,0,301
2025.01.28,12:00:00,3194.21,3205.07,3186.29,3191.43,1924,0,301
2025.01.28,13:00:00,3191.43,3198.05,3173.71,3183.7,1801,0,301
2025.01.28,14:00:00,3183.7,3193.13,3163.62,3172.28,2884,0,301
2025.01.28,15:00:00,3172.28,3186.9,3167.5,3172.64,2216,0,301
2025.01.28,16:00:00,3172.86,3178.02,3153.96,3169.79,5837,0,301
2025.01.28,17:00:00,3169.79,3211.83,3168.11,3178.65,6049,0,301
2025.01.28,18:00:00,3178.65,3180.3,3133.05,3147.9,5347,0,301
2025.01.28,19:00:00,3147.9,3180.05,3147.55,3164.61,4296,0,301
2025.01.28,20:00:00,3164.61,3175.27,3137.67,3141.09,3463,0,301
2025.01.28,21:00:00,3141.09,3147.81,3118.71,3144.97,3677,0,301
2025.01.28,22:00:00,3145.04,3152.83,3090.22,3092.8,4119,0,301
2025.01.28,23:00:00,3092.8,3112.08,3049.77,3050.87,5216,0,301
2025.01.29,00:00:00,3050.87,3088.49,3036.76,3081.49,4359,0,301
2025.01.29,01:00:00,3081.31,3093.91,3051,3074.45,3497,0,301
2025.01.29,02:00:00,3074.45,3115.04,3073.68,3107.4,3582,0,301
2025.01.29,03:00:00,3107.4,3117.49,3096.2,3107.8,2504,0,301
2025.01.29,04:00:00,3107.8,3126.79,3107.08,3111.31,2206,0,301
2025.01.29,05:00:00,3111.31,3130.18,3105.15,3127.6,2322,0,301
2025.01.29,06:00:00,3127.6,3137.37,3120,3121.55,1955,0,301
2025.01.29,07:00:00,3121.31,3131.78,3113.97,3128.28,1563,0,301
2025.01.29,08:00:00,3128.28,3147.45,3125.67,3144.37,2209,0,301
2025.01.29,09:00:00,3144.37,3157.28,3135.9,3154.14,1630,0,301
2025.01.29,10:00:00,3154.14,3161.15,3140.7,3144.89,2209,0,301
2025.01.29,11:00:00,3144.89,3145.69,3120.38,3127.77,2176,0,301
2025.01.29,12:00:00,3127.77,3140.76,3117.52,3134.98,1682,0,301
2025.01.29,13:00:00,3134.98,3140.89,3128.82,3132.13,1623,0,301
2025.01.29,14:00:00,3132.17,3137.44,3109.8,3116.17,2216,0,301
2025.01.29,15:00:00,3116.17,3119.23,3086.18,3099.25,3766,0,301
2025.01.29,16:00:00,3099.25,3113.71,3077.44,3093.59,5006,0,301
2025.01.29,17:00:00,3093.78,3116.49,3091.14,3098.18,4421,0,301
2025.01.29,18:00:00,3098.18,3102.49,3070.26,3083.39,3638,0,301
2025.01.29,19:00:00,3083.39,3129.59,3081.75,3108.7,3630,0,301
2025.01.29,20:00:00,3108.87,3132.59,3086.26,3125.4,4497,0,301
2025.01.29,21:00:00,3125.06,3150.59,3051.43,3123.77,11477,0,301
2025.01.29,22:00:00,3123.58,3178.49,3087.66,3133.87,9764,0,301
2025.01.29,23:00:00,3133.5,3160.83,3110.5,3137.47,5901,0,301
2025.01.30,00:00:00,3137.47,3156.07,3121.15,3129.06,2288,0,301
2025.01.30,01:00:00,3129.06,3145.79,3106.52,3111.04,3223,0,301
2025.01.30,02:00:00,3111.04,3124.32,3087.5,3121.42,2874,0,301
2025.01.30,03:00:00,3121.42,3152.7,3117.8,3135.49,3072,0,301
2025.01.30,04:00:00,3135.49,3152.77,3125.23,3152.77,2704,0,301
2025.01.30,05:00:00,3152.77,3200.28,3150.84,3198.79,3292,0,301
2025.01.30,06:00:00,3198.79,3213.34,3184.7,3194.41,3275,0,301
2025.01.30,07:00:00,3194.41,3196.35,3179.9,3192.26,2108,0,301
2025.01.30,08:00:00,3192.26,3204.41,3182.08,3183.18,1675,0,301
2025.01.30,09:00:00,3183.6,3192.57,3175.5,3188.04,1834,0,301
2025.01.30,10:00:00,3188.04,3208.98,3178.5,3202.34,2191,0,301
2025.01.30,11:00:00,3202.34,3226.99,3197.57,3218.83,2827,0,301
2025.01.30,12:00:00,3218.83,3220.37,3204.65,3216.5,2050,0,301
2025.01.30,13:00:00,3216.5,3224.87,3211.76,3219.65,1755,0,301
2025.01.30,14:00:00,3219.65,3221.59,3206.36,3217.07,1853,0,301
2025.01.30,15:00:00,3217.07,3273.08,3212.77,3260.5,4375,0,301
2025.01.30,16:00:00,3259.9,3278.19,3237.65,3268.1,5316,0,301
2025.01.30,17:00:00,3268.1,3274.66,3244.93,3252.89,5692,0,301
2025.01.30,18:00:00,3252.89,3277.14,3245.71,3275.97,3661,0,301
2025.01.30,19:00:00,3275.97,3281.05,3254.49,3269.79,3430,0,301
2025.01.30,20:00:00,3269.72,3274.17,3252.1,3267.39,2922,0,301
2025.01.30,21:00:00,3267.39,3273.29,3252.58,3268.57,2210,0,301
2025.01.30,22:00:00,3268.57,3270.32,3224.47,3229.11,3554,0,301
2025.01.30,23:00:00,3228.45,3245.77,3228.45,3241.35,2038,0,301
2025.01.31,00:00:00,3241.74,3269.39,3235.61,3258.11,1407,0,301
2025.01.31,01:00:00,3258.11,3267.49,3242.5,3244.36,1657,0,301
2025.01.31,02:00:00,3244.36,3268.75,3234.57,3267.69,2512,0,301
2025.01.31,03:00:00,3267.69,3270.98,3251.17,3268.07,2180,0,301
2025.01.31,04:00:00,3268.07,3277.22,3244.13,3244.72,2250,0,301
2025.01.31,05:00:00,3244.72,3244.72,3218.25,3228.03,2594,0,301
2025.01.31,06:00:00,3228.03,3232.96,3210.81,3213.56,2093,0,301
2025.01.31,07:00:00,3213.56,3246.17,3213,3242.34,1911,0,301
2025.01.31,08:00:00,3242.34,3269.16,3238.5,3260.16,2211,0,301
2025.01.31,09:00:00,3260.16,3274.82,3236.18,3238.49,2222,0,301
2025.01.31,10:00:00,3238.49,3245.57,3230.55,3233.65,2423,0,301
2025.01.31,11:00:00,3233.65,3268.83,3231.5,3263.91,2405,0,301
2025.01.31,12:00:00,3263.91,3269.72,3253.78,3267.33,1599,0,301
2025.01.31,13:00:00,3267.33,3336.24,3267.33,3332.35,5118,0,301
2025.01.31,14:00:00,3332.72,3356.67,3322.5,3347.99,4820,0,301
2025.01.31,15:00:00,3347.99,3362.64,3338.9,3352.15,3852,0,301
2025.01.31,16:00:00,3352.15,3371.87,3332.25,3348.08,5026,0,301
2025.01.31,17:00:00,3348.08,3425.67,3348.08,3425.23,6237,0,301
2025.01.31,18:00:00,3425.2,3434.85,3388.52,3400.66,4993,0,301
2025.01.31,19:00:00,3400.66,3403.03,3368.49,3373.17,3271,0,301
2025.01.31,20:00:00,3373.17,3382.59,3291.18,3311.6,6415,0,301
2025.01.31,21:00:00,3311.6,3343.01,3305.41,3335.8,6286,0,301
2025.01.31,22:00:00,3335.8,3335.8,3282.76,3313.71,6297,0,301
2025.01.31,23:00:00,3313.03,3318.06,3275.69,3316.04,4316,0,301
2025.02.01,00:00:00,3315.95,3318.24,3278.9,3293.53,2646,0,301
2025.02.01,01:00:00,3293.2,3300.18,3275.71,3298,2453,0,301
2025.02.01,02:00:00,3298,3318.24,3285.35,3314.75,2746,0,301
2025.02.01,03:00:00,3314.09,3329.31,3309.62,3310.38,2170,0,301
2025.02.01,04:00:00,3310.38,3323.2,3300.45,3303.29,1924,0,301
2025.02.01,05:00:00,3303.29,3306.86,3280.32,3289.51,2371,0,301
2025.02.01,06:00:00,3289.51,3304.36,3281.65,3291.89,1713,0,301
2025.02.01,07:00:00,3291.89,3300.43,3290.14,3297.31,1095,0,301
2025.02.01,08:00:00,3297.31,3304.13,3269.95,3293.38,1859,0,301
2025.02.01,09:00:00,3293.38,3298.29,3274.33,3277.49,1754,0,301
2025.02.01,10:00:00,3277.49,3283.77,3243.5,3265.69,3767,0,301
2025.02.01,11:00:00,3265.69,3266.32,3221.03,3233.43,4249,0,301
2025.02.01,12:00:00,3233.43,3249.79,3225.43,3231.64,2831,0,301
2025.02.01,13:00:00,3231.64,3250.19,3227.24,3249.03,2163,0,301
2025.02.01,14:00:00,3249.03,3269.67,3243.55,3264.32,2198,0,301
2025.02.01,15:00:00,3264.32,3270.49,3239.03,3243.25,2143,0,301
2025.02.01,16:00:00,3243.36,3253.88,3231.35,3235.88,2977,0,301
2025.02.01,17:00:00,3235.88,3255.47,3225.5,3247.89,2894,0,301
2025.02.01,18:00:00,3247.89,3263.35,3237.38,3239.74,2770,0,301
2025.02.01,19:00:00,3239.74,3263.75,3239.74,3259.2,2250,0,301
2025.02.01,20:00:00,3259.2,3264.49,3237.26,3239.3,2449,0,301
2025.02.01,21:00:00,3239.3,3241.92,3175.86,3193.68,5166,0,301
2025.02.01,22:00:00,3193.68,3193.68,3148.69,3160.95,5615,0,301
2025.02.01,23:00:00,3160.95,3176.49,3139.7,3146.91,3745,0,301
2025.02.02,00:00:00,3146.91,3159.35,3125.98,3135.35,2697,0,301
2025.02.02,01:00:00,3135.35,3136.73,3099.62,3114.72,4401,0,301
2025.02.02,02:00:00,3114.72,3153.78,3109.17,3148.49,3473,0,301
2025.02.02,03:00:00,3148.49,3160.35,3140.38,3149.74,2231,0,301
2025.02.02,04:00:00,3149.91,3150.48,3110.66,3112.94,3084,0,301
2025.02.02,05:00:00,3112.94,3126.44,3066.79,3074.97,7431,0,301
2025.02.02,06:00:00,3074.98,3107.96,3071.68,3094.09,4740,0,301
2025.02.02,07:00:00,3094.09,3120.99,3090.76,3117,3055,0,301
2025.02.02,08:00:00,3117,3136.19,3108.23,3112.4,2679,0,301
2025.02.02,09:00:00,3112.4,3112.6,3079.96,3098.5,3560,0,301
2025.02.02,10:00:00,3098.36,3121.48,3087.3,3106.97,3173,0,301
2025.02.02,11:00:00,3106.97,3109.72,3093.54,3108.5,2417,0,301
2025.02.02,12:00:00,3108.5,3108.91,3088.23,3101.68,2685,0,301
2025.02.02,13:00:00,3101.68,3110.12,3048.71,3061.99,5132,0,301
2025.02.02,14:00:00,3061.99,3077.49,3047.85,3049.2,5037,0,301
2025.02.02,15:00:00,3049.1,3085.22,3049.1,3084.36,4175,0,301
2025.02.02,16:00:00,3084.36,3098.6,3078.94,3083.98,3660,0,301
2025.02.02,17:00:00,3083.98,3083.98,3058.04,3077.83,4029,0,301
2025.02.02,18:00:00,3077.83,3078.87,3000.51,3012.98,7380,0,301
2025.02.02,19:00:00,3013.2,3034.41,2948.54,2970.38,10740,0,301
2025.02.02,20:00:00,2970.64,2987.36,2913.51,2925.5,10938,0,301
2025.02.02,21:00:00,2925.64,2981.33,2890.02,2956.25,10180,0,301
2025.02.02,22:00:00,2956.3,2984.1,2940.83,2948.15,5412,0,301
2025.02.02,23:00:00,2948.15,2954.24,2893.36,2904.89,7334,0,301
2025.02.03,00:00:00,2904.89,2934.68,2741.06,2873.21,8157,0,301
2025.02.03,01:00:00,2872.8,2872.8,2775.62,2866.55,11822,0,301
2025.02.03,02:00:00,2866.55,2870.21,2765,2821.41,11921,0,301
2025.02.03,03:00:00,2821.31,2842.32,2398.5,2491.54,12989,0,301
2025.02.03,04:00:00,2492.45,2561.98,2080.74,2483.12,13736,0,301
2025.02.03,05:00:00,2483.39,2541.27,2476.42,2523.7,11942,0,301
2025.02.03,06:00:00,2523.7,2563.14,2446.63,2449.82,11022,0,301
2025.02.03,07:00:00,2450.27,2514.2,2444.59,2511.81,9691,0,301
2025.02.03,08:00:00,2511.81,2533.48,2480.34,2522.24,8157,0,301
2025.02.03,09:00:00,2521.96,2628.33,2517.21,2617.76,9142,0,301
2025.02.03,10:00:00,2617.76,2618.07,2522.5,2569.33,10216,0,301
2025.02.03,11:00:00,2569.49,2613.24,2554.48,2568.41,10406,0,301
2025.02.03,12:00:00,2568.24,2611.71,2559.67,2607.4,7444,0,301
2025.02.03,13:00:00,2607.4,2609.02,2573.5,2577.93,6431,0,301
2025.02.03,14:00:00,2577.93,2632.7,2571.15,2576.63,8083,0,301
2025.02.03,15:00:00,2576.63,2592.06,2543.5,2573.13,8250,0,301
2025.02.03,16:00:00,2573.13,2643.71,2525.98,2617.24,12516,0,301
2025.02.03,17:00:00,2617.27,2723.71,2596.83,2697.24,12811,0,301
2025.02.03,18:00:00,2697.24,2730.16,2674.94,2702.72,10303,0,301
2025.02.03,19:00:00,2702.72,2714.5,2664,2703.72,8059,0,301
2025.02.03,20:00:00,2703.9,2731.91,2693.69,2729.35,7913,0,301
2025.02.03,21:00:00,2729.21,2767.17,2724.27,2761.04,8146,0,301
2025.02.03,22:00:00,2760.89,2761.22,2692.24,2701.54,8102,0,301
2025.02.03,23:00:00,2700.98,2816.19,2696.72,2812.66,6939,0,301
2025.02.04,00:00:00,2814,2917.83,2806.86,2866.25,9125,0,301
2025.02.04,01:00:00,2866.36,2891.17,2850.5,2877.18,5727,0,301
2025.02.04,02:00:00,2877.18,2885.83,2836.08,2838.44,5801,0,301
2025.02.04,03:00:00,2838.44,2858.4,2831.49,2850.8,5334,0,301
2025.02.04,04:00:00,2850.8,2855.69,2798.03,2799.2,4742,0,301
2025.02.04,05:00:00,2799.04,2813.26,2789.54,2808.17,4664,0,301
2025.02.04,06:00:00,2808.02,2834.24,2791.68,2798,6204,0,301
2025.02.04,07:00:00,2798,2802.57,2659.94,2688.27,11878,0,301
2025.02.04,08:00:00,2688.37,2728.93,2688.25,2724.49,7043,0,301
2025.02.04,09:00:00,2724.49,2731.4,2682.85,2700.58,6420,0,301
2025.02.04,10:00:00,2700.85,2721.11,2673.8,2695.39,7685,0,301
2025.02.04,11:00:00,2695.39,2714.49,2688.27,2691.81,5520,0,301
2025.02.04,12:00:00,2691.81,2755.67,2690.67,2746.96,5413,0,301
2025.02.04,13:00:00,2746.7,2786.19,2744.94,2755.44,6006,0,301
2025.02.04,14:00:00,2755.45,2818.48,2754.69,2801.66,5932,0,301
2025.02.04,15:00:00,2801.85,2833.32,2787.98,2793.17,7822,0,301
2025.02.04,16:00:00,2793.17,2843,2772.69,2815.25,9510,0,301
2025.02.04,17:00:00,2815.25,2824.46,2725.57,2774.1,11376,0,301
2025.02.04,18:00:00,2774.1,2802.89,2761.66,2787.12,7100,0,301
2025.02.04,19:00:00,2787.12,2839.86,2780.73,2812.09,7005,0,301
2025.02.04,20:00:00,2812.09,2832.37,2791.74,2826.39,5430,0,301
2025.02.04,21:00:00,2826.39,2866.79,2769.2,2769.2,8483,0,301
2025.02.04,22:00:00,2767.33,2791.42,2718.09,2729.83,10888,0,301
2025.02.04,23:00:00,2729.83,2731.25,2633.67,2635.99,10582,0,301
2025.02.05,00:00:00,2636.44,2696.89,2629.31,2680.99,6388,0,301
2025.02.05,01:00:00,2680.99,2745.47,2672.86,2728.33,5957,0,301
2025.02.05,02:00:00,2728.9,2743.69,2709.3,2726.47,6106,0,301
2025.02.05,03:00:00,2726.35,2768.11,2712.12,2719.38,5293,0,301
2025.02.05,04:00:00,2719.38,2747.57,2696.45,2736.73,6701,0,301
2025.02.05,05:00:00,2736.41,2746.23,2715.06,2717.86,4420,0,301
2025.02.05,06:00:00,2717.43,2734.99,2709.5,2726.49,3288,0,301
2025.02.05,07:00:00,2726.49,2785.46,2705.87,2781.73,4070,0,301
2025.02.05,08:00:00,2781.56,2783.06,2734.83,2742.2,5563,0,301
2025.02.05,09:00:00,2742.2,2771.77,2732,2756.67,4891,0,301
2025.02.05,10:00:00,2756.67,2779.37,2750.73,2770.49,4586,0,301
2025.02.05,11:00:00,2770.44,2790.48,2743.66,2755.7,4720,0,301
2025.02.05,12:00:00,2755.43,2784.25,2752.7,2775.93,3354,0,301
2025.02.05,13:00:00,2775.93,2815.12,2775.93,2797.08,5057,0,301
2025.02.05,14:00:00,2796.97,2808.3,2779.83,2784.5,4614,0,301
2025.02.05,15:00:00,2784.49,2817.62,2780.86,2815.7,4992,0,301
2025.02.05,16:00:00,2815.15,2824.59,2770.49,2784.26,7052,0,301
2025.02.05,17:00:00,2785.05,2798.1,2754.76,2770.65,8348,0,301
2025.02.05,18:00:00,2770.51,2780.49,2731.44,2768.84,8894,0,301
2025.02.05,19:00:00,2769.05,2778.18,2727.14,2737.69,7239,0,301
2025.02.05,20:00:00,2737.69,2752.51,2712.37,2720.23,7384,0,301
2025.02.05,21:00:00,2720.23,2784.43,2713.62,2772.99,5528,0,301
2025.02.05,22:00:00,2772.99,2780.25,2740.36,2760.04,5429,0,301
2025.02.05,23:00:00,2760.04,2789.82,2755.37,2784.35,4870,0,301
2025.02.06,00:00:00,2784.35,2800.57,2735.95,2757.33,5300,0,301
2025.02.06,01:00:00,2757,2791.49,2752.49,2785.5,5478,0,301
2025.02.06,02:00:00,2785.5,2796.1,2757.71,2765.25,5683,0,301
2025.02.06,03:00:00,2765.25,2810.49,2752.31,2787.36,4636,0,301
2025.02.06,04:00:00,2787.36,2814.59,2783.01,2805.2,5180,0,301
2025.02.06,05:00:00,2805.2,2816.94,2787.56,2803.67,3717,0,301
2025.02.06,06:00:00,2803.67,2828.85,2803.26,2817.5,3409,0,301
2025.02.06,07:00:00,2817.5,2846.82,2817.31,2829.02,3280,0,301
2025.02.06,08:00:00,2829.02,2853.43,2820,2850.73,3291,0,301
2025.02.06,09:00:00,2850.58,2852.29,2823.25,2828.9,2732,0,301
2025.02.06,10:00:00,2828.9,2842.48,2820.81,2826.74,3064,0,301
2025.02.06,11:00:00,2826.74,2855.36,2823.28,2848.89,3521,0,301
2025.02.06,12:00:00,2848.89,2852.14,2816.44,2825.69,4280,0,301
2025.02.06,13:00:00,2825.69,2827.83,2789.76,2800.52,5146,0,301
2025.02.06,14:00:00,2800.52,2804.33,2764.64,2767.86,5331,0,301
2025.02.06,15:00:00,2768.01,2796.26,2765.37,2788.39,5032,0,301
2025.02.06,16:00:00,2788.65,2793.36,2733.5,2745.5,7759,0,301
2025.02.06,17:00:00,2745.39,2758.02,2680.34,2702.75,9982,0,301
2025.02.06,18:00:00,2702.75,2721.15,2691.9,2705.6,7965,0,301
2025.02.06,19:00:00,2705.6,2716.76,2693.15,2696.89,5425,0,301
2025.02.06,20:00:00,2696.89,2709.7,2668.5,2691,6738,0,301
2025.02.06,21:00:00,2691,2724.23,2676.5,2687.28,6619,0,301
2025.02.06,22:00:00,2687.41,2722.97,2682.94,2720.26,5323,0,301
2025.02.06,23:00:00,2720.26,2720.62,2671.71,2706.65,5195,0,301
2025.02.07,00:00:00,2706.81,2707.4,2648.65,2697.75,3278,0,301
2025.02.07,01:00:00,2697.75,2699.82,2664.55,2683.68,3682,0,301
2025.02.07,02:00:00,2683.75,2713.49,2676.5,2684.53,4888,0,301
2025.02.07,03:00:00,2684.3,2737.09,2684.3,2714.66,4852,0,301
2025.02.07,04:00:00,2714.5,2731.31,2709.91,2722.07,4660,0,301
2025.02.07,05:00:00,2722.07,2733.74,2700.19,2712.96,3311,0,301
2025.02.07,06:00:00,2712.96,2728.28,2710.55,2717.69,2836,0,301
2025.02.07,07:00:00,2717.69,2724.71,2701.82,2711.42,2655,0,301
2025.02.07,08:00:00,2711.42,2713.05,2665.2,2693.4,4734,0,301
2025.02.07,09:00:00,2693.68,2729.02,2692.76,2710.12,4341,0,301
2025.02.07,10:00:00,2710.12,2740.64,2702.3,2726.66,4436,0,301
2025.02.07,11:00:00,2726.86,2739.28,2723.5,2735.96,3618,0,301
2025.02.07,12:00:00,2735.96,2751.11,2733.33,2740.25,3542,0,301
2025.02.07,13:00:00,2740.07,2761.94,2736.33,2759.83,3005,0,301
2025.02.07,14:00:00,2759.83,2767.23,2743.81,2754.75,2747,0,301
2025.02.07,15:00:00,2754.75,2777.39,2718.79,2772.83,6524,0,301
2025.02.07,16:00:00,2772.83,2794.49,2760.9,2779.72,7921,0,301
2025.02.07,17:00:00,2779.95,2779.95,2707.25,2718.62,9812,0,301
2025.02.07,18:00:00,2718.62,2724.63,2688.27,2690.87,8127,0,301
2025.02.07,19:00:00,2690.87,2696.21,2658.76,2676.99,7720,0,301
2025.02.07,20:00:00,2676.99,2701.34,2673.58,2675.71,4186,0,301
2025.02.07,21:00:00,2675.71,2677.05,2652.81,2656.31,4162,0,301
2025.02.07,22:00:00,2656.31,2658.83,2576.55,2585.49,8351,0,301
2025.02.07,23:00:00,2584.94,2607.37,2573.76,2585.06,6236,0,301
2025.02.08,00:00:00,2585.06,2589.67,2559.3,2580.73,4537,0,301
2025.02.08,01:00:00,2580.73,2602.07,2575.31,2598.53,1427,0,301
2025.02.08,04:00:00,2627.87,2641.07,2620.25,2638.27,2830,0,301
2025.02.08,05:00:00,2638.27,2653.93,2633.2,2639.11,2456,0,301
2025.02.08,06:00:00,2639.11,2646.39,2628.5,2631.78,1904,0,301
2025.02.08,07:00:00,2631.78,2633.92,2612.68,2617.74,2512,0,301
2025.02.08,08:00:00,2617.74,2629.44,2605.23,2613.48,2398,0,301
2025.02.08,09:00:00,2613.48,2634.87,2592.62,2626.82,3481,0,301
2025.02.08,10:00:00,2626.82,2629.92,2603.4,2603.7,3114,0,301
2025.02.08,11:00:00,2603.7,2616.69,2603.65,2616.26,2238,0,301
2025.02.08,12:00:00,2616.26,2628.1,2610.28,2615.39,2242,0,301
2025.02.08,13:00:00,2615.39,2618.32,2598.98,2610.59,2356,0,301
2025.02.08,14:00:00,2610.59,2617.81,2596.29,2602.25,3002,0,301
2025.02.08,15:00:00,2602.25,2634.06,2601.28,2618.5,3578,0,301
2025.02.08,16:00:00,2618.5,2623.48,2598.97,2613.61,3867,0,301
2025.02.08,17:00:00,2613.61,2623.48,2585.61,2602.55,3857,0,301
2025.02.08,18:00:00,2602.55,2611.49,2586.95,2606.85,3379,0,301
2025.02.08,19:00:00,2606.68,2631.25,2606.61,2627.32,4093,0,301
2025.02.08,20:00:00,2627.32,2638.36,2615.76,2628.6,2788,0,301
2025.02.08,21:00:00,2628.28,2647.04,2624.5,2634.65,2762,0,301
2025.02.08,22:00:00,2634.65,2640.27,2625.23,2632.85,2148,0,301
2025.02.08,23:00:00,2632.78,2639.79,2625.99,2635.77,2001,0,301
2025.02.09,00:00:00,2635.58,2642.52,2620.98,2623.87,1276,0,301
2025.02.09,01:00:00,2623.87,2641.3,2623.79,2629.49,1622,0,301
2025.02.09,02:00:00,2629.49,2638.15,2623.85,2634.43,1985,0,301
2025.02.09,03:00:00,2634.43,2654.5,2632.22,2646.2,2803,0,301
2025.02.09,04:00:00,2646.94,2648.48,2633.5,2636.59,1782,0,301
2025.02.09,05:00:00,2636.5,2696.41,2630.78,2675.94,3301,0,301
2025.02.09,06:00:00,2675.53,2676.23,2657.73,2670.18,2149,0,301
2025.02.09,07:00:00,2670.18,2670.79,2653.73,2658.64,1578,0,301
2025.02.09,08:00:00,2658.64,2662.1,2646.5,2660.33,1717,0,301
2025.02.09,09:00:00,2660.33,2665.84,2655.88,2659.79,1576,0,301
2025.02.09,10:00:00,2659.79,2670.81,2658.69,2664.62,2014,0,301
2025.02.09,11:00:00,2664.62,2664.84,2648.61,2655.66,1996,0,301
2025.02.09,12:00:00,2655.66,2666.91,2649.23,2659.18,1833,0,301
2025.02.09,13:00:00,2659.18,2664.79,2649.85,2652.23,1859,0,301
2025.02.09,14:00:00,2652.26,2659.39,2642.57,2652.6,2515,0,301
2025.02.09,15:00:00,2652.6,2655.49,2608.5,2615.55,4099,0,301
2025.02.09,16:00:00,2615.5,2631.6,2612.14,2624.83,3076,0,301
2025.02.09,17:00:00,2624.49,2655.99,2623.71,2650.41,3643,0,301
2025.02.09,18:00:00,2650.41,2663.47,2646.8,2656.59,2456,0,301
2025.02.09,19:00:00,2656.59,2662.69,2631.5,2639.52,2991,0,301
2025.02.09,20:00:00,2639.52,2639.52,2623.98,2634.12,2192,0,301
2025.02.09,21:00:00,2634.12,2640.61,2613.9,2621.2,2393,0,301
2025.02.09,22:00:00,2621.2,2646.43,2619.3,2634.41,2397,0,301
2025.02.09,23:00:00,2634.41,2638.49,2517.5,2549.24,5873,0,301
2025.02.10,00:00:00,2549.64,2644.59,2523.94,2613.13,6658,0,301
2025.02.10,01:00:00,2613.13,2632.81,2603.71,2624.5,4978,0,301
2025.02.10,02:00:00,2624.57,2655.88,2624.19,2640.1,4742,0,301
2025.02.10,03:00:00,2640.1,2642.21,2556.7,2571.71,5659,0,301
2025.02.10,04:00:00,2571.71,2592.77,2566.02,2586.4,5456,0,301
2025.02.10,05:00:00,2586.4,2646.52,2581.43,2623.21,6421,0,301
2025.02.10,06:00:00,2623.21,2638.96,2615.73,2626.15,3778,0,301
2025.02.10,07:00:00,2626.15,2657.89,2618.5,2635.89,3632,0,301
2025.02.10,08:00:00,2636.06,2640.15,2623.62,2633.65,2838,0,301
2025.02.10,09:00:00,2633.65,2642.48,2626.08,2634.6,2336,0,301
2025.02.10,10:00:00,2634.49,2650.11,2631.92,2641.79,3116,0,301
2025.02.10,11:00:00,2641.96,2651.86,2636.32,2647.98,2583,0,301
2025.02.10,12:00:00,2647.98,2659.07,2637.01,2644.84,2993,0,301
2025.02.10,13:00:00,2644.58,2656.92,2636.86,2650.74,2722,0,301
2025.02.10,14:00:00,2650.74,2660.09,2628.59,2636.59,3217,0,301
2025.02.10,15:00:00,2636.59,2681.89,2634.81,2674.88,4118,0,301
2025.02.10,16:00:00,2674.88,2678.14,2636.08,2647.97,6643,0,301
2025.02.10,17:00:00,2647.97,2658.85,2640.62,2655.8,4764,0,301
2025.02.10,18:00:00,2655.8,2673.87,2647.16,2662.46,3942,0,301
2025.02.10,19:00:00,2662.46,2683.21,2647.69,2676.49,3893,0,301
2025.02.10,20:00:00,2676.49,2686.84,2667.47,2680.27,3470,0,301
2025.02.10,21:00:00,2680.27,2691.4,2664.53,2669.36,2903,0,301
2025.02.10,22:00:00,2669.36,2683.93,2665.5,2681.66,2493,0,301
2025.02.10,23:00:00,2681.79,2682.6,2654.29,2661.11,1789,0,301
2025.02.11,00:00:00,2661.11,2668.57,2649.38,2655.69,1368,0,301
2025.02.11,01:00:00,2655.69,2660.41,2648.63,2658.49,2225,0,301
