kind,label,model,N,expectancy_pips,profit_factor,win_rate_pct,net_pips,max_dd_pips
rolling,roll6m 2023-07-07,TB-B,61,18.220332420007363,19.558734009215016,85.24590163934425,1111.4402776204493,-10.903077043988446
rolling,roll6m 2023-07-07,TB-C-2.5%,61,17.709670137836095,18.152940484453822,85.24590163934425,1080.2898784080019,-11.814459210313544
rolling,roll6m 2023-07-07,TB-C-5%,61,17.187559144595905,16.726815683530027,83.60655737704919,1048.4411078203502,-12.745251604582108
rolling,roll6m 2023-07-07,TB-C-7.5%,61,16.663155487601166,15.33345498440827,83.60655737704919,1016.4524847436712,-13.679859562700244
rolling,roll6m 2023-07-07,TB-C-10%,61,16.129996407763553,13.869331803951063,81.9672131147541,983.9297808735766,-14.61545350934773
rolling,roll6m 2023-07-07,TB-A,60,8.660700176073135,2.858765482308096,70.0,519.6420105643881,-109.6657728532299
rolling,roll6m 2023-07-07,TB-B,60,18.371725412631726,19.40616929701387,85.0,1102.3035247579035,-10.903077043988446
rolling,roll6m 2023-07-07,TB-C-2.5%,60,17.851730668470285,18.00708373674799,85.0,1071.1038401082171,-11.814459210313544
rolling,roll6m 2023-07-07,TB-C-5%,60,17.319949841738275,16.588152168620027,83.33333333333334,1039.1969905042965,-12.745251604582108
rolling,roll6m 2023-07-07,TB-C-7.5%,60,16.78582257252352,15.202267346330755,83.33333333333334,1007.1493543514113,-13.679859562700244
rolling,roll6m 2023-07-07,TB-C-10%,60,16.24279137609331,13.746877411661032,81.66666666666667,974.5674825655988,-14.61545350934773
rolling,roll6m 2023-07-10,TB-A,59,8.96146945746714,2.954784245718502,71.1864406779661,528.7266979905613,-109.66577285322995
rolling,roll6m 2023-07-10,TB-B,59,18.84926782157683,23.204635102414084,86.4406779661017,1112.106801473033,-10.903077043988446
rolling,roll6m 2023-07-10,TB-C-2.5%,59,18.320386706041333,21.325023218330852,86.4406779661017,1080.9028156564386,-11.814459210313544
rolling,roll6m 2023-07-10,TB-C-5%,59,17.77963150176059,19.447313336620553,84.7457627118644,1048.9982586038748,-12.745251604582108
rolling,roll6m 2023-07-10,TB-C-7.5%,59,17.23649791446511,17.641176696766703,84.7457627118644,1016.9533769534415,-13.679859562700244
rolling,roll6m 2023-07-10,TB-C-10%,59,16.684293175483855,15.76938593593739,83.05084745762711,984.3732973535474,-14.61545350934773
rolling,roll6m 2023-07-11,TB-A,58,8.354717591798876,2.7915434996961297,70.6896551724138,484.5736203243348,-109.6657728532299
rolling,roll6m 2023-07-11,TB-B,58,18.10390722125754,21.96512483164809,86.20689655172413,1050.0266188329374,-10.903077043988446
rolling,roll6m 2023-07-11,TB-C-2.5%,58,17.585389564493774,20.178930676677435,86.20689655172413,1019.9525947406388,-11.814459210313544
rolling,roll6m 2023-07-11,TB-C-5%,58,17.055344150810043,18.395897421119226,84.48275862068965,989.2099607469826,-12.745251604582108
rolling,roll6m 2023-07-11,TB-C-7.5%,58,16.522887201042177,16.681836471271012,84.48275862068965,958.3274576604463,-13.679859562700244
rolling,roll6m 2023-07-11,TB-C-10%,58,15.981116413725085,14.907136697926125,82.75862068965517,926.9047519960549,-14.61545350934773
rolling,roll6m 2023-07-13,TB-A,57,7.977295146364238,2.681117642224222,70.17543859649122,454.70582334276156,-109.6657728532299
rolling,roll6m 2023-07-13,TB-B,57,18.054349528652303,21.547256646176148,85.96491228070175,1029.0979231331812,-10.903077043988446
rolling,roll6m 2023-07-13,TB-C-2.5%,57,17.515514792483728,19.773366728124074,85.96491228070175,998.3843431715726,-11.814459210313544
rolling,roll6m 2023-07-13,TB-C-5%,57,16.964927895213737,18.005336537797476,84.21052631578947,967.000890027183,-12.745251604582108
rolling,roll6m 2023-07-13,TB-C-7.5%,57,16.411870153281612,16.307910596560532,84.21052631578947,935.4765987370519,-13.679859562700244
rolling,roll6m 2023-07-13,TB-C-10%,57,15.849355631192505,14.554674120674614,82.45614035087719,903.4132709779728,-14.61545350934773
rolling,roll6m 2023-07-18,TB-A,56,7.64972492631846,2.5838039998835205,69.64285714285714,428.38459587383375,-109.66577285322995
rolling,roll6m 2023-07-18,TB-B,56,17.77121813881275,20.870205955222954,85.71428571428571,995.188215773514,-10.903077043988446
rolling,roll6m 2023-07-18,TB-C-2.5%,56,17.23397648904344,19.147546813438456,85.71428571428571,965.1026833864327,-11.814459210313544
rolling,roll6m 2023-07-18,TB-C-5%,56,16.685370135496175,17.431689868057617,83.92857142857143,934.3807275877857,-12.745251604582108
rolling,roll6m 2023-07-18,TB-C-7.5%,56,16.134385338574372,15.785071912114718,83.92857142857143,903.5255789601648,-13.679859562700244
rolling,roll6m 2023-07-18,TB-C-10%,56,15.573717509804782,14.085277423479111,82.14285714285714,872.1281805490678,-14.61545350934773
rolling,roll6m 2023-07-26,TB-A,58,7.168966980588538,2.5372771194824084,70.6896551724138,415.80008487413517,-109.66577285322992
rolling,roll6m 2023-07-26,TB-B,58,16.795495986566717,20.449926784553895,86.20689655172413,974.1387672208696,-10.903077043988446
rolling,roll6m 2023-07-26,TB-C-2.5%,58,16.328724301946135,18.80838975884343,86.20689655172413,947.0660095128758,-11.814459210313544
rolling,roll6m 2023-07-26,TB-C-5%,58,15.854474076200065,17.171048924994636,84.48275862068965,919.5594964196038,-12.745251604582108
rolling,roll6m 2023-07-26,TB-C-7.5%,58,15.38050019055581,15.59759943283009,84.48275862068965,892.069011052237,-13.679859562700244
rolling,roll6m 2023-07-26,TB-C-10%,58,14.896154388202241,13.96297767859464,82.75862068965517,863.97695451573,-14.61545350934773
rolling,roll6m 2023-07-27,TB-A,57,6.460350502265663,2.3614400627085725,70.17543859649122,368.2399786291428,-109.66577285322992
rolling,roll6m 2023-07-27,TB-B,57,16.40018710002636,19.66469090203236,85.96491228070175,934.8106647015026,-10.903077043988446
rolling,roll6m 2023-07-27,TB-C-2.5%,57,15.914256478739357,18.05711631204835,85.96491228070175,907.1126192881434,-11.814459210313544
rolling,roll6m 2023-07-27,TB-C-5%,57,15.420247046556456,16.45697642467736,84.21052631578947,878.954081653718,-12.745251604582108
rolling,roll6m 2023-07-27,TB-C-7.5%,57,14.926526896825866,14.922480321846702,84.21052631578947,850.8120331190744,-13.679859562700244
rolling,roll6m 2023-07-27,TB-C-10%,57,14.422227914762926,13.33416701774137,82.45614035087719,822.0669911414868,-14.61545350934773
rolling,roll6m 2023-07-31,TB-A,57,6.457382572775484,2.360814607772373,70.17543859649122,368.07080664820256,-109.66577285322992
rolling,roll6m 2023-07-31,TB-B,57,15.672950441524018,18.620862013059863,84.21052631578947,893.358175166869,-10.903077043988446
rolling,roll6m 2023-07-31,TB-C-2.5%,57,15.226406378741594,17.23008676930342,84.21052631578947,867.9051635882709,-11.814459210313544
rolling,roll6m 2023-07-31,TB-C-5%,57,14.77106546265087,15.806248559717238,84.21052631578947,841.9507313710997,-12.745251604582108
rolling,roll6m 2023-07-31,TB-C-7.5%,57,14.316105134248827,14.353119141161526,84.21052631578947,816.0179926521831,-13.679859562700244
rolling,roll6m 2023-07-31,TB-C-10%,57,13.850782947890314,12.84545627869947,82.45614035087719,789.4946280297479,-14.615453509347674
rolling,roll6m 2023-08-03,TB-A,56,5.7693489818078945,2.1944897472945897,69.64285714285714,323.0835429812421,-109.66577285322992
rolling,roll6m 2023-08-03,TB-B,56,14.983596803170611,17.550291190883147,83.92857142857143,839.0814209775542,-10.903077043988446
rolling,roll6m 2023-08-03,TB-C-2.5%,56,14.551412639559642,16.23848362839059,83.92857142857143,814.8791078153399,-11.814459210313544
rolling,roll6m 2023-08-03,TB-C-5%,56,14.108550175506428,14.894047245536731,83.92857142857143,790.07880982836,-12.745251604582108
rolling,roll6m 2023-08-03,TB-C-7.5%,56,13.667072213651732,13.524099385664012,83.92857142857143,765.356043964497,-13.679859562700244
rolling,roll6m 2023-08-03,TB-C-10%,56,13.214469359897704,12.10300077482871,82.14285714285714,740.0102841542714,-14.615453509347674
rolling,roll6m 2023-08-04,TB-A,55,6.134599251468255,2.3171628793718893,70.9090909090909,337.402958830754,-109.66577285322992
rolling,roll6m 2023-08-04,TB-B,55,14.888772683340223,17.151881625907965,83.63636363636363,818.8824975837123,-10.903077043988446
rolling,roll6m 2023-08-04,TB-C-2.5%,55,14.488181859180305,15.901333949030677,83.63636363636363,796.8500022549167,-11.8144592103136
rolling,roll6m 2023-08-04,TB-C-5%,55,14.076171829722892,14.614622579806035,83.63636363636363,774.189450634759,-12.745251604582108
rolling,roll6m 2023-08-04,TB-C-7.5%,55,13.665608434760605,13.299137343161453,83.63636363636363,751.6084639118333,-13.679859562700244
rolling,roll6m 2023-08-04,TB-C-10%,55,13.24370052325728,11.928854797829894,81.81818181818183,728.4035287791504,-14.615453509347674
rolling,roll6m 2023-08-08,TB-A,54,5.854809296746147,2.2342328736617985,70.37037037037037,316.15970202429196,-109.66577285322992
rolling,roll6m 2023-08-08,TB-B,54,14.744888453430816,16.704958225200087,83.33333333333334,796.2239764852641,-10.903077043988446
rolling,roll6m 2023-08-08,TB-C-2.5%,54,14.343168896052292,15.483964166581927,83.33333333333334,774.5311203868238,-11.8144592103136
rolling,roll6m 2023-08-08,TB-C-5%,54,13.929924490966911,14.228203865510805,83.33333333333334,752.2159225122132,-12.745251604582108
rolling,roll6m 2023-08-08,TB-C-7.5%,54,13.518124185282872,12.945193267269172,83.33333333333334,729.9787060052751,-13.679859562700244
rolling,roll6m 2023-08-08,TB-C-10%,54,13.094732373025739,11.609453202264888,81.48148148148148,707.1155481433899,-14.615453509347674
rolling,roll6m 2023-08-08,TB-A,53,6.041650097160477,2.2701044492542057,71.69811320754717,320.2074551495053,-109.66577285322992
rolling,roll6m 2023-08-08,TB-B,53,14.86991431612922,16.544826169934005,83.01886792452831,788.1054587548487,-10.903077043988446
rolling,roll6m 2023-08-08,TB-C-2.5%,53,14.45296478335015,15.324563056515231,83.01886792452831,766.007133517558,-11.8144592103136
rolling,roll6m 2023-08-08,TB-C-5%,53,14.025037570417842,14.071886255632853,83.01886792452831,743.3269912321456,-12.745251604582108
rolling,roll6m 2023-08-08,TB-C-7.5%,53,13.599363548197813,12.794443182534332,83.01886792452831,720.766268054484,-13.679859562700244
rolling,roll6m 2023-08-08,TB-C-10%,53,13.194876369141548,11.492616739836704,81.13207547169812,699.3284475645021,-14.615453509347674
rolling,roll6m 2023-08-08,TB-A,52,5.871750107800192,2.2110969388076263,71.15384615384616,305.33100560561,-109.66577285322992
rolling,roll6m 2023-08-08,TB-B,52,14.92595092959931,16.309002269042143,82.6923076923077,776.1494483391641,-10.903077043988446
rolling,roll6m 2023-08-08,TB-C-2.5%,52,14.498887954106717,15.098944689065213,82.6923076923077,753.9421736135492,-11.8144592103136
rolling,roll6m 2023-08-08,TB-C-5%,52,14.060888237294096,13.858030665740927,82.6923076923077,731.166188339293,-12.745251604582108
rolling,roll6m 2023-08-08,TB-C-7.5%,52,13.625196225092823,12.593887938732896,82.6923076923077,708.5102037048268,-13.679859562700244
rolling,roll6m 2023-08-08,TB-C-10%,52,13.211067593467778,11.307275232667465,80.76923076923077,686.9755148603244,-14.615453509347674
rolling,roll6m 2023-08-10,TB-A,52,6.279003303966835,2.392003839750802,73.07692307692307,326.5081718062754,-109.66577285322992
rolling,roll6m 2023-08-10,TB-B,52,15.29699916332084,20.15654930481809,84.61538461538461,795.4439564926837,-10.903077043988446
rolling,roll6m 2023-08-10,TB-C-2.5%,52,14.86762204146574,18.60340807407964,84.61538461538461,773.1163461562185,-11.8144592103136
rolling,roll6m 2023-08-10,TB-C-5%,52,14.427155896081832,16.98052656233709,84.61538461538461,750.2121065962552,-12.745251604582108
rolling,roll6m 2023-08-10,TB-C-7.5%,52,13.988980901622154,15.311413732192952,84.61538461538461,727.4270068843521,-13.679859562700244
rolling,roll6m 2023-08-10,TB-C-10%,52,13.572316427953371,13.601309098194456,82.6923076923077,705.7604542535753,-14.615453509347674
rolling,roll6m 2023-08-10,TB-A,51,6.075563400588524,2.3210008935139683,72.54901960784314,309.8537334300147,-109.66577285322992
rolling,roll6m 2023-08-10,TB-B,51,15.424081867073983,19.944240257502578,84.31372549019608,786.6281752207732,-10.903077043988446
rolling,roll6m 2023-08-10,TB-C-2.5%,51,14.982773259983933,18.398599224422824,84.31372549019608,764.1214362591805,-11.8144592103136
rolling,roll6m 2023-08-10,TB-C-5%,51,14.531448112859785,16.78650853040612,84.31372549019608,741.1038537558491,-12.745251604582108
rolling,roll6m 2023-08-10,TB-C-7.5%,51,14.082405224360627,15.129933870678162,84.31372549019608,718.202666442392,-13.679859562700244
rolling,roll6m 2023-08-10,TB-C-10%,51,13.655277330808897,13.434520581212015,82.35294117647058,696.4191438712537,-14.615453509347674
rolling,roll6m 2023-08-11,TB-A,50,5.765667805414475,2.229039947065465,72.0,288.28339027072377,-109.66577285322992
rolling,roll6m 2023-08-11,TB-B,50,14.410318579439732,18.352069628032456,84.0,720.5159289719866,-10.903077043988446
rolling,roll6m 2023-08-11,TB-C-2.5%,50,13.999309863280386,16.93780583634285,84.0,699.9654931640193,-11.8144592103136
rolling,roll6m 2023-08-11,TB-C-5%,50,13.581531172921853,15.465243746252433,84.0,679.0765586460926,-12.745251604582108
rolling,roll6m 2023-08-11,TB-C-7.5%,50,13.166116734109048,13.951522423894552,84.0,658.3058367054524,-13.679859562700244
rolling,roll6m 2023-08-11,TB-C-10%,50,12.773069872293895,12.40311848188221,82.0,638.6534936146948,-14.615453509347674
rolling,roll6m 2023-08-14,TB-A,49,5.816122311882048,2.2149991920409926,71.42857142857143,284.9899932822204,-109.66577285322992
rolling,roll6m 2023-08-14,TB-B,49,14.657106000187134,18.296251988425922,83.6734693877551,718.1981940091696,-10.903077043988446
rolling,roll6m 2023-08-14,TB-C-2.5%,49,14.236215182679638,16.88336531793302,83.6734693877551,697.5745439513023,-11.8144592103136
rolling,roll6m 2023-08-14,TB-C-5%,49,13.808902589619157,15.413261398747148,83.6734693877551,676.6362268913387,-12.745251604582108
rolling,roll6m 2023-08-14,TB-C-7.5%,49,13.384001912309829,13.902539169416631,83.6734693877551,655.8160937031817,-13.679859562700244
rolling,roll6m 2023-08-14,TB-C-10%,49,12.981902458351879,12.357762062387778,81.63265306122449,636.113220459242,-14.615453509347674
rolling,roll6m 2023-08-14,TB-A,48,5.553760747919618,2.1365139796743517,70.83333333333334,266.5805159001417,-109.66577285322992
rolling,roll6m 2023-08-14,TB-B,48,14.330960859134757,17.56625119852299,83.33333333333334,687.8861212384684,-10.903077043988446
rolling,roll6m 2023-08-14,TB-C-2.5%,48,13.916443860044916,16.20972669697856,83.33333333333334,667.989305282156,-11.8144592103136
rolling,roll6m 2023-08-14,TB-C-5%,48,13.49602093354702,14.79920280900349,83.33333333333334,647.809004810257,-12.745251604582108
rolling,roll6m 2023-08-14,TB-C-7.5%,48,13.078015612688985,13.350262970691832,83.33333333333334,627.7447494090712,-13.679859562700244
rolling,roll6m 2023-08-14,TB-C-10%,48,12.683290610259492,11.870049591394041,81.25,608.7979492924557,-14.615453509347674
rolling,roll6m 2023-08-15,TB-A,47,5.38493437021735,2.0790079650931843,70.2127659574468,253.09191540021547,-109.66577285322992
rolling,roll6m 2023-08-15,TB-B,47,14.498254575714776,17.410479630005003,82.97872340425532,681.4179650585945,-10.903077043988446
rolling,roll6m 2023-08-15,TB-C-2.5%,47,14.058126606257568,16.04448096325738,82.97872340425532,660.7319504941057,-11.8144592103136
rolling,roll6m 2023-08-15,TB-C-5%,47,13.612009343294549,14.62784274385915,82.97872340425532,639.7644391348438,-12.745251604582108
rolling,roll6m 2023-08-15,TB-C-7.5%,47,13.168343267665904,13.176489907186099,82.97872340425532,618.9121335802974,-13.679859562700244
rolling,roll6m 2023-08-15,TB-C-10%,47,12.748419128062157,11.698244910094303,80.85106382978722,599.1756990189214,-14.615453509347674
rolling,roll6m 2023-08-22,TB-A,49,5.890070629621592,2.2304471385401197,71.42857142857143,288.613460851458,-109.66577285322992
rolling,roll6m 2023-08-22,TB-B,49,14.204704287398146,17.762391209613657,83.6734693877551,696.0305100825092,-10.903077043988446
rolling,roll6m 2023-08-22,TB-C-2.5%,49,13.755727895871642,16.347284975716857,83.6734693877551,674.0306668977105,-11.8144592103136
rolling,roll6m 2023-08-22,TB-C-5%,49,13.308516078809891,14.890975030667274,83.6734693877551,652.1172878616846,-12.745251604582108
rolling,roll6m 2023-08-22,TB-C-7.5%,49,12.86053028756535,13.397898391075755,83.6734693877551,630.1659840907022,-13.679859562700244
rolling,roll6m 2023-08-22,TB-C-10%,49,12.436369852980684,11.880479973036204,81.63265306122449,609.3821227960535,-14.615453509347674
rolling,roll6m 2023-08-29,TB-A,49,5.366472204914381,2.03913268349596,69.38775510204081,262.9571380408047,-109.66577285322992
rolling,roll6m 2023-08-29,TB-B,49,13.832124580916652,15.997744361475299,81.63265306122449,677.7741044649159,-10.903077043988446
rolling,roll6m 2023-08-29,TB-C-2.5%,49,13.360008396520806,14.434910119306876,81.63265306122449,654.6404114295195,-11.8144592103136
rolling,roll6m 2023-08-29,TB-C-5%,49,12.889280043129816,12.94135092135516,81.63265306122449,631.574722113361,-12.745251604582108
rolling,roll6m 2023-08-29,TB-C-7.5%,49,12.417566726568756,11.506892763382188,81.63265306122449,608.4607696018691,-13.679859562700244
rolling,roll6m 2023-08-29,TB-C-10%,49,11.96978096885354,10.132603999419711,79.59183673469387,586.5192674738234,-14.615453509347674
rolling,roll6m 2023-09-01,TB-A,49,5.007025547512379,1.9628137377318642,67.3469387755102,245.3442518281066,-109.66577285322992
rolling,roll6m 2023-09-01,TB-B,49,13.28434303236882,15.403801790831603,81.63265306122449,650.9328085860722,-10.903077043988446
rolling,roll6m 2023-09-01,TB-C-2.5%,49,12.821650796275206,13.89353426409192,81.63265306122449,628.260889017485,-11.8144592103136
rolling,roll6m 2023-09-01,TB-C-5%,49,12.361590603078795,12.452469869810209,81.63265306122449,605.7179395508609,-12.745251604582108
rolling,roll6m 2023-09-01,TB-C-7.5%,49,11.900523897233127,11.069406605141403,81.63265306122449,583.1256709644232,-13.679859562700244
rolling,roll6m 2023-09-01,TB-C-10%,49,11.463442424807724,9.746282025404838,79.59183673469387,561.7086788155784,-14.615453509347702
rolling,roll6m 2023-09-01,TB-A,48,4.7383230528011575,1.8925494677892565,66.66666666666666,227.43950653445557,-109.66577285322992
rolling,roll6m 2023-09-01,TB-B,48,13.134402459609285,14.950588608135826,81.25,630.4513180612457,-10.903077043988446
rolling,roll6m 2023-09-01,TB-C-2.5%,48,12.663686061805741,13.47479240565374,81.25,607.8569309666756,-11.8144592103136
rolling,roll6m 2023-09-01,TB-C-5%,48,12.195529215285125,12.068037191410173,81.25,585.385402333686,-12.745251604582108
rolling,roll6m 2023-09-01,TB-C-7.5%,48,11.726331456624166,10.719526775334522,81.25,562.86390991796,-13.679859562700273
rolling,roll6m 2023-09-01,TB-C-10%,48,11.281635708327231,9.431903981627105,79.16666666666666,541.5185139997071,-14.615453509347702
rolling,roll6m 2023-09-13,TB-A,51,4.7443255653175385,1.9495351597712998,68.62745098039215,241.96060383119448,-109.66577285322992
rolling,roll6m 2023-09-13,TB-B,51,13.46607600695221,16.19680225738234,82.35294117647058,686.7698763545627,-10.903077043988418
rolling,roll6m 2023-09-13,TB-C-2.5%,51,12.991702280285129,14.597785621904043,82.35294117647058,662.5768162945416,-11.8144592103136
rolling,roll6m 2023-09-13,TB-C-5%,51,12.52202238011816,13.074617255533477,82.35294117647058,638.6231413860262,-12.745251604582108
rolling,roll6m 2023-09-13,TB-C-7.5%,51,12.051356044701096,11.613235740064352,82.35294117647058,614.6191582797559,-13.679859562700273
rolling,roll6m 2023-09-13,TB-C-10%,51,11.603637134145696,10.214603624417204,80.3921568627451,591.7854938414305,-14.615453509347702
rolling,roll6m 2023-09-14,TB-A,50,4.915843853735433,1.9792967549462552,70.0,245.79219268677164,-109.66577285322992
rolling,roll6m 2023-09-14,TB-B,50,13.843952141764087,18.407642958895323,84.0,692.1976070882043,-10.903077043988418
rolling,roll6m 2023-09-14,TB-C-2.5%,50,13.356480880035317,16.359483600600772,84.0,667.8240440017659,-11.8144592103136
rolling,roll6m 2023-09-14,TB-C-5%,50,12.873692720090315,14.458258453975207,84.0,643.6846360045157,-12.745251604582108
rolling,roll6m 2023-09-14,TB-C-7.5%,50,12.38992865507666,12.681260545538455,84.0,619.496432753833,-13.679859562700273
rolling,roll6m 2023-09-14,TB-C-10%,50,11.929519735418445,11.019405527352983,82.0,596.4759867709223,-14.615453509347702
rolling,roll6m 2023-09-15,TB-A,49,4.896581351169015,1.955950238209595,69.38775510204081,239.93248620728176,-109.66577285322992
rolling,roll6m 2023-09-15,TB-B,49,13.420360067809264,17.537510197016722,83.6734693877551,657.597643322654,-10.903077043988418
rolling,roll6m 2023-09-15,TB-C-2.5%,49,12.962613917574021,15.608419427440056,83.6734693877551,635.1680819611271,-11.8144592103136
rolling,roll6m 2023-09-15,TB-C-5%,49,12.508489166981267,13.814942383933639,83.6734693877551,612.9159691820821,-12.745251604582108
rolling,roll6m 2023-09-15,TB-C-7.5%,49,12.053381233530075,12.136683410534406,83.6734693877551,590.6156804429737,-13.679859562700273
rolling,roll6m 2023-09-15,TB-C-10%,49,11.6221425367752,10.566019631987626,81.63265306122449,569.4849843019848,-14.615453509347702
rolling,roll6m 2023-09-19,TB-A,48,5.233633369490751,2.0480080693183984,70.83333333333334,251.21440173555607,-109.66577285322992
rolling,roll6m 2023-09-19,TB-B,48,13.862678656431845,21.824556463938283,85.41666666666666,665.4085755087285,-10.903077043988418
rolling,roll6m 2023-09-19,TB-C-2.5%,48,13.396094156295241,19.044332117828784,85.41666666666666,643.0125195021716,-11.8144592103136
rolling,roll6m 2023-09-19,TB-C-5%,48,12.93345026156228,16.54400685271086,85.41666666666666,620.8056125549895,-12.745251604582108
rolling,roll6m 2023-09-19,TB-C-7.5%,48,12.469790359287252,14.27188272947388,85.41666666666666,598.5499372457881,-13.679859562700273
rolling,roll6m 2023-09-19,TB-C-10%,48,12.030490344810838,12.201243329056414,83.33333333333334,577.4635365509203,-14.615453509347702
rolling,roll6m 2023-09-21,TB-A,47,5.679076679530754,2.191568838172203,72.3404255319149,266.9166039379454,-109.66577285322992
rolling,roll6m 2023-09-21,TB-B,47,13.721406257927798,21.182912973020358,85.1063829787234,644.9060941226065,-10.903077043988418
rolling,roll6m 2023-09-21,TB-C-2.5%,47,13.280288060386807,18.515669279155592,85.1063829787234,624.17353883818,-11.8144592103136
rolling,roll6m 2023-09-21,TB-C-5%,47,12.842886213834118,16.113596981278594,85.1063829787234,603.6156520502036,-12.745251604582108
rolling,roll6m 2023-09-21,TB-C-7.5%,47,12.404361125549203,13.927198132613505,85.1063829787234,583.0049729008125,-13.679859562700273
rolling,roll6m 2023-09-21,TB-C-10%,47,11.990738108902471,11.93164301695308,82.97872340425532,563.5646911184161,-14.615453509347702
rolling,roll6m 2023-09-21,TB-A,46,5.197310111805841,2.067284025377851,71.73913043478261,239.07626514306867,-109.66577285322992
rolling,roll6m 2023-09-21,TB-B,46,13.520934919175923,20.46488852041002,84.78260869565217,621.9630062820925,-10.903077043988418
rolling,roll6m 2023-09-21,TB-C-2.5%,46,13.07223338072414,17.874425956751296,84.78260869565217,601.3227355133105,-11.8144592103136
rolling,roll6m 2023-09-21,TB-C-5%,46,12.625972569900785,15.542196797615912,84.78260869565217,580.7947382154362,-12.745251604582108
rolling,roll6m 2023-09-21,TB-C-7.5%,46,12.178580067972646,13.421860090738495,84.78260869565217,560.2146831267418,-13.679859562700273
rolling,roll6m 2023-09-21,TB-C-10%,46,11.756854777706963,11.490366247292371,82.6086956521739,540.8153197745203,-14.615453509347702
rolling,roll6m 2023-09-26,TB-A,46,4.56220496924117,1.9368631810347612,71.73913043478261,209.86142858509382,-109.66577285322992
rolling,roll6m 2023-09-26,TB-B,46,12.796457503687742,19.26469617379389,82.6086956521739,588.6370451696362,-10.903077043988418
rolling,roll6m 2023-09-26,TB-C-2.5%,46,12.35247808373295,16.790545850308465,82.6086956521739,568.2139918517157,-11.8144592103136
rolling,roll6m 2023-09-26,TB-C-5%,46,11.910119146424009,14.569162718287078,82.6086956521739,547.8654807355044,-12.745251604582108
rolling,roll6m 2023-09-26,TB-C-7.5%,46,11.466617694112385,12.561863181545906,82.6086956521739,527.4644139291697,-13.679859562700258
rolling,roll6m 2023-09-26,TB-C-10%,46,11.048851455348725,10.742893911629741,80.43478260869566,508.2471669460413,-14.615453509347702
rolling,roll6m 2023-09-26,TB-A,45,4.4838470526634735,1.9007553501417966,71.11111111111111,201.77311736985632,-109.66577285322991
rolling,roll6m 2023-09-26,TB-B,45,12.935185668837933,19.061343090661822,82.22222222222221,582.083355097707,-10.903077043988418
rolling,roll6m 2023-09-26,TB-C-2.5%,45,12.485490412025595,16.61361040714343,82.22222222222221,561.8470685411518,-11.8144592103136
rolling,roll6m 2023-09-26,TB-C-5%,45,12.037525529742567,14.416179111832104,82.22222222222221,541.6886488384155,-12.745251604582108
rolling,roll6m 2023-09-26,TB-C-7.5%,45,11.584970964827214,12.42726041305515,82.22222222222221,521.3236934172246,-13.679859562700258
rolling,roll6m 2023-09-26,TB-C-10%,45,11.149422390188617,10.617847568010214,80.0,501.72400755848776,-14.615453509347702
rolling,roll6m 2023-09-27,TB-A,44,4.432164679029698,1.870586866937333,70.45454545454545,195.01524587730668,-109.66577285322992
rolling,roll6m 2023-09-27,TB-B,44,12.979752509117136,18.72082553954228,81.81818181818183,571.109110401154,-10.903077043988418
rolling,roll6m 2023-09-27,TB-C-2.5%,44,12.525389220260474,16.315427579953475,81.81818181818183,551.1171256914608,-11.8144592103136
rolling,roll6m 2023-09-27,TB-C-5%,44,12.072504276677215,14.156160318790985,81.81818181818183,531.1901881737974,-12.745251604582108
rolling,roll6m 2023-09-27,TB-C-7.5%,44,11.614954032417733,12.202238969688759,81.81818181818183,511.05797742638026,-13.679859562700258
rolling,roll6m 2023-09-27,TB-C-10%,44,11.174750760629255,10.425481148025817,79.54545454545455,491.68903346768724,-14.615453509347702
rolling,roll6m 2023-09-28,TB-A,45,4.3829902973952235,1.8804943419408469,71.11111111111111,197.23456338278507,-86.88395145672874
rolling,roll6m 2023-09-28,TB-B,45,12.365830831015574,18.266355424500123,82.22222222222221,556.4623873957008,-10.903077043988418
rolling,roll6m 2023-09-28,TB-C-2.5%,45,11.958314434598751,15.954355539619776,82.22222222222221,538.1241495569438,-11.8144592103136
rolling,roll6m 2023-09-28,TB-C-5%,45,11.544478733649822,13.866663838900696,82.22222222222221,519.501543014242,-12.745251604582108
rolling,roll6m 2023-09-28,TB-C-7.5%,45,11.123881707013894,11.972448136123928,82.22222222222221,500.5746768156252,-13.679859562700258
rolling,roll6m 2023-09-28,TB-C-10%,45,10.720378083338726,10.24774025672599,80.0,482.4170137502427,-14.615453509347695
rolling,roll6m 2023-10-10,TB-A,47,5.487432051284803,2.2721016717059577,72.3404255319149,257.90930641038574,-68.89761064953271
rolling,roll6m 2023-10-10,TB-B,47,12.171132731302242,18.749810401607,82.97872340425532,572.0432383712053,-10.903077043988418
rolling,roll6m 2023-10-10,TB-C-2.5%,47,11.82284700323969,16.442056843127187,82.97872340425532,555.6738091522654,-11.8144592103136
rolling,roll6m 2023-10-10,TB-C-5%,47,11.469401104097727,14.351120376724513,82.97872340425532,539.0618518925932,-12.745251604582108
rolling,roll6m 2023-10-10,TB-C-7.5%,47,11.108931901653149,12.444710819091913,82.97872340425532,522.119799377698,-13.679859562700258
rolling,roll6m 2023-10-10,TB-C-10%,47,10.76542783148202,10.699339456365003,80.85106382978722,505.97510807965494,-14.615453509347695
rolling,roll6m 2023-10-11,TB-A,47,6.036336426239908,2.5355782006452396,74.46808510638297,283.7078120332757,-49.824299065416255
