entry_z,model,result,best_pnl,final_pnl,giveback,capture_ratio,conv_min,speed,prev_profitable_loser
3.0,TB-B,TP_HIT,14.863935182654426,14.869425092830365,-0.005489910175938917,1.000369344329646,300.0,slow,False
3.0,TB-C-2.5%,TP_HIT,14.555155726226424,14.560415600257024,-0.005259874030599576,1.0003613753181027,300.0,slow,False
3.0,TB-C-5%,TP_HIT,14.24159869030969,14.246625866935819,-0.0050271766261289486,1.0003529924368357,300.0,slow,False
3.0,TB-C-10%,TP_HIT,13.614484618476222,13.619046400293417,-0.004561781817194799,1.0003350682706713,300.0,slow,False
3.0,TB-B,TP_HIT,19.785642254004795,19.765061229476178,0.02058102452861732,0.9989598000274946,180.0,early,False
3.0,TB-C-2.5%,TP_HIT,20.197599297351196,20.176771090040532,0.02082820731066448,0.998968778070897,180.0,early,False
3.0,TB-C-5%,TP_HIT,20.630082946034744,20.608998284804397,0.021084661230347024,0.9989779652711285,180.0,early,False
3.0,TB-C-10%,TP_HIT,21.495050243401796,21.473452674332098,0.021597569069697897,0.9989952305844771,180.0,early,False
3.0,TB-B,TP_HIT,8.065292600704073,8.06428567018234,0.0010069305217328406,0.9998751526359199,215.0,slow,False
3.0,TB-C-2.5%,TP_HIT,8.332891061505745,8.331439434855476,0.001451626650268878,0.9998257955564817,215.0,slow,False
3.0,TB-C-5%,TP_HIT,8.594358938371023,8.592460360324683,0.0018985780463403046,0.9997790902078962,215.0,slow,False
3.0,TB-C-10%,TP_HIT,9.117294692101584,9.114502211263087,0.0027924808384973687,0.999693716071181,215.0,slow,False
3.0,TB-B,TP_HIT,26.65354133705156,26.58926923813934,0.06427209891221963,0.997588609404677,165.0,early,False
3.0,TB-C-2.5%,TP_HIT,25.60387836951882,25.54159162876711,0.062286740751709146,0.9975672927416395,165.0,early,False
3.0,TB-C-5%,TP_HIT,24.603931257394333,24.54357218251781,0.06035907487652281,0.9975467711137267,165.0,early,False
3.0,TB-C-10%,TP_HIT,22.604037033145406,22.547533290019278,0.056503743126128825,0.997500280899236,165.0,early,False
3.0,TB-B,TIMEOUT,0.6648923733074845,-3.668393626304127,4.333285999611611,-5.517274334274323,355.0,slow,True
3.0,TB-C-2.5%,TIMEOUT,-0.5596906978983771,-4.809926521963716,4.250235824065339,,355.0,slow,False
3.0,TB-C-5%,TIMEOUT,-1.7798885117905847,-5.946113499200015,4.16622498740943,,355.0,slow,False
3.0,TB-C-10%,TIMEOUT,-4.220284139574993,-8.218487453672598,3.998203314097605,,355.0,slow,False
3.0,TB-B,TP_HIT,41.60799116376731,41.680722931422864,-0.07273176765555434,1.0017480240122452,230.0,slow,False
3.0,TB-C-2.5%,TP_HIT,41.32480359379939,41.39643354215934,-0.07162994835995562,1.0017333403218087,230.0,slow,False
3.0,TB-C-5%,TP_HIT,40.982944016722286,41.05340656797634,-0.0704625512540531,1.001719314045016,230.0,slow,False
3.0,TB-C-10%,TP_HIT,40.29922486256807,40.36735261961036,-0.06812775704229068,1.0016905475793796,230.0,slow,False
3.0,TB-B,TP_HIT,11.084908565897177,11.084568790793334,0.00033977510384275433,0.9999693479561133,55.0,early,False
3.0,TB-C-2.5%,TP_HIT,11.335618773582308,11.33482208467301,0.0007966889092969609,0.9999297180925708,55.0,early,False
3.0,TB-C-5%,TP_HIT,11.211341042587826,11.210060983400172,0.0012800591876533929,0.9998858246143087,55.0,early,False
3.0,TB-C-10%,TP_HIT,10.807317486026154,10.805060983400018,0.002256502626135415,0.999791206038959,55.0,early,False
3.0,TB-B,TP_HIT,35.084227116614215,34.98155374727915,0.10267336933506499,0.9970735177094312,305.0,slow,False
3.0,TB-C-2.5%,TP_HIT,33.096640987295785,32.99542011339513,0.10122087390065815,0.9969416571929607,305.0,slow,False
3.0,TB-C-5%,TP_HIT,31.145023600736383,31.045202023556566,0.09982157717981721,0.9967949429591231,305.0,slow,False
3.0,TB-C-10%,TP_HIT,27.241788827617487,27.1447658438794,0.0970229837380856,0.9964384503399526,305.0,slow,False
3.0,TB-B,TP_HIT,13.863557639064219,13.849135684422617,0.014421954641601786,0.9989597219547048,115.0,early,False
3.0,TB-C-2.5%,TP_HIT,13.70877967514415,13.694587254286276,0.01419242085787431,0.9989647203329406,115.0,early,False
3.0,TB-C-5%,TP_HIT,13.567823107794403,13.553853314014376,0.013969793780027828,0.9989703732375459,115.0,early,False
3.0,TB-C-10%,TP_HIT,13.285909973094927,13.272385433470589,0.013524539624338416,0.998982038892953,115.0,early,False
3.0,TB-B,TP_HIT,21.161667703458228,21.142195174802737,0.019472528655491317,0.9990798206961586,215.0,slow,False
3.0,TB-C-2.5%,TP_HIT,20.776704894333943,20.757966074502413,0.018738819831529696,0.9990980850944925,215.0,slow,False
3.0,TB-C-5%,TP_HIT,20.421608356903537,20.40358350662149,0.018024850282046145,0.9991173638252664,215.0,slow,False
3.0,TB-C-10%,TP_HIT,19.711415282042715,19.69481837085964,0.01659691118307549,0.9991580050977773,215.0,slow,False
3.0,TB-B,TIMEOUT,-0.7814275673670501,-12.109134167859121,11.327706600492071,,150.0,early,False
3.0,TB-C-2.5%,TIMEOUT,-0.23983596190587164,-11.430248465716982,11.19041250381111,,150.0,early,False
3.0,TB-C-5%,TIMEOUT,0.3130246414222668,-10.738831725989364,11.05185636741163,-34.30666568994739,150.0,early,True
3.0,TB-C-10%,TIMEOUT,1.4187458480785136,-9.355998246534167,10.77474409461268,-6.594555507743347,150.0,early,True
3.0,TB-B,TP_HIT,6.186543676831171,6.158279058169946,0.028264618661225427,0.9954312746926726,220.0,slow,False
3.0,TB-C-2.5%,TP_HIT,6.21408423273618,6.18622951253478,0.02785472020140034,0.9955174858984596,220.0,slow,False
3.0,TB-C-5%,TP_HIT,6.2654237721634445,6.237954727417222,0.027469044746222693,0.9956157722533846,220.0,slow,False
3.0,TB-C-10%,TP_HIT,6.368102851017962,6.341405157182095,0.026697693835867398,0.995807590665468,220.0,slow,False
3.0,TB-B,TP_HIT,21.402938764774632,21.375802151094046,0.027136613680585953,0.9987321080540001,240.0,slow,False
3.0,TB-C-2.5%,TP_HIT,20.8856470870688,20.85906641940155,0.026580667667250424,0.9987273237187031,240.0,slow,False
3.0,TB-C-5%,TP_HIT,20.38553564320384,20.359498153658816,0.026037489545025494,0.9987227468534188,240.0,slow,False
3.0,TB-C-10%,TP_HIT,19.385312755473905,19.360361622173333,0.02495113330057208,0.9987128846660714,240.0,slow,False
3.0,TB-B,TP_HIT,24.46435249871008,24.448176255138964,0.0161762435711168,0.9993387830897233,295.0,slow,False
3.0,TB-C-2.5%,TP_HIT,23.650758483517517,23.634913813534407,0.015844669983110293,0.9993300565817307,295.0,slow,False
3.0,TB-C-5%,TP_HIT,22.84733898592047,22.83181447132149,0.015524514598979522,0.9993205110403208,295.0,slow,False
3.0,TB-C-10%,TP_HIT,21.240499990726356,21.22561578689565,0.014884203830707321,0.9992992536033894,295.0,slow,False
3.0,TB-B,TP_HIT,23.045362133785336,23.09766641795436,-0.05230428416902555,1.002269623009844,420.0,slow,False
3.0,TB-C-2.5%,TP_HIT,21.933905724574952,21.985390108922555,-0.05148438434760294,1.0023472511003784,420.0,slow,False
3.0,TB-C-5%,TP_HIT,20.795961303724418,20.84659916172848,-0.05063785800406251,1.0024349852004675,420.0,slow,False
3.0,TB-C-10%,TP_HIT,18.520072462023382,18.569017267340374,-0.0489448053169923,1.0026427977221664,420.0,slow,False
3.0,TB-B,TP_HIT,28.756765497290136,28.971451140113803,-0.21468564282366742,1.007465569896722,85.0,early,False
3.0,TB-C-2.5%,TP_HIT,27.352744017723072,27.560230854981963,-0.20748683725889094,1.0075855949635053,85.0,early,False
3.0,TB-C-5%,TP_HIT,25.744366371599344,25.944051371885823,-0.19968500028647895,1.0077564542628157,85.0,early,False
3.0,TB-C-10%,TP_HIT,22.527611079352017,22.711692405693665,-0.18408132634164787,1.008171364717423,85.0,early,False
3.0,TB-B,TP_HIT,17.542364621182532,17.56334805839026,-0.020983437207728883,1.001196157853337,30.0,early,False
3.0,TB-C-2.5%,TP_HIT,18.389388729589978,18.411270897630878,-0.02188216804090004,1.001189934497697,30.0,early,False
3.0,TB-C-5%,TP_HIT,19.229504621863764,19.252283797517993,-0.022779175654228823,1.0011845950325902,30.0,early,False
3.0,TB-C-10%,TP_HIT,20.909736406411294,20.934309597292188,-0.024573190880893492,1.0011752032834502,30.0,early,False
3.0,TB-B,TP_HIT,34.29111931286856,34.30011108196416,-0.008991769095601398,1.0002622185940786,150.0,early,False
3.0,TB-C-2.5%,TP_HIT,33.81309813271345,33.82215432717426,-0.009056194460811184,1.0002678309578514,150.0,early,False
3.0,TB-C-5%,TP_HIT,33.33795759089189,33.346968825073205,-0.00901123418131533,1.0002702995274004,150.0,early,False
3.0,TB-C-10%,TP_HIT,33.2504314278591,33.259388520562965,-0.008957092703866465,1.0002693827514177,150.0,early,False
3.0,TB-B,TP_HIT,17.08193692864432,17.110606226319167,-0.028669297674845495,1.001678339979512,255.0,slow,False
3.0,TB-C-2.5%,TP_HIT,16.509574497389863,16.537686460658367,-0.02811196326850407,1.001702767280462,255.0,slow,False
3.0,TB-C-5%,TP_HIT,15.919082630284723,15.946623911165752,-0.02754128088102803,1.0017300796484738,255.0,slow,False
3.0,TB-C-10%,TP_HIT,14.738098896074437,14.764498812180499,-0.026399916106061738,1.0017912701151093,255.0,slow,False
3.0,TB-B,TP_HIT,12.20706926552321,12.188752919071248,0.018316346451960897,0.9984995295714679,185.0,early,False
3.0,TB-C-2.5%,TP_HIT,12.102382795508849,12.084374853301771,0.018007942207077576,0.9985120333316708,185.0,early,False
3.0,TB-C-5%,TP_HIT,11.727694162192659,11.710124314722098,0.01756984747056123,0.9985018497901146,185.0,early,False
3.0,TB-C-10%,TP_HIT,10.182539885762303,10.166234217252946,0.01630566850935722,0.9983986639195829,185.0,early,False
3.0,TB-B,TP_HIT,7.562627385964582,7.553215319791093,0.009412066173489109,0.9987554502300409,205.0,early,False
3.0,TB-C-2.5%,TP_HIT,7.257012806136213,7.247796938452833,0.009215867683380452,0.9987300742151664,205.0,early,False
3.0,TB-C-5%,TP_HIT,6.959095975582397,6.95007298314113,0.009022992441266808,0.9987034246297326,205.0,early,False
3.0,TB-C-10%,TP_HIT,6.363262314474742,6.35462507251771,0.008637241957032415,0.9986426393365263,205.0,early,False
3.0,TB-B,TP_HIT,8.37475206945777,8.399581842505338,-0.024829773047567727,1.0029648367905863,305.0,slow,False
3.0,TB-C-2.5%,TP_HIT,8.011808120593887,8.036167779249553,-0.024359658655665584,1.003040469553065,305.0,slow,False
3.0,TB-C-5%,TP_HIT,7.637817869420719,7.661699578261064,-0.023881708840345794,1.0031267711863043,305.0,slow,False
3.0,TB-C-10%,TP_HIT,6.889837367074385,6.912763176284088,-0.022925809209702663,1.0033274819111495,305.0,slow,False
3.0,TB-B,TIMEOUT,57.85186689055709,28.63839943354674,29.21346745701035,0.4950298231122644,330.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,54.78945923619703,25.452557166978384,29.33690206921865,0.4645520784801427,330.0,slow,False
3.0,TB-C-5%,TIMEOUT,51.77013507311891,22.264583698738956,29.50555137437995,0.4300661697577761,330.0,slow,False
3.0,TB-C-10%,TIMEOUT,45.73148674696267,15.88863676226013,29.842849984702543,0.3474331995846472,330.0,slow,False
3.0,TB-B,TP_HIT,47.23808274831019,47.21119321768157,0.026889530628622538,0.9994307658341705,240.0,slow,False
3.0,TB-C-2.5%,TP_HIT,45.87252197431873,45.8464669461966,0.026055028122129897,0.9994320123027742,240.0,slow,False
3.0,TB-C-5%,TP_HIT,44.526317887667545,44.501060610301224,0.025257277366321773,0.9994327562088102,240.0,slow,False
3.0,TB-C-10%,TP_HIT,41.83390971436519,41.81024793851047,0.023661775854719735,0.9994343876530719,240.0,slow,False
3.0,TB-B,TIMEOUT,111.80788519472755,110.95924280326862,0.8486423914589238,0.9924098162667069,125.0,early,False
3.0,TB-C-2.5%,TIMEOUT,108.62719412621537,107.79784283932459,0.829351286890784,0.9923651596309562,125.0,early,False
3.0,TB-C-5%,TIMEOUT,106.19407607800426,105.38107345072088,0.8130026272833817,0.9923441809815625,125.0,early,False
3.0,TB-C-10%,TIMEOUT,101.32783998158189,100.54753467351341,0.7803053080684776,0.9922992012046215,125.0,early,False
3.0,TB-B,TP_HIT,24.700303156199606,24.67796268208888,0.02234047411072737,0.9990955384648743,125.0,early,False
3.0,TB-C-2.5%,TP_HIT,24.220441346234356,24.198918366156203,0.021522980078152898,0.9991113712681582,125.0,early,False
3.0,TB-C-5%,TP_HIT,23.77197582057774,23.751247812163616,0.020728008414124588,0.9991280485656484,125.0,early,False
3.0,TB-C-10%,TP_HIT,22.87504476926456,22.855906704178455,0.019138065086103495,0.9991633649123249,125.0,early,False
3.0,TB-B,TP_HIT,16.78798080563327,16.788171985733175,-0.00019118009990393148,1.0000113879150874,250.0,slow,False
3.0,TB-C-2.5%,TP_HIT,16.759509432331715,16.75941551566744,9.391666427660539e-05,0.9999943962163895,250.0,slow,False
3.0,TB-C-5%,TP_HIT,16.729291493276882,16.728911492603938,0.0003800006729441918,0.9999772853098353,250.0,slow,False
3.0,TB-C-10%,TP_HIT,16.66885561516721,16.667903446476934,0.000952168690275812,0.9999428773808917,250.0,slow,False
3.0,TB-B,TIMEOUT,7.701167853966236,5.344685894716736,2.3564819592495,0.6940097912505737,195.0,early,False
3.0,TB-C-2.5%,TIMEOUT,7.233467858940983,4.8520553666720865,2.381412492268897,0.6707785893697815,195.0,early,False
3.0,TB-C-5%,TIMEOUT,7.140763110847615,4.727763058343589,2.4130000525040263,0.6620809267796028,195.0,early,False
3.0,TB-C-10%,TIMEOUT,7.0807649870197515,4.647321598123735,2.4334433888960163,0.656330439810256,195.0,early,False
3.0,TB-B,TP_HIT,32.76746802792137,32.76014789639923,0.007320131522135398,0.9997766036876606,225.0,slow,False
3.0,TB-C-2.5%,TP_HIT,31.732302909791965,31.72526481827592,0.007038091516044176,0.9997782041998007,225.0,slow,False
3.0,TB-C-5%,TP_HIT,30.707057037233223,30.70027742866988,0.00677960856334181,0.9997792165965262,225.0,slow,False
3.0,TB-C-10%,TP_HIT,28.656565292115776,28.65030264945781,0.0062626426579655,0.9997814587130689,225.0,slow,False
3.0,TB-B,TP_HIT,8.903306751591263,8.88524084495041,0.018065906640853058,0.9979708767601853,45.0,early,False
3.0,TB-C-2.5%,TP_HIT,9.475964773290663,9.457233060655096,0.018731712635567277,0.9980232395240255,45.0,early,False
3.0,TB-C-5%,TP_HIT,10.114173197107096,10.094733060655194,0.01944013645190168,0.9980779312284802,45.0,early,False
3.0,TB-C-10%,TP_HIT,10.587665476751216,10.56769975462036,0.019965722130855568,0.9981142469815752,45.0,early,False
3.0,TB-B,TIMEOUT,28.84375540986689,4.209756491561334,24.633998918305558,0.14595036019897945,95.0,early,False
3.0,TB-C-2.5%,TIMEOUT,27.72332808110318,3.632985779731282,24.090342301371898,0.13104435979342624,95.0,early,False
3.0,TB-C-5%,TIMEOUT,26.554226505674468,3.027413674004169,23.5268128316703,0.11400873127888814,95.0,early,False
3.0,TB-C-10%,TIMEOUT,24.216023354817036,1.8162694625499238,22.399753892267114,0.07500279612129762,95.0,early,False
3.0,TB-B,TP_HIT,42.284025526299814,42.348156656460134,-0.06413113016031957,1.0015166751358722,210.0,slow,False
3.0,TB-C-2.5%,TP_HIT,41.12594729219593,41.188341643344955,-0.06239435114902392,1.0015171529230857,210.0,slow,False
3.0,TB-C-5%,TP_HIT,39.91053188383029,39.97111981683766,-0.06058793300736909,1.0015180938501076,210.0,slow,False
3.0,TB-C-10%,TP_HIT,37.47970106709897,37.53667616382309,-0.05697509672411627,1.0015201587820062,210.0,slow,False
3.0,TB-B,TP_HIT,18.8014568595882,18.82239125719567,-0.02093439760746918,1.0011134455039208,195.0,early,False
3.0,TB-C-2.5%,TP_HIT,18.258537305471535,18.278865837681302,-0.020328532209767047,1.0011133713434797,195.0,early,False
3.0,TB-C-5%,TP_HIT,17.693865431071234,17.71357373471385,-0.019708303642616443,1.00111384952708,195.0,early,False
3.0,TB-C-10%,TP_HIT,16.56452168227061,16.582989528778942,-0.018467846508332997,1.0011149036997609,195.0,early,False
3.0,TB-B,TP_HIT,17.02243245291289,16.970514021605357,0.05191843130753426,0.9969499992758879,250.0,slow,False
3.0,TB-C-2.5%,TP_HIT,16.064182962486658,16.01380793278761,0.0503750296990475,0.9968641399430843,250.0,slow,False
3.0,TB-C-5%,TP_HIT,15.139523832711511,15.090655929587093,0.04886790312441747,0.9967721637969333,250.0,slow,False
3.0,TB-C-10%,TP_HIT,13.29020557316112,13.244351923185992,0.045853649975128974,0.9965498163498894,250.0,slow,False
3.0,TB-B,TP_HIT,31.259147382754495,31.25481273065957,0.004334652094925673,0.9998613317234201,280.0,slow,False
3.0,TB-C-2.5%,TP_HIT,29.279365385068974,29.27583227794285,0.00353310712612398,0.9998793311576375,280.0,slow,False
3.0,TB-C-5%,TP_HIT,27.308390844773346,27.305633814987583,0.0027570297857621995,0.9998990409284298,280.0,slow,False
3.0,TB-C-10%,TP_HIT,23.366441764182103,23.36523688907705,0.0012048751050528494,0.9999484356618259,280.0,slow,False
3.0,TB-B,TP_HIT,26.72862739070415,26.54444792846026,0.1841794622438897,0.9931092809386858,265.0,slow,False
3.0,TB-C-2.5%,TP_HIT,25.726248820430985,25.545291520944314,0.18095729948667127,0.9929660441073337,265.0,slow,False
3.0,TB-C-5%,TP_HIT,24.81824219133045,24.640305402893954,0.1779367884364973,0.9928304032548021,265.0,slow,False
3.0,TB-C-10%,TP_HIT,23.002228933129334,22.830333166793178,0.17189576633615644,0.992526995238771,265.0,slow,False
3.0,TB-B,TIMEOUT,22.64064316159534,16.62369265827633,6.016950503319009,0.7342411847413687,410.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,20.96375402544815,14.676048531477786,6.287705493970364,0.7000677700025653,410.0,slow,False
3.0,TB-C-5%,TIMEOUT,19.302755533119367,12.717765128215,6.584990404904367,0.6588574935010733,410.0,slow,False
3.0,TB-C-10%,TIMEOUT,15.980758548461825,8.801198321689451,7.179560226772374,0.550737206559984,410.0,slow,False
3.0,TB-B,TIMEOUT,5.002351404796187,-1.9237680026653585,6.926119407461545,-0.3845727432944586,145.0,early,True
3.0,TB-C-2.5%,TIMEOUT,4.946330714327541,-2.011886742580751,6.958217456908292,-0.40674327269568133,145.0,early,True
3.0,TB-C-5%,TIMEOUT,4.868277031893914,-2.129119444608248,6.997396476502162,-0.437345580512281,145.0,early,True
3.0,TB-C-10%,TIMEOUT,4.7121696670267035,-2.363584848663205,7.075754515689908,-0.5015916267197114,145.0,early,True
3.0,TB-B,TIMEOUT,20.193356853516608,12.257911506044977,7.9354453474716315,0.6070269344004734,435.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,19.540326383038256,11.589597529778914,7.950728853259342,0.5931117680735939,435.0,slow,False
3.0,TB-C-5%,TIMEOUT,18.90328221903928,10.94862598357783,7.954656235461449,0.5791917962559134,435.0,slow,False
3.0,TB-C-10%,TIMEOUT,17.629193891041364,9.666682891175729,7.962510999865636,0.5483338007921084,435.0,slow,False
3.0,TB-B,TIMEOUT,-6.594836341152986,-11.65540837962888,5.060572038475895,,240.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,-6.335956312091287,-11.040598223616781,4.704641911525494,,240.0,slow,False
3.0,TB-C-5%,TIMEOUT,-6.0733653588559555,-10.409198139026973,4.3358327801710175,,240.0,slow,False
3.0,TB-C-10%,TIMEOUT,-5.548183452385309,-9.146397969847408,3.5982145174620994,,240.0,slow,False
3.0,TB-B,TP_HIT,29.879193016779883,29.95833958287628,-0.07914656609639792,1.0026488856660871,295.0,slow,False
3.0,TB-C-2.5%,TP_HIT,28.5508850504656,28.627872661107798,-0.07698761064219894,1.0026965052223817,295.0,slow,False
3.0,TB-C-5%,TP_HIT,27.166344488808438,27.24110469258886,-0.07476020378042136,1.002751941977737,295.0,slow,False
3.0,TB-C-10%,TP_HIT,24.39726336549415,24.46756875555099,-0.07030539005683778,1.00288169164728,295.0,slow,False
3.0,TB-B,TP_HIT,10.741047668483944,10.738019163108593,0.0030285053753509317,0.999718043763623,275.0,slow,False
3.0,TB-C-2.5%,TP_HIT,10.655405933917624,10.652604710578991,0.0028012233386327523,0.9997371077783422,275.0,slow,False
3.0,TB-C-5%,TP_HIT,10.576733667528508,10.57415731584462,0.002576351683888589,0.9997564132968765,275.0,slow,False
3.0,TB-C-10%,TP_HIT,10.419389134750283,10.417262526375875,0.0021266083744073683,0.9997958989392848,275.0,slow,False
3.0,TB-B,TP_HIT,7.429850832546624,7.4148621518228985,0.014988680723725167,0.9979826404242106,295.0,slow,False
3.0,TB-C-2.5%,TP_HIT,7.633232112975772,7.618369952074904,0.01486216090086856,0.9980529662034507,295.0,slow,False
3.0,TB-C-5%,TP_HIT,7.853037835824541,7.838292330745158,0.014745505079382326,0.9981223183451231,295.0,slow,False
3.0,TB-C-10%,TP_HIT,8.292649281522035,8.278137088085632,0.014512193436402754,0.9982499931030799,295.0,slow,False
3.0,TB-B,TP_HIT,32.47122231906613,32.47523728737197,-0.004014968305838806,1.0001236469716597,230.0,slow,False
3.0,TB-C-2.5%,TP_HIT,31.34769763308883,31.35156035567599,-0.0038627225871579185,1.0001232218912013,230.0,slow,False
3.0,TB-C-5%,TP_HIT,30.219369559934723,30.223063229756054,-0.0036936698213310137,1.0001222285532465,230.0,slow,False
3.0,TB-C-10%,TP_HIT,27.962713413626528,27.966068977916205,-0.003355564289677204,1.000120001383272,230.0,slow,False
3.0,TB-B,TIMEOUT,15.357736430409307,-1.8360900612727455,17.193826491682053,-0.11955473188335027,255.0,slow,True
3.0,TB-C-2.5%,TIMEOUT,14.457892712515488,-3.069564503945493,17.52745721646098,-0.21231064339606848,255.0,slow,True
3.0,TB-C-5%,TIMEOUT,13.593438171702303,-4.265734242228531,17.859172413930835,-0.3138083381368949,255.0,slow,True
3.0,TB-C-10%,TIMEOUT,11.864529090075948,-6.658073718794608,18.522602808870555,-0.5611747139938099,255.0,slow,True
3.0,TB-B,TIMEOUT,8.478107455845528,3.3862444505191256,5.0918630053264025,0.39941041891187173,420.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,7.07140404177046,1.2868300274561975,5.784574014314263,0.18197659472644348,420.0,slow,False
3.0,TB-C-5%,TIMEOUT,7.365008101970428,-0.8090352093316433,8.174043311302071,-0.10984851586452359,420.0,slow,True
3.0,TB-C-10%,TIMEOUT,7.95221622237035,-5.000765682907296,12.952981905277646,-0.6288518248333919,420.0,slow,True
3.0,TB-B,TP_HIT,16.538294866240282,16.517873799176222,0.020421067064059883,0.9987652253615489,65.0,early,False
3.0,TB-C-2.5%,TP_HIT,15.925134111888198,15.905300158757267,0.019833953130930837,0.9987545503233078,65.0,early,False
3.0,TB-C-5%,TP_HIT,15.331954828144756,15.312695404412569,0.01925942373218703,0.9987438376940145,65.0,early,False
3.0,TB-C-10%,TP_HIT,14.14559626065785,14.127485895723169,0.018110364934681655,0.9987197171048172,65.0,early,False
3.0,TB-B,TP_HIT,17.502001541539304,17.500418030916624,0.0015835106226802509,0.999909524026785,255.0,slow,False
3.0,TB-C-2.5%,TP_HIT,17.026568961729602,17.024983818086127,0.001585143643474396,0.9999069017576567,255.0,slow,False
3.0,TB-C-5%,TP_HIT,16.551574121850525,16.549983047518612,0.0015910743319125231,0.999903871721191,255.0,slow,False
3.0,TB-C-10%,TP_HIT,15.601584442092378,15.599981506383589,0.0016029357087887774,0.9998972581461365,255.0,slow,False
3.0,TB-B,TIMEOUT,6.85026000687559,6.824911366632833,0.025348640242757625,0.9962996090342097,280.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,6.622225833069862,6.597370634439361,0.024855198630501008,0.9962467002399134,280.0,slow,False
3.0,TB-C-5%,TIMEOUT,6.421628835422112,6.397245426555649,0.02438340886646273,0.9962029246019386,280.0,slow,False
3.0,TB-C-10%,TIMEOUT,6.02043484012658,5.996995010788183,0.023439829338396834,0.9961066218702063,280.0,slow,False
3.0,TB-B,TIMEOUT,6.331193079331335,-0.5128664845145128,6.844059563845848,-0.08100629345656898,135.0,early,True
3.0,TB-C-2.5%,TIMEOUT,5.955500407589216,-0.8993109026647765,6.854811310253993,-0.15100509463802003,135.0,early,True
3.0,TB-C-5%,TIMEOUT,5.588858015102444,-1.2849923742202787,6.8738503893227225,-0.22992038279518268,135.0,early,True
3.0,TB-C-10%,TIMEOUT,4.8555732301289005,-2.056355317331281,6.911928547460182,-0.42350413017593214,135.0,early,True
3.0,TB-B,TIMEOUT,6.164967597731632,6.112431025769585,0.05253657196204742,0.9914782079339106,115.0,early,False
3.0,TB-C-2.5%,TIMEOUT,4.801556744532309,4.750963429414936,0.050593315117373194,0.9894631433492929,115.0,early,False
3.0,TB-C-5%,TIMEOUT,3.504503547638734,3.455771211767905,0.048732335870829147,0.9860943682297985,115.0,early,False
3.0,TB-C-10%,TIMEOUT,0.9103971538514806,0.8653867764737981,0.04501037737768243,0.9505596242395269,115.0,early,False
3.0,TB-B,TP_HIT,13.154771136491764,13.143207737300187,0.011563399191576451,0.9991209729860294,150.0,early,False
3.0,TB-C-2.5%,TP_HIT,13.759999837029632,13.747857112390825,0.012142724638806612,0.9991175345361466,150.0,early,False
3.0,TB-C-5%,TP_HIT,14.365239352581472,14.352516974885926,0.012722377695546072,0.9991143636814336,150.0,early,False
3.0,TB-C-10%,TP_HIT,15.575718383685164,15.561836699876121,0.013881683809042755,0.9991087612483041,150.0,early,False
3.0,TB-B,TIMEOUT,11.483254296405999,11.483594332397434,-0.0003400359914351725,1.000029611465762,295.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,10.28440218813233,10.284429498717511,-2.7310585181794522e-05,1.000002655534535,295.0,slow,False
3.0,TB-C-5%,TIMEOUT,9.081598281573477,9.081307093894534,0.00029118767894331654,0.999967936516248,295.0,slow,False
3.0,TB-C-10%,TIMEOUT,6.675990468455783,6.675062284248586,0.0009281842071970914,0.9998609668165971,295.0,slow,False
3.0,TB-B,TIMEOUT,-10.2,-21.549328018930957,11.349328018930958,,115.0,early,False
3.0,TB-C-2.5%,TIMEOUT,-10.2,-21.85297991272106,11.652979912721062,,115.0,early,False
3.0,TB-C-5%,TIMEOUT,-10.2,-22.186455146659977,11.986455146659978,,115.0,early,False
3.0,TB-C-10%,TIMEOUT,-10.2,-22.853405614537813,12.653405614537814,,115.0,early,False
3.0,TB-B,TIMEOUT,4.713184573879216,3.725043380112224,0.9881411937669924,0.7903453220900075,220.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,4.242765889502305,3.260326369018177,0.9824395204841281,0.7684436176610789,220.0,slow,False
3.0,TB-C-5%,TIMEOUT,3.793681053693433,2.8227228627808714,0.9709581909125617,0.7440590874218956,220.0,slow,False
3.0,TB-C-10%,TIMEOUT,2.895511382075677,1.9475158503062353,0.9479955317694415,0.6725982368303242,220.0,slow,False
3.0,TB-B,TP_HIT,106.31720612951176,108.48864886946822,-2.1714427399564613,1.0204241892635073,285.0,slow,False
3.0,TB-C-2.5%,TP_HIT,100.37501899788613,102.52536881768582,-2.150349819799686,1.021423157288219,285.0,slow,False
3.0,TB-C-5%,TP_HIT,93.91705108918305,96.04324352329004,-2.126192434106997,1.0226390459394639,285.0,slow,False
3.0,TB-C-10%,TP_HIT,81.00111527177638,83.07899293449819,-2.0778776627218036,1.0256524574476544,285.0,slow,False
3.0,TB-B,TIMEOUT,79.74109728009297,55.86159933895273,23.879497941140244,0.7005371288375579,330.0,slow,False
3.0,TB-C-2.5%,TIMEOUT,77.01357855773207,51.79764829805134,25.215930259680732,0.672578125417481,330.0,slow,False
