policy_id,kind,cap_mult,treatment,w_A_pct,w_B_pct,f_pct,dd_reduction_pp,cagr_reduction_pp,terminal_reduction_pct,worst_day_improvement_pp,worst_episode_improvement_pp,dd_reduction_per_cagr_pp
H1-2.00-REJ,H1,2.0,REJECT,100,0,2.0,4.440892098500626e-14,1.4403965960436693,1.305790742476826,-0.8878737039755974,-0.9036795731487246,3.083103716503083e-14
H1-3.00-REJ,H1,3.0,REJECT,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-SCA,H1,1.0,SCALE,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H1-1.00-SCA,H1,1.0,SCALE,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H1-1.00-SCA,H1,1.0,SCALE,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H1-1.00-SCA,H1,1.0,SCALE,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H1-1.00-SCA,H1,1.0,SCALE,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H1-1.00-SCA,H1,1.0,SCALE,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H1-1.50-SCA,H1,1.5,SCALE,100,0,0.25,0.3719172202662019,0.6715762280027127,1.6507770980245886,-0.4311693989386236,-0.4606581851483433,0.5537974763822338
H1-1.50-SCA,H1,1.5,SCALE,100,0,0.5,0.7265946593683557,1.5266792592416811,3.2247465694450126,-0.8571878735117944,-0.9213163702966866,0.47593144072007854
H1-1.50-SCA,H1,1.5,SCALE,100,0,0.75,1.0644675845438225,2.599329191081856,4.724825196042769,-1.2780558728293114,-1.3819745554450293,0.40951626604123387
H1-1.50-SCA,H1,1.5,SCALE,100,0,1.0,1.3859678585266906,3.928435512869588,6.153763002378435,-1.6937743484877885,-1.8426327405933731,0.3528040243975618
H1-1.50-SCA,H1,1.5,SCALE,100,0,1.5,1.9815595787934903,7.5393175918319955,8.808434796137915,-2.50976903240911,-2.7639491108900587,0.26283009763911364
H1-1.50-SCA,H1,1.5,SCALE,100,0,2.0,2.5167485568156427,12.789361757439721,11.207747692877762,-3.305189490935306,-3.6852654811867462,0.19678453112420727
H1-2.00-SCA,H1,2.0,SCALE,100,0,0.25,-3.365363543395006e-14,0.07567288944305695,0.18690348672236629,-0.11274850945963838,-0.11295994664359058,-4.447251278712446e-13
H1-2.00-SCA,H1,2.0,SCALE,100,0,0.5,1.5265566588595902e-14,0.1721233525067145,0.3670152328575489,-0.22505330521385147,-0.22591989328718115,8.868968891365507e-14
H1-2.00-SCA,H1,2.0,SCALE,100,0,0.75,6.245004513516506e-14,0.2931654681445517,0.5403508510406723,-0.3368835322304149,-0.33887983993077175,2.1301978548296379e-13
H1-2.00-SCA,H1,2.0,SCALE,100,0,1.0,-1.3322676295501878e-13,0.4431395429684626,0.7069239206903893,-0.4482088726168044,-0.4518397865743623,-3.00642912755137e-13
H1-2.00-SCA,H1,2.0,SCALE,100,0,1.5,-9.71445146547012e-14,0.850176169711947,1.0198265264955628,-0.6692262963161208,-0.6777596798615435,-1.1426398211986497e-13
H1-2.00-SCA,H1,2.0,SCALE,100,0,2.0,4.440892098500626e-14,1.4403965960436693,1.305790742476826,-0.8878737039755974,-0.9036795731487246,3.083103716503083e-14
H2-1.00-REJ,H2,1.0,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H2-1.00-REJ,H2,1.0,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H2-1.00-REJ,H2,1.0,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H2-1.00-REJ,H2,1.0,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H2-1.00-REJ,H2,1.0,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H2-1.00-REJ,H2,1.0,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H2-1.50-REJ,H2,1.5,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H2-1.50-REJ,H2,1.5,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H2-1.50-REJ,H2,1.5,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H2-1.50-REJ,H2,1.5,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H2-1.50-REJ,H2,1.5,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H2-1.50-REJ,H2,1.5,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H2-2.00-REJ,H2,2.0,REJECT,100,0,0.25,-3.365363543395006e-14,0.07567288944305695,0.18690348672236629,-0.11274850945963838,-0.11295994664359058,-4.447251278712446e-13
H2-2.00-REJ,H2,2.0,REJECT,100,0,0.5,1.5265566588595902e-14,0.1721233525067145,0.3670152328575489,-0.22505330521385147,-0.22591989328718115,8.868968891365507e-14
H2-2.00-REJ,H2,2.0,REJECT,100,0,0.75,6.245004513516506e-14,0.2931654681445517,0.5403508510406723,-0.3368835322304149,-0.33887983993077175,2.1301978548296379e-13
H2-2.00-REJ,H2,2.0,REJECT,100,0,1.0,-1.3322676295501878e-13,0.4431395429684626,0.7069239206903893,-0.4482088726168044,-0.4518397865743623,-3.00642912755137e-13
H2-2.00-REJ,H2,2.0,REJECT,100,0,1.5,-9.71445146547012e-14,0.850176169711947,1.0198265264955628,-0.6692262963161208,-0.6777596798615435,-1.1426398211986497e-13
H2-2.00-REJ,H2,2.0,REJECT,100,0,2.0,4.440892098500626e-14,1.4403965960436693,1.305790742476826,-0.8878737039755974,-0.9036795731487246,3.083103716503083e-14
H2-1.00-SCA,H2,1.0,SCALE,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H2-1.00-SCA,H2,1.0,SCALE,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H2-1.00-SCA,H2,1.0,SCALE,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H2-1.00-SCA,H2,1.0,SCALE,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H2-1.00-SCA,H2,1.0,SCALE,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H2-1.00-SCA,H2,1.0,SCALE,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H2-1.50-SCA,H2,1.5,SCALE,100,0,0.25,0.3719172202662019,0.6715762280027127,1.6507770980245886,-0.4311693989386236,-0.4606581851483433,0.5537974763822338
H2-1.50-SCA,H2,1.5,SCALE,100,0,0.5,0.7265946593683557,1.5266792592416811,3.2247465694450126,-0.8571878735117944,-0.9213163702966866,0.47593144072007854
H2-1.50-SCA,H2,1.5,SCALE,100,0,0.75,1.0644675845438225,2.599329191081856,4.724825196042769,-1.2780558728293114,-1.3819745554450293,0.40951626604123387
H2-1.50-SCA,H2,1.5,SCALE,100,0,1.0,1.3859678585266906,3.928435512869588,6.153763002378435,-1.6937743484877885,-1.8426327405933731,0.3528040243975618
H2-1.50-SCA,H2,1.5,SCALE,100,0,1.5,1.9815595787934903,7.5393175918319955,8.808434796137915,-2.50976903240911,-2.7639491108900587,0.26283009763911364
H2-1.50-SCA,H2,1.5,SCALE,100,0,2.0,2.5167485568156427,12.789361757439721,11.207747692877762,-3.305189490935306,-3.6852654811867462,0.19678453112420727
H3-0.50-REJ,H3,0.5,REJECT,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-SCA,H3,0.75,SCALE,100,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,100,0,0.25,1.0904583222432918,5.26491364822157,12.467878179915122,-0.45780999149019896,-0.4606581851483433,0.20711798808165385
H4-1.00-REJ,H4,1.0,REJECT,100,0,0.5,2.1444416285895085,11.852011225056568,23.271713504747353,-0.909926969515542,-0.9213163702966866,0.18093482936093602
H4-1.00-REJ,H4,1.0,REJECT,100,0,0.75,3.1624863449803744,19.99334563672768,32.64614360894684,-1.356356358014928,-1.3819745554450293,0.15817694559188247
H4-1.00-REJ,H4,1.0,REJECT,100,0,1.0,4.1451354662851045,29.95407663636702,40.791134885687164,-1.7971040631055646,-1.8426327405933731,0.13838301599497568
H4-1.00-REJ,H4,1.0,REJECT,100,0,1.5,6.006448354640749,56.58381332567852,54.05048615214068,-2.661580443035939,-2.7639491108900587,0.10615135321597244
H4-1.00-REJ,H4,1.0,REJECT,100,0,2.0,7.732834346756801,94.68319478186858,64.13870710973232,-3.503412904054104,-3.6852654811867462,0.0816706107622554
H4-1.50-REJ,H4,1.5,REJECT,100,0,0.25,1.0904583222432918,5.26491364822157,12.467878179915122,-0.45780999149019896,-0.4606581851483433,0.20711798808165385
H4-1.50-REJ,H4,1.5,REJECT,100,0,0.5,2.1444416285895085,11.852011225056568,23.271713504747353,-0.909926969515542,-0.9213163702966866,0.18093482936093602
H4-1.50-REJ,H4,1.5,REJECT,100,0,0.75,3.1624863449803744,19.99334563672768,32.64614360894684,-1.356356358014928,-1.3819745554450293,0.15817694559188247
H4-1.50-REJ,H4,1.5,REJECT,100,0,1.0,4.1451354662851045,29.95407663636702,40.791134885687164,-1.7971040631055646,-1.8426327405933731,0.13838301599497568
H4-1.50-REJ,H4,1.5,REJECT,100,0,1.5,6.006448354640749,56.58381332567852,54.05048615214068,-2.661580443035939,-2.7639491108900587,0.10615135321597244
H4-1.50-REJ,H4,1.5,REJECT,100,0,2.0,7.732834346756801,94.68319478186858,64.13870710973232,-3.503412904054104,-3.6852654811867462,0.0816706107622554
H4-2.00-REJ,H4,2.0,REJECT,100,0,0.25,0.3933554995972463,2.6281966143196778,6.35889328912824,-0.11274850945963942,-0.11295994664359058,0.14966745541564758
H4-2.00-REJ,H4,2.0,REJECT,100,0,0.5,0.7739352544538218,5.990920139349543,12.26411066809869,-0.2250533052138584,-0.22591989328718115,0.12918470559646802
H4-2.00-REJ,H4,2.0,REJECT,100,0,0.75,1.1418035515958782,10.230729375718406,17.750908390609908,-0.336883532230451,-0.33887983993077175,0.11160529319696724
H4-2.00-REJ,H4,2.0,REJECT,100,0,1.0,1.4970362689549792,15.512565697875559,22.851600391797646,-0.448208872616785,-0.4518397865743623,0.09650474964048004
H4-2.00-REJ,H4,2.0,REJECT,100,0,1.5,2.1699532026646455,29.991789752176466,32.01075416071399,-0.6692262963161083,-0.6777596798615435,0.0723515742339843
H4-2.00-REJ,H4,2.0,REJECT,100,0,2.0,2.7935046172995386,51.31433246880741,39.95056969953746,-0.887873703975621,-0.9036795731487246,0.05443907155954205
H4-3.00-REJ,H4,3.0,REJECT,100,0,0.25,-1.7694179454963432e-14,-0.22323503266110656,-0.5526921914106547,-2.0816681711721685e-14,0.0,-1.7694179454963432e-07
H4-3.00-REJ,H4,3.0,REJECT,100,0,0.5,8.326672684688674e-14,-0.5218262705459553,-1.1180551206988485,-4.0592529337857286e-14,0.0,8.326672684688674e-07
H4-3.00-REJ,H4,3.0,REJECT,100,0,0.75,-3.608224830031759e-14,-0.9136517466395766,-1.6962544493115712,-3.2612801348363973e-14,0.0,-3.608224830031759e-07
H4-3.00-REJ,H4,3.0,REJECT,100,0,1.0,-3.885780586188048e-14,-1.4200859782281139,-2.287460618621862,2.7755575615628914e-15,0.0,-3.885780586188048e-07
H4-3.00-REJ,H4,3.0,REJECT,100,0,1.5,-3.3306690738754696e-14,-2.8833581441532807,-3.5095996726537,-4.163336342344337e-15,0.0,-3.3306690738754696e-07
H4-3.00-REJ,H4,3.0,REJECT,100,0,2.0,-4.163336342344337e-14,-5.176995458719347,-4.785934815940362,-2.0816681711721685e-14,0.0,-4.163336342344337e-07
H4-1.00-SCA,H4,1.0,SCALE,100,0,0.25,1.0904583222432918,5.26491364822157,12.467878179915122,-0.45780999149019896,-0.4606581851483433,0.20711798808165385
H4-1.00-SCA,H4,1.0,SCALE,100,0,0.5,2.1444416285895085,11.852011225056568,23.271713504747353,-0.909926969515542,-0.9213163702966866,0.18093482936093602
H4-1.00-SCA,H4,1.0,SCALE,100,0,0.75,3.1624863449803744,19.99334563672768,32.64614360894684,-1.356356358014928,-1.3819745554450293,0.15817694559188247
H4-1.00-SCA,H4,1.0,SCALE,100,0,1.0,4.1451354662851045,29.95407663636702,40.791134885687164,-1.7971040631055646,-1.8426327405933731,0.13838301599497568
H4-1.00-SCA,H4,1.0,SCALE,100,0,1.5,6.006448354640749,56.58381332567852,54.05048615214068,-2.661580443035939,-2.7639491108900587,0.10615135321597244
H4-1.00-SCA,H4,1.0,SCALE,100,0,2.0,7.732834346756801,94.68319478186858,64.13870710973232,-3.503412904054104,-3.6852654811867462,0.0816706107622554
H4-1.50-SCA,H4,1.5,SCALE,100,0,0.25,0.7414646130029404,3.950985776098359,9.45718023769578,-0.45780999149015905,-0.4606581851483433,0.1876657257255795
H4-1.50-SCA,H4,1.5,SCALE,100,0,0.5,1.4574450703882837,8.940854786743003,17.92434291713451,-0.9099269695155412,-0.9213163702966866,0.16300958970380566
H4-1.50-SCA,H4,1.5,SCALE,100,0,0.75,2.148279847704608,15.159706748259305,25.5131647567599,-1.3563563580149227,-1.3819745554450293,0.14170985516928167
H4-1.50-SCA,H4,1.5,SCALE,100,0,1.0,2.8143156890820435,22.825806963687988,32.32192726972315,-1.797104063105591,-1.8426327405933731,0.12329534257251651
H4-1.50-SCA,H4,1.5,SCALE,100,0,1.5,4.073415606553166,43.5347095371188,43.93536028128497,-2.661580443035954,-2.7639491108900587,0.09356707900118337
H4-1.50-SCA,H4,1.5,SCALE,100,0,2.0,5.237663581963295,73.51691449717413,53.34197575145219,-3.5034129040541098,-3.6852654811867462,0.07124433360386231
H5-1.50-REJ,H5,1.5,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H5-1.50-REJ,H5,1.5,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H5-1.50-REJ,H5,1.5,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H5-1.50-REJ,H5,1.5,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H5-1.50-REJ,H5,1.5,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H5-1.50-REJ,H5,1.5,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H5-1.50-SCA,H5,1.5,SCALE,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H5-1.50-SCA,H5,1.5,SCALE,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H5-1.50-SCA,H5,1.5,SCALE,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H5-1.50-SCA,H5,1.5,SCALE,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H5-1.50-SCA,H5,1.5,SCALE,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H5-1.50-SCA,H5,1.5,SCALE,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H5-2.00-REJ,H5,2.0,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H5-2.00-REJ,H5,2.0,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H5-2.00-REJ,H5,2.0,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H5-2.00-REJ,H5,2.0,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H5-2.00-REJ,H5,2.0,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H5-2.00-REJ,H5,2.0,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H5-2.00-SCA,H5,2.0,SCALE,100,0,0.25,0.3719172202662019,0.6715762280027127,1.6507770980245886,-0.4311693989386236,-0.4606581851483433,0.5537974763822338
H5-2.00-SCA,H5,2.0,SCALE,100,0,0.5,0.7265946593683557,1.5266792592416811,3.2247465694450126,-0.8571878735117944,-0.9213163702966866,0.47593144072007854
H5-2.00-SCA,H5,2.0,SCALE,100,0,0.75,1.0644675845438225,2.599329191081856,4.724825196042769,-1.2780558728293114,-1.3819745554450293,0.40951626604123387
H5-2.00-SCA,H5,2.0,SCALE,100,0,1.0,1.3859678585266906,3.928435512869588,6.153763002378435,-1.6937743484877885,-1.8426327405933731,0.3528040243975618
H5-2.00-SCA,H5,2.0,SCALE,100,0,1.5,1.9815595787934903,7.5393175918319955,8.808434796137915,-2.50976903240911,-2.7639491108900587,0.26283009763911364
H5-2.00-SCA,H5,2.0,SCALE,100,0,2.0,2.5167485568156427,12.789361757439721,11.207747692877762,-3.305189490935306,-3.6852654811867462,0.19678453112420727
