event_id,family,entry_time,exit_time,direction,return_R,episode_id,episode_start,episode_end,concurrent_position_count_at_entry,peak_concurrent_position_count,same_direction_active_count,opposite_direction_active_count,A_active_count,B_active_count,gross_active_R,net_directional_R,episode_peak_heat,episode_realized_R,episode_worst_CAE_R,episode_best_CFE_R
EUR_ORIGIN_202412190300,A,2024-12-19 05:00:00+00:00,2024-12-19 11:00:00+00:00,1.0,2.1939466841262147,244,2024-12-18 17:00:00+00:00,2024-12-19 11:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,0.6901509704619784,-0.9411712039020377,1.1334708210703328
EUR_ORIGIN_202412200600,B,2024-12-20 07:00:00+00:00,2024-12-20 13:00:00+00:00,-1.0,0.8199477990054485,245,2024-12-20 07:00:00+00:00,2024-12-20 13:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.8199477990054485,-0.23712257120953523,0.7031456564576297
EUR_ORIGIN_202412260000,A,2024-12-26 02:00:00+00:00,2024-12-26 08:00:00+00:00,1.0,-0.5397099751668156,246,2024-12-26 02:00:00+00:00,2024-12-26 08:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.5397099751668156,-0.6327132058669297,0.4725026214207725
EUR_ORIGIN_202412271300,A,2024-12-27 15:00:00+00:00,2024-12-27 21:00:00+00:00,1.0,-0.20794693902131903,247,2024-12-27 15:00:00+00:00,2024-12-27 21:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.20794693902131903,-0.4894420176945333,0.3270545632331927
EUR_ORIGIN_202412301000,B,2024-12-30 11:00:00+00:00,2024-12-30 17:00:00+00:00,-1.0,1.6314520658065774,248,2024-12-30 11:00:00+00:00,2024-12-30 22:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,2.572242950206558,-0.31663193756028096,1.0244367430014178
EUR_ORIGIN_202412301500,B,2024-12-30 16:00:00+00:00,2024-12-30 22:00:00+00:00,-1.0,0.9407908843999806,248,2024-12-30 11:00:00+00:00,2024-12-30 22:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,2.572242950206558,-0.31663193756028096,1.0244367430014178
EUR_ORIGIN_202412310600,A,2024-12-31 08:00:00+00:00,2024-12-31 14:00:00+00:00,1.0,1.3720999840390156,249,2024-12-31 08:00:00+00:00,2024-12-31 18:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,0.20418593346813685,-0.7740413697169333,1.0118675470657217
EUR_ORIGIN_202412311100,B,2024-12-31 12:00:00+00:00,2024-12-31 18:00:00+00:00,-1.0,-1.1679140505708787,249,2024-12-31 08:00:00+00:00,2024-12-31 18:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,0.20418593346813685,-0.7740413697169333,1.0118675470657217
EUR_ORIGIN_202501020800,A,2025-01-02 10:00:00+00:00,2025-01-02 16:00:00+00:00,1.0,0.4038604726334328,250,2025-01-02 10:00:00+00:00,2025-01-02 19:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-0.391491464355013,-0.8006281784702636,0.6484677320459036
EUR_ORIGIN_202501021200,B,2025-01-02 13:00:00+00:00,2025-01-02 19:00:00+00:00,-1.0,-0.7953519369884458,250,2025-01-02 10:00:00+00:00,2025-01-02 19:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,-0.391491464355013,-0.8006281784702636,0.6484677320459036
EUR_ORIGIN_202501060000,A,2025-01-06 02:00:00+00:00,2025-01-06 08:00:00+00:00,1.0,0.05575898492720705,251,2025-01-06 02:00:00+00:00,2025-01-06 21:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,0.6295077133034243,-0.6850980838256543,1.0124118171949181
EUR_ORIGIN_202501060800,A,2025-01-06 10:00:00+00:00,2025-01-06 16:00:00+00:00,1.0,-0.39932129457538607,251,2025-01-06 02:00:00+00:00,2025-01-06 21:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,0.6295077133034243,-0.6850980838256543,1.0124118171949181
EUR_ORIGIN_202501061300,A,2025-01-06 15:00:00+00:00,2025-01-06 21:00:00+00:00,1.0,0.9730700229516033,251,2025-01-06 02:00:00+00:00,2025-01-06 21:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,0.6295077133034243,-0.6850980838256543,1.0124118171949181
EUR_ORIGIN_202501101100,B,2025-01-10 12:00:00+00:00,2025-01-10 18:00:00+00:00,-1.0,0.2915886692696202,252,2025-01-10 12:00:00+00:00,2025-01-10 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.2915886692696202,-0.5623727190045781,0.5955747050675797
EUR_ORIGIN_202501130600,B,2025-01-13 07:00:00+00:00,2025-01-13 13:00:00+00:00,-1.0,0.300862754015197,253,2025-01-13 07:00:00+00:00,2025-01-13 13:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.300862754015197,-0.4750004509340302,0.7359909423851849
EUR_ORIGIN_202501132300,A,2025-01-14 01:00:00+00:00,2025-01-14 07:00:00+00:00,1.0,0.06269473724545074,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501140500,A,2025-01-14 07:00:00+00:00,2025-01-14 13:00:00+00:00,1.0,1.4750599826884396,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501141200,A,2025-01-14 14:00:00+00:00,2025-01-14 20:00:00+00:00,1.0,0.7464093753588971,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501141700,A,2025-01-14 19:00:00+00:00,2025-01-15 01:00:00+00:00,1.0,0.10424699989001683,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501150200,B,2025-01-15 03:00:00+00:00,2025-01-15 09:00:00+00:00,-1.0,2.441106316377811,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501150400,B,2025-01-15 05:00:00+00:00,2025-01-15 11:00:00+00:00,-1.0,1.2125924435309203,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501151200,B,2025-01-15 13:00:00+00:00,2025-01-15 19:00:00+00:00,-1.0,0.5888810098402939,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501151500,A,2025-01-15 17:00:00+00:00,2025-01-15 23:00:00+00:00,1.0,-2.33410051630837,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501151800,B,2025-01-15 19:00:00+00:00,2025-01-16 01:00:00+00:00,-1.0,1.832879503934853,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501152200,B,2025-01-15 23:00:00+00:00,2025-01-16 05:00:00+00:00,-1.0,0.8258835296919981,254,2025-01-14 01:00:00+00:00,2025-01-16 05:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,6.95565338225031,-0.8592077713497088,1.8554532130446122
EUR_ORIGIN_202501201500,A,2025-01-20 17:00:00+00:00,2025-01-20 23:00:00+00:00,1.0,-0.6592069334877696,255,2025-01-20 17:00:00+00:00,2025-01-20 23:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.6592069334877696,-0.5853821839199453,0.6444010857366352
EUR_ORIGIN_202501240000,B,2025-01-24 01:00:00+00:00,2025-01-24 07:00:00+00:00,-1.0,1.4981025601461502,256,2025-01-24 01:00:00+00:00,2025-01-24 12:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,3.150462123605628,-0.2842906993778296,1.0027379429017047
EUR_ORIGIN_202501240400,A,2025-01-24 06:00:00+00:00,2025-01-24 12:00:00+00:00,1.0,1.6523595634594777,256,2025-01-24 01:00:00+00:00,2025-01-24 12:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,3.150462123605628,-0.2842906993778296,1.0027379429017047
EUR_ORIGIN_202501270000,B,2025-01-27 01:00:00+00:00,2025-01-27 07:00:00+00:00,-1.0,-2.393213903039361,257,2025-01-27 01:00:00+00:00,2025-01-28 03:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-0.6374073478717777,-0.9562107880589408,1.0397957371637827
EUR_ORIGIN_202501270600,B,2025-01-27 07:00:00+00:00,2025-01-27 13:00:00+00:00,-1.0,2.8048646139314553,257,2025-01-27 01:00:00+00:00,2025-01-28 03:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-0.6374073478717777,-0.9562107880589408,1.0397957371637827
EUR_ORIGIN_202501271000,A,2025-01-27 12:00:00+00:00,2025-01-27 18:00:00+00:00,1.0,0.9274597689534778,257,2025-01-27 01:00:00+00:00,2025-01-28 03:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,-0.6374073478717777,-0.9562107880589408,1.0397957371637827
EUR_ORIGIN_202501272000,B,2025-01-27 21:00:00+00:00,2025-01-28 03:00:00+00:00,-1.0,-1.9765178277173499,257,2025-01-27 01:00:00+00:00,2025-01-28 03:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-0.6374073478717777,-0.9562107880589408,1.0397957371637827
EUR_ORIGIN_202501301000,A,2025-01-30 12:00:00+00:00,2025-01-30 18:00:00+00:00,1.0,-0.29181087822524554,258,2025-01-30 12:00:00+00:00,2025-01-30 23:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-0.7053472638226432,-0.7250834193321047,0.3978696543075195
EUR_ORIGIN_202501301500,A,2025-01-30 17:00:00+00:00,2025-01-30 23:00:00+00:00,1.0,-0.4135363855973977,258,2025-01-30 12:00:00+00:00,2025-01-30 23:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-0.7053472638226432,-0.7250834193321047,0.3978696543075195
EUR_ORIGIN_202502030000,B,2025-02-03 01:00:00+00:00,2025-02-03 07:00:00+00:00,-1.0,0.4141973656709359,259,2025-02-03 01:00:00+00:00,2025-02-04 01:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-0.20703645319616093,-1.2437860992535847,0.8732805549640736
EUR_ORIGIN_202502031100,B,2025-02-03 12:00:00+00:00,2025-02-03 18:00:00+00:00,-1.0,-0.3399750278944633,259,2025-02-03 01:00:00+00:00,2025-02-04 01:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-0.20703645319616093,-1.2437860992535847,0.8732805549640736
EUR_ORIGIN_202502031300,B,2025-02-03 14:00:00+00:00,2025-02-03 20:00:00+00:00,-1.0,-0.7954881334871511,259,2025-02-03 01:00:00+00:00,2025-02-04 01:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-0.20703645319616093,-1.2437860992535847,0.8732805549640736
EUR_ORIGIN_202502031700,A,2025-02-03 19:00:00+00:00,2025-02-04 01:00:00+00:00,1.0,0.5142293425145176,259,2025-02-03 01:00:00+00:00,2025-02-04 01:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,-0.20703645319616093,-1.2437860992535847,0.8732805549640736
EUR_ORIGIN_202502071200,B,2025-02-07 13:00:00+00:00,2025-02-07 19:00:00+00:00,-1.0,2.0630421360961835,260,2025-02-07 13:00:00+00:00,2025-02-07 19:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,2.0630421360961835,-0.043989726985672474,1.2130756890766152
EUR_ORIGIN_202502100500,A,2025-02-10 07:00:00+00:00,2025-02-10 13:00:00+00:00,1.0,0.47490176451857075,261,2025-02-10 07:00:00+00:00,2025-02-10 13:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.47490176451857075,-0.43953808602074573,0.6222524811064912
EUR_ORIGIN_202502121100,A,2025-02-12 13:00:00+00:00,2025-02-12 19:00:00+00:00,1.0,0.8265077652746367,262,2025-02-12 13:00:00+00:00,2025-02-12 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.8265077652746367,-0.29634985223852683,0.9220945252473106
EUR_ORIGIN_202502130100,A,2025-02-13 03:00:00+00:00,2025-02-13 09:00:00+00:00,1.0,0.05658050768248742,263,2025-02-13 03:00:00+00:00,2025-02-14 01:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,0.8055658541348919,-0.7535121215997291,0.8838164770614274
EUR_ORIGIN_202502130700,B,2025-02-13 08:00:00+00:00,2025-02-13 14:00:00+00:00,-1.0,1.4258685305435324,263,2025-02-13 03:00:00+00:00,2025-02-14 01:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,0.8055658541348919,-0.7535121215997291,0.8838164770614274
EUR_ORIGIN_202502131700,A,2025-02-13 19:00:00+00:00,2025-02-14 01:00:00+00:00,1.0,-0.6768831840911279,263,2025-02-13 03:00:00+00:00,2025-02-14 01:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,0.8055658541348919,-0.7535121215997291,0.8838164770614274
EUR_ORIGIN_202502191100,B,2025-02-19 12:00:00+00:00,2025-02-19 18:00:00+00:00,-1.0,0.28525650071480896,264,2025-02-19 12:00:00+00:00,2025-02-20 05:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,2.874784038498016,-0.4646095551472665,0.9968849851661865
EUR_ORIGIN_202502192200,B,2025-02-19 23:00:00+00:00,2025-02-20 05:00:00+00:00,-1.0,2.5895275377832068,264,2025-02-19 12:00:00+00:00,2025-02-20 05:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,2.874784038498016,-0.4646095551472665,0.9968849851661865
EUR_ORIGIN_202502210500,B,2025-02-21 06:00:00+00:00,2025-02-21 12:00:00+00:00,-1.0,-0.12253333132938085,265,2025-02-21 06:00:00+00:00,2025-02-21 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,1.0000574941866083,-0.6392513036412136,0.9348614854275752
EUR_ORIGIN_202502211100,B,2025-02-21 12:00:00+00:00,2025-02-21 18:00:00+00:00,-1.0,1.122590825515989,265,2025-02-21 06:00:00+00:00,2025-02-21 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,1.0000574941866083,-0.6392513036412136,0.9348614854275752
EUR_ORIGIN_202502240000,A,2025-02-24 02:00:00+00:00,2025-02-24 08:00:00+00:00,1.0,0.939744069176035,266,2025-02-24 02:00:00+00:00,2025-02-24 18:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,2.388127890509323,-0.47602508448373837,1.8935869952497306
EUR_ORIGIN_202502240200,A,2025-02-24 04:00:00+00:00,2025-02-24 10:00:00+00:00,1.0,1.1826679761407508,266,2025-02-24 02:00:00+00:00,2025-02-24 18:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,2.388127890509323,-0.47602508448373837,1.8935869952497306
EUR_ORIGIN_202502241100,B,2025-02-24 12:00:00+00:00,2025-02-24 18:00:00+00:00,-1.0,0.26571584519253755,266,2025-02-24 02:00:00+00:00,2025-02-24 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,2.388127890509323,-0.47602508448373837,1.8935869952497306
EUR_ORIGIN_202502250400,B,2025-02-25 05:00:00+00:00,2025-02-25 11:00:00+00:00,-1.0,-0.08145360745317412,267,2025-02-25 05:00:00+00:00,2025-02-25 11:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-0.08145360745317412,-0.2893237398679567,0.7931818744850536
EUR_ORIGIN_202502261400,B,2025-02-26 15:00:00+00:00,2025-02-26 21:00:00+00:00,-1.0,2.679126194369467,268,2025-02-26 15:00:00+00:00,2025-02-26 21:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,2.679126194369467,-0.04950148463379378,1.1636169339027933
EUR_ORIGIN_202502271000,B,2025-02-27 11:00:00+00:00,2025-02-27 17:00:00+00:00,-1.0,-0.3571827570704958,269,2025-02-27 11:00:00+00:00,2025-02-28 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.9213699292662344,-0.7136061994356442,0.7894093869099971
EUR_ORIGIN_202502272100,B,2025-02-27 22:00:00+00:00,2025-02-28 04:00:00+00:00,-1.0,0.2914876796197819,269,2025-02-27 11:00:00+00:00,2025-02-28 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.9213699292662344,-0.7136061994356442,0.7894093869099971
EUR_ORIGIN_202502280400,A,2025-02-28 06:00:00+00:00,2025-02-28 12:00:00+00:00,1.0,0.9212892703363809,269,2025-02-27 11:00:00+00:00,2025-02-28 22:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.9213699292662344,-0.7136061994356442,0.7894093869099971
EUR_ORIGIN_202502281500,B,2025-02-28 16:00:00+00:00,2025-02-28 22:00:00+00:00,-1.0,0.06577573638056745,269,2025-02-27 11:00:00+00:00,2025-02-28 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.9213699292662344,-0.7136061994356442,0.7894093869099971
EUR_ORIGIN_202503030000,A,2025-03-03 02:00:00+00:00,2025-03-03 08:00:00+00:00,1.0,0.21322210984723872,270,2025-03-03 02:00:00+00:00,2025-03-03 14:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,2.2971643592367452,-0.6818268199295684,0.9821811207117149
EUR_ORIGIN_202503030600,A,2025-03-03 08:00:00+00:00,2025-03-03 14:00:00+00:00,1.0,2.0839422493895063,270,2025-03-03 02:00:00+00:00,2025-03-03 14:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,2.2971643592367452,-0.6818268199295684,0.9821811207117149
EUR_ORIGIN_202503041300,A,2025-03-04 15:00:00+00:00,2025-03-04 21:00:00+00:00,1.0,1.6161245524353418,271,2025-03-04 15:00:00+00:00,2025-03-05 04:00:00+00:00,0,3,0,0,0,0,0.0,1.0,3,4.114156534513374,-0.6576271863428345,1.6735395184708755
EUR_ORIGIN_202503041500,A,2025-03-04 17:00:00+00:00,2025-03-04 23:00:00+00:00,1.0,1.224359362660514,271,2025-03-04 15:00:00+00:00,2025-03-05 04:00:00+00:00,1,3,1,0,1,0,1.0,2.0,3,4.114156534513374,-0.6576271863428345,1.6735395184708755
EUR_ORIGIN_202503041800,A,2025-03-04 20:00:00+00:00,2025-03-05 02:00:00+00:00,1.0,0.872070100500515,271,2025-03-04 15:00:00+00:00,2025-03-05 04:00:00+00:00,2,3,2,0,2,0,2.0,3.0,3,4.114156534513374,-0.6576271863428345,1.6735395184708755
EUR_ORIGIN_202503042000,A,2025-03-04 22:00:00+00:00,2025-03-05 04:00:00+00:00,1.0,0.40160251891700344,271,2025-03-04 15:00:00+00:00,2025-03-05 04:00:00+00:00,2,3,2,0,2,0,2.0,3.0,3,4.114156534513374,-0.6576271863428345,1.6735395184708755
EUR_ORIGIN_202503050900,A,2025-03-05 11:00:00+00:00,2025-03-05 17:00:00+00:00,1.0,-0.43343048023868946,272,2025-03-05 11:00:00+00:00,2025-03-06 00:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-1.4295511487814472,-1.23987473405529,1.0303294378589827
EUR_ORIGIN_202503051100,A,2025-03-05 13:00:00+00:00,2025-03-05 19:00:00+00:00,1.0,-0.6656279922137351,272,2025-03-05 11:00:00+00:00,2025-03-06 00:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-1.4295511487814472,-1.23987473405529,1.0303294378589827
EUR_ORIGIN_202503051600,A,2025-03-05 18:00:00+00:00,2025-03-06 00:00:00+00:00,1.0,-0.3304926763290227,272,2025-03-05 11:00:00+00:00,2025-03-06 00:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-1.4295511487814472,-1.23987473405529,1.0303294378589827
EUR_ORIGIN_202503071300,B,2025-03-07 14:00:00+00:00,2025-03-07 20:00:00+00:00,-1.0,0.12214906853578665,273,2025-03-07 14:00:00+00:00,2025-03-07 20:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.12214906853578665,-0.42231375251204606,0.5731081841669231
EUR_ORIGIN_202503100800,A,2025-03-10 10:00:00+00:00,2025-03-10 16:00:00+00:00,1.0,-0.3152868574706882,274,2025-03-10 10:00:00+00:00,2025-03-10 16:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.3152868574706882,-0.7262568396850944,0.4827965918841314
EUR_ORIGIN_202503110700,A,2025-03-11 09:00:00+00:00,2025-03-11 15:00:00+00:00,1.0,3.1578005268355223,275,2025-03-11 09:00:00+00:00,2025-03-11 15:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,3.1578005268355223,-0.08171946862418654,1.3627462509472366
EUR_ORIGIN_202503121500,B,2025-03-12 16:00:00+00:00,2025-03-12 22:00:00+00:00,-1.0,-0.15833733791759952,276,2025-03-12 16:00:00+00:00,2025-03-12 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-0.15833733791759952,-0.7326153658541774,0.5350842292948735
EUR_ORIGIN_202503140900,A,2025-03-14 11:00:00+00:00,2025-03-14 17:00:00+00:00,1.0,-2.8882627601179296,277,2025-03-14 11:00:00+00:00,2025-03-14 17:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-2.8882627601179296,-1.1042043769508791,0.027045714541906296
EUR_ORIGIN_202503190600,B,2025-03-19 07:00:00+00:00,2025-03-19 13:00:00+00:00,-1.0,-0.027577957693231497,278,2025-03-19 07:00:00+00:00,2025-03-19 23:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,1.3208202023311653,-0.5796917882164685,1.0798913878559495
EUR_ORIGIN_202503191600,B,2025-03-19 17:00:00+00:00,2025-03-19 23:00:00+00:00,-1.0,1.3483981600243968,278,2025-03-19 07:00:00+00:00,2025-03-19 23:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,1.3208202023311653,-0.5796917882164685,1.0798913878559495
EUR_ORIGIN_202503201400,A,2025-03-20 16:00:00+00:00,2025-03-20 22:00:00+00:00,1.0,0.3280219652390714,279,2025-03-20 16:00:00+00:00,2025-03-20 22:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.3280219652390714,-0.4955871797311216,0.7586844057009494
EUR_ORIGIN_202503211100,B,2025-03-21 12:00:00+00:00,2025-03-21 18:00:00+00:00,-1.0,0.4231503536963722,280,2025-03-21 12:00:00+00:00,2025-03-21 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.4231503536963722,-0.4210395278329131,0.6568057961655576
EUR_ORIGIN_202503240000,A,2025-03-24 02:00:00+00:00,2025-03-24 08:00:00+00:00,1.0,-0.5310845042416709,281,2025-03-24 02:00:00+00:00,2025-03-24 08:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.5310845042416709,-0.5892082551301487,0.6116638153951136
EUR_ORIGIN_202503261600,B,2025-03-26 17:00:00+00:00,2025-03-26 23:00:00+00:00,-1.0,0.44716919400088057,282,2025-03-26 17:00:00+00:00,2025-03-27 03:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,0.725913145524592,-0.5924738641983718,0.665574546879228
EUR_ORIGIN_202503262000,B,2025-03-26 21:00:00+00:00,2025-03-27 03:00:00+00:00,-1.0,0.2787439515237114,282,2025-03-26 17:00:00+00:00,2025-03-27 03:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,0.725913145524592,-0.5924738641983718,0.665574546879228
EUR_ORIGIN_202503310000,B,2025-03-31 01:00:00+00:00,2025-03-31 07:00:00+00:00,-1.0,1.1945091253532683,283,2025-03-31 01:00:00+00:00,2025-03-31 07:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,1.1945091253532683,-0.3538881454203544,0.7283764503172994
EUR_ORIGIN_202503312000,A,2025-03-31 22:00:00+00:00,2025-04-01 04:00:00+00:00,1.0,-0.5626797414497747,284,2025-03-31 22:00:00+00:00,2025-04-01 15:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,1.037914945533374,-0.7985081423482459,1.119440337475433
EUR_ORIGIN_202504010600,B,2025-04-01 07:00:00+00:00,2025-04-01 13:00:00+00:00,-1.0,1.03061097730178,284,2025-03-31 22:00:00+00:00,2025-04-01 15:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,1.037914945533374,-0.7985081423482459,1.119440337475433
EUR_ORIGIN_202504010800,B,2025-04-01 09:00:00+00:00,2025-04-01 15:00:00+00:00,-1.0,0.5699837096813687,284,2025-03-31 22:00:00+00:00,2025-04-01 15:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,1.037914945533374,-0.7985081423482459,1.119440337475433
EUR_ORIGIN_202504021100,A,2025-04-02 13:00:00+00:00,2025-04-02 19:00:00+00:00,1.0,3.026147498312523,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504021900,B,2025-04-02 20:00:00+00:00,2025-04-03 02:00:00+00:00,-1.0,2.616963515507806,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504022200,A,2025-04-03 00:00:00+00:00,2025-04-03 06:00:00+00:00,1.0,-1.9100038472027667,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504030500,A,2025-04-03 07:00:00+00:00,2025-04-03 13:00:00+00:00,1.0,-0.4295900769040158,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504030900,A,2025-04-03 11:00:00+00:00,2025-04-03 17:00:00+00:00,1.0,-1.7950388344034416,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504031300,A,2025-04-03 15:00:00+00:00,2025-04-03 21:00:00+00:00,1.0,1.100712253813387,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504031700,A,2025-04-03 19:00:00+00:00,2025-04-04 01:00:00+00:00,1.0,-0.8947433967810456,285,2025-04-02 13:00:00+00:00,2025-04-04 01:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,1.7144471123424465,-1.0369087876408414,1.0935124194533912
EUR_ORIGIN_202504041400,A,2025-04-04 16:00:00+00:00,2025-04-04 22:00:00+00:00,1.0,2.530834006355421,286,2025-04-04 16:00:00+00:00,2025-04-04 22:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,2.530834006355421,-0.04468763466602582,1.6960091109745865
EUR_ORIGIN_202504070000,B,2025-04-07 01:00:00+00:00,2025-04-07 07:00:00+00:00,-1.0,-0.49439810454695116,287,2025-04-07 01:00:00+00:00,2025-04-07 12:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-0.6934265314006287,-0.5330063935471252,0.4488830454136187
