week_start,bias,fib_level,target_price,hit_found,day_hit,hour_hit,asian_range
2025-11-14,BULLISH,neg100,3433.5200000000004,False,,,164.45000000000027
2025-11-14,BULLISH,neg168,3545.3460000000005,False,,,164.45000000000027
2025-11-14,BULLISH,132_inv,3051.9959999999996,True,6.0,19.0,164.45000000000027
2025-11-21,BEARISH,neg25,2734.5525,True,4.0,9.0,134.59000000000015
2025-11-21,BEARISH,neg50,2700.9049999999997,True,4.0,9.0,134.59000000000015
2025-11-21,BEARISH,neg100,2633.6099999999997,True,4.0,14.0,134.59000000000015
2025-11-21,BEARISH,neg168,2542.0887999999995,False,,,134.59000000000015
2025-11-21,BEARISH,132_inv,2945.8588,True,0.0,20.0,134.59000000000015
2025-11-28,BEARISH,neg25,2980.8775,True,5.0,19.0,40.48999999999978
2025-11-28,BEARISH,neg50,2970.755,True,5.0,19.0,40.48999999999978
2025-11-28,BEARISH,neg100,2950.51,True,0.0,2.0,40.48999999999978
2025-11-28,BEARISH,neg168,2922.9768000000004,True,0.0,2.0,40.48999999999978
2025-11-28,BEARISH,132_inv,3044.4467999999997,True,4.0,10.0,40.48999999999978
2025-12-05,BULLISH,neg25,3207.295,True,1.0,17.0,69.5
2025-12-05,BULLISH,neg50,3224.67,True,1.0,17.0,69.5
2025-12-05,BULLISH,neg100,3259.42,True,1.0,18.0,69.5
2025-12-05,BULLISH,neg168,3306.6800000000003,True,1.0,18.0,69.5
2025-12-05,BULLISH,132_inv,3098.1800000000003,True,4.0,15.0,69.5
2025-12-12,BEARISH,neg25,3161.5775,True,4.0,17.0,81.01000000000022
2025-12-12,BEARISH,neg50,3141.325,True,4.0,17.0,81.01000000000022
2025-12-12,BEARISH,neg100,3100.8199999999997,True,4.0,17.0,81.01000000000022
2025-12-12,BEARISH,neg168,3045.7331999999997,True,4.0,18.0,81.01000000000022
2025-12-12,BEARISH,132_inv,3288.7632000000003,False,,,81.01000000000022
