cycle_id,wall_clock_utc,leg,bid,ask,spread_points,quote_age_ms
6,2026-08-16 23:01:47.382091+00:00,GBPAUD,1.91055,1.91064,9.0,0
6,2026-08-16 23:01:47.382091+00:00,GBPNZD,2.29814,2.29828,14.0,0
6,2026-08-16 23:01:47.382091+00:00,AUDNZD,1.20283,1.20293,10.0,1000
7,2026-08-16 23:01:59.384149+00:00,GBPAUD,1.91053,1.91063,10.0,0
7,2026-08-16 23:01:59.384149+00:00,GBPNZD,2.2982,2.29833,13.0,9000
7,2026-08-16 23:01:59.384149+00:00,AUDNZD,1.20287,1.20297,10.0,0
8,2026-08-16 23:02:11.386541+00:00,GBPAUD,1.91058,1.91072,14.0,0
8,2026-08-16 23:02:11.386541+00:00,GBPNZD,2.29816,2.29835,19.0,0
8,2026-08-16 23:02:11.386541+00:00,AUDNZD,1.20282,1.20292,10.0,2000
9,2026-08-16 23:02:23.388012+00:00,GBPAUD,1.91062,1.91072,10.0,0
9,2026-08-16 23:02:23.388012+00:00,GBPNZD,2.29818,2.29831,13.0,0
9,2026-08-16 23:02:23.388012+00:00,AUDNZD,1.2028,1.2029,10.0,6000
10,2026-08-16 23:02:35.389792+00:00,GBPAUD,1.91063,1.91073,10.0,0
10,2026-08-16 23:02:35.389792+00:00,GBPNZD,2.2982,2.29834,14.0,0
10,2026-08-16 23:02:35.389792+00:00,AUDNZD,1.20282,1.20292,10.0,0
11,2026-08-16 23:02:47.393608+00:00,GBPAUD,1.91062,1.91072,10.0,0
11,2026-08-16 23:02:47.393608+00:00,GBPNZD,2.29818,2.29832,14.0,0
11,2026-08-16 23:02:47.393608+00:00,AUDNZD,1.20281,1.20291,10.0,4000
12,2026-08-16 23:02:59.395702+00:00,GBPAUD,1.91057,1.91066,9.0,0
12,2026-08-16 23:02:59.395702+00:00,GBPNZD,2.29822,2.29835,13.0,1000
12,2026-08-16 23:02:59.395702+00:00,AUDNZD,1.20286,1.20296,10.0,0
13,2026-08-16 23:03:11.397418+00:00,GBPAUD,1.91061,1.9107,9.0,0
13,2026-08-16 23:03:11.397418+00:00,GBPNZD,2.29816,2.2983,14.0,3000
13,2026-08-16 23:03:11.397418+00:00,AUDNZD,1.2028,1.2029,10.0,0
14,2026-08-16 23:03:23.399282+00:00,GBPAUD,1.91061,1.9107,9.0,0
14,2026-08-16 23:03:23.399282+00:00,GBPNZD,2.2982,2.29833,13.0,0
14,2026-08-16 23:03:23.399282+00:00,AUDNZD,1.20282,1.20292,10.0,0
15,2026-08-16 23:03:35.400963+00:00,GBPAUD,1.91054,1.91062,8.0,0
15,2026-08-16 23:03:35.400963+00:00,GBPNZD,2.29822,2.29834,12.0,0
15,2026-08-16 23:03:35.400963+00:00,AUDNZD,1.20288,1.20298,10.0,0
16,2026-08-16 23:03:47.403295+00:00,GBPAUD,1.91053,1.91065,12.0,0
16,2026-08-16 23:03:47.403295+00:00,GBPNZD,2.29816,2.29833,17.0,0
16,2026-08-16 23:03:47.403295+00:00,AUDNZD,1.20285,1.20295,10.0,1000
17,2026-08-16 23:03:59.405497+00:00,GBPAUD,1.91057,1.91066,9.0,0
17,2026-08-16 23:03:59.405497+00:00,GBPNZD,2.29822,2.29835,13.0,0
17,2026-08-16 23:03:59.405497+00:00,AUDNZD,1.20286,1.20296,10.0,3000
18,2026-08-16 23:04:11.407244+00:00,GBPAUD,1.91053,1.91064,11.0,0
18,2026-08-16 23:04:11.407244+00:00,GBPNZD,2.2982,2.29835,15.0,0
18,2026-08-16 23:04:11.407244+00:00,AUDNZD,1.20288,1.20297,9.0,3000
19,2026-08-16 23:04:23.409047+00:00,GBPAUD,1.91062,1.91077,15.0,0
19,2026-08-16 23:04:23.409047+00:00,GBPNZD,2.29818,2.29835,17.0,3000
19,2026-08-16 23:04:23.409047+00:00,AUDNZD,1.20279,1.20291,12.0,0
20,2026-08-16 23:04:35.411011+00:00,GBPAUD,1.91063,1.91073,10.0,0
20,2026-08-16 23:04:35.411011+00:00,GBPNZD,2.2982,2.29834,14.0,0
20,2026-08-16 23:04:35.411011+00:00,AUDNZD,1.20281,1.20291,10.0,0
21,2026-08-16 23:04:47.413155+00:00,GBPAUD,1.91063,1.91073,10.0,0
21,2026-08-16 23:04:47.413155+00:00,GBPNZD,2.29824,2.29838,14.0,7000
21,2026-08-16 23:04:47.413155+00:00,AUDNZD,1.20283,1.20293,10.0,0
22,2026-08-16 23:04:59.415064+00:00,GBPAUD,1.91063,1.91074,11.0,0
22,2026-08-16 23:04:59.415064+00:00,GBPNZD,2.29816,2.29831,15.0,0
22,2026-08-16 23:04:59.415064+00:00,AUDNZD,1.20279,1.20289,10.0,4000
23,2026-08-16 23:05:11.417079+00:00,GBPAUD,1.91066,1.9108,14.0,0
23,2026-08-16 23:05:11.417079+00:00,GBPNZD,2.29832,2.2985,18.0,0
23,2026-08-16 23:05:11.417079+00:00,AUDNZD,1.20285,1.20295,10.0,0
24,2026-08-16 23:05:23.425967+00:00,GBPAUD,1.91065,1.91076,11.0,0
24,2026-08-16 23:05:23.425967+00:00,GBPNZD,2.29825,2.29841,16.0,0
24,2026-08-16 23:05:23.425967+00:00,AUDNZD,1.20283,1.20293,10.0,1000
25,2026-08-16 23:05:35.427355+00:00,GBPAUD,1.91071,1.91088,17.0,0
25,2026-08-16 23:05:35.427355+00:00,GBPNZD,2.29824,2.29843,19.0,0
25,2026-08-16 23:05:35.427355+00:00,AUDNZD,1.20276,1.20288,12.0,0
26,2026-08-16 23:05:47.429131+00:00,GBPAUD,1.91073,1.91087,14.0,0
26,2026-08-16 23:05:47.429131+00:00,GBPNZD,2.29829,2.29845,16.0,0
26,2026-08-16 23:05:47.429131+00:00,AUDNZD,1.20278,1.2029,12.0,0
27,2026-08-16 23:05:59.431166+00:00,GBPAUD,1.91075,1.91088,13.0,0
27,2026-08-16 23:05:59.431166+00:00,GBPNZD,2.29829,2.29843,14.0,8000
27,2026-08-16 23:05:59.431166+00:00,AUDNZD,1.20276,1.20288,12.0,0
28,2026-08-16 23:06:11.433829+00:00,GBPAUD,1.91071,1.91087,16.0,0
28,2026-08-16 23:06:11.433829+00:00,GBPNZD,2.29828,2.29845,17.0,0
28,2026-08-16 23:06:11.433829+00:00,AUDNZD,1.20278,1.2029,12.0,1000
29,2026-08-16 23:06:23.435659+00:00,GBPAUD,1.91075,1.91088,13.0,0
29,2026-08-16 23:06:23.435659+00:00,GBPNZD,2.2983,2.29843,13.0,0
29,2026-08-16 23:06:23.435659+00:00,AUDNZD,1.20276,1.20288,12.0,4000
30,2026-08-16 23:06:35.437469+00:00,GBPAUD,1.91071,1.91087,16.0,0
30,2026-08-16 23:06:35.437469+00:00,GBPNZD,2.29832,2.29849,17.0,0
30,2026-08-16 23:06:35.437469+00:00,AUDNZD,1.2028,1.20292,12.0,0
31,2026-08-16 23:06:47.439050+00:00,GBPAUD,1.91075,1.91085,10.0,0
31,2026-08-16 23:06:47.439050+00:00,GBPNZD,2.29833,2.29847,14.0,0
31,2026-08-16 23:06:47.439050+00:00,AUDNZD,1.2028,1.2029,10.0,1000
32,2026-08-16 23:06:59.441237+00:00,GBPAUD,1.91075,1.91085,10.0,0
32,2026-08-16 23:06:59.441237+00:00,GBPNZD,2.29833,2.29847,14.0,0
32,2026-08-16 23:06:59.441237+00:00,AUDNZD,1.2028,1.2029,10.0,1000
33,2026-08-16 23:07:11.443365+00:00,GBPAUD,1.91077,1.91091,14.0,0
33,2026-08-16 23:07:11.443365+00:00,GBPNZD,2.29835,2.29853,18.0,0
33,2026-08-16 23:07:11.443365+00:00,AUDNZD,1.2028,1.2029,10.0,1000
34,2026-08-16 23:07:23.445311+00:00,GBPAUD,1.91081,1.91091,10.0,0
34,2026-08-16 23:07:23.445311+00:00,GBPNZD,2.2984,2.29857,17.0,0
34,2026-08-16 23:07:23.445311+00:00,AUDNZD,1.20282,1.2029,8.0,1000
35,2026-08-16 23:07:35.446899+00:00,GBPAUD,1.91084,1.91096,12.0,0
35,2026-08-16 23:07:35.446899+00:00,GBPNZD,2.2984,2.29857,17.0,0
35,2026-08-16 23:07:35.446899+00:00,AUDNZD,1.20278,1.20288,10.0,4000
36,2026-08-16 23:07:47.449172+00:00,GBPAUD,1.91088,1.91096,8.0,0
36,2026-08-16 23:07:47.449172+00:00,GBPNZD,2.29846,2.29861,15.0,0
36,2026-08-16 23:07:47.449172+00:00,AUDNZD,1.2028,1.20289,9.0,2000
37,2026-08-16 23:07:59.451238+00:00,GBPAUD,1.91084,1.91098,14.0,0
37,2026-08-16 23:07:59.451238+00:00,GBPNZD,2.2984,2.29859,19.0,0
37,2026-08-16 23:07:59.451238+00:00,AUDNZD,1.20278,1.20288,10.0,0
38,2026-08-16 23:08:11.453159+00:00,GBPAUD,1.91088,1.91099,11.0,0
38,2026-08-16 23:08:11.453159+00:00,GBPNZD,2.29845,2.2986,15.0,0
38,2026-08-16 23:08:11.453159+00:00,AUDNZD,1.20278,1.20288,10.0,3000
39,2026-08-16 23:08:23.455461+00:00,GBPAUD,1.91089,1.91099,10.0,0
39,2026-08-16 23:08:23.455461+00:00,GBPNZD,2.29847,2.2986,13.0,0
39,2026-08-16 23:08:23.455461+00:00,AUDNZD,1.20278,1.20288,10.0,10000
40,2026-08-16 23:08:35.457397+00:00,GBPAUD,1.91089,1.91096,7.0,0
40,2026-08-16 23:08:35.457397+00:00,GBPNZD,2.29848,2.29861,13.0,0
40,2026-08-16 23:08:35.457397+00:00,AUDNZD,1.2028,1.20289,9.0,4000
1,2026-08-16 23:08:42.030311+00:00,GBPAUD,1.91089,1.91096,7.0,0
1,2026-08-16 23:08:42.030311+00:00,GBPNZD,2.29851,2.29861,10.0,0
1,2026-08-16 23:08:42.030311+00:00,AUDNZD,1.20283,1.20289,6.0,0
2,2026-08-16 23:08:54.042801+00:00,GBPAUD,1.91084,1.91093,9.0,0
2,2026-08-16 23:08:54.042801+00:00,GBPNZD,2.29852,2.29869,17.0,0
2,2026-08-16 23:08:54.042801+00:00,AUDNZD,1.20287,1.20295,8.0,6000
3,2026-08-16 23:09:06.045117+00:00,GBPAUD,1.91084,1.91093,9.0,0
3,2026-08-16 23:09:06.045117+00:00,GBPNZD,2.29852,2.29866,14.0,0
3,2026-08-16 23:09:06.045117+00:00,AUDNZD,1.20285,1.20295,10.0,1000
4,2026-08-16 23:09:18.046972+00:00,GBPAUD,1.91084,1.91089,5.0,0
4,2026-08-16 23:09:18.046972+00:00,GBPNZD,2.29849,2.2986,11.0,0
4,2026-08-16 23:09:18.046972+00:00,AUDNZD,1.20285,1.20293,8.0,0
5,2026-08-16 23:09:30.048827+00:00,GBPAUD,1.91082,1.91089,7.0,0
5,2026-08-16 23:09:30.048827+00:00,GBPNZD,2.29851,2.29864,13.0,0
5,2026-08-16 23:09:30.048827+00:00,AUDNZD,1.20287,1.20295,8.0,0
6,2026-08-16 23:09:42.051081+00:00,GBPAUD,1.91082,1.91089,7.0,0
6,2026-08-16 23:09:42.051081+00:00,GBPNZD,2.29855,2.29864,9.0,0
6,2026-08-16 23:09:42.051081+00:00,AUDNZD,1.20289,1.20295,6.0,1000
7,2026-08-16 23:09:54.052949+00:00,GBPAUD,1.91072,1.91088,16.0,0
7,2026-08-16 23:09:54.052949+00:00,GBPNZD,2.29862,2.29881,19.0,0
7,2026-08-16 23:09:54.052949+00:00,AUDNZD,1.20296,1.20307,11.0,0
8,2026-08-16 23:10:06.054543+00:00,GBPAUD,1.91076,1.91088,12.0,0
8,2026-08-16 23:10:06.054543+00:00,GBPNZD,2.29867,2.2988,13.0,0
8,2026-08-16 23:10:06.054543+00:00,AUDNZD,1.20296,1.20307,11.0,0
9,2026-08-16 23:10:18.060473+00:00,GBPAUD,1.91081,1.91098,17.0,0
9,2026-08-16 23:10:18.060473+00:00,GBPNZD,2.29852,2.29871,19.0,0
9,2026-08-16 23:10:18.060473+00:00,AUDNZD,1.20285,1.20296,11.0,0
10,2026-08-16 23:10:30.062523+00:00,GBPAUD,1.91084,1.91096,12.0,0
10,2026-08-16 23:10:30.062523+00:00,GBPNZD,2.29855,2.29869,14.0,0
10,2026-08-16 23:10:30.062523+00:00,AUDNZD,1.20285,1.20296,11.0,1000
11,2026-08-16 23:10:42.063838+00:00,GBPAUD,1.91085,1.91098,13.0,0
11,2026-08-16 23:10:42.063838+00:00,GBPNZD,2.29877,2.29891,14.0,0
11,2026-08-16 23:10:42.063838+00:00,AUDNZD,1.20295,1.20307,12.0,0
12,2026-08-16 23:10:54.065233+00:00,GBPAUD,1.91082,1.91098,16.0,0
12,2026-08-16 23:10:54.065233+00:00,GBPNZD,2.29885,2.29902,17.0,0
12,2026-08-16 23:10:54.065233+00:00,AUDNZD,1.20301,1.20313,12.0,0
13,2026-08-16 23:11:06.067220+00:00,GBPAUD,1.91084,1.91096,12.0,0
13,2026-08-16 23:11:06.067220+00:00,GBPNZD,2.29883,2.29897,14.0,0
13,2026-08-16 23:11:06.067220+00:00,AUDNZD,1.20299,1.20311,12.0,2000
14,2026-08-16 23:11:18.068776+00:00,GBPAUD,1.91082,1.91093,11.0,0
14,2026-08-16 23:11:18.068776+00:00,GBPNZD,2.29889,2.29904,15.0,0
14,2026-08-16 23:11:18.068776+00:00,AUDNZD,1.20305,1.20315,10.0,2000
15,2026-08-16 23:11:30.070837+00:00,GBPAUD,1.91087,1.91096,9.0,0
15,2026-08-16 23:11:30.070837+00:00,GBPNZD,2.29887,2.299,13.0,0
15,2026-08-16 23:11:30.070837+00:00,AUDNZD,1.20301,1.20311,10.0,0
16,2026-08-16 23:11:42.073223+00:00,GBPAUD,1.91076,1.91091,15.0,0
16,2026-08-16 23:11:42.073223+00:00,GBPNZD,2.29859,2.29876,17.0,0
16,2026-08-16 23:11:42.073223+00:00,AUDNZD,1.20291,1.20303,12.0,2000
17,2026-08-16 23:11:54.074984+00:00,GBPAUD,1.91077,1.9109,13.0,0
17,2026-08-16 23:11:54.074984+00:00,GBPNZD,2.29864,2.29878,14.0,0
17,2026-08-16 23:11:54.074984+00:00,AUDNZD,1.20293,1.20305,12.0,6000
18,2026-08-16 23:12:06.076857+00:00,GBPAUD,1.91073,1.91088,15.0,0
18,2026-08-16 23:12:06.076857+00:00,GBPNZD,2.29859,2.29876,17.0,0
18,2026-08-16 23:12:06.076857+00:00,AUDNZD,1.20293,1.20305,12.0,1000
19,2026-08-16 23:12:18.078546+00:00,GBPAUD,1.91075,1.91087,12.0,0
19,2026-08-16 23:12:18.078546+00:00,GBPNZD,2.29857,2.2987,13.0,0
19,2026-08-16 23:12:18.078546+00:00,AUDNZD,1.20291,1.20303,12.0,1000
20,2026-08-16 23:12:30.080991+00:00,GBPAUD,1.91079,1.91087,8.0,0
20,2026-08-16 23:12:30.080991+00:00,GBPNZD,2.29862,2.29874,12.0,0
20,2026-08-16 23:12:30.080991+00:00,AUDNZD,1.20293,1.20303,10.0,5000
21,2026-08-16 23:12:42.083244+00:00,GBPAUD,1.91076,1.91085,9.0,0
21,2026-08-16 23:12:42.083244+00:00,GBPNZD,2.29859,2.29873,14.0,0
21,2026-08-16 23:12:42.083244+00:00,AUDNZD,1.20293,1.20303,10.0,18000
22,2026-08-16 23:12:54.085220+00:00,GBPAUD,1.91079,1.91088,9.0,0
22,2026-08-16 23:12:54.085220+00:00,GBPNZD,2.29867,2.2988,13.0,0
22,2026-08-16 23:12:54.085220+00:00,AUDNZD,1.20296,1.20306,10.0,9000
23,2026-08-16 23:13:06.087661+00:00,GBPAUD,1.91079,1.91087,8.0,0
23,2026-08-16 23:13:06.087661+00:00,GBPNZD,2.29863,2.29875,12.0,0
23,2026-08-16 23:13:06.087661+00:00,AUDNZD,1.20294,1.20304,10.0,0
24,2026-08-16 23:13:18.090333+00:00,GBPAUD,1.9107,1.91081,11.0,0
24,2026-08-16 23:13:18.090333+00:00,GBPNZD,2.29857,2.29875,18.0,0
24,2026-08-16 23:13:18.090333+00:00,AUDNZD,1.20297,1.20306,9.0,1000
25,2026-08-16 23:13:30.092048+00:00,GBPAUD,1.91073,1.9108,7.0,0
25,2026-08-16 23:13:30.092048+00:00,GBPNZD,2.29856,2.2987,14.0,0
25,2026-08-16 23:13:30.092048+00:00,AUDNZD,1.20295,1.20304,9.0,0
26,2026-08-16 23:13:42.094315+00:00,GBPAUD,1.9107,1.91077,7.0,0
26,2026-08-16 23:13:42.094315+00:00,GBPNZD,2.29853,2.29866,13.0,0
26,2026-08-16 23:13:42.094315+00:00,AUDNZD,1.20295,1.20304,9.0,2000
27,2026-08-16 23:13:54.096019+00:00,GBPAUD,1.9107,1.91077,7.0,0
27,2026-08-16 23:13:54.096019+00:00,GBPNZD,2.29853,2.29866,13.0,0
27,2026-08-16 23:13:54.096019+00:00,AUDNZD,1.20295,1.20304,9.0,0
28,2026-08-16 23:14:06.097575+00:00,GBPAUD,1.91073,1.91085,12.0,0
28,2026-08-16 23:14:06.097575+00:00,GBPNZD,2.29849,2.29862,13.0,0
28,2026-08-16 23:14:06.097575+00:00,AUDNZD,1.20288,1.203,12.0,0
29,2026-08-16 23:14:18.099448+00:00,GBPAUD,1.91075,1.91085,10.0,0
29,2026-08-16 23:14:18.099448+00:00,GBPNZD,2.29849,2.29862,13.0,12000
29,2026-08-16 23:14:18.099448+00:00,AUDNZD,1.20288,1.20298,10.0,0
30,2026-08-16 23:14:30.101547+00:00,GBPAUD,1.91073,1.91082,9.0,0
30,2026-08-16 23:14:30.101547+00:00,GBPNZD,2.29849,2.29862,13.0,19000
30,2026-08-16 23:14:30.101547+00:00,AUDNZD,1.2029,1.203,10.0,0
31,2026-08-16 23:14:42.103491+00:00,GBPAUD,1.91069,1.91082,13.0,0
31,2026-08-16 23:14:42.103491+00:00,GBPNZD,2.29848,2.29866,18.0,0
31,2026-08-16 23:14:42.103491+00:00,AUDNZD,1.20292,1.20302,10.0,0
32,2026-08-16 23:14:54.106240+00:00,GBPAUD,1.91077,1.91089,12.0,0
32,2026-08-16 23:14:54.106240+00:00,GBPNZD,2.29851,2.29868,17.0,2000
32,2026-08-16 23:14:54.106240+00:00,AUDNZD,1.20289,1.20299,10.0,0
33,2026-08-16 23:15:06.108368+00:00,GBPAUD,1.91074,1.91084,10.0,0
33,2026-08-16 23:15:06.108368+00:00,GBPNZD,2.29851,2.29865,14.0,0
33,2026-08-16 23:15:06.108368+00:00,AUDNZD,1.2029,1.203,10.0,3000
34,2026-08-16 23:15:18.113460+00:00,GBPAUD,1.91073,1.91081,8.0,0
34,2026-08-16 23:15:18.113460+00:00,GBPNZD,2.29853,2.29865,12.0,0
34,2026-08-16 23:15:18.113460+00:00,AUDNZD,1.20292,1.20302,10.0,1000
35,2026-08-16 23:15:30.115513+00:00,GBPAUD,1.91074,1.91081,7.0,0
35,2026-08-16 23:15:30.115513+00:00,GBPNZD,2.29851,2.29865,14.0,0
35,2026-08-16 23:15:30.115513+00:00,AUDNZD,1.20292,1.203,8.0,3000
36,2026-08-16 23:15:42.117625+00:00,GBPAUD,1.91074,1.91084,10.0,0
36,2026-08-16 23:15:42.117625+00:00,GBPNZD,2.29847,2.29861,14.0,0
36,2026-08-16 23:15:42.117625+00:00,AUDNZD,1.20288,1.20298,10.0,0
37,2026-08-16 23:15:54.119225+00:00,GBPAUD,1.91074,1.91088,14.0,0
37,2026-08-16 23:15:54.119225+00:00,GBPNZD,2.29843,2.29862,19.0,0
37,2026-08-16 23:15:54.119225+00:00,AUDNZD,1.20286,1.20296,10.0,0
38,2026-08-16 23:16:06.121154+00:00,GBPAUD,1.91075,1.91082,7.0,0
38,2026-08-16 23:16:06.121154+00:00,GBPNZD,2.29849,2.29862,13.0,0
38,2026-08-16 23:16:06.121154+00:00,AUDNZD,1.2029,1.20298,8.0,0
39,2026-08-16 23:16:18.123152+00:00,GBPAUD,1.91075,1.91085,10.0,0
39,2026-08-16 23:16:18.123152+00:00,GBPNZD,2.29849,2.29859,10.0,5000
39,2026-08-16 23:16:18.123152+00:00,AUDNZD,1.20288,1.20296,8.0,0
40,2026-08-16 23:16:30.124708+00:00,GBPAUD,1.91074,1.91084,10.0,0
40,2026-08-16 23:16:30.124708+00:00,GBPNZD,2.29847,2.29857,10.0,0
40,2026-08-16 23:16:30.124708+00:00,AUDNZD,1.20288,1.20296,8.0,13000
1,2026-08-16 23:16:37.844799+00:00,GBPAUD,1.91074,1.91084,10.0,0
1,2026-08-16 23:16:37.844799+00:00,GBPNZD,2.29847,2.29857,10.0,0
1,2026-08-16 23:16:37.844799+00:00,AUDNZD,1.20288,1.20296,8.0,13000
2,2026-08-16 23:16:49.854020+00:00,GBPAUD,1.91068,1.9108,12.0,0
2,2026-08-16 23:16:49.854020+00:00,GBPNZD,2.29841,2.29855,14.0,2000
2,2026-08-16 23:16:49.854020+00:00,AUDNZD,1.2029,1.20296,6.0,0
3,2026-08-16 23:17:01.855948+00:00,GBPAUD,1.91071,1.9108,9.0,0
3,2026-08-16 23:17:01.855948+00:00,GBPNZD,2.29844,2.29855,11.0,1000
3,2026-08-16 23:17:01.855948+00:00,AUDNZD,1.2029,1.20296,6.0,0
4,2026-08-16 23:17:13.858473+00:00,GBPAUD,1.91073,1.9108,7.0,0
4,2026-08-16 23:17:13.858473+00:00,GBPNZD,2.29846,2.29855,9.0,3000
4,2026-08-16 23:17:13.858473+00:00,AUDNZD,1.2029,1.20296,6.0,0
5,2026-08-16 23:17:25.861546+00:00,GBPAUD,1.91073,1.91082,9.0,0
5,2026-08-16 23:17:25.861546+00:00,GBPNZD,2.29846,2.29855,9.0,0
5,2026-08-16 23:17:25.861546+00:00,AUDNZD,1.20288,1.20296,8.0,7000
6,2026-08-16 23:17:37.863237+00:00,GBPAUD,1.91071,1.91082,11.0,0
6,2026-08-16 23:17:37.863237+00:00,GBPNZD,2.29844,2.29855,11.0,0
6,2026-08-16 23:17:37.863237+00:00,AUDNZD,1.20288,1.20296,8.0,20000
7,2026-08-16 23:17:49.865281+00:00,GBPAUD,1.9107,1.91081,11.0,0
7,2026-08-16 23:17:49.865281+00:00,GBPNZD,2.29842,2.29853,11.0,0
7,2026-08-16 23:17:49.865281+00:00,AUDNZD,1.20288,1.20296,8.0,33000
8,2026-08-16 23:18:01.867303+00:00,GBPAUD,1.9107,1.91082,12.0,0
8,2026-08-16 23:18:01.867303+00:00,GBPNZD,2.29842,2.29855,13.0,0
8,2026-08-16 23:18:01.867303+00:00,AUDNZD,1.20288,1.20296,8.0,0
9,2026-08-16 23:18:13.869463+00:00,GBPAUD,1.9107,1.91078,8.0,0
9,2026-08-16 23:18:13.869463+00:00,GBPNZD,2.29842,2.29853,11.0,0
9,2026-08-16 23:18:13.869463+00:00,AUDNZD,1.2029,1.20296,6.0,9000
10,2026-08-16 23:18:25.871898+00:00,GBPAUD,1.91071,1.91084,13.0,0
10,2026-08-16 23:18:25.871898+00:00,GBPNZD,2.29844,2.29858,14.0,0
10,2026-08-16 23:18:25.871898+00:00,AUDNZD,1.20289,1.20297,8.0,0
11,2026-08-16 23:18:37.873930+00:00,GBPAUD,1.91068,1.91082,14.0,0
11,2026-08-16 23:18:37.873930+00:00,GBPNZD,2.29844,2.29859,15.0,0
11,2026-08-16 23:18:37.873930+00:00,AUDNZD,1.2029,1.20298,8.0,2000
12,2026-08-16 23:18:49.875184+00:00,GBPAUD,1.91073,1.91085,12.0,0
12,2026-08-16 23:18:49.875184+00:00,GBPNZD,2.29842,2.29855,13.0,0
12,2026-08-16 23:18:49.875184+00:00,AUDNZD,1.20286,1.20294,8.0,11000
13,2026-08-16 23:19:01.877811+00:00,GBPAUD,1.91073,1.91082,9.0,0
13,2026-08-16 23:19:01.877811+00:00,GBPNZD,2.29846,2.29855,9.0,0
13,2026-08-16 23:19:01.877811+00:00,AUDNZD,1.20288,1.20296,8.0,9000
14,2026-08-16 23:19:13.879778+00:00,GBPAUD,1.91075,1.91082,7.0,0
14,2026-08-16 23:19:13.879778+00:00,GBPNZD,2.29845,2.29855,10.0,5000
14,2026-08-16 23:19:13.879778+00:00,AUDNZD,1.20288,1.20294,6.0,0
15,2026-08-16 23:19:25.881853+00:00,GBPAUD,1.91063,1.91074,11.0,0
15,2026-08-16 23:19:25.881853+00:00,GBPNZD,2.29827,2.29842,15.0,0
15,2026-08-16 23:19:25.881853+00:00,AUDNZD,1.20287,1.20293,6.0,5000
16,2026-08-16 23:19:37.883736+00:00,GBPAUD,1.9106,1.91071,11.0,0
16,2026-08-16 23:19:37.883736+00:00,GBPNZD,2.2983,2.29842,12.0,0
16,2026-08-16 23:19:37.883736+00:00,AUDNZD,1.20288,1.20296,8.0,1000
17,2026-08-16 23:19:49.885712+00:00,GBPAUD,1.91063,1.91072,9.0,0
17,2026-08-16 23:19:49.885712+00:00,GBPNZD,2.2983,2.2984,10.0,2000
17,2026-08-16 23:19:49.885712+00:00,AUDNZD,1.20287,1.20294,7.0,0
18,2026-08-16 23:20:01.888189+00:00,GBPAUD,1.91064,1.91074,10.0,0
18,2026-08-16 23:20:01.888189+00:00,GBPNZD,2.29836,2.29846,10.0,3000
18,2026-08-16 23:20:01.888189+00:00,AUDNZD,1.20289,1.20297,8.0,0
19,2026-08-16 23:20:13.890234+00:00,GBPAUD,1.91063,1.91072,9.0,0
19,2026-08-16 23:20:13.890234+00:00,GBPNZD,2.29834,2.29844,10.0,0
19,2026-08-16 23:20:13.890234+00:00,AUDNZD,1.20289,1.20297,8.0,9000
20,2026-08-16 23:20:25.894092+00:00,GBPAUD,1.91059,1.91068,9.0,0
20,2026-08-16 23:20:25.894092+00:00,GBPNZD,2.29832,2.29842,10.0,0
20,2026-08-16 23:20:25.894092+00:00,AUDNZD,1.2029,1.20298,8.0,0
