cycle_id,wall_clock_utc,canonical_bar_open_time,bar_close_time,three_leg_sync,signal_bar_age_sec,bar_gap_status,gbpaud_close,gbpnzd_close,audnzd_close,basis,z,primary_state,primary_decision,control_state,control_decision,bid_ga,ask_ga,bid_gn,ask_gn,bid_an,ask_an,spread_ga,spread_gn,spread_an,quote_age_ms_ga,quote_age_ms_gn,quote_age_ms_an,cross_leg_skew_ms,metadata_hash,ledger_seq,engine_health,reconciliation_state,order_send_guard,shadow_order_would_send,server_offset_s,clock_calibration,note
16,2026-08-16 22:24:01.029557+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.9108,2.29832,2.29846,1.20283,1.20294,12.0,14.0,11.0,0,0,6000,6,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
17,2026-08-16 22:24:13.032219+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91082,2.29834,2.29848,1.20283,1.20294,12.0,14.0,11.0,0,0,7000,7,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
18,2026-08-16 22:24:25.044809+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91074,1.91082,2.29839,2.29851,1.20284,1.20294,8.0,12.0,10.0,0,0,3000,3,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
19,2026-08-16 22:24:37.047960+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91074,1.91083,2.29839,2.29853,1.20284,1.20294,9.0,14.0,10.0,0,0,13000,13,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
20,2026-08-16 22:24:49.054584+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91075,1.91085,2.29838,2.29851,1.20283,1.20293,10.0,13.0,10.0,0,4000,0,4,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.9,OK,NO_NEW_SIGNAL_BAR
21,2026-08-16 22:25:01.060502+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91074,1.91083,2.2984,2.29853,1.20285,1.20295,9.0,13.0,10.0,0,0,0,1,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.9,OK,NO_NEW_SIGNAL_BAR
22,2026-08-16 22:25:13.064712+00:00,2026-08-17 01:20:00+00:00,2026-08-17 01:25:00+00:00,True,310,OK,1.91074,2.2984,1.20285,-2.889e-05,0.0,,no_action,,no_action,1.91083,1.91093,2.29838,2.29852,1.20278,1.2029,10.0,14.0,12.0,0,1000,0,2,069294f1b8f5fe1d,9,HEALTHY,FLAT_OK,ACTIVE,,10796.9,OK,
23,2026-08-16 22:25:25.168757+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91073,1.91089,2.29836,2.29853,1.20281,1.20293,16.0,17.0,12.0,0,0,5000,5,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.8,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:25:37.175317+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91075,1.91087,2.29838,2.29851,1.20281,1.20293,12.0,13.0,12.0,0,0,16000,16,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.8,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:25:49.180711+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91075,1.91087,2.29838,2.29851,1.20281,1.20293,12.0,13.0,12.0,0,0,24000,24,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.8,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:26:01.184777+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91075,1.91085,2.29838,2.29851,1.20283,1.20293,10.0,13.0,10.0,0,9000,0,9,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10788.8,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:26:13.188834+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91069,1.91082,2.29834,2.29851,1.20284,1.20294,13.0,17.0,10.0,0,0,5000,5,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.8,OK,NO_NEW_SIGNAL_BAR
28,2026-08-16 22:26:25.194098+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91083,2.29838,2.29853,1.20284,1.20294,11.0,15.0,10.0,0,0,16000,16,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.8,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:26:37.196474+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91082,2.29835,2.29854,1.20286,1.20297,17.0,19.0,11.0,0,0,0,0,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.8,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:26:49.201036+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91066,1.91079,2.29835,2.29851,1.20286,1.20297,13.0,16.0,11.0,0,0,12000,12,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.8,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:27:01.204777+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91075,2.29828,2.29841,1.20283,1.20295,12.0,13.0,12.0,0,0,0,0,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.8,OK,NO_NEW_SIGNAL_BAR
32,2026-08-16 22:27:13.206708+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91077,2.29833,2.29847,1.20285,1.20297,13.0,14.0,12.0,0,0,0,0,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10786.8,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:27:25.212825+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91075,2.29831,2.29845,1.20285,1.20297,12.0,14.0,12.0,0,0,0,2,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10789.8,OK,NO_NEW_SIGNAL_BAR
34,2026-08-16 22:27:37.215001+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91074,2.29831,2.29844,1.20285,1.20297,11.0,13.0,12.0,0,0,18000,18,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:27:49.218234+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91073,2.2983,2.29845,1.20287,1.20297,11.0,15.0,10.0,0,0,8000,8,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:28:01.220119+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9106,1.91073,2.29828,2.29845,1.20287,1.20297,13.0,17.0,10.0,0,0,3000,3,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.8,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:28:13.223503+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91072,2.29828,2.29842,1.20285,1.20295,9.0,14.0,10.0,0,0,8000,8,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:28:25.227229+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91072,2.29828,2.29842,1.20285,1.20295,9.0,14.0,10.0,0,0,8000,8,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10785.8,OK,NO_NEW_SIGNAL_BAR
39,2026-08-16 22:28:37.232557+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91071,2.2983,2.29844,1.20287,1.20297,9.0,14.0,10.0,0,0,3000,3,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.8,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:28:49.235017+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91074,2.2983,2.29847,1.20287,1.20297,12.0,17.0,10.0,0,0,15000,15,069294f1b8f5fe1d,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.8,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:29:05.623054+00:00,2026-08-17 01:20:00+00:00,2026-08-17 01:25:00+00:00,True,543,OK,1.91074,2.2984,1.20285,-2.889e-05,0.0,,no_action,,no_action,1.91064,1.91071,2.29833,2.29847,1.20289,1.20297,7.0,14.0,8.0,0,0,0,0,dd2013f174742fd0,10,HEALTHY,FLAT_OK,ACTIVE,,10797.4,OK,
2,2026-08-16 22:29:17.629898+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91078,2.2983,2.29848,1.20285,1.20295,14.0,18.0,10.0,0,0,2000,2,dd2013f174742fd0,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.4,OK,NO_NEW_SIGNAL_BAR
3,2026-08-16 22:29:29.631732+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91066,1.91077,2.29831,2.29847,1.20285,1.20295,11.0,16.0,10.0,0,0,17000,17,dd2013f174742fd0,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.4,OK,NO_NEW_SIGNAL_BAR
4,2026-08-16 22:29:41.633971+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91069,1.91078,2.29835,2.29852,1.20287,1.20295,9.0,17.0,8.0,0,0,6000,6,dd2013f174742fd0,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.4,OK,NO_NEW_SIGNAL_BAR
5,2026-08-16 22:29:53.638388+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.91081,2.29838,2.29852,1.20285,1.20295,10.0,14.0,10.0,0,0,3000,3,dd2013f174742fd0,10,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.4,OK,NO_NEW_SIGNAL_BAR
6,2026-08-16 22:30:05.641437+00:00,2026-08-17 01:25:00+00:00,2026-08-17 01:30:00+00:00,True,303,OK,1.91073,2.2984,1.20285,-3.412e-05,0.0,,no_action,,no_action,1.91073,1.91084,2.29836,2.29854,1.20285,1.20293,11.0,18.0,8.0,0,0,0,0,dd2013f174742fd0,10,HEALTHY,FLAT_OK,ACTIVE,,10797.4,OK,
7,2026-08-16 22:30:17.657060+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91076,1.91085,2.29843,2.2986,1.20287,1.20295,9.0,17.0,8.0,0,0,4000,4,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
8,2026-08-16 22:30:29.659848+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91074,1.91081,2.29841,2.29854,1.20286,1.20295,7.0,13.0,9.0,0,0,2000,2,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
9,2026-08-16 22:30:41.663010+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91077,1.91094,2.29847,2.29866,1.20285,1.20296,17.0,19.0,11.0,0,5000,0,5,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
10,2026-08-16 22:30:53.665906+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91084,1.91098,2.29849,2.29864,1.20281,1.20293,14.0,15.0,12.0,0,0,0,0,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
11,2026-08-16 22:31:05.668674+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91069,1.91084,2.29845,2.29862,1.20288,1.203,15.0,17.0,12.0,0,0,0,0,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
12,2026-08-16 22:31:17.671780+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91083,2.29844,2.29862,1.20289,1.20301,16.0,18.0,12.0,0,0,1000,1,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
13,2026-08-16 22:31:29.681693+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91079,2.29846,2.29861,1.20291,1.20303,14.0,15.0,12.0,0,0,9000,9,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
14,2026-08-16 22:31:41.684676+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91082,2.29853,2.29868,1.20293,1.20305,14.0,15.0,12.0,0,0,1000,1,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
15,2026-08-16 22:31:53.689197+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.91083,2.29853,2.29866,1.20291,1.20303,12.0,13.0,12.0,0,0,6000,6,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
16,2026-08-16 22:32:05.693144+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91082,2.29849,2.29864,1.20291,1.20303,14.0,15.0,12.0,0,0,2000,2,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
17,2026-08-16 22:32:17.694833+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91084,2.29847,2.29861,1.20288,1.20299,12.0,14.0,11.0,0,0,0,1,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
18,2026-08-16 22:32:29.696364+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91073,1.91086,2.29845,2.29859,1.20286,1.20298,13.0,14.0,12.0,0,0,2000,2,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
19,2026-08-16 22:32:41.700702+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91082,2.29845,2.29861,1.20289,1.20301,15.0,16.0,12.0,0,0,9000,9,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
20,2026-08-16 22:32:53.704223+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91079,2.29847,2.29861,1.20291,1.20303,12.0,14.0,12.0,0,0,6000,6,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
21,2026-08-16 22:33:05.707913+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91079,2.29844,2.29861,1.20291,1.20303,15.0,17.0,12.0,0,0,1000,1,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
22,2026-08-16 22:33:17.713070+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91076,2.29847,2.29861,1.20293,1.20303,9.0,14.0,10.0,0,0,4000,4,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
23,2026-08-16 22:33:29.716560+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91075,2.29845,2.29859,1.20293,1.20303,10.0,14.0,10.0,0,0,0,0,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:33:41.720289+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91066,1.91079,2.29835,2.29852,1.20287,1.20297,13.0,17.0,10.0,0,0,2000,2,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:33:53.724663+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91078,2.29833,2.29847,1.20285,1.20295,10.0,14.0,10.0,0,0,5000,5,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:34:05.726761+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91076,2.2983,2.29849,1.20286,1.20295,11.0,19.0,9.0,0,0,0,0,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:34:17.729298+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.9108,2.29836,2.29855,1.20288,1.20296,12.0,19.0,8.0,0,6000,0,6,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
28,2026-08-16 22:34:29.736836+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.91082,2.29837,2.29852,1.20285,1.20295,11.0,15.0,10.0,0,0,1000,1,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:34:41.744159+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91079,2.29838,2.29852,1.20286,1.20295,7.0,14.0,9.0,0,0,2000,2,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:34:53.751106+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91078,2.29842,2.29854,1.20288,1.20298,8.0,12.0,10.0,0,0,0,0,dd2013f174742fd0,11,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:35:05.753833+00:00,2026-08-17 01:30:00+00:00,2026-08-17 01:35:00+00:00,True,302,OK,1.9106800000000002,2.2983700000000002,1.20286,-3.892e-05,0.0,,no_action,,no_action,1.91069,1.9108,2.29835,2.29851,1.20285,1.20295,11.0,16.0,10.0,0,0,0,0,dd2013f174742fd0,11,HEALTHY,FLAT_OK,ACTIVE,,10796.2,OK,
32,2026-08-16 22:35:17.781818+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.9108,2.29833,2.29847,1.20283,1.20293,9.0,14.0,10.0,0,0,0,0,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:35:29.784329+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91069,1.91082,2.29831,2.29849,1.20283,1.20293,13.0,18.0,10.0,0,0,1000,1,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
34,2026-08-16 22:35:41.787211+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91079,2.29835,2.29849,1.20285,1.20295,9.0,14.0,10.0,0,0,8000,8,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:35:53.790421+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91078,2.2983,2.29847,1.20285,1.20293,10.0,17.0,8.0,0,0,0,0,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:36:05.792538+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.91079,2.29833,2.29845,1.20283,1.20293,8.0,12.0,10.0,0,0,3000,3,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:36:17.795015+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91076,2.29832,2.29848,1.20286,1.20296,12.0,16.0,10.0,0,0,1000,1,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:36:29.797192+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91083,2.29831,2.2985,1.20283,1.20293,13.0,19.0,10.0,0,2000,4000,4,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
39,2026-08-16 22:36:41.798696+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91082,2.29834,2.29848,1.20283,1.20293,10.0,14.0,10.0,0,0,4000,4,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:36:53.801108+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91081,2.29834,2.29846,1.20283,1.20293,9.0,12.0,10.0,0,1000,0,1,dd2013f174742fd0,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.2,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:37:01.787813+00:00,2026-08-17 01:30:00+00:00,2026-08-17 01:35:00+00:00,True,417,OK,1.9106800000000002,2.2983700000000002,1.20286,-3.892e-05,0.0,,no_action,,no_action,1.91075,1.91089,2.29826,2.29844,1.20276,1.20286,14.0,18.0,10.0,0,0,3000,5,5297c4bb2d2f5d85,12,HEALTHY,FLAT_OK,ACTIVE,,10795.2,OK,
2,2026-08-16 22:37:13.790845+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91071,1.91087,2.29831,2.29847,1.2028,1.20291,16.0,16.0,11.0,0,0,1000,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
3,2026-08-16 22:37:25.792668+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91074,1.91088,2.29827,2.29842,1.20276,1.20287,14.0,15.0,11.0,0,0,0,0,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
4,2026-08-16 22:37:37.794778+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91076,1.91087,2.29836,2.29847,1.20279,1.20291,11.0,11.0,12.0,0,1000,0,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
5,2026-08-16 22:37:49.796753+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91082,2.29824,2.29838,1.20277,1.20289,12.0,14.0,12.0,0,0,1000,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
6,2026-08-16 22:38:01.799219+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9107,1.91082,2.29832,2.29846,1.20281,1.20293,12.0,14.0,12.0,0,0,2000,2,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
7,2026-08-16 22:38:13.801317+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91069,1.9108,2.2983,2.29845,1.20283,1.20292,11.0,15.0,9.0,0,0,0,0,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
8,2026-08-16 22:38:25.803535+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91061,1.91072,2.29834,2.29845,1.20288,1.20299,11.0,11.0,11.0,0,0,0,0,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
9,2026-08-16 22:38:37.805812+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91075,2.29832,2.29845,1.20286,1.20298,13.0,13.0,12.0,0,0,0,0,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
