,event_id,origin,orig_date,gbp_bridge_candidate
3340,CHF_ORIGIN_202512090700,CHF,2025-12-09,True
3341,CHF_ORIGIN_202512101000,CHF,2025-12-10,True
3342,CHF_ORIGIN_202512101400,CHF,2025-12-10,True
3343,CHF_ORIGIN_202512111100,CHF,2025-12-11,True
3344,CHF_ORIGIN_202512151600,CHF,2025-12-15,True
3345,CHF_ORIGIN_202512161400,CHF,2025-12-16,True
3346,CHF_ORIGIN_202512161700,CHF,2025-12-16,True
3347,CHF_ORIGIN_202512171200,CHF,2025-12-17,True
3348,CHF_ORIGIN_202512171400,CHF,2025-12-17,True
3349,CHF_ORIGIN_202512181200,CHF,2025-12-18,True
3350,CHF_ORIGIN_202512181700,CHF,2025-12-18,True
3351,CHF_ORIGIN_202512190900,CHF,2025-12-19,True
3352,CHF_ORIGIN_202512231000,CHF,2025-12-23,True
3353,CHF_ORIGIN_202512231500,CHF,2025-12-23,True
3354,CHF_ORIGIN_202512260000,CHF,2025-12-26,True
3355,CHF_ORIGIN_202512290000,CHF,2025-12-29,True
3356,CHF_ORIGIN_202512290900,CHF,2025-12-29,True
3357,CHF_ORIGIN_202512291200,CHF,2025-12-29,True
3358,CHF_ORIGIN_202512291600,CHF,2025-12-29,True
3359,CHF_ORIGIN_202512311800,CHF,2025-12-31,True
3360,CHF_ORIGIN_202601050500,CHF,2026-01-05,True
3361,CHF_ORIGIN_202601051000,CHF,2026-01-05,True
3362,CHF_ORIGIN_202601061700,CHF,2026-01-06,True
3363,CHF_ORIGIN_202601120200,CHF,2026-01-12,True
3364,CHF_ORIGIN_202601120900,CHF,2026-01-12,True
3365,CHF_ORIGIN_202601121700,CHF,2026-01-12,True
3366,CHF_ORIGIN_202601141000,CHF,2026-01-14,True
3367,CHF_ORIGIN_202601141200,CHF,2026-01-14,True
3368,CHF_ORIGIN_202601151600,CHF,2026-01-15,True
3369,CHF_ORIGIN_202601190000,CHF,2026-01-19,True
3370,CHF_ORIGIN_202601191600,CHF,2026-01-19,True
3371,CHF_ORIGIN_202601200900,CHF,2026-01-20,True
3372,CHF_ORIGIN_202601201200,CHF,2026-01-20,True
3373,CHF_ORIGIN_202601211600,CHF,2026-01-21,True
3374,CHF_ORIGIN_202601212100,CHF,2026-01-21,True
3375,CHF_ORIGIN_202601231100,CHF,2026-01-23,True
3376,CHF_ORIGIN_202601260000,CHF,2026-01-26,True
3377,CHF_ORIGIN_202601271400,CHF,2026-01-27,True
3378,CHF_ORIGIN_202601271700,CHF,2026-01-27,True
3379,CHF_ORIGIN_202601272200,CHF,2026-01-27,True
3380,CHF_ORIGIN_202601281000,CHF,2026-01-28,True
3381,CHF_ORIGIN_202601290100,CHF,2026-01-29,True
3382,CHF_ORIGIN_202601300200,CHF,2026-01-30,True
3383,CHF_ORIGIN_202602021000,CHF,2026-02-02,True
3384,CHF_ORIGIN_202602051400,CHF,2026-02-05,True
3385,CHF_ORIGIN_202602090800,CHF,2026-02-09,True
3386,CHF_ORIGIN_202602091600,CHF,2026-02-09,True
3387,CHF_ORIGIN_202602100000,CHF,2026-02-10,True
3388,CHF_ORIGIN_202602100900,CHF,2026-02-10,True
3389,CHF_ORIGIN_202602101600,CHF,2026-02-10,True
3390,CHF_ORIGIN_202602111400,CHF,2026-02-11,True
3391,CHF_ORIGIN_202602121100,CHF,2026-02-12,True
3392,CHF_ORIGIN_202602121400,CHF,2026-02-12,True
3393,CHF_ORIGIN_202602201000,CHF,2026-02-20,True
3394,CHF_ORIGIN_202602201200,CHF,2026-02-20,True
3395,CHF_ORIGIN_202602201800,CHF,2026-02-20,True
3396,CHF_ORIGIN_202602231300,CHF,2026-02-23,True
3397,CHF_ORIGIN_202602231600,CHF,2026-02-23,True
3398,CHF_ORIGIN_202602240700,CHF,2026-02-24,True
3399,CHF_ORIGIN_202602240900,CHF,2026-02-24,True
3400,CHF_ORIGIN_202602261000,CHF,2026-02-26,True
3401,CHF_ORIGIN_202602271500,CHF,2026-02-27,True
3402,CHF_ORIGIN_202603020000,CHF,2026-03-02,True
3403,CHF_ORIGIN_202603020800,CHF,2026-03-02,True
3404,CHF_ORIGIN_202603021200,CHF,2026-03-02,True
3405,CHF_ORIGIN_202603031400,CHF,2026-03-03,True
3406,CHF_ORIGIN_202603041100,CHF,2026-03-04,True
3407,CHF_ORIGIN_202603121200,CHF,2026-03-12,True
3408,CHF_ORIGIN_202603122100,CHF,2026-03-12,True
3409,CHF_ORIGIN_202603131400,CHF,2026-03-13,True
3410,CHF_ORIGIN_202603131700,CHF,2026-03-13,True
3411,CHF_ORIGIN_202603160900,CHF,2026-03-16,True
3412,CHF_ORIGIN_202603161100,CHF,2026-03-16,True
3413,CHF_ORIGIN_202603161900,CHF,2026-03-16,True
3414,CHF_ORIGIN_202603190800,CHF,2026-03-19,True
3415,CHF_ORIGIN_202603191200,CHF,2026-03-19,True
3416,CHF_ORIGIN_202603201100,CHF,2026-03-20,True
3417,CHF_ORIGIN_202603201600,CHF,2026-03-20,True
3418,CHF_ORIGIN_202603230200,CHF,2026-03-23,True
3419,CHF_ORIGIN_202603231100,CHF,2026-03-23,True
3420,CHF_ORIGIN_202603231500,CHF,2026-03-23,True
3421,CHF_ORIGIN_202603241000,CHF,2026-03-24,True
3422,CHF_ORIGIN_202603241500,CHF,2026-03-24,True
3423,CHF_ORIGIN_202603311200,CHF,2026-03-31,True
3424,CHF_ORIGIN_202603311700,CHF,2026-03-31,True
3425,CHF_ORIGIN_202603311900,CHF,2026-03-31,True
3426,CHF_ORIGIN_202604010300,CHF,2026-04-01,True
3427,CHF_ORIGIN_202604010900,CHF,2026-04-01,True
3428,CHF_ORIGIN_202604020400,CHF,2026-04-02,True
3429,CHF_ORIGIN_202604061000,CHF,2026-04-06,True
3430,CHF_ORIGIN_202604080100,CHF,2026-04-08,True
3431,CHF_ORIGIN_202604081400,CHF,2026-04-08,True
3432,CHF_ORIGIN_202604091700,CHF,2026-04-09,True
3433,CHF_ORIGIN_202604092100,CHF,2026-04-09,True
3434,CHF_ORIGIN_202604101600,CHF,2026-04-10,True
3435,CHF_ORIGIN_202604130100,CHF,2026-04-13,True
3436,CHF_ORIGIN_202604131500,CHF,2026-04-13,True
3437,CHF_ORIGIN_202604131700,CHF,2026-04-13,True
3438,CHF_ORIGIN_202604131900,CHF,2026-04-13,True
3439,CHF_ORIGIN_202604132100,CHF,2026-04-13,True
3440,CHF_ORIGIN_202604171500,CHF,2026-04-17,True
3441,CHF_ORIGIN_202604200100,CHF,2026-04-20,True
3442,CHF_ORIGIN_202604201700,CHF,2026-04-20,True
3443,CHF_ORIGIN_202604210800,CHF,2026-04-21,True
3444,CHF_ORIGIN_202604211200,CHF,2026-04-21,True
3445,CHF_ORIGIN_202604221200,CHF,2026-04-22,True
3446,CHF_ORIGIN_202604221500,CHF,2026-04-22,True
3447,CHF_ORIGIN_202604230900,CHF,2026-04-23,True
3448,CHF_ORIGIN_202604231200,CHF,2026-04-23,True
3449,CHF_ORIGIN_202604231700,CHF,2026-04-23,True
3450,CHF_ORIGIN_202604241200,CHF,2026-04-24,True
3451,CHF_ORIGIN_202604270100,CHF,2026-04-27,True
3452,CHF_ORIGIN_202604280900,CHF,2026-04-28,True
3453,CHF_ORIGIN_202604292100,CHF,2026-04-29,True
3454,CHF_ORIGIN_202604300100,CHF,2026-04-30,True
3455,CHF_ORIGIN_202604301200,CHF,2026-04-30,True
3456,CHF_ORIGIN_202604301500,CHF,2026-04-30,True
3457,CHF_ORIGIN_202605011700,CHF,2026-05-01,True
3458,CHF_ORIGIN_202605040600,CHF,2026-05-04,True
3459,CHF_ORIGIN_202605060700,CHF,2026-05-06,True
3460,CHF_ORIGIN_202605061700,CHF,2026-05-06,True
3461,CHF_ORIGIN_202605110900,CHF,2026-05-11,True
3462,CHF_ORIGIN_202605121600,CHF,2026-05-12,True
3463,CHF_ORIGIN_202605131100,CHF,2026-05-13,True
3464,CHF_ORIGIN_202605131500,CHF,2026-05-13,True
3465,CHF_ORIGIN_202605140900,CHF,2026-05-14,True
3466,CHF_ORIGIN_202605141900,CHF,2026-05-14,True
3467,CHF_ORIGIN_202605151300,CHF,2026-05-15,True
3468,CHF_ORIGIN_202605181700,CHF,2026-05-18,True
3469,CHF_ORIGIN_202605191100,CHF,2026-05-19,True
3470,CHF_ORIGIN_202605191600,CHF,2026-05-19,True
3471,CHF_ORIGIN_202605201300,CHF,2026-05-20,True
3472,CHF_ORIGIN_202605201700,CHF,2026-05-20,True
3473,CHF_ORIGIN_202605211300,CHF,2026-05-21,True
3474,JPY_ORIGIN_202307100700,JPY,2023-07-10,True
3475,JPY_ORIGIN_202307100900,JPY,2023-07-10,True
3476,JPY_ORIGIN_202307101400,JPY,2023-07-10,True
3477,JPY_ORIGIN_202307101600,JPY,2023-07-10,True
3478,JPY_ORIGIN_202307110400,JPY,2023-07-11,True
3479,JPY_ORIGIN_202307111600,JPY,2023-07-11,True
3480,JPY_ORIGIN_202307120300,JPY,2023-07-12,True
3481,JPY_ORIGIN_202307140300,JPY,2023-07-14,True
3482,JPY_ORIGIN_202307140900,JPY,2023-07-14,True
3483,JPY_ORIGIN_202307171000,JPY,2023-07-17,True
3484,JPY_ORIGIN_202307171500,JPY,2023-07-17,True
3485,JPY_ORIGIN_202307181600,JPY,2023-07-18,True
3486,JPY_ORIGIN_202307211000,JPY,2023-07-21,True
3487,JPY_ORIGIN_202307211500,JPY,2023-07-21,True
3488,JPY_ORIGIN_202307261100,JPY,2023-07-26,True
3489,JPY_ORIGIN_202307270400,JPY,2023-07-27,True
3490,JPY_ORIGIN_202307271600,JPY,2023-07-27,True
3491,JPY_ORIGIN_202307272000,JPY,2023-07-27,True
3492,JPY_ORIGIN_202307280600,JPY,2023-07-28,True
3493,JPY_ORIGIN_202307281500,JPY,2023-07-28,True
3494,JPY_ORIGIN_202307310400,JPY,2023-07-31,True
3495,JPY_ORIGIN_202308031000,JPY,2023-08-03,True
3496,JPY_ORIGIN_202308041600,JPY,2023-08-04,True
3497,JPY_ORIGIN_202308070000,JPY,2023-08-07,True
3498,JPY_ORIGIN_202308080300,JPY,2023-08-08,True
3499,JPY_ORIGIN_202308080900,JPY,2023-08-08,True
3500,JPY_ORIGIN_202308150500,JPY,2023-08-15,True
3501,JPY_ORIGIN_202308150900,JPY,2023-08-15,True
3502,JPY_ORIGIN_202308151600,JPY,2023-08-15,True
3503,JPY_ORIGIN_202308161100,JPY,2023-08-16,True
3504,JPY_ORIGIN_202308172100,JPY,2023-08-17,True
3505,JPY_ORIGIN_202308180600,JPY,2023-08-18,True
3506,JPY_ORIGIN_202308180900,JPY,2023-08-18,True
3507,JPY_ORIGIN_202308181500,JPY,2023-08-18,True
3508,JPY_ORIGIN_202308181700,JPY,2023-08-18,True
3509,JPY_ORIGIN_202308210000,JPY,2023-08-21,True
3510,JPY_ORIGIN_202308210400,JPY,2023-08-21,True
3511,JPY_ORIGIN_202308211500,JPY,2023-08-21,True
3512,JPY_ORIGIN_202308230600,JPY,2023-08-23,True
3513,JPY_ORIGIN_202308231000,JPY,2023-08-23,True
3514,JPY_ORIGIN_202308231600,JPY,2023-08-23,True
3515,JPY_ORIGIN_202308250500,JPY,2023-08-25,True
3516,JPY_ORIGIN_202308291400,JPY,2023-08-29,True
3517,JPY_ORIGIN_202308291700,JPY,2023-08-29,True
3518,JPY_ORIGIN_202308311000,JPY,2023-08-31,True
3519,JPY_ORIGIN_202308311700,JPY,2023-08-31,True
3520,JPY_ORIGIN_202309011400,JPY,2023-09-01,True
3521,JPY_ORIGIN_202309011700,JPY,2023-09-01,True
3522,JPY_ORIGIN_202309060400,JPY,2023-09-06,True
3523,JPY_ORIGIN_202309060800,JPY,2023-09-06,True
3524,JPY_ORIGIN_202309080300,JPY,2023-09-08,True
3525,JPY_ORIGIN_202309110000,JPY,2023-09-11,True
3526,JPY_ORIGIN_202309111200,JPY,2023-09-11,True
3527,JPY_ORIGIN_202309150500,JPY,2023-09-15,True
3528,JPY_ORIGIN_202309180000,JPY,2023-09-18,True
3529,JPY_ORIGIN_202309201000,JPY,2023-09-20,True
3530,JPY_ORIGIN_202309211000,JPY,2023-09-21,True
3531,JPY_ORIGIN_202309211700,JPY,2023-09-21,True
3532,JPY_ORIGIN_202309220500,JPY,2023-09-22,True
3533,JPY_ORIGIN_202309261000,JPY,2023-09-26,True
3534,JPY_ORIGIN_202309290800,JPY,2023-09-29,True
3535,JPY_ORIGIN_202309291100,JPY,2023-09-29,True
3536,JPY_ORIGIN_202309291600,JPY,2023-09-29,True
3537,JPY_ORIGIN_202309291800,JPY,2023-09-29,True
3538,JPY_ORIGIN_202310020800,JPY,2023-10-02,True
3539,JPY_ORIGIN_202310021200,JPY,2023-10-02,True
3540,JPY_ORIGIN_202310031300,JPY,2023-10-03,True
3541,JPY_ORIGIN_202310031700,JPY,2023-10-03,True
3542,JPY_ORIGIN_202310032300,JPY,2023-10-03,True
3543,JPY_ORIGIN_202310041100,JPY,2023-10-04,True
3544,JPY_ORIGIN_202310050300,JPY,2023-10-05,True
3545,JPY_ORIGIN_202310061500,JPY,2023-10-06,True
3546,JPY_ORIGIN_202310090000,JPY,2023-10-09,True
3547,JPY_ORIGIN_202310091700,JPY,2023-10-09,True
3548,JPY_ORIGIN_202310131300,JPY,2023-10-13,True
3549,JPY_ORIGIN_202310171400,JPY,2023-10-17,True
3550,JPY_ORIGIN_202310171800,JPY,2023-10-17,True
3551,JPY_ORIGIN_202310181300,JPY,2023-10-18,True
3552,JPY_ORIGIN_202310201000,JPY,2023-10-20,True
3553,JPY_ORIGIN_202310230900,JPY,2023-10-23,True
3554,JPY_ORIGIN_202310251000,JPY,2023-10-25,True
3555,JPY_ORIGIN_202310252300,JPY,2023-10-25,True
3556,JPY_ORIGIN_202310260900,JPY,2023-10-26,True
3557,JPY_ORIGIN_202310261100,JPY,2023-10-26,True
3558,JPY_ORIGIN_202310261400,JPY,2023-10-26,True
3559,JPY_ORIGIN_202310262000,JPY,2023-10-26,True
3560,JPY_ORIGIN_202310271600,JPY,2023-10-27,True
3561,JPY_ORIGIN_202310300800,JPY,2023-10-30,True
3562,JPY_ORIGIN_202310301100,JPY,2023-10-30,True
3563,JPY_ORIGIN_202310301700,JPY,2023-10-30,True
3564,JPY_ORIGIN_202310310300,JPY,2023-10-31,True
3565,JPY_ORIGIN_202310310600,JPY,2023-10-31,True
3566,JPY_ORIGIN_202310311700,JPY,2023-10-31,True
3567,JPY_ORIGIN_202311081200,JPY,2023-11-08,True
3568,JPY_ORIGIN_202311091000,JPY,2023-11-09,True
3569,JPY_ORIGIN_202311141100,JPY,2023-11-14,True
3570,JPY_ORIGIN_202311141600,JPY,2023-11-14,True
3571,JPY_ORIGIN_202311142300,JPY,2023-11-14,True
3572,JPY_ORIGIN_202311150400,JPY,2023-11-15,True
3573,JPY_ORIGIN_202311150600,JPY,2023-11-15,True
3574,JPY_ORIGIN_202311151200,JPY,2023-11-15,True
3575,JPY_ORIGIN_202311151500,JPY,2023-11-15,True
3576,JPY_ORIGIN_202311161500,JPY,2023-11-16,True
3577,JPY_ORIGIN_202311161700,JPY,2023-11-16,True
3578,JPY_ORIGIN_202311170400,JPY,2023-11-17,True
3579,JPY_ORIGIN_202311170900,JPY,2023-11-17,True
3580,JPY_ORIGIN_202311171300,JPY,2023-11-17,True
3581,JPY_ORIGIN_202311171500,JPY,2023-11-17,True
3582,JPY_ORIGIN_202311200100,JPY,2023-11-20,True
3583,JPY_ORIGIN_202311200400,JPY,2023-11-20,True
3584,JPY_ORIGIN_202311210400,JPY,2023-11-21,True
3585,JPY_ORIGIN_202311211100,JPY,2023-11-21,True
3586,JPY_ORIGIN_202311221000,JPY,2023-11-22,True
3587,JPY_ORIGIN_202311221500,JPY,2023-11-22,True
3588,JPY_ORIGIN_202311270300,JPY,2023-11-27,True
3589,JPY_ORIGIN_202311301100,JPY,2023-11-30,True
3590,JPY_ORIGIN_202311301600,JPY,2023-11-30,True
3591,JPY_ORIGIN_202312011000,JPY,2023-12-01,True
3592,JPY_ORIGIN_202312011800,JPY,2023-12-01,True
3593,JPY_ORIGIN_202312050900,JPY,2023-12-05,True
3594,JPY_ORIGIN_202312070300,JPY,2023-12-07,True
3595,JPY_ORIGIN_202312070600,JPY,2023-12-07,True
3596,JPY_ORIGIN_202312070900,JPY,2023-12-07,True
3597,JPY_ORIGIN_202312071400,JPY,2023-12-07,True
3598,JPY_ORIGIN_202312071600,JPY,2023-12-07,True
3599,JPY_ORIGIN_202312071900,JPY,2023-12-07,True
3600,JPY_ORIGIN_202312072100,JPY,2023-12-07,True
3601,JPY_ORIGIN_202312072300,JPY,2023-12-07,True
3602,JPY_ORIGIN_202312080200,JPY,2023-12-08,True
3603,JPY_ORIGIN_202312081200,JPY,2023-12-08,True
3604,JPY_ORIGIN_202312081500,JPY,2023-12-08,True
3605,JPY_ORIGIN_202312110900,JPY,2023-12-11,True
3606,JPY_ORIGIN_202312132100,JPY,2023-12-13,True
3607,JPY_ORIGIN_202312140000,JPY,2023-12-14,True
3608,JPY_ORIGIN_202312140200,JPY,2023-12-14,True
3609,JPY_ORIGIN_202312141400,JPY,2023-12-14,True
3610,JPY_ORIGIN_202312190400,JPY,2023-12-19,True
3611,JPY_ORIGIN_202312190900,JPY,2023-12-19,True
3612,JPY_ORIGIN_202312211500,JPY,2023-12-21,True
3613,JPY_ORIGIN_202312250100,JPY,2023-12-25,True
3614,JPY_ORIGIN_202312250500,JPY,2023-12-25,True
3615,JPY_ORIGIN_202312271100,JPY,2023-12-27,True
3616,JPY_ORIGIN_202312290200,JPY,2023-12-29,True
3617,JPY_ORIGIN_202312291100,JPY,2023-12-29,True
3618,JPY_ORIGIN_202312291400,JPY,2023-12-29,True
3619,JPY_ORIGIN_202312291700,JPY,2023-12-29,True
3620,JPY_ORIGIN_202401020300,JPY,2024-01-02,True
3621,JPY_ORIGIN_202401021100,JPY,2024-01-02,True
3622,JPY_ORIGIN_202401021600,JPY,2024-01-02,True
3623,JPY_ORIGIN_202401030900,JPY,2024-01-03,True
3624,JPY_ORIGIN_202401031700,JPY,2024-01-03,True
3625,JPY_ORIGIN_202401040600,JPY,2024-01-04,True
3626,JPY_ORIGIN_202401041100,JPY,2024-01-04,True
3627,JPY_ORIGIN_202401050800,JPY,2024-01-05,True
3628,JPY_ORIGIN_202401051500,JPY,2024-01-05,True
3629,JPY_ORIGIN_202401051700,JPY,2024-01-05,True
3630,JPY_ORIGIN_202401081100,JPY,2024-01-08,True
3631,JPY_ORIGIN_202401111500,JPY,2024-01-11,True
3632,JPY_ORIGIN_202401121500,JPY,2024-01-12,True
3633,JPY_ORIGIN_202401170900,JPY,2024-01-17,True
3634,JPY_ORIGIN_202401171600,JPY,2024-01-17,True
3635,JPY_ORIGIN_202401182200,JPY,2024-01-18,True
3636,JPY_ORIGIN_202401190300,JPY,2024-01-19,True
3637,JPY_ORIGIN_202401190700,JPY,2024-01-19,True
3638,JPY_ORIGIN_202401190900,JPY,2024-01-19,True
3639,JPY_ORIGIN_202401230000,JPY,2024-01-23,True
3640,JPY_ORIGIN_202401230400,JPY,2024-01-23,True
3641,JPY_ORIGIN_202401230800,JPY,2024-01-23,True
3642,JPY_ORIGIN_202401231100,JPY,2024-01-23,True
3643,JPY_ORIGIN_202401240500,JPY,2024-01-24,True
3644,JPY_ORIGIN_202401241800,JPY,2024-01-24,True
3645,JPY_ORIGIN_202401251500,JPY,2024-01-25,True
3646,JPY_ORIGIN_202401301600,JPY,2024-01-30,True
3647,JPY_ORIGIN_202401310100,JPY,2024-01-31,True
3648,JPY_ORIGIN_202401311600,JPY,2024-01-31,True
3649,JPY_ORIGIN_202401312200,JPY,2024-01-31,True
3650,JPY_ORIGIN_202402011400,JPY,2024-02-01,True
3651,JPY_ORIGIN_202402021500,JPY,2024-02-02,True
3652,JPY_ORIGIN_202402071600,JPY,2024-02-07,True
3653,JPY_ORIGIN_202402080300,JPY,2024-02-08,True
3654,JPY_ORIGIN_202402081200,JPY,2024-02-08,True
3655,JPY_ORIGIN_202402121600,JPY,2024-02-12,True
3656,JPY_ORIGIN_202402131500,JPY,2024-02-13,True
3657,JPY_ORIGIN_202402140900,JPY,2024-02-14,True
3658,JPY_ORIGIN_202402150200,JPY,2024-02-15,True
3659,JPY_ORIGIN_202402151600,JPY,2024-02-15,True
3660,JPY_ORIGIN_202402160400,JPY,2024-02-16,True
3661,JPY_ORIGIN_202402190000,JPY,2024-02-19,True
3662,JPY_ORIGIN_202402211800,JPY,2024-02-21,True
3663,JPY_ORIGIN_202402220600,JPY,2024-02-22,True
3664,JPY_ORIGIN_202402221100,JPY,2024-02-22,True
3665,JPY_ORIGIN_202402221800,JPY,2024-02-22,True
3666,JPY_ORIGIN_202402260200,JPY,2024-02-26,True
3667,JPY_ORIGIN_202402261000,JPY,2024-02-26,True
3668,JPY_ORIGIN_202402261400,JPY,2024-02-26,True
3669,JPY_ORIGIN_202402271000,JPY,2024-02-27,True
3670,JPY_ORIGIN_202402290300,JPY,2024-02-29,True
3671,JPY_ORIGIN_202402290800,JPY,2024-02-29,True
3672,JPY_ORIGIN_202402291600,JPY,2024-02-29,True
3673,JPY_ORIGIN_202403010200,JPY,2024-03-01,True
3674,JPY_ORIGIN_202403011200,JPY,2024-03-01,True
3675,JPY_ORIGIN_202403041200,JPY,2024-03-04,True
3676,JPY_ORIGIN_202403051500,JPY,2024-03-05,True
3677,JPY_ORIGIN_202403051700,JPY,2024-03-05,True
3678,JPY_ORIGIN_202403060900,JPY,2024-03-06,True
3679,JPY_ORIGIN_202403070200,JPY,2024-03-07,True
3680,JPY_ORIGIN_202403070800,JPY,2024-03-07,True
3681,JPY_ORIGIN_202403071100,JPY,2024-03-07,True
3682,JPY_ORIGIN_202403071600,JPY,2024-03-07,True
3683,JPY_ORIGIN_202403081100,JPY,2024-03-08,True
3684,JPY_ORIGIN_202403120500,JPY,2024-03-12,True
3685,JPY_ORIGIN_202403151000,JPY,2024-03-15,True
3686,JPY_ORIGIN_202403180300,JPY,2024-03-18,True
3687,JPY_ORIGIN_202403190200,JPY,2024-03-19,True
3688,JPY_ORIGIN_202403190600,JPY,2024-03-19,True
3689,JPY_ORIGIN_202403191200,JPY,2024-03-19,True
3690,JPY_ORIGIN_202403191500,JPY,2024-03-19,True
3691,JPY_ORIGIN_202403191900,JPY,2024-03-19,True
3692,JPY_ORIGIN_202403202100,JPY,2024-03-20,True
3693,JPY_ORIGIN_202403210800,JPY,2024-03-21,True
3694,JPY_ORIGIN_202403211100,JPY,2024-03-21,True
3695,JPY_ORIGIN_202403220500,JPY,2024-03-22,True
3696,JPY_ORIGIN_202403271200,JPY,2024-03-27,True
3697,JPY_ORIGIN_202403281600,JPY,2024-03-28,True
3698,JPY_ORIGIN_202404031700,JPY,2024-04-03,True
3699,JPY_ORIGIN_202404041700,JPY,2024-04-04,True
3700,JPY_ORIGIN_202404042100,JPY,2024-04-04,True
3701,JPY_ORIGIN_202404050300,JPY,2024-04-05,True
3702,JPY_ORIGIN_202404051700,JPY,2024-04-05,True
3703,JPY_ORIGIN_202404081900,JPY,2024-04-08,True
3704,JPY_ORIGIN_202404091700,JPY,2024-04-09,True
3705,JPY_ORIGIN_202404110000,JPY,2024-04-11,True
3706,JPY_ORIGIN_202404110600,JPY,2024-04-11,True
3707,JPY_ORIGIN_202404120300,JPY,2024-04-12,True
3708,JPY_ORIGIN_202404121300,JPY,2024-04-12,True
3709,JPY_ORIGIN_202404121500,JPY,2024-04-12,True
3710,JPY_ORIGIN_202404121800,JPY,2024-04-12,True
3711,JPY_ORIGIN_202404150100,JPY,2024-04-15,True
3712,JPY_ORIGIN_202404150400,JPY,2024-04-15,True
3713,JPY_ORIGIN_202404151500,JPY,2024-04-15,True
3714,JPY_ORIGIN_202404170900,JPY,2024-04-17,True
3715,JPY_ORIGIN_202404171900,JPY,2024-04-17,True
3716,JPY_ORIGIN_202404190000,JPY,2024-04-19,True
3717,JPY_ORIGIN_202404190400,JPY,2024-04-19,True
3718,JPY_ORIGIN_202404220000,JPY,2024-04-22,True
3719,JPY_ORIGIN_202404231000,JPY,2024-04-23,True
3720,JPY_ORIGIN_202404260600,JPY,2024-04-26,True
3721,JPY_ORIGIN_202404260900,JPY,2024-04-26,True
3722,JPY_ORIGIN_202404261800,JPY,2024-04-26,True
3723,JPY_ORIGIN_202404290300,JPY,2024-04-29,True
3724,JPY_ORIGIN_202404290600,JPY,2024-04-29,True
3725,JPY_ORIGIN_202404291000,JPY,2024-04-29,True
3726,JPY_ORIGIN_202404291900,JPY,2024-04-29,True
3727,JPY_ORIGIN_202405011900,JPY,2024-05-01,True
3728,JPY_ORIGIN_202405012300,JPY,2024-05-01,True
3729,JPY_ORIGIN_202405130000,JPY,2024-05-13,True
3730,JPY_ORIGIN_202405150700,JPY,2024-05-15,True
3731,JPY_ORIGIN_202405151100,JPY,2024-05-15,True
3732,JPY_ORIGIN_202405151300,JPY,2024-05-15,True
3733,JPY_ORIGIN_202405151500,JPY,2024-05-15,True
3734,JPY_ORIGIN_202405152300,JPY,2024-05-15,True
3735,JPY_ORIGIN_202405160300,JPY,2024-05-16,True
3736,JPY_ORIGIN_202405161100,JPY,2024-05-16,True
3737,JPY_ORIGIN_202405161500,JPY,2024-05-16,True
3738,JPY_ORIGIN_202405170400,JPY,2024-05-17,True
3739,JPY_ORIGIN_202405201500,JPY,2024-05-20,True
3740,JPY_ORIGIN_202405271800,JPY,2024-05-27,True
3741,JPY_ORIGIN_202405280800,JPY,2024-05-28,True
3742,JPY_ORIGIN_202405281100,JPY,2024-05-28,True
3743,JPY_ORIGIN_202405290700,JPY,2024-05-29,True
3744,JPY_ORIGIN_202405291100,JPY,2024-05-29,True
3745,JPY_ORIGIN_202405292300,JPY,2024-05-29,True
3746,JPY_ORIGIN_202405300300,JPY,2024-05-30,True
3747,JPY_ORIGIN_202405300600,JPY,2024-05-30,True
3748,JPY_ORIGIN_202405300800,JPY,2024-05-30,True
3749,JPY_ORIGIN_202405301100,JPY,2024-05-30,True
3750,JPY_ORIGIN_202405301400,JPY,2024-05-30,True
3751,JPY_ORIGIN_202405310200,JPY,2024-05-31,True
3752,JPY_ORIGIN_202405311700,JPY,2024-05-31,True
3753,JPY_ORIGIN_202406030100,JPY,2024-06-03,True
3754,JPY_ORIGIN_202406030900,JPY,2024-06-03,True
3755,JPY_ORIGIN_202406031300,JPY,2024-06-03,True
3756,JPY_ORIGIN_202406040300,JPY,2024-06-04,True
3757,JPY_ORIGIN_202406040900,JPY,2024-06-04,True
3758,JPY_ORIGIN_202406051200,JPY,2024-06-05,True
3759,JPY_ORIGIN_202406051600,JPY,2024-06-05,True
3760,JPY_ORIGIN_202406071500,JPY,2024-06-07,True
3761,JPY_ORIGIN_202406100100,JPY,2024-06-10,True
3762,JPY_ORIGIN_202406121500,JPY,2024-06-12,True
3763,JPY_ORIGIN_202406122100,JPY,2024-06-12,True
3764,JPY_ORIGIN_202406130100,JPY,2024-06-13,True
3765,JPY_ORIGIN_202406140600,JPY,2024-06-14,True
3766,JPY_ORIGIN_202406140900,JPY,2024-06-14,True
3767,JPY_ORIGIN_202406141200,JPY,2024-06-14,True
3768,JPY_ORIGIN_202406201000,JPY,2024-06-20,True
3769,JPY_ORIGIN_202406210600,JPY,2024-06-21,True
3770,JPY_ORIGIN_202406211700,JPY,2024-06-21,True
3771,JPY_ORIGIN_202406241700,JPY,2024-06-24,True
3772,JPY_ORIGIN_202406242300,JPY,2024-06-24,True
3773,JPY_ORIGIN_202406250300,JPY,2024-06-25,True
3774,JPY_ORIGIN_202406261300,JPY,2024-06-26,True
3775,JPY_ORIGIN_202406280300,JPY,2024-06-28,True
