sector,episode_start,leader_symbol,leader_global_rank,leader_vel7_at_start,leader_fwd_ret7,follower_median_vel7_at_start,follower_confirm_rate_30d,median_time_to_confirm_days,n_followers_tracked,episode_duration_days
tron20-ecosystem,2025-07-01,BUSD,461,9.0,0.0003870934363550127,1.5,0.6,5.0,10,1
tron20-ecosystem,2025-07-05,FLUX,384,17.0,0.15127752218144042,2.0,0.4,30.0,10,3
tron20-ecosystem,2025-07-27,PEPEONTRON,474,21.0,-0.1347777428295568,2.0,0.8,3.0,10,8
tron20-ecosystem,2025-08-16,SUN,132,12.0,0.03384165003779516,0.0,0.556,3.0,9,2
tron20-ecosystem,2025-08-19,SUN,129,10.0,0.07179286131221518,1.0,0.667,10.5,9,2
tron20-ecosystem,2025-08-24,SUN,124,6.0,-0.08627096296134851,0.5,0.8,7.0,10,2
tron20-ecosystem,2025-08-29,REAL,439,23.0,0.0852686570584884,1.5,0.6,3.0,10,1
tron20-ecosystem,2025-08-31,JST,142,14.0,-0.07428315545361108,1.5,0.4,18.5,10,1
tron20-ecosystem,2025-09-04,REAL,409,25.0,0.07024761484218267,1.0,0.2,14.0,10,1
tron20-ecosystem,2025-09-24,SUN,118,30.0,-0.10683727536624554,1.0,0.6,3.0,10,3
tron20-ecosystem,2025-10-09,REAL,423,10.0,-0.2084775505308597,1.0,0.7,3.0,10,8
tron20-ecosystem,2025-10-19,BUSD,483,14.0,0.0003443778965852573,1.5,0.7,3.0,10,4
tron20-ecosystem,2025-10-31,BUSD,464,23.0,,2.5,0.8,3.0,10,2
tron20-ecosystem,2025-11-03,JST,126,16.0,0.03603060403667868,2.5,0.8,3.0,10,3
tron20-ecosystem,2025-11-14,STRX,285,11.0,-0.08220221041861875,3.0,0.9,3.0,10,12
tron20-ecosystem,2025-12-01,BUSD,475,21.0,0.00032705878039096525,3.0,1.0,3.0,10,2
tron20-ecosystem,2025-12-04,STUSDT,474,8.0,0.002848746556088022,3.0,0.7,3.0,10,4
tron20-ecosystem,2025-12-10,BUSD,487,10.0,-0.0008541833820050471,1.5,0.6,3.0,10,2
tron20-ecosystem,2025-12-16,STUSDT,446,32.0,-0.0011862270423962373,6.0,0.7,3.0,10,8
tron20-ecosystem,2026-01-12,SUN,109,9.0,0.010978171495977573,2.5,0.8,7.0,10,1
tron20-ecosystem,2026-01-20,USDD,57,14.0,-3.979073238791209e-05,2.5,0.9,3.0,10,7
tron20-ecosystem,2026-01-30,STUSDT,431,17.0,-0.006494338257252874,2.5,0.8,3.0,10,1
tron20-ecosystem,2026-02-01,STUSDT,413,21.0,0.0005247234500151965,3.0,0.8,3.0,10,6
tron20-ecosystem,2026-02-08,STUSDT,402,11.0,0.0022847606757712136,2.5,0.7,3.0,10,2
tron20-ecosystem,2026-02-11,STUSDT,397,11.0,-0.0035684250307416177,2.5,0.8,7.0,10,1
tron20-ecosystem,2026-02-21,TBK,400,45.0,0.008020568419966123,3.0,0.8,3.0,10,3
tron20-ecosystem,2026-03-23,TBK,387,60.0,0.5453158590274723,5.0,0.9,3.0,10,1
tron20-ecosystem,2026-03-28,TBK,318,82.0,0.18957081522380137,2.0,0.7,3.0,10,1
tron20-ecosystem,2026-03-31,TBK,314,75.0,0.019674982808377317,2.5,0.8,3.0,10,2
tron20-ecosystem,2026-05-01,STUSDT,420,3.0,0.0018044857130028458,1.0,0.9,3.0,10,1
tron20-ecosystem,2026-05-03,BTT,111,2.0,0.0625,1.0,1.0,14.0,10,1
tron20-ecosystem,2026-05-16,QFI,431,18.0,0.0018485409365951444,4.5,1.0,3.0,10,7
tron20-ecosystem,2026-06-05,QFI,428,24.0,-0.04519100470935489,2.5,0.9,3.0,10,4
tron20-ecosystem,2026-06-10,STUSDT,408,45.0,0.0009291654434082641,6.0,1.0,14.0,10,1
tron20-ecosystem,2026-06-18,JST,65,5.0,-0.00465262333406169,1.5,0.7,3.0,10,1
tron20-ecosystem,2026-06-21,STUSDT,418,12.0,-0.006842170076564291,3.5,0.8,3.0,10,3
tron20-ecosystem,2026-07-08,SUN,92,7.0,-0.029059144076316046,2.5,0.9,3.0,10,6
tron20-ecosystem,2026-07-28,STUSDT,393,14.0,-0.0008781330664010545,2.0,0.7,3.0,10,1
tron20-ecosystem,2026-07-30,STUSDT,363,31.0,0.0009308980584779025,2.5,0.9,3.0,10,1
tron20-ecosystem,2026-08-01,QFI,371,30.0,-0.03713963134970977,3.0,1.0,3.0,10,5
usd-stablecoin,2022-06-17,SUSD,198,98.0,-0.003677423161211113,15.0,1.0,14.0,10,2
usd-stablecoin,2022-06-30,USTC,73,126.0,0.123949092478153,7.0,0.9,3.0,10,4
usd-stablecoin,2022-07-25,SUSD,172,22.0,0.005766715848174009,3.0,0.9,30.0,10,2
usd-stablecoin,2022-08-17,SUSD,192,63.0,0.0005378893390239892,5.5,0.9,3.0,10,8
usd-stablecoin,2022-08-28,CUSD,365,29.0,0.002497883362880149,3.5,0.8,3.0,10,1
usd-stablecoin,2022-08-30,SUSD,190,73.0,5.381067101040138e-05,3.0,0.9,7.0,10,3
usd-stablecoin,2022-09-16,OUSD,383,13.0,-0.00012283839030458044,6.0,1.0,3.0,10,7
usd-stablecoin,2022-09-24,VAI,344,16.0,-0.006507923204516763,4.5,0.8,22.0,10,1
usd-stablecoin,2022-10-13,USTC,69,41.0,-0.29917377663388645,8.0,1.0,3.0,10,1
usd-stablecoin,2022-10-19,SUSD,288,23.0,0.005260119178279288,3.5,1.0,3.0,10,1
usd-stablecoin,2022-10-24,MUSD,384,21.0,-0.03095467695274834,6.0,0.3,7.0,10,1
usd-stablecoin,2022-11-02,GUSD,79,25.0,-0.0019516790350917468,2.5,1.0,7.0,10,1
usd-stablecoin,2022-11-08,CUSD,348,27.0,-0.00715533779422628,8.0,1.0,3.0,10,8
usd-stablecoin,2022-11-17,MUSD,361,18.0,0.0,5.0,1.0,8.5,10,1
usd-stablecoin,2022-12-16,USDK,439,23.0,0.0040310526312294925,7.5,1.0,3.0,10,7
usd-stablecoin,2023-02-13,VAI,365,12.0,0.018775361665036794,3.0,0.8,14.0,10,2
usd-stablecoin,2023-02-22,OUSD,426,59.0,0.0003740401370651014,3.0,0.8,3.0,10,1
usd-stablecoin,2023-02-25,OUSD,407,88.0,0.0005782014971946747,8.5,0.8,3.0,10,1
usd-stablecoin,2023-02-27,OUSD,412,30.0,-0.0016178657196664892,4.0,1.0,3.0,10,14
usd-stablecoin,2023-03-24,SUSD,434,15.0,-0.003521162268402933,5.5,0.9,3.0,10,5
usd-stablecoin,2023-03-30,SUSD,430,11.0,-0.003321240717757634,3.0,0.9,3.0,10,1
usd-stablecoin,2023-04-02,GUSD,75,8.0,-7.227685168886833e-05,1.0,0.6,7.0,10,1
usd-stablecoin,2023-04-07,SUSD,427,12.0,-7.290116771452304e-05,1.0,0.8,14.0,10,2
usd-stablecoin,2023-04-19,SUSD,423,11.0,-0.001777159613634005,2.0,0.9,3.0,10,8
usd-stablecoin,2023-05-02,USTC,156,5.0,-0.2081026803085908,1.0,0.8,3.0,10,1
usd-stablecoin,2023-05-04,OUSD,456,10.0,-0.0004822119861780383,1.5,0.6,3.0,10,10
usd-stablecoin,2023-05-24,USDX,263,31.0,,1.0,0.4,3.0,10,1
usd-stablecoin,2023-06-04,SUSD,392,9.0,-0.000569711885042401,0.5,0.9,7.0,10,2
usd-stablecoin,2023-06-08,CUSD,391,26.0,0.0033587410570148357,2.5,1.0,3.0,10,8
usd-stablecoin,2023-07-10,CUSD,394,16.0,0.0015939518148972986,1.0,0.6,22.0,10,1
usd-stablecoin,2023-07-12,VAI,335,11.0,-0.022940800150782592,1.5,0.5,14.0,10,1
usd-stablecoin,2023-07-20,SUSD,391,29.0,-0.0011344472631845681,1.0,0.7,7.0,10,1
usd-stablecoin,2023-07-25,USDX,246,11.0,0.05793779142675226,2.0,0.4,22.0,10,3
usd-stablecoin,2023-07-30,USDX,242,23.0,-0.003930112280167153,1.0,0.7,3.0,10,1
usd-stablecoin,2023-08-04,VAI,335,7.0,-0.0016003422775195952,1.0,0.8,14.0,10,1
usd-stablecoin,2023-08-08,FDUSD,220,12.0,-0.0010430632425545427,1.0,0.7,14.0,10,1
usd-stablecoin,2023-08-16,CUSD,390,15.0,0.001543987446915418,3.0,0.9,3.0,10,7
usd-stablecoin,2023-08-27,USDX,253,3.0,0.3248757560006661,1.0,0.7,3.0,10,2
usd-stablecoin,2023-08-30,USDX,241,16.0,0.021967226521968142,1.0,0.5,3.0,10,3
usd-stablecoin,2023-09-05,SUSD,429,6.0,-0.002194469710740332,2.0,0.8,7.0,10,2
usd-stablecoin,2023-09-11,VAI,307,11.0,-0.0057129710639693965,2.0,0.6,3.0,10,3
usd-stablecoin,2023-10-09,PYUSD,240,154.0,-0.00046485575716403993,1.5,0.5,3.0,10,1
usd-stablecoin,2023-10-13,CUSD,399,13.0,0.003151869776723659,1.5,0.2,3.0,10,2
usd-stablecoin,2023-11-22,GUSD,184,5.0,0.0019817317593817663,2.0,0.3,7.0,10,1
usd-stablecoin,2023-12-17,SUSD,465,12.0,0.005373030366283338,1.5,0.4,8.5,10,1
usd-stablecoin,2024-01-06,PYUSD,165,106.0,0.0013999061306475546,1.0,0.8,14.0,10,2
usd-stablecoin,2024-01-18,SUSD,476,24.0,-0.00011586998739743226,5.0,1.0,7.0,10,3
usd-stablecoin,2024-01-22,SUSD,465,13.0,0.0017224849861163793,7.0,0.8,3.0,10,4
usd-stablecoin,2024-02-03,USDX,345,9.0,-0.0035932425509095367,2.5,0.4,3.0,10,4
usd-stablecoin,2024-03-16,GUSD,377,21.0,0.0008405082272948672,2.0,0.9,3.0,10,1
usd-stablecoin,2024-03-18,LUSD,398,27.0,-0.0005617504624045866,3.0,0.9,3.0,10,5
usd-stablecoin,2024-04-02,PYUSD,318,21.0,0.0002476681668655001,2.5,0.9,3.0,10,6
usd-stablecoin,2024-04-12,TUSD,136,23.0,0.0013987464426334917,10.0,0.9,3.0,10,8
usd-stablecoin,2024-04-27,USDB,228,76.0,-0.003384051251795417,4.0,0.8,3.0,10,6
usd-stablecoin,2024-05-10,PYUSD,165,29.0,0.002177446590403642,2.0,0.6,3.0,10,4
usd-stablecoin,2024-05-16,LUSD,397,15.0,0.0033123584578691467,3.0,0.8,30.0,10,1
usd-stablecoin,2024-06-03,USTC,355,11.0,-0.07621357671259987,1.0,0.8,7.0,10,1
usd-stablecoin,2024-06-06,USTC,342,52.0,-0.236692333844291,0.5,0.8,3.0,10,21
usd-stablecoin,2024-07-03,USDX,384,13.0,-0.000730891676114287,3.5,0.8,3.0,10,8
usd-stablecoin,2024-07-24,LUSD,405,10.0,-0.0013869921906334293,1.5,0.9,3.0,10,5
usd-stablecoin,2024-07-31,PYUSD,102,47.0,-0.0005257002344417616,3.5,1.0,3.0,10,7
usd-stablecoin,2024-08-16,BUSD,396,12.0,0.000977010119279642,8.5,0.9,14.0,10,1
usd-stablecoin,2024-08-25,USTC,318,82.0,-0.26660696618580404,7.0,0.9,7.0,10,3
usd-stablecoin,2024-08-29,USDP,313,8.0,0.0012848413165620354,2.0,0.8,3.0,10,4
usd-stablecoin,2024-09-03,USDX,349,22.0,-0.006006055066946847,3.5,1.0,3.0,10,4
usd-stablecoin,2024-09-24,USTC,346,35.0,0.23113607153995863,10.5,0.8,3.0,10,3
usd-stablecoin,2024-09-28,USTC,349,38.0,0.23112575608751507,14.5,0.5,3.0,10,1
usd-stablecoin,2024-09-30,USTC,323,69.0,0.13151211804183904,11.5,0.5,30.0,10,3
usd-stablecoin,2024-10-04,USTC,306,40.0,-0.0391244891109227,10.0,0.8,3.0,10,3
usd-stablecoin,2024-10-10,USDX,425,61.0,-0.023183483706427865,26.5,0.2,5.0,10,1
usd-stablecoin,2024-10-16,USTC,309,43.0,-0.0033252719307822476,14.5,0.4,14.0,10,1
usd-stablecoin,2024-10-22,USTC,305,56.0,-0.04134233236481555,2.0,0.7,3.0,10,1
usd-stablecoin,2024-10-25,GUSD,444,24.0,-0.0012021141937884616,5.5,0.9,3.0,10,4
usd-stablecoin,2024-10-31,USTC,296,60.0,-0.029502184053087466,3.5,0.7,14.0,10,1
usd-stablecoin,2024-11-04,BUSD,438,33.0,,7.0,0.4,14.0,10,2
usd-stablecoin,2024-11-20,DEUSD,314,52.0,8.155903678797038e-05,7.0,0.6,30.0,10,1
usd-stablecoin,2024-12-13,DEUSD,421,37.0,-3.6661665703596746e-05,7.5,0.7,7.0,10,3
usd-stablecoin,2024-12-18,DEUSD,359,87.0,-6.451551820163548e-05,17.0,0.9,3.0,10,1
usd-stablecoin,2024-12-20,DEUSD,353,68.0,-0.0003467938802786952,11.5,0.7,3.0,10,3
usd-stablecoin,2024-12-30,DEUSD,276,141.0,0.00011819882269659132,2.0,0.9,14.0,10,2
usd-stablecoin,2025-01-10,DEUSD,264,76.0,0.0005888559067164234,7.5,1.0,3.0,10,1
usd-stablecoin,2025-01-13,PYUSD,138,26.0,0.0006833883967372056,0.5,0.8,10.5,10,1
usd-stablecoin,2025-01-19,DEUSD,246,60.0,-0.0008266598366919453,1.0,0.9,3.0,10,1
usd-stablecoin,2025-01-22,DEUSD,239,84.0,0.00015012198911246166,3.0,1.0,7.0,10,1
usd-stablecoin,2025-01-24,DEUSD,238,90.0,0.00030485945308278417,8.5,1.0,10.5,10,1
usd-stablecoin,2025-01-28,DEUSD,274,27.0,0.0003004294764330506,3.0,0.8,7.0,10,2
usd-stablecoin,2025-02-01,DEUSD,278,13.0,-0.000511427672909126,3.0,0.8,3.0,10,10
usd-stablecoin,2025-02-18,USDG,355,87.0,-0.00019105168889688162,6.5,0.9,3.0,10,1
usd-stablecoin,2025-02-27,USDP,411,33.0,0.0013340653117688284,10.0,1.0,3.0,10,3
usd-stablecoin,2025-03-03,USDG,333,80.0,-0.0005014453908367411,41.5,0.8,3.0,10,8
usd-stablecoin,2025-03-12,USDG,273,41.0,-0.0003063256134206993,21.0,0.9,3.0,10,4
usd-stablecoin,2025-03-29,USDF,297,82.0,-7.581016159408094e-05,17.0,0.8,14.0,10,3
usd-stablecoin,2025-04-07,USDP,334,107.0,-0.0003384004477555713,45.0,0.9,3.0,10,2
usd-stablecoin,2025-04-10,USDD,130,130.0,0.0018885404642801085,48.5,1.0,3.0,10,4
usd-stablecoin,2025-04-16,LISUSD,412,81.0,0.0008862382681491532,39.5,0.8,8.5,10,1
usd-stablecoin,2025-04-24,USDF,266,64.0,-0.0004890882797549123,35.0,0.7,14.0,10,1
usd-stablecoin,2025-04-29,USDF,225,112.0,-0.00040377607473429666,41.5,0.8,14.0,10,1
usd-stablecoin,2025-05-05,USD1,46,239.0,0.004564778080711651,9.5,0.7,3.0,10,1
usd-stablecoin,2025-05-08,FRXUSD,404,60.0,3.745954204514845e-05,40.0,0.9,3.0,10,1
usd-stablecoin,2025-05-16,DEUSD,250,66.0,0.00019349982814076405,16.0,0.6,3.0,10,2
usd-stablecoin,2025-05-21,USDB,424,19.0,,6.5,0.8,14.0,10,1
usd-stablecoin,2025-05-26,USDB,418,77.0,-0.0017187923701700303,41.0,0.9,3.0,10,1
usd-stablecoin,2025-05-30,USDP,417,39.0,0.0007481450263508993,16.0,1.0,3.0,10,1
usd-stablecoin,2025-06-01,USDP,424,28.0,0.00021057937112822778,8.5,1.0,3.0,10,5
usd-stablecoin,2025-06-07,USDP,424,74.0,-0.0001125311362402126,48.5,1.0,7.0,10,1
usd-stablecoin,2025-06-11,USDB,410,67.0,-0.0013533610549884,43.5,0.8,3.0,10,1
usd-stablecoin,2025-06-18,LISUSD,453,29.0,-0.0015952146003633816,11.0,1.0,3.0,10,5
usd-stablecoin,2025-06-24,FRXUSD,390,77.0,0.00026525052447801123,47.0,1.0,5.0,10,1
usd-stablecoin,2025-06-29,DEUSD,241,45.0,0.0008176075900467872,41.5,1.0,7.0,10,3
usd-stablecoin,2025-07-05,RLUSD,110,100.0,-0.00014620191984260344,4.0,0.8,30.0,10,2
usd-stablecoin,2025-07-09,USDP,425,73.0,-0.00043513581513310307,46.5,0.4,10.5,10,1
usd-stablecoin,2025-07-25,DEUSD,267,67.0,-0.0003223486486276794,20.0,1.0,3.0,10,1
usd-stablecoin,2025-07-28,USDB,473,19.0,0.0012699944528551388,11.0,1.0,3.0,10,8
usd-stablecoin,2025-08-15,FRXUSD,440,12.0,-0.00014861963823875612,4.5,1.0,10.5,10,3
usd-stablecoin,2025-08-19,USDP,468,30.0,0.00021776775158821593,16.5,0.9,14.0,10,2
usd-stablecoin,2025-08-29,LISUSD,470,24.0,-0.0015806944338325746,12.5,0.9,7.0,10,3
usd-stablecoin,2025-09-04,USDP,468,22.0,-2.4462563187332975e-05,17.0,0.3,7.0,10,1
usd-stablecoin,2025-09-24,LISUSD,448,40.0,0.0005306210653799326,6.5,0.8,3.0,10,2
usd-stablecoin,2025-09-27,LISUSD,437,30.0,-0.0007328104271629998,11.0,1.0,3.0,10,1
usd-stablecoin,2025-10-10,LISUSD,427,39.0,-0.0006694966732220253,12.0,0.9,3.0,10,1
usd-stablecoin,2025-10-12,LISUSD,370,76.0,0.00013101686507566157,21.0,1.0,3.0,10,5
usd-stablecoin,2025-10-21,DEUSD,265,25.0,-0.0010829789892959907,7.0,0.9,14.0,10,3
usd-stablecoin,2025-11-04,LISUSD,375,119.0,-0.002228748827268201,28.0,0.9,14.0,10,2
usd-stablecoin,2025-11-14,USDG,62,169.0,-1.2393806633759219e-05,10.0,1.0,3.0,10,1
usd-stablecoin,2025-11-16,USDG,62,169.0,-0.00011082586324939747,10.5,1.0,3.0,10,8
usd-stablecoin,2025-11-25,USDP,461,24.0,0.00022217694596915472,6.5,0.7,3.0,10,1
usd-stablecoin,2025-12-16,SUSD1+,370,29.0,0.0014025315771963864,10.0,1.0,3.0,10,5
usd-stablecoin,2026-01-20,USDH,431,48.0,-0.000551399349791093,8.0,1.0,3.0,10,2
usd-stablecoin,2026-01-25,LISUSD,415,29.0,0.0016787905408492954,3.5,1.0,5.0,10,1
usd-stablecoin,2026-01-30,LISUSD,376,48.0,0.0007056799942788405,3.5,1.0,3.0,10,8
usd-stablecoin,2026-02-08,USDP,460,26.0,-1.781384509857986e-05,4.0,1.0,3.0,10,4
usd-stablecoin,2026-02-23,USDP,462,20.0,,8.5,1.0,10.5,10,1
usd-stablecoin,2026-03-28,LISUSD,333,18.0,-0.0014842376397361523,3.5,0.6,3.0,10,1
usd-stablecoin,2026-04-01,USDH,327,17.0,-0.0008449213124781529,5.0,1.0,7.0,10,2
usd-stablecoin,2026-04-24,USDH,331,12.0,-6.512135911873607e-05,2.0,0.7,3.0,10,1
usd-stablecoin,2026-04-30,USD1,20,2.0,-0.00016913668552098748,2.0,0.8,8.5,10,2
usd-stablecoin,2026-05-16,SUSD1+,361,24.0,-0.00048206820292673314,4.5,1.0,3.0,10,4
usd-stablecoin,2026-05-27,USDSUI,362,10.0,0.0001698742462785674,6.5,1.0,7.0,10,1
usd-stablecoin,2026-06-05,FIDD,396,41.0,-0.00023951246626929823,10.0,1.0,3.0,10,6
usd-stablecoin,2026-06-22,AUSD,283,16.0,-0.00020091692487711477,4.5,0.9,3.0,10,1
usd-stablecoin,2026-06-24,FIDD,387,29.0,-0.0006280428501987956,6.0,1.0,3.0,10,7
usd-stablecoin,2026-07-09,CRVUSD,268,13.0,0.00014528494225696242,3.0,0.8,3.0,10,3
usd-stablecoin,2026-07-13,LISUSD,346,14.0,3.648267046085785e-05,4.0,0.9,3.0,10,1
usd-stablecoin,2026-07-21,RLUSD,40,4.0,-7.740262704558631e-06,2.0,0.9,3.0,10,1
usd-stablecoin,2026-07-31,FIDD,353,30.0,0.00039566889126629867,5.5,1.0,3.0,10,5
usd-stablecoin,2026-08-07,GUSD,477,8.0,0.00032768659545467926,2.5,0.8,3.0,10,1
usd-stablecoin,2026-08-15,YUSD,456,16.0,0.0010624709370647967,3.5,0.7,3.0,10,4
wallet,2020-08-25,KCASH,188,156.0,-0.3361167695738858,-5.0,0.9,14.0,10,2
wallet,2020-09-05,KCASH,245,33.0,0.0425651859048064,-5.5,0.8,3.0,10,1
wallet,2020-09-08,EURS,217,32.0,-0.0015916113678478006,4.0,0.8,3.0,10,5
wallet,2020-09-14,VGX,262,32.0,-0.09236610891755703,3.5,0.7,3.0,10,1
wallet,2020-09-21,KCASH,237,24.0,-0.009048913068428255,-2.5,0.8,3.0,10,9
wallet,2020-12-26,EURS,174,13.0,0.01321363121193242,-2.0,1.0,7.0,9,2
wallet,2021-01-09,VGX,117,74.0,,-1.0,0.667,3.0,9,1
wallet,2021-01-12,VGX,99,90.0,0.7394674917258961,0.0,0.444,10.5,9,3
wallet,2021-02-07,KLV,375,69.0,0.0036818912592568864,-3.0,0.778,7.0,9,1
wallet,2021-02-17,ETN,173,147.0,-0.12925651807543992,-4.5,0.9,3.0,10,2
wallet,2021-02-21,BORA,171,302.0,-0.26140006395169746,-7.0,0.889,8.5,9,1
wallet,2021-02-24,BORA,164,295.0,-0.08076149003711686,-4.0,1.0,7.0,9,1
wallet,2021-03-03,KLV,287,65.0,3.8772539202010226,1.0,0.778,3.0,9,1
wallet,2021-03-06,DIVI,199,140.0,0.43802722068342326,1.0,0.778,3.0,9,12
wallet,2021-03-20,SFP,234,14.0,0.038570917966382456,1.0,0.667,7.0,9,2
wallet,2021-04-11,VGX,91,7.0,-0.17587053910750816,0.0,0.667,10.5,9,1
wallet,2021-04-25,DIVI,339,30.0,0.3199343659306333,-1.0,0.667,3.0,9,3
wallet,2021-04-29,BORA,192,80.0,-0.13047804248347084,0.0,0.667,3.0,9,1
wallet,2021-05-01,SXP,135,24.0,-0.047076285931467066,3.0,0.667,10.5,9,1
wallet,2021-06-19,FIO,396,64.0,-0.22603811988847033,0.0,0.889,3.0,9,9
wallet,2021-06-30,BORA,322,92.0,0.32645771441128235,-1.0,0.667,14.0,9,1
wallet,2021-07-16,EURS,200,63.0,-0.008998037838084394,0.0,0.889,7.0,9,3
wallet,2021-07-21,EURS,199,69.0,0.006351504783570938,0.0,0.667,5.0,9,2
wallet,2021-08-10,BORA,181,105.0,-0.11206390079607043,5.0,0.8,3.0,10,1
wallet,2021-08-13,SXP,108,36.0,0.03756090525785627,-1.0,0.667,3.0,9,3
wallet,2021-08-29,SFP,285,11.0,-0.03128051596800918,-1.0,0.444,7.0,9,1
wallet,2021-09-21,EURS,348,28.0,,0.0,0.333,3.0,9,2
wallet,2021-09-26,EURS,350,28.0,-0.0060142497173112375,-1.0,0.889,7.0,9,1
wallet,2021-09-30,DIVI,375,28.0,-0.111458364983688,0.0,0.667,5.0,9,2
wallet,2021-10-10,XPR,363,112.0,0.9458013670837222,-1.0,0.6,8.5,10,1
wallet,2021-10-30,BORA,196,111.0,0.31316087675722226,-3.0,0.778,7.0,9,3
wallet,2021-11-11,XPR,198,88.0,-0.1453413807594549,-1.0,0.889,5.0,9,1
wallet,2021-11-13,KLV,359,38.0,-0.11637663572028911,1.0,1.0,7.0,9,4
wallet,2021-11-19,BORA,119,63.0,0.21593777912110146,-4.0,0.778,7.0,9,1
wallet,2021-11-26,SFP,297,96.0,-0.13907789521121838,-2.0,0.778,14.0,9,1
wallet,2021-11-28,SFP,326,73.0,-0.13605761751744938,-1.0,0.667,3.0,9,1
wallet,2021-12-11,SFP,279,28.0,-0.30015673034811796,-0.5,0.8,3.0,10,1
wallet,2021-12-14,EURS,403,28.0,0.006996147554245713,2.5,0.6,3.0,10,2
wallet,2021-12-17,KLV,398,28.0,0.07679113954070282,1.0,0.556,3.0,9,4
wallet,2021-12-22,XPR,351,22.0,-0.12957844810390295,0.0,0.444,5.0,9,1
wallet,2021-12-29,KLV,402,5.0,,-1.0,0.0,,9,2
wallet,2022-02-05,DIVI,248,41.0,-0.05991013278133994,0.0,0.889,7.0,9,3
wallet,2022-02-16,EURS,345,29.0,-0.011869751161092346,-1.0,1.0,3.0,9,9
wallet,2022-03-02,KLV,410,28.0,-0.15734118500535976,1.0,0.778,3.0,9,9
wallet,2022-03-13,XPR,335,9.0,0.04671908736136743,-1.0,1.0,3.0,9,2
wallet,2022-03-16,KLV,434,7.0,-0.01467331539152572,-1.0,0.778,7.0,9,1
wallet,2022-03-24,ETN,373,10.0,-0.0076836281341957635,-1.0,0.889,5.0,9,1
wallet,2022-04-05,KLV,365,49.0,-0.11412974439265278,-1.0,1.0,7.0,9,9
wallet,2022-04-22,KLV,347,30.0,-0.040522813364217036,1.0,0.889,10.5,9,1
wallet,2022-04-24,KLV,336,35.0,-0.14307482032083085,0.0,1.0,3.0,9,1
wallet,2022-04-26,KLV,332,39.0,-0.1382626127611587,-3.0,1.0,7.0,9,3
wallet,2022-04-30,ETN,372,23.0,-0.00012234089980689422,0.0,1.0,3.0,9,1
wallet,2022-05-03,XPR,361,17.0,-0.2919687510980451,6.0,1.0,3.0,9,7
wallet,2022-05-11,ETN,319,63.0,-0.18457845872937573,-10.0,1.0,3.0,9,5
wallet,2022-05-17,REEF,286,15.0,-0.09026116894281422,-3.0,0.9,7.0,10,1
wallet,2022-05-24,C98,172,106.0,-0.05415539494260735,-2.5,1.0,3.0,10,1
wallet,2022-05-26,C98,193,96.0,0.10293604182502314,2.0,1.0,3.0,10,12
wallet,2022-06-17,SFP,416,21.0,0.15961733211101392,0.5,0.9,3.0,10,5
wallet,2022-07-18,VGX,167,229.0,-0.07136927242733626,-1.5,1.0,5.0,10,4
wallet,2022-07-23,SFP,430,34.0,0.06130258670786404,0.5,0.9,3.0,10,3
wallet,2022-08-14,XPR,379,37.0,-0.11261204722264984,-1.5,0.9,14.0,10,1
wallet,2022-08-27,VGX,153,141.0,0.03270076307126035,0.0,0.8,5.0,10,6
wallet,2022-09-04,C98,256,21.0,0.023145630373478276,1.0,0.8,14.0,10,1
wallet,2022-09-14,REEF,184,117.0,-0.07093276732446074,0.5,0.9,3.0,10,1
wallet,2022-09-16,DIVI,286,119.0,-0.12006856151718948,2.5,0.6,5.0,10,3
wallet,2022-09-20,DIVI,291,37.0,-0.2514548795648327,0.5,0.6,5.0,10,1
wallet,2022-09-22,ETN,336,18.0,-0.08658051185843396,3.0,0.7,7.0,10,1
wallet,2022-09-26,ETN,348,11.0,-0.042848672200828886,3.5,0.7,7.0,10,1
wallet,2022-10-04,KLV,406,12.0,-0.106069603965817,0.5,0.8,14.0,10,3
wallet,2022-10-29,XPR,435,25.0,-0.034540826469476094,2.5,0.8,5.0,10,3
wallet,2022-11-12,KLV,417,23.0,-0.014084698709923127,4.0,0.7,3.0,10,8
wallet,2022-12-03,DIVI,311,26.0,-0.18730045230810166,-0.5,0.6,3.0,10,1
wallet,2022-12-12,SFP,141,211.0,-0.1672897663440338,-0.5,0.7,7.0,10,2
wallet,2023-02-12,DIVI,459,18.0,,2.0,0.889,5.0,9,3
wallet,2023-02-16,C98,349,29.0,0.07750498658355243,2.0,0.444,30.0,9,2
wallet,2023-03-12,KLV,458,8.0,0.4563481843935102,0.0,0.667,7.0,9,3
wallet,2023-03-16,C98,269,142.0,0.07105816139034338,0.5,0.9,3.0,10,7
wallet,2023-03-29,C98,195,70.0,0.09508824746570688,1.5,1.0,3.0,10,7
wallet,2023-04-06,KLV,339,41.0,-0.0690281506818401,1.0,1.0,3.0,9,1
wallet,2023-04-09,C98,249,127.0,0.10228706957753997,1.0,0.667,3.0,9,2
wallet,2023-04-15,ETN,447,8.0,0.15552612050461612,0.0,0.889,3.0,9,6
wallet,2023-04-22,ETN,395,52.0,-0.10484483544408696,-1.0,0.778,7.0,9,1
wallet,2023-04-26,ETN,406,13.0,-0.1356149888714563,0.0,0.6,3.0,10,2
wallet,2023-04-30,REEF,352,6.0,-0.09696180394053855,-1.5,0.5,3.0,10,2
wallet,2023-05-15,TPT,475,14.0,0.06156376721248735,0.0,0.8,5.0,10,3
