timestamp,GBPAUD_open,GBPAUD_high,GBPAUD_low,GBPAUD_close,GBPNZD_open,GBPNZD_high,GBPNZD_low,GBPNZD_close,AUDNZD_open,AUDNZD_high,AUDNZD_low,AUDNZD_close,source,broker_symbol,bar_closed,synchronization_valid
2026-08-24T02:45:00+00:00,1.9037899999999999,1.90393,1.90359,1.9036499999999998,2.28547,2.28565,2.28496,2.28503,1.20045,1.20052,1.20023,1.2003,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T02:50:00+00:00,1.90364,1.90402,1.90361,1.90398,2.2850099999999998,2.28526,2.28479,2.28486,1.2003,1.2004,1.19995,1.1999900000000001,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T02:55:00+00:00,1.90398,1.90401,1.9037600000000001,1.90382,2.28482,2.28492,2.28426,2.28441,1.1999900000000001,1.20003,1.19979,1.19987,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:00:00+00:00,1.9038,1.90405,1.90334,1.90348,2.28439,2.28447,2.2835,2.2835900000000002,1.19987,1.19992,1.19957,1.19966,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:05:00+00:00,1.90346,1.90348,1.90303,1.9031799999999999,2.28357,2.28365,2.28297,2.2835,1.19966,1.19983,1.19954,1.19977,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:10:00+00:00,1.9031799999999999,1.9033,1.90297,1.9032,2.28354,2.2835900000000002,2.28266,2.2827,1.19981,1.19984,1.19932,1.19934,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:15:00+00:00,1.9032,1.9035,1.90309,1.90344,2.2827,2.28324,2.28259,2.28306,1.19934,1.19954,1.19926,1.1993800000000001,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:20:00+00:00,1.9034200000000001,1.90359,1.9032499999999999,1.90351,2.28304,2.28332,2.28263,2.28302,1.1993800000000001,1.1994799999999999,1.19919,1.19934,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:25:00+00:00,1.90351,1.9039899999999998,1.90347,1.90347,2.28302,2.28393,2.28296,2.28372,1.19934,1.19977,1.19918,1.19973,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:30:00+00:00,1.90347,1.90357,1.90307,1.90324,2.28372,2.28394,2.28319,2.28319,1.19973,1.19991,1.19959,1.19959,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:35:00+00:00,1.90334,1.90374,1.90317,1.90364,2.28326,2.28354,2.28295,2.28306,1.19961,1.19975,1.19925,1.19926,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:40:00+00:00,1.90364,1.9037600000000001,1.90353,1.9035600000000001,2.28306,2.28364,2.28264,2.28265,1.19926,1.19955,1.19909,1.19909,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:45:00+00:00,1.90357,1.9036,1.90293,1.90297,2.28266,2.28269,2.28192,2.28192,1.19909,1.1993,1.199,1.19908,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
