timestamp,GBPAUD_close,GBPNZD_close,AUDNZD_close,basis,rolling_mean,rolling_std,z,strategy,primary_entry_eligible,control_entry_eligible,session_eligible,time_eligible,active_basket_state,expected_decision
2026-08-27 18:20:00,,,,1.1463108647163933e-05,,,0.1374916312239665,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:25:00,,,,1.4639133104371593e-05,,,0.21575741609576582,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:30:00,,,,1.0995476691144646e-05,,,0.12289870756390013,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:35:00,,,,-6.745363361204681e-07,,,-0.17121087166898727,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:40:00,,,,2.530117272134258e-05,,,0.4791381940123347,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:45:00,,,,1.659603911235985e-05,,,0.25812213750927904,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:50:00,,,,-1.6241869421618205e-07,,,-0.16155504024896802,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 18:55:00,,,,1.4966808963012834e-06,,,-0.11797905513982794,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:00:00,,,,1.8964895525941383e-06,,,-0.10848463925329159,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:05:00,,,,-3.1983479448216556e-07,,,-0.16090495275956646,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:10:00,,,,-1.6454740059124173e-06,,,-0.193820596776033,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:15:00,,,,9.132770146386138e-06,,,0.0778368715286692,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:20:00,,,,-2.2115724765403577e-06,,,-0.20571413943829675,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:25:00,,,,1.3713941588666678e-05,,,0.19510601078298123,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:30:00,,,,1.1588456970246241e-05,,,0.13809514706001144,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:35:00,,,,2.6789302115720615e-05,,,0.5171568855926424,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:40:00,,,,1.506109838667058e-05,,,0.21993027999691148,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:45:00,,,,-8.326751088416628e-06,,,-0.367536871424243,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:50:00,,,,1.4515827385402913e-05,,,0.20666455843017195,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 19:55:00,,,,-4.373088472037212e-06,,,-0.26790932376519344,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:00:00,,,,1.305921728264603e-05,,,0.1683940390492352,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:05:00,,,,9.860623415874903e-06,,,0.08747416363097078,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:10:00,,,,2.8001044207720538e-05,,,0.5427112272184883,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:15:00,,,,1.0631711882980177e-05,,,0.10493920769140903,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:20:00,,,,2.9003656268067335e-05,,,0.5632133628414184,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:25:00,,,,1.2248799626107809e-05,,,0.13980426178397087,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:30:00,,,,-3.718323926760192e-06,,,-0.25858318116452317,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:35:00,,,,8.72650858549373e-06,,,0.05121558664815263,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:40:00,,,,-2.9932958919010044e-06,,,-0.2428467559665837,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:45:00,,,,-2.3304109966482134e-06,,,-0.2258476433720186,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-27 20:50:00,,,,-1.6781405846044706e-06,,,-0.20999145000941652,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-24 00:00:00,,,,-0.0010848986550335837,,,-43.66583804457324,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:05:00,,,,-0.0006713152791870403,,,-8.097328211784859,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:10:00,,,,-0.0006964112843232395,,,-7.276311466377068,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:15:00,,,,-0.0008880935545942104,,,-8.345932152462634,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:20:00,,,,-0.0009237407562120437,,,-7.46150876168896,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:25:00,,,,-0.0010683159715843549,,,-7.665574610109723,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:30:00,,,,-0.0007489648489982792,,,-4.5795228314071785,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:35:00,,,,-0.0005706407754899889,,,-3.203827957464416,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:40:00,,,,-0.0005626965380691462,,,-3.059567886842233,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 00:45:00,,,,-0.0004930669078697103,,,-2.553656849851933,TB-FROZEN-CONTROL,False,True,False,True,FLAT,ENTRY
2026-08-24 00:50:00,,,,-0.0005396229084281556,,,-2.7771767168279187,TB-FROZEN-CONTROL,False,True,False,True,FLAT,ENTRY
2026-08-24 00:55:00,,,,-0.000638295715823245,,,-3.287996955734055,TB-FROZEN-CONTROL,True,True,False,True,FLAT,ENTRY
2026-08-24 01:00:00,,,,-4.521365945578393e-05,,,0.1928517175536359,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:05:00,,,,-4.913303417061754e-05,,,0.1709640947588346,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:10:00,,,,-3.988462785831093e-05,,,0.22418445897994044,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:15:00,,,,-3.073886240470558e-05,,,0.27693146830997656,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:20:00,,,,-5.128922458541574e-05,,,0.16063941914863292,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:25:00,,,,-4.350489712748318e-05,,,0.2049965631713313,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:30:00,,,,-2.8494985835181286e-05,,,0.2905208939302034,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:35:00,,,,-2.9914049130302933e-05,,,0.2818796431735091,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:40:00,,,,-3.380921523080116e-05,,,0.25958979619702355,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:45:00,,,,-5.1894947237701716e-05,,,0.15614689270643628,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:50:00,,,,-3.697912839059625e-05,,,0.24186577737802833,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 01:55:00,,,,-4.167345995942373e-05,,,0.21519125735184375,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:00:00,,,,-4.928014141244996e-05,,,0.17246527038934872,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:05:00,,,,-4.6844107600724216e-05,,,0.18646465683100824,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:10:00,,,,-4.590134051996042e-05,,,0.1932781521033671,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:15:00,,,,-5.07095062078633e-05,,,0.1661651532254871,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:20:00,,,,-3.9517680570033686e-05,,,0.2304347960388168,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:25:00,,,,-5.138018665173938e-05,,,0.16307501371739302,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:30:00,,,,-2.33903525439505e-05,,,0.3233460919539522,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:35:00,,,,-1.9814785032823412e-05,,,0.3439282084010028,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:40:00,,,,-4.5205269465387055e-05,,,0.1987296895646172,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:45:00,,,,-3.4531871518889146e-05,,,0.25942357817931216,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:50:00,,,,-4.509778430658584e-05,,,0.19918991052161322,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 02:55:00,,,,-3.2173638853244535e-05,,,0.27334697082531456,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:00:00,,,,-2.6792909253392505e-05,,,0.30416080094870734,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:05:00,,,,-5.331055170271215e-05,,,0.15229086310080442,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:10:00,,,,-5.086737336537639e-05,,,0.16684485343675484,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:15:00,,,,-4.9116341138022435e-05,,,0.17733369375750838,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:20:00,,,,-2.8172116745134312e-05,,,0.29753815513473386,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:25:00,,,,-3.0624582216753904e-05,,,0.2834550896749244,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:30:00,,,,-3.60591472259586e-05,,,0.25250610775869287,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:35:00,,,,-4.410563918330612e-05,,,0.20670890975571515,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:40:00,,,,-4.8295736127884625e-05,,,0.18299388694565732,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:45:00,,,,-4.6774162187401824e-05,,,0.191616735107832,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:50:00,,,,-2.7365147821506453e-05,,,0.30241203496624186,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 03:55:00,,,,-4.5702161927646534e-05,,,0.19765189249000678,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:00:00,,,,-4.519607053268815e-05,,,0.20082510165076048,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:05:00,,,,-5.1198263056106974e-05,,,0.16692798648590712,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:10:00,,,,-2.8992481997752728e-05,,,0.29426893818997274,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:15:00,,,,-4.50923013694815e-05,,,0.20259129208381532,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:20:00,,,,-3.2005590982570054e-05,,,0.2777282139075049,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:25:00,,,,-3.104734998563008e-05,,,0.28323533220689395,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:30:00,,,,-5.0001250041703527e-05,,,0.174611107108799,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:35:00,,,,-3.522861999497029e-05,,,0.259377743928794,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:40:00,,,,-3.582738378934969e-05,,,0.25600333430022254,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:45:00,,,,-4.929623590796406e-05,,,0.179164092519936,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:50:00,,,,-2.9951226280244825e-05,,,0.29012073424432855,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 04:55:00,,,,-1.675382496058031e-05,,,0.3657977032006145,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:00:00,,,,-4.751666038396718e-05,,,0.18823903788119797,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:05:00,,,,-2.7669181744405247e-05,,,0.3027259605483624,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:10:00,,,,-4.53561992540541e-05,,,0.20116745193799349,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:15:00,,,,-4.630911758340961e-05,,,0.1957059122507757,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:20:00,,,,-3.6972854369016206e-05,,,0.24994468132751152,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:25:00,,,,-4.688470045222104e-05,,,0.19348950653965416,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:30:00,,,,-4.625560185322897e-05,,,0.19721169575657477,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:35:00,,,,-5.2409045930762455e-05,,,0.16262948733832183,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:40:00,,,,-5.1147367153170364e-05,,,0.1700831754890868,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:45:00,,,,-4.834330281891508e-05,,,0.18702401254750237,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:50:00,,,,-5.242060167423568e-05,,,0.16423283685828421,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 05:55:00,,,,-2.9652985468670012e-05,,,0.2949477931148375,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:00:00,,,,-2.0714906711155612e-05,,,0.34565325893134763,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:05:00,,,,-3.1929195863505955e-05,,,0.2814663904475784,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:10:00,,,,-4.981153749103462e-05,,,0.1792218939048224,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:15:00,,,,-3.5499396090155066e-05,,,0.2615383302584094,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:20:00,,,,-3.069729272620059e-05,,,0.2887048302691503,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:25:00,,,,-2.6706960223776832e-05,,,0.31223282966064697,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:30:00,,,,-3.50212918466819e-05,,,0.2650336863240058,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:35:00,,,,-4.523643002637967e-05,,,0.20614931330375502,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:40:00,,,,-3.7662164717233715e-05,,,0.24952725468024683,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:45:00,,,,-3.817812603273962e-05,,,0.24631612680412332,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:50:00,,,,-4.687012041862393e-05,,,0.1966868793847914,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 06:55:00,,,,-4.184963210310255e-05,,,0.22565165331097783,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:00:00,,,,-4.991389968270199e-05,,,0.17984479247842583,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:05:00,,,,-4.9386523165217966e-05,,,0.18333283415447374,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:10:00,,,,-4.867326270219241e-05,,,0.18756372130029306,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:15:00,,,,-4.761328617788885e-05,,,0.19400896237839688,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:20:00,,,,-4.748618675420868e-05,,,0.1952452788583137,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:25:00,,,,-4.8267327608458865e-05,,,0.19118668636920805,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:30:00,,,,-4.481655522958761e-05,,,0.21171837386582598,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:35:00,,,,-3.7258891399355454e-05,,,0.25546189097530414,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:40:00,,,,-2.5205221326679572e-05,,,0.32447379774667284,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:45:00,,,,-3.244771638005739e-05,,,0.2828715216057542,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:50:00,,,,-3.250992060044311e-05,,,0.28233222119569934,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 07:55:00,,,,-3.074046241288708e-05,,,0.29290559521425474,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:00:00,,,,-1.408873943084532e-05,,,0.3877009311587073,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:05:00,,,,-3.8639866873163564e-05,,,0.24668592294666017,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:10:00,,,,-3.504413798965933e-05,,,0.2673764376636223,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:15:00,,,,-4.299614331890189e-05,,,0.22239399493750472,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:20:00,,,,-4.182643172281897e-05,,,0.22920470432105422,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:25:00,,,,-3.2616902630372424e-05,,,0.2817366799353007,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:30:00,,,,-4.5433321099463964e-05,,,0.20836597304685953,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:35:00,,,,-5.548431022373013e-05,,,0.15140122496161176,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:40:00,,,,-3.4120629385431256e-05,,,0.2748582354655832,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:45:00,,,,-3.291008544081819e-05,,,0.2818290397576005,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:50:00,,,,-4.785247288735528e-05,,,0.19630889789189376,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 08:55:00,,,,-3.4826089026523954e-05,,,0.2709940341224853,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:00:00,,,,-3.0564157677742676e-05,,,0.29584624462202225,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:05:00,,,,-2.9797710462076132e-05,,,0.2991080407693603,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:10:00,,,,-4.8310229329912024e-05,,,0.19300492086355356,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:15:00,,,,-3.701357590304988e-05,,,0.2581885332550708,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:20:00,,,,-2.104578883160846e-05,,,0.34922196650343146,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:25:00,,,,-4.095462900913227e-05,,,0.23474343998726058,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:30:00,,,,-1.6573531454011636e-05,,,0.36900864171124664,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:35:00,,,,-3.528318934745145e-05,,,0.26114140062492913,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:40:00,,,,-3.8501610270497144e-05,,,0.24211568240558484,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:45:00,,,,-3.311291756835644e-05,,,0.2737875609302135,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:50:00,,,,-4.597030584763129e-05,,,0.19994078446319524,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 09:55:00,,,,-1.875819391145006e-05,,,0.3566754732289816,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:00:00,,,,-2.8168812627876738e-05,,,0.30275061281112553,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:05:00,,,,-3.4827450084984335e-05,,,0.26427158410242774,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:10:00,,,,-1.0663417079420645e-05,,,0.40291560944938315,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:15:00,,,,-5.6792191036936224e-05,,,0.13800204020938286,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:20:00,,,,-2.9977735582331633e-05,,,0.29256586466860646,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:25:00,,,,-1.7891324252256036e-05,,,0.3619935691579174,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:30:00,,,,-3.313859070541714e-05,,,0.2740950039622552,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:35:00,,,,-5.141050629625665e-05,,,0.16918120197975212,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:40:00,,,,-3.315903189754499e-05,,,0.2745636171409874,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:45:00,,,,-2.736542767323158e-05,,,0.3080833528358272,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:50:00,,,,-4.694460515086707e-05,,,0.19511396724075628,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 10:55:00,,,,-3.647941280449096e-05,,,0.2555402108197204,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:00:00,,,,-2.0355758452161865e-05,,,0.3486086796056217,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:05:00,,,,-3.1354151727280843e-05,,,0.28513523167737254,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:10:00,,,,-2.872157682903831e-05,,,0.30026161454728695,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:15:00,,,,-5.155697698763784e-05,,,0.1690594062248821,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:20:00,,,,-4.324413567238783e-05,,,0.2178296736380054,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:25:00,,,,-2.321142308775448e-05,,,0.333074045425543,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:30:00,,,,-3.892679263586829e-05,,,0.24219543302953273,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:35:00,,,,-3.243203351116497e-05,,,0.27973120506866256,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:40:00,,,,-4.2415743141371864e-05,,,0.22239866131271735,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:45:00,,,,-2.2703458506134755e-05,,,0.3358076675836755,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:50:00,,,,-3.288273824306187e-05,,,0.27704219307217015,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 11:55:00,,,,-3.098854868047174e-05,,,0.28759136014345926,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:00:00,,,,-5.232693209003547e-05,,,0.1651056805753397,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:05:00,,,,-2.0019734466414363e-05,,,0.3511191793848784,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:10:00,,,,-3.0508651983396362e-05,,,0.2901571539739212,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:15:00,,,,-1.844672702011607e-05,,,0.35929959393349586,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:20:00,,,,-3.7556458323151354e-05,,,0.24966379382416512,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:25:00,,,,-3.4021192756944485e-05,,,0.270038965219938,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:30:00,,,,-4.997536708528649e-05,,,0.17834185779182163,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:35:00,,,,-4.886673005888298e-05,,,0.18516731524957963,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:40:00,,,,-3.535517808472832e-05,,,0.2631282411433879,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:45:00,,,,-3.0937870461933414e-05,,,0.28906944717051947,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:50:00,,,,-2.877520929076005e-05,,,0.3012232799725224,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 12:55:00,,,,-3.502718985989861e-05,,,0.26488051187525025,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:00:00,,,,-3.261065712897859e-05,,,0.27841799243752363,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:05:00,,,,-3.2764748022384715e-05,,,0.277077184677789,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:10:00,,,,-3.3141664649738445e-05,,,0.2753936484262334,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:15:00,,,,-4.684788619546687e-05,,,0.19740480276315975,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:20:00,,,,-3.3308283741040334e-05,,,0.2756654494221026,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:25:00,,,,-3.710788295419043e-05,,,0.25341862198762133,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:30:00,,,,-3.096276563654965e-05,,,0.2891758110826548,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:35:00,,,,-2.6938995373398944e-05,,,0.3125020941659234,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:40:00,,,,-2.556520342628099e-05,,,0.31980276602094565,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:45:00,,,,-3.083781731111346e-05,,,0.28963138865769494,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:50:00,,,,-3.516341788070698e-05,,,0.2647170995037671,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 13:55:00,,,,-3.695048487992181e-05,,,0.2544255269816766,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 14:00:00,,,,-4.7323258481501984e-05,,,0.19500619303572378,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 14:05:00,,,,-4.623724710400845e-05,,,0.20151933645486567,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 14:10:00,,,,-3.388252558866878e-05,,,0.27297194530670443,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 14:15:00,,,,-3.4077455236258825e-05,,,0.2716032026243862,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
2026-08-24 14:20:00,,,,-6.23255700499814e-05,,,0.10934859317409269,TB-FROZEN-CONTROL,False,False,True,True,FLAT,
