event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,consensus,final_class
34673,0.39486274,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
34679,0.15621082,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
34732,0.17505072,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
34748,0.22245672,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
34754,0.1200887,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35106,0.35036996,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35130,0.19986542,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35488,0.19065319,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35512,0.097243525,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35518,0.08848051,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35521,0.0748258,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
35715,0.17441931,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
36063,0.16855213,251-500,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
36885,0.33980966,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
36969,0.18425894,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
37058,0.15330788,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
37104,0.12509336,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
37188,0.18849024,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
37714,2.0643241,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38056,0.27200037,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38218,0.31737217,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38268,0.07643031,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38462,0.05170943,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38472,0.14688447,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38474,0.18842949,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38493,0.11435342,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
38511,0.46221882,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
39244,0.18447202,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
39492,0.3173397,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
39875,0.24876721,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
40639,0.00094226754,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40640,0.00084406364,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40648,0.0008560106,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40652,0.0019807017,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,NO_PEERS,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40654,0.001347608,26-100,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,NO_PEERS,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
40657,0.0007509675,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40658,0.000705046,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40666,0.0034394194,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
40675,0.004500476,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
40678,0.00302199,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40708,0.0056764805,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
40741,0.007443003,101-250,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,NO_PEERS,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40748,0.0018159042,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40751,0.0023115564,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40757,0.0014034826,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
40758,0.00198758,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
40766,0.0011367773,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
41528,0.19671081,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
41584,0.17436203,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
41831,0.15816925,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
41950,0.17207852,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
41992,0.2583125,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
42011,0.10818494,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
42127,0.3886194,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
42621,0.41546822,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
42886,0.8296763,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43386,0.5058311,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43490,0.3866487,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43491,0.2130189,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43492,0.27078655,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43493,0.2603337,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
43498,0.12983796,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43501,0.13583602,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
43512,0.10199739,26-100,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
43514,0.04374193,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43517,0.053552028,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43521,0.18155853,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
43525,0.17065476,26-100,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
43526,0.19187024,26-100,NO_PEERS,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
43568,0.072024666,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43571,0.07196156,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
43575,0.09121773,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
44224,0.64103717,501-750,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
44411,0.32286218,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
44495,0.30812877,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
44497,0.15911879,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
44549,0.12747051,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45142,0.41418913,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45143,0.3708698,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
45159,0.1318164,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45174,0.1165989,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45508,0.12989484,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45538,0.032538403,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
45588,0.044858802,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
45777,0.12602796,26-100,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
45799,0.14055452,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
47515,0.2557114,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
47853,0.1506888,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
47998,0.41691384,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
48747,0.23726963,251-500,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
49099,0.5338908,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
49639,0.28402242,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
51235,0.16776279,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
51473,0.006207057,251-500,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
51493,0.0115752835,101-250,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
51784,0.207766,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
52256,0.075314924,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
52352,0.19208364,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
52365,0.08863929,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
53096,0.08685534,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
53119,0.4167567,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
53304,0.011336876,101-250,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
54153,0.50285935,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
54718,0.34770942,751-1000,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
55222,0.73707384,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
55914,0.36107033,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56063,0.11522595,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56279,0.28377235,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56610,0.122170635,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56625,0.3586654,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56635,0.18843003,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56644,0.1345105,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56647,0.12400333,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56661,0.053026374,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56674,0.10556296,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56721,0.117865175,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
56722,0.07966223,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
57449,0.23091882,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
57457,0.17621498,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
57510,0.12743962,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
57576,0.18257996,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
58722,0.5533716,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
58828,0.008379736,101-250,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
58839,0.0076683057,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
58844,0.017322354,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,NO_PEERS,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
58852,0.010295966,26-100,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,NO_PEERS,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
58856,0.017090952,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
58872,0.0039047769,251-500,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
59199,0.14249623,501-750,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
59247,0.0042174407,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
59248,0.0044635767,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
59249,0.004985207,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
59252,0.005377888,26-100,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
59273,0.0063138446,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
59280,0.005357237,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
59286,0.0047144927,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
59302,0.008197238,26-100,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
59304,0.009142402,26-100,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,0,AMBIGUOUS,FALSE_UP_LONER
59310,0.008303253,26-100,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
59318,0.009531908,26-100,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
59324,0.011392843,101-250,TRUE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
59334,0.0015276516,501-750,FALSE_UP_LONER,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,1,AMBIGUOUS,AMBIGUOUS
