date,year,tier,P_12,G_UP,G_DOWN,ATR20,mr_atr,mr_atr_bucket,E_UP_E0,E_DN_E0,E_UP_E1,E_DN_E1,E_UP_E2,E_DN_E2,E_UP_E3,E_DN_E3,RL_UP_E0,RL_DN_E0,RL_UP_E1,RL_DN_E1,RL_UP_E2,RL_DN_E2,RL_UP_E3,RL_DN_E3,G_UP_ATR,G_DN_ATR,VU_touch_H17,VD_touch_H17,VU_touch_H19,VD_touch_H19,VU_touch_H03,VD_touch_H03
2023-01-19,2023,T2,1.08106,27.700000000001612,28.199999999998226,,,,10.149999999999881,21.649999999999725,10.149999999999881,21.649999999999725,10.149999999999881,21.649999999999725,10.149999999999881,21.649999999999725,2.729064039409058,1.3025404157043226,2.729064039409058,1.3025404157043226,2.729064039409058,1.3025404157043226,2.729064039409058,1.3025404157043226,,,False,False,True,False,True,False
2023-01-20,2023,T1,1.08216,37.400000000000766,19.400000000000528,,,,12.399999999999078,24.299999999999322,12.399999999999078,24.299999999999322,12.399999999999078,24.299999999999322,12.399999999999078,24.299999999999322,3.0161290322583505,0.7983539094650646,3.0161290322583505,0.7983539094650646,3.0161290322583505,0.7983539094650646,3.0161290322583505,0.7983539094650646,,,False,False,False,False,False,False
2023-01-23,2023,T3,1.08617,65.10000000000015,15.500000000001624,,,,16.14999999999922,21.649999999999725,6.550000000000722,35.950000000000145,16.14999999999922,21.649999999999725,16.14999999999922,21.649999999999725,4.030959752322185,0.7159353348730633,9.938931297708852,0.43115438108488346,4.030959752322185,0.7159353348730633,4.030959752322185,0.7159353348730633,,,False,False,False,False,False,False
2023-01-24,2023,T1,1.08424,55.49999999999944,2.100000000000435,,,,14.199999999999768,19.000000000000128,14.199999999999768,19.000000000000128,14.199999999999768,19.000000000000128,14.199999999999768,19.000000000000128,3.9084507042253764,0.11052631578949583,3.9084507042253764,0.11052631578949583,3.9084507042253764,0.11052631578949583,3.9084507042253764,0.11052631578949583,,,False,True,False,True,True,True
2023-01-25,2023,T2,1.08933,17.900000000001803,35.99999999999825,,,,17.049999999999564,18.35000000000031,25.300000000001432,19.000000000000128,17.049999999999564,18.35000000000031,17.049999999999564,18.35000000000031,1.0498533724341503,1.9618528610352939,0.7075098814229561,1.8947368421051585,1.0498533724341503,1.9618528610352939,1.0498533724341503,1.9618528610352939,,,True,False,True,False,True,False
2023-01-26,2023,T1,1.08871,42.29999999999956,14.000000000000679,,,,19.899999999999363,19.000000000000128,19.899999999999363,19.000000000000128,19.899999999999363,19.000000000000128,19.899999999999363,19.000000000000128,2.1256281407035633,0.7368421052631886,2.1256281407035633,0.7368421052631886,2.1256281407035633,0.7368421052631886,2.1256281407035633,0.7368421052631886,,,False,True,False,True,False,True
2023-01-27,2023,T3,1.08654,34.89999999999993,20.299999999999763,,,,17.049999999999564,19.049999999999343,7.900000000000684,34.79999999999927,17.049999999999564,19.049999999999343,17.049999999999564,19.049999999999343,2.0469208211144174,1.0656167979002866,4.41772151898695,0.5833333333333387,2.0469208211144174,1.0656167979002866,2.0469208211144174,1.0656167979002866,,,False,True,False,True,False,True
2023-01-30,2023,T1,1.08915,22.299999999999542,38.50000000000131,,,,14.199999999999768,19.099999999998563,14.199999999999768,19.099999999998563,14.199999999999768,19.099999999998563,14.199999999999768,19.099999999998563,1.570422535211261,2.015706806282943,1.570422535211261,2.015706806282943,1.570422535211261,2.015706806282943,1.570422535211261,2.015706806282943,,,False,True,False,True,False,True
2023-01-31,2023,T2,1.08482,16.300000000000203,46.10000000000003,91.21499999999995,6.840980101956944e-05,<0.75,13.900000000000023,21.699999999998944,27.850000000001486,19.049999999999343,13.900000000000023,21.699999999998944,13.900000000000023,21.699999999998944,1.1726618705036098,2.1244239631337454,0.5852782764811251,2.4199475065617646,1.1726618705036098,2.1244239631337454,1.1726618705036098,2.1244239631337454,0.17869867894535124,0.5053993312503432,True,False,True,False,True,False
2023-02-01,2023,T2,1.09041,6.599999999998829,51.900000000000276,86.66499999999999,6.750129810188555e-05,<0.75,14.199999999999768,19.099999999998563,26.700000000001722,19.000000000000128,14.199999999999768,19.099999999998563,14.199999999999768,19.099999999998563,0.4647887323942913,2.7172774869112137,0.24719101123589526,2.7315789473684173,0.4647887323942913,2.7172774869112137,0.4647887323942913,2.7172774869112137,0.07615531067903801,0.5988576703398175,True,False,True,False,True,False
2023-02-02,2023,,1.09056,127.39999999999974,0.8000000000008001,88.59499999999987,0.00014470342570122548,<0.75,17.049999999999564,19.049999999999343,17.049999999999564,19.049999999999343,17.049999999999564,19.049999999999343,17.049999999999564,19.049999999999343,7.4721407624635185,0.04199475065621142,7.4721407624635185,0.04199475065621142,7.4721407624635185,0.04199475065621142,7.4721407624635185,0.04199475065621142,1.438004402054291,0.009029854957963782,False,True,False,True,False,True
2023-02-03,2023,T2,1.0864,76.09999999999894,37.50000000000142,90.13999999999989,0.00012602618149545208,<0.75,19.899999999999363,19.099999999998563,28.55000000000163,17.50000000000029,19.899999999999363,19.099999999998563,19.899999999999363,19.099999999998563,3.8241206030151447,1.9633507853405363,2.665499124343068,2.1428571428571885,3.8241206030151447,1.9633507853405363,3.8241206030151447,1.9633507853405363,0.844242289771456,0.4160195251830649,False,True,False,True,False,True
2023-02-06,2023,T1,1.07446,54.400000000001114,5.599999999998939,88.72499999999994,6.762468300929851e-05,<0.75,17.049999999999564,19.499999999998963,17.049999999999564,19.499999999998963,17.049999999999564,19.499999999998963,17.049999999999564,19.499999999998963,3.190615835777273,0.2871794871794481,3.190615835777273,0.2871794871794481,3.190615835777273,0.2871794871794481,3.190615835777273,0.2871794871794481,0.6131304592843184,0.06311637080866658,False,True,False,True,False,True
2023-02-07,2023,T2,1.06822,61.59999999999943,2.4000000000001798,86.97500000000001,7.358436332279346e-05,<0.75,14.199999999999768,19.899999999999363,26.700000000001722,19.000000000000128,26.700000000001722,19.899999999999363,26.700000000001722,19.899999999999363,4.338028169014115,0.12060301507538979,2.3071161048687436,0.12631578947369282,2.3071161048687436,0.12060301507538979,2.3071161048687436,0.12060301507538979,0.7082494969818848,0.02759413624604978,True,True,True,True,True,True
2023-02-08,2023,T1,1.07249,35.89999999999982,7.200000000000539,89.48999999999995,4.816180578835667e-05,<0.75,17.049999999999564,19.499999999998963,7.800000000000029,35.199999999999676,35.00000000000058,17.94999999999991,35.00000000000058,17.94999999999991,2.105571847507375,0.36923076923081655,4.602564102564062,0.20454545454547174,1.0257142857142636,0.40111420612816573,1.0257142857142636,0.40111420612816573,0.4011621410213414,0.08045591686222531,False,True,False,True,False,True
2023-02-09,2023,T3,1.07801,10.600000000000609,72.09999999999938,89.29999999999993,9.260918253079515e-05,<0.75,15.199999999999658,19.099999999998563,10.750000000000481,31.149999999999785,26.700000000001722,16.00000000000046,26.700000000001722,16.00000000000046,0.6973684210526874,3.774869109947896,0.9860465116279195,2.31460674157303,0.39700374531834925,4.506249999999833,0.39700374531834925,4.506249999999833,0.11870100783875272,0.8073908174691987,False,False,False,False,False,False
2023-02-10,2023,T2,1.06973,55.600000000000094,16.100000000001113,86.15499999999999,8.322209970402323e-05,<0.75,14.699999999999713,19.499999999998963,28.55000000000163,17.50000000000029,20.950000000000692,17.94999999999991,20.950000000000692,17.94999999999991,3.782312925170148,0.8256410256411266,1.947460595446477,0.9200000000000483,2.6539379474939504,0.8969359331476988,2.6539379474939504,0.8969359331476988,0.6453484997968789,0.18687249724335345,False,True,False,True,False,True
2023-02-13,2023,T2,1.07049,2.100000000000435,49.59999999999853,86.12000000000009,6.00325127728738e-05,<0.75,14.199999999999768,19.899999999999363,26.700000000001722,19.000000000000128,15.199999999999658,19.899999999999363,26.700000000001722,16.00000000000046,0.147887323943695,2.492462311557795,0.07865168539326964,2.6105263157893788,0.13815789473687382,2.492462311557795,0.07865168539326964,3.0999999999998193,0.024384579656298568,0.5759405480724393,True,False,True,False,True,False
2023-02-14,2023,T2,1.07521,52.499999999999766,43.69999999999985,86.21000000000012,0.00011158798283261743,<0.75,14.699999999999713,19.499999999998963,26.000000000001577,17.50000000000029,20.050000000000345,17.94999999999991,25.800000000001376,15.450000000000186,3.5714285714286254,2.2410256410257525,2.0192307692306377,2.4971428571428067,2.6184538653366016,2.4345403899721485,2.034883720930115,2.8284789644012505,0.608978076789232,0.5069017515369422,False,True,False,True,False,True
