date,tier,G_UP_FULL,G_DOWN_FULL,E_AFT_UP_A0,E_AFT_DN_A0,E_AFT_UP_A1,E_AFT_DN_A1,R_LOCK_UP_A0,R_LOCK_DN_A0,R_LOCK_UP_A1,R_LOCK_DN_A1,VIOL_UP_H17,VIOL_DN_H17
2023-03-16,T2,47.80000000000006,15.400000000000968,15.249999999999986,23.54999999999996,23.250000000000213,19.049999999999343,3.1344262295082035,0.6539278131635241,2.0559139784946074,0.8083989501313122,False,True
2023-03-17,T3,43.999999999999595,21.999999999999797,15.300000000000313,24.299999999999322,13.600000000000279,26.600000000001067,2.875816993463967,0.9053497942387001,3.235294117646963,0.8270676691728915,True,False
2023-03-21,T1,3.20000000000098,77.39999999999857,15.54999999999973,23.54999999999996,15.199999999999658,11.700000000001154,0.2057877813505489,3.2866242038216007,0.21052631578954287,6.6153846153838405,True,False
2023-03-22,T1,18.299999999999983,22.800000000000598,15.300000000000313,22.800000000000598,11.499999999999844,16.050000000000786,1.1960784313725235,1.0,1.591304347826107,1.4205607476635191,True,False
2023-03-24,T2,91.60000000000056,36.000000000000476,15.54999999999973,22.799999999999486,24.900000000001032,19.099999999998563,5.890675241157695,1.578947368421109,3.678714859437621,1.8848167539268683,False,False
2023-03-28,T2,7.399999999999629,46.30000000000134,15.799999999999148,22.799999999998377,23.250000000000213,19.049999999999343,0.4683544303797486,2.0307017543861683,0.31827956989245426,2.4304461942258757,False,False
2023-03-29,T1,17.700000000000493,35.80000000000138,15.54999999999973,22.799999999999486,15.199999999999658,11.700000000001154,1.1382636655949068,1.5701754385965874,1.164473684210585,3.059829059828876,False,False
2023-03-30,T2,0.7999999999985796,86.69999999999955,15.300000000000313,22.800000000000598,21.599999999999397,19.099999999998563,0.0522875816992525,3.802631578947249,0.03703703703697231,4.539267015707124,True,False
2023-03-31,T2,38.599999999999746,22.899999999999032,15.54999999999973,22.799999999999486,20.700000000000163,19.049999999999343,2.4823151125402196,1.0043859649122608,1.8647342995168812,1.202099737532799,False,True
2023-04-04,T2,47.20000000000057,8.299999999998864,15.300000000000313,22.800000000000598,19.800000000000928,19.099999999998563,3.084967320261412,0.36403508771923887,2.383838383838301,0.43455497382196273,True,False
2023-04-05,T2,11.600000000000499,22.999999999999687,15.54999999999973,22.799999999999486,20.700000000000163,19.049999999999343,0.7459807073955433,1.0087719298245705,0.5603864734299714,1.2073490813648546,False,True
2023-04-06,T2,26.800000000000157,7.599999999998719,15.300000000000313,22.800000000000598,19.800000000000928,19.099999999998563,1.751633986928079,0.3333333333332684,1.353535353535298,0.39790575916226656,True,False
2023-04-07,T1,20.299999999999763,27.399999999999647,15.54999999999973,22.799999999999486,11.499999999999844,16.050000000000786,1.3054662379421296,1.201754385964924,1.7652173913043512,1.7071651090341624,False,False
2023-04-11,T3,14.899999999999913,60.00000000000005,15.300000000000313,22.799999999998377,13.900000000000023,25.450000000000195,0.9738562091503011,2.6315789473686104,1.0719424460431575,2.357563850687607,True,False
2023-04-12,T1,25.900000000000922,54.89999999999995,15.54999999999973,21.599999999999397,11.799999999999589,11.700000000001154,1.6655948553055544,2.5416666666667354,2.1949152542374426,4.692307692307225,True,False
2023-04-13,T2,4.899999999998794,72.09999999999938,15.799999999999148,20.400000000000418,20.700000000000163,19.049999999999343,0.31012658227842144,3.5343137254900934,0.2367149758453505,3.7847769028872373,True,False
2023-04-14,T3,41.29999999999967,16.199999999999548,15.94999999999902,19.74999999999949,14.199999999999768,24.299999999999322,2.589341692790107,0.8202531645569604,2.9084507042253764,0.6666666666666666,False,True
2023-04-18,T1,27.29999999999899,36.79999999999905,15.799999999999148,20.400000000000418,13.499999999999623,11.400000000000299,1.7278481012658522,1.8039215686273675,2.022222222222204,3.228070175438429,False,False
2023-04-19,T1,34.399999999998876,32.30000000000066,15.600000000000058,19.74999999999949,15.199999999999658,11.700000000001154,2.205128205128125,1.6354430379747593,2.263157894736819,2.760683760683545,False,False
2023-04-20,T1,7.399999999999629,44.200000000000905,15.799999999999148,19.099999999998563,15.300000000000313,11.400000000000299,0.4683544303797486,2.314136125654672,0.4836601307189201,3.877192982456118,True,False
2023-04-21,T1,1.8999999999991246,50.09999999999959,15.600000000000058,19.049999999999343,15.199999999999658,11.700000000001154,0.12179487179481523,2.6299212598425887,0.12499999999994522,4.2820512820508245,True,False
2023-04-25,T2,49.600000000000755,7.899999999998464,15.400000000000968,19.099999999998563,19.800000000000928,19.000000000000128,3.2207792207790673,0.4136125654449769,2.5050505050504257,0.4157894736841269,False,True
2023-04-26,T1,8.900000000000574,88.99999999999908,15.350000000000641,19.74999999999949,13.599999999999168,12.300000000000644,0.5798045602605996,4.506329113924121,0.6544117647059646,7.235772357723123,True,False
2023-04-27,T2,50.499999999999986,12.400000000001299,15.400000000000968,20.400000000000418,19.3500000000002,19.049999999999343,3.279220779220572,0.6078431372549532,2.609819121447001,0.6509186351706943,False,True
2023-04-28,T2,54.89999999999995,21.899999999999142,15.350000000000641,20.599999999999508,18.899999999999473,19.099999999998563,3.576547231270206,1.0631067961164886,2.9047619047619833,1.146596858638785,True,False
2023-05-02,T2,51.300000000000786,7.200000000000539,15.400000000000968,20.400000000000418,19.3500000000002,19.049999999999343,3.331168831168673,0.35294117647060747,2.6511627906976876,0.37795275590555316,False,True
2023-05-03,T3,8.40000000000174,41.09999999999836,15.600000000000058,19.74999999999949,13.900000000000023,25.450000000000195,0.5384615384616479,2.081012658227819,0.6043165467627141,1.6149312377209448,True,False
2023-05-04,T3,82.40000000000025,7.999999999999119,15.799999999999148,19.099999999998563,14.199999999999768,24.299999999999322,5.215189873418018,0.4188481675392524,5.802816901408563,0.3292181069958577,False,True
2023-05-05,T3,71.90000000000029,9.200000000000319,15.94999999999902,19.74999999999949,14.75000000000004,23.699999999998724,4.507836990595906,0.4658227848101548,4.874576271186447,0.38818565400847316,False,False
2023-05-09,T2,55.300000000000345,0.1999999999990898,16.099999999998893,19.099999999998563,19.800000000000928,19.000000000000128,3.43478260869591,0.010471204188434809,2.7929292929291796,0.010526315789425708,False,True
2023-05-10,T3,4.8000000000003595,59.40000000000056,15.94999999999902,19.049999999999343,15.300000000000313,23.099999999998122,0.3009404388715144,3.1181102362206095,0.3137254901960955,2.5714285714288048,True,False
2023-05-12,T1,48.39999999999955,5.800000000000249,15.799999999999148,19.099999999998563,15.199999999999658,12.900000000000134,3.063291139240643,0.3036649214660045,3.1842105263158316,0.44961240310078987,False,True
2023-05-16,T1,22.999999999999687,18.800000000001038,15.600000000000058,19.74999999999949,13.599999999999168,13.650000000000606,1.474358974358949,0.9518987341772924,1.6911764705883157,1.3772893772893922,False,True
2023-05-17,T1,49.800000000002065,10.199999999997988,15.400000000000968,20.400000000000418,11.999999999998678,14.400000000001079,3.2337662337661643,0.49999999999989114,4.150000000000629,0.7083333333331406,False,True
2023-05-18,T1,57.899999999999615,4.699999999999704,15.600000000000058,19.74999999999949,13.599999999999168,13.999999999999568,3.711538461538423,0.237974683544295,4.257352941176703,0.335714285714275,False,True
2023-05-19,T2,17.599999999999838,45.999999999999375,15.400000000000968,20.400000000000418,19.3500000000002,18.55000000000051,1.1428571428570604,2.254901960784237,0.9095607235141941,2.479784366576718,True,False
2023-05-24,T1,11.699999999998933,41.50000000000098,15.600000000000058,20.599999999999508,11.999999999998678,14.400000000001079,0.7499999999999288,2.014563106796212,0.9750000000000185,2.8819444444442968,False,False
2023-05-25,T2,38.10000000000091,4.299999999999304,15.400000000000968,20.799999999998597,19.800000000000928,19.000000000000128,2.4740259740258774,0.20673076923074973,1.9242424242423801,0.22631578947364608,False,True
2023-05-26,T2,16.499999999999293,27.200000000000557,15.350000000000641,20.599999999999508,19.3500000000002,18.55000000000051,1.0749185667751533,1.3203883495146218,0.8527131782945283,1.4663072776280222,False,True
2023-05-30,T2,24.200000000000887,50.00000000000115,15.300000000000313,20.799999999998597,18.899999999999473,19.000000000000128,1.5816993464052544,2.4038461538463713,1.280423280423363,2.631578947368464,False,False
2023-05-31,T3,54.89999999999995,22.100000000000453,15.350000000000641,20.599999999999508,14.75000000000004,23.699999999998724,3.576547231270206,1.0728155339806302,3.722033898305071,0.9324894514768626,False,True
2023-06-01,T1,7.300000000001194,46.200000000000685,15.400000000000968,20.799999999998597,11.899999999999133,17.400000000000748,0.47402597402602176,2.2211538461540288,0.6134453781514055,2.6551724137930286,True,False
2023-06-02,T1,31.399999999999206,12.700000000001044,15.600000000000058,20.599999999999508,11.999999999998678,14.400000000001079,2.0128205128204546,0.6165048543689975,2.6166666666668887,0.8819444444444509,False,True
2023-06-06,T1,62.100000000000485,3.6999999999998145,15.799999999999148,20.799999999998597,13.599999999999168,17.400000000000748,3.9303797468356856,0.17788461538461847,4.56617647058855,0.21264367816089974,False,False
2023-06-07,T1,7.099999999999884,47.50000000000032,15.94999999999902,20.599999999999508,15.199999999999658,14.400000000001079,0.4451410658307411,2.3058252427185173,0.46710526315789763,3.2986111111108865,True,False
2023-06-08,T1,11.999999999998678,53.900000000000055,16.099999999998893,20.799999999998597,15.300000000000313,17.400000000000748,0.7453416149068015,2.5913461538463314,0.7843137254900936,3.0977011494251574,True,False
2023-06-09,T1,18.199999999999328,10.40000000000152,16.199999999999548,20.599999999999508,15.400000000000968,14.400000000001079,1.1234567901234467,0.5048543689321247,1.1818181818180638,0.7222222222222736,False,True
2023-06-13,T2,9.40000000000163,61.39999999999812,16.099999999998893,20.799999999998597,18.69999999999927,18.55000000000051,0.58385093167716,2.951923076923186,0.5026737967915506,3.3099730458219105,False,False
2023-06-14,T1,2.1999999999988695,57.19999999999947,15.94999999999902,20.850000000000037,15.300000000000313,17.400000000000748,0.13793103448269622,2.743405275779346,0.14379084967312578,3.287356321838909,True,False
2023-06-15,T3,16.40000000000086,60.79999999999863,16.099999999998893,20.799999999998597,15.300000000000313,24.299999999999322,1.0186335403727942,2.9230769230770544,1.0718954248366355,2.5020576131687378,True,False
2023-06-16,T1,19.799999999998708,17.199999999999438,16.199999999999548,20.599999999999508,15.400000000000968,14.400000000001079,1.2222222222221766,0.8349514563106722,1.2857142857141208,1.1944444444443159,False,True
2023-06-20,T1,26.699999999999502,8.700000000001484,16.199999999999548,20.799999999998597,15.600000000000058,17.400000000000748,1.6481481481481635,0.4182692307693303,1.7115384615384233,0.5000000000000638,False,True
2023-06-21,T1,8.699999999999264,19.599999999999618,16.14999999999922,20.850000000000037,15.400000000000968,20.400000000000418,0.5386996904024572,0.9400479616306754,0.5649350649349816,0.9607843137254518,True,False
2023-06-22,T1,29.69999999999917,2.6999999999999247,16.199999999999548,20.799999999998597,15.600000000000058,17.50000000000029,1.8333333333333333,0.12980769230769745,1.9038461538460936,0.15428571428570742,False,True
2023-06-23,T2,71.99999999999874,42.800000000000615,16.14999999999922,20.850000000000037,18.499999999999073,19.000000000000128,4.458204334365462,2.052757793765014,3.8918918918920187,2.2526315789473856,False,False
2023-06-27,T3,6.800000000000139,63.10000000000038,16.099999999998893,20.799999999998597,15.699999999999603,23.699999999998724,0.4223602484472427,3.0336538461540687,0.4331210191083001,2.6624472573841254,True,False
2023-06-28,T2,35.49999999999942,1.7000000000000348,15.94999999999902,20.850000000000037,18.449999999999854,18.55000000000051,2.2257053291537052,0.08153477218225572,1.9241192411923955,0.09164420485175138,False,True
2023-06-29,T2,60.40000000000045,7.800000000000029,16.099999999998893,20.900000000001473,18.400000000000638,19.000000000000128,3.751552795031342,0.37320574162676934,3.2826086956520846,0.41052631578947246,False,True
2023-06-30,T1,0.8999999999992347,61.59999999999943,15.94999999999902,20.850000000001145,15.400000000000968,20.400000000000418,0.056426332288356744,2.954436450839139,0.05844155844150507,3.019607843137165,True,False
2023-07-04,T1,15.699999999998493,11.200000000000099,16.099999999998893,20.800000000000818,15.600000000000058,17.50000000000029,0.975155279503079,0.538461538461522,1.006410256410156,0.639999999999995,False,False
2023-07-05,T1,13.499999999999623,27.800000000000047,15.94999999999902,20.799999999999706,15.400000000000968,14.600000000000168,0.8463949843260472,1.3365384615384828,0.876623376623297,1.904109589041077,False,True
2023-07-06,T1,26.699999999999502,40.10000000000069,15.799999999999148,20.800000000000818,15.300000000000313,17.50000000000029,1.6898734177215786,1.9278846153845728,1.745098039215618,2.2914285714285727,False,True
2023-07-07,T1,19.399999999998307,45.000000000001705,15.649999999999276,20.850000000001145,15.199999999999658,20.400000000000418,1.2396166134184796,2.158273381294927,1.2763157894736015,2.205882352941215,True,False
2023-07-12,T3,13.700000000000934,57.000000000000384,15.799999999999148,20.800000000000818,15.300000000000313,23.099999999998122,0.8670886075950426,2.740384615384526,0.8954248366013499,2.467532467532685,True,False
2023-07-13,T2,10.099999999999554,52.499999999999766,15.94999999999902,20.799999999999706,17.550000000000622,19.049999999999343,0.6332288401254028,2.524038461538486,0.5754985754985297,2.755905511811106,True,False
2023-07-14,T3,19.199999999999218,21.500000000000963,16.099999999998893,20.799999999998597,15.699999999999603,22.99999999999858,1.192546583850965,1.0336538461539622,1.2229299363057136,0.9347826086957518,False,False
2023-07-18,T2,36.09999999999891,16.599999999999948,16.14999999999922,20.599999999999508,18.400000000000638,19.000000000000128,2.235294117647099,0.8058252427184633,1.961956521739003,0.8736842105263072,False,True
2023-07-19,T1,23.000000000001908,21.199999999998997,16.099999999998893,20.799999999998597,15.300000000000313,18.500000000000185,1.4285714285716453,1.0192307692307898,1.503267973856303,1.1459459459458803,False,True
2023-07-20,T3,46.19999999999846,5.700000000001815,15.94999999999902,20.799999999999706,16.099999999998893,22.899999999999032,2.8965517241380123,0.27403846153855266,2.869565217391406,0.2489082969433212,False,True
2023-07-21,T1,16.700000000000603,10.799999999999699,15.799999999999148,20.800000000000818,15.199999999999658,20.400000000000418,1.0569620253165508,0.5192307692307343,1.09868421052638,0.5294117647058567,False,True
2023-07-25,T2,38.10000000000091,9.299999999998754,15.649999999999276,20.799999999999706,17.550000000000622,19.049999999999343,2.434504792332439,0.447115384615331,2.170940170940146,0.48818897637790415,False,True
2023-07-26,T1,18.000000000000238,30.300000000000882,15.499999999999403,20.800000000000818,14.54999999999984,20.449999999999633,1.1612903225807052,1.4567307692307543,1.2371134020618855,1.4816625916871113,False,False
2023-07-27,T3,90.20000000000027,12.100000000001554,15.450000000000186,20.799999999999706,15.699999999999603,22.99999999999858,5.838187702265319,0.5817307692308522,5.745222929936468,0.5260869565218392,False,True
2023-07-28,T2,23.899999999998922,65.50000000000055,15.400000000000968,20.800000000000818,16.700000000000603,19.099999999998563,1.5519480519478843,3.1490384615383644,1.431137724550782,3.429319371728036,True,False
2023-08-01,T2,46.599999999998865,4.100000000000215,15.450000000000186,20.799999999999706,17.550000000000622,19.049999999999343,3.0161812297733532,0.1971153846153977,2.6552706552704963,0.21522309711287957,False,False
2023-08-02,T3,59.70000000000031,2.5999999999992696,15.499999999999403,20.799999999998597,15.300000000000313,23.099999999998122,3.8516129032259747,0.12499999999997331,3.901960784313666,0.11255411255409008,False,True
2023-08-03,T1,18.199999999999328,25.699999999999612,15.450000000000186,20.799999999999706,14.099999999999113,20.400000000000418,1.1779935275080329,1.2355769230769218,1.2907801418440052,1.2598039215685826,True,False
2023-08-04,T2,9.00000000000123,54.299999999998235,15.499999999999403,20.800000000000818,18.400000000000638,19.000000000000128,0.5806451612904242,2.6105769230767355,0.48913043478265855,2.857894736841993,True,False
2023-08-08,T2,68.09999999999982,8.399999999999519,15.649999999999276,20.799999999999706,18.449999999999854,18.55000000000051,4.351437699680702,0.4038461538461364,3.6910569105691255,0.45283018867920694,False,True
2023-08-09,T2,7.0000000000014495,31.90000000000026,15.799999999999148,20.799999999998597,18.400000000000638,18.100000000000893,0.4430379746836599,1.5336538461539622,0.38043478260876123,1.7624309392264468,True,False
2023-08-10,T1,22.900000000001253,74.89999999999996,15.649999999999276,20.649999999998727,14.649999999999386,20.449999999999633,1.4632587859426398,3.6271186440680183,1.5631399317407655,3.662591687041629,False,False
2023-08-11,T2,36.599999999999966,2.2999999999995246,15.499999999999403,20.799999999998597,18.200000000000436,17.15000000000022,2.361290322580734,0.11057692307690768,2.0109890109889608,0.13411078717198224,False,True
2023-08-16,T1,32.09999999999935,3.4000000000000696,15.499999999999403,20.799999999999706,14.099999999999113,20.499999999998852,2.0709677419355215,0.16346153846154413,2.276595744680948,0.16585365853659806,False,True
2023-08-17,T2,12.000000000000899,44.599999999999085,15.499999999999403,20.799999999998597,18.000000000000238,18.100000000000893,0.7741935483871846,2.14423076923087,0.6666666666667078,2.464088397789883,False,True
2023-08-18,T3,38.399999999998435,10.40000000000152,15.499999999999403,20.799999999999706,14.75000000000004,23.699999999998724,2.477419354838704,0.5000000000000802,2.603389830508361,0.4388185654009316,False,False
2023-08-22,T2,64.30000000000157,1.100000000000545,15.499999999999403,20.799999999998597,17.35000000000042,18.55000000000051,4.148387096774455,0.05288461538464515,3.7060518731988483,0.05929919137469083,False,True
2023-08-23,T1,67.29999999999903,1.5999999999993797,15.499999999999403,20.799999999999706,14.649999999999386,20.449999999999633,4.341935483871072,0.07692307692304819,4.593856655290229,0.07823960880192705,False,False
2023-08-24,T1,55.79999999999918,6.6000000000010495,15.499999999999403,20.799999999998597,15.199999999999658,20.400000000000418,3.600000000000086,0.3173076923077642,3.6710526315789758,0.3235294117647507,False,True
2023-08-25,T3,4.499999999998394,46.60000000000108,15.649999999999276,20.649999999998727,15.300000000000313,23.099999999998122,0.2875399361021471,2.256658595641838,0.2941176470587126,2.017316017316228,True,True
2023-08-29,T2,46.10000000000003,5.999999999999339,15.799999999999148,20.799999999998597,16.700000000000603,19.000000000000128,2.917721518987501,0.28846153846152617,2.76047904191607,0.3157894736841736,True,True
2023-08-30,T2,4.60000000000127,65.99999999999939,15.94999999999902,20.649999999998727,17.35000000000042,18.55000000000051,0.2884012539185926,3.1961259079904822,0.2651296829971849,3.5579514824796536,True,False
2023-08-31,T2,65.1999999999986,17.000000000000348,16.099999999998893,20.499999999998852,18.000000000000238,18.100000000000893,4.04968944099398,0.8292682926829902,3.622222222222096,0.9392265193369894,False,True
2023-09-01,T1,18.299999999999983,34.89999999999993,15.94999999999902,20.649999999998727,15.300000000000313,19.50000000000007,1.1473354231975617,1.6900726392252823,1.1960784313725235,1.7897435897435796,False,True
2023-09-05,T1,53.600000000000314,28.200000000000447,16.099999999998893,20.799999999998597,15.400000000000968,20.400000000000418,3.3291925465840992,1.3557692307693436,3.480519480519282,1.3823529411764641,False,True
2023-09-06,T2,11.799999999999589,23.999999999999577,15.94999999999902,20.799999999999706,17.35000000000042,18.55000000000051,0.739811912225725,1.1538461538461497,0.6801152737751759,1.2938005390834997,False,True
2023-09-07,T1,37.39999999999854,8.300000000001084,15.799999999999148,20.800000000000818,15.300000000000313,20.449999999999633,2.367088607594972,0.399038461538498,2.444444444444299,0.405867970660207,False,False
2023-09-08,T2,25.900000000000922,8.300000000001084,15.799999999999148,20.799999999999706,16.700000000000603,19.000000000000128,1.6392405063292608,0.3990384615385193,1.5508982035928136,0.43684210526321204,True,False
2023-09-12,T3,61.70000000000009,1.7000000000000348,15.799999999999148,20.799999999998597,15.699999999999603,23.699999999998724,3.9050632911394567,0.08173076923077642,3.929936305732589,0.0717299578059125,False,True
2023-09-13,T3,17.20000000000166,35.30000000000033,15.94999999999902,20.649999999998727,16.099999999998893,23.099999999998122,1.078369905956283,1.7094430992737293,1.0683229813666362,1.5281385281386668,False,False
2023-09-15,T1,19.000000000000128,17.100000000001003,15.799999999999148,20.599999999999508,15.400000000000968,20.400000000000418,1.2025316455696933,0.8300970873787094,1.2337662337661646,0.838235294117679,True,False
2023-09-19,T1,18.400000000000638,24.399999999999977,15.94999999999902,20.54999999999918,15.600000000000058,19.50000000000007,1.153605015674092,1.1873479318735256,1.179487179487216,1.2512820512820455,False,False
2023-09-20,T1,6.999999999999229,25.200000000000777,15.799999999999148,20.599999999999508,15.400000000000968,20.400000000000418,0.4430379746835194,1.2233009708738534,0.4545454545453759,1.2352941176470715,True,False
2023-09-22,T2,12.300000000000644,40.599999999999525,15.94999999999902,20.54999999999918,17.35000000000042,18.55000000000051,0.7711598746082382,1.9756690997567468,0.7089337175792706,2.188679245282933,True,False
2023-09-26,T1,3.4000000000000696,35.799999999999166,16.099999999998893,20.499999999998852,15.600000000000058,19.50000000000007,0.21118012422362134,1.7463414634146912,0.2179487179487216,1.8358974358973865,False,True
2023-09-27,T1,29.000000000001247,11.999999999998678,15.94999999999902,20.54999999999918,15.400000000000968,20.400000000000418,1.818181818182008,0.583941605839375,1.8831168831168457,0.5882352941175703,False,True
2023-09-28,T1,39.29999999999989,27.199999999998337,15.799999999999148,20.599999999999508,15.300000000000313,20.449999999999633,2.487341772152026,1.320388349514514,2.5686274509803324,1.3300733496331942,True,False
2023-10-04,T1,7.300000000001194,73.79999999999941,15.94999999999902,20.54999999999918,15.400000000000968,20.400000000000418,0.45768025078380203,3.5912408759125234,0.47402597402602176,3.6176470588234264,False,False
2023-10-05,T2,14.999999999998348,14.800000000001479,15.799999999999148,20.599999999999508,16.700000000000603,18.100000000000893,0.9493670886075416,0.7184466019418365,0.8982035928142399,0.817679558011091,True,False
2023-10-06,T1,72.59999999999822,13.600000000000279,15.94999999999902,20.54999999999918,15.300000000000313,20.449999999999633,4.551724137931203,0.6618004866180448,4.745098039215472,0.6650366748166514,True,False
2023-10-10,T2,17.700000000000493,39.09999999999858,16.099999999998893,20.499999999998852,17.35000000000042,17.15000000000022,1.099378881987684,1.9073170731707692,1.020172910662828,2.2798833819240865,True,False
2023-10-11,T1,14.300000000000423,33.40000000000121,16.14999999999922,20.449999999999633,15.400000000000968,20.400000000000418,0.8854489164087377,1.6332518337409196,0.9285714285713976,1.63725490196081,True,False
2023-10-12,T2,58.00000000000027,10.099999999999554,16.199999999999548,20.499999999998852,18.000000000000238,16.199999999999548,3.5802469135803636,0.4926829268292741,3.222222222222195,0.6234567901234467,False,True
2023-10-13,T2,20.899999999999253,23.599999999999177,16.14999999999922,20.54999999999918,17.35000000000042,17.15000000000022,1.2941176470588398,1.1484184914841906,1.2046109510085732,1.376093294460576,False,True
2023-10-17,T1,32.2,14.400000000001079,16.099999999998893,20.599999999999508,15.600000000000058,20.449999999999633,2.0000000000001377,0.6990291262136613,2.0641025641025568,0.7041564792176693,True,False
2023-10-18,T1,37.199999999999456,7.800000000000029,16.14999999999922,20.54999999999918,15.799999999999148,20.400000000000418,2.3034055727554956,0.379562043795637,2.354430379746928,0.3823529411764642,False,True
2023-10-19,T1,3.2999999999994145,48.30000000000112,16.099999999998893,20.599999999999508,15.600000000000058,20.449999999999633,0.20496894409935662,2.3446601941748675,0.2115384615384232,2.3618581907091434,True,False
2023-10-20,T1,15.099999999999003,19.100000000000783,16.14999999999922,20.60000000000062,15.799999999999148,20.499999999998852,0.9349845201238224,0.9271844660194276,0.955696202531634,0.931707317073261,True,False
2023-10-24,T2,78.30000000000003,3.6999999999998145,16.199999999999548,20.599999999999508,16.700000000000603,18.100000000000893,4.83333333333347,0.17961165048543218,4.68862275449085,0.2044198895027421,False,True
2023-10-25,T2,31.90000000000026,8.999999999999009,16.14999999999922,20.60000000000062,16.500000000000405,18.55000000000051,1.9752321981425265,0.4368932038834339,1.9333333333333018,0.48517520215626747,False,True
2023-10-26,T2,12.199999999999989,35.70000000000073,16.199999999999548,20.599999999999508,16.700000000000603,18.100000000000893,0.7530864197531068,1.7330097087379408,0.7305389221556615,1.9723756906076777,False,False
2023-10-27,T1,14.000000000000679,20.499999999998852,16.14999999999922,20.60000000000062,15.799999999999148,20.449999999999633,0.8668730650155637,0.9951456310678756,0.8860759493671794,1.002444987775023,True,False
2023-10-31,T2,50.60000000000064,33.40000000000121,16.199999999999548,20.599999999999508,16.500000000000405,18.55000000000051,3.1234567901235835,1.6213592233010683,3.06666666666663,1.800539083557967,False,True
2023-11-01,T1,44.90000000000105,1.7000000000000348,16.14999999999922,20.60000000000062,15.799999999999148,20.400000000000418,2.780185758514131,0.08252427184465941,2.841772151898954,0.08333333333333333,False,True
2023-11-02,T3,3.4000000000000696,102.50000000000092,16.199999999999548,20.599999999999508,15.699999999999603,22.99999999999858,0.2098765432098867,4.9757281553399695,0.21656050955415004,4.45652173913075,False,False
2023-11-03,T1,10.099999999999554,94.99999999999841,16.14999999999922,20.60000000000062,15.999999999999348,19.50000000000007,0.6253869969040273,4.6116504854366775,0.6312499999999979,4.871794871794773,True,False
2023-11-06,T3,17.400000000000748,31.999999999998696,16.199999999999548,20.599999999999508,15.300000000000313,23.099999999998122,1.0740740740741501,1.553398058252401,1.13725490196081,1.3852813852814414,False,False
2023-11-07,T1,48.00000000000137,11.799999999999589,16.14999999999922,20.54999999999918,16.199999999999548,18.599999999999728,2.972136222910445,0.5742092457420953,2.96296296296313,0.6344086021505247,False,False
2023-11-08,T1,10.499999999999954,31.200000000000117,16.199999999999548,20.499999999998852,16.800000000000146,17.80000000000004,0.6481481481481633,1.521951219512286,0.6249999999999918,1.7528089887640477,True,False
2023-11-09,T1,1.100000000000545,44.19999999999868,16.200000000000657,20.449999999999633,17.400000000000748,17.000000000000348,0.06790123456793212,2.1613691931540084,0.06321839080462631,2.599999999999869,False,True
2023-11-10,T1,20.300000000001983,16.399999999998638,16.199999999999548,20.499999999998852,16.800000000000146,17.80000000000004,1.2530864197532439,0.7999999999999783,1.208333333333441,0.921348314606663,False,False
2023-11-13,T1,24.399999999999977,12.000000000000899,16.14999999999922,20.449999999999633,16.199999999999548,17.000000000000348,1.510835913312765,0.5867970660147244,1.5061728395062135,0.7058823529412149,True,False
2023-11-14,T1,2.2999999999995246,141.5999999999995,16.199999999999548,20.400000000000418,16.800000000000146,16.800000000000146,0.14197530864194993,6.941176470588069,0.1369047619047324,8.428571428571326,True,False
2023-11-15,T1,47.900000000000716,4.500000000000615,16.200000000000657,19.74999999999949,17.400000000000748,16.599999999999948,2.9567901234567144,0.2278481012658598,2.7528735632183134,0.2710843373494355,False,False
2023-11-16,T2,5.300000000001415,45.999999999999375,16.20000000000177,19.099999999998563,16.300000000000203,19.000000000000128,0.32716049382721213,2.4083769633509338,0.32515337423321156,2.421052631578898,True,False
2023-11-17,T1,15.199999999999658,44.69999999999974,16.250000000000988,19.74999999999949,18.049999999999457,16.14999999999922,0.9353846153845375,2.2632911392405517,0.8421052631579011,2.767801857585257,True,False
2023-11-20,T3,5.399999999999849,42.800000000000615,16.300000000000203,19.099999999998563,14.75000000000004,22.99999999999858,0.33128834355826886,2.240837696335279,0.366101694915243,1.860869565217533,True,False
2023-11-21,T2,12.299999999998423,15.900000000002024,16.250000000000988,19.049999999999343,16.500000000000405,19.049999999999343,0.7569230769229339,0.8346456692914735,0.7454545454544316,0.8346456692914735,False,True
2023-11-22,T1,48.39999999999955,3.1999999999987594,16.20000000000177,19.099999999998563,18.699999999998163,15.699999999998493,2.9876543209873003,0.16753926701565447,2.5882352941178772,0.20382165605089597,False,True
2023-11-23,T3,32.600000000000406,15.899999999999803,16.200000000000657,19.74999999999949,14.199999999999768,22.899999999999032,2.0123456790122893,0.8050632911392513,2.29577464788739,0.6943231441048242,False,False
2023-11-24,T1,1.9999999999997797,41.50000000000098,16.199999999999548,19.099999999998563,18.049999999999457,16.14999999999922,0.12345679012344664,2.1727748691101625,0.11080332409971412,2.569659442724643,True,False
2023-11-27,T2,31.30000000000077,2.4999999999986144,16.14999999999922,19.049999999999343,16.300000000000203,19.099999999998563,1.9380804953561785,0.13123359580045674,1.9202453987730295,0.13089005235595824,False,True
2023-11-28,T1,5.9000000000009045,44.50000000000065,16.199999999999548,19.000000000000128,17.400000000000748,15.699999999998493,0.36419753086426354,2.342105263157913,0.33908045977015233,2.834394904458912,True,False
