checkpoint,model,condition,n,quantile,prediction
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|15|BALANCED,1,0.5,13.000000000000789
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|15|BALANCED,1,0.75,13.000000000000789
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|15|BALANCED,1,0.9,13.000000000000789
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|16|DOWN_HEAVY,1,0.1,61.29999999999968
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|16|DOWN_HEAVY,1,0.25,61.29999999999968
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|16|DOWN_HEAVY,1,0.5,61.29999999999968
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|16|DOWN_HEAVY,1,0.75,61.29999999999968
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|16|DOWN_HEAVY,1,0.9,61.29999999999968
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|18|DOWN_LEAN,1,0.1,13.100000000001444
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|18|DOWN_LEAN,1,0.25,13.100000000001444
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|18|DOWN_LEAN,1,0.5,13.100000000001444
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|18|DOWN_LEAN,1,0.75,13.100000000001444
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|18|DOWN_LEAN,1,0.9,13.100000000001444
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|20|DOWN_LEAN,1,0.1,15.300000000000317
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|20|DOWN_LEAN,1,0.25,15.300000000000317
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|20|DOWN_LEAN,1,0.5,15.300000000000317
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|20|DOWN_LEAN,1,0.75,15.300000000000317
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|20|DOWN_LEAN,1,0.9,15.300000000000317
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.1,31.29000000000026
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.25,36.97500000000019
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.5,46.450000000000095
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.75,55.925
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.9,61.609999999999935
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.1,7.469999999999644
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.25,11.624999999999552
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.5,18.5499999999994
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.75,25.47499999999925
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.9,29.629999999999157
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.1,28.40000000000176
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.25,28.40000000000176
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.5,28.40000000000176
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.75,28.40000000000176
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.9,28.40000000000176
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.1,37.799999999998946
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.25,37.799999999998946
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.5,37.799999999998946
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.75,37.799999999998946
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.9,37.799999999998946
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.1,65.29999999999924
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.25,65.29999999999924
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.5,65.29999999999924
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.75,65.29999999999924
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.9,65.29999999999924
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.1,12.699999999998823
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.25,12.699999999998823
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.5,12.699999999998823
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.75,12.699999999998823
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.9,12.699999999998823
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.1,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.25,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.5,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.75,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.9,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.1,30.100000000001792
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.25,30.100000000001792
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.5,30.100000000001792
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.75,30.100000000001792
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.9,30.100000000001792
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.1,13.90000000000002
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.25,13.90000000000002
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.5,13.90000000000002
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.75,13.90000000000002
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.9,13.90000000000002
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.1,44.10000000000024
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.25,44.10000000000024
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.5,44.10000000000024
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.75,44.10000000000024
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.9,44.10000000000024
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.1,10.099999999999554
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.25,10.099999999999554
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.5,10.099999999999554
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.75,10.099999999999554
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.9,10.099999999999554
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.1,7.699999999999378
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.25,7.699999999999378
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.5,7.699999999999378
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.75,7.699999999999378
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.9,7.699999999999378
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.1,41.70000000000006
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.25,41.70000000000006
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.5,41.70000000000006
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.75,41.70000000000006
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.9,41.70000000000006
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.1,30.49999999999997
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.25,30.49999999999997
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.5,30.49999999999997
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.75,30.49999999999997
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.9,30.49999999999997
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.1,22.199999999998887
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.25,22.199999999998887
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.5,22.199999999998887
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.75,22.199999999998887
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.9,22.199999999998887
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.1,9.799999999999812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.25,9.799999999999812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.5,9.799999999999812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.75,9.799999999999812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.9,9.799999999999812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.1,24.899999999998812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.25,24.899999999998812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.5,24.899999999998812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.75,24.899999999998812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.9,24.899999999998812
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.1,36.999999999998145
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.25,36.999999999998145
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.5,36.999999999998145
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.75,36.999999999998145
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.9,36.999999999998145
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.1,18.580000000000044
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.25,24.549999999999855
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.5,34.49999999999953
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.75,44.449999999999214
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.9,50.41999999999903
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.1,75.9999999999983
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.25,75.9999999999983
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.5,75.9999999999983
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.75,75.9999999999983
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.9,75.9999999999983
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.1,17.899999999999583
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.25,17.899999999999583
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.5,17.899999999999583
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.75,17.899999999999583
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.9,17.899999999999583
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.1,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.25,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.5,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.75,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.9,0.0
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.1,5.800000000000246
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.25,5.800000000000246
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.5,5.800000000000246
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.75,5.800000000000246
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.9,5.800000000000246
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.1,25.299999999999216
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.25,25.299999999999216
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.5,25.299999999999216
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.75,25.299999999999216
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.9,25.299999999999216
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.1,27.70000000000161
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.25,27.70000000000161
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.5,27.70000000000161
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.75,27.70000000000161
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.9,27.70000000000161
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.1,42.199999999998894
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.25,42.199999999998894
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.5,42.199999999998894
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.75,42.199999999998894
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.9,42.199999999998894
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.1,54.45999999999995
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.25,57.400000000000226
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.5,62.30000000000068
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.75,67.20000000000114
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.9,70.14000000000142
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.1,49.900000000000496
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.25,49.900000000000496
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.5,49.900000000000496
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.75,49.900000000000496
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.9,49.900000000000496
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.1,42.40000000000022
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.25,42.40000000000022
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.5,42.40000000000022
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.75,42.40000000000022
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.9,42.40000000000022
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.1,36.899999999999714
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.25,36.899999999999714
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.5,36.899999999999714
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.75,36.899999999999714
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.9,36.899999999999714
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.1,18.899999999999473
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.25,18.899999999999473
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.5,18.899999999999473
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.75,18.899999999999473
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.9,18.899999999999473
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.1,23.899999999998926
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.25,23.899999999998926
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.5,23.899999999998926
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.75,23.899999999998926
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.9,23.899999999998926
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.1,31.60000000000052
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.25,31.60000000000052
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.5,31.60000000000052
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.75,31.60000000000052
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.9,31.60000000000052
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.1,27.69999999999939
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.25,27.69999999999939
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.5,27.69999999999939
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.75,27.69999999999939
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.9,27.69999999999939
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.1,31.300000000000765
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.25,31.300000000000765
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.5,31.300000000000765
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.75,31.300000000000765
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.9,31.300000000000765
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.1,75.29999999999815
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.25,75.29999999999815
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.5,75.29999999999815
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.75,75.29999999999815
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.9,75.29999999999815
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.1,39.59999999999963
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.25,39.59999999999963
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.5,39.59999999999963
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.75,39.59999999999963
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.9,39.59999999999963
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.1,51.00000000000104
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.25,51.00000000000104
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.5,51.00000000000104
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.75,51.00000000000104
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.9,51.00000000000104
06AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.1,49.7000000000014
