historical_date,cmc_id,symbol,historical_rank,venue,venue_instrument_id,listing_timestamp,listing_timestamp_authority,delisting_timestamp,delisting_timestamp_authority,contract_age_days_at_t,tradable_at_t,mature_30d_at_t,historical_price_data_available,historical_funding_data_available,historical_volume_data_available,liquidity_evidence_status,contract_existence_eligible,contract_maturity_eligible,historical_data_eligible,historical_liquidity_verified,eligibility_status,exclusion_reason
2024-06-01,24478,PEPE,19,BINANCE_USDM,PEPEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,24478,PEPE,19,BYBIT_LINEAR,PEPEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,2,LTC,20,HYPERLIQUID,LTC-PERP,2023-05-12T00:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,385,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,2,LTC,20,OKX,LTC-USDT-SWAP,2019-11-12T11:16:48Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1662,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,2,LTC,20,BINANCE_USDM,LTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,2,LTC,20,BYBIT_LINEAR,LTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,7083,UNI,21,HYPERLIQUID,UNI-PERP,2023-08-11T23:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,294,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,7083,UNI,21,OKX,UNI-USDT-SWAP,2020-09-17T04:30:00Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1352,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,7083,UNI,21,BINANCE_USDM,UNIUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,7083,UNI,21,BYBIT_LINEAR,UNIUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,8916,ICP,22,HYPERLIQUID,ICP-PERP,2025-11-08T04:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,,FALSE,FALSE,NO,NO,NO,N_A_NOT_LISTED,FALSE,FALSE,FALSE,FALSE,NOT_ELIGIBLE,listed_after_t
2024-06-01,8916,ICP,22,OKX,ICP-USDT-SWAP,2021-05-14T09:00:00Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1113,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,8916,ICP,22,BINANCE_USDM,ICPUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,8916,ICP,22,BYBIT_LINEAR,ICPUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,3957,LEO,23,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2024-06-01,3957,LEO,23,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,3957,LEO,23,BINANCE_USDM,LEOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,3957,LEO,23,BYBIT_LINEAR,LEOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,4943,DAI,24,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2024-06-01,4943,DAI,24,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,4943,DAI,24,BINANCE_USDM,DAIUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,4943,DAI,24,BYBIT_LINEAR,DAIUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,1321,ETC,25,HYPERLIQUID,ETC-PERP,2024-01-12T01:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,140,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,1321,ETC,25,OKX,ETC-USDT-SWAP,2019-11-12T11:16:48Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1662,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,1321,ETC,25,BINANCE_USDM,ETCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,1321,ETC,25,BYBIT_LINEAR,ETCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,21794,APT,26,HYPERLIQUID,APT-PERP,2023-06-30T03:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,336,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,21794,APT,26,OKX,APT-USDT-SWAP,2022-10-19T01:18:48Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,590,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,21794,APT,26,BINANCE_USDM,APTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,21794,APT,26,BYBIT_LINEAR,APTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,5690,RNDR,27,HYPERLIQUID,RNDR-PERP,2023-05-18T08:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,2023-06-26T05:00:00Z,INFERRED_LAST_FUNDING_TS,379,FALSE,FALSE,NO,NO,NO,N_A_NOT_LISTED,FALSE,FALSE,FALSE,FALSE,NOT_ELIGIBLE,delisted_before_t
2024-06-01,5690,RNDR,27,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,5690,RNDR,27,BINANCE_USDM,RNDRUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,5690,RNDR,27,BYBIT_LINEAR,RNDRUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,4642,HBAR,28,HYPERLIQUID,HBAR-PERP,2024-04-24T06:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,37,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,4642,HBAR,28,OKX,HBAR-USDT-SWAP,2023-08-16T05:55:00Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,289,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,4642,HBAR,28,BINANCE_USDM,HBARUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,4642,HBAR,28,BYBIT_LINEAR,HBARUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,10603,IMX,29,HYPERLIQUID,IMX-PERP,2023-11-17T16:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,196,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,10603,IMX,29,OKX,IMX-USDT-SWAP,2021-11-18T06:50:22Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,925,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,10603,IMX,29,BINANCE_USDM,IMXUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,10603,IMX,29,BYBIT_LINEAR,IMXUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,28752,WIF,30,HYPERLIQUID,WIF-PERP,2023-12-22T16:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,161,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,28752,WIF,30,OKX,WIF-USDT-SWAP,2024-04-15T09:25:00Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,46,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,28752,WIF,30,BINANCE_USDM,WIFUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,28752,WIF,30,BYBIT_LINEAR,WIFUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,11841,ARB,31,HYPERLIQUID,ARB-PERP,2023-05-12T00:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,385,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,11841,ARB,31,OKX,ARB-USDT-SWAP,2023-03-23T14:01:34Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,435,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,11841,ARB,31,BINANCE_USDM,ARBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,11841,ARB,31,BYBIT_LINEAR,ARBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,20396,KAS,32,HYPERLIQUID,KAS-PERP,2023-10-12T18:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,232,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,20396,KAS,32,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,20396,KAS,32,BINANCE_USDM,KASUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,20396,KAS,32,BYBIT_LINEAR,KASUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,27075,MNT,33,HYPERLIQUID,MNT-PERP,2024-04-05T02:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,56,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,27075,MNT,33,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,27075,MNT,33,BINANCE_USDM,MNTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,27075,MNT,33,BYBIT_LINEAR,MNTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,3794,ATOM,34,HYPERLIQUID,ATOM-PERP,2023-05-12T00:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,385,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,3794,ATOM,34,OKX,ATOM-USDT-SWAP,2019-11-12T11:16:48Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1662,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,3794,ATOM,34,BINANCE_USDM,ATOMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,3794,ATOM,34,BYBIT_LINEAR,ATOMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,2280,FIL,35,HYPERLIQUID,FIL-PERP,2023-11-14T04:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,199,TRUE,TRUE,YES,YES,YES,CURRENT_ONLY_PROXY,TRUE,TRUE,TRUE,FALSE,ELIGIBLE_EX_LIQUIDITY,historical_liquidity_not_verified
2024-06-01,2280,FIL,35,OKX,FIL-USDT-SWAP,2019-08-10T10:12:51Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1756,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,2280,FIL,35,BINANCE_USDM,FILUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,2280,FIL,35,BYBIT_LINEAR,FILUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,512,XLM,36,HYPERLIQUID,XLM-PERP,2024-11-23T03:00:00Z,INFERRED_FIRST_DATA_TIMESTAMP,,,,FALSE,FALSE,NO,NO,NO,N_A_NOT_LISTED,FALSE,FALSE,FALSE,FALSE,NOT_ELIGIBLE,listed_after_t
2024-06-01,512,XLM,36,OKX,XLM-USDT-SWAP,2020-04-21T10:12:51Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1501,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,512,XLM,36,BINANCE_USDM,XLMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,512,XLM,36,BYBIT_LINEAR,XLMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,3635,CRO,37,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2024-06-01,3635,CRO,37,OKX,CRO-USDT-SWAP,2021-04-08T09:00:00Z,OFFICIAL_LIST_TIME,,DELISTING_NOT_AVAILABLE_PUBLIC_API,1149,TRUE,TRUE,PARTIAL,PARTIAL,PARTIAL,NOT_AVAILABLE_HISTORICAL,TRUE,TRUE,FALSE,FALSE,CONTRACT_MATURITY_ELIGIBLE,historical_data_partial
2024-06-01,3635,CRO,37,BINANCE_USDM,CROUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2024-06-01,3635,CRO,37,BYBIT_LINEAR,CROUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2024-06-01,26081,FDUSD,38,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2024-06-01,26081,FDUSD,38,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2024-06-01,26081,FDUSD,38,BINANCE_USDM,FDUSDUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
