event_id,decision_id,family,direction,decision,split,pos,requested_f_pct,admitted_f_pct,model_heat_before,model_heat_after,one_R_budget_account_ccy,target_notional_account_ccy,one_R_price_move_bps,known_time,translation_status,translation_id,account_snapshot_id
EUR_ORIGIN_202510282200,DEC-EUR_ORIGIN_202510282200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.625315,0.3,0.3,0.0,0.3,0.003,0.765851883275,39.172065323819,2025-10-28T23:00:00+00:00,ECONOMIC_TARGET,TR-d867832ad5bb0333af7959cfc376775a,SNP-c7fad4e1c2d7c65862bed4d8f1b91b8e
EUR_ORIGIN_202510292100,DEC-EUR_ORIGIN_202510292100,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.658255,0.3,0.3,0.0,0.3,0.003,3.255683801066,9.214654073648,2025-10-29T22:00:00+00:00,ECONOMIC_TARGET,TR-4db197b4da7b96ddfafdf4e68a738b65,SNP-61c695f1f55f49dba8fbc10ab604cfbe
EUR_ORIGIN_202510300200,DEC-EUR_ORIGIN_202510300200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.558626,0.7,0.7,0.0,0.7,0.007,1.596406952994,43.848468505291,2025-10-30T04:00:00+00:00,ECONOMIC_TARGET,TR-f31869e44afefc988a3d5b594a8ca4ae,SNP-22824d09d17a856cfcb624d54542286f
EUR_ORIGIN_202510300700,DEC-EUR_ORIGIN_202510300700,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.553143,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-10-30T09:00:00+00:00,NO_EXPOSURE,TR-729d9f8fd447b3905e80febdc7e84820,SNP-35e2847436795b466d5ab18c6aac3afd
EUR_ORIGIN_202510301100,DEC-EUR_ORIGIN_202510301100,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.251323,0.3,0.3,0.0,0.3,0.003,1.532551062467,19.575204203445,2025-10-30T12:00:00+00:00,ECONOMIC_TARGET,TR-630b11fca331a98a7ab49a57b70c6a40,SNP-5263e831b46fd62352ce8ac273d6eedd
EUR_ORIGIN_202510301400,DEC-EUR_ORIGIN_202510301400,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.212577,0.3,0.3,0.3,0.6,0.003,2.709842867185,11.070752612001,2025-10-30T15:00:00+00:00,ECONOMIC_TARGET,TR-1d167065cf236efdd30adf36575cb2bc,SNP-3de13d349cdb95fb14590c03ae7f3744
EUR_ORIGIN_202510311200,DEC-EUR_ORIGIN_202510311200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.831132,0.3,0.3,0.0,0.3,0.003,2.242669318439,13.376916406417,2025-10-31T13:00:00+00:00,ECONOMIC_TARGET,TR-c53cbec610d33970645dc08b18ac1cc5,SNP-70ba78d032ad560e64a81fe6c94b7360
EUR_ORIGIN_202511030500,DEC-EUR_ORIGIN_202511030500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,3.007985,0.3,0.3,0.0,0.3,0.003,3.684014637663,8.143290119778,2025-11-03T06:00:00+00:00,ECONOMIC_TARGET,TR-35e050e1953616db8ef0e31370695341,SNP-bf3e1bd7dfd140596b58c434cff94537
EUR_ORIGIN_202511042100,DEC-EUR_ORIGIN_202511042100,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.018244,0.3,0.3,0.0,0.3,0.003,1.247088833255,24.056024879717,2025-11-04T22:00:00+00:00,ECONOMIC_TARGET,TR-55a73b466b5a48d3c00b64d06ccee225,SNP-ac07ed72225e2cbaa8152c62f1274566
EUR_ORIGIN_202511070500,DEC-EUR_ORIGIN_202511070500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.298126,0.7,0.7,0.0,0.7,0.007,3.709704051092,18.869429753943,2025-11-07T07:00:00+00:00,ECONOMIC_TARGET,TR-625265fc058bd824ea241e93a1452ff0,SNP-83f9cc7de289cb839403abb2d0673733
EUR_ORIGIN_202511071000,DEC-EUR_ORIGIN_202511071000,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,0.998833,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-11-07T12:00:00+00:00,NO_EXPOSURE,TR-5265e8b8ec7e315b48d3f24f27370a56,SNP-0a35b79c94c26b1543434462a68ab05f
EUR_ORIGIN_202511100800,DEC-EUR_ORIGIN_202511100800,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,7.161871,0.3,0.3,0.0,0.3,0.003,8.771464297751,3.420181509225,2025-11-10T09:00:00+00:00,ECONOMIC_TARGET,TR-07aca32d7e514017f94f7916d7d53e3a,SNP-dfe72e6d23d49f45f5ab84c8bdb6d665
EUR_ORIGIN_202511101200,DEC-EUR_ORIGIN_202511101200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,5.363681,0.3,0.3,0.3,0.6,0.003,6.569140515934,4.566807473098,2025-11-10T13:00:00+00:00,ECONOMIC_TARGET,TR-24feb0f8ae12fca05b1990f679a851f4,SNP-ba91c099abaede4c7c9e7293129699b2
EUR_ORIGIN_202511110400,DEC-EUR_ORIGIN_202511110400,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.578834,0.7,0.7,0.0,0.7,0.007,4.511894899384,15.51454578642,2025-11-11T06:00:00+00:00,ECONOMIC_TARGET,TR-c87e94a879a1d51d102640f10db1bf52,SNP-7f13226acaf38017485860a95e2cffc9
EUR_ORIGIN_202511111500,DEC-EUR_ORIGIN_202511111500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,6.537292,0.7,0.7,0.0,0.7,0.007,18.681867381398,3.746948769677,2025-11-11T17:00:00+00:00,ECONOMIC_TARGET,TR-6206ce433e8b2ae844000be29e46b946,SNP-b029ca4b540345409efa2f3c665274c2
EUR_ORIGIN_202511112000,DEC-EUR_ORIGIN_202511112000,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.495596,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-11-11T22:00:00+00:00,NO_EXPOSURE,TR-492b60f172153179cba1fc3f52fd812b,SNP-1605d275ed8b7c52bfd0773f235fb2cb
EUR_ORIGIN_202511120100,DEC-EUR_ORIGIN_202511120100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.893343,0.7,0.7,0.0,0.7,0.007,2.552941575203,27.4193505562,2025-11-12T03:00:00+00:00,ECONOMIC_TARGET,TR-fdc8d2770473dbd35f77fd323301c451,SNP-af53bc5422bb5978642c3937e4165d22
EUR_ORIGIN_202511121700,DEC-EUR_ORIGIN_202511121700,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,3.424279,0.7,0.7,0.0,0.7,0.007,9.785691708806,7.153301175123,2025-11-12T19:00:00+00:00,ECONOMIC_TARGET,TR-c50b5384eabf9bd12e2076aedeab9546,SNP-1d2fbe5ca5ac3a8d5f48a0f98f479a0b
EUR_ORIGIN_202511131000,DEC-EUR_ORIGIN_202511131000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.930715,0.7,0.7,0.0,0.7,0.007,2.659740919698,26.318352844667,2025-11-13T12:00:00+00:00,ECONOMIC_TARGET,TR-abebac211101c64fac2f70fa1de14714,SNP-c7e34bebf2d555b3a424946c9c6baf74
EUR_ORIGIN_202511131900,DEC-EUR_ORIGIN_202511131900,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.032055,0.7,0.7,0.0,0.7,0.007,5.807080884785,12.0542491811,2025-11-13T21:00:00+00:00,ECONOMIC_TARGET,TR-fbfd11b54e865763b2d238d1e119a733,SNP-a0b91a8b383e6eb15a12deb5569c692f
EUR_ORIGIN_202511140500,DEC-EUR_ORIGIN_202511140500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.656853,0.3,0.3,0.0,0.3,0.003,2.029222552896,14.783987077804,2025-11-14T06:00:00+00:00,ECONOMIC_TARGET,TR-c580b18160fc11992ffb462d15afb4a0,SNP-b4f61ce6507d3cd00404d7c1fe32e057
EUR_ORIGIN_202511140900,DEC-EUR_ORIGIN_202511140900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.375193,0.3,0.3,0.3,0.6,0.003,0.459515206301,65.286196384067,2025-11-14T10:00:00+00:00,ECONOMIC_TARGET,TR-f052303c1c7f544ac420a24b74ebfd77,SNP-4169b16d716c054c19545d673c09ba3b
EUR_ORIGIN_202511171200,DEC-EUR_ORIGIN_202511171200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.800638,0.7,0.7,0.0,0.7,0.007,5.145751162406,13.603456092361,2025-11-17T14:00:00+00:00,ECONOMIC_TARGET,TR-1865ffa0fe637301c33a039edff0fa2b,SNP-0307e32bbf7eaff548e2e3269dbfc729
EUR_ORIGIN_202511182000,DEC-EUR_ORIGIN_202511182000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.277229,0.7,0.7,0.0,0.7,0.007,6.507725350153,10.756446566749,2025-11-18T22:00:00+00:00,ECONOMIC_TARGET,TR-4652007415e7598c8176de1e818e409e,SNP-9eb3334e9b1d02bf1c77f896d59334df
EUR_ORIGIN_202511190600,DEC-EUR_ORIGIN_202511190600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.97222,0.7,0.7,0.0,0.7,0.007,2.778350761469,25.194802963968,2025-11-19T08:00:00+00:00,ECONOMIC_TARGET,TR-41b71554ae447a24ce7713995f4541b5,SNP-06d3bcefd5833ce7a397f5759b3c4450
EUR_ORIGIN_202511200400,DEC-EUR_ORIGIN_202511200400,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.751974,0.3,0.3,0.0,0.3,0.003,0.920976774368,32.574111351057,2025-11-20T05:00:00+00:00,ECONOMIC_TARGET,TR-65139aee105b9129c204841f35dd71ce,SNP-2310297107f3cfb9cb2b5c9b5dcff7bb
EUR_ORIGIN_202511211100,DEC-EUR_ORIGIN_202511211100,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.697823,0.3,0.3,0.0,0.3,0.003,2.079400577559,14.427234619325,2025-11-21T12:00:00+00:00,ECONOMIC_TARGET,TR-05761db3d8d5484a51d0e72081775dd7,SNP-9ed4fb86eceb99063c770848e4ecae85
EUR_ORIGIN_202511240000,DEC-EUR_ORIGIN_202511240000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.894859,0.7,0.7,0.0,0.7,0.007,5.415009566442,12.927031640684,2025-11-24T02:00:00+00:00,ECONOMIC_TARGET,TR-4ecd0843abe0d784e0fb0769d33c8bb3,SNP-635ea7310ef994238f86097185b94d7b
EUR_ORIGIN_202511240800,DEC-EUR_ORIGIN_202511240800,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.461065,0.7,0.7,0.0,0.7,0.007,7.033079695,9.952965562122,2025-11-24T10:00:00+00:00,ECONOMIC_TARGET,TR-88176268b5d1114f8b98dc268e112bc5,SNP-96ae5b84ba879f1c600ce7a611ff97f1
EUR_ORIGIN_202511261000,DEC-EUR_ORIGIN_202511261000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.284292,0.3,0.3,0.0,0.3,0.003,1.572929817937,19.072688213995,2025-11-26T11:00:00+00:00,ECONOMIC_TARGET,TR-a3c1211c6fff1aef01fc3f016016f5d4,SNP-779983c6ebcce64593a752806266a066
EUR_ORIGIN_202511270500,DEC-EUR_ORIGIN_202511270500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.612365,0.7,0.7,0.0,0.7,0.007,4.607718030075,15.191901835813,2025-11-27T07:00:00+00:00,ECONOMIC_TARGET,TR-944a8962a25fa4700890d3311d4aaba0,SNP-43f894f39189eb8a80af6f83e846abc6
EUR_ORIGIN_202511280900,DEC-EUR_ORIGIN_202511280900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.278458,0.3,0.3,0.0,0.3,0.003,1.565784476827,19.159725009403,2025-11-28T10:00:00+00:00,ECONOMIC_TARGET,TR-333d130fc8795641606b4ef3e2f09990,SNP-4be6d5296633dd563bbc316b98ff6fb3
EUR_ORIGIN_202511281100,DEC-EUR_ORIGIN_202511281100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.878899,0.7,0.7,0.3,1.0,0.007,2.511662284386,27.869988905417,2025-11-28T13:00:00+00:00,ECONOMIC_TARGET,TR-97db9cf531f33da90801e1b3ef63748d,SNP-a003341bc7e9b0afc76cba2247049aab
EUR_ORIGIN_202512010500,DEC-EUR_ORIGIN_202512010500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.235192,0.7,0.7,0.0,0.7,0.007,3.52985402451,19.830848390314,2025-12-01T07:00:00+00:00,ECONOMIC_TARGET,TR-24e70ad3b23a2661102b707d5fb590d9,SNP-9fa64ab5b7bf42347197eb8dfdd7bba1
EUR_ORIGIN_202512011300,DEC-EUR_ORIGIN_202512011300,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.256313,0.7,0.7,0.0,0.7,0.007,6.447950717933,10.856162378121,2025-12-01T15:00:00+00:00,ECONOMIC_TARGET,TR-4e2c59efc173160bb98cacce1213ccfb,SNP-be14e9d1574aa4a347a8bf3faf9752d4
EUR_ORIGIN_202512021200,DEC-EUR_ORIGIN_202512021200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,3.415269,0.3,0.3,0.0,0.3,0.003,4.182832831239,7.172172833672,2025-12-02T13:00:00+00:00,ECONOMIC_TARGET,TR-dc2beeecbc6cbb6f9e0a254f6725dffa,SNP-00129ffb6baf1fc2531add1d969a3a1b
EUR_ORIGIN_202512021800,DEC-EUR_ORIGIN_202512021800,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.640338,0.3,0.3,0.0,0.3,0.003,3.233740457059,9.277182383178,2025-12-02T19:00:00+00:00,ECONOMIC_TARGET,TR-d95840d9dbeb00d4b9a19d236cb30169,SNP-123dccd53172db5f683c89d94fa43251
EUR_ORIGIN_202512041800,DEC-EUR_ORIGIN_202512041800,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.473765,0.3,0.3,0.0,0.3,0.003,3.02973094305,9.901869361969,2025-12-04T19:00:00+00:00,ECONOMIC_TARGET,TR-70b39322f1cadbad80e3a027bdf18dec,SNP-317457aaa51c77f719fe05b82d5f24a3
EUR_ORIGIN_202512080800,DEC-EUR_ORIGIN_202512080800,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.141434,0.7,0.7,0.0,0.7,0.007,6.11965822936,11.438547280984,2025-12-08T10:00:00+00:00,ECONOMIC_TARGET,TR-d45048d90c3ca6cf3a8e3b3f7fe1e4c4,SNP-ba2d2c0e23544873209184e95055d2b8
EUR_ORIGIN_202512091200,DEC-EUR_ORIGIN_202512091200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.913065,0.7,0.7,0.0,0.7,0.007,2.609300453876,26.827113717782,2025-12-09T14:00:00+00:00,ECONOMIC_TARGET,TR-bbfef0b21b7c509b451f12c66a69b686,SNP-1d32d41ce654d51bca077a49ee644b4c
EUR_ORIGIN_202512101000,DEC-EUR_ORIGIN_202512101000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.702302,0.3,0.3,0.0,0.3,0.003,3.309630154522,9.064456933052,2025-12-10T11:00:00+00:00,ECONOMIC_TARGET,TR-f4d0559dcbce4548de49749b91ccd27d,SNP-58f8ab578d9d778c60a56f20fa340126
EUR_ORIGIN_202512101600,DEC-EUR_ORIGIN_202512101600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.004885,0.7,0.7,0.0,0.7,0.007,2.871698239065,24.375820219467,2025-12-10T18:00:00+00:00,ECONOMIC_TARGET,TR-eb9441eaa996db41ed9be9a3bc1be557,SNP-adcd874715c2c70d785e9ef526369ed6
EUR_ORIGIN_202512102100,DEC-EUR_ORIGIN_202512102100,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.405158,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-12-10T23:00:00+00:00,NO_EXPOSURE,TR-e9009600fc376526a784b90d32f7039b,SNP-c876dd2214e642b65efbe021fe57524c
EUR_ORIGIN_202512111200,DEC-EUR_ORIGIN_202512111200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.894228,0.7,0.7,0.0,0.7,0.007,2.555470155454,27.392219725441,2025-12-11T14:00:00+00:00,ECONOMIC_TARGET,TR-f6f17b6c8e2419317ae354b700164c9a,SNP-248a2c164a4d9d81dd847d474aea7474
EUR_ORIGIN_202512111500,DEC-EUR_ORIGIN_202512111500,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.700097,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-12-11T17:00:00+00:00,NO_EXPOSURE,TR-142fc409acd85b4a7571e4b707ecee18,SNP-c971f4bc03ba198b36bb4d77fbff0640
EUR_ORIGIN_202512150000,DEC-EUR_ORIGIN_202512150000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.726743,0.3,0.3,0.0,0.3,0.003,2.114819401814,14.185608461067,2025-12-15T01:00:00+00:00,ECONOMIC_TARGET,TR-bcea142174d66348c516d2b93a8d6c31,SNP-169f8770ee5e8034740c17aa7c3843e2
EUR_ORIGIN_202512151200,DEC-EUR_ORIGIN_202512151200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.947872,0.7,0.7,0.0,0.7,0.007,2.708768749017,25.841999257189,2025-12-15T14:00:00+00:00,ECONOMIC_TARGET,TR-aa8492f28d62548edfce2980707ad6f4,SNP-d3691eb2cdf6b31e7d5f840fd885b2fc
EUR_ORIGIN_202512161100,DEC-EUR_ORIGIN_202512161100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.282392,0.7,0.7,0.0,0.7,0.007,3.664739957264,19.100945992429,2025-12-16T13:00:00+00:00,ECONOMIC_TARGET,TR-d5e36220151a523f77602db63fee7089,SNP-74c3ceacb2c4b0ef1568731b8a64dd3a
EUR_ORIGIN_202512161700,DEC-EUR_ORIGIN_202512161700,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.775463,0.3,0.3,0.7,1.0,0.003,2.174489268709,13.796343091547,2025-12-16T18:00:00+00:00,ECONOMIC_TARGET,TR-2970b9296878c4ce5dddf803f6a13b1e,SNP-6fcfba09387a4dbe3c63016dc2fb16b2
EUR_ORIGIN_202512170400,DEC-EUR_ORIGIN_202512170400,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.532362,0.7,0.7,0.0,0.7,0.007,4.379088542492,15.985061576345,2025-12-17T06:00:00+00:00,ECONOMIC_TARGET,TR-615a35aa20ef6acb126d3afb7e0b70bd,SNP-a3fed06fdcf915126d5258110477ac78
EUR_ORIGIN_202512170800,DEC-EUR_ORIGIN_202512170800,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.667669,0.3,0.3,0.7,1.0,0.003,3.267214111631,9.182134679574,2025-12-17T09:00:00+00:00,ECONOMIC_TARGET,TR-56fb25afe0902b2513ca190716e589ad,SNP-ba0445ae524118afb41b881a59f9d7c3
EUR_ORIGIN_202512180900,DEC-EUR_ORIGIN_202512180900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.901519,0.3,0.3,0.0,0.3,0.003,2.328876064484,12.881750324762,2025-12-18T10:00:00+00:00,ECONOMIC_TARGET,TR-1dcdefe3c6fbf7b55f4b5f84e95a6b28,SNP-8c7c096f7d64ddb2f98e7d2deeb83c16
EUR_ORIGIN_202512181100,DEC-EUR_ORIGIN_202512181100,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.550491,0.3,0.3,0.3,0.6,0.003,1.898955483981,15.798158647248,2025-12-18T12:00:00+00:00,ECONOMIC_TARGET,TR-cd15160b5ba976f28966e2ef0487c329,SNP-40dd9d3e298f5c1731c80a3f78ba4e1e
EUR_ORIGIN_202512181500,DEC-EUR_ORIGIN_202512181500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.673549,0.7,0.7,0.3,1.0,0.007,4.782564094606,14.636500131581,2025-12-18T17:00:00+00:00,ECONOMIC_TARGET,TR-6d1596720194db877cd35b6e8c44a134,SNP-7f968d565d76e49095582329a3d38137
EUR_ORIGIN_202512190400,DEC-EUR_ORIGIN_202512190400,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.643863,0.7,0.7,0.0,0.7,0.007,1.839991908024,38.043645569704,2025-12-19T06:00:00+00:00,ECONOMIC_TARGET,TR-931dff603265f0fadf9895ba18bc768f,SNP-083d30cb15a92f93fbdfa0bf79ee57b0
EUR_ORIGIN_202512220000,DEC-EUR_ORIGIN_202512220000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.180584,0.3,0.3,0.0,0.3,0.003,1.445914457434,20.748115385221,2025-12-22T01:00:00+00:00,ECONOMIC_TARGET,TR-c9c69c05b398c64b28ec98a69663ff62,SNP-b88ab131320e5ec9c622de5e4721bbb6
EUR_ORIGIN_202512220600,DEC-EUR_ORIGIN_202512220600,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.893538,0.3,0.3,0.0,0.3,0.003,2.319101482612,12.936044509018,2025-12-22T07:00:00+00:00,ECONOMIC_TARGET,TR-e96beb949e58fde4e103b8a506e086e7,SNP-03b3832d6461bf4467e31cb53bbf2df9
EUR_ORIGIN_202512220900,DEC-EUR_ORIGIN_202512220900,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.766889,0.7,0.7,0.3,1.0,0.007,5.049306324072,13.863290421951,2025-12-22T11:00:00+00:00,ECONOMIC_TARGET,TR-067f71d98a581ffa91416c2d1be60178,SNP-12aefa53f79c3590a5528ccad179cf09
EUR_ORIGIN_202512221300,DEC-EUR_ORIGIN_202512221300,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.758726,0.3,0.3,0.7,1.0,0.003,2.153990614565,13.927637287343,2025-12-22T14:00:00+00:00,ECONOMIC_TARGET,TR-26abc969e88da41efeb61acd30e2ff18,SNP-d2723ef3cd5b40b17c193f5a38ad7edc
EUR_ORIGIN_202512260000,DEC-EUR_ORIGIN_202512260000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.528315,0.7,0.7,0.0,0.7,0.007,4.367525062204,16.027383701991,2025-12-26T02:00:00+00:00,ECONOMIC_TARGET,TR-1f9e6f690ed43c76852dbc3cdd499604,SNP-88b9d6174d3d556d25ac6528bddf0198
EUR_ORIGIN_202512290500,DEC-EUR_ORIGIN_202512290500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.584871,0.7,0.7,0.0,0.7,0.007,4.529145658995,15.455453471888,2025-12-29T07:00:00+00:00,ECONOMIC_TARGET,TR-bf9da17951ed9fc7011b49f9479d32c6,SNP-1f89a7767a64e468d867f60b3a1a6eb3
EUR_ORIGIN_202512291200,DEC-EUR_ORIGIN_202512291200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.150756,0.3,0.3,0.0,0.3,0.003,1.409382824843,21.28591286284,2025-12-29T13:00:00+00:00,ECONOMIC_TARGET,TR-a450286fa27bf5cb3209772f8ffd5b2c,SNP-5fabe3e7ad105fe7172bb59849279a4a
EUR_ORIGIN_202512292100,DEC-EUR_ORIGIN_202512292100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.336812,0.7,0.7,0.0,0.7,0.007,3.820258396445,18.323367881382,2025-12-29T23:00:00+00:00,ECONOMIC_TARGET,TR-3b8b543680d891ac72965d8e05c97cbf,SNP-81c87a50825842ed4b9368d233330d22
EUR_ORIGIN_202601020000,DEC-EUR_ORIGIN_202601020000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,5.814541,0.7,0.7,0.0,0.7,0.007,16.616434896951,4.212696672548,2026-01-02T02:00:00+00:00,ECONOMIC_TARGET,TR-9c549ace302e7dc3a026274a93a81d16,SNP-bc5d2b82739ab966f2d8d8b4780f8542
EUR_ORIGIN_202601050000,DEC-EUR_ORIGIN_202601050000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.518615,0.3,0.3,0.0,0.3,0.003,1.859915346744,16.129766364109,2026-01-05T01:00:00+00:00,ECONOMIC_TARGET,TR-d692fd8e19508ee5e4b89da486d68ee6,SNP-f881dea40ec4441f7bf5e1e03e568286
EUR_ORIGIN_202601050700,DEC-EUR_ORIGIN_202601050700,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.034664,0.3,0.3,0.0,0.3,0.003,1.267199267956,23.674256100537,2026-01-05T08:00:00+00:00,ECONOMIC_TARGET,TR-222f4f33f5d57fcf33dc8328777d4a42,SNP-4932db74b5082d8bc65b8ecfafbe5c36
EUR_ORIGIN_202601071200,DEC-EUR_ORIGIN_202601071200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.216911,0.7,0.7,0.0,0.7,0.007,3.477613098151,20.128748663045,2026-01-07T14:00:00+00:00,ECONOMIC_TARGET,TR-d95889ed573788f26832fafc56df5e20,SNP-73811f5d360572458a06627540e69f97
EUR_ORIGIN_202601091100,DEC-EUR_ORIGIN_202601091100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.679579,0.7,0.7,0.0,0.7,0.007,1.942059470544,36.044210314728,2026-01-09T13:00:00+00:00,ECONOMIC_TARGET,TR-f6b84e60f3750c55f8b3969309645622,SNP-eb09007a74c0d6f0d11c5b306add8539
EUR_ORIGIN_202601120000,DEC-EUR_ORIGIN_202601120000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.149132,0.7,0.7,0.0,0.7,0.007,3.28391915385,21.31599370159,2026-01-12T02:00:00+00:00,ECONOMIC_TARGET,TR-7ea12d0761538e93b7e1f04dc5834c72,SNP-7384768f8afb6fc0f60205e314f912d6
EUR_ORIGIN_202601120200,DEC-EUR_ORIGIN_202601120200,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,2.326247,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2026-01-12T04:00:00+00:00,NO_EXPOSURE,TR-e2270ef2f50da05c57ad34e59067b5a9,SNP-74eaf625d17c74efcb4db9aacbff556a
EUR_ORIGIN_202601121800,DEC-EUR_ORIGIN_202601121800,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.560684,0.3,0.3,0.0,0.3,0.003,3.136185126345,9.565761838479,2026-01-12T19:00:00+00:00,ECONOMIC_TARGET,TR-0ae11f929444d37d67b3a897862ff638,SNP-aee418525f2d283d04f044fd1520b77a
