origin_currency,direction,from_h,to_h,dest_from,dest_to,count,n,prob
EURGBP,,12,24,GBP,GBP,30,246,0.12195121951219512
EURGBP,,12,24,CHF,USD,9,246,0.036585365853658534
EURGBP,,12,24,GBP,CHF,9,246,0.036585365853658534
EURGBP,,12,24,USD,GBP,8,246,0.032520325203252036
EURGBP,,12,24,EUR,EUR,7,246,0.028455284552845527
EURGBP,,12,24,CHF,JPY,7,246,0.028455284552845527
EURGBP,,12,24,GBP,USD,7,246,0.028455284552845527
EURGBP,,12,24,USD,JPY,6,246,0.024390243902439025
EURGBP,,12,24,GBP,JPY,6,246,0.024390243902439025
EURGBP,,12,24,JPY,CHF,5,246,0.02032520325203252
EURGBP,,12,24,EUR,GBP,5,246,0.02032520325203252
EURGBP,,12,24,USD,EUR,4,246,0.016260162601626018
EURGBP,,12,24,CHF,GBP,3,246,0.012195121951219513
EURGBP,,12,24,CHF,EUR,3,246,0.012195121951219513
EURGBP,,12,24,JPY,USD,3,246,0.012195121951219513
EURGBP,,12,24,EUR,JPY,3,246,0.012195121951219513
EURGBP,,12,24,EUR,USD,3,246,0.012195121951219513
EURGBP,,12,24,JPY,GBP,3,246,0.012195121951219513
EURGBP,,12,24,JPY,EUR,2,246,0.008130081300813009
EURGBP,,12,24,GBP,EUR,2,246,0.008130081300813009
EURGBP,,12,24,USD,CHF,2,246,0.008130081300813009
EURGBP,,12,24,EUR,CHF,1,246,0.0040650406504065045
EURJPY,,12,24,USD,USD,48,245,0.19591836734693877
EURJPY,,12,24,JPY,JPY,38,245,0.15510204081632653
EURJPY,,12,24,CHF,CHF,28,245,0.11428571428571428
EURJPY,,12,24,GBP,GBP,27,245,0.11020408163265306
EURJPY,,12,24,EUR,EUR,15,245,0.061224489795918366
EURJPY,,12,24,JPY,USD,12,245,0.04897959183673469
EURJPY,,12,24,JPY,CHF,10,245,0.04081632653061224
EURJPY,,12,24,GBP,USD,9,245,0.036734693877551024
EURJPY,,12,24,USD,GBP,6,245,0.024489795918367346
EURJPY,,12,24,CHF,JPY,6,245,0.024489795918367346
EURJPY,,12,24,USD,JPY,5,245,0.02040816326530612
EURJPY,,12,24,GBP,CHF,5,245,0.02040816326530612
EURJPY,,12,24,USD,CHF,5,245,0.02040816326530612
EURJPY,,12,24,CHF,GBP,4,245,0.0163265306122449
EURJPY,,12,24,EUR,USD,4,245,0.0163265306122449
EURJPY,,12,24,EUR,GBP,4,245,0.0163265306122449
EURJPY,,12,24,JPY,GBP,4,245,0.0163265306122449
EURJPY,,12,24,JPY,EUR,4,245,0.0163265306122449
EURJPY,,12,24,GBP,JPY,4,245,0.0163265306122449
EURJPY,,12,24,EUR,CHF,2,245,0.00816326530612245
EURJPY,,12,24,EUR,JPY,2,245,0.00816326530612245
EURJPY,,12,24,CHF,USD,1,245,0.004081632653061225
EURJPY,,12,24,GBP,EUR,1,245,0.004081632653061225
EURJPY,,12,24,USD,EUR,1,245,0.004081632653061225
EURUSD,,12,24,USD,USD,82,411,0.19951338199513383
EURUSD,,12,24,JPY,JPY,74,411,0.18004866180048662
EURUSD,,12,24,GBP,GBP,41,411,0.09975669099756691
EURUSD,,12,24,CHF,CHF,36,411,0.08759124087591241
EURUSD,,12,24,EUR,EUR,28,411,0.0681265206812652
EURUSD,,12,24,GBP,JPY,13,411,0.031630170316301706
EURUSD,,12,24,CHF,USD,13,411,0.031630170316301706
EURUSD,,12,24,USD,CHF,12,411,0.029197080291970802
EURUSD,,12,24,USD,GBP,11,411,0.0267639902676399
EURUSD,,12,24,JPY,CHF,10,411,0.024330900243309004
EURUSD,,12,24,USD,JPY,10,411,0.024330900243309004
EURUSD,,12,24,JPY,EUR,9,411,0.021897810218978103
EURUSD,,12,24,EUR,USD,8,411,0.019464720194647202
EURUSD,,12,24,GBP,USD,8,411,0.019464720194647202
EURUSD,,12,24,CHF,JPY,7,411,0.0170316301703163
EURUSD,,12,24,JPY,GBP,7,411,0.0170316301703163
EURUSD,,12,24,USD,EUR,6,411,0.014598540145985401
EURUSD,,12,24,GBP,CHF,6,411,0.014598540145985401
EURUSD,,12,24,CHF,GBP,5,411,0.012165450121654502
EURUSD,,12,24,EUR,GBP,5,411,0.012165450121654502
EURUSD,,12,24,CHF,EUR,5,411,0.012165450121654502
EURUSD,,12,24,GBP,EUR,5,411,0.012165450121654502
EURUSD,,12,24,JPY,USD,5,411,0.012165450121654502
EURUSD,,12,24,EUR,JPY,3,411,0.0072992700729927005
EURUSD,,12,24,EUR,CHF,2,411,0.004866180048661801
GBP,ACCUMULATION,12,24,USD,USD,71,374,0.18983957219251338
GBP,ACCUMULATION,12,24,JPY,JPY,53,374,0.14171122994652408
GBP,ACCUMULATION,12,24,CHF,CHF,49,374,0.13101604278074866
GBP,ACCUMULATION,12,24,GBP,GBP,44,374,0.11764705882352941
GBP,ACCUMULATION,12,24,EUR,EUR,16,374,0.0427807486631016
GBP,ACCUMULATION,12,24,JPY,USD,13,374,0.034759358288770054
GBP,ACCUMULATION,12,24,CHF,JPY,12,374,0.03208556149732621
GBP,ACCUMULATION,12,24,GBP,JPY,11,374,0.029411764705882353
GBP,ACCUMULATION,12,24,USD,CHF,9,374,0.02406417112299465
GBP,ACCUMULATION,12,24,GBP,CHF,9,374,0.02406417112299465
GBP,ACCUMULATION,12,24,EUR,GBP,8,374,0.0213903743315508
GBP,ACCUMULATION,12,24,GBP,USD,8,374,0.0213903743315508
GBP,ACCUMULATION,12,24,EUR,USD,8,374,0.0213903743315508
GBP,ACCUMULATION,12,24,EUR,JPY,7,374,0.01871657754010695
GBP,ACCUMULATION,12,24,JPY,GBP,7,374,0.01871657754010695
GBP,ACCUMULATION,12,24,JPY,CHF,7,374,0.01871657754010695
GBP,ACCUMULATION,12,24,JPY,EUR,7,374,0.01871657754010695
GBP,ACCUMULATION,12,24,CHF,EUR,6,374,0.016042780748663103
GBP,ACCUMULATION,12,24,GBP,EUR,5,374,0.013368983957219251
GBP,ACCUMULATION,12,24,EUR,CHF,5,374,0.013368983957219251
GBP,ACCUMULATION,12,24,USD,GBP,5,374,0.013368983957219251
GBP,ACCUMULATION,12,24,USD,EUR,4,374,0.0106951871657754
GBP,ACCUMULATION,12,24,CHF,GBP,4,374,0.0106951871657754
GBP,ACCUMULATION,12,24,CHF,USD,3,374,0.008021390374331552
GBP,ACCUMULATION,12,24,USD,JPY,3,374,0.008021390374331552
GBP,LIQUIDATION,12,24,USD,USD,88,475,0.18526315789473685
GBP,LIQUIDATION,12,24,JPY,JPY,67,475,0.14105263157894737
GBP,LIQUIDATION,12,24,GBP,GBP,64,475,0.13473684210526315
GBP,LIQUIDATION,12,24,CHF,CHF,51,475,0.10736842105263159
GBP,LIQUIDATION,12,24,EUR,EUR,24,475,0.05052631578947368
GBP,LIQUIDATION,12,24,USD,GBP,15,475,0.031578947368421054
GBP,LIQUIDATION,12,24,EUR,GBP,14,475,0.029473684210526315
GBP,LIQUIDATION,12,24,GBP,EUR,14,475,0.029473684210526315
GBP,LIQUIDATION,12,24,USD,JPY,13,475,0.02736842105263158
GBP,LIQUIDATION,12,24,CHF,JPY,12,475,0.02526315789473684
GBP,LIQUIDATION,12,24,GBP,JPY,11,475,0.023157894736842106
GBP,LIQUIDATION,12,24,JPY,GBP,10,475,0.021052631578947368
GBP,LIQUIDATION,12,24,GBP,USD,10,475,0.021052631578947368
GBP,LIQUIDATION,12,24,JPY,EUR,10,475,0.021052631578947368
GBP,LIQUIDATION,12,24,USD,CHF,10,475,0.021052631578947368
GBP,LIQUIDATION,12,24,EUR,USD,9,475,0.018947368421052633
GBP,LIQUIDATION,12,24,JPY,CHF,8,475,0.016842105263157894
GBP,LIQUIDATION,12,24,GBP,CHF,8,475,0.016842105263157894
GBP,LIQUIDATION,12,24,CHF,USD,7,475,0.014736842105263158
GBP,LIQUIDATION,12,24,JPY,USD,7,475,0.014736842105263158
GBP,LIQUIDATION,12,24,EUR,CHF,7,475,0.014736842105263158
GBP,LIQUIDATION,12,24,CHF,GBP,6,475,0.01263157894736842
GBP,LIQUIDATION,12,24,EUR,JPY,4,475,0.008421052631578947
GBP,LIQUIDATION,12,24,CHF,EUR,3,475,0.00631578947368421
GBP,LIQUIDATION,12,24,USD,EUR,3,475,0.00631578947368421
GBPCHF,,12,24,USD,USD,27,150,0.18
GBPCHF,,12,24,JPY,JPY,23,150,0.15333333333333332
GBPCHF,,12,24,GBP,GBP,21,150,0.14
GBPCHF,,12,24,CHF,CHF,16,150,0.10666666666666667
GBPCHF,,12,24,EUR,EUR,9,150,0.06
GBPCHF,,12,24,GBP,USD,8,150,0.05333333333333334
GBPCHF,,12,24,GBP,EUR,7,150,0.04666666666666667
GBPCHF,,12,24,GBP,JPY,7,150,0.04666666666666667
GBPCHF,,12,24,EUR,GBP,6,150,0.04
GBPCHF,,12,24,JPY,CHF,3,150,0.02
GBPCHF,,12,24,JPY,USD,3,150,0.02
GBPCHF,,12,24,USD,CHF,2,150,0.013333333333333334
GBPCHF,,12,24,CHF,USD,2,150,0.013333333333333334
GBPCHF,,12,24,EUR,USD,2,150,0.013333333333333334
GBPCHF,,12,24,GBP,CHF,2,150,0.013333333333333334
GBPCHF,,12,24,EUR,CHF,2,150,0.013333333333333334
GBPCHF,,12,24,USD,JPY,2,150,0.013333333333333334
GBPCHF,,12,24,JPY,GBP,2,150,0.013333333333333334
GBPCHF,,12,24,CHF,EUR,1,150,0.006666666666666667
GBPCHF,,12,24,CHF,JPY,1,150,0.006666666666666667
GBPCHF,,12,24,EUR,JPY,1,150,0.006666666666666667
GBPCHF,,12,24,JPY,EUR,1,150,0.006666666666666667
GBPCHF,,12,24,USD,GBP,1,150,0.006666666666666667
GBPCHF,,12,24,USD,EUR,1,150,0.006666666666666667
GBPJPY,,12,24,JPY,JPY,28,151,0.18543046357615894
GBPJPY,,12,24,USD,USD,24,151,0.15894039735099338
GBPJPY,,12,24,GBP,GBP,14,151,0.09271523178807947
GBPJPY,,12,24,CHF,CHF,12,151,0.07947019867549669
GBPJPY,,12,24,USD,GBP,9,151,0.059602649006622516
GBPJPY,,12,24,CHF,JPY,6,151,0.039735099337748346
GBPJPY,,12,24,GBP,CHF,6,151,0.039735099337748346
GBPJPY,,12,24,USD,CHF,6,151,0.039735099337748346
GBPJPY,,12,24,EUR,CHF,5,151,0.033112582781456956
GBPJPY,,12,24,EUR,EUR,5,151,0.033112582781456956
GBPJPY,,12,24,JPY,EUR,5,151,0.033112582781456956
GBPJPY,,12,24,CHF,USD,4,151,0.026490066225165563
GBPJPY,,12,24,JPY,USD,4,151,0.026490066225165563
GBPJPY,,12,24,GBP,EUR,4,151,0.026490066225165563
GBPJPY,,12,24,EUR,JPY,3,151,0.019867549668874173
GBPJPY,,12,24,USD,EUR,3,151,0.019867549668874173
GBPJPY,,12,24,JPY,GBP,2,151,0.013245033112582781
GBPJPY,,12,24,EUR,GBP,2,151,0.013245033112582781
GBPJPY,,12,24,CHF,GBP,2,151,0.013245033112582781
GBPJPY,,12,24,EUR,USD,2,151,0.013245033112582781
GBPJPY,,12,24,GBP,USD,2,151,0.013245033112582781
GBPJPY,,12,24,CHF,EUR,1,151,0.006622516556291391
GBPJPY,,12,24,GBP,JPY,1,151,0.006622516556291391
GBPJPY,,12,24,USD,JPY,1,151,0.006622516556291391
GBPUSD,,12,24,USD,USD,111,474,0.23417721518987342
GBPUSD,,12,24,JPY,JPY,64,474,0.1350210970464135
GBPUSD,,12,24,GBP,GBP,61,474,0.12869198312236288
GBPUSD,,12,24,CHF,CHF,58,474,0.12236286919831224
GBPUSD,,12,24,EUR,EUR,25,474,0.052742616033755275
GBPUSD,,12,24,CHF,JPY,16,474,0.03375527426160337
GBPUSD,,12,24,EUR,GBP,15,474,0.03164556962025317
GBPUSD,,12,24,JPY,EUR,12,474,0.02531645569620253
GBPUSD,,12,24,JPY,USD,11,474,0.023206751054852322
GBPUSD,,12,24,USD,GBP,10,474,0.02109704641350211
GBPUSD,,12,24,USD,CHF,10,474,0.02109704641350211
GBPUSD,,12,24,GBP,USD,8,474,0.016877637130801686
GBPUSD,,12,24,EUR,USD,7,474,0.014767932489451477
GBPUSD,,12,24,CHF,USD,7,474,0.014767932489451477
GBPUSD,,12,24,USD,JPY,7,474,0.014767932489451477
GBPUSD,,12,24,GBP,EUR,7,474,0.014767932489451477
GBPUSD,,12,24,EUR,JPY,7,474,0.014767932489451477
GBPUSD,,12,24,GBP,JPY,7,474,0.014767932489451477
GBPUSD,,12,24,JPY,CHF,6,474,0.012658227848101266
GBPUSD,,12,24,CHF,GBP,5,474,0.010548523206751054
GBPUSD,,12,24,CHF,EUR,5,474,0.010548523206751054
GBPUSD,,12,24,JPY,GBP,5,474,0.010548523206751054
GBPUSD,,12,24,USD,EUR,4,474,0.008438818565400843
GBPUSD,,12,24,EUR,CHF,3,474,0.006329113924050633
GBPUSD,,12,24,GBP,CHF,3,474,0.006329113924050633
JPY,ACCUMULATION,12,24,USD,USD,96,472,0.2033898305084746
JPY,ACCUMULATION,12,24,JPY,JPY,87,472,0.1843220338983051
JPY,ACCUMULATION,12,24,GBP,GBP,53,472,0.11228813559322035
JPY,ACCUMULATION,12,24,CHF,CHF,53,472,0.11228813559322035
JPY,ACCUMULATION,12,24,EUR,EUR,29,472,0.0614406779661017
JPY,ACCUMULATION,12,24,JPY,EUR,16,472,0.03389830508474576
JPY,ACCUMULATION,12,24,USD,JPY,14,472,0.029661016949152543
JPY,ACCUMULATION,12,24,EUR,GBP,12,472,0.025423728813559324
JPY,ACCUMULATION,12,24,CHF,JPY,11,472,0.023305084745762712
JPY,ACCUMULATION,12,24,USD,GBP,11,472,0.023305084745762712
JPY,ACCUMULATION,12,24,JPY,USD,10,472,0.0211864406779661
JPY,ACCUMULATION,12,24,GBP,CHF,9,472,0.019067796610169493
JPY,ACCUMULATION,12,24,GBP,USD,9,472,0.019067796610169493
JPY,ACCUMULATION,12,24,CHF,USD,8,472,0.01694915254237288
JPY,ACCUMULATION,12,24,GBP,EUR,8,472,0.01694915254237288
JPY,ACCUMULATION,12,24,EUR,USD,8,472,0.01694915254237288
JPY,ACCUMULATION,12,24,GBP,JPY,7,472,0.014830508474576272
JPY,ACCUMULATION,12,24,USD,CHF,7,472,0.014830508474576272
JPY,ACCUMULATION,12,24,JPY,GBP,4,472,0.00847457627118644
JPY,ACCUMULATION,12,24,USD,EUR,4,472,0.00847457627118644
JPY,ACCUMULATION,12,24,CHF,EUR,4,472,0.00847457627118644
JPY,ACCUMULATION,12,24,EUR,JPY,3,472,0.006355932203389831
JPY,ACCUMULATION,12,24,EUR,CHF,3,472,0.006355932203389831
JPY,ACCUMULATION,12,24,CHF,GBP,3,472,0.006355932203389831
JPY,ACCUMULATION,12,24,JPY,CHF,3,472,0.006355932203389831
JPY,LIQUIDATION,12,24,USD,USD,70,405,0.1728395061728395
JPY,LIQUIDATION,12,24,GBP,GBP,57,405,0.14074074074074075
JPY,LIQUIDATION,12,24,CHF,CHF,49,405,0.12098765432098765
JPY,LIQUIDATION,12,24,JPY,JPY,42,405,0.1037037037037037
JPY,LIQUIDATION,12,24,EUR,EUR,22,405,0.05432098765432099
JPY,LIQUIDATION,12,24,USD,GBP,19,405,0.04691358024691358
JPY,LIQUIDATION,12,24,USD,CHF,16,405,0.03950617283950617
JPY,LIQUIDATION,12,24,GBP,JPY,12,405,0.02962962962962963
JPY,LIQUIDATION,12,24,CHF,USD,11,405,0.027160493827160494
JPY,LIQUIDATION,12,24,GBP,CHF,10,405,0.024691358024691357
JPY,LIQUIDATION,12,24,CHF,JPY,10,405,0.024691358024691357
JPY,LIQUIDATION,12,24,JPY,USD,9,405,0.022222222222222223
JPY,LIQUIDATION,12,24,GBP,USD,9,405,0.022222222222222223
JPY,LIQUIDATION,12,24,CHF,GBP,9,405,0.022222222222222223
JPY,LIQUIDATION,12,24,CHF,EUR,8,405,0.019753086419753086
JPY,LIQUIDATION,12,24,EUR,USD,7,405,0.01728395061728395
JPY,LIQUIDATION,12,24,JPY,EUR,7,405,0.01728395061728395
JPY,LIQUIDATION,12,24,USD,JPY,7,405,0.01728395061728395
JPY,LIQUIDATION,12,24,GBP,EUR,7,405,0.01728395061728395
JPY,LIQUIDATION,12,24,EUR,GBP,6,405,0.014814814814814815
JPY,LIQUIDATION,12,24,JPY,GBP,6,405,0.014814814814814815
JPY,LIQUIDATION,12,24,USD,EUR,4,405,0.009876543209876543
JPY,LIQUIDATION,12,24,EUR,CHF,3,405,0.007407407407407408
JPY,LIQUIDATION,12,24,JPY,CHF,3,405,0.007407407407407408
JPY,LIQUIDATION,12,24,EUR,JPY,2,405,0.0049382716049382715
USD,ACCUMULATION,12,24,USD,USD,76,374,0.20320855614973263
USD,ACCUMULATION,12,24,JPY,JPY,44,374,0.11764705882352941
USD,ACCUMULATION,12,24,GBP,GBP,40,374,0.10695187165775401
USD,ACCUMULATION,12,24,CHF,CHF,38,374,0.10160427807486631
USD,ACCUMULATION,12,24,JPY,USD,18,374,0.0481283422459893
USD,ACCUMULATION,12,24,EUR,EUR,13,374,0.034759358288770054
USD,ACCUMULATION,12,24,GBP,JPY,12,374,0.03208556149732621
USD,ACCUMULATION,12,24,EUR,GBP,11,374,0.029411764705882353
USD,ACCUMULATION,12,24,CHF,JPY,11,374,0.029411764705882353
USD,ACCUMULATION,12,24,USD,GBP,11,374,0.029411764705882353
USD,ACCUMULATION,12,24,GBP,USD,10,374,0.026737967914438502
USD,ACCUMULATION,12,24,GBP,CHF,10,374,0.026737967914438502
USD,ACCUMULATION,12,24,USD,JPY,9,374,0.02406417112299465
USD,ACCUMULATION,12,24,JPY,EUR,9,374,0.02406417112299465
USD,ACCUMULATION,12,24,USD,CHF,9,374,0.02406417112299465
USD,ACCUMULATION,12,24,EUR,CHF,8,374,0.0213903743315508
USD,ACCUMULATION,12,24,JPY,CHF,8,374,0.0213903743315508
USD,ACCUMULATION,12,24,EUR,USD,7,374,0.01871657754010695
USD,ACCUMULATION,12,24,GBP,EUR,7,374,0.01871657754010695
USD,ACCUMULATION,12,24,JPY,GBP,6,374,0.016042780748663103
USD,ACCUMULATION,12,24,CHF,GBP,5,374,0.013368983957219251
USD,ACCUMULATION,12,24,EUR,JPY,4,374,0.0106951871657754
USD,ACCUMULATION,12,24,USD,EUR,4,374,0.0106951871657754
USD,ACCUMULATION,12,24,CHF,USD,3,374,0.008021390374331552
USD,ACCUMULATION,12,24,CHF,EUR,1,374,0.00267379679144385
USD,LIQUIDATION,12,24,USD,USD,103,459,0.22440087145969498
USD,LIQUIDATION,12,24,JPY,JPY,70,459,0.15250544662309368
USD,LIQUIDATION,12,24,CHF,CHF,57,459,0.12418300653594772
USD,LIQUIDATION,12,24,GBP,GBP,47,459,0.10239651416122005
USD,LIQUIDATION,12,24,EUR,EUR,19,459,0.04139433551198257
USD,LIQUIDATION,12,24,GBP,USD,12,459,0.026143790849673203
USD,LIQUIDATION,12,24,CHF,USD,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,USD,JPY,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,JPY,EUR,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,JPY,USD,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,JPY,CHF,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,GBP,JPY,11,459,0.023965141612200435
USD,LIQUIDATION,12,24,GBP,CHF,10,459,0.02178649237472767
USD,LIQUIDATION,12,24,EUR,GBP,10,459,0.02178649237472767
USD,LIQUIDATION,12,24,USD,GBP,9,459,0.0196078431372549
USD,LIQUIDATION,12,24,USD,CHF,9,459,0.0196078431372549
USD,LIQUIDATION,12,24,CHF,JPY,8,459,0.017429193899782137
USD,LIQUIDATION,12,24,EUR,JPY,7,459,0.015250544662309368
USD,LIQUIDATION,12,24,CHF,GBP,6,459,0.013071895424836602
USD,LIQUIDATION,12,24,CHF,EUR,6,459,0.013071895424836602
USD,LIQUIDATION,12,24,USD,EUR,5,459,0.010893246187363835
USD,LIQUIDATION,12,24,GBP,EUR,5,459,0.010893246187363835
USD,LIQUIDATION,12,24,EUR,USD,4,459,0.008714596949891068
USD,LIQUIDATION,12,24,EUR,CHF,3,459,0.006535947712418301
USD,LIQUIDATION,12,24,JPY,GBP,3,459,0.006535947712418301
USDCHF,,12,24,USD,USD,53,250,0.212
USDCHF,,12,24,GBP,GBP,34,250,0.136
USDCHF,,12,24,JPY,JPY,28,250,0.112
USDCHF,,12,24,CHF,CHF,19,250,0.076
USDCHF,,12,24,EUR,EUR,11,250,0.044
USDCHF,,12,24,GBP,USD,11,250,0.044
USDCHF,,12,24,EUR,USD,8,250,0.032
USDCHF,,12,24,USD,JPY,8,250,0.032
USDCHF,,12,24,GBP,JPY,8,250,0.032
USDCHF,,12,24,JPY,USD,7,250,0.028
USDCHF,,12,24,JPY,GBP,6,250,0.024
USDCHF,,12,24,CHF,JPY,6,250,0.024
USDCHF,,12,24,JPY,CHF,6,250,0.024
USDCHF,,12,24,EUR,GBP,6,250,0.024
USDCHF,,12,24,CHF,USD,5,250,0.02
USDCHF,,12,24,USD,EUR,5,250,0.02
USDCHF,,12,24,EUR,JPY,4,250,0.016
USDCHF,,12,24,USD,CHF,4,250,0.016
USDCHF,,12,24,JPY,EUR,4,250,0.016
USDCHF,,12,24,USD,GBP,4,250,0.016
USDCHF,,12,24,GBP,EUR,4,250,0.016
USDCHF,,12,24,EUR,CHF,3,250,0.012
USDCHF,,12,24,CHF,EUR,2,250,0.008
USDCHF,,12,24,CHF,GBP,2,250,0.008
USDCHF,,12,24,GBP,CHF,2,250,0.008
USDJPY,,12,24,USD,USD,50,252,0.1984126984126984
USDJPY,,12,24,JPY,JPY,41,252,0.1626984126984127
USDJPY,,12,24,CHF,CHF,36,252,0.14285714285714285
USDJPY,,12,24,GBP,GBP,27,252,0.10714285714285714
USDJPY,,12,24,EUR,EUR,12,252,0.047619047619047616
USDJPY,,12,24,JPY,USD,10,252,0.03968253968253968
USDJPY,,12,24,GBP,CHF,7,252,0.027777777777777776
USDJPY,,12,24,JPY,GBP,6,252,0.023809523809523808
USDJPY,,12,24,EUR,CHF,6,252,0.023809523809523808
USDJPY,,12,24,USD,GBP,6,252,0.023809523809523808
USDJPY,,12,24,JPY,EUR,5,252,0.01984126984126984
USDJPY,,12,24,GBP,JPY,5,252,0.01984126984126984
USDJPY,,12,24,GBP,USD,5,252,0.01984126984126984
USDJPY,,12,24,EUR,GBP,5,252,0.01984126984126984
USDJPY,,12,24,CHF,GBP,4,252,0.015873015873015872
USDJPY,,12,24,EUR,USD,4,252,0.015873015873015872
USDJPY,,12,24,CHF,JPY,3,252,0.011904761904761904
USDJPY,,12,24,JPY,CHF,3,252,0.011904761904761904
USDJPY,,12,24,EUR,JPY,3,252,0.011904761904761904
USDJPY,,12,24,CHF,USD,3,252,0.011904761904761904
USDJPY,,12,24,GBP,EUR,3,252,0.011904761904761904
USDJPY,,12,24,USD,JPY,3,252,0.011904761904761904
USDJPY,,12,24,USD,CHF,2,252,0.007936507936507936
USDJPY,,12,24,USD,EUR,2,252,0.007936507936507936
USDJPY,,12,24,CHF,EUR,1,252,0.003968253968253968
,,12,24,USD,USD,165,845,0.1952662721893491
,,12,24,JPY,JPY,154,845,0.18224852071005918
,,12,24,GBP,GBP,114,845,0.1349112426035503
,,12,24,CHF,CHF,89,845,0.10532544378698225
,,12,24,EUR,EUR,34,845,0.040236686390532544
,,12,24,JPY,USD,27,845,0.03195266272189349
,,12,24,CHF,JPY,22,845,0.02603550295857988
,,12,24,EUR,GBP,22,845,0.02603550295857988
,,12,24,JPY,CHF,22,845,0.02603550295857988
,,12,24,GBP,JPY,20,845,0.023668639053254437
,,12,24,USD,GBP,20,845,0.023668639053254437
,,12,24,JPY,EUR,19,845,0.022485207100591716
,,12,24,GBP,CHF,18,845,0.021301775147928994
,,12,24,GBP,USD,16,845,0.01893491124260355
,,12,24,USD,JPY,16,845,0.01893491124260355
,,12,24,JPY,GBP,12,845,0.014201183431952662
,,12,24,USD,CHF,11,845,0.01301775147928994
,,12,24,GBP,EUR,11,845,0.01301775147928994
,,12,24,CHF,GBP,10,845,0.011834319526627219
,,12,24,EUR,USD,10,845,0.011834319526627219
,,12,24,CHF,USD,10,845,0.011834319526627219
,,12,24,CHF,EUR,7,845,0.008284023668639054
,,12,24,EUR,JPY,7,845,0.008284023668639054
,,12,24,EUR,CHF,5,845,0.005917159763313609
,,12,24,USD,EUR,4,845,0.004733727810650888
CHF,ACCUMULATION,24,48,USD,USD,111,465,0.23870967741935484
CHF,ACCUMULATION,24,48,JPY,JPY,75,465,0.16129032258064516
CHF,ACCUMULATION,24,48,CHF,CHF,69,465,0.14838709677419354
CHF,ACCUMULATION,24,48,GBP,GBP,40,465,0.08602150537634409
CHF,ACCUMULATION,24,48,EUR,EUR,27,465,0.05806451612903226
CHF,ACCUMULATION,24,48,GBP,USD,13,465,0.02795698924731183
CHF,ACCUMULATION,24,48,CHF,GBP,11,465,0.023655913978494623
CHF,ACCUMULATION,24,48,USD,GBP,11,465,0.023655913978494623
CHF,ACCUMULATION,24,48,JPY,USD,10,465,0.021505376344086023
CHF,ACCUMULATION,24,48,USD,CHF,10,465,0.021505376344086023
CHF,ACCUMULATION,24,48,CHF,JPY,9,465,0.01935483870967742
CHF,ACCUMULATION,24,48,JPY,CHF,9,465,0.01935483870967742
CHF,ACCUMULATION,24,48,EUR,USD,8,465,0.017204301075268817
CHF,ACCUMULATION,24,48,GBP,EUR,8,465,0.017204301075268817
CHF,ACCUMULATION,24,48,JPY,GBP,8,465,0.017204301075268817
CHF,ACCUMULATION,24,48,CHF,USD,7,465,0.015053763440860216
CHF,ACCUMULATION,24,48,EUR,CHF,7,465,0.015053763440860216
CHF,ACCUMULATION,24,48,USD,JPY,6,465,0.012903225806451613
CHF,ACCUMULATION,24,48,GBP,JPY,6,465,0.012903225806451613
CHF,ACCUMULATION,24,48,CHF,EUR,4,465,0.008602150537634409
CHF,ACCUMULATION,24,48,EUR,GBP,4,465,0.008602150537634409
CHF,ACCUMULATION,24,48,GBP,CHF,4,465,0.008602150537634409
CHF,ACCUMULATION,24,48,JPY,EUR,3,465,0.0064516129032258064
CHF,ACCUMULATION,24,48,USD,EUR,3,465,0.0064516129032258064
CHF,ACCUMULATION,24,48,EUR,JPY,2,465,0.004301075268817204
CHF,LIQUIDATION,24,48,USD,USD,80,403,0.19851116625310175
CHF,LIQUIDATION,24,48,JPY,JPY,59,403,0.14640198511166252
CHF,LIQUIDATION,24,48,GBP,GBP,52,403,0.12903225806451613
CHF,LIQUIDATION,24,48,CHF,CHF,49,403,0.12158808933002481
CHF,LIQUIDATION,24,48,EUR,EUR,20,403,0.04962779156327544
CHF,LIQUIDATION,24,48,GBP,USD,12,403,0.02977667493796526
CHF,LIQUIDATION,24,48,CHF,USD,11,403,0.02729528535980149
CHF,LIQUIDATION,24,48,EUR,GBP,11,403,0.02729528535980149
CHF,LIQUIDATION,24,48,JPY,CHF,10,403,0.02481389578163772
CHF,LIQUIDATION,24,48,GBP,EUR,10,403,0.02481389578163772
CHF,LIQUIDATION,24,48,USD,GBP,10,403,0.02481389578163772
CHF,LIQUIDATION,24,48,EUR,USD,10,403,0.02481389578163772
CHF,LIQUIDATION,24,48,JPY,USD,9,403,0.022332506203473945
CHF,LIQUIDATION,24,48,CHF,GBP,9,403,0.022332506203473945
CHF,LIQUIDATION,24,48,USD,EUR,7,403,0.017369727047146403
CHF,LIQUIDATION,24,48,USD,JPY,7,403,0.017369727047146403
CHF,LIQUIDATION,24,48,USD,CHF,7,403,0.017369727047146403
CHF,LIQUIDATION,24,48,JPY,GBP,6,403,0.01488833746898263
CHF,LIQUIDATION,24,48,EUR,CHF,6,403,0.01488833746898263
