date,bias,asian_range,range_pips,asian_open,asian_high,asian_low,asian_close,day_high,day_low,fib_25,fib_50,fib_100,fib_168,fib_132,hit_25,hit_50,hit_168,hit_132_violation,hit_25_tol,hit_50_tol,hit_168_tol,hit_132_violation_tol,fib_100_distance_pips
2024-07-24,Bullish,0.00144,14.4,1.08503,1.08556,1.08412,1.0852,1.0866,1.08252,1.08592,1.08628,1.087,1.08798,1.08366,True,True,False,True,True,True,True,True,4.0
2024-07-26,Bullish,0.00174,17.4,1.08454,1.08603,1.08429,1.08566,1.08678,1.08415,1.08646,1.0869,1.08777,1.08895,1.08373,True,False,False,False,True,True,True,True,9.9
2024-07-29,Bullish,0.00192,19.2,1.08521,1.08695,1.08503,1.08585,1.08695,1.08022,1.08743,1.08791,1.08887,1.09018,1.08442,False,False,False,True,True,True,True,True,19.2
2024-07-31,Bullish,0.00218,21.8,1.08102,1.08297,1.08079,1.08245,1.08489,1.08011,1.08352,1.08406,1.08515,1.08663,1.08009,True,True,False,False,True,True,True,True,2.6
2024-08-01,Bullish,0.00186,18.6,1.08223,1.08349,1.08163,1.08268,1.08349,1.07769,1.08396,1.08442,1.08535,1.08661,1.08103,False,False,False,True,True,True,True,True,18.6
2024-08-05,Bearish,0.00368,36.8,1.09231,1.09393,1.09025,1.09119,1.10086,1.08919,1.08933,1.08841,1.08657,1.08407,1.09511,True,False,False,True,True,True,True,True,142.9
2024-08-07,Bearish,0.00254,25.4,1.09293,1.09316,1.09062,1.09098,1.09361,1.0905,1.08998,1.08935,1.08808,1.08635,1.09397,False,False,False,False,True,True,True,True,55.3
2024-08-08,Bullish,0.00189,18.9,1.09229,1.09372,1.09183,1.09351,1.09446,1.08809,1.09419,1.09466,1.09561,1.0969,1.09123,True,False,False,True,True,True,True,True,11.5
2024-08-09,Bullish,0.0013,13.0,1.09153,1.09239,1.09109,1.0919,1.09307,1.09085,1.09272,1.09304,1.09369,1.09457,1.09067,True,True,False,False,True,True,True,True,6.2
2024-08-14,Bearish,0.00172,17.2,1.09954,1.09982,1.0981,1.09901,1.10469,1.0981,1.09767,1.09724,1.09638,1.09521,1.10037,False,False,False,True,True,True,True,True,83.1
2024-08-20,Bearish,0.00147,14.7,1.1083,1.10869,1.10722,1.10761,1.11299,1.10713,1.10685,1.10649,1.10575,1.10475,1.10916,False,False,False,True,True,True,True,True,72.4
2024-08-28,Bearish,0.00461,46.1,1.11836,1.11852,1.11391,1.11432,1.11844,1.11044,1.11276,1.1116,1.1093,1.10617,1.12,True,True,False,False,True,True,True,True,91.4
2024-08-29,Bullish,0.00256,25.6,1.11125,1.11374,1.11118,1.11351,1.11394,1.10551,1.11438,1.11502,1.1163,1.11804,1.11036,False,False,False,True,True,True,True,True,23.6
2024-08-30,Bullish,0.00132,13.2,1.10752,1.10825,1.10693,1.10765,1.10945,1.10432,1.10858,1.10891,1.10957,1.11047,1.10651,True,True,False,True,True,True,True,True,1.2
2024-09-10,Bullish,0.00112,11.2,1.10376,1.10391,1.10279,1.10377,1.10424,1.10146,1.10419,1.10447,1.10503,1.10579,1.10243,True,False,False,True,True,True,True,True,7.9
2024-09-11,Bullish,0.00347,34.7,1.10263,1.1051,1.10163,1.10432,1.10544,1.10015,1.10597,1.10683,1.10857,1.11093,1.10052,False,False,False,True,True,True,True,True,31.3
2024-09-13,Bullish,0.00226,22.6,1.10698,1.10898,1.10672,1.1082,1.11014,1.10672,1.10955,1.11011,1.11124,1.11278,1.106,True,True,False,False,True,True,True,True,11.0
2024-09-16,Bullish,0.00351,35.1,1.10737,1.11043,1.10692,1.10978,1.11371,1.10692,1.11131,1.11219,1.11394,1.11633,1.1058,True,True,False,False,True,True,True,True,2.3
2024-09-17,Bearish,0.00116,11.6,1.11284,1.11329,1.11213,1.11263,1.11457,1.11099,1.11184,1.11155,1.11097,1.11018,1.11366,True,True,False,True,True,True,True,True,36.0
2024-09-19,Bullish,0.00629,62.9,1.11049,1.11308,1.10679,1.11305,1.11784,1.10679,1.11465,1.11622,1.11937,1.12365,1.10478,True,True,False,False,True,True,True,True,15.3
2024-09-23,Bullish,0.00185,18.5,1.1156,1.11667,1.11482,1.11626,1.11667,1.10826,1.11713,1.1176,1.11852,1.11978,1.11423,False,False,False,True,True,True,True,True,18.5
2024-09-25,Bullish,0.00237,23.7,1.1176,1.11981,1.11744,1.11951,1.12134,1.1121,1.1204,1.121,1.12218,1.12379,1.11668,True,True,False,True,True,True,True,True,8.4
2024-10-01,Bullish,0.00168,16.8,1.11321,1.11435,1.11267,1.1137,1.11435,1.10452,1.11477,1.11519,1.11603,1.11717,1.11213,False,False,False,True,True,True,True,True,16.8
2024-10-03,Bearish,0.00279,27.9,1.10484,1.10521,1.10242,1.1028,1.10489,1.10076,1.10172,1.10102,1.09963,1.09773,1.1061,True,True,False,False,True,True,True,True,52.6
2024-10-04,Bullish,0.00143,14.3,1.10279,1.1039,1.10247,1.10328,1.1039,1.09508,1.10426,1.10462,1.10533,1.1063,1.10201,False,False,False,True,True,True,True,True,14.3
2024-10-07,Bullish,0.00219,21.9,1.09552,1.09771,1.09552,1.09689,1.09863,1.09537,1.09826,1.0988,1.0999,1.10139,1.09482,True,False,False,False,True,True,True,True,12.7
2024-10-08,Bullish,0.00218,21.8,1.09718,1.09865,1.09647,1.09825,1.09966,1.09604,1.09919,1.09974,1.10083,1.10231,1.09577,True,False,False,False,True,True,True,True,11.7
2024-10-10,Bullish,0.00093,9.3,1.09379,1.09455,1.09362,1.09386,1.09545,1.08994,1.09478,1.09501,1.09548,1.09611,1.09332,True,True,False,True,True,True,True,True,0.3
2024-10-11,Bullish,0.00178,17.8,1.09338,1.09401,1.09223,1.09349,1.09532,1.09229,1.09446,1.0949,1.09579,1.097,1.09166,True,True,False,False,True,True,True,True,4.7
2024-10-15,Bearish,0.00222,22.2,1.09034,1.09099,1.08877,1.08912,1.09162,1.08813,1.08822,1.08766,1.08655,1.08504,1.0917,True,False,False,False,True,True,True,True,50.7
2024-10-16,Bullish,0.00138,13.8,1.08864,1.08952,1.08814,1.08874,1.0901,1.08528,1.08987,1.09021,1.0909,1.09184,1.0877,True,False,False,True,True,True,True,True,8.0
2024-10-21,Bullish,0.00158,15.8,1.08553,1.08711,1.08553,1.08593,1.08711,1.08106,1.0875,1.0879,1.08869,1.08976,1.08502,False,False,False,True,True,True,True,True,15.8
2024-10-23,Bullish,0.00145,14.5,1.07943,1.08062,1.07917,1.08062,1.08062,1.07607,1.08098,1.08134,1.08207,1.08306,1.07871,False,False,False,True,True,True,True,True,14.5
2024-10-28,Bearish,0.00196,19.6,1.07926,1.08012,1.07816,1.07873,1.08272,1.07816,1.07767,1.07718,1.0762,1.07487,1.08075,False,False,False,True,True,True,True,True,65.2
2024-10-31,Bearish,0.00178,17.8,1.086,1.08613,1.08435,1.08509,1.08876,1.08435,1.0839,1.08346,1.08257,1.08136,1.0867,False,False,False,True,True,True,True,True,61.9
2024-11-04,Bullish,0.00351,35.1,1.0878,1.09045,1.08694,1.0891,1.09143,1.08694,1.09133,1.0922,1.09396,1.09635,1.08582,True,False,False,False,True,True,True,True,25.3
2024-11-06,Bearish,0.02347,234.7,1.09244,1.09366,1.07019,1.07247,1.09366,1.06819,1.06432,1.05845,1.04672,1.03076,1.10117,False,False,False,False,True,True,False,True,469.4
2024-11-11,Bullish,0.00231,23.1,1.07043,1.07274,1.07043,1.07204,1.07274,1.0628,1.07332,1.0739,1.07505,1.07662,1.06969,False,False,False,True,True,True,True,True,23.1
2024-11-15,Bullish,0.00426,42.6,1.05198,1.0561,1.05184,1.05537,1.05926,1.05158,1.05716,1.05823,1.06036,1.06326,1.05048,True,True,False,False,True,True,True,True,11.0
2024-11-19,Bullish,0.00182,18.2,1.05918,1.06003,1.05821,1.05922,1.06006,1.0523,1.06048,1.06094,1.06185,1.06309,1.05763,False,False,False,True,True,True,True,True,17.9
2024-11-21,Bullish,0.00172,17.2,1.05387,1.05545,1.05373,1.05448,1.05545,1.04616,1.05588,1.05631,1.05717,1.05834,1.05318,False,False,False,True,True,True,True,True,17.2
2024-11-25,Bullish,0.00402,40.2,1.04777,1.05011,1.04609,1.0483,1.05298,1.04484,1.05112,1.05212,1.05413,1.05686,1.0448,True,True,False,False,True,True,True,True,11.5
2024-11-26,Bearish,0.00756,75.6,1.04918,1.05,1.04244,1.04757,1.05444,1.04244,1.04055,1.03866,1.03488,1.02974,1.05242,False,False,False,True,True,True,True,True,195.6
2024-11-27,Bearish,0.00222,22.2,1.04805,1.04959,1.04737,1.04794,1.05873,1.04737,1.04681,1.04626,1.04515,1.04364,1.0503,False,False,False,True,True,True,True,True,135.8
2024-11-28,Bearish,0.00265,26.5,1.0565,1.05689,1.05424,1.05478,1.05689,1.0527,1.05358,1.05292,1.05159,1.04979,1.05774,True,True,False,False,True,True,True,True,53.0
2024-11-29,Bullish,0.00336,33.6,1.05542,1.05801,1.05465,1.05797,1.05968,1.05408,1.05885,1.05969,1.06137,1.06365,1.05357,True,False,False,False,True,True,True,True,16.9
2024-12-02,Bearish,0.00553,55.3,1.05524,1.057,1.05147,1.05324,1.057,1.04601,1.05009,1.0487,1.04594,1.04218,1.05877,True,True,False,False,True,True,True,True,110.6
2024-12-03,Bearish,0.00223,22.3,1.04994,1.05024,1.04801,1.04874,1.05347,1.04801,1.04745,1.0469,1.04578,1.04426,1.05095,False,False,False,True,True,True,True,True,76.9
2024-12-04,Bullish,0.0041,41.0,1.05086,1.05285,1.04875,1.05224,1.05438,1.04719,1.05388,1.0549,1.05695,1.05974,1.04744,True,False,False,True,True,True,True,True,25.7
2024-12-09,Bearish,0.00369,36.9,1.05542,1.05686,1.05317,1.05439,1.05939,1.05317,1.05225,1.05132,1.04948,1.04697,1.05804,False,False,False,True,True,True,True,True,99.1
2024-12-10,Bullish,0.00229,22.9,1.05494,1.05677,1.05448,1.05663,1.05677,1.0498,1.05734,1.05792,1.05906,1.06062,1.05375,False,False,False,True,True,True,True,True,22.9
2024-12-12,Bullish,0.00237,23.7,1.04922,1.05138,1.04901,1.05137,1.05305,1.04634,1.05197,1.05256,1.05375,1.05536,1.04825,True,True,False,True,True,True,True,True,7.0
2024-12-13,Bearish,0.00246,24.6,1.04666,1.04804,1.04558,1.04652,1.05237,1.04526,1.04496,1.04435,1.04312,1.04145,1.04883,False,False,False,True,True,True,True,True,92.5
2024-12-16,Bullish,0.00436,43.6,1.04788,1.05224,1.04788,1.0513,1.05243,1.04741,1.05333,1.05442,1.0566,1.05956,1.04648,False,False,False,False,True,True,True,True,41.7
2024-12-17,Bearish,0.00369,36.9,1.05075,1.0534,1.04971,1.05025,1.0534,1.04787,1.04879,1.04786,1.04602,1.04351,1.05458,True,False,False,False,True,True,True,True,73.8
2024-12-18,Bullish,0.00252,25.2,1.04879,1.05114,1.04862,1.05107,1.05122,1.03433,1.05177,1.0524,1.05366,1.05537,1.04781,False,False,False,True,True,True,True,True,24.4
2024-12-19,Bullish,0.00441,44.1,1.03644,1.03903,1.03462,1.03846,1.04218,1.03462,1.04013,1.04123,1.04344,1.04644,1.03321,True,True,False,False,True,True,True,True,12.6
2024-12-23,Bullish,0.00227,22.7,1.04304,1.04449,1.04222,1.04335,1.04449,1.03836,1.04506,1.04562,1.04676,1.0483,1.04149,False,False,False,True,True,True,True,True,22.7
2024-12-24,Bearish,0.002,20.0,1.04053,1.04082,1.03882,1.03956,1.04094,1.03829,1.03832,1.03782,1.03682,1.03546,1.04146,True,False,False,False,True,True,True,True,41.2
2024-12-27,Bearish,0.00187,18.7,1.04196,1.04249,1.04062,1.04115,1.04436,1.04045,1.04015,1.03969,1.03875,1.03748,1.04309,False,False,False,True,True,True,True,True,56.1
2024-12-31,Bullish,0.00177,17.7,1.03984,1.04142,1.03965,1.04034,1.0424,1.03432,1.04186,1.0423,1.04319,1.04439,1.03908,True,True,False,True,True,True,True,True,7.9
2025-01-02,Bullish,0.00319,31.9,1.03512,1.03753,1.03434,1.03632,1.03753,1.02233,1.03833,1.03913,1.04072,1.04289,1.03332,False,False,False,True,True,True,True,True,31.9
2025-01-08,Bullish,0.00204,20.4,1.03439,1.03571,1.03367,1.03509,1.03571,1.02726,1.03622,1.03673,1.03775,1.03914,1.03302,False,False,False,True,True,True,True,True,20.4
2025-01-09,Bearish,0.00245,24.5,1.03156,1.03211,1.02966,1.02996,1.03211,1.02831,1.02905,1.02844,1.02721,1.02554,1.03289,True,True,False,False,True,True,True,True,49.0
2025-01-13,Bearish,0.00426,42.6,1.02276,1.02495,1.02069,1.02169,1.02495,1.01766,1.01962,1.01856,1.01643,1.01353,1.02631,True,True,False,False,True,True,True,True,85.2
2025-01-14,Bullish,0.00613,61.3,1.02163,1.02771,1.02158,1.02521,1.03082,1.02369,1.02924,1.03077,1.03384,1.03801,1.01962,True,True,False,False,True,True,True,True,30.2
2025-01-17,Bearish,0.00244,24.4,1.02997,1.03091,1.02847,1.02898,1.03303,1.02647,1.02786,1.02725,1.02603,1.02437,1.03169,True,True,False,True,True,True,True,True,70.0
2025-01-21,Bearish,0.0083,83.0,1.04155,1.04339,1.03509,1.03685,1.04349,1.03411,1.03302,1.03094,1.02679,1.02115,1.04605,False,False,False,False,True,True,True,True,167.0
2025-01-22,Bearish,0.00416,41.6,1.04194,1.04327,1.03911,1.04033,1.04569,1.03911,1.03807,1.03703,1.03495,1.03212,1.0446,False,False,False,True,True,True,True,True,107.4
2025-01-24,Bullish,0.00593,59.3,1.04172,1.04702,1.04109,1.04568,1.0521,1.04109,1.0485,1.04998,1.05295,1.05698,1.03919,True,True,False,False,True,True,True,True,8.5
2025-01-27,Bearish,0.00301,30.1,1.04753,1.04856,1.04555,1.04588,1.0533,1.04532,1.0448,1.04405,1.04254,1.04049,1.04952,False,False,False,True,True,True,True,True,107.6
2025-01-28,Bearish,0.00689,68.9,1.04875,1.04925,1.04236,1.0437,1.04925,1.04132,1.04064,1.03891,1.03547,1.03078,1.05145,False,False,False,False,True,True,True,True,137.8
2025-01-29,Bullish,0.00209,20.9,1.0431,1.04431,1.04222,1.04367,1.04431,1.03818,1.04483,1.04536,1.0464,1.04782,1.04155,False,False,False,True,True,True,True,True,20.9
2025-01-31,Bearish,0.00372,37.2,1.04069,1.04137,1.03765,1.0394,1.04336,1.03493,1.03672,1.03579,1.03393,1.0314,1.04256,True,True,False,True,True,True,True,True,94.3
2025-02-04,Bullish,0.008,80.0,1.0295,1.03514,1.02714,1.03061,1.03871,1.02714,1.03714,1.03914,1.04314,1.04858,1.02458,True,False,False,False,True,True,True,True,44.3
2025-02-05,Bearish,0.00243,24.3,1.03848,1.03935,1.03692,1.03845,1.04422,1.03692,1.03631,1.03571,1.03449,1.03284,1.04013,False,False,False,True,True,True,True,True,97.3
2025-02-10,Bullish,0.00516,51.6,1.02887,1.03211,1.02695,1.03184,1.0336,1.02695,1.0334,1.03469,1.03727,1.04078,1.0253,True,False,False,False,True,True,True,True,36.7
2025-02-11,Bearish,0.00184,18.4,1.03065,1.031,1.02916,1.03046,1.03814,1.02916,1.0287,1.02824,1.02732,1.02607,1.03159,False,False,False,True,True,True,True,True,108.2
2025-02-13,Bullish,0.00633,63.3,1.03911,1.04395,1.03762,1.04304,1.04668,1.03725,1.04553,1.04711,1.05028,1.05458,1.03559,True,False,False,False,True,True,True,True,36.0
2025-02-14,Bearish,0.00216,21.6,1.04612,1.04681,1.04465,1.04581,1.05138,1.04465,1.04411,1.04357,1.04249,1.04102,1.0475,False,False,False,True,True,True,True,True,88.9
2025-02-17,Bullish,0.00221,22.1,1.04842,1.05059,1.04838,1.04913,1.05059,1.04666,1.05114,1.05169,1.0528,1.0543,1.04767,False,False,False,True,True,True,True,True,22.1
2025-02-18,Bearish,0.00341,34.1,1.04829,1.04858,1.04517,1.04609,1.04858,1.04345,1.04432,1.04346,1.04176,1.03944,1.04967,True,True,False,False,True,True,True,True,68.2
2025-02-19,Bullish,0.00215,21.5,1.04471,1.04609,1.04394,1.04547,1.04609,1.04003,1.04663,1.04716,1.04824,1.0497,1.04325,False,False,False,True,True,True,True,True,21.5
2025-02-20,Bearish,0.00219,21.9,1.04248,1.04371,1.04152,1.04246,1.0503,1.04152,1.04097,1.04042,1.03933,1.03784,1.04441,False,False,False,True,True,True,True,True,109.7
2025-02-24,Bullish,0.00689,68.9,1.04589,1.05278,1.04589,1.05084,1.05278,1.04522,1.0545,1.05622,1.05967,1.06436,1.04369,False,False,False,False,True,True,True,True,68.9
2025-02-26,Bearish,0.0038,38.0,1.05158,1.05245,1.04865,1.04938,1.05283,1.04745,1.0477,1.04675,1.04485,1.04227,1.05367,True,False,False,False,True,True,True,True,79.8
2025-02-28,Bearish,0.00252,25.2,1.04048,1.04049,1.03797,1.03873,1.04194,1.03594,1.03734,1.03671,1.03545,1.03374,1.0413,True,True,False,True,True,True,True,True,64.9
2025-03-06,Bullish,0.00362,36.2,1.07915,1.08196,1.07834,1.08022,1.08533,1.07654,1.08286,1.08377,1.08558,1.08804,1.07718,True,True,False,True,True,True,True,True,2.5
2025-03-10,Bullish,0.0069,69.0,1.08066,1.08706,1.08016,1.08345,1.08743,1.08016,1.08878,1.09051,1.09396,1.09865,1.07795,False,False,False,False,True,True,True,True,65.3
2025-03-12,Bearish,0.00257,25.7,1.09194,1.09204,1.08947,1.0903,1.09318,1.08753,1.08883,1.08818,1.0869,1.08515,1.09286,True,True,False,True,True,True,True,True,62.8
2025-03-18,Bearish,0.00213,21.3,1.09201,1.09273,1.0906,1.09074,1.09541,1.08921,1.09007,1.08954,1.08847,1.08702,1.09341,True,True,False,True,True,True,True,True,69.4
2025-03-21,Bearish,0.00391,39.1,1.08526,1.08586,1.08195,1.08281,1.08609,1.0796,1.08097,1.07999,1.07804,1.07538,1.08711,True,True,False,False,True,True,True,True,80.5
2025-03-24,Bullish,0.00294,29.4,1.08124,1.08395,1.08101,1.08285,1.08578,1.0781,1.08468,1.08542,1.08689,1.08889,1.08007,True,True,False,True,True,True,True,True,11.1
2025-03-27,Bullish,0.0054,54.0,1.0751,1.07865,1.07325,1.07686,1.08207,1.07325,1.08,1.08135,1.08405,1.08772,1.07152,True,True,False,False,True,True,True,True,19.8
2025-03-31,Bullish,0.00405,40.5,1.08166,1.08453,1.08048,1.08339,1.08489,1.07834,1.08554,1.08656,1.08858,1.09133,1.07918,False,False,False,True,True,True,True,True,36.9
2025-04-02,Bearish,0.0022,22.0,1.07893,1.08076,1.07856,1.0789,1.09237,1.07796,1.07801,1.07746,1.07636,1.07486,1.08146,True,False,False,True,True,True,True,True,160.1
2025-04-04,Bullish,0.00857,85.7,1.10268,1.11072,1.10215,1.10837,1.11072,1.09233,1.11286,1.115,1.11929,1.12512,1.09941,False,False,False,True,True,True,True,True,85.7
2025-04-07,Bullish,0.0141,141.0,1.08891,1.10202,1.08792,1.10177,1.10497,1.08792,1.10554,1.10907,1.11612,1.12571,1.08341,False,False,False,False,True,True,True,True,111.5
2025-04-08,Bullish,0.00802,80.2,1.09156,1.09798,1.08996,1.09677,1.09914,1.08876,1.09998,1.10199,1.106,1.11145,1.08739,False,False,False,False,True,True,True,True,68.6
2025-04-09,Bullish,0.01301,130.1,1.09535,1.10683,1.09382,1.10609,1.10947,1.09125,1.11008,1.11334,1.11984,1.12869,1.08966,False,False,False,False,True,True,True,True,103.7
2025-04-11,Bullish,0.0205,205.0,1.1204,1.13838,1.11788,1.1285,1.14732,1.11788,1.1435,1.14863,1.15888,1.17282,1.11132,True,False,False,False,True,True,False,True,115.6
2025-04-14,Bullish,0.00995,99.5,1.13098,1.14085,1.1309,1.13847,1.1424,1.12953,1.14334,1.14582,1.1508,1.15757,1.12772,False,False,False,False,True,True,True,True,84.0
2025-04-15,Bearish,0.00521,52.1,1.13544,1.13675,1.13154,1.13501,1.13787,1.12637,1.13024,1.12894,1.12633,1.12279,1.13842,True,True,False,False,True,True,True,True,115.4
2025-04-16,Bullish,0.01085,108.5,1.12818,1.13851,1.12766,1.13804,1.14122,1.12766,1.14122,1.14393,1.14936,1.15674,1.12419,False,False,False,False,True,True,True,True,81.4
2025-04-17,Bearish,0.0065,65.0,1.1386,1.14087,1.13437,1.13518,1.14087,1.13348,1.13275,1.13112,1.12787,1.12345,1.14295,False,False,False,False,True,True,True,True,130.0
2025-04-18,Bearish,0.00297,29.7,1.13725,1.13861,1.13564,1.137,1.1397,1.13556,1.1349,1.13416,1.13267,1.13065,1.13956,False,False,False,True,True,True,True,True,70.3
2025-04-21,Bullish,0.01581,158.1,1.13959,1.15347,1.13766,1.15308,1.15728,1.13766,1.15742,1.16138,1.16928,1.18003,1.1326,False,False,False,False,True,True,True,True,120.0
2025-04-22,Bullish,0.00653,65.3,1.1512,1.15469,1.14816,1.15417,1.15469,1.14169,1.15632,1.15795,1.16122,1.16566,1.14607,False,False,False,True,True,True,True,True,65.3
2025-04-23,Bearish,0.01222,122.2,1.14203,1.14297,1.13075,1.13765,1.14395,1.13075,1.12769,1.12464,1.11853,1.11022,1.14688,False,False,False,False,True,True,True,True,254.2
2025-04-24,Bullish,0.00507,50.7,1.13269,1.13571,1.13064,1.13359,1.13976,1.13064,1.13698,1.13824,1.14078,1.14423,1.12902,True,True,False,False,True,True,True,True,10.2
2025-04-25,Bearish,0.00823,82.3,1.1384,1.13976,1.13153,1.13309,1.13909,1.13153,1.12947,1.12741,1.1233,1.1177,1.14239,False,False,False,False,True,True,True,True,157.9
2025-04-29,Bearish,0.00507,50.7,1.14214,1.14244,1.13737,1.13864,1.14215,1.13697,1.1361,1.13484,1.1323,1.12885,1.14406,False,False,False,False,True,True,True,True,98.5
2025-04-30,Bullish,0.00408,40.8,1.13812,1.13953,1.13545,1.13824,1.1399,1.13168,1.14055,1.14157,1.14361,1.14638,1.13414,False,False,False,True,True,True,True,True,37.1
2025-05-01,Bearish,0.00437,43.7,1.13294,1.1331,1.12873,1.12994,1.13406,1.12653,1.12764,1.12655,1.12436,1.12139,1.1345,True,True,False,False,True,True,True,True,97.0
2025-05-05,Bullish,0.00552,55.2,1.13003,1.13469,1.12917,1.13328,1.13644,1.12917,1.13607,1.13745,1.14021,1.14396,1.1274,True,False,False,False,True,True,True,True,37.7
2025-05-07,Bearish,0.00543,54.3,1.13723,1.13791,1.13248,1.13649,1.13777,1.12912,1.13112,1.12976,1.12705,1.12336,1.13965,True,True,False,False,True,True,True,True,107.2
2025-05-12,Bullish,0.00585,58.5,1.11882,1.12424,1.11839,1.12217,1.12424,1.10647,1.1257,1.12716,1.13009,1.13407,1.11652,False,False,False,True,True,True,True,True,58.5
2025-05-14,Bearish,0.00187,18.7,1.11894,1.12005,1.11818,1.11859,1.12655,1.11639,1.11771,1.11724,1.11631,1.11504,1.12065,True,True,False,True,True,True,True,True,102.4
2025-05-15,Bullish,0.00377,37.7,1.11668,1.12009,1.11632,1.11927,1.12278,1.11632,1.12103,1.12198,1.12386,1.12642,1.11511,True,True,False,False,True,True,True,True,10.8
2025-05-16,Bullish,0.00396,39.6,1.11832,1.12183,1.11787,1.12151,1.12191,1.11305,1.12282,1.12381,1.12579,1.12848,1.1166,False,False,False,True,True,True,True,True,38.8
2025-05-20,Bullish,0.00406,40.6,1.12397,1.1258,1.12174,1.1254,1.12852,1.12174,1.12681,1.12783,1.12986,1.13262,1.12044,True,True,False,False,True,True,True,True,13.4
2025-05-21,Bullish,0.00618,61.8,1.12799,1.13395,1.12777,1.13315,1.13623,1.12788,1.1355,1.13704,1.14013,1.14433,1.12579,True,False,False,False,True,True,True,True,39.0
2025-05-22,Bullish,0.00342,34.2,1.13185,1.13446,1.13104,1.1333,1.13446,1.12553,1.13532,1.13617,1.13788,1.14021,1.12995,False,False,False,True,True,True,True,True,34.2
2025-05-26,Bullish,0.00639,63.9,1.13545,1.14184,1.13545,1.14165,1.14184,1.13545,1.14344,1.14504,1.14823,1.15258,1.13341,False,False,False,False,True,True,True,True,63.9
2025-05-28,Bearish,0.00496,49.6,1.13304,1.13446,1.1295,1.13143,1.13446,1.12833,1.12826,1.12702,1.12454,1.12117,1.13605,False,False,False,False,True,True,True,True,99.2
2025-05-29,Bearish,0.0087,87.0,1.12891,1.12967,1.12097,1.12432,1.13842,1.12097,1.1188,1.11662,1.11227,1.10635,1.13245,False,False,False,True,True,True,True,True,261.5
2025-05-30,Bearish,0.0047,47.0,1.13662,1.13892,1.13422,1.13507,1.13892,1.13121,1.13305,1.13187,1.12952,1.12632,1.14042,True,True,False,False,True,True,True,True,94.0
2025-06-04,Bearish,0.00362,36.2,1.13682,1.13927,1.13565,1.13619,1.1434,1.13565,1.13475,1.13384,1.13203,1.12957,1.14043,False,False,False,True,True,True,True,True,113.7
2025-06-05,Bearish,0.00304,30.4,1.14117,1.14344,1.1404,1.14056,1.14945,1.1404,1.13964,1.13888,1.13736,1.13529,1.14441,False,False,False,True,True,True,True,True,120.9
2025-06-09,Bullish,0.00343,34.3,1.13936,1.14248,1.13905,1.14214,1.14388,1.13861,1.14334,1.14419,1.14591,1.14824,1.13795,True,False,False,False,True,True,True,True,20.3
2025-06-10,Bearish,0.00495,49.5,1.14222,1.14351,1.13856,1.14046,1.14472,1.13724,1.13732,1.13608,1.13361,1.13024,1.14509,True,False,False,False,True,True,True,True,111.1
2025-06-11,Bearish,0.00334,33.4,1.14255,1.1439,1.14056,1.14218,1.14992,1.14049,1.13973,1.13889,1.13722,1.13495,1.14497,False,False,False,True,True,True,True,True,127.0
2025-06-13,Bearish,0.01028,102.8,1.15755,1.16141,1.15113,1.15289,1.16141,1.14884,1.14856,1.14599,1.14085,1.13386,1.1647,False,False,False,False,True,True,True,True,205.6
2025-06-17,Bullish,0.00248,24.8,1.1555,1.15668,1.1542,1.15575,1.15795,1.14742,1.1573,1.15792,1.15916,1.16085,1.15341,True,True,False,True,True,True,True,True,12.1
2025-06-18,Bullish,0.00372,37.2,1.1484,1.15076,1.14704,1.1504,1.15299,1.14604,1.15169,1.15262,1.15448,1.15701,1.14585,True,True,False,False,True,True,True,True,14.9
2025-06-19,Bearish,0.00383,38.3,1.1474,1.14884,1.14501,1.14561,1.14995,1.14457,1.14405,1.1431,1.14118,1.13858,1.15007,False,False,False,False,True,True,True,True,87.7
2025-06-20,Bullish,0.00428,42.8,1.1497,1.15319,1.14891,1.1527,1.15434,1.14891,1.15426,1.15533,1.15747,1.16038,1.14754,True,False,False,False,True,True,True,True,31.3
2025-06-24,Bullish,0.00415,41.5,1.15778,1.16137,1.15722,1.16103,1.16412,1.15722,1.16241,1.16344,1.16552,1.16834,1.15589,True,True,False,False,True,True,True,True,14.0
2025-06-26,Bullish,0.00663,66.3,1.16579,1.17169,1.16506,1.16849,1.17444,1.16531,1.17335,1.175,1.17832,1.18283,1.16294,True,False,False,False,True,True,True,True,38.8
2025-06-27,Bearish,0.00289,28.9,1.1704,1.1709,1.16801,1.16888,1.17535,1.16801,1.16729,1.16656,1.16512,1.16315,1.17182,False,False,False,True,True,True,True,True,102.3
2025-06-30,Bearish,0.00269,26.9,1.17275,1.17382,1.17113,1.17259,1.17876,1.17072,1.17046,1.16979,1.16844,1.16661,1.17468,False,False,False,True,True,True,True,True,103.2
2025-07-01,Bullish,0.00439,43.9,1.17792,1.18071,1.17632,1.17859,1.18296,1.17609,1.18181,1.1829,1.1851,1.18809,1.17492,True,True,False,False,True,True,True,True,21.4
2025-07-04,Bullish,0.00391,39.1,1.17473,1.1785,1.17459,1.17836,1.17871,1.17498,1.17948,1.18046,1.18241,1.18507,1.17334,False,False,False,False,True,True,True,True,37.0
2025-07-08,Bullish,0.00442,44.2,1.17189,1.17498,1.17056,1.17341,1.17649,1.1682,1.17608,1.17719,1.1794,1.18241,1.16915,True,False,False,True,True,True,True,True,29.1
