date,time,open,high,low,close,tickvol,spread
2024-11-05,1.09012,1.08904,10.799999999999699,1.09245,1.09361,1.08887,0
2024-11-06,1.07612,1.07007,60.49999999999889,1.07348,1.07576,1.06819,0
2024-11-07,1.07661,1.07457,20.400000000000418,1.0802,1.08242,1.07561,0
2024-11-08,1.0797,1.07667,30.300000000000882,1.07171,1.0784,1.06861,0
2024-11-11,1.0688,1.06551,32.90000000000015,1.06551,1.06641,1.0628,0
2024-11-12,1.06292,1.06106,18.60000000000195,1.06216,1.06268,1.05944,0
2024-11-13,1.06377,1.06095,28.200000000000447,1.05615,1.06536,1.0555,0
2024-11-14,1.05335,1.04957,37.80000000000116,1.05198,1.05821,1.05115,0
2024-11-15,1.05795,1.05581,21.400000000000308,1.05272,1.05926,1.05158,0
2024-11-18,1.05667,1.0532,34.70000000000084,1.05918,1.06067,1.05341,0
2024-11-19,1.05687,1.0543,25.699999999999612,1.05931,1.06006,1.0559,0
2024-11-20,1.0561,1.05416,19.400000000000528,1.05387,1.05675,1.05061,0
2024-11-21,1.05309,1.05133,17.599999999999838,1.04786,1.05443,1.04616,0
2024-11-22,1.04369,1.03844,52.49999999999977,1.0414,1.04343,1.03914,0
2024-11-25,1.04964,1.04748,21.599999999999397,1.04918,1.05298,1.04662,0
2024-11-26,1.05204,1.05045,15.899999999999803,1.04805,1.05444,1.04567,0
2024-11-27,1.05302,1.05099,20.299999999999763,1.0565,1.05873,1.05195,0
2024-11-28,1.05558,1.05295,26.299999999999102,1.05542,1.05566,1.05298,0
2024-11-29,1.05728,1.05546,18.199999999999328,1.05817,1.0584,1.05408,0
2024-12-02,1.05285,1.05055,22.999999999999687,1.04994,1.0538,1.04601,0
2024-12-03,1.05294,1.05116,17.799999999998928,1.05086,1.05347,1.04916,0
2024-12-04,1.05119,1.04952,16.700000000000603,1.05124,1.05438,1.04719,0
2024-12-05,1.05375,1.0523,14.499999999999513,1.05834,1.05891,1.05232,0
2024-12-06,1.05884,1.0571,17.400000000000748,1.05629,1.06293,1.05417,0
2024-12-09,1.05848,1.05657,19.100000000000783,1.05494,1.05939,1.05467,0
2024-12-10,1.05374,1.05234,13.999999999998458,1.0526,1.05333,1.0498,0
2024-12-11,1.05048,1.04865,18.299999999999983,1.04922,1.05371,1.04797,0
