event_id,event_start,peak_timestamp,event_end,duration_hours,event_family,origin_currency,direction,severity,severity_score,origin_strength,origin_velocity,origin_acceleration,origin_breadth,origin_rank,origin_volatility,destination_rank_1,destination_rank_2,destination_rank_3,gbp_bridge_score_components,chf_parking_score_components,jpy_destination_score_components,network_dispersion,network_rmse,max_pair_residual,broad_vs_localized,peak_severity,utc_hour,session,weekday,month,quarter,year,_session,_est_hour,ar_pips,ar_high,ar_low,midpoint,daily_tier,family,baseline_return_bps,baseline_net_bps,baseline_mfe_bps,baseline_mae_bps,baseline_time_to_mfe_h,baseline_time_to_mae_h,baseline_rv_bps_per_h,split,baseline_position,baseline_vol_bps,baseline_vol_mfe_bps,baseline_vol_mae_bps,baseline_win,baseline_entry_time,baseline_exit_time,trade,aligned_dir,p90_total,p90_aligned,p90_opposed,p90_first_min,p90_last_min,p90_0_15,p90_15_30,p90_30_45,p90_45_60,p90_60_90,p90_90_120,p90_cum15m,p90_cum30m,p90_cum60m,p90_cum90m,p90_cum120m,tier_impulse_total,tier_impulse_aligned,tier_impulse_opposed,tier_impulse_first_min,tier_impulse_last_min,tier_impulse_0_15,tier_impulse_15_30,tier_impulse_30_45,tier_impulse_45_60,tier_impulse_60_90,tier_impulse_90_120,tier_impulse_cum15m,tier_impulse_cum30m,tier_impulse_cum60m,tier_impulse_cum90m,tier_impulse_cum120m,rekey_total,rekey_aligned,rekey_opposed,rekey_first_min,rekey_last_min,rekey_0_15,rekey_15_30,rekey_30_45,rekey_45_60,rekey_60_90,rekey_90_120,rekey_cum15m,rekey_cum30m,rekey_cum60m,rekey_cum90m,rekey_cum120m,mid_cross_total,mid_cross_aligned,mid_cross_opposed,mid_cross_first_min,mid_cross_last_min,mid_cross_0_15,mid_cross_15_30,mid_cross_30_45,mid_cross_45_60,mid_cross_60_90,mid_cross_90_120,mid_cross_cum15m,mid_cross_cum30m,mid_cross_cum60m,mid_cross_cum90m,mid_cross_cum120m,primitive_density,tier_to_p90_ratio,p90_to_tier_ratio,aligned_commitment_ratio,opposition_ratio,midpoint_start_state,rekey_success,rekey_failure,first_sequence,sequence_code,time_to_first_primitive,subperiod,primitive_score
EUR_ORIGIN_202505220600,2025-05-22 06:00:00+00:00,2025-05-22 06:00:00+00:00,2025-05-22 06:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9167,-0.00094903,-0.000668,-0.0002846,1.0,5.0,0.00053327,JPY,CHF,GBP,"{'GBP_factor': 0.0002075945988067407, 'GBP_velocity': -0.00010473951845486494, 'GBP_acceleration': -0.0013851324010062773, 'GBP_breadth': 1.0, 'GBP_rank_change': -1.0, 'EURGBP_residual': 0.00011307975179449328, 'GBPJPY_residual': 0.0002660690073518027, 'GBPCHF_residual': 7.713230545139074e-05}","{'CHF_factor': 3.174762010524124e-05, 'CHF_breadth': 0.75, 'CHF_acceleration': -0.0017033505004070458, 'CHF_rank_change': 2.0, 'EURCHF_residual': -0.00017544088808651125, 'GBPCHF_residual': 7.713230545139074e-05, 'CHFJPY_residual': 0.00020017732873654827}","{'JPY_factor': 0.00015137305323967954, 'JPY_positive': 0.00015137305323967954, 'JPY_acceleration': 0.0020153119540860143, 'JPY_breadth': 0.75, 'JPY_rank_change': 2.0, 'EURJPY_residual': -0.0009598004912785782, 'GBPJPY_residual': 0.0002660690073518027, 'CHFJPY_residual': 0.00020017732873654827}",0.00013890915741733312,0.0005012041958928883,0.0010221616275705937,BROAD_CURRENCY_EVENT,,6,Asia,3,5,2,2025,2025-05-21,2,125.7000000000005,144.4,143.143,143.7715,NA,B,-20.137906122998928,-21.1153033832729,21.856100649557675,-20.137906122998928,6.0,3.0,13.423043153959764,confirmation,0.7449875475554905,-15.730638083394627,16.282522822039933,-15.002489295475666,0.0,2025-05-22 07:00:00+00:00,2025-05-22 13:00:00+00:00,short,bear,2,1,1,85.0,90.0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0.0,2.0,0.3333333333333333,0.3333333333333333,na,0,0,PA-PO,PA-PO,85.0,2025H1,0
EUR_ORIGIN_202505231000,2025-05-23 10:00:00+00:00,2025-05-23 10:00:00+00:00,2025-05-23 10:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,MEDIUM,1.0,-0.00274944,-0.00342563,-0.00439016,0.75,5.0,0.0014636,USD,JPY,CHF,"{'GBP_factor': 0.0013666083669201705, 'GBP_velocity': 0.0013227264697442632, 'GBP_acceleration': 0.00075390484623824, 'GBP_breadth': 1.0, 'GBP_rank_change': -3.0, 'EURGBP_residual': 0.002306799613586102, 'GBPJPY_residual': 0.0014474359309547746, 'GBPCHF_residual': 0.0012533090650972032}","{'CHF_factor': 0.0013343333256556787, 'CHF_breadth': 0.75, 'CHF_acceleration': 0.0009243866400140137, 'CHF_rank_change': -2.0, 'EURCHF_residual': -0.0026666164759034496, 'GBPCHF_residual': 0.0012533090650972032, 'CHFJPY_residual': 0.00021923319296050542}","{'JPY_factor': 0.0013633795873431147, 'JPY_positive': 0.0013633795873431147, 'JPY_acceleration': 0.0004650544616690011, 'JPY_breadth': 0.75, 'JPY_rank_change': 0.0, 'EURJPY_residual': -0.0034939892850654897, 'GBPJPY_residual': 0.0014474359309547746, 'CHFJPY_residual': 0.00021923319296050542}",0.00029604919061665766,0.0022218314330971992,0.0038538061473828286,BROAD_CURRENCY_EVENT,,10,London,4,5,2,2025,2025-05-22,6,64.19999999999959,144.058,143.416,143.737,NO-GO,B,45.31888276921414,44.34148550894017,49.24498791306853,-4.255571549105497,2.0,4.0,22.823646519560217,confirmation,0.43814208178477726,19.427870770316577,21.57630152169804,-1.8645449777091518,1.0,2025-05-23 11:00:00+00:00,2025-05-23 17:00:00+00:00,short,bear,5,3,2,10.0,80.0,1,1,0,2,1,0,1,2,4,5,5,3,3,0,10.0,45.0,1,1,0,1,0,0,1,2,3,3,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6.0,0.5,1.25,0.6666666666666666,0.2222222222222222,below,0,0,PA-TA-TA-PA,PA-TA-TA-PA,10.0,2025H1,1
EUR_ORIGIN_202505281300,2025-05-28 13:00:00+00:00,2025-05-28 13:00:00+00:00,2025-05-28 13:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9167,-0.00097616,-0.00065321,-0.00199341,1.0,5.0,0.00066185,GBP,CHF,USD,"{'GBP_factor': -0.00024901424520921674, 'GBP_velocity': 0.0010268755736145556, 'GBP_acceleration': 0.001284094508064775, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.00013062534390481054, 'GBPJPY_residual': -0.0001649524066235918, 'GBPCHF_residual': 0.0003053011120307289}","{'CHF_factor': 0.0001189482759180409, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.00011538982898497789, 'CHF_rank_change': -1.0, 'EURCHF_residual': -0.0013751988696296918, 'GBPCHF_residual': 0.0003053011120307289, 'CHFJPY_residual': -0.0004965982822627264}","{'JPY_factor': 0.0004486113802394184, 'JPY_positive': 0.0004486113802394184, 'JPY_acceleration': -0.0005748056819001849, 'JPY_breadth': 1.0, 'JPY_rank_change': -3.0, 'EURJPY_residual': 0.0005516724331463044, 'GBPJPY_residual': -0.0001649524066235918, 'CHFJPY_residual': -0.0004965982822627264}",0.000225581266996634,0.0006248346484729179,0.0013751988696296918,BROAD_CURRENCY_EVENT,,13,NY_Overlap,2,5,2,2025,2025-05-27,9,91.70000000000016,144.768,143.851,144.3095,NO-GO,B,-25.984272030097344,-26.961669290371315,-0.0,-36.95202174045953,4.0,1.0,12.95570330372696,confirmation,0.7718608373135024,-20.810656633835748,-0.0,-28.521818441017835,0.0,2025-05-28 14:00:00+00:00,2025-05-28 20:00:00+00:00,short,bear,3,1,2,0.0,105.0,1,0,1,0,0,1,1,1,2,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,105.0,105.0,0,0,0,0,0,1,0,0,0,0,1,2.2857142857142856,0.0,3.0,0.25,0.5,below,0,0,PA-PO-PO-MO,PA-PO-PO-MO,0.0,2025H1,-1
EUR_ORIGIN_202505290200,2025-05-29 02:00:00+00:00,2025-05-29 02:00:00+00:00,2025-05-29 02:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9167,-0.00117314,-0.00010148,-0.00069701,0.25,3.0,0.0009236,GBP,USD,CHF,"{'GBP_factor': 0.0006035963351188377, 'GBP_velocity': 0.00023405798291392888, 'GBP_acceleration': -6.702044299259133e-05, 'GBP_breadth': 0.75, 'GBP_rank_change': 1.0, 'EURGBP_residual': 0.00183646396766898, 'GBPJPY_residual': 0.0005896074620452886, 'GBPCHF_residual': 0.0007053420784095656}","{'CHF_factor': -0.0018352253082141632, 'CHF_breadth': 0.75, 'CHF_acceleration': -0.001493231615266325, 'CHF_rank_change': 0.0, 'EURCHF_residual': -0.000971788753589076, 'GBPCHF_residual': 0.0007053420784095656, 'CHFJPY_residual': -0.0001034936936220711}","{'JPY_factor': -0.0015959127868305418, 'JPY_positive': -0.0015959127868305418, 'JPY_acceleration': -0.004654817207700214, 'JPY_breadth': 0.75, 'JPY_rank_change': 0.0, 'EURJPY_residual': -0.0005325628295175727, 'GBPJPY_residual': 0.0005896074620452886, 'CHFJPY_residual': -0.0001034936936220711}",0.0005222093413385118,0.0007673786226734715,0.00183646396766898,BROAD_CURRENCY_EVENT,,2,Asia,3,5,2,2025,2025-05-28,22,157.49999999999886,146.291,144.716,145.5035,NO-GO,B,13.660125888979024,12.682728628705052,13.660125888979024,-10.900977025345426,5.0,6.0,12.271994444962573,confirmation,0.8148634718543908,10.334692282973675,11.131137607861493,-8.882807985477923,1.0,2025-05-29 03:00:00+00:00,2025-05-29 09:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30.0,30.0,0,0,1,0,0,0,0,0,1,1,1,2.0,0.0,0.0,0.0,0.0,below,0,0,MO,MO,30.0,2025H1,-1
EUR_ORIGIN_202506021900,2025-06-02 19:00:00+00:00,2025-06-02 19:00:00+00:00,2025-06-02 19:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.75,-0.00086933,-0.00067242,-0.00027269,0.75,5.0,0.00060026,GBP,USD,JPY,"{'GBP_factor': -0.00046902586526502513, 'GBP_velocity': -0.00023814394895138136, 'GBP_acceleration': 0.000587473301902461, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.0009499437635117833, 'GBPJPY_residual': -8.453667398060165e-06, 'GBPCHF_residual': -0.0005126361249958894}","{'CHF_factor': 0.00014773543820859275, 'CHF_breadth': 0.5, 'CHF_acceleration': 0.0028456463140884647, 'CHF_rank_change': -2.0, 'EURCHF_residual': 0.0010812509238250782, 'GBPCHF_residual': -0.0005126361249958894, 'CHFJPY_residual': 0.000488675543295021}","{'JPY_factor': 0.000241422182028502, 'JPY_positive': 0.000241422182028502, 'JPY_acceleration': 0.00014875865691392026, 'JPY_breadth': 0.75, 'JPY_rank_change': -1.0, 'EURJPY_residual': -0.0008994596328788049, 'GBPJPY_residual': -8.453667398060165e-06, 'CHFJPY_residual': 0.000488675543295021}",0.0002763698023178478,0.000658659238464816,0.0010812509238250782,BROAD_CURRENCY_EVENT,,19,NY_Late,0,6,2,2025,2025-06-01,15,66.10000000000014,143.986,143.325,143.6555,NO-GO,B,27.345026925642557,26.367629665368586,27.345026925642557,-0.0,1.0,6.0,2.3699208612410976,confirmation,4.2195501814196135,111.25953653811119,115.38371332501927,-0.0,1.0,2025-06-02 20:00:00+00:00,2025-06-03 02:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,below,0,0,,,,2025H1,0
EUR_ORIGIN_202506031900,2025-06-03 19:00:00+00:00,2025-06-03 19:00:00+00:00,2025-06-03 19:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.75,-0.000957,-0.00094431,-0.00046516,0.75,5.0,0.00046661,USD,GBP,CHF,"{'GBP_factor': 9.072337119584687e-06, 'GBP_velocity': 6.175188252348666e-05, 'GBP_acceleration': -0.001630272882685449, 'GBP_breadth': 0.5, 'GBP_rank_change': 1.0, 'EURGBP_residual': 0.000383355651375524, 'GBPJPY_residual': 0.00020121529950178246, 'GBPCHF_residual': 0.0003422592806441453}","{'CHF_factor': 0.0009347543509980751, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0034573196776527884, 'CHF_rank_change': -4.0, 'EURCHF_residual': -0.0010047114620066171, 'GBPCHF_residual': 0.0003422592806441453, 'CHFJPY_residual': -0.00015611612933468194}","{'JPY_factor': 4.586550297649853e-05, 'JPY_positive': 4.586550297649853e-05, 'JPY_acceleration': 0.0024679070449813954, 'JPY_breadth': 0.5, 'JPY_rank_change': -2.0, 'EURJPY_residual': -0.00040845943457449435, 'GBPJPY_residual': 0.00020121529950178246, 'CHFJPY_residual': -0.00015611612933468194}",5.45268192383918e-05,0.0005458764910437839,0.001029815245205585,BROAD_CURRENCY_EVENT,,19,NY_Late,1,6,2,2025,2025-06-02,15,89.00000000000148,143.268,142.378,142.82299999999998,NO-GO,B,6.25590856192737,5.278511301653397,6.25590856192737,-11.389601970179797,2.0,6.0,8.95581094031799,confirmation,1.1165934683794179,5.893951242193123,6.9853066390269785,-12.717555167344111,1.0,2025-06-03 20:00:00+00:00,2025-06-04 02:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,above,0,0,,,,2025H1,0
EUR_ORIGIN_202506051900,2025-06-05 19:00:00+00:00,2025-06-05 19:00:00+00:00,2025-06-05 19:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9167,-0.00106323,-0.00184171,-0.00207131,1.0,4.0,0.00088182,USD,GBP,CHF,"{'GBP_factor': -0.0006506636195309707, 'GBP_velocity': -7.01859033830756e-05, 'GBP_acceleration': 0.0009565482189378255, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': -2.8830561572921066e-06, 'GBPJPY_residual': 0.00021060058176496045, 'GBPCHF_residual': -4.479161174782229e-05}","{'CHF_factor': 0.0012793930331035854, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.00020295731407320118, 'CHF_rank_change': -1.0, 'EURCHF_residual': 0.0001551485999656435, 'GBPCHF_residual': -4.479161174782229e-05, 'CHFJPY_residual': 0.0002379803595543099}","{'JPY_factor': 0.0015630370569465998, 'JPY_positive': 0.0015630370569465998, 'JPY_acceleration': 0.0003409215649302843, 'JPY_breadth': 1.0, 'JPY_rank_change': -4.0, 'EURJPY_residual': -0.0008297382875541463, 'GBPJPY_residual': 0.00021060058176496045, 'CHFJPY_residual': 0.0002379803595543099}",0.0004788898114192946,0.0003826922440665717,0.0008297382875541463,BROAD_CURRENCY_EVENT,,19,NY_Late,3,6,2,2025,2025-06-04,15,49.89999999999952,143.028,142.529,142.7785,NO-GO,B,5.292774094254327,4.315376833980354,14.771051430138016,-4.176527973838162,2.0,3.0,8.986845276129735,confirmation,1.1127375283250218,4.801881752034357,16.436303259133556,-4.647379414588988,1.0,2025-06-05 20:00:00+00:00,2025-06-06 02:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0.0,120.0,3,3,3,1,4,6,3,6,10,14,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,10.5,0.0,0.0,0.0,0.0,above,1,20,RO-RO-RO-RO,RO-RO-RO-RO,0.0,2025H1,-1
EUR_ORIGIN_202506100400,2025-06-10 04:00:00+00:00,2025-06-10 04:00:00+00:00,2025-06-10 04:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.8333,-0.00092929,-0.00141347,-0.00115709,0.75,5.0,0.00043704,JPY,USD,CHF,"{'GBP_factor': 5.371151323360103e-05, 'GBP_velocity': 0.0008358775581607377, 'GBP_acceleration': 0.001682776408952077, 'GBP_breadth': 0.75, 'GBP_rank_change': -2.0, 'EURGBP_residual': 0.0012679976146084324, 'GBPJPY_residual': 0.0007981123413139407, 'GBPCHF_residual': 0.0002873712478927846}","{'CHF_factor': -0.0004130921713699764, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.00041755233815889223, 'CHF_rank_change': -2.0, 'EURCHF_residual': 0.00012151833467674263, 'GBPCHF_residual': 0.0002873712478927846, 'CHFJPY_residual': 0.0005137518830954533}","{'JPY_factor': -0.0007345510002506825, 'JPY_positive': -0.0007345510002506825, 'JPY_acceleration': -0.0007189809592851138, 'JPY_breadth': 1.0, 'JPY_rank_change': 3.0, 'EURJPY_residual': -0.001931950376656947, 'GBPJPY_residual': 0.0007981123413139407, 'CHFJPY_residual': 0.0005137518830954533}",0.00028060226852388165,0.0008403316530266277,0.001931950376656947,BROAD_CURRENCY_EVENT,,4,Asia,1,6,2,2025,2025-06-09,0,88.900000000001,145.291,144.402,144.8465,NA,B,12.505399332454203,11.52800207218023,18.72937983793399,-7.4543424994821805,2.0,3.0,13.19902657335225,confirmation,0.7576316286982238,8.733978985582407,14.189970551121604,-5.647645648757073,1.0,2025-06-10 05:00:00+00:00,2025-06-10 11:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35.0,35.0,0,0,1,0,0,0,0,0,1,1,1,1.7142857142857142,0.0,0.0,0.0,0.0,na,0,0,MO,MO,35.0,2025H1,-1
EUR_ORIGIN_202506121900,2025-06-12 19:00:00+00:00,2025-06-12 19:00:00+00:00,2025-06-12 19:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,MEDIUM,1.0,-0.00126711,-0.00266024,-0.00132165,1.0,5.0,0.00052368,USD,JPY,CHF,"{'GBP_factor': 0.00041216867742203175, 'GBP_velocity': -0.0003759308194945103, 'GBP_acceleration': -0.0030835000354873117, 'GBP_breadth': 1.0, 'GBP_rank_change': -3.0, 'EURGBP_residual': 3.279632956390988e-05, 'GBPJPY_residual': 8.300077508654441e-05, 'GBPCHF_residual': 0.0001908369406397215}","{'CHF_factor': 0.0006664168717687915, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0007702724807437202, 'CHF_rank_change': 0.0, 'EURCHF_residual': -0.0007109942281857363, 'GBPCHF_residual': 0.0001908369406397215, 'CHFJPY_residual': -9.272151162189053e-05}","{'JPY_factor': 0.00039269783705637735, 'JPY_positive': 0.00039269783705637735, 'JPY_acceleration': -0.002023485285368768, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': -0.0003156246753026864, 'GBPJPY_residual': 8.300077508654441e-05, 'CHFJPY_residual': -9.272151162189053e-05}",7.331967285456877e-05,0.0004463684252420068,0.00099382257392451,BROAD_CURRENCY_EVENT,,19,NY_Late,3,6,2,2025,2025-06-11,15,96.99999999999989,144.693,143.723,144.20800000000003,NO-GO,B,30.14467529133036,29.167278031056387,30.14467529133036,-3.3438059789503427,2.0,6.0,10.21361329482752,confirmation,0.9790854334640122,28.557257054002203,29.514212474244083,-3.273871726320152,1.0,2025-06-12 20:00:00+00:00,2025-06-13 02:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,below,0,0,,,,2025H1,0
EUR_ORIGIN_202506122300,2025-06-12 23:00:00+00:00,2025-06-12 23:00:00+00:00,2025-06-12 23:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,MEDIUM,1.0,-0.00186966,0.00144813,0.00410837,0.75,5.0,0.0012885,GBP,CHF,USD,"{'GBP_factor': -0.00015859562474501872, 'GBP_velocity': -0.0008153123929607918, 'GBP_acceleration': -0.00043938157346628154, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': 0.0016993214211966097, 'GBPJPY_residual': 0.0010991598028165176, 'GBPCHF_residual': 0.000593233191059519}","{'CHF_factor': 0.0017858849549269526, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0020196872222038734, 'CHF_rank_change': 0.0, 'EURCHF_residual': -0.0015305533430686508, 'GBPCHF_residual': 0.000593233191059519, 'CHFJPY_residual': -0.00038187536800685963}","{'JPY_factor': 0.0010480984931430118, 'JPY_positive': 0.0010480984931430118, 'JPY_acceleration': 0.0020296497577681825, 'JPY_breadth': 1.0, 'JPY_rank_change': -2.0, 'EURJPY_residual': -0.0017767766783244178, 'GBPJPY_residual': 0.0010991598028165176, 'CHFJPY_residual': -0.00038187536800685963}",0.0003761849830839862,0.0011878514749117707,0.0017767766783244178,BROAD_CURRENCY_EVENT,,23,NY_Late,3,6,2,2025,2025-06-12,19,95.19999999999982,143.743,142.791,143.267,NO-GO,B,-3.275820639778715,-4.253217900052688,28.831641209894343,-3.275820639778715,6.0,3.0,18.09844024145589,confirmation,0.5525338021723121,-2.3500466577834485,15.93045634057084,-1.8100016333314692,0.0,2025-06-13 00:00:00+00:00,2025-06-13 06:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,above,0,0,,,,2025H1,0
EUR_ORIGIN_202506171900,2025-06-17 19:00:00+00:00,2025-06-17 19:00:00+00:00,2025-06-17 19:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9583,-0.001835,-0.00144755,-0.00078603,1.0,5.0,0.00088203,CHF,JPY,GBP,"{'GBP_factor': -0.0012283948800968748, 'GBP_velocity': -0.0028395997345671705, 'GBP_acceleration': -0.0036158373197902882, 'GBP_breadth': 1.0, 'GBP_rank_change': 0.0, 'EURGBP_residual': -0.00015356649293680796, 'GBPJPY_residual': -0.00035128381726773957, 'GBPCHF_residual': 0.0004313230131155201}","{'CHF_factor': 0.0011134785886260765, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.003934524091144074, 'CHF_rank_change': 1.0, 'EURCHF_residual': -0.0018731307085313141, 'GBPCHF_residual': 0.0004313230131155201, 'CHFJPY_residual': -0.0007786649880862943}","{'JPY_factor': 0.00028429281543606395, 'JPY_positive': 0.00028429281543606395, 'JPY_acceleration': -0.0023667484275788596, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': 0.0012434635849760205, 'GBPJPY_residual': -0.00035128381726773957, 'CHFJPY_residual': -0.0007786649880862943}",0.0003170753051120907,0.0008434946593226753,0.0018731307085313141,BROAD_CURRENCY_EVENT,,19,NY_Late,1,6,2,2025,2025-06-16,15,53.19999999999823,145.111,144.579,144.845,NO-GO,B,-1.3069512629027003,-2.2843485231766727,15.421158954360692,-1.444515144131131,5.0,4.0,9.02516073033668,confirmation,1.1080135078798707,-2.5310890203851875,17.08685242859427,-1.6005422920343315,0.0,2025-06-17 20:00:00+00:00,2025-06-18 02:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,above,0,0,,,,2025H1,0
EUR_ORIGIN_202506230000,2025-06-23 00:00:00+00:00,2025-06-23 00:00:00+00:00,2025-06-23 00:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,LIQUIDATION,LOW,0.9583,-0.00122705,-0.00169522,-0.00230215,0.75,3.0,0.00071983,JPY,CHF,GBP,"{'GBP_factor': -0.002136132769935626, 'GBP_velocity': -0.0029016723220773193, 'GBP_acceleration': -0.0028966819688433934, 'GBP_breadth': 0.75, 'GBP_rank_change': 1.0, 'EURGBP_residual': -0.001317794356689831, 'GBPJPY_residual': 0.00027543603069525547, 'GBPCHF_residual': -0.0014610692232349329}","{'CHF_factor': 0.0018170852282982882, 'CHF_breadth': 0.75, 'CHF_acceleration': 0.0021013688374090745, 'CHF_rank_change': 1.0, 'EURCHF_residual': 0.0013236929848913323, 'GBPCHF_residual': -0.0014610692232349329, 'CHFJPY_residual': -0.0014708482431198778}","{'JPY_factor': -0.0014330134016791347, 'JPY_positive': -0.0014330134016791347, 'JPY_acceleration': 0.0021270330914436794, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': 0.001290178168664088, 'GBPJPY_residual': 0.00027543603069525547, 'CHFJPY_residual': -0.0014708482431198778}",0.00034724256685056236,0.001140688276380395,0.0014708482431198778,BROAD_CURRENCY_EVENT,,0,Asia,0,6,2,2025,2025-06-22,20,62.000000000000455,146.764,146.144,146.454,NO-GO,B,-51.90742006278448,-52.884817323058456,-0.0,-51.90742006278448,6.0,1.0,9.495711841164653,confirmation,1.0531069357695986,-55.69336791982108,-0.0,-54.66406408602435,0.0,2025-06-23 01:00:00+00:00,2025-06-23 07:00:00+00:00,short,bear,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,5,3,2,60.0,100.0,0,0,0,0,3,2,0,0,0,3,5,3.0,0.0,0.0,0.0,0.0,above,0,0,MA-MO-MA-MO,MA-MO-MA-MO,60.0,2025H1,0
