asset,bucket,basis_bps,basis_state,funding_bps,funding_state,funding_accel,funding_delta_24h_bps,rv1h,rv4h,rv24h,vol_state,premium_bps,mark_index_state,oi_state,relative_state,systemic_state,composite_l2,composite_l3,epoch,weekday_weekend,perp_close,spot_close
ETH,2026-05-14T06:00:00+00:00,-3.572523,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.004952,0.005246,V_NORMAL,-3.380047,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2266.9,2267.71
ETH,2026-05-14T07:00:00+00:00,-5.209966,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.00379,0.005246,V_NORMAL,-3.178483,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2264.3,2265.48
ETH,2026-05-14T08:00:00+00:00,-3.795351,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002804,0.005011,V_NORMAL,-3.542895,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2265.5,2266.36
ETH,2026-05-14T09:00:00+00:00,-3.986976,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.001827,0.005005,V_NORMAL,-3.645795,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2256.9,2257.8
ETH,2026-05-14T10:00:00+00:00,-4.598474,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002423,0.004954,V_NORMAL,-3.753884,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2261.1,2262.14
ETH,2026-05-14T11:00:00+00:00,-4.038423,B0_NORMAL,0.080856,F_NEG_ELEVATED,F_STABLE,-0.044144,,0.002893,0.004971,V_NORMAL,-4.353152,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2252.9,2253.81
ETH,2026-05-14T12:00:00+00:00,-3.892014,B0_NORMAL,-0.046274,F_NEG_ELEVATED,F_ACCEL_NEG,-0.171274,,0.003742,0.004828,V_NORMAL,-5.370195,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2260.6,2261.48
ETH,2026-05-14T13:00:00+00:00,-2.756646,B0_NORMAL,0.073818,F_NEG_ELEVATED,F_STABLE,-0.051182,,0.004242,0.004557,V_NORMAL,-4.409452,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2248.8,2249.42
ETH,2026-05-14T14:00:00+00:00,-3.892335,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009971,0.005697,V_NORMAL,-3.760645,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2286.1,2286.99
ETH,2026-05-14T15:00:00+00:00,-4.264597,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009006,0.004913,V_NORMAL,-3.863647,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2297.5,2298.48
ETH,2026-05-14T16:00:00+00:00,-3.713411,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009026,0.004985,V_NORMAL,-3.95944,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2315.5,2316.36
ETH,2026-05-14T17:00:00+00:00,-3.813255,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.008283,0.005053,V_NORMAL,-3.58102,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2307.3,2308.18
ETH,2026-05-14T18:00:00+00:00,-3.161179,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.00496,0.005053,V_NORMAL,-3.987791,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2308.9,2309.63
ETH,2026-05-14T19:00:00+00:00,-4.961332,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.005685,0.005172,V_NORMAL,-3.627423,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2297.2,2298.34
ETH,2026-05-14T20:00:00+00:00,-4.265339,B0_NORMAL,0.079014,F_NEG_ELEVATED,F_STABLE,-0.045986,,0.002661,0.005148,V_NORMAL,-4.367889,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2297.1,2298.08
ETH,2026-05-14T21:00:00+00:00,-4.310542,B0_NORMAL,0.041956,F_NEG_ELEVATED,F_ACCEL_NEG,-0.083044,,0.002508,0.005078,V_NORMAL,-4.664352,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2296.2,2297.19
ETH,2026-05-14T22:00:00+00:00,-5.048791,B0_NORMAL,0.073372,F_NEG_ELEVATED,F_STABLE,-0.051628,,0.00246,0.005074,V_NORMAL,-4.413027,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2297.0,2298.16
ETH,2026-05-14T23:00:00+00:00,-5.037949,B0_NORMAL,0.069058,F_NEG_ELEVATED,F_STABLE,-0.055942,,0.003259,0.005281,V_NORMAL,-4.447534,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,LATE_US,WEEKDAY,2282.1,2283.25
ETH,2026-05-15T00:00:00+00:00,-3.448283,B0_NORMAL,0.054125,F_NEG_ELEVATED,F_ACCEL_NEG,-0.070875,,0.004212,0.005282,V_NORMAL,-4.566998,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2290.6,2291.39
ETH,2026-05-15T01:00:00+00:00,-3.736223,B0_NORMAL,0.089958,F_NORMAL,F_STABLE,-0.035042,,0.005207,0.005493,V_NORMAL,-4.280337,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2274.6,2275.45
ETH,2026-05-15T02:00:00+00:00,-3.383151,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.005204,0.005336,V_NORMAL,-3.872266,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2275.6,2276.37
ETH,2026-05-15T03:00:00+00:00,-4.13574,B0_NORMAL,0.08113,F_NEG_ELEVATED,F_STABLE,-0.04387,,0.00442,0.00526,V_NORMAL,-4.350959,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2272.4,2273.34
ETH,2026-05-15T04:00:00+00:00,-5.878025,B3_ELEVATED_NEGATIVE,0.08844,F_NORMAL,F_STABLE,-0.03656,,0.003276,0.005198,V_NORMAL,-4.29248,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2262.0,2263.33
ETH,2026-05-15T05:00:00+00:00,-5.835826,B3_ELEVATED_NEGATIVE,0.012584,F_NEG_ELEVATED,F_ACCEL_NEG,-0.112416,,0.003672,0.005332,V_NORMAL,-4.899325,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2244.1,2245.41
ETH,2026-05-15T06:00:00+00:00,-4.656681,B0_NORMAL,0.022419,F_NEG_ELEVATED,F_ACCEL_NEG,-0.102581,,0.005242,0.005423,V_NORMAL,-4.82065,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2254.3,2255.35
ETH,2026-05-15T07:00:00+00:00,-3.576625,B0_NORMAL,0.073212,F_NEG_ELEVATED,F_STABLE,-0.051788,,0.006259,0.005498,V_NORMAL,-4.414303,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2264.3,2265.11
ETH,2026-05-15T08:00:00+00:00,-5.139611,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.006079,0.005539,V_NORMAL,-3.766726,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2256.4,2257.56
ETH,2026-05-15T09:00:00+00:00,-5.324105,B0_NORMAL,0.101889,F_NORMAL,F_STABLE,-0.023111,,0.003961,0.005492,V_NORMAL,-4.184887,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2253.3,2254.5
ETH,2026-05-15T10:00:00+00:00,-4.15567,B0_NORMAL,0.094204,F_NORMAL,F_STABLE,-0.030796,,0.003721,0.005526,V_NORMAL,-4.24637,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2261.5,2262.44
ETH,2026-05-15T11:00:00+00:00,-4.297579,B0_NORMAL,0.066612,F_NEG_ELEVATED,F_STABLE,-0.014244,,0.003012,0.00549,V_NORMAL,-4.467102,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2256.6,2257.57
ETH,2026-05-15T12:00:00+00:00,-5.280218,B0_NORMAL,0.098255,F_NORMAL,F_ACCEL_POS,0.144529,,0.00261,0.005452,V_NORMAL,-4.213957,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2253.1,2254.29
ETH,2026-05-15T13:00:00+00:00,-6.235907,B3_ELEVATED_NEGATIVE,0.068161,F_NEG_ELEVATED,F_STABLE,-0.005657,,0.009418,0.006512,V_NORMAL,-4.454709,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2212.3,2213.68
ETH,2026-05-15T14:00:00+00:00,-3.389103,B0_NORMAL,-0.007695,F_NEG_ELEVATED,F_ACCEL_NEG,-0.132695,,0.008504,0.005385,V_NORMAL,-5.061563,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,2212.6,2213.35
ETH,2026-05-15T15:00:00+00:00,-4.274706,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009847,0.005349,V_NORMAL,-3.572686,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,2221.9,2222.85
ETH,2026-05-15T16:00:00+00:00,-5.350732,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.010091,0.00501,V_NORMAL,-3.26648,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2223.4,2224.59
ETH,2026-05-15T17:00:00+00:00,-5.698044,B3_ELEVATED_NEGATIVE,0.023832,F_NEG_ELEVATED,F_ACCEL_NEG,-0.101168,,0.001928,0.005054,V_NORMAL,-4.809346,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2228.2,2229.47
ETH,2026-05-15T18:00:00+00:00,-6.105006,B3_ELEVATED_NEGATIVE,-0.037856,F_NEG_ELEVATED,F_ACCEL_NEG,-0.162856,,0.002048,0.005039,V_NORMAL,-5.302848,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2227.0,2228.36
ETH,2026-05-15T19:00:00+00:00,-4.723719,B0_NORMAL,0.014662,F_NEG_ELEVATED,F_ACCEL_NEG,-0.110338,,0.00189,0.00499,V_NORMAL,-4.882703,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2222.3,2223.35
ETH,2026-05-15T20:00:00+00:00,-5.13613,B0_NORMAL,0.060881,F_NEG_ELEVATED,F_STABLE,-0.018133,,0.001932,0.004983,V_NORMAL,-4.512956,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2219.0,2220.14
ETH,2026-05-15T21:00:00+00:00,-6.271728,B3_ELEVATED_NEGATIVE,0.100124,F_NORMAL,F_STABLE,0.058168,,0.000716,0.004978,V_NORMAL,-4.199011,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,US,WEEKDAY,2215.6,2216.99
ETH,2026-05-15T22:00:00+00:00,-4.856901,B0_NORMAL,0.048663,F_NEG_ELEVATED,F_STABLE,-0.024709,,0.002501,0.005057,V_NORMAL,-4.610696,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,2223.1,2224.18
ETH,2026-05-15T23:00:00+00:00,-6.115163,B3_ELEVATED_NEGATIVE,0.038604,F_NEG_ELEVATED,F_STABLE,-0.030454,,0.002202,0.004944,V_NORMAL,-4.691165,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,LATE_US,WEEKDAY,2223.3,2224.66
ETH,2026-05-16T00:00:00+00:00,-5.839154,B3_ELEVATED_NEGATIVE,0.046945,F_NEG_ELEVATED,F_STABLE,-0.00718,,0.001938,0.004868,V_NORMAL,-4.624443,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2225.7,2227.0
ETH,2026-05-16T01:00:00+00:00,-4.575817,B0_NORMAL,0.073035,F_NEG_ELEVATED,F_STABLE,-0.016923,,0.001285,0.004729,V_NORMAL,-4.415717,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2228.6,2229.62
ETH,2026-05-16T02:00:00+00:00,-4.530357,B0_NORMAL,0.030774,F_NEG_ELEVATED,F_ACCEL_NEG,-0.094226,,0.000547,0.004726,V_NORMAL,-4.753805,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2228.9,2229.91
ETH,2026-05-16T03:00:00+00:00,-4.983266,B0_NORMAL,0.077983,F_NEG_ELEVATED,F_STABLE,-0.003147,,0.000943,0.004725,V_NORMAL,-4.376132,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2226.9,2228.01
ETH,2026-05-16T04:00:00+00:00,-6.201439,B3_ELEVATED_NEGATIVE,0.046836,F_NEG_ELEVATED,F_STABLE,-0.041604,,0.000984,0.004663,V_NORMAL,-4.625314,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2224.6,2225.98
ETH,2026-05-16T05:00:00+00:00,-5.258935,B0_NORMAL,-0.009455,F_NEG_ELEVATED,F_STABLE,-0.022039,,0.000496,0.0044,V_NORMAL,-5.075642,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2224.2,2225.37
ETH,2026-05-16T06:00:00+00:00,-6.547088,B3_ELEVATED_NEGATIVE,-0.014041,F_NEG_ELEVATED,F_STABLE,-0.03646,,0.001916,0.004353,V_NORMAL,-5.112329,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2214.0,2215.45
ETH,2026-05-16T07:00:00+00:00,-5.058665,B0_NORMAL,-0.03802,F_NEG_ELEVATED,F_ACCEL_NEG,-0.111232,,0.004168,0.004552,V_NORMAL,-5.30416,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKEND,2193.7,2194.81
ETH,2026-05-16T08:00:00+00:00,-4.834157,B0_NORMAL,-0.06139,F_NEG_ELEVATED,F_ACCEL_NEG,-0.18639,,0.004216,0.004533,V_NORMAL,-5.49112,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKEND,2192.2,2193.26
ETH,2026-05-16T09:00:00+00:00,-5.384299,B0_NORMAL,0.004442,F_NEG_ELEVATED,F_ACCEL_NEG,-0.097447,,0.004112,0.004806,V_NORMAL,-4.964462,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKEND,2172.4,2173.57
ETH,2026-05-16T10:00:00+00:00,-4.831307,B0_NORMAL,0.002847,F_NEG_ELEVATED,F_ACCEL_NEG,-0.091357,,0.005152,0.0047,V_NORMAL,-4.977223,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKEND,2172.8,2173.85
ETH,2026-05-16T11:00:00+00:00,-2.297953,B0_NORMAL,-0.056392,F_NEG_ELEVATED,F_ACCEL_NEG,-0.123004,,0.00464,0.00473,V_NORMAL,-5.451134,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKEND,2175.6,2176.1
ETH,2026-05-16T12:00:00+00:00,-3.21669,B0_NORMAL,0.018178,F_NEG_ELEVATED,F_ACCEL_NEG,-0.080077,,0.004752,0.004743,V_NORMAL,-4.854575,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKEND,2175.8,2176.5
ETH,2026-05-16T13:00:00+00:00,-4.686186,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.056839,,0.000423,0.003141,V_LOW,-3.94352,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,EUROPE,WEEKEND,2176.1,2177.12
ETH,2026-05-16T14:00:00+00:00,-3.808187,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.132695,,0.000547,0.003165,V_LOW,-3.293149,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,EUROPE,WEEKEND,2179.1,2179.93
ETH,2026-05-16T15:00:00+00:00,-4.129293,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.000571,0.002993,V_LOW,-3.742715,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,EUROPE,WEEKEND,2179.1,2180.0
ETH,2026-05-16T16:00:00+00:00,-4.646659,B0_NORMAL,0.123924,F_NORMAL,F_STABLE,-0.001076,,0.001709,0.002996,V_LOW,-4.008607,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,US,WEEKEND,2173.1,2174.11
ETH,2026-05-16T17:00:00+00:00,-3.718146,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.101168,,0.002135,0.002997,V_LOW,-3.779661,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,US,WEEKEND,2178.1,2178.91
ETH,2026-05-16T18:00:00+00:00,-4.35605,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.162856,,0.002108,0.003026,V_LOW,-3.905555,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,US,WEEKEND,2180.4,2181.35
ETH,2026-05-16T19:00:00+00:00,-3.99241,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.110338,,0.002167,0.003012,V_LOW,-3.932021,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,US,WEEKEND,2178.7,2179.57
ETH,2026-05-16T20:00:00+00:00,-4.35585,B0_NORMAL,0.107416,F_NORMAL,F_STABLE,0.046535,,0.00125,0.003028,V_LOW,-4.140671,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,US,WEEKEND,2180.5,2181.45
ETH,2026-05-16T21:00:00+00:00,-5.454225,B0_NORMAL,0.054075,F_NEG_ELEVATED,F_STABLE,-0.046049,,0.000859,0.003034,V_LOW,-4.567402,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_LOW,US,WEEKEND,2181.2,2182.39
ETH,2026-05-16T22:00:00+00:00,-5.367256,B0_NORMAL,-0.058876,F_NEG_ELEVATED,F_ACCEL_NEG,-0.107539,,0.000881,0.002918,V_LOW,-5.471005,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_LOW,US,WEEKEND,2179.3,2180.47
ETH,2026-05-16T23:00:00+00:00,-6.284159,B3_ELEVATED_NEGATIVE,-0.048663,F_NEG_ELEVATED,F_ACCEL_NEG,-0.087267,,0.000741,0.002917,V_LOW,-5.389307,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,LATE_US,WEEKEND,2179.4,2180.77
ETH,2026-05-17T00:00:00+00:00,-6.385242,B3_ELEVATED_NEGATIVE,-2.5e-05,F_NEG_ELEVATED,F_STABLE,-0.04697,,0.00088,0.002891,V_LOW,-5.000202,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,ASIA,WEEKEND,2176.2,2177.59
